date,GBPUSD,NZDUSD,NZDCHF,EURGBP,empty,sum
2016.09.19,270.99999999999903,-534.9999999999966,-517.9999999999962,-60.00000000000449,,-841.9999999999984
2016.09.19,323.0000000000066,-524.0000000000023,-485.0000000000021,-52.000000000007596,,-738.0000000000053
2016.09.19,329.00000000000153,-468.00000000000176,-459.99999999999375,-62.000000000006494,,-661.0000000000005
2016.09.19,280.9999999999979,-434.9999999999965,-437.999999999994,-74.00000000000739,,-665.9999999999999
2016.09.19,277.00000000001614,-400.9999999999958,-412.00000000000125,-69.00000000000794,,-604.9999999999889
2016.09.20,46.999999999997044,-412.00000000000125,-426.9999999999996,-59.000000000009045,,-851.000000000013
2016.09.20,283.000000000011,-478.9999999999961,-493.99999999999443,-60.00000000000449,,-749.9999999999841
2016.09.20,270.00000000001467,-487.99999999999955,-495.9999999999964,-53.00000000000304,,-766.9999999999844
2016.09.20,348.9999999999993,-483.99999999999557,-492.999999999999,-28.000000000005798,,-656.000000000001
2016.09.20,356.00000000000074,-512.0000000000014,-505.99999999999534,-32.0000000000098,,-694.0000000000057
2016.09.20,388.0000000000106,-504.00000000000443,-510.99999999999477,-8.000000000008,,-634.9999999999966
2016.09.20,364.00000000000875,-505.99999999999534,-529.9999999999972,-16.0000000000049,,-687.9999999999886
2016.09.20,326.0000000000041,-485.99999999999756,-531.9999999999991,-20.0000000000089,,-712.0000000000014
2016.09.20,351.0000000000124,-617.0000000000009,-636.0000000000032,1.999999999990898,,-900.0000000000008
2016.09.20,385.99999999999744,-634.0000000000013,-680.9999999999983,18.999999999991246,,-910.0000000000108
2016.09.20,398.00000000000944,-615.9999999999943,-656.000000000001,54.999999999993946,,-818.9999999999919
2016.09.20,415.0000000000098,-665.9999999999999,-702.9999999999981,44.99999999999504,,-908.9999999999932
2016.09.20,381.0000000000091,-668.9999999999974,-712.0000000000015,44.99999999999504,,-954.9999999999948
2016.09.20,374.0000000000077,-670.9999999999993,-702.9999999999981,44.99999999999504,,-954.9999999999948
2016.09.20,377.0000000000051,-683.0000000000002,-708.999999999993,39.00000000000014,,-975.999999999988
2016.09.20,379.0000000000182,-712.9999999999969,-727.9999999999953,9.999999999998899,,-1051.9999999999752
2016.09.20,381.0000000000091,-702.0000000000026,-725.9999999999933,11.999999999989797,,-1034.999999999997
2016.09.20,368.00000000001273,-673.0000000000014,-690.9999999999972,8.999999999992347,,-986.9999999999934
2016.09.20,311.0000000000168,-673.9999999999968,-697.9999999999986,-8.000000000008,,-1068.9999999999866
2016.09.20,378.00000000001165,-1002.9999999999983,-937.9999999999944,-51.000000000001044,,-1613.999999999982
2016.09.20,396.00000000001853,-949.9999999999953,-798.9999999999942,-166.00000000001057,,-1518.9999999999814
2016.09.20,304.00000000001535,-1024.9999999999982,-778.0000000000009,-275.000000000003,,-1773.9999999999866
2016.09.20,-1.999999999990898,-1022.9999999999961,-763.9999999999981,-351.0000000000013,,-2139.9999999999864
2016.09.20,2.999999999997449,-903.9999999999937,-693.9999999999947,-343.00000000000443,,-1937.9999999999955
2016.09.20,94.00000000001629,-927.0,-741.0000000000027,-280.00000000000244,,-1853.9999999999889
2016.09.20,1.0000000000065512,-959.9999999999942,-775.0000000000034,-321.0000000000046,,-2054.9999999999955
2016.09.20,-243.99999999999977,-948.0000000000044,-758.0000000000031,-451.0000000000014,,-2401.0000000000086
2016.09.20,-451.0000000000014,-931.0000000000041,-766.0,-559.0000000000094,,-2707.000000000015
2016.09.20,-445.99999999999085,-900.9999999999962,-785.9999999999978,-569.0000000000084,,-2701.9999999999936
2016.09.20,-410.99999999998363,-934.0000000000015,-810.9999999999951,-544.0,,-2699.99999999998
2016.09.20,-363.9999999999866,-958.0000000000033,-871.999999999995,-564.000000000009,,-2757.999999999994
2016.09.20,-412.9999999999967,-1037.9999999999945,-900.0000000000008,-548.0000000000041,,-2898.9999999999964
2016.09.20,-443.99999999999994,-951.0000000000018,-859.9999999999941,-580.0000000000027,,-2834.9999999999986
2016.09.20,-468.9999999999861,-997.0000000000034,-937.9999999999944,-596.0000000000076,,-2999.999999999992
2016.09.20,-429.99999999999704,-1041.9999999999984,-932.999999999995,-569.0000000000084,,-2973.999999999999
2016.09.20,-522.9999999999845,-748.0000000000042,-671.9999999999948,-567.0000000000064,,-2509.99999999999
2016.09.20,-510.99999999999477,-709.0000000000041,-615.9999999999943,-531.0000000000036,,-2366.999999999997
2016.09.20,-388.9999999999949,-710.999999999995,-597.9999999999985,-458.00000000000284,,-2155.9999999999914
2016.09.20,-303.9999999999932,-698.9999999999941,-570.9999999999993,-401.00000000000693,,-1974.9999999999936
2016.09.20,-224.000000000002,-654.9999999999944,-549.9999999999949,-320.00000000000915,,-1749.0000000000005
2016.09.20,-281.99999999998226,-595.0000000000011,-507.0000000000019,-391.000000000008,,-1774.9999999999932
2016.09.20,-275.000000000003,-561.9999999999958,-497.99999999999847,-370.00000000000364,,-1705.000000000001
2016.09.20,-273.9999999999965,-610.9999999999949,-548.0000000000041,-325.00000000000864,,-1758.000000000004
2016.09.20,-246.99999999999721,-605.0,-527.9999999999951,-300.0000000000003,,-1679.9999999999925
2016.09.20,-205.99999999999508,-668.0000000000019,-561.0000000000003,-243.99999999999977,,-1678.999999999997
2016.09.20,-165.9999999999995,-663.0000000000025,-564.9999999999933,-229.00000000000142,,-1622.9999999999968
2016.09.20,-168.99999999999693,-631.0000000000038,-570.0000000000039,-208.00000000000819,,-1578.0000000000127
2016.09.20,-174.99999999999181,-675.9999999999989,-603.9999999999934,-192.00000000000327,,-1646.9999999999873
2016.09.21,-407.0000000000018,-617.9999999999964,-548.9999999999995,-162.0000000000066,,-1736.0000000000043
2016.09.21,-203.99999999998198,-631.0000000000038,-573.9999999999967,-178.00000000000037,,-1586.9999999999827
2016.09.21,-183.99999999998417,-653.0000000000035,-595.0000000000011,-174.00000000000747,,-1605.9999999999964
2016.09.21,-163.9999999999864,-639.9999999999961,-588.9999999999951,-160.00000000000458,,-1552.9999999999823
2016.09.21,-163.00000000000205,-646.0000000000022,-585.9999999999976,-185.00000000000182,,-1580.0000000000036
2016.09.21,-180.99999999998673,-673.9999999999968,-605.0,-188.00000000001037,,-1647.999999999994
2016.09.21,-234.00000000000088,-656.000000000001,-592.9999999999991,-221.00000000000452,,-1704.0000000000055
2016.09.21,-251.00000000000122,-680.0000000000028,-600.999999999996,-242.00000000000887,,-1774.0000000000089
2016.09.21,-95.00000000000064,-683.0000000000002,-602.999999999998,-124.00000000000189,,-1505.0000000000007
2016.09.21,-68.00000000000139,-631.9999999999992,-548.9999999999995,-117.00000000000044,,-1366.0000000000005
2016.09.21,-144.99999999999514,-605.9999999999955,-519.0000000000028,-164.00000000000858,,-1434.000000000002
2016.09.21,-224.000000000002,-612.0000000000015,-502.00000000000244,-236.00000000000287,,-1574.0000000000089
2016.09.21,-275.000000000003,-612.0000000000015,-510.99999999999477,-220.00000000000907,,-1618.0000000000084
2016.09.21,-305.9999999999841,-612.0000000000015,-524.0000000000023,-254.00000000000978,,-1695.9999999999975
2016.09.21,-546.9999999999864,-629.0000000000018,-636.0000000000032,-292.00000000000335,,-2103.9999999999945
2016.09.21,-482.999999999989,-592.0000000000036,-605.0,-215.00000000000963,,-1895.0000000000023
2016.09.21,-383.99999999998437,-336.00000000000296,-409.99999999999926,-145.00000000000622,,-1274.9999999999927
2016.09.21,-329.00000000000153,-466.9999999999952,-515.9999999999942,-159.00000000000912,,-1471.0
2016.09.21,-324.9999999999975,-487.0000000000041,-563.9999999999978,-144.0000000000108,,-1520.0000000000105
2016.09.21,-343.99999999998875,-536.0000000000032,-539.0000000000006,-214.00000000000307,,-1632.9999999999955
2016.09.21,-336.9999999999873,-663.0000000000025,-566.9999999999953,-200.00000000000017,,-1766.9999999999852
2016.09.21,-217.99999999998488,-734.9999999999968,-529.0000000000017,-224.000000000002,,-1705.9999999999854
2016.09.21,-308.9999999999815,-648.0000000000041,-454.9999999999943,-279.00000000000705,,-1690.999999999987
2016.09.21,-322.9999999999844,-736.0000000000033,-534.0000000000011,-282.99999999999994,,-1875.9999999999889
2016.09.21,-316.99999999998954,-675.0000000000034,-486.999999999993,-253.0000000000032,,-1731.999999999989
2016.09.21,-156.99999999998494,-785.9999999999978,-578.0000000000007,-124.00000000000189,,-1644.9999999999852
2016.09.21,-60.99999999999994,-763.0000000000026,-541.9999999999981,-90.0000000000012,,-1456.0000000000016
2016.09.21,-66.99999999999484,-764.9999999999934,-507.0000000000019,-75.00000000000284,,-1413.9999999999932
2016.09.21,-100.99999999999554,-758.9999999999985,-539.999999999996,-65.00000000000395,,-1464.9999999999939
2016.09.21,-136.99999999998712,-887.9999999999999,-593.9999999999945,-128.00000000000588,,-1746.9999999999875
2016.09.21,-17.000000000000348,-976.9999999999945,-703.9999999999935,-70.0000000000034,,-1767.9999999999918
2016.09.21,-163.9999999999864,-875.0000000000035,-558.9999999999984,-155.00000000000514,,-1752.9999999999936
2016.09.21,-188.9999999999947,-724.9999999999978,-478.9999999999961,-174.00000000000747,,-1566.9999999999961
2016.09.21,-234.00000000000088,-653.0000000000035,-424.00000000000216,-146.00000000000168,,-1457.0000000000082
2016.09.21,-204.99999999998852,-646.0000000000022,-422.9999999999956,-144.0000000000108,,-1417.9999999999973
2016.09.21,-443.99999999999994,-641.9999999999982,-407.0000000000018,-291.0000000000079,,-1784.000000000008
2016.09.21,-420.9999999999825,-678.9999999999962,-397.99999999999835,-280.00000000000244,,-1777.9999999999795
2016.09.21,-304.9999999999997,-727.9999999999953,-420.9999999999936,-345.0000000000064,,-1798.999999999995
2016.09.21,-297.9999999999983,-737.9999999999942,-432.9999999999945,-352.00000000000784,,-1820.999999999995
2016.09.21,-261.9999999999845,-661.9999999999959,-385.99999999999744,-290.00000000000136,,-1599.9999999999793
2016.09.21,-280.9999999999979,-668.9999999999974,-395.99999999999636,-304.9999999999997,,-1650.9999999999914
2016.09.21,-266.999999999995,-714.999999999999,-448.9999999999994,-282.99999999999994,,-1713.9999999999934
2016.09.21,-465.99999999998863,-1005.9999999999958,-624.0000000000023,-361.0000000000002,,-2456.9999999999873
2016.09.21,-459.99999999999375,-863.9999999999981,-597.0000000000031,-299.00000000000483,,-2220.0
2016.09.21,-65.99999999998829,-1114.9999999999993,-639.0000000000007,-280.00000000000244,,-2099.999999999991
2016.09.21,144.0000000000108,-1100.000000000001,-610.9999999999949,-195.00000000000074,,-1761.9999999999857
2016.09.21,290.9999999999968,-1031.000000000004,-583.0000000000002,-130.0000000000079,,-1453.0000000000155
2016.09.21,290.00000000001245,-1109.0000000000043,-626.9999999999998,-170.00000000000347,,-1615.999999999995
2016.09.22,261.0000000000001,-1153.9999999999995,-573.9999999999967,-162.0000000000066,,-1629.0000000000027
2016.09.22,347.0000000000084,-958.0000000000033,-490.00000000000153,-136.00000000000279,,-1236.999999999999
2016.09.22,327.00000000001063,-907.0000000000023,-419.9999999999982,-140.0000000000068,,-1139.9999999999966
2016.09.22,306.00000000000625,-956.9999999999967,-471.99999999999466,-146.00000000000168,,-1268.9999999999866
2016.09.22,282.0000000000045,-946.0000000000024,-449.9999999999948,-153.00000000000313,,-1266.999999999996
2016.09.22,307.99999999999716,-924.0000000000026,-425.99999999999307,-156.00000000000057,,-1197.999999999999
2016.09.22,327.00000000001063,-1103.9999999999939,-568.0000000000018,-147.00000000000824,,-1491.9999999999932
2016.09.22,392.9999999999989,-1146.999999999998,-600.999999999996,-165.00000000000404,,-1519.999999999999
2016.09.22,324.0000000000132,-1109.0000000000043,-571.9999999999948,-165.00000000000404,,-1521.99999999999
2016.09.22,370.00000000000364,-1009.0000000000043,-524.0000000000023,-121.99999999999989,,-1285.0000000000027
2016.09.22,364.00000000000875,-848.9999999999998,-385.000000000002,-113.00000000000753,,-983.0000000000005
2016.09.22,365.99999999999966,-875.999999999999,-429.0000000000016,-104.00000000000409,,-1043.000000000005
2016.09.22,406.00000000001745,-858.0000000000032,-388.9999999999949,-82.99999999999974,,-923.9999999999804
2016.09.22,385.99999999999744,-875.0000000000035,-403.99999999999324,-90.0000000000012,,-983.0000000000005
2016.09.22,450.00000000001705,-876.9999999999944,-368.00000000000165,-94.00000000000519,,-888.9999999999843
2016.09.22,466.00000000001086,-810.9999999999951,-302.0000000000023,-108.00000000000809,,-754.9999999999947
2016.09.22,510.00000000001046,-815.9999999999945,-287.9999999999994,-112.000000000001,,-705.9999999999844
2016.09.22,497.99999999999847,-846.0000000000023,-324.9999999999975,-132.0000000000099,,-805.0000000000113
2016.09.22,499.000000000005,-880.000000000003,-264.999999999993,-156.00000000000057,,-801.9999999999915
2016.09.22,606.0000000000176,-902.0000000000028,-224.000000000002,-247.00000000000833,,-766.9999999999956
2016.09.22,602.999999999998,-973.999999999997,-266.999999999995,-282.0000000000045,,-919.9999999999986
2016.09.22,514.9999999999987,-946.0000000000024,-248.00000000000378,-300.0000000000003,,-979.0000000000077
2016.09.22,518.0000000000184,-858.0000000000032,-127.99999999999478,-327.00000000001063,,-794.9999999999902
2016.09.22,741.0000000000139,-861.0000000000007,-59.99999999999339,-266.0000000000107,,-445.9999999999909
2016.09.22,716.0000000000056,-863.9999999999981,-131.00000000000333,-197.00000000000273,,-475.9999999999985
2016.09.22,615.00000000001,-853.0000000000038,-97.00000000000264,-287.0000000000039,,-622.0000000000002
2016.09.22,483.0000000000112,-802.0000000000027,-53.999999999998494,-358.0000000000028,,-730.9999999999927
2016.09.22,494.00000000001666,-736.0000000000033,109.99999999999899,-390.0000000000015,,-521.9999999999891
2016.09.22,531.0000000000148,-719.9999999999984,180.99999999999784,-356.00000000000074,,-363.9999999999865
2016.09.22,635.0000000000077,-741.9999999999982,173.00000000000094,-288.00000000001046,,-221.99999999999997
2016.09.22,663.0000000000135,-841.0000000000028,70.0000000000034,-291.0000000000079,,-398.9999999999938
2016.09.22,682.0000000000048,-887.0000000000044,43.00000000000415,-325.00000000000864,,-487.00000000000415
2016.09.22,687.0000000000153,-851.9999999999972,63.00000000000195,-317.0000000000006,,-418.9999999999805
2016.09.22,941.9999999999984,-851.0000000000017,114.99999999999844,-175.00000000000293,,30.999999999992212
2016.09.22,973.0000000000016,-771.9999999999949,221.99999999999997,-121.99999999999989,,301.0000000000068
2016.09.22,950.0000000000064,-726.9999999999999,265.0000000000041,-136.00000000000279,,352.0000000000078
2016.09.22,940.0000000000075,-654.9999999999944,282.99999999999994,-124.00000000000189,,444.0000000000111
2016.09.22,833.000000000017,-612.0000000000015,270.99999999999903,-136.00000000000279,,356.0000000000118
2016.09.22,755.0000000000168,-663.999999999998,241.99999999999778,-141.00000000000225,,192.0000000000144
2016.09.22,775.9999999999989,-636.9999999999986,273.9999999999965,-124.00000000000189,,288.9999999999948
2016.09.22,838.0000000000055,-649.999999999995,250.00000000000577,-92.00000000000318,,346.0000000000131
2016.09.22,870.0000000000152,-626.9999999999998,245.0000000000063,-3.0000000000085514,,485.00000000001324
2016.09.22,709.0000000000041,-566.9999999999953,248.99999999999923,-33.000000000005244,,358.00000000000273
2016.09.22,660.0000000000161,-488.999999999995,253.99999999999866,-27.00000000001035,,398.00000000000944
2016.09.22,734.9999999999968,-514.9999999999987,239.0000000000003,37.99999999999359,,496.999999999992
2016.09.22,711.0000000000172,-558.000000000003,197.99999999999818,-10.000000000010001,,341.0000000000024
2016.09.22,711.0000000000172,-544.0,209.9999999999991,-10.000000000010001,,367.00000000000625
2016.09.22,734.9999999999968,-578.9999999999961,234.99999999999633,-3.0000000000085514,,387.9999999999885
2016.09.23,648.0000000000041,-593.9999999999945,224.000000000002,-34.000000000000696,,244.00000000001086
2016.09.23,763.0000000000026,-595.9999999999966,199.00000000000472,4.999999999999449,,371.0000000000102
2016.09.23,741.0000000000139,-600.999999999996,207.00000000000162,-6.0000000000060005,,341.0000000000134
2016.09.23,757.0000000000076,-597.0000000000031,211.00000000000563,-5.000000000010552,,365.9999999999996
2016.09.23,775.0000000000146,-597.9999999999985,200.00000000000017,0.999999999995449,,378.00000000001165
2016.09.23,823.0000000000182,-609.000000000004,189.00000000000583,43.999999999999595,,447.0000000000196
2016.09.23,763.0000000000026,-590.0000000000016,209.00000000000364,36.999999999998145,,419.0000000000028
2016.09.23,623.000000000018,-400.00000000000034,348.9999999999993,-111.00000000000554,,461.00000000001137
2016.09.23,543.0000000000045,-375.0000000000031,375.9999999999986,-100.00000000000009,,443.9999999999999
2016.09.23,558.0000000000141,-366.9999999999951,384.00000000000654,-89.00000000000574,,486.0000000000197
2016.09.23,531.9999999999991,-275.99999999999847,448.000000000004,-76.0000000000094,,627.9999999999951
2016.09.23,510.00000000001046,-310.9999999999946,412.9999999999967,-80.00000000000229,,532.0000000000102
2016.09.23,373.00000000000114,-290.9999999999968,406.00000000000637,-165.00000000000404,,323.00000000000665
2016.09.23,362.00000000001785,-278.9999999999959,429.0000000000016,-182.00000000000438,,330.00000000001916
2016.09.23,340.00000000000693,-224.000000000002,480.0000000000027,-192.00000000000327,,404.0000000000043
2016.09.23,387.000000000004,-197.99999999999818,499.000000000005,-159.00000000000912,,529.0000000000017
2016.09.23,409.99999999999926,-248.99999999999923,460.00000000000483,-168.00000000000148,,453.0000000000034
2016.09.23,381.0000000000091,-295.99999999999625,423.0000000000067,-182.00000000000438,,326.0000000000152
2016.09.23,306.00000000000625,-326.0000000000041,397.99999999999835,-237.00000000000944,,140.99999999999108
2016.09.23,345.0000000000175,-339.0000000000004,426.00000000000415,-281.00000000000904,,151.00000000001222
2016.09.23,246.00000000001288,-295.0000000000008,456.00000000000085,-391.000000000008,,16.000000000004945
2016.09.23,25.00000000000835,-185.00000000000182,556.0000000000009,-465.9999999999998,,-69.99999999999233
2016.09.23,130.0000000000079,-48.000000000003595,590.999999999997,-381.0000000000091,,291.99999999999227
2016.09.23,-105.99999999998388,-31.999999999998696,631.9999999999992,-482.00000000000466,,12.000000000011937
2016.09.23,-17.999999999984695,-90.0000000000012,585.0000000000022,-472.00000000000574,,5.000000000010516
2016.09.23,38.0000000000047,-104.00000000000409,607.9999999999974,-482.00000000000466,,59.99999999999329
2016.09.23,-203.99999999998198,-112.99999999999643,604.0000000000045,-691.0000000000083,,-403.99999999998215
2016.09.23,-280.9999999999979,-156.00000000000057,578.9999999999961,-810.0000000000107,,-668.000000000013
2016.09.23,-409.99999999999926,-137.9999999999937,580.0000000000027,-850.0000000000063,,-817.9999999999965
2016.09.23,-420.9999999999825,-90.99999999999665,585.9999999999976,-858.0000000000032,,-783.9999999999848
2016.09.23,-353.0000000000033,-109.00000000000354,555.0000000000055,-807.0000000000022,,-714.0000000000035
2016.09.23,-499.9999999999893,-92.99999999999864,572.0000000000058,-925.0000000000091,,-945.9999999999912
2016.09.23,-842.9999999999937,-22.999999999995246,536.9999999999986,-1048.0000000000045,,-1376.999999999995
2016.09.23,-602.999999999998,26.000000000003798,580.9999999999982,-971.0000000000107,,-967.0000000000067
2016.09.23,-578.9999999999961,68.99999999999685,653.999999999999,-998.00000000001,,-854.0000000000103
2016.09.23,-529.999999999986,78.99999999999574,711.000000000006,-903.0000000000093,,-642.9999999999936
2016.09.23,-419.9999999999982,70.0000000000034,739.0000000000008,-908.0000000000088,,-519.0000000000027
2016.09.23,-437.99999999998283,100.99999999999554,775.9999999999989,-899.0000000000053,,-459.99999999999375
2016.09.23,-453.99999999999886,141.00000000000225,856.9999999999967,-907.0000000000023,,-363.00000000000216
2016.09.23,-332.9999999999833,160.00000000000458,887.9999999999999,-906.0000000000068,,-190.99999999998568
2016.09.23,-448.9999999999883,187.9999999999993,907.9999999999977,-1023.0000000000073,,-375.9999999999985
2016.09.23,-481.99999999998244,163.00000000000205,941.9999999999984,-1041.000000000003,,-417.999999999985
2016.09.23,-558.9999999999984,229.99999999999687,972.0000000000061,-1076.0000000000102,,-433.0000000000057
2016.09.23,-441.0000000000025,133.00000000000534,873.0000000000016,-989.0000000000066,,-424.00000000000216
2016.09.23,-392.9999999999989,92.99999999999864,822.9999999999959,-948.9999999999999,,-426.0000000000042
2016.09.23,-361.9999999999957,90.0000000000012,824.0000000000025,-918.0000000000077,,-365.9999999999998
2016.09.23,-398.9999999999938,104.99999999999955,845.0000000000068,-951.0000000000018,,-399.9999999999893
2016.09.23,-393.99999999998323,82.99999999999974,814.9999999999991,-879.0000000000075,,-374.9999999999919
