date,USDCHF,USDJPY,EURCHF,CADCHF,EURGBP,GBPJPY,AUDJPY,empty,sum
2020.11.23,64.99999999999284,56.000000000011596,67.00000000001705,42.999999999993044,60.00000000000449,-161.00000000000136,-62.00000000001182,,68.0000000000058
2020.11.23,44.99999999999504,65.00000000001194,43.999999999999595,24.999999999997247,40.00000000000669,-210.00000000000796,-72.00000000000273,,-63.00000000000017
2020.11.23,62.99999999999084,94.0000000000083,73.00000000001194,62.99999999999084,67.00000000000594,-246.99999999998568,-146.0000000000008,,-32.99999999997863
2020.11.23,15.999999999993797,72.00000000000273,67.00000000001705,52.99999999999194,66.00000000001049,-283.9999999999918,-189.00000000000716,,-198.99999999998295
2020.11.23,-19.00000000000235,46.00000000000648,73.00000000001194,62.99999999999084,69.00000000000794,-310.0000000000023,-227.00000000000387,,-304.9999999999913
2020.11.23,-17.000000000000348,47.000000000011255,83.00000000001084,76.99999999999375,78.00000000000028,-305.0000000000068,-248.00000000000466,,-284.9999999999957
2020.11.23,-51.000000000001044,-12.999999999991019,84.0000000000174,87.99999999999919,3.0000000000085514,-389.00000000001,-245.00000000000455,,-522.9999999999815
2020.11.23,-43.00000000000415,4.0000000000048885,99.00000000000463,92.99999999999864,-0.999999999995449,-424.0000000000066,-243.0000000000092,,-515.0000000000073
2020.11.23,-23.00000000000635,4.0000000000048885,97.9999999999981,96.99999999999153,7.0000000000014495,-388.00000000000523,-209.00000000000318,,-414.00000000001876
2020.11.23,-40.00000000000669,-6.999999999990791,82.00000000000429,86.99999999999264,12.000000000000899,-368.9999999999998,-184.0000000000117,,-419.00000000001114
2020.11.23,-40.00000000000669,4.0000000000048885,72.0000000000054,80.99999999999774,-6.999999999990347,-397.99999999999613,-194.00000000000261,,-481.9999999999878
2020.11.23,-34.000000000000696,11.00000000000989,70.99999999999883,69.9999999999923,20.0000000000089,-359.9999999999852,-174.0000000000066,,-395.9999999999826
2020.11.23,-15.00000000000945,7.000000000005002,90.99999999999665,59.99999999999339,33.000000000005244,-323.99999999998386,-145.00000000001023,,-293.00000000000324
2020.11.23,-14.000000000002899,1.0000000000047748,102.00000000000209,56.99999999999594,45.000000000006146,-311.9999999999834,-135.00000000000512,,-255.99999999998246
2020.11.23,-32.0000000000098,-4.9999999999954525,82.00000000000429,54.999999999993946,33.000000000005244,-322.00000000000273,-141.00000000000534,,-330.00000000000983
2020.11.23,-65.99999999999939,0.0,73.00000000001194,52.99999999999194,-5.999999999994898,-430.9999999999832,-165.00000000000625,,-541.9999999999798
2020.11.23,-48.000000000003595,4.0000000000048885,80.00000000001339,59.99999999999339,21.00000000000435,-379.99999999999545,-144.00000000000546,,-406.9999999999885
2020.11.23,-39.00000000000014,20.000000000010232,87.00000000001484,58.99999999999794,37.00000000000925,-377.00000000000955,-118.99999999999977,,-331.9999999999772
2020.11.23,-32.0000000000098,76.00000000000762,114.99999999999844,88.99999999999464,24.000000000001798,-490.0000000000091,-164.00000000000148,,-382.00000000001785
2020.11.23,-8.000000000008,65.00000000001194,65.00000000000395,130.99999999999224,-79.99999999999119,-533.9999999999918,-215.0000000000034,,-575.9999999999864
2020.11.23,8.999999999992347,31.00000000000591,60.000000000015596,219.99999999999798,-240.99999999999122,-710.000000000008,-287.00000000000614,,-917.9999999999935
2020.11.23,28.999999999990145,69.00000000000261,145.00000000001734,256.99999999999613,-332.99999999999443,-975.9999999999991,-341.99999999999875,,-1150.999999999986
2020.11.23,-34.000000000000696,29.000000000010573,141.00000000001333,207.99999999999707,-213.99999999999199,-823.0000000000075,-368.0000000000092,,-1060.9999999999886
