date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,CHFJPY,CADCHF,GBPJPY,GBPCAD,GBPAUD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2018.01.29,-100.00000000000009,-4.999999999988347,0.0,-33.00000000000125,-78.00000000000028,-82.00000000000429,-96.9999999999942,-9.999999999998899,-102.00000000000387,-212.99999999999653,-140.99999999999113,-10.000000000005116,-107.99999999998988,-55.999999999997385,-115.00000000000954,,-1149.999999999981
2018.01.29,-34.000000000000696,-55.99999999998939,53.999999999998494,-72.99999999999329,-111.99999999998988,-123.00000000000644,-117.999999999995,0.0,-85.00000000000796,-350.9999999999902,-209.9999999999991,-100.00000000000853,-128.99999999999068,-99.00000000000375,-233.00000000000543,,-1668.9999999999818
2018.01.29,12.999999999996348,-139.9999999999846,22.0000000000109,-60.000000000002274,-93.99999999999409,-175.00000000000293,-86.99999999998909,65.99999999999939,-193.9999999999884,-370.00000000000364,-310.9999999999946,-69.00000000000261,-80.99999999998886,-129.0000000000049,-259.0000000000092,,-1867.9999999999582
2018.01.29,-2.999999999997449,-130.99999999999224,-53.999999999998494,-103.9999999999992,-192.99999999999872,-270.99999999999903,-73.99999999999807,148.0000000000037,-140.99999999999113,-259.9999999999936,-190.99999999998562,-8.000000000009777,-110.99999999999,-180.00000000000682,-318.00000000000716,,-1890.9999999999636
2018.01.29,2.999999999997449,-141.99999999999767,-61.99999999998429,-185.99999999999284,-195.9999999999962,-263.99999999999756,-65.99999999998829,152.00000000000767,-69.99999999999318,-204.99999999998852,-119.99999999998678,-87.0000000000033,-112.99999999999955,-165.00000000000625,-300.0000000000003,,-1820.9999999999297
2018.01.29,12.000000000000899,-198.99999999999363,-61.99999999998429,-141.9999999999959,-178.00000000000037,-224.000000000002,-62.99999999998818,157.00000000000713,-221.00000000000364,-367.99999999999056,-201.99999999999108,-32.00000000001069,-143.99999999999125,-103.9999999999992,-239.0000000000003,,-2008.999999999943
2018.01.29,72.0000000000054,-166.99999999998383,38.0000000000047,-54.000000000002046,-147.99999999999258,-129.00000000000134,-30.9999999999917,162.0000000000066,-222.0000000000084,-347.9999999999928,-322.00000000000006,-35.0000000000108,-103.9999999999992,-39.00000000000148,-172.00000000000549,,-1498.9999999999727
2018.01.29,231.0000000000034,-17.999999999984695,192.00000000001438,61.00000000000705,-10.999999999994348,36.999999999998145,51.00000000000193,189.00000000000583,-151.00000000001046,-391.9999999999924,-411.0000000000058,-45.000000000001705,-58.9999999999975,51.00000000000193,-95.00000000000064,,-369.9999999999549
2018.01.29,277.000000000005,62.000000000006494,253.99999999999866,120.00000000000455,67.00000000000594,68.99999999999685,30.000000000001137,209.9999999999991,-211.9999999999891,-350.9999999999902,-458.00000000000284,-25.000000000005684,-43.99999999999693,-30.000000000001137,-129.00000000000134,,-159.9999999999695
2018.01.29,333.0000000000055,121.99999999999989,243.00000000001543,149.0000000000009,59.000000000009045,20.999999999993246,73.0000000000075,263.0000000000021,-121.99999999998568,-244.9999999999841,-344.99999999999534,11.999999999986244,-35.99999999998715,-31.00000000000591,-132.0000000000099,,364.00000000005184
