date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,CHFJPY,CADCHF,AUDCHF,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,AUDCAD,AUDNZD,empty,sum
2016.02.29,41.9999999999976,-19.00000000001345,-154.0000000000097,-573.0000000000075,160.99999999998892,129.9999999999968,-515.0000000000006,-48.99999999999905,61.999999999995396,-93.99999999999409,407.0000000000107,-405.9999999999952,-707.0000000000132,-546.0000000000065,308.9999999999975,-192.99999999999872,251.00000000000122,,-1894.0000000000502
2016.02.29,41.9999999999976,-15.00000000000945,-113.00000000000753,-635.9999999999957,252.99999999999213,134.0000000000008,-550.9999999999877,-6.999999999990347,75.9999999999983,-113.99999999999189,453.00000000000296,-452.99999999999227,-771.0000000000106,-596.0000000000036,298.0000000000018,-275.000000000003,249.00000000001032,,-2025.9999999999884
2016.02.29,43.00000000000415,-66.99999999999484,-110.00000000001009,-683.0000000000069,144.99999999999514,56.0000000000005,-583.999999999989,-58.99999999999794,119.99999999999788,89.00000000000574,543.0000000000064,-361.9999999999957,-594.0000000000057,-579.0000000000077,290.00000000000625,-290.9999999999968,309.0000000000037,,-1733.999999999985
2016.02.29,-47.9999999999925,-191.00000000000784,-246.99999999999721,-852.0000000000039,126.0000000000039,-24.999999999997247,-643.9999999999912,-59.99999999999339,143.9999999999997,56.000000000011596,517.0000000000101,-485.0000000000021,-438.00000000000506,-671.0000000000065,257.000000000005,-331.0000000000035,234.00000000000088,,-2657.999999999969
2016.02.29,-87.99999999999919,-214.00000000000307,-255.00000000000523,-948.0000000000075,116.99999999998934,-61.999999999995396,-717.9999999999893,12.000000000000899,143.9999999999997,78.00000000000028,647.0000000000056,-441.0000000000025,-544.0000000000111,-728.9999999999992,334.0000000000032,-387.99999999999943,236.00000000001398,,-2818.999999999999
2016.02.29,-92.99999999999864,-208.99999999999253,-300.99999999999574,-1057.0000000000023,120.00000000000898,-39.00000000000014,-811.9999999999976,37.00000000000925,100.99999999999554,-2.999999999997449,700.0000000000028,-601.9999999999915,-536.0000000000032,-859.9999999999994,393.0000000000007,-380.00000000000256,219.99999999999798,,-3320.9999999999654
2016.02.29,-119.00000000000244,-221.00000000000452,-316.0000000000052,-1182.0000000000023,174.99999999999181,-22.999999999995246,-897.9999999999961,81.00000000000884,-68.00000000000139,-363.0000000000022,790.9999999999968,-645.999999999991,-729.0000000000018,-975.9999999999991,537.9999999999967,-349.99999999999477,100.99999999999554,,-4205.000000000006
2016.02.29,-124.00000000000189,-228.00000000000597,-338.0000000000161,-1082.9999999999984,134.99999999999625,-69.9999999999923,-809.9999999999881,33.000000000005244,-12.000000000000899,-259.9999999999936,713.9999999999986,-687.9999999999998,-538.0000000000163,-929.000000000002,539.0000000000015,-293.99999999999426,63.99999999999739,,-3889.00000000001
2016.02.29,-132.99999999999423,-317.9999999999961,-416.00000000001637,-1079.9999999999982,48.99999999998794,-78.99999999999574,-821.9999999999885,5.000000000010552,-17.999999999995797,-279.99999999999136,535.0000000000108,-666.9999999999953,-595.0000000000122,-884.0000000000003,460.00000000000796,-247.99999999999267,19.999999999997797,,-4470.999999999962
2016.02.29,-149.99999999999457,-584.0000000000067,-451.0000000000014,-1076.0000000000077,66.99999999999484,-173.00000000000094,-830.9999999999889,25.00000000000835,36.999999999998145,-603.9999999999824,517.0000000000101,-807.0000000000022,-614.0000000000034,-849.0000000000038,430.0000000000068,-331.0000000000035,-66.99999999999484,,-5460.999999999973
2016.02.29,-202.9999999999976,-571.0000000000103,-495.000000000001,-1131.0000000000002,204.99999999998852,-171.99999999999437,-928.9999999999878,0.0,-73.99999999999629,-744.9999999999957,535.0000000000108,-930.999999999993,-567.0000000000064,-965.0000000000034,475.9999999999991,-437.999999999994,-119.99999999998678,,-6124.999999999967
2016.02.29,53.999999999998494,-317.9999999999961,-209.9999999999991,-1174.0000000000066,269.00000000000813,-327.99999999999494,-1149.9999999999914,-78.00000000000028,226.00000000000398,-31.999999999987594,808.9999999999975,-631.0000000000038,-7.0000000000014495,-1050.0000000000114,393.0000000000007,-531.9999999999991,-151.9999999999966,,-3910.999999999979
2016.02.29,124.00000000000189,-269.9999999999925,-124.99999999999733,-1159.000000000006,381.99999999999346,-182.99999999999983,-1152.9999999999916,-22.999999999995246,261.0000000000001,-119.99999999998678,924.9999999999972,-605.9999999999955,13.999999999980695,-1051.0000000000018,495.9999999999951,-561.9999999999958,2.999999999997449,,-3046.9999999999973
2016.02.29,158.0000000000026,-231.0000000000034,-87.00000000001484,-1094.9999999999989,478.0000000000006,-144.99999999999514,-1262.0000000000005,2.000000000002,249.99999999999466,-75.00000000000284,1031.000000000006,-797.9999999999876,29.999999999996696,-1182.0000000000023,555.0000000000068,-663.999999999998,-14.999999999987246,,-3049.999999999982
2016.02.29,273.000000000001,-178.00000000001148,-18.0000000000069,-1043.0000000000064,397.0000000000029,-322.9999999999955,-1446.9999999999886,-188.9999999999947,354.9999999999942,19.999999999997797,921.0000000000065,-795.9999999999967,154.99999999999403,-1178.0000000000114,43.00000000000637,-981.999999999994,34.000000000000696,,-3956.0000000000023
2016.02.29,278.00000000000045,-80.99999999999774,17.999999999984695,-1122.0,408.00000000000836,-202.9999999999976,-1345.9999999999895,-156.99999999999602,451.9999999999969,504.0000000000156,1161.0000000000014,-581.9999999999936,348.9999999999993,-1136.00000000001,310.0000000000023,-800.9999999999961,39.999999999995595,,-1907.9999999999761
2016.02.29,336.00000000000296,-21.00000000000435,92.00000000000318,-1093.0000000000036,502.00000000000244,-212.00000000000108,-1477.9999999999945,-176.99999999999383,480.99999999999807,517.0000000000119,1216.9999999999986,-461.0000000000003,573.9999999999857,-1118.000000000009,373.9999999999952,-746.9999999999976,24.000000000001798,,-1190.000000000004
2016.02.29,439.0000000000116,-72.0000000000054,252.99999999999213,-1096.0000000000036,412.9999999999967,-175.00000000000293,-1599.9999999999943,-335.99999999999187,563.0000000000024,483.0000000000112,1379.000000000005,-170.99999999998784,612.9999999999969,-1070.0000000000073,391.9999999999959,-722.9999999999959,127.00000000001043,,-580.999999999967
2016.02.29,432.0000000000102,-60.99999999999994,194.99999999998963,-1037.0000000000061,360.9999999999891,-122.99999999999534,-1462.9999999999939,-280.9999999999979,536.0000000000032,497.0000000000141,1168.9999999999968,-209.9999999999991,262.999999999991,-993.0000000000092,298.0000000000018,-661.0000000000005,192.00000000001438,,-885.9999999999918
2016.02.29,482.00000000000466,-72.0000000000054,195.9999999999962,-897.9999999999961,383.0,-51.99999999999649,-1313.999999999993,-265.99999999999955,568.0000000000018,392.9999999999989,1112.9999999999995,-201.99999999999108,217.99999999998488,-899.0000000000009,277.000000000001,-658.0000000000031,311.0000000000168,,-419.9999999999818
2016.02.29,408.00000000000836,-49.00000000001015,171.99999999999437,-909.9999999999966,415.99999999999415,9.00000000000345,-1325.9999999999934,-239.99999999999577,426.9999999999996,147.00000000000824,1105.000000000004,-278.9999999999848,-74.0000000000185,-966.0000000000082,346.9999999999942,-605.0,300.00000000001137,,-1117.99999999999
2016.02.29,415.99999999999415,-154.0000000000097,275.000000000003,-902.000000000001,52.000000000007596,1.0000000000065512,-1259.0000000000005,-373.99999999999653,456.00000000000085,155.00000000001623,1140.0000000000005,-117.99999999999588,21.999999999988695,-916.000000000011,281.9999999999965,-492.0000000000035,272.00000000000557,,-1143.9999999999986
2016.02.29,324.9999999999975,-322.00000000000006,248.99999999998812,-935.0000000000023,31.000000000003247,57.00000000000705,-1197.9999999999932,-385.99999999999744,441.0000000000025,-85.99999999998609,1158.0000000000014,146.00000000000168,29.999999999996696,-769.0000000000055,301.00000000000193,-395.0000000000009,389.0000000000171,,-963.9999999999679
2016.02.29,190.00000000000128,-487.99999999999955,144.99999999999514,-1167.0000000000016,-295.0000000000008,-141.99999999999767,-1289.0000000000014,-423.9999999999911,356.00000000000074,-178.99999999999582,1282.0000000000107,151.00000000001222,31.999999999987594,-850.0000000000085,387.00000000000045,-324.00000000000205,272.00000000000557,,-2342.9999999999845
2016.02.29,163.00000000000205,-469.99999999999267,154.99999999999403,-1287.0000000000061,-52.99999999999194,-104.99999999999955,-1394.999999999996,-326.9999999999995,307.0000000000017,-263.99999999999756,1469.9999999999989,178.99999999999582,280.9999999999979,-935.0000000000023,516.9999999999959,-397.0000000000029,219.99999999999798,,-1941.0000000000039
2016.02.29,-143.9999999999997,-900.9999999999962,373.99999999998545,-1251.0000000000048,-21.00000000000435,-102.99999999999754,-1312.9999999999882,-325.99999999999295,102.00000000000209,-729.0000000000018,1575.0000000000027,256.00000000001177,383.99999999998437,-1001.0000000000048,465.999999999994,-539.0000000000006,233.00000000001654,,-2937.9999999999936
2016.02.29,-215.99999999999397,-838.0000000000055,387.99999999998835,-1198.0000000000075,43.999999999999595,-173.00000000000094,-952.9999999999887,-45.99999999999049,75.9999999999983,-700.999999999996,1665.9999999999968,197.00000000000273,708.9999999999818,-1045.0000000000018,335.9999999999985,-573.9999999999967,214.00000000000307,,-2114.0000000000123
2016.02.29,-161.00000000000003,-808.9999999999931,408.9999999999927,-1082.9999999999984,110.99999999999443,-129.00000000000134,-867.999999999995,30.000000000007798,192.00000000000327,-432.9999999999945,1508.0000000000098,378.999999999996,821.9999999999894,-876.0000000000048,329.00000000000773,-542.9999999999935,242.00000000000887,,-879.9999999999707
2016.02.29,-90.0000000000012,-690.0000000000128,448.000000000004,-1084.0000000000032,76.99999999999375,-142.99999999999312,-953.9999999999935,-50.99999999998994,231.0000000000034,-259.9999999999936,1599.0000000000036,482.00000000000466,838.9999999999898,-853.0000000000086,373.9999999999952,-470.9999999999992,191.00000000000784,,-354.99999999999307
2016.02.29,-44.99999999999504,-697.9999999999986,370.999999999988,-1082.0000000000077,97.9999999999981,-136.99999999999824,-944.9999999999932,-36.999999999998145,263.99999999999756,-256.99999999999613,1542.0000000000016,314.00000000001427,718.9999999999808,-847.0000000000084,361.0000000000042,-539.0000000000006,256.99999999999613,,-661.0000000000147
2016.02.29,-48.99999999999905,-577.0000000000052,377.9999999999894,-1031.9999999999964,208.00000000000819,-98.99999999999353,-850.9999999999991,37.00000000000925,166.99999999999494,-443.99999999999994,1519.0000000000055,200.00000000000017,487.99999999999955,-906.0000000000059,403.99999999999636,-514.9999999999987,256.99999999999613,,-814.9999999999984
2016.02.29,-114.00000000000298,-553.0000000000035,287.9999999999994,-1072.0000000000027,147.99999999999258,-51.000000000001044,-1042.9999999999923,-134.99999999999625,134.0000000000008,-346.0000000000019,1475.0000000000086,151.9999999999966,385.99999999999744,-903.0000000000058,471.00000000000364,-439.0000000000005,228.00000000000597,,-1374.0000000000023
2016.02.29,126.0000000000039,-570.0000000000039,322.9999999999844,-1147.0000000000055,110.99999999999443,-7.0000000000014495,-1300.9999999999877,-313.99999999999204,295.0000000000008,-373.99999999998545,1518.0000000000007,236.99999999999832,403.99999999998215,-939.0000000000072,457.00000000000784,-392.9999999999989,289.0000000000059,,-1285.000000000003
2016.02.29,124.99999999999733,-636.9999999999986,287.9999999999994,-1171.0000000000064,-36.999999999998145,-14.000000000002899,-1216.9999999999986,-268.99999999999704,265.99999999999955,-548.9999999999995,1551.0000000000018,323.0000000000066,341.99999999999784,-858.0000000000041,540.0000000000063,-331.0000000000035,253.99999999999866,,-1394.0000000000018
2016.02.29,85.00000000000173,-709.0000000000041,211.99999999998997,-1255.0000000000095,-18.0000000000069,-17.000000000000348,-1194.9999999999932,-224.9999999999974,241.00000000000233,-671.9999999999837,1538.000000000011,287.9999999999994,273.9999999999965,-904.0000000000106,632.000000000005,-241.99999999999778,226.00000000001506,,-1740.9999999999823
2016.02.29,79.00000000000685,-783.0000000000003,245.99999999999068,-1228.999999999999,-110.99999999999443,-39.00000000000014,-1221.999999999994,-230.99999999999233,253.99999999999866,-708.9999999999818,1543.0000000000064,300.00000000001137,296.9999999999917,-972.999999999999,614.9999999999949,-332.99999999999443,201.00000000000674,,-2094.9999999999486
2016.02.29,114.99999999999844,-659.999999999994,316.99999999998954,-1227.0000000000039,157.99999999999147,-32.999999999994145,-1239.999999999995,-122.99999999999534,249.99999999999466,-624.0000000000023,1642.00000000001,157.00000000000713,457.9999999999807,-1030.0000000000011,646.0000000000008,-436.00000000000307,185.99999999999727,,-1444.0000000000196
2016.02.29,92.99999999999864,-617.0000000000009,357.99999999999164,-1298.0000000000018,228.00000000000597,-85.00000000000173,-1310.9999999999927,-60.99999999999994,275.99999999999847,-479.99999999999153,1679.000000000002,175.99999999999838,584.9999999999911,-1105.000000000004,593.0000000000035,-480.99999999999807,171.00000000001003,,-1278.9999999999907
2016.03.01,77.00000000000485,-665.0000000000044,304.9999999999997,-1728.999999999999,246.99999999999721,-59.99999999999339,-1692.9999999999977,-33.9999999999896,244.99999999999523,-542.9999999999824,1706.0000000000032,106.00000000000608,528.9999999999795,-1446.0000000000123,643.0000000000007,-475.99999999999864,143.00000000000423,,-2644.9999999999864
2016.03.01,31.000000000003247,-730.0000000000084,265.0000000000041,-1769.0000000000055,200.00000000000017,-283.99999999999534,-1771.000000000001,-26.999999999999247,224.000000000002,-618.9999999999918,1962.0000000000032,72.0000000000054,569.9999999999816,-1483.000000000004,802.0000000000067,-510.99999999999477,-31.999999999987594,,-3099.9999999999804
2016.03.01,55.000000000005045,-746.0000000000023,248.00000000000378,-1731.0000000000086,204.99999999998852,-232.99999999999432,-1679.9999999999927,-46.999999999997044,273.9999999999965,-522.0000000000002,1978.999999999999,134.99999999999625,653.999999999999,-1362.9999999999995,793.9999999999969,-529.0000000000017,36.0000000000138,,-2470.999999999998
2016.03.01,51.000000000001044,-730.9999999999927,252.99999999999213,-1597.999999999999,190.00000000000128,-224.000000000002,-1518.9999999999914,-34.99999999999615,249.99999999999466,-634.0000000000013,1948.9999999999982,97.00000000001374,705.0000000000001,-1270.0000000000102,810.0000000000023,-483.0000000000001,9.000000000014552,,-2179.999999999975
2016.03.01,80.99999999999774,-798.9999999999942,265.0000000000041,-1539.0000000000014,236.99999999999832,-188.9999999999947,-1494.9999999999905,-22.999999999995246,207.99999999999707,-916.99999999999,1883.0000000000098,97.9999999999981,700.999999999996,-1249.0000000000095,778.9999999999964,-436.00000000000307,-110.99999999999443,,-2505.999999999976
2016.03.01,82.99999999999974,-794.0000000000058,290.9999999999968,-1596.0000000000036,234.00000000000088,-202.0000000000022,-1551.9999999999925,-46.999999999997044,10.999999999994348,-1265.9999999999893,1963.9999999999986,87.00000000001484,618.9999999999918,-1313.0000000000023,912.0000000000061,-356.00000000000074,-333.9999999999899,,-3258.99999999998
2016.03.01,1.0000000000065512,-781.9999999999939,253.99999999999866,-1793.9999999999968,231.0000000000034,-225.99999999999287,-1652.9999999999916,-58.99999999999794,-16.0000000000049,-1308.9999999999825,2057.0000000000023,73.00000000001194,725.9999999999823,-1445.0000000000073,1058.0000000000068,-210.99999999999451,-344.99999999999534,,-3439.999999999946
2016.03.01,11.00000000000545,-771.0000000000106,261.9999999999845,-1755.0000000000095,286.99999999999284,-185.99999999999727,-1640.9999999999911,17.000000000000348,-55.000000000005045,-1392.9999999999998,2040.0000000000064,5.999999999994898,549.9999999999839,-1469.0000000000082,1111.9999999999948,-183.99999999999528,-366.999999999984,,-3536.0000000000377
2016.03.01,-12.999999999996348,-780.000000000003,238.99999999998923,-1712.0000000000032,263.99999999999756,-224.000000000002,-1618.9999999999998,27.00000000001035,-46.999999999997044,-1410.9999999999845,2049.0000000000064,36.0000000000138,485.99999999998647,-1428.0000000000114,1158.0000000000014,-192.99999999999872,-358.9999999999982,,-3526.999999999988
2016.03.01,-7.9999999999968985,-788.0000000000109,262.999999999991,-1647.9999999999961,253.99999999999866,-229.00000000000142,-1549.9999999999973,-3.999999999992898,-19.999999999997797,-1481.9999999999834,2043.9999999999968,89.00000000000574,772.9999999999793,-1352.0000000000039,1146.000000000001,-202.0000000000022,-442.9999999999934,,-3157.0000000000027
2016.03.01,30.000000000007798,-853.9999999999992,270.99999999999903,-1612.9999999999995,209.9999999999991,-215.99999999999397,-1564.9999999999977,-25.999999999992696,-31.999999999998696,-1558.9999999999993,2015.0000000000005,133.00000000000534,722.9999999999848,-1312.0000000000118,1115.9999999999995,-109.99999999999899,-441.99999999998687,,-3230.9999999999827
2016.03.01,1.0000000000065512,-876.0000000000101,266.999999999995,-1596.0000000000036,184.00000000000637,-214.99999999999852,-1471.999999999994,-18.999999999991246,-21.00000000000435,-1427.0000000000005,1893.0000000000007,146.00000000000168,467.99999999997954,-1279.0000000000105,879.0000000000049,-273.000000000001,-434.9999999999854,,-3775.000000000004
2016.03.01,39.00000000000014,-848.0000000000043,319.999999999987,-1475.0000000000086,160.99999999998892,-166.99999999999494,-1396.000000000001,-30.999999999992145,165.9999999999995,-950.9999999999908,1876.0000000000048,228.00000000000597,675.9999999999877,-1203.000000000003,784.9999999999966,-353.99999999999875,-8.999999999992347,,-2183.0000000000155
2016.03.01,9.00000000000345,-812.0000000000127,261.9999999999845,-1475.999999999999,197.00000000000273,-146.00000000000168,-1397.9999999999961,-22.999999999995246,156.00000000000057,-862.9999999999916,1710.9999999999986,180.0000000000024,617.9999999999852,-1192.0000000000073,724.9999999999943,-388.9999999999949,24.000000000001798,,-2417.000000000025
2016.03.01,19.999999999997797,-849.9999999999952,278.9999999999848,-1427.0000000000068,238.99999999998923,-119.00000000000244,-1333.999999999989,0.0,136.00000000000279,-1027.9999999999845,1764.00000000001,93.00000000000975,575.9999999999987,-1190.0000000000118,780.0000000000011,-349.99999999999477,-14.999999999987246,,-2425.999999999978
2016.03.01,33.000000000005244,-849.0000000000109,266.999999999995,-1433.0000000000068,163.00000000000205,-134.0000000000008,-1333.999999999989,-66.99999999999484,117.99999999999588,-1042.9999999999939,1768.0000000000007,66.00000000001049,556.9999999999853,-1194.0000000000027,724.9999999999943,-381.99999999999346,-42.999999999993044,,-2781.999999999997
2016.03.01,-7.9999999999968985,-927.9999999999955,235.99999999999176,-1347.999999999999,35.999999999991594,-356.9999999999962,-1247.9999999999905,-98.99999999999353,205.99999999999508,-849.9999999999952,1593.0000000000036,239.99999999999577,686.9999999999932,-1038.000000000011,403.99999999999636,-568.0000000000018,-4.999999999988347,,-3047.000000000001
2016.03.01,4.000000000004,-906.0000000000068,197.99999999998707,-1311.9999999999977,-11.00000000000545,-317.9999999999961,-1189.9999999999977,-113.99999999999189,373.99999999999653,-403.99999999998215,1621.0000000000093,287.000000000015,984.9999999999915,-936.000000000007,450.00000000000284,-530.9999999999926,53.00000000001415,,-1749.9999999999573
2016.03.01,56.0000000000005,-872.0000000000061,298.9999999999826,-1278.9999999999964,-185.99999999999727,-408.9999999999927,-1210.9999999999986,-309.99999999999915,439.0000000000005,-295.0000000000008,1570.0000000000073,422.9999999999956,1089.999999999991,-910.0000000000108,144.99999999999602,-592.9999999999991,100.99999999999554,,-1942.0000000000323
2016.03.01,65.99999999999939,-1229.9999999999977,275.9999999999874,-1070.0000000000073,-296.0000000000074,-524.0000000000023,-1111.9999999999948,-350.9999999999902,609.000000000004,-207.99999999998596,1374.0000000000095,619.000000000014,1357.9999999999925,-665.0000000000063,-128.0000000000001,-707.9999999999975,79.00000000000685,,-1910.9999999999752
2016.03.01,109.00000000000354,-1114.9999999999993,357.99999999999164,-1076.9999999999982,-215.00000000000963,-402.00000000000233,-1091.9999999999986,-390.99999999999693,680.9999999999983,-56.99999999999594,1393.0000000000007,659.0000000000095,1289.9999999999911,-662.0000000000061,-55.999999999997385,-700.999999999996,275.000000000003,,-1003.0000000000025
2016.03.01,200.00000000000017,-1046.0000000000136,268.9999999999859,-847.999999999999,-87.99999999999919,-366.9999999999951,-1049.9999999999973,-416.9999999999896,560.0000000000049,-449.9999999999948,1028.000000000006,402.9999999999978,853.9999999999992,-536.0000000000014,-149.0000000000009,-722.9999999999959,222.99999999999542,,-2136.9999999999973
2016.03.01,180.0000000000024,-1161.000000000012,278.9999999999848,-796.999999999997,-1.0000000000065512,-178.00000000000037,-982.9999999999899,-292.9999999999988,432.9999999999945,-983.9999999999849,1115.9999999999995,330.0000000000081,546.9999999999864,-653.0000000000058,96.9999999999942,-507.9999999999973,232.00000000000998,,-2344.0000000000127
2016.03.01,295.0000000000008,-1063.0000000000139,387.99999999998835,-884.0000000000003,174.00000000000747,-168.99999999999693,-1117.999999999995,-259.9999999999936,443.99999999999994,-899.9999999999897,1320.0000000000073,388.9999999999949,661.9999999999848,-739.0000000000043,272.99999999999613,-485.99999999999756,140.0000000000068,,-1534.0000000000045
2016.03.01,310.0000000000103,-1410.0000000000002,432.9999999999945,-852.0000000000039,87.99999999999919,-214.99999999999852,-1074.9999999999886,-311.99999999999005,380.00000000000256,-1512.0000000000023,1311.000000000007,317.9999999999961,749.999999999984,-776.0000000000105,201.99999999999818,-478.0000000000006,76.0000000000094,,-2761.9999999999923
2016.03.01,200.00000000000017,-1627.0000000000007,346.0000000000019,-807.0000000000022,-1.999999999990898,-280.00000000000244,-992.999999999995,-325.99999999999295,424.00000000000216,-1576.999999999984,1174.0000000000066,412.9999999999967,873.999999999997,-580.0000000000125,144.00000000000546,-473.0000000000012,-41.000000000002146,,-3130.9999999999745
2016.03.01,252.0000000000078,-1459.0000000000102,391.9999999999924,-805.0000000000068,-78.00000000000028,-290.00000000000136,-1001.9999999999953,-363.99999999999767,441.0000000000025,-1414.9999999999884,1251.0000000000048,468.00000000000176,1092.9999999999884,-591.9999999999987,167.0000000000016,-429.0000000000016,-71.99999999998319,,-2441.9999999999845
2016.03.01,180.99999999999784,-1329.0000000000025,373.00000000000114,-924.0000000000066,4.000000000004,-183.99999999999528,-1000.0,-325.99999999999295,399.0000000000049,-1177.9999999999902,1388.0000000000052,422.9999999999956,803.9999999999825,-699.0000000000123,210.99999999999852,-492.0000000000035,178.00000000001148,,-2171.000000000002
2016.03.01,143.9999999999997,-1459.0000000000102,366.999999999984,-906.0000000000059,-7.0000000000014495,-190.00000000000128,-968.9999999999941,-215.99999999999397,361.9999999999957,-1202.9999999999984,1308.9999999999975,418.0000000000073,779.9999999999807,-696.0000000000122,147.99999999999613,-529.9999999999972,151.00000000001222,,-2497.0000000000414
2016.03.01,152.00000000000767,-1427.0000000000005,344.99999999999534,-953.000000000003,-104.99999999999955,-186.99999999999272,-1000.0,-290.9999999999968,470.9999999999992,-1103.9999999999939,1322.0000000000027,534.9999999999966,786.9999999999822,-608.0000000000041,137.00000000000045,-507.0000000000019,258.0000000000027,,-2175.000000000006
2016.03.01,24.000000000001798,-1302.0000000000032,295.0000000000008,-1048.0000000000018,-104.99999999999955,-175.00000000000293,-998.9999999999952,-263.99999999999756,370.00000000000364,-1019.9999999999986,1349.0000000000036,192.00000000001438,716.9999999999899,-862.9999999999995,221.00000000000364,-626.9999999999998,256.00000000001177,,-2978.999999999968
2016.03.01,43.999999999999595,-1258.0000000000036,283.99999999999534,-1001.0000000000048,-409.99999999999926,-317.9999999999961,-927.9999999999973,-386.9999999999929,400.00000000000034,-775.9999999999989,1364.0000000000043,232.00000000000998,801.9999999999916,-812.0000000000118,158.00000000000125,-619.0000000000028,104.00000000001519,,-3120.999999999989
2016.03.01,35.00000000000725,-1208.000000000009,330.9999999999924,-945.0000000000074,-548.9999999999995,-339.99999999999585,-923.0000000000018,-434.9999999999965,443.99999999999994,-683.9999999999957,1374.0000000000095,808.0000000000088,934.9999999999969,-469.0000000000083,-18.000000000000682,-404.99999999999983,116.00000000000499,,-1932.999999999995
2016.03.01,-34.99999999999615,-991.9999999999928,480.99999999999807,-924.9999999999972,-394.00000000000546,-169.99999999999238,-891.9999999999959,-363.99999999999767,219.00000000000253,-769.9999999999818,1433.0000000000068,868.000000000002,792.9999999999993,-549.0000000000066,149.0000000000009,-309.99999999999915,56.99999999999594,,-1400.9999999999593
2016.03.01,34.000000000000696,-954.9999999999948,558.9999999999984,-760.9999999999957,-507.9999999999973,-180.0000000000024,-684.9999999999881,-547.999999999993,197.00000000000273,-1295.9999999999861,1027.000000000001,1190.0000000000023,646.9999999999976,-286.00000000000136,-58.9999999999975,-143.9999999999997,127.00000000001043,,-1640.9999999999427
