date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,GBPCHF,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,AUDCAD,AUDNZD,empty,sum
2018.12.17,-14.999999999998348,-16.000000000016,-82.00000000000429,0.0,0.0,-142.99999999998204,-326.0000000000041,0.0,0.0,-9.000000000014552,-666.9999999999953,-35.999999999991594,-91.00000000000819,-131.00000000001444,-43.00000000000637,0.0,-72.0000000000054,,-1631.0000000000405
2018.12.17,61.999999999995396,121.99999999999989,-73.99999999999629,-37.00000000000614,21.00000000000435,-211.99999999998997,-339.0000000000004,173.00000000000094,108.99999999999244,127.9999999999859,-226.99999999999943,141.99999999999767,-99.00000000001796,-133.00000000000534,-55.999999999997385,69.00000000000794,-113.00000000000753,,-464.0000000000359
2018.12.17,209.9999999999991,130.99999999999224,-79.99999999999119,-25.000000000005684,-3.999999999981796,-148.99999999999915,-343.00000000000443,285.00000000000193,137.9999999999937,155.9999999999775,-246.99999999999721,123.00000000000644,-52.99999999999727,-168.0000000000126,-49.99999999999716,56.0000000000005,-158.99999999999804,,-179.00000000001313
2018.12.17,224.9999999999974,146.99999999998602,-86.99999999999264,-17.000000000010118,36.0000000000138,-97.9999999999981,-296.0000000000074,261.0000000000001,161.00000000000003,102.99999999998022,-173.00000000000094,117.99999999999588,-106.00000000002296,-172.0000000000166,-61.99999999999761,60.00000000000449,-242.00000000000887,,-142.00000000007725
2018.12.17,263.99999999999756,148.99999999999915,-97.9999999999981,0.999999999990564,-58.000000000002494,-88.99999999998354,-363.99999999999767,309.99999999999915,158.99999999999804,97.99999999998477,-388.0000000000106,151.00000000001222,-156.0000000000059,-162.00000000001768,-137.00000000000045,21.00000000000435,-184.00000000000637,,-483.00000000003695
2018.12.17,295.99999999999625,183.99999999998417,-82.99999999998863,67.99999999999784,-53.999999999998494,-93.99999999999409,-378.00000000000057,271.9999999999945,197.99999999999818,93.99999999999409,-373.00000000000114,73.99999999999629,-159.00000000002024,-250.00000000001688,-148.00000000001035,-11.999999999989797,-178.00000000001148,,-543.0000000000704
2018.12.17,273.9999999999965,157.99999999999147,-82.99999999998863,76.99999999999818,-18.999999999991246,-102.99999999998644,-355.0000000000053,270.0000000000036,191.99999999999218,65.99999999997408,-324.9999999999975,42.0000000000087,-175.00000000001137,-273.0000000000121,-136.0000000000099,-34.99999999999615,-207.00000000000162,,-632.0000000000356
2018.12.17,273.000000000001,197.99999999998707,-106.00000000000608,94.99999999999886,-20.999999999982144,-41.99999999998649,-345.0000000000064,278.9999999999959,227.99999999999488,71.9999999999743,-344.00000000001097,147.00000000000824,-252.00000000000955,-215.00000000000963,-177.99999999999727,4.000000000004,-258.0000000000027,,-465.00000000004695
2018.12.17,273.9999999999965,174.99999999999181,-102.00000000000209,114.99999999999488,2.999999999997449,-87.99999999999919,-333.0000000000055,285.9999999999974,220.99999999999343,21.99999999999136,-292.00000000000335,165.9999999999995,-252.00000000000955,-196.0000000000184,-158.00000000000125,32.0000000000098,-215.00000000000963,,-342.00000000007685
2018.12.17,265.99999999999955,156.99999999998494,-112.000000000001,137.99999999999102,-37.99999999998249,-90.99999999999665,-343.9999999999999,315.9999999999941,217.0000000000005,3.9999999999906777,-292.00000000000335,151.00000000001222,-265.0000000000148,-202.00000000001327,-189.99999999999773,50.0000000000056,-266.0000000000107,,-501.00000000004127
