date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.11.11,21.00000000000435,-209.9999999999991,-51.000000000001044,168.00000000000637,-73.99999999999629,-9.999999999998899,257.9999999999916,-198.00000000000927,-123.00000000000466,-64.0000000000085,167.00000000000603,58.99999999999794,24.00000000000091,-320.9999999999935,443.99999999999994,152.9999999999916,-118.00000000001809,132.000000000005,80.99999999998886,-35.00000000000725,301.9999999999912,283.000000000011,,887.9999999999583
2019.11.11,23.00000000000635,-185.99999999999727,-52.99999999999194,154.00000000001057,-60.99999999999994,-37.99999999999359,286.99999999999284,-185.99999999999727,-114.00000000000432,-48.000000000003595,203.00000000000873,34.000000000000696,20.999999999986585,-283.99999999999534,370.00000000000364,135.99999999999568,-115.00000000002063,112.00000000000898,120.99999999999511,-12.000000000000899,335.99999999999187,302.0000000000023,,1001.9999999999985
2019.11.11,21.00000000000435,-191.00000000000784,-59.000000000009045,168.99999999999693,-62.99999999999084,-12.999999999996348,283.99999999999534,-184.00000000000637,-150.99999999999625,-47.00000000000814,203.00000000000873,26.000000000003798,61.9999999999834,-268.0000000000016,417.99999999998505,158.99999999999181,-115.00000000002063,140.00000000000057,102.99999999999443,-26.000000000003798,334.9999999999964,310.9999999999946,,1113.9999999999145
2019.11.11,23.00000000000635,-201.99999999999108,-52.000000000007596,195.0000000000074,-71.99999999998319,11.00000000000545,262.999999999991,-192.00000000001438,-132.99999999999557,-58.000000000002494,182.99999999999983,31.999999999998696,49.99999999998295,-330.0000000000081,451.99999999998573,177.99999999999727,-131.00000000001444,159.9999999999966,91.99999999999875,-48.99999999999905,313.99999999999204,327.00000000001063,,1060.9999999999568
2019.11.11,31.000000000003247,-248.99999999998812,-63.99999999999739,168.99999999999693,-71.99999999998319,2.000000000002,284.9999999999908,-236.00000000001398,-123.00000000000466,-60.00000000000449,196.00000000000728,48.000000000003595,-3.0000000000143245,-378.999999999996,485.99999999998647,144.99999999999602,-143.00000000000423,138.9999999999958,110.99999999999,-33.000000000005244,340.9999999999913,333.0000000000055,,923.9999999999573
2019.11.11,34.99999999999615,-253.99999999999866,-69.9999999999923,168.00000000000637,-66.99999999999484,-20.999999999993246,293.99999999999426,-217.0000000000005,-114.00000000000432,-58.000000000002494,202.0000000000022,63.00000000000195,-15.00000000001478,-354.9999999999942,451.99999999998573,143.00000000000068,-134.00000000001188,132.000000000005,134.00000000000034,-9.999999999998899,346.9999999999973,309.0000000000037,,963.9999999999875
2019.11.11,43.999999999999595,-255.00000000000523,-69.9999999999923,209.00000000000318,-92.99999999998754,-19.999999999997797,263.99999999999756,-219.99999999999798,-167.0000000000016,-101.00000000000664,143.00000000000423,72.0000000000054,22.999999999996135,-402.9999999999978,489.0000000000061,176.9999999999925,-143.00000000000423,135.00000000000512,31.999999999996476,-50.0000000000056,314.99999999999864,331.0000000000146,,712.0000000000227
2019.11.11,89.00000000000574,-229.99999999999687,-73.99999999999629,262.00000000000045,-78.99999999998464,19.00000000000235,261.0000000000001,-153.00000000000313,-156.99999999999648,-113.00000000000753,135.00000000000733,56.0000000000005,109.99999999998522,-364.9999999999931,565.9999999999999,234.99999999999943,-132.00000000002098,198.0000000000075,23.9999999999867,-65.99999999999939,313.99999999999204,348.9999999999993,,1248.9999999999882
2019.11.11,90.99999999999665,-331.999999999999,-104.99999999999955,228.9999999999992,-60.99999999999994,-19.999999999997797,296.9999999999917,-238.0000000000049,-123.00000000000466,-99.00000000000463,164.00000000000858,58.000000000002494,-2.0000000000095497,-435.0000000000076,543.0000000000045,168.99999999999693,-156.00000000000057,153.0000000000058,75.9999999999934,-24.000000000001798,332.99999999999443,323.0000000000066,,840.9999999999704
2019.11.11,89.00000000000574,-358.9999999999982,-113.00000000000753,261.0000000000099,-31.999999999987594,-34.99999999999615,291.99999999999227,-243.00000000001543,-138.00000000000523,-94.00000000000519,152.00000000000767,50.0000000000056,-9.000000000014552,-452.99999999999227,472.00000000000574,192.99999999999784,-135.00000000001845,156.0000000000059,54.99999999999261,-31.000000000003247,311.99999999999005,307.99999999999716,,697.9999999999666
2019.11.11,41.9999999999976,-334.9999999999964,-120.00000000000898,224.00000000000375,-25.999999999992696,-41.000000000002146,305.99999999999517,-252.0000000000078,-150.99999999999625,-56.0000000000005,185.00000000000182,80.99999999999774,10.99999999999568,-391.9999999999924,445.99999999999085,186.9999999999976,-133.00000000000534,153.0000000000058,88.99999999999864,-21.00000000000435,323.99999999999096,310.0000000000103,,830.9999999999791
2019.11.11,46.999999999997044,-339.0000000000004,-104.99999999999955,207.00000000000784,-31.999999999987594,-65.99999999999939,322.9999999999955,-278.00000000000045,-131.00000000000023,-56.0000000000005,221.99999999999997,60.99999999999994,-33.999999999991815,-426.9999999999996,405.9999999999952,158.00000000000125,-139.00000000000023,118.99999999999977,139.99999999998636,12.000000000000899,361.0000000000002,323.0000000000066,,772.0000000000109
2019.11.11,68.00000000000139,-341.99999999999784,-133.99999999998968,231.99999999999932,-52.99999999999194,-85.00000000000173,361.0000000000002,-265.0000000000041,-158.00000000000125,-115.00000000000954,235.00000000000742,53.999999999998494,-38.000000000010914,-438.9999999999894,419.9999999999982,137.00000000000045,-193.00000000002092,150.00000000000568,147.99999999999613,-4.999999999999449,403.99999999999324,377.0000000000051,,758.9999999999889
2019.11.11,94.00000000000519,-326.0000000000041,-147.00000000000824,225.00000000000853,-14.999999999987246,-83.9999999999952,441.99999999999795,-190.00000000000128,-97.99999999999898,-113.00000000000753,272.00000000000557,18.0000000000069,-27.000000000015234,-405.9999999999952,282.9999999999888,118.99999999999977,-161.00000000001114,123.00000000000466,259.00000000000034,17.000000000000348,490.999999999997,475.0000000000032,,1250.999999999994
2019.11.11,170.00000000000347,-326.0000000000041,-140.0000000000068,234.00000000000887,22.0000000000109,-104.99999999999955,463.9999999999977,-120.00000000000898,-22.999999999996135,-117.00000000000044,282.0000000000045,55.000000000005045,-14.000000000010004,-350.00000000000585,356.00000000000074,140.99999999999113,-116.00000000000499,121.99999999999989,267.99999999998647,18.999999999991246,514.9999999999987,506.0000000000064,,1842.9999999999682
2019.11.11,207.99999999999707,-472.9999999999901,-168.99999999999693,249.00000000000944,17.000000000000348,-100.00000000000009,478.9999999999961,-222.00000000001108,18.000000000000682,-147.00000000000824,273.000000000001,63.99999999999739,-152.9999999999916,-546.000000000002,431.0000000000036,126.99999999999534,-190.00000000000128,129.0000000000049,291.9999999999874,13.999999999991797,538.9999999999895,534.9999999999966,,1374.9999999999698
2019.11.11,204.99999999999963,-585.9999999999976,-158.99999999999804,261.0000000000099,-4.999999999988347,-64.99999999999284,452.99999999999227,-329.00000000000153,-18.000000000000682,-152.00000000000767,257.0000000000072,157.00000000000713,-253.00000000001432,-716.0000000000056,702.9999999999869,143.99999999999125,-171.00000000001003,149.0000000000009,238.9999999999901,5.999999999994898,517.9999999999962,543.0000000000045,,1180.9999999999645
2019.11.11,175.99999999999838,-575.9999999999987,-116.00000000000499,259.00000000000034,-43.999999999999595,-34.99999999999615,435.9999999999919,-340.00000000000693,-42.00000000000159,-172.00000000000549,242.00000000000887,219.99999999999798,-265.99999999999113,-780.9999999999873,841.9999999999872,210.99999999999852,-144.0000000000108,174.0000000000066,229.99999999998977,-31.000000000003247,502.9999999999979,546.000000000002,,1291.9999999999734
2019.11.11,207.99999999999707,-1244.0000000000007,-200.00000000000017,281.0000000000059,-43.999999999999595,-21.999999999999797,435.9999999999919,-858.0000000000032,-15.000000000000568,-231.0000000000034,204.99999999999963,241.00000000000233,-923.0000000000018,-1588.999999999996,1015.9999999999947,143.99999999999125,-257.0000000000183,201.99999999999818,225.9999999999991,-41.000000000002146,522.9999999999957,587.0000000000042,,-1355.000000000046
2019.11.11,278.9999999999959,-1122.0000000000007,-215.00000000000963,265.00000000000057,-61.99999999998429,2.000000000002,387.99999999999943,-712.0000000000015,52.00000000000671,-272.00000000000557,133.00000000000534,509.00000000000387,-840.0000000000034,-1505.0000000000007,1651.0000000000025,107.99999999998988,-286.00000000000847,198.99999999999807,181.99999999998795,-60.00000000000449,471.99999999999466,558.9999999999984,,-275.00000000003354
2019.11.11,317.0000000000006,-1103.9999999999939,-245.0000000000063,262.00000000000045,-100.99999999999554,-14.000000000002899,435.9999999999919,-700.999999999996,108.99999999999466,-294.00000000000534,162.0000000000066,452.00000000000796,-804.000000000002,-1510.9999999999957,1651.0000000000025,67.99999999999784,-398.00000000000944,207.00000000000784,215.99999999999397,-36.0000000000027,515.9999999999942,577.0000000000052,,-235.00000000000603
2019.11.11,323.0000000000066,-1117.9999999999968,-231.0000000000034,243.99999999999977,-79.99999999999119,-21.999999999999797,463.9999999999977,-710.999999999995,125.0,-289.0000000000059,180.0000000000024,468.9999999999972,-825.000000000017,-1539.0000000000014,1588.999999999996,71.99999999998852,-381.0000000000091,176.00000000000193,248.99999999999523,-26.999999999999247,561.9999999999958,619.9999999999983,,-150.0000000000391
2019.11.11,339.99999999999585,-1056.9999999999968,-208.00000000000819,234.00000000000887,-55.99999999998939,-20.999999999993246,485.99999999999756,-614.0000000000034,180.99999999999739,-297.00000000000284,179.00000000000693,465.0000000000043,-808.9999999999975,-1375.9999999999995,1583.0000000000011,73.99999999999807,-296.0000000000074,162.9999999999967,299.99999999999716,-21.00000000000435,575.9999999999987,621.0000000000049,,447.0000000000051
2019.11.11,326.0000000000041,-1123.0000000000073,-185.99999999999727,210.00000000000796,-43.999999999999595,-5.999999999994898,436.9999999999985,-700.999999999996,183.9999999999975,-278.00000000000045,146.00000000000168,514.0000000000033,-914.0000000000157,-1387.9999999999893,1683.9999999999966,64.99999999999773,-243.99999999999977,112.00000000000898,259.00000000000034,-101.00000000000664,481.9999999999935,612.9999999999969,,47.000000000000455
2019.11.11,246.99999999999721,-1092.000000000004,-178.99999999999582,154.00000000001057,9.000000000014552,24.999999999997247,410.9999999999947,-699.0000000000052,153.0000000000058,-233.00000000000543,163.00000000000205,487.99999999999955,-884.9999999999909,-1364.999999999994,1702.999999999988,39.00000000000148,-196.0000000000184,64.00000000000716,265.99999999999113,-152.00000000000767,445.99999999999085,604.0000000000045,,-29.0000000000166
2019.11.11,234.99999999999633,-1021.0000000000052,-174.99999999999181,124.00000000000944,0.0,35.00000000000725,405.9999999999952,-720.9999999999939,162.9999999999967,-175.00000000000293,182.99999999999983,456.00000000000085,-920.0000000000159,-1234.0000000000018,1675.9999999999886,-24.00000000000091,-185.00000000001293,4.9999999999954525,271.99999999999136,-184.00000000000637,430.9999999999925,590.0000000000016,,-63.000000000056616
2019.11.11,246.00000000000176,-1034.0000000000016,-197.00000000000273,123.00000000000466,59.000000000009045,30.000000000007798,440.9999999999914,-730.0000000000084,183.9999999999975,-193.00000000000983,188.00000000001037,424.00000000000216,-937.0000000000118,-1204.000000000005,1639.999999999997,-29.000000000010573,-176.00000000002058,-7.999999999995566,308.9999999999975,-182.99999999999983,443.99999999999994,658.0000000000031,,54.999999999956685
2019.11.11,292.00000000000335,-922.0000000000006,-228.99999999999034,145.00000000001023,3.0000000000196536,31.999999999998696,440.9999999999914,-551.0000000000126,212.99999999999386,-233.00000000000543,172.00000000000549,331.999999999999,-757.000000000005,-1076.9999999999945,1502.9999999999877,-36.000000000001364,-267.0000000000172,51.00000000000193,312.9999999999882,-165.00000000000404,477.99999999998954,659.999999999994,,397.9999999999519
2019.11.11,285.00000000000193,-882.9999999999893,-198.99999999999363,138.00000000000523,6.000000000017103,40.00000000000669,441.99999999999795,-527.9999999999951,216.99999999999875,-236.00000000000287,168.00000000000148,368.9999999999971,-743.9999999999998,-1106.9999999999914,1492.9999999999889,-32.00000000001069,-226.00000000001506,52.99999999999727,316.99999999999307,-138.00000000000477,490.999999999997,653.0000000000147,,579.0000000000146
2019.11.11,331.0000000000035,-872.0000000000061,-204.00000000000418,157.0000000000107,6.000000000017103,1.0000000000065512,454.9999999999943,-425.0000000000087,246.9999999999999,-242.00000000000887,172.00000000000549,365.0000000000042,-692.0000000000073,-1022.9999999999961,1444.9999999999852,-4.0000000000048885,-220.00000000002018,49.000000000006594,317.99999999999784,-126.0000000000039,476.9999999999941,642.0000000000092,,856.9999999999744
2019.11.11,368.9999999999971,-855.0000000000058,-205.99999999999508,200.00000000000284,68.00000000000139,2.000000000002,464.9999999999932,-387.000000000004,243.99999999999977,-238.0000000000049,147.00000000000824,358.9999999999982,-639.00000000001,-990.9999999999864,1401.999999999992,25.99999999999625,-168.0000000000126,67.99999999999784,297.9999999999876,-145.00000000000622,485.99999999999756,653.999999999999,,1158.9999999999482
2019.11.11,387.000000000004,-838.0000000000055,-201.99999999999108,222.0000000000084,67.00000000001705,-19.00000000000235,504.9999999999999,-363.0000000000022,239.99999999999488,-243.99999999999977,182.99999999999983,353.99999999999875,-603.0000000000086,-967.9999999999911,1319.999999999988,52.99999999999727,-165.9999999999995,84.00000000000318,322.9999999999933,-97.9999999999981,536.9999999999986,676.9999999999943,,1450.9999999999993
2019.11.11,394.00000000000546,-808.0000000000088,-207.00000000000162,209.00000000000318,22.0000000000109,-34.000000000000696,530.9999999999926,-324.9999999999975,254.0000000000049,-285.00000000000193,207.00000000000162,318.00000000000716,-581.9999999999936,-978.9999999999966,1241.0000000000032,34.99999999999659,-231.0000000000034,82.99999999999841,361.99999999999477,-91.00000000000774,575.9999999999987,696.0000000000077,,1386.0000000000132
2019.11.11,375.9999999999986,-818.9999999999919,-200.00000000000017,192.99999999999784,9.999999999998899,-25.999999999992696,493.99999999999443,-351.99999999999676,266.00000000000534,-282.99999999999994,172.00000000000549,336.00000000000296,-611.9999999999948,-1018.0000000000077,1266.999999999996,30.9999999999917,-236.00000000001398,103.00000000000864,333.999999999989,-67.00000000000594,557.9999999999918,679.0000000000074,,1205.999999999984
2019.11.11,382.00000000000455,-831.000000000004,-165.9999999999995,197.00000000000273,-8.999999999992347,13.00000000000745,466.9999999999952,-353.0000000000033,254.99999999999545,-287.0000000000039,153.00000000000313,356.00000000000074,-626.0000000000048,-1051.0000000000018,1363.0000000000032,63.99999999999295,-194.0000000000053,111.0000000000042,306.99999999998795,-85.00000000000173,532.9999999999945,653.999999999999,,1252.9999999999745
2019.11.11,370.9999999999991,-817.000000000001,-161.00000000001114,179.00000000000205,-4.999999999988347,18.0000000000069,439.0000000000005,-357.00000000000733,251.99999999999534,-291.0000000000079,124.00000000000189,362.00000000000676,-622.0000000000141,-1048.0000000000045,1366.0000000000005,63.99999999999295,-185.00000000001293,106.00000000000875,275.99999999999625,-95.00000000000064,496.99999999999187,632.9999999999947,,1105.9999999999495
2019.11.11,368.9999999999971,-814.999999999988,-151.9999999999966,162.00000000000614,-27.999999999983594,26.000000000003798,432.9999999999945,-354.9999999999942,271.0000000000008,-288.00000000001046,126.99999999999933,375.9999999999986,-653.9999999999964,-1058.9999999999877,1412.9999999999975,40.99999999999682,-209.00000000001472,103.00000000000864,283.9999999999918,-102.00000000000209,497.99999999999847,626.0000000000155,,1067.000000000035
2019.11.11,356.00000000000074,-804.0000000000047,-154.0000000000097,179.00000000000205,-78.00000000000028,30.000000000007798,400.00000000000034,-357.00000000000733,254.0000000000049,-318.00000000000716,132.0000000000099,378.00000000000057,-611.9999999999948,-1127.9999999999957,1401.999999999992,58.9999999999975,-273.0000000000121,126.00000000000477,260.9999999999957,-99.00000000000463,516.9999999999897,622.0000000000115,,892.999999999981
2019.11.12,375.0000000000031,-835.000000000008,-144.99999999999514,163.0000000000109,-70.99999999999883,46.999999999997044,391.9999999999924,-341.99999999999784,212.0000000000033,-341.0000000000024,102.00000000000209,380.999999999998,-634.9999999999909,-1113.9999999999927,1327.999999999996,48.00000000000182,-258.0000000000027,134.00000000000034,225.9999999999991,-142.00000000000878,461.99999999999574,636.0000000000143,,623.0000000000166
2019.11.12,372.0000000000057,-855.9999999999901,-144.0000000000108,170.0000000000017,-76.99999999999375,50.0000000000056,422.9999999999956,-378.00000000001165,254.99999999999545,-350.00000000000585,119.00000000000244,396.00000000000745,-668.0000000000064,-1170.9999999999886,1499.9999999999902,65.99999999998829,-229.00000000001253,144.99999999999602,271.99999999999136,-113.00000000000753,504.9999999999999,629.9999999999973,,916.9999999999499
2019.11.12,373.99999999999653,-828.0000000000065,-154.0000000000097,160.0000000000108,-124.99999999999733,50.0000000000056,435.9999999999919,-354.0000000000099,275.99999999999625,-340.00000000000693,126.99999999999933,392.00000000000347,-657.0000000000107,-1204.000000000005,1493.9999999999952,37.9999999999967,-317.0000000000117,138.9999999999958,294.9999999999875,-97.9999999999981,536.9999999999986,672.0000000000059,,912.9999999999279
2019.11.12,380.00000000000256,-818.9999999999919,-170.00000000000347,170.0000000000017,-120.99999999999334,31.999999999998696,462.9999999999912,-360.0000000000048,271.0000000000008,-356.00000000000074,150.00000000000568,374.0000000000077,-639.00000000001,-1187.0000000000048,1456.9999999999973,36.000000000001364,-335.00000000001864,159.9999999999966,317.99999999999784,-69.00000000000794,591.9999999999925,703.9999999999935,,1050.9999999999518
2019.11.12,382.00000000000455,-930.0000000000086,-194.0000000000053,150.00000000000568,-140.99999999999113,41.9999999999976,453.99999999999886,-442.00000000000904,254.0000000000049,-374.0000000000077,143.9999999999997,380.00000000000256,-776.0000000000105,-1350.0000000000068,1540.9999999999923,3.0000000000001137,-385.00000000001313,162.00000000000614,289.99999999999204,-62.000000000006494,589.9999999999906,683.9999999999957,,421.99999999993224
2019.11.12,367.0000000000062,-926.0000000000045,-171.00000000001003,55.00000000000682,-147.99999999999258,13.00000000000745,483.0000000000001,-439.99999999999596,317.99999999999784,-365.0000000000042,168.00000000000148,418.0000000000073,-854.9999999999898,-1346.0000000000027,1489.9999999999914,-93.00000000000352,-354.0000000000099,99.00000000000375,368.9999999999998,-25.00000000000835,636.9999999999986,669.0000000000085,,363.0000000000073
2019.11.12,350.00000000000585,-910.9999999999951,-167.9999999999904,49.99999999999716,-171.99999999999437,7.9999999999968985,412.9999999999967,-456.00000000001194,338.99999999999864,-354.0000000000099,123.00000000000644,414.00000000000324,-888.0000000000052,-1363.9999999999875,1478.999999999986,-103.9999999999992,-370.00000000000364,99.00000000000375,330.99999999998886,-14.000000000002899,571.9999999999948,622.9999999999958,,-2.6261659513693303e-11
2019.11.12,285.00000000000193,-855.0000000000058,-124.99999999999733,58.9999999999975,-239.99999999999577,70.99999999999883,345.99999999999073,-497.99999999999847,275.0000000000057,-358.0000000000028,82.99999999999974,433.0000000000056,-825.000000000017,-1374.999999999993,1617.9999999999861,-46.00000000000648,-391.000000000008,125.0,253.0000000000001,-78.00000000000028,516.9999999999897,598.999999999994,,-127.0000000000548
2019.11.12,265.99999999999955,-863.9999999999981,-113.99999999999189,69.00000000000261,-234.00000000000088,121.00000000000443,139.99999999999568,-510.00000000001046,262.00000000000045,-330.0000000000081,-100.99999999999554,429.0000000000016,-817.0000000000073,-1354.999999999995,1749.0000000000005,-17.000000000010118,-365.0000000000153,152.00000000000102,32.99999999998704,-170.99999999999892,234.99999999999633,334.9999999999964,,-1087.0000000000455
2019.11.12,255.00000000000523,-828.9999999999909,-100.99999999999554,60.000000000002274,-230.9999999999812,157.00000000000713,95.99999999999609,-504.9999999999999,256.0000000000002,-324.00000000000205,-139.00000000000023,434.000000000001,-777.9999999999916,-1331.9999999999998,1821.9999999999902,-18.000000000000682,-364.00000000000875,140.00000000000057,-20.000000000010232,-155.00000000000514,178.00000000000037,251.00000000000122,,-1146.9999999999816
2019.11.12,260.00000000000466,-889.9999999999908,-140.0000000000068,70.00000000000739,-223.99999999997976,94.00000000000519,101.99999999999099,-541.9999999999981,251.00000000000477,-323.0000000000066,-134.99999999999625,419.00000000000273,-844.9999999999989,-1346.0000000000027,1724.9999999999989,-50.00000000001137,-360.0000000000048,128.0000000000001,-19.000000000005457,-119.00000000000244,191.99999999999218,259.9999999999936,,-1492.0000000000039
2019.11.12,268.99999999999704,-880.9999999999984,-151.9999999999966,70.99999999999795,-185.99999999999727,91.00000000000774,87.99999999999919,-546.000000000002,263.00000000000523,-306.00000000000625,-149.99999999999457,426.9999999999996,-837.9999999999939,-1358.999999999999,1705.9999999999852,-61.00000000000705,-365.0000000000153,125.0,-25.000000000005684,-143.00000000000423,156.99999999999602,224.000000000002,,-1591.0000000000298
2019.11.12,280.00000000000244,-861.0000000000007,-154.99999999999403,76.99999999999818,-205.99999999999508,104.00000000000409,133.99999999998968,-529.0000000000017,250.0,-321.0000000000046,-110.99999999999443,424.00000000000216,-813.0000000000166,-1349.0000000000002,1726.0000000000052,-61.00000000000705,-418.0000000000073,131.00000000000023,9.999999999990905,-82.00000000000429,220.99999999999343,255.00000000000523,,-1294.0000000000346
2019.11.12,278.9999999999959,-890.9999999999974,-161.99999999999548,79.9999999999983,-200.99999999998454,68.00000000000139,131.99999999999878,-544.0000000000111,248.99999999999523,-318.00000000000716,-108.99999999999244,409.0000000000038,-841.0000000000082,-1375.9999999999995,1663.9999999999989,-70.00000000000739,-396.00000000001853,135.99999999999568,9.000000000000341,-75.00000000000284,223.99999999999088,243.99999999999977,,-1489.0000000000457
2019.11.12,272.00000000000557,-886.9999999999934,-160.00000000000458,69.00000000000261,-158.99999999999804,51.000000000001044,151.9999999999966,-558.9999999999984,245.9999999999951,-290.00000000000136,-85.99999999999719,413.0000000000078,-848.9999999999895,-1336.0000000000039,1611.0000000000068,-70.00000000000739,-365.0000000000153,120.00000000000455,39.99999999999204,-43.00000000000415,219.99999999999798,212.00000000001216,,-1397.9999999999914
2019.11.12,251.99999999999667,-920.0000000000097,-174.99999999999181,17.000000000010118,-165.9999999999995,29.000000000001247,144.99999999999514,-608.0000000000085,263.9999999999958,-287.0000000000039,-91.99999999999208,436.00000000000307,-926.9999999999925,-1357.0000000000082,1602.9999999999989,-145.00000000001023,-367.0000000000062,61.00000000000705,36.99999999999193,-40.00000000000669,212.99999999999653,188.00000000001037,,-1839.0000000000225
2019.11.12,219.00000000000253,-910.9999999999951,-200.00000000000017,-57.999999999992724,-126.99999999998823,-8.999999999992347,173.9999999999964,-636.0000000000143,272.00000000000557,-257.0000000000072,-41.9999999999976,419.9999999999982,-1039.999999999992,-1316.9999999999905,1462.999999999992,-261.0000000000099,-344.00000000001097,-19.99999999999602,105.99999999999454,-14.000000000002899,214.99999999999852,147.00000000000824,,-2219.9999999999936
2019.11.12,217.0000000000005,-922.0000000000006,-191.00000000000784,-60.99999999999284,-127.99999999999478,-12.999999999996348,180.99999999999784,-651.0000000000016,325.00000000000284,-245.0000000000063,-34.99999999999615,414.9999999999987,-1028.9999999999964,-1296.9999999999925,1444.000000000001,-246.9999999999999,-333.0000000000055,-13.999999999995794,154.99999999998693,9.999999999998899,224.9999999999974,133.00000000000534,,-2060.9999999999973
2019.11.12,234.99999999999633,-873.999999999997,-168.99999999999693,-60.000000000002274,-123.99999999999079,-22.999999999995246,178.99999999999582,-588.9999999999951,334.99999999999375,-261.0000000000001,-46.999999999997044,384.00000000000654,-991.0000000000139,-1266.999999999996,1296.9999999999925,-225.9999999999991,-328.00000000001717,-21.000000000000796,138.9999999999958,39.999999999995595,232.99999999999432,121.99999999999989,,-2016.000000000031
