date,NZDJPY,empty,sum
2016.04.11,-28.999999999996362,,-28.999999999996362
2016.04.11,70.00000000000739,,70.00000000000739
2016.04.11,55.999999999997385,,55.999999999997385
2016.04.11,215.0000000000034,,215.0000000000034
2016.04.11,284.000000000006,,284.000000000006
2016.04.11,233.0000000000041,,233.0000000000041
2016.04.11,49.000000000006594,,49.000000000006594
2016.04.11,-52.99999999999727,,-52.99999999999727
2016.04.11,-278.99999999999636,,-278.99999999999636
2016.04.11,-323.99999999999807,,-323.99999999999807
2016.04.11,-222.99999999999898,,-222.99999999999898
2016.04.11,-75.00000000000284,,-75.00000000000284
2016.04.11,70.00000000000739,,70.00000000000739
2016.04.11,1.9999999999953388,,1.9999999999953388
2016.04.11,-10.99999999999568,,-10.99999999999568
2016.04.11,15.000000000000568,,15.000000000000568
2016.04.11,70.99999999999795,,70.99999999999795
2016.04.11,21.000000000000796,,21.000000000000796
2016.04.11,-52.99999999999727,,-52.99999999999727
2016.04.11,-120.00000000000455,,-120.00000000000455
2016.04.11,-24.00000000000091,,-24.00000000000091
2016.04.11,-79.9999999999983,,-79.9999999999983
2016.04.11,188.0000000000024,,188.0000000000024
2016.04.11,242.00000000000443,,242.00000000000443
2016.04.11,248.00000000000466,,248.00000000000466
2016.04.11,277.000000000001,,277.000000000001
2016.04.11,346.00000000000364,,346.00000000000364
2016.04.11,394.999999999996,,394.999999999996
2016.04.11,421.99999999999704,,421.99999999999704
2016.04.11,400.99999999999625,,400.99999999999625
2016.04.11,400.99999999999625,,400.99999999999625
2016.04.11,492.00000000000443,,492.00000000000443
2016.04.11,673.0000000000018,,673.0000000000018
2016.04.11,700.0000000000028,,700.0000000000028
2016.04.11,680.0000000000068,,680.0000000000068
2016.04.11,527.000000000001,,527.000000000001
2016.04.11,515.0000000000006,,515.0000000000006
2016.04.11,537.9999999999967,,537.9999999999967
2016.04.11,548.0000000000018,,548.0000000000018
2016.04.11,597.999999999999,,597.999999999999
2016.04.11,576.9999999999982,,576.9999999999982
2016.04.11,545.0000000000017,,545.0000000000017
2016.04.11,605.9999999999945,,605.9999999999945
2016.04.11,638.9999999999958,,638.9999999999958
2016.04.11,579.0000000000077,,579.0000000000077
2016.04.11,530.0000000000011,,530.0000000000011
2016.04.11,501.0000000000048,,501.0000000000048
2016.04.11,543.0000000000064,,543.0000000000064
2016.04.12,492.00000000000443,,492.00000000000443
2016.04.12,510.9999999999957,,510.9999999999957
2016.04.12,487.99999999999955,,487.99999999999955
2016.04.12,453.00000000000296,,453.00000000000296
2016.04.12,477.00000000000387,,477.00000000000387
2016.04.12,453.00000000000296,,453.00000000000296
2016.04.12,515.0000000000006,,515.0000000000006
2016.04.12,643.0000000000007,,643.0000000000007
2016.04.12,546.999999999997,,546.999999999997
2016.04.12,671.0000000000065,,671.0000000000065
2016.04.12,739.0000000000043,,739.0000000000043
2016.04.12,784.9999999999966,,784.9999999999966
2016.04.12,781.0000000000059,,781.0000000000059
2016.04.12,935.0000000000023,,935.0000000000023
2016.04.12,951.0000000000076,,951.0000000000076
2016.04.12,1016.0000000000053,,1016.0000000000053
2016.04.12,995.0000000000045,,995.0000000000045
2016.04.12,995.0000000000045,,995.0000000000045
2016.04.12,849.0000000000038,,849.0000000000038
2016.04.12,983.9999999999947,,983.9999999999947
2016.04.12,950.0000000000028,,950.0000000000028
2016.04.12,899.0000000000009,,899.0000000000009
2016.04.12,917.0000000000016,,917.0000000000016
2016.04.12,1037.0000000000061,,1037.0000000000061
2016.04.12,1109.9999999999995,,1109.9999999999995
2016.04.12,1129.000000000005,,1129.000000000005
2016.04.12,1120.0000000000045,,1120.0000000000045
2016.04.12,1103.0000000000086,,1103.0000000000086
2016.04.12,1033.0000000000014,,1033.0000000000014
2016.04.12,1022.9999999999961,,1022.9999999999961
2016.04.12,1081.0000000000032,,1081.0000000000032
2016.04.12,1260.000000000005,,1260.000000000005
2016.04.12,1274.000000000001,,1274.000000000001
2016.04.12,1129.9999999999955,,1129.9999999999955
2016.04.12,1046.0000000000064,,1046.0000000000064
2016.04.12,1090.0000000000034,,1090.0000000000034
2016.04.12,1242.0000000000045,,1242.0000000000045
2016.04.12,1418.9999999999968,,1418.9999999999968
2016.04.12,1406.9999999999964,,1406.9999999999964
2016.04.12,1519.999999999996,,1519.999999999996
2016.04.12,1531.9999999999964,,1531.9999999999964
2016.04.12,1534.000000000006,,1534.000000000006
2016.04.12,1518.0000000000007,,1518.0000000000007
2016.04.12,1614.999999999995,,1614.999999999995
2016.04.12,1606.9999999999993,,1606.9999999999993
2016.04.12,1548.0000000000018,,1548.0000000000018
2016.04.12,1554.000000000002,,1554.000000000002
2016.04.12,1623.0000000000045,,1623.0000000000045
2016.04.13,1576.0000000000077,,1576.0000000000077
2016.04.13,1599.0000000000036,,1599.0000000000036
2016.04.13,1667.0000000000016,,1667.0000000000016
2016.04.13,1649.000000000001,,1649.000000000001
2016.04.13,1626.9999999999955,,1626.9999999999955
2016.04.13,1694.0000000000027,,1694.0000000000027
2016.04.13,1736.9999999999948,,1736.9999999999948
2016.04.13,1680.0000000000068,,1680.0000000000068
2016.04.13,1801.0000000000018,,1801.0000000000018
2016.04.13,1855.000000000004,,1855.000000000004
2016.04.13,1966.9999999999986,,1966.9999999999986
2016.04.13,2111.000000000004,,2111.000000000004
2016.04.13,2131.0,,2131.0
2016.04.13,2099.0000000000036,,2099.0000000000036
2016.04.13,2088.000000000008,,2088.000000000008
2016.04.13,2115.9999999999995,,2115.9999999999995
2016.04.13,2079.999999999998,,2079.999999999998
2016.04.13,1903.000000000006,,1903.000000000006
2016.04.13,1832.9999999999984,,1832.9999999999984
2016.04.13,1643.0000000000007,,1643.0000000000007
2016.04.13,1632.9999999999955,,1632.9999999999955
2016.04.13,1748.9999999999952,,1748.9999999999952
2016.04.13,1826.0000000000077,,1826.0000000000077
2016.04.13,1963.0000000000082,,1963.0000000000082
2016.04.13,2156.000000000006,,2156.000000000006
2016.04.13,2112.9999999999995,,2112.9999999999995
2016.04.13,2064.0000000000073,,2064.0000000000073
2016.04.13,2024.000000000001,,2024.000000000001
2016.04.13,1978.0000000000086,,1978.0000000000086
2016.04.13,2031.000000000006,,2031.000000000006
2016.04.13,1966.9999999999986,,1966.9999999999986
2016.04.13,1921.999999999997,,1921.999999999997
2016.04.13,2018.0000000000007,,2018.0000000000007
2016.04.13,1915.0000000000064,,1915.0000000000064
2016.04.13,1914.0000000000014,,1914.0000000000014
2016.04.13,1927.0000000000068,,1927.0000000000068
2016.04.13,1986.9999999999948,,1986.9999999999948
2016.04.13,2007.9999999999955,,2007.9999999999955
2016.04.13,2006.0000000000002,,2006.0000000000002
2016.04.13,2019.999999999996,,2019.999999999996
2016.04.13,2025.9999999999964,,2025.9999999999964
2016.04.13,2088.000000000008,,2088.000000000008
2016.04.13,2147.0000000000055,,2147.0000000000055
2016.04.13,2146.000000000001,,2146.000000000001
2016.04.13,2141.0000000000055,,2141.0000000000055
2016.04.13,2140.0000000000005,,2140.0000000000005
2016.04.13,2093.0000000000036,,2093.0000000000036
2016.04.13,2088.9999999999986,,2088.9999999999986
2016.04.14,2129.000000000005,,2129.000000000005
2016.04.14,2109.9999999999995,,2109.9999999999995
2016.04.14,2111.9999999999945,,2111.9999999999945
2016.04.14,2091.9999999999986,,2091.9999999999986
2016.04.14,2097.999999999999,,2097.999999999999
2016.04.14,2152.000000000001,,2152.000000000001
2016.04.14,1950.0000000000027,,1950.0000000000027
2016.04.14,1822.0000000000027,,1822.0000000000027
2016.04.14,1900.9999999999964,,1900.9999999999964
2016.04.14,1463.0000000000082,,1463.0000000000082
2016.04.14,1316.0000000000025,,1316.0000000000025
2016.04.14,1463.9999999999986,,1463.9999999999986
2016.04.14,1397.0000000000055,,1397.0000000000055
2016.04.14,1325.0000000000027,,1325.0000000000027
2016.04.14,1302.0000000000068,,1302.0000000000068
2016.04.14,1391.999999999996,,1391.999999999996
2016.04.14,1352.0000000000039,,1352.0000000000039
2016.04.14,1341.9999999999986,,1341.9999999999986
2016.04.14,1277.000000000001,,1277.000000000001
2016.04.14,1207.9999999999984,,1207.9999999999984
2016.04.14,1242.0000000000045,,1242.0000000000045
2016.04.14,1332.9999999999984,,1332.9999999999984
2016.04.14,1331.0000000000032,,1331.0000000000032
2016.04.14,1319.0000000000027,,1319.0000000000027
2016.04.14,1442.0000000000073,,1442.0000000000073
2016.04.14,1400.0000000000057,,1400.0000000000057
2016.04.14,1376.9999999999955,,1376.9999999999955
2016.04.14,1412.0000000000061,,1412.0000000000061
2016.04.14,1432.0000000000023,,1432.0000000000023
2016.04.14,1549.9999999999973,,1549.9999999999973
2016.04.14,1439.9999999999977,,1439.9999999999977
2016.04.14,1418.9999999999968,,1418.9999999999968
2016.04.14,1394.999999999996,,1394.999999999996
2016.04.14,1388.0000000000052,,1388.0000000000052
2016.04.14,1349.0000000000036,,1349.0000000000036
2016.04.14,1331.0000000000032,,1331.0000000000032
2016.04.14,1402.000000000001,,1402.000000000001
2016.04.14,1414.0000000000014,,1414.0000000000014
2016.04.14,1475.999999999999,,1475.999999999999
2016.04.14,1453.000000000003,,1453.000000000003
2016.04.14,1471.0000000000036,,1471.0000000000036
2016.04.14,1475.0000000000086,,1475.0000000000086
2016.04.14,1501.9999999999955,,1501.9999999999955
2016.04.14,1471.0000000000036,,1471.0000000000036
2016.04.14,1427.0000000000068,,1427.0000000000068
2016.04.14,1444.0000000000027,,1444.0000000000027
2016.04.14,1412.0000000000061,,1412.0000000000061
2016.04.14,1397.9999999999961,,1397.9999999999961
2016.04.15,1353.999999999999,,1353.999999999999
2016.04.15,1400.9999999999964,,1400.9999999999964
2016.04.15,1406.9999999999964,,1406.9999999999964
2016.04.15,1433.9999999999975,,1433.9999999999975
2016.04.15,1465.0000000000034,,1465.0000000000034
2016.04.15,1475.0000000000086,,1475.0000000000086
2016.04.15,1500.0,,1500.0
2016.04.15,1600.0000000000086,,1600.0000000000086
2016.04.15,1716.9999999999986,,1716.9999999999986
2016.04.15,1751.0000000000048,,1751.0000000000048
2016.04.15,1853.0000000000086,,1853.0000000000086
2016.04.15,1938.0000000000023,,1938.0000000000023
2016.04.15,1912.0000000000061,,1912.0000000000061
2016.04.15,1875.0,,1875.0
2016.04.15,1921.999999999997,,1921.999999999997
2016.04.15,1951.0000000000077,,1951.0000000000077
2016.04.15,2051.000000000002,,2051.000000000002
2016.04.15,1962.0000000000032,,1962.0000000000032
2016.04.15,1876.0000000000048,,1876.0000000000048
2016.04.15,1936.000000000007,,1936.000000000007
2016.04.15,1837.0000000000032,,1837.0000000000032
2016.04.15,2006.0000000000002,,2006.0000000000002
2016.04.15,1983.9999999999945,,1983.9999999999945
2016.04.15,1942.0000000000073,,1942.0000000000073
2016.04.15,1987.9999999999995,,1987.9999999999995
2016.04.15,1957.0000000000077,,1957.0000000000077
2016.04.15,1882.000000000005,,1882.000000000005
2016.04.15,1832.0000000000077,,1832.0000000000077
2016.04.15,1757.9999999999955,,1757.9999999999955
2016.04.15,1774.000000000001,,1774.000000000001
2016.04.15,1664.0000000000014,,1664.0000000000014
2016.04.15,1640.0000000000005,,1640.0000000000005
2016.04.15,1701.9999999999982,,1701.9999999999982
2016.04.15,1617.0000000000045,,1617.0000000000045
2016.04.15,1561.9999999999977,,1561.9999999999977
2016.04.15,1597.0000000000084,,1597.0000000000084
2016.04.15,1597.0000000000084,,1597.0000000000084
2016.04.15,1626.9999999999955,,1626.9999999999955
2016.04.15,1688.0000000000023,,1688.0000000000023
2016.04.15,1712.0000000000032,,1712.0000000000032
2016.04.15,1671.999999999997,,1671.999999999997
2016.04.15,1629.9999999999955,,1629.9999999999955
2016.04.15,1641.999999999996,,1641.999999999996
2016.04.15,1689.9999999999977,,1689.9999999999977
2016.04.15,1659.9999999999966,,1659.9999999999966
2016.04.15,1659.9999999999966,,1659.9999999999966
