names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['EURUSD', 'EURNZD']",80.0,0.6801904761904762,B
GBPUSD,15,"['AUDNZD', 'GBPCHF', 'GBPUSD', 'EURGBP', 'EURUSD']",80.0,-1.0,S
USDCAD,15,"['GBPCAD', 'USDCHF']",100.0,-1.0,S
AUDUSD,10,['EURCHF'],100.0,-0.2759285714285714,S
GBPCHF,20,"['AUDNZD', 'CHFJPY', 'AUDCHF']",100.0,-0.9186911976911978,S
EURCHF,20,"['NZDJPY', 'CHFJPY']",100.0,-0.0055000000000000075,S
CHFJPY,10,['EURNZD'],80.0,-0.6902380952380954,S
CADCHF,15,"['CHFJPY', 'EURAUD', 'GBPAUD', 'AUDNZD', 'USDCHF', 'NZDCHF']",100.0,0.92,B
NZDCHF,30,"['EURGBP', 'GBPCHF', 'AUDNZD', 'USDJPY', 'GBPAUD']",100.0,-0.5840476190476189,S
EURGBP,20,"['AUDNZD', 'CHFJPY', 'AUDCHF']",100.0,0.9762857142857142,B
GBPJPY,10,"['CHFJPY', 'AUDNZD', 'NZDJPY']",80.0,0.44,B
GBPCAD,15,['NZDCAD'],80.0,-1.0,S
GBPAUD,10,['USDJPY'],100.0,0.6654603174603179,B
EURJPY,20,"['AUDUSD', 'NZDUSD', 'AUDCHF', 'NZDCHF', 'EURAUD', 'USDCAD', 'EURGBP', 'GBPCHF']",100.0,0.18,B
EURCAD,15,"['CHFJPY', 'EURAUD', 'GBPAUD', 'AUDNZD', 'USDCHF', 'NZDCHF']",100.0,-0.94,S
EURAUD,10,"['NZDCHF', 'AUDCHF']",80.0,-0.5077142857142858,S
CADJPY,15,"['CHFJPY', 'GBPAUD', 'EURCHF', 'EURAUD', 'EURGBP', 'GBPCHF']",100.0,0.9,B
AUDJPY,15,"['CHFJPY', 'GBPAUD', 'EURCHF', 'EURAUD', 'EURGBP', 'GBPCHF']",100.0,0.78,B
NZDJPY,10,['USDCHF'],80.0,1.0,B
NZDCAD,15,"['AUDUSD', 'NZDUSD', 'GBPAUD', 'GBPUSD']",80.0,-0.4946666666666667,S
AUDNZD,10,"['EURGBP', 'GBPUSD', 'GBPCHF', 'AUDCHF', 'GBPJPY']",80.0,0.4330714285714285,B
