names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,['USDJPY'],80.0,0.9840000000000001,S
GBPUSD,50,"['EURGBP', 'AUDCHF', 'USDJPY', 'EURCAD', 'CADCHF', 'CADJPY', 'NZDCAD']",80.0,0.5,S
EURUSD,10,"['EURGBP', 'GBPJPY']",80.0,-1.0,B
USDJPY,15,"['EURNZD', 'NZDCAD', 'EURGBP']",100.0,1.0,S
USDCAD,10,['NZDCAD'],80.0,-0.21054761904761896,B
AUDUSD,10,"['AUDJPY', 'GBPAUD', 'EURJPY', 'USDCAD']",80.0,-1.0,B
NZDUSD,10,"['AUDUSD', 'GBPAUD', 'AUDJPY']",80.0,-1.0,B
GBPCHF,30,"['EURNZD', 'NZDCHF']",80.0,0.5121942795766327,S
EURCHF,10,"['USDJPY', 'EURAUD', 'EURCAD']",100.0,0.26,S
CHFJPY,10,['GBPUSD'],80.0,-0.3678412698412699,B
CADCHF,10,"['EURNZD', 'NZDCAD', 'NZDCHF']",100.0,1.0,S
AUDCHF,15,['NZDCHF'],80.0,0.9840000000000001,S
NZDCHF,10,['EURUSD'],80.0,0.9119999999999999,S
GBPJPY,10,['GBPJPY'],80.0,1.0,S
GBPCAD,15,['GBPCHF'],80.0,-0.6950937950937953,B
EURJPY,10,['NZDCAD'],80.0,0.17342063492063495,S
EURCAD,10,"['EURNZD', 'NZDCAD']",80.0,-1.0,B
EURAUD,15,"['USDCHF', 'NZDCAD']",100.0,-1.0,B
EURNZD,20,"['CHFJPY', 'USDCHF', 'GBPUSD']",80.0,0.62,S
AUDJPY,15,['CHFJPY'],80.0,0.6559415584415585,S
NZDJPY,30,['USDCHF'],80.0,0.5535593034416567,S
AUDCAD,10,"['USDCHF', 'EURUSD', 'USDCAD', 'EURJPY']",80.0,0.88,S
NZDCAD,10,['NZDUSD'],80.0,-0.6684682539682543,B
