date,GBPUSD,USDCAD,AUDUSD,AUDJPY,empty,sum
2021.02.01,-52.99999999999194,-89.99999999999008,-60.00000000000449,-99.00000000000375,,-301.9999999999903
2021.02.01,-76.0000000000094,21.00000000000435,-57.00000000000705,-116.99999999999022,,-229.00000000000233
2021.02.01,-65.00000000000395,19.999999999997797,-91.00000000000774,-128.99999999999068,,-265.00000000000455
2021.02.01,0.0,113.00000000000753,-29.000000000001247,2.0000000000095497,,86.00000000001583
2021.02.01,-42.999999999993044,59.000000000009045,-106.00000000000608,-90.99999999999397,,-180.99999999998406
2021.02.01,-137.00000000000932,58.000000000002494,-130.0000000000079,-90.99999999999397,,-300.0000000000087
2021.02.01,-259.9999999999936,-73.99999999999629,-226.99999999999943,-158.99999999999181,,-719.9999999999811
2021.02.01,-256.99999999999613,-72.99999999998974,-226.99999999999943,-153.99999999999636,,-710.9999999999817
2021.02.01,-283.99999999999534,-41.000000000002146,-274.00000000000756,-247.99999999999045,,-846.9999999999955
2021.02.01,-275.000000000003,-28.000000000005798,-246.00000000000176,-237.99999999999955,,-787.0000000000101
2021.02.01,-310.0000000000103,-92.00000000000318,-284.0000000000065,-253.0000000000001,,-939.0000000000201
2021.02.01,-337.99999999999386,-126.99999999998823,-326.9999999999995,-295.0000000000017,,-1086.9999999999832
2021.02.01,-358.9999999999982,-127.99999999999478,-324.00000000000205,-295.0000000000017,,-1105.9999999999968
2021.02.01,-323.0000000000066,-117.99999999999588,-304.00000000000426,-290.9999999999968,,-1036.0000000000036
2021.02.01,-313.99999999999204,-167.9999999999904,-329.00000000000153,-311.9999999999976,,-1122.9999999999816
2021.02.01,-502.00000000000244,-212.99999999999653,-411.0000000000058,-356.9999999999993,,-1483.000000000004
2021.02.01,-442.00000000000904,-225.99999999999287,-415.0000000000098,-384.9999999999909,,-1468.0000000000027
2021.02.01,-411.99999999999017,-200.00000000000017,-398.00000000000944,-366.9999999999902,,-1376.99999999999
2021.02.01,-387.99999999998835,-208.00000000000819,-384.00000000000654,-379.99999999999545,,-1359.9999999999986
2021.02.01,-378.999999999996,-195.9999999999962,-382.00000000000455,-378.0000000000001,,-1334.9999999999968
2021.02.01,-550.000000000006,-195.9999999999962,-342.000000000009,-326.9999999999982,,-1415.0000000000095
2021.02.01,-388.9999999999949,-28.000000000005798,-217.0000000000005,-239.00000000000432,,-873.0000000000055
2021.02.01,-354.9999999999942,-25.999999999992696,-220.00000000000907,-325.9999999999934,,-926.9999999999894
2021.02.01,-405.9999999999952,9.999999999998899,-242.00000000000887,-331.99999999999363,,-969.9999999999989
2021.02.01,-265.0000000000041,62.99999999999084,-177.00000000000495,-289.0000000000015,,-668.0000000000197
2021.02.01,-168.99999999999693,139.00000000000023,-111.00000000000554,-242.999999999995,,-383.99999999999727
2021.02.01,-174.00000000000747,114.99999999999844,-143.9999999999997,-278.99999999999636,,-482.0000000000051
2021.02.01,-140.99999999999113,114.99999999999844,-158.0000000000026,-271.99999999999136,,-455.99999999998664
2021.02.01,-245.0000000000063,96.99999999999153,-204.00000000000418,-302.99999999999727,,-655.0000000000163
2021.02.01,-126.0000000000039,130.99999999999224,-131.00000000000333,-271.0000000000008,,-397.0000000000158
2021.02.01,-56.99999999999594,134.00000000001188,-153.00000000000313,-304.00000000000205,,-379.9999999999892
2021.02.01,82.00000000000429,191.00000000000784,-153.00000000000313,-280.00000000000114,,-159.9999999999921
2021.02.01,59.99999999999339,102.00000000000209,-117.00000000000044,-248.99999999999523,,-204.00000000000017
2021.02.01,75.00000000000284,62.99999999999084,-120.00000000000898,-259.00000000000034,,-241.00000000001563
2021.02.01,184.00000000000637,127.00000000001043,-128.00000000000588,-259.9999999999909,,-76.99999999997996
2021.02.01,184.00000000000637,192.99999999999872,-126.99999999999933,-250.0,,5.7980287238024175e-12
2021.02.01,272.99999999998994,417.0000000000007,-63.00000000000195,-212.99999999999386,,413.9999999999949
2021.02.01,215.99999999999397,336.00000000000296,-89.00000000000574,-260.9999999999957,,201.9999999999955
2021.02.01,256.99999999999613,397.0000000000029,-55.000000000005045,-241.99999999999022,,357.00000000000387
2021.02.01,238.0000000000049,446.9999999999974,-60.99999999999994,-254.99999999999545,,369.0000000000068
2021.02.01,158.99999999999804,371.99999999999454,-145.00000000000622,-305.9999999999974,,79.99999999998897
2021.02.01,168.99999999999693,341.99999999999784,-161.00000000000003,-322.9999999999933,,27.000000000001478
2021.02.01,225.00000000000853,384.9999999999909,-209.9999999999991,-362.99999999999955,,37.000000000000796
2021.02.01,194.0000000000053,320.9999999999935,-246.00000000000176,-382.99999999999557,,-113.99999999999847
2021.02.01,292.00000000000335,534.0000000000123,-197.00000000000273,-365.99999999999966,,263.0000000000133
2021.02.01,385.99999999999744,652.0000000000082,-50.0000000000056,-209.00000000000318,,778.9999999999969
2021.02.01,371.00000000001023,680.9999999999983,-25.00000000000835,-179.9999999999926,,847.0000000000076
2021.02.01,360.0000000000048,665.0000000000044,-48.000000000003595,-201.99999999999818,,775.0000000000073
2021.02.02,394.9999999999898,590.0000000000016,-47.00000000000814,-203.99999999999352,,733.9999999999897
2021.02.02,348.9999999999993,618.0000000000074,-53.00000000000304,-212.0000000000033,,702.0000000000003
2021.02.02,279.00000000000705,584.9999999999911,-154.0000000000097,-283.9999999999918,,425.9999999999967
2021.02.02,232.99999999999432,564.9999999999933,-172.00000000000549,-307.00000000000216,,318.99999999998
2021.02.02,273.9999999999965,649.0000000000107,-120.00000000000898,-244.99999999999034,,558.0000000000078
2021.02.02,297.9999999999983,666.000000000011,-126.99999999999933,-239.99999999999488,,597.0000000000151
2021.02.02,161.00000000001114,483.0000000000112,-260.00000000000466,-346.9999999999942,,37.00000000002342
2021.02.02,83.9999999999952,426.9999999999996,-321.0000000000046,-435.99999999999284,,-246.00000000000267
2021.02.02,73.99999999999629,424.00000000000216,-340.00000000000693,-445.99999999999795,,-288.0000000000064
2021.02.02,76.99999999999375,401.99999999999125,-376.00000000000966,-515.9999999999911,,-413.0000000000158
2021.02.02,53.999999999998494,384.9999999999909,-404.0000000000044,-543.9999999999969,,-509.0000000000119
2021.02.02,49.00000000001015,395.000000000012,-396.00000000000745,-536.9999999999919,,-488.9999999999772
2021.02.02,89.99999999999008,429.99999999999704,-128.00000000000588,-289.99999999999204,,101.9999999999892
2021.02.02,106.00000000000608,429.99999999999704,-54.00000000000959,-224.99999999999432,,256.99999999999926
2021.02.02,180.0000000000024,446.9999999999974,-72.0000000000054,-292.0000000000016,,262.9999999999927
2021.02.02,150.99999999999002,401.00000000000693,-133.00000000000534,-332.9999999999984,,85.99999999999318
2021.02.02,156.00000000000057,391.9999999999924,-117.00000000000044,-301.9999999999925,,129.0
2021.02.02,198.99999999999363,428.00000000000614,46.999999999997044,-152.9999999999916,,521.0000000000052
2021.02.02,205.00000000001074,412.9999999999967,41.9999999999976,-149.99999999999147,,510.00000000001364
2021.02.02,90.99999999999665,340.00000000000693,18.999999999991246,-132.99999999999557,,316.99999999999926
2021.02.02,12.999999999996348,114.99999999999844,-165.00000000000404,-320.99999999999795,,-358.0000000000072
2021.02.02,-12.999999999996348,65.00000000000395,-155.00000000000514,-280.9999999999917,,-383.99999999998926
2021.02.02,-76.0000000000094,-24.000000000001798,-121.00000000000443,-224.00000000000375,,-445.0000000000194
2021.02.02,5.000000000010552,35.999999999991594,-57.00000000000705,-170.0000000000017,,-186.0000000000066
2021.02.02,89.00000000000574,8.000000000008,-17.000000000000348,-161.00000000000136,,-80.99999999998798
2021.02.02,175.99999999999838,131.99999999999878,67.9999999999903,-116.99999999999022,,258.9999999999972
2021.02.02,208.99999999999253,192.99999999999872,105.99999999999498,-70.99999999999795,,436.9999999999883
2021.02.02,289.0000000000059,232.99999999999432,175.99999999999838,-18.000000000000682,,679.999999999998
2021.02.02,221.00000000000452,180.0000000000024,157.99999999999147,-37.9999999999967,,521.0000000000017
2021.02.02,215.99999999999397,202.9999999999976,196.99999999999162,-0.999999999990564,,614.9999999999926
2021.02.02,280.9999999999979,205.00000000001074,200.00000000000017,7.000000000005002,,693.0000000000139
2021.02.02,368.9999999999971,276.9999999999939,147.99999999999258,-28.999999999996362,,764.9999999999873
2021.02.02,404.0000000000044,313.99999999999204,154.99999999999403,-27.999999999991587,,844.9999999999989
2021.02.02,570.0000000000039,397.0000000000029,188.9999999999947,-13.999999999995794,,1142.000000000006
2021.02.02,687.9999999999998,504.9999999999999,323.99999999999096,82.00000000000784,,1598.9999999999982
2021.02.02,652.0000000000082,448.000000000004,309.99999999999915,58.9999999999975,,1469.0000000000089
2021.02.02,536.0000000000032,310.0000000000103,304.9999999999997,100.99999999999909,,1252.0000000000123
2021.02.02,547.0000000000086,276.9999999999939,307.99999999999716,81.00000000000307,,1213.0000000000027
2021.02.02,506.0000000000064,273.9999999999965,290.9999999999968,52.00000000000671,,1123.0000000000064
2021.02.02,546.000000000002,314.99999999999864,336.9999999999984,85.99999999999852,,1283.9999999999977
2021.02.02,490.999999999997,279.00000000000705,339.0000000000004,94.99999999999886,,1204.0000000000034
2021.02.02,469.0000000000083,246.00000000001288,322.9999999999955,85.00000000000796,,1123.0000000000246
2021.02.02,506.0000000000064,215.00000000000963,334.00000000000097,85.99999999999852,,1141.0000000000155
2021.02.02,468.00000000000176,191.99999999999218,290.9999999999968,58.000000000006935,,1008.9999999999977
2021.02.02,493.0000000000101,207.00000000000162,284.9999999999908,40.00000000000625,,1025.0000000000086
2021.02.02,405.0000000000109,90.99999999999665,217.0000000000005,9.000000000000341,,722.0000000000084
2021.02.02,391.000000000008,12.000000000012001,149.99999999999457,-51.9999999999925,,501.00000000002206
2021.02.02,334.9999999999964,-38.0000000000047,100.99999999999554,-87.0000000000033,,310.99999999998397
2021.02.03,346.0000000000019,-55.000000000005045,120.99999999999334,-49.99999999999716,,361.999999999993
2021.02.03,368.9999999999971,-53.999999999998494,117.00000000000044,-64.99999999999773,,367.00000000000136
2021.02.03,337.0000000000095,-52.99999999999194,46.999999999997044,-179.00000000000205,,152.00000000001256
2021.02.03,358.9999999999982,-31.000000000003247,60.99999999999994,-164.99999999999204,,224.00000000000284
2021.02.03,361.9999999999957,-12.999999999996348,124.99999999999733,-84.00000000000318,,389.99999999999346
2021.02.03,323.99999999999096,-75.00000000000284,67.9999999999903,-143.00000000000068,,173.99999999997772
2021.02.03,226.99999999999943,-116.99999999998934,12.000000000000899,-135.99999999999568,,-13.999999999984695
2021.02.03,229.99999999999687,-191.99999999999218,41.9999999999976,-116.99999999999022,,-36.999999999987935
2021.02.03,222.99999999999542,-198.99999999999363,32.999999999994145,-126.99999999999534,,-69.9999999999994
2021.02.03,198.00000000000927,-208.99999999999253,23.999999999990695,-143.00000000000068,,-129.99999999999324
2021.02.03,286.00000000000847,-143.99999999998857,62.99999999999084,-128.0000000000001,,77.00000000001063
2021.02.03,327.99999999999494,-109.99999999998789,54.999999999993946,-138.9999999999958,,134.00000000000523
2021.02.03,333.9999999999899,-102.00000000000209,54.999999999993946,-143.99999999999125,,142.99999999999045
2021.02.03,346.0000000000019,-82.99999999998863,56.99999999999594,-149.99999999999147,,170.00000000001774
2021.02.03,346.0000000000019,-107.99999999999699,0.0,-194.00000000000261,,44.000000000002274
2021.02.03,357.00000000000733,-93.99999999999409,10.999999999994348,-176.9999999999925,,97.00000000001512
2021.02.03,411.99999999999017,-21.999999999988695,66.99999999999484,-132.99999999999557,,324.00000000000074
2021.02.03,475.0000000000032,-26.999999999999247,75.9999999999983,-146.0000000000008,,378.0000000000015
2021.02.03,463.9999999999977,-78.00000000000028,7.9999999999968985,-224.99999999999432,,169.0
2021.02.03,309.0000000000037,-96.99999999999153,-52.000000000007596,-287.9999999999967,,-127.99999999999213
2021.02.03,248.00000000000378,-173.00000000000094,-50.0000000000056,-301.00000000000193,,-276.00000000000466
2021.02.03,302.0000000000023,-137.9999999999937,-21.00000000000435,-233.0000000000041,,-89.99999999999986
2021.02.03,435.9999999999919,-38.0000000000047,57.99999999999139,-185.00000000000227,,270.99999999997635
2021.02.03,409.99999999999926,-11.999999999989797,-11.00000000000545,-248.99999999999523,,138.00000000000875
2021.02.03,571.9999999999948,51.000000000001044,5.999999999994898,-241.99999999999022,,387.00000000000045
2021.02.03,594.0000000000057,8.999999999992347,-28.000000000005798,-274.9999999999915,,300.0000000000008
2021.02.03,590.0000000000016,-8.999999999992347,1.999999999990898,-246.9999999999999,,336.0000000000002
2021.02.03,557.9999999999918,5.000000000010552,21.999999999999797,-221.00000000000364,,363.9999999999985
2021.02.03,680.9999999999983,56.99999999999594,26.999999999999247,-221.00000000000364,,543.9999999999898
2021.02.03,649.999999999995,5.000000000010552,-4.999999999999449,-233.99999999999466,,416.0000000000115
2021.02.03,602.999999999998,41.000000000002146,34.99999999999615,-173.99999999999238,,505.00000000000387
2021.02.03,493.0000000000101,14.000000000002899,-13.00000000000745,-218.9999999999941,,275.0000000000115
2021.02.03,500.00000000001154,130.0000000000079,9.999999999998899,-209.99999999999375,,430.00000000002456
2021.02.03,351.99999999999676,-59.000000000009045,-16.0000000000049,-227.99999999999443,,48.999999999988404
2021.02.03,344.00000000001097,-72.99999999998974,-30.000000000007798,-250.0,,-8.999999999986528
2021.02.03,473.99999999999665,12.000000000012001,18.999999999991246,-225.9999999999991,,279.0000000000008
2021.02.03,483.99999999999557,-92.99999999998754,-12.000000000000899,-241.99999999999022,,137.00000000001688
2021.02.03,405.0000000000109,-188.9999999999947,-26.999999999999247,-256.9999999999908,,-67.99999999997385
2021.02.03,459.99999999999375,-178.99999999999582,-4.999999999999449,-242.999999999995,,33.000000000003524
2021.02.03,415.0000000000098,-165.9999999999995,-48.99999999999905,-274.0000000000009,,-73.99999999998965
2021.02.03,448.000000000004,-127.99999999999478,-43.999999999999595,-250.99999999999056,,25.000000000019043
2021.02.03,544.0000000000111,-52.99999999999194,0.0,-222.99999999999898,,268.00000000002024
2021.02.03,584.0000000000067,-106.99999999999044,-28.000000000005798,-259.00000000000034,,190.00000000001012
2021.02.03,577.0000000000052,-106.99999999999044,-19.00000000000235,-256.9999999999908,,194.00000000002166
2021.02.03,591.0000000000082,-69.9999999999923,-15.00000000000945,-253.99999999999068,,252.0000000000158
2021.02.03,622.9999999999958,-87.99999999999919,-24.000000000001798,-236.99999999999477,,274.0
2021.02.03,614.0000000000034,-39.999999999995595,-33.000000000005244,-256.9999999999908,,284.0000000000118
2021.02.03,544.9999999999955,-14.000000000002899,-32.0000000000098,-256.9999999999908,,241.99999999999193
2021.02.04,584.0000000000067,-46.999999999997044,-14.000000000002899,-230.99999999999454,,292.0000000000123
2021.02.04,587.0000000000042,-24.000000000001798,8.999999999992347,-219.99999999999886,,351.9999999999959
2021.02.04,502.00000000000244,-66.99999999999484,-123.00000000000644,-331.99999999999363,,-19.99999999999244
2021.02.04,524.9999999999977,-55.000000000005045,-160.00000000000458,-361.99999999999477,,-52.00000000000671
2021.02.04,513.0000000000078,-12.999999999996348,-162.0000000000066,-362.99999999999955,,-24.999999999994657
2021.02.04,561.0000000000115,-12.999999999996348,-129.00000000000134,-343.0000000000035,,76.00000000001023
2021.02.04,590.0000000000016,-15.999999999993797,-204.99999999999963,-441.99999999999307,,-72.99999999998488
2021.02.04,591.9999999999925,-17.000000000000348,-225.00000000000853,-471.9999999999942,,-122.00000000001057
2021.02.04,554.9999999999944,-46.999999999997044,-267.00000000000614,-506.9999999999908,,-265.99999999999955
2021.02.04,600.0000000000006,-34.000000000000696,-237.00000000000944,-501.99999999999534,,-173.0000000000049
2021.02.04,622.9999999999958,-31.000000000003247,-216.0000000000051,-469.99999999999886,,-94.00000000001148
2021.02.04,764.9999999999934,69.00000000000794,-135.00000000000733,-408.00000000000125,,290.99999999999284
2021.02.04,866.0000000000113,124.00000000001299,-70.0000000000034,-367.999999999995,,552.0000000000258
2021.02.04,866.0000000000113,134.00000000001188,-71.00000000000995,-364.0000000000043,,565.0000000000089
2021.02.04,930.0000000000086,151.9999999999966,-101.00000000000664,-408.9999999999918,,572.0000000000068
2021.02.04,963.0000000000027,161.99999999999548,-82.00000000000429,-396.99999999999136,,646.0000000000025
2021.02.04,977.0000000000057,171.99999999999437,-80.00000000000229,-412.9999999999967,,656.000000000001
2021.02.04,913.0000000000083,113.00000000000753,-123.00000000000644,-468.9999999999941,,434.00000000001535
2021.02.04,1017.0000000000013,100.99999999999554,-114.00000000000298,-480.99999999999454,,522.9999999999993
2021.02.04,1041.000000000003,35.999999999991594,-107.00000000000153,-478.9999999999992,,490.99999999999375
2021.02.04,1045.9999999999914,-62.99999999999084,-141.00000000000225,-489.0000000000043,,352.999999999994
2021.02.04,1113.9999999999927,-53.999999999998494,-162.0000000000066,-498.9999999999952,,398.9999999999925
2021.02.04,1085.0000000000027,-65.99999999998829,-111.00000000000554,-497.99999999999045,,410.0000000000184
2021.02.04,1011.9999999999907,29.00000000001235,-141.00000000000225,-504.99999999999545,,395.00000000000523
2021.02.04,1093.999999999995,171.00000000001003,-103.00000000000864,-478.9999999999992,,682.9999999999972
2021.02.04,1076.9999999999945,114.99999999999844,-104.00000000000409,-481.9999999999993,,605.9999999999895
2021.02.04,1178.9999999999968,202.9999999999976,-3.0000000000085514,-421.99999999999704,,956.9999999999889
2021.02.04,1177.000000000006,212.00000000001216,-16.0000000000049,-426.9999999999925,,946.0000000000207
2021.02.04,510.00000000001046,242.99999999999324,17.000000000000348,-387.999999999991,,382.00000000001296
2021.02.04,377.0000000000051,218.00000000000708,-26.999999999999247,-420.0000000000017,,148.00000000001125
2021.02.04,224.000000000002,201.99999999999108,-82.00000000000429,-459.99999999999375,,-116.000000000005
2021.02.04,52.000000000007596,173.00000000000094,-65.00000000000395,-459.0000000000032,,-298.99999999999864
2021.02.04,154.99999999999403,273.9999999999965,-2.000000000002,-426.00000000000193,,0.999999999986585
2021.02.04,266.999999999995,286.99999999999284,70.99999999999883,-390.99999999999113,,233.99999999999557
2021.02.04,234.00000000000088,337.0000000000095,96.99999999999153,-393.0000000000007,,275.00000000000114
2021.02.04,371.00000000001023,442.00000000000904,217.0000000000005,-298.9999999999924,,731.0000000000274
2021.02.04,370.00000000000364,459.0000000000094,193.99999999999417,-301.00000000000193,,722.0000000000052
2021.02.04,378.00000000001165,436.9999999999985,217.99999999999596,-296.99999999999704,,736.0000000000091
2021.02.04,367.99999999999056,452.99999999999227,223.99999999999088,-304.9999999999926,,739.999999999981
2021.02.04,391.000000000008,495.000000000001,267.99999999999045,-268.99999999999125,,885.0000000000083
2021.02.04,394.00000000000546,449.0000000000105,231.99999999999886,-295.0000000000017,,780.0000000000131
2021.02.04,371.99999999999454,435.0000000000076,225.99999999999287,-307.9999999999927,,725.0000000000023
2021.02.04,354.9999999999942,446.9999999999974,219.99999999999798,-343.9999999999941,,677.9999999999955
2021.02.04,256.99999999999613,449.9999999999948,190.99999999999673,-391.9999999999959,,505.9999999999917
2021.02.04,262.999999999991,432.0000000000102,203.99999999999307,-384.00000000000034,,514.9999999999939
2021.02.04,266.0000000000107,392.9999999999989,195.9999999999962,-409.9999999999966,,445.0000000000091
2021.02.04,262.999999999991,350.00000000000585,176.99999999999383,-426.00000000000193,,363.99999999998875
