date,GBPUSD,EURUSD,USDJPY,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,NZDCAD,AUDNZD,empty,sum
2020.06.29,-497.99999999999847,241.00000000000233,-170.99999999999227,-373.00000000000114,-365.99999999999966,144.00000000000546,-170.99999999999892,-324.9999999999975,459.99999999997954,146.00000000000168,515.0000000000006,143.99999999998857,-85.00000000000173,-290.9999999999968,-333.0000000000055,205.00000000001074,,-758.000000000003
2020.06.29,-468.00000000000176,236.00000000001398,-137.99999999999102,-367.0000000000062,-356.00000000000074,121.99999999999989,-161.99999999999548,-314.99999999999864,429.9999999999784,144.0000000000108,468.0000000000035,180.0000000000024,-31.999999999987594,-251.99999999999534,-334.9999999999964,175.00000000001404,,-669.9999999999502
2020.06.29,-489.0000000000061,233.00000000001654,-115.99999999999966,-356.00000000000074,-365.0000000000153,118.99999999999977,-129.00000000000134,-297.9999999999983,396.99999999999136,245.0000000000063,424.99999999999716,201.99999999999108,-14.999999999987246,-225.9999999999991,-333.0000000000055,173.00000000000094,,-533.00000000001
2020.06.29,-468.00000000000176,236.00000000001398,-100.99999999999909,-307.99999999999716,-349.0000000000215,91.99999999999875,-119.99999999999788,-248.99999999999923,334.99999999997954,217.0000000000005,408.9999999999918,214.00000000000307,93.00000000000975,-205.99999999998886,-295.99999999999625,191.00000000000784,,-309.9999999999965
2020.06.29,-445.99999999999085,251.00000000000122,-72.99999999999329,-285.00000000000193,-317.0000000000117,55.00000000000682,-107.99999999999699,-219.00000000000253,269.9999999999818,202.9999999999976,357.9999999999899,269.00000000000813,200.00000000000017,-167.0000000000016,-300.0000000000003,173.00000000000094,,-136.00000000001265
2020.06.29,-591.0000000000082,270.00000000001467,-81.00000000000307,-351.99999999999676,-414.00000000000324,100.00000000000853,-124.99999999999733,-282.99999999999994,351.99999999997544,250.00000000001688,417.0000000000016,252.0000000000078,31.000000000003247,-218.9999999999941,-312.9999999999966,187.00000000000384,,-518.9999999999674
2020.06.29,-611.9999999999903,320.00000000000915,-69.00000000000261,-384.00000000000654,-417.0000000000007,126.00000000000477,-126.0000000000039,-292.00000000000335,396.99999999999136,275.000000000003,481.9999999999993,265.0000000000041,58.000000000002494,-210.99999999999852,-373.99999999999653,152.0000000000188,,-409.9999999999694
2020.06.29,-653.999999999999,363.0000000000022,-82.99999999999841,-414.9999999999987,-391.000000000008,144.99999999999602,-95.00000000000064,-297.9999999999983,427.99999999999727,331.0000000000146,527.9999999999916,375.9999999999986,134.00000000001188,-211.9999999999891,-387.99999999999943,164.00000000000858,,-66.99999999997107
2020.06.29,-661.0000000000005,433.0000000000167,-54.99999999999261,-446.9999999999974,-398.00000000000944,192.00000000000728,-93.99999999999409,-309.99999999999915,453.9999999999793,289.0000000000059,584.9999999999937,395.99999999999636,137.9999999999937,-216.99999999999875,-421.0000000000047,145.00000000001734,,29.00000000001387
2020.06.29,-568.9999999999973,325.0000000000197,-112.99999999999955,-431.99999999999903,-397.0000000000029,135.00000000000512,-158.99999999999804,-375.0000000000031,391.9999999999959,129.00000000000134,561.9999999999976,306.00000000000625,-34.000000000000696,-256.0000000000002,-426.9999999999996,146.00000000000168,,-766.9999999999728
2020.06.29,-426.9999999999996,283.000000000011,-140.00000000000057,-409.99999999999926,-347.0000000000084,106.00000000000875,-158.0000000000026,-373.00000000000114,305.9999999999832,129.00000000000134,518.9999999999912,304.9999999999997,-22.999999999995246,-224.99999999999432,-428.00000000000614,157.00000000000713,,-726.0000000000049
2020.06.29,-375.9999999999986,257.0000000000183,-158.00000000000125,-334.9999999999964,-266.0000000000107,162.00000000000614,-104.00000000000409,-269.00000000000813,215.99999999997976,28.000000000005798,518.9999999999912,317.9999999999961,124.00000000001299,-204.9999999999983,-368.9999999999971,80.00000000001339,,-377.9999999999909
2020.06.29,-215.99999999999397,326.0000000000041,-143.00000000000068,-387.000000000004,-21.00000000000435,227.00000000000387,-61.999999999995396,-180.99999999999784,109.99999999998522,-237.99999999998266,588.9999999999986,428.9999999999905,361.9999999999957,-222.99999999999898,-411.0000000000058,34.000000000000696,,194.999999999995
2020.06.29,-96.99999999999153,346.0000000000019,-192.99999999999784,-392.9999999999989,85.99999999998609,254.0000000000049,-70.0000000000034,-191.00000000000784,-31.00000000000591,-367.99999999999056,615.9999999999997,435.0000000000076,351.0000000000124,-241.99999999999022,-441.0000000000025,-5.999999999994898,,56.00000000002886
2020.06.29,-127.99999999999478,375.0000000000142,-189.99999999999773,-409.99999999999926,140.99999999999113,313.0000000000024,-56.99999999999594,-204.00000000000418,24.00000000000091,-367.99999999999056,703.9999999999935,469.0000000000083,344.00000000001097,-277.9999999999916,-428.00000000000614,-5.999999999994898,,301.00000000004627
2020.06.29,-120.99999999999334,546.000000000002,-152.00000000000102,-417.99999999999613,243.99999999999977,420.0000000000017,-2.999999999997449,-160.00000000000458,-4.000000000019099,-398.9999999999938,840.999999999994,618.0000000000074,479.0000000000072,-265.00000000000057,-412.00000000000125,63.000000000013046,,1277.000000000018
2020.06.29,-109.00000000000354,606.0000000000176,-144.99999999999602,-412.00000000000125,322.00000000000006,433.9999999999975,28.000000000005798,-116.00000000000499,-69.00000000001683,-536.9999999999875,873.9999999999952,655.9999999999899,554.9999999999944,-277.9999999999916,-383.0,97.9999999999981,,1523.999999999997
2020.06.29,4.000000000004,591.0000000000082,-186.9999999999976,-397.0000000000029,415.99999999999415,445.0000000000074,-12.000000000000899,-143.9999999999997,-120.00000000000455,-695.9999999999856,932.0000000000022,655.9999999999899,578.0000000000118,-292.0000000000016,-368.00000000000165,111.00000000001664,,1517.0000000000398
2020.06.29,15.00000000000945,597.0000000000031,-222.99999999999898,-380.00000000000256,339.99999999998477,409.000000000006,-41.000000000002146,-175.00000000000293,-90.00000000000341,-641.0000000000027,950.0000000000028,661.0000000000005,581.9999999999936,-323.99999999999807,-356.9999999999962,110.00000000001009,,1433.0000000000034
2020.06.29,-69.00000000000794,628.0000000000064,-305.9999999999974,-400.9999999999958,273.9999999999965,447.00000000000273,-24.000000000001798,-169.00000000000804,3.9999999999906777,-578.9999999999961,987.9999999999995,706.999999999991,574.0000000000078,-338.99999999999864,-387.000000000004,83.00000000001084,,1430.9999999999955
2020.06.29,22.0000000000109,636.0000000000143,-313.0000000000024,-322.9999999999955,344.99999999999534,510.0000000000051,12.000000000000899,-87.00000000000374,-23.000000000024556,-553.0000000000035,1110.99999999999,848.0000000000043,856.9999999999967,-305.9999999999974,-336.9999999999984,94.00000000001629,,2493.000000000008
2020.06.29,18.999999999991246,600.0000000000006,-400.99999999999625,-302.0000000000023,316.99999999998954,536.0000000000014,-12.000000000000899,-65.99999999999939,65.99999999997408,-500.9999999999959,1138.999999999996,794.0000000000058,909.0000000000042,-371.9999999999999,-309.99999999999915,53.999999999998494,,2469.9999999999673
2020.06.29,153.00000000000313,402.0000000000135,-533.9999999999918,-239.99999999999577,162.99999999997982,429.00000000000205,-31.000000000003247,-114.00000000000298,54.000000000002046,-488.9999999999839,1054.000000000002,761.999999999996,856.9999999999967,-349.9999999999943,-351.0000000000013,46.0000000000127,,1811.000000000035
2020.06.29,188.00000000001037,243.99999999999977,-742.999999999995,-204.99999999999963,84.99999999997954,439.00000000000716,-124.99999999999733,-175.99999999999838,186.9999999999834,-476.9999999999941,1091.9999999999986,577.0000000000052,710.0000000000106,-486.99999999999477,-370.00000000000364,-24.999999999986144,,914.0000000000255
2020.06.29,331.999999999999,157.00000000000713,-822.0000000000027,-202.0000000000022,130.99999999999224,421.99999999999704,-219.00000000000253,-263.0000000000021,42.00000000000159,-739.0000000000008,1152.9999999999916,438.9999999999894,581.9999999999936,-612.9999999999995,-353.0000000000033,43.00000000001525,,89.99999999997387
2020.06.29,470.9999999999992,261.0000000000001,-700.0000000000028,-136.99999999999824,256.99999999999613,390.00000000000057,-143.9999999999997,-218.00000000000708,-91.00000000000819,-817.9999999999854,1102.9999999999945,672.9999999999902,707.0000000000132,-432.00000000000216,-300.99999999999574,109.00000000000354,,1129.9999999999984
2020.06.29,445.0000000000065,209.00000000001472,-679.000000000002,-128.00000000000588,139.9999999999846,359.99999999999943,-214.00000000000307,-228.00000000000597,42.00000000000159,-709.9999999999884,1055.9999999999973,486.00000000000864,651.0000000000016,-452.99999999998875,-270.99999999999903,135.00000000001845,,841.0000000000396
2020.06.29,324.9999999999975,191.00000000000784,-668.9999999999969,-153.99999999999858,-27.00000000002145,311.00000000000705,-297.00000000000284,-314.0000000000032,132.99999999998136,-715.9999999999833,1031.9999999999964,398.00000000000944,502.00000000000244,-518.0000000000007,-206.00000000000617,161.00000000001114,,151.99999999999997
2020.06.29,300.99999999999574,99.00000000000463,-713.9999999999986,-146.99999999999713,-158.0000000000137,177.99999999999727,-404.99999999999983,-399.0000000000049,186.9999999999834,-749.999999999984,977.9999999999944,226.99999999999943,434.000000000001,-543.9999999999969,-180.0000000000024,173.00000000000094,,-720.0000000000203
2020.06.29,340.00000000000693,46.0000000000127,-760.9999999999957,-126.99999999999933,-159.00000000002024,180.00000000000682,-398.9999999999938,-372.0000000000057,271.99999999999136,-742.9999999999826,995.9999999999951,217.0000000000005,429.99999999999704,-554.9999999999926,-172.00000000000549,161.00000000001114,,-645.9999999999739
2020.06.29,333.0000000000055,112.000000000001,-709.0000000000032,-136.99999999999824,-177.00000000000495,171.99999999999704,-356.9999999999962,-396.00000000000745,268.99999999997704,-622.9999999999958,1007.9999999999956,331.999999999999,435.9999999999919,-506.0000000000002,-207.99999999999707,163.00000000000205,,-288.0000000000342
2020.06.29,299.00000000000483,109.00000000000354,-713.9999999999986,-153.00000000000313,-207.00000000000162,171.00000000000648,-356.9999999999962,-409.0000000000038,289.99999999999204,-540.9999999999915,977.9999999999944,319.0000000000026,378.00000000001165,-500.0,-255.00000000000523,177.00000000000495,,-414.9999999999798
2020.06.29,350.00000000000585,140.0000000000068,-676.0000000000019,-178.99999999999582,-132.00000000002098,173.00000000000182,-305.99999999999517,-385.000000000002,214.999999999975,-554.9999999999944,986.9999999999948,429.99999999999704,398.00000000000944,-441.0000000000025,-292.9999999999988,139.00000000000023,,-135.00000000002075
2020.06.29,340.9999999999913,148.99999999999915,-664.0000000000015,-192.00000000000327,-88.0000000000214,165.99999999999682,-298.9999999999937,-380.00000000000256,164.99999999999204,-564.9999999999933,968.0000000000035,431.0000000000036,401.00000000000693,-430.9999999999974,-311.00000000000574,119.00000000000244,,-190.00000000002302
2020.06.29,303.9999999999932,181.00000000000892,-596.9999999999942,-212.99999999999653,-128.000000000017,123.99999999999523,-332.99999999999443,-424.00000000000216,143.99999999997704,-627.9999999999841,920.9999999999923,356.00000000000074,339.0000000000004,-435.0000000000023,-295.0000000000008,148.00000000001478,,-536.0000000000088
2020.06.29,278.00000000000045,203.00000000001984,-563.0000000000024,-224.9999999999974,-149.00000000002134,94.0000000000083,-390.0000000000015,-443.99999999999994,144.9999999999818,-744.9999999999957,899.9999999999915,241.00000000000233,273.9999999999965,-465.999999999994,-292.00000000000335,165.9999999999995,,-973.0000000000155
2020.06.29,225.00000000000853,226.99999999999943,-536.0000000000014,-226.00000000000398,-158.0000000000137,103.00000000000864,-407.0000000000018,-441.99999999999795,149.0000000000009,-727.9999999999953,915.9999999999968,228.00000000000597,275.000000000003,-510.9999999999957,-207.00000000000162,131.99999999999878,,-959.9999999999897
2020.06.30,226.99999999999943,172.0000000000166,-534.9999999999966,-212.99999999999653,-193.00000000002092,-63.00000000000239,-424.00000000000216,-431.99999999999903,125.0,-808.9999999999931,822.9999999999933,106.00000000000608,239.99999999999577,-504.99999999999545,-228.00000000000597,104.00000000001519,,-1604.9999999999857
2020.06.30,214.00000000000307,238.0000000000049,-513.9999999999958,-245.0000000000063,-182.0000000000155,45.000000000001705,-387.000000000004,-384.00000000000654,122.99999999999045,-731.9999999999993,896.0000000000008,194.99999999998963,316.0000000000052,-480.99999999999454,-197.00000000000273,85.00000000000173,,-1010.0000000000272
2020.06.30,180.0000000000024,249.00000000001032,-533.0000000000013,-263.99999999999756,-217.0000000000005,49.000000000006594,-419.00000000000273,-489.0000000000061,193.9999999999884,-705.9999999999844,930.9999999999974,208.00000000000819,229.99999999999687,-527.9999999999916,-224.000000000002,123.00000000000644,,-1215.99999999997
2020.06.30,117.00000000001154,289.0000000000059,-554.9999999999926,-302.0000000000023,-264.0000000000198,111.0000000000042,-419.00000000000273,-490.00000000000153,306.99999999998795,-652.9999999999925,1001.9999999999953,243.99999999999977,222.99999999999542,-555.9999999999974,-248.00000000000378,172.0000000000166,,-1021.9999999999959
2020.06.30,144.99999999999514,295.0000000000008,-534.9999999999966,-299.00000000000483,-243.00000000001543,121.99999999999989,-419.00000000000273,-480.0000000000027,306.99999999998795,-641.0000000000027,998.9999999999952,256.99999999999613,239.00000000001143,-536.0000000000014,-261.0000000000001,173.00000000000094,,-877.0000000000391
2020.06.30,68.00000000000139,318.00000000001825,-557.9999999999927,-326.0000000000041,-284.00000000001756,120.99999999999511,-417.0000000000007,-502.00000000000244,306.99999999998795,-639.9999999999961,1021.0000000000008,255.99999999998957,235.00000000000742,-564.9999999999977,-272.00000000000557,153.00000000000313,,-1085.0000000000136
2020.06.30,100.99999999999554,279.00000000000705,-593.0000000000035,-297.9999999999983,-293.0000000000099,111.0000000000042,-407.0000000000018,-514.0000000000033,300.9999999999877,-561.9999999999958,951.9999999999982,279.00000000000705,167.00000000000603,-543.9999999999969,-278.9999999999959,148.00000000001478,,-1151.999999999985
2020.06.30,123.99999999999079,200.00000000000017,-671.999999999997,-261.99999999999557,-291.00000000001904,103.9999999999992,-427.99999999999505,-491.0000000000081,338.99999999999864,-609.9999999999994,978.9999999999992,258.0000000000027,218.00000000000708,-557.9999999999927,-248.99999999999923,192.99999999999872,,-1146.00000000001
2020.06.30,187.00000000000384,214.00000000000307,-712.9999999999939,-238.0000000000049,-246.00000000001288,189.00000000000716,-412.9999999999967,-514.0000000000033,387.00000000000045,-609.9999999999994,1058.9999999999975,265.0000000000041,188.9999999999947,-597.999999999999,-216.0000000000051,218.00000000000708,,-839.999999999997
2020.06.30,137.9999999999937,262.00000000000665,-688.0000000000024,-258.9999999999981,-243.00000000001543,239.00000000000432,-412.9999999999967,-514.0000000000033,434.99999999997385,-631.9999999999882,1113.99999999999,275.000000000003,147.99999999999258,-611.9999999999948,-236.00000000000287,246.00000000001288,,-740.0000000000249
2020.06.30,96.99999999999153,291.00000000001904,-662.9999999999967,-289.0000000000059,-262.00000000000665,265.00000000000057,-402.00000000000233,-562.0000000000069,446.9999999999743,-592.9999999999991,1116.9999999999902,286.99999999999284,45.000000000006146,-616.9999999999902,-256.0000000000007,322.00000000000006,,-773.0000000000337
2020.06.30,170.00000000000347,255.00000000000523,-724.9999999999943,-258.9999999999981,-220.00000000002018,262.00000000000045,-397.0000000000029,-536.9999999999986,419.9999999999875,-624.0000000000023,1106.9999999999993,269.9999999999925,72.0000000000054,-625.0,-241.99999999999778,324.9999999999975,,-748.0000000000227
2020.06.30,147.00000000000824,253.00000000001432,-722.999999999999,-253.99999999999866,-246.00000000001288,274.0000000000009,-405.9999999999952,-568.0000000000018,464.999999999975,-617.0000000000009,1150.9999999999964,272.99999999998994,46.999999999997044,-626.9999999999953,-236.00000000000287,338.0000000000161,,-729.0000000000089
2020.06.30,150.00000000000568,225.00000000000853,-698.9999999999981,-275.000000000003,-258.0000000000027,245.00000000000455,-405.9999999999952,-580.0000000000027,437.9999999999882,-600.0000000000006,1090.0000000000034,229.99999999999687,-60.99999999999994,-618.9999999999998,-268.0000000000016,307.00000000001285,,-1080.9999999999836
2020.06.30,161.00000000001114,230.00000000001907,-697.9999999999933,-292.9999999999988,-248.00000000000378,248.99999999999523,-414.9999999999987,-614.9999999999989,459.99999999997954,-610.9999999999837,1085.9999999999986,221.00000000000452,-114.99999999999844,-629.9999999999955,-278.9999999999959,335.00000000001864,,-1161.9999999999402
2020.06.30,170.00000000000347,223.00000000001762,-700.0000000000028,-284.0000000000065,-230.00000000001907,221.00000000000364,-410.9999999999947,-592.0000000000036,381.9999999999766,-655.9999999999899,1054.9999999999927,228.99999999999034,-73.99999999999629,-626.9999999999953,-268.0000000000016,341.99999999999784,,-1220.0000000000277
2020.06.30,218.00000000000708,182.0000000000155,-707.9999999999984,-263.0000000000021,-213.00000000001873,204.00000000000773,-427.99999999999505,-602.0000000000025,371.9999999999857,-693.9999999999947,1040.9999999999968,192.99999999999872,-73.99999999999629,-625.0,-246.99999999999721,353.0000000000033,,-1290.99999999999
2020.06.30,286.99999999999284,100.0000000000112,-712.0000000000033,-217.99999999999596,-200.00000000000017,162.00000000000614,-412.9999999999967,-562.0000000000069,266.9999999999959,-678.9999999999852,944.9999999999932,190.00000000000128,-8.999999999992347,-557.9999999999927,-219.99999999999798,232.00000000000998,,-1387.999999999961
2020.06.30,358.9999999999982,-3.999999999981796,-721.0000000000036,-175.00000000000293,-147.00000000000824,135.00000000000512,-392.00000000000347,-465.9999999999998,182.99999999999272,-740.9999999999917,869.9999999999903,141.99999999999767,171.00000000001003,-536.9999999999919,-216.0000000000051,180.0000000000024,,-1358.9999999999918
2020.06.30,438.00000000000506,-105.99999999998388,-682.0000000000022,-116.00000000000499,-152.0000000000188,24.00000000000091,-403.99999999999324,-436.9999999999985,1.999999999981128,-753.9999999999881,674.9999999999972,21.999999999988695,124.99999999999733,-497.99999999999045,-177.00000000000495,228.00000000000597,,-1812.0000000000086
2020.06.30,449.9999999999948,-92.99999999998754,-643.9999999999912,-117.99999999999588,-144.0000000000108,1.9999999999953388,-431.0000000000036,-457.0000000000074,-57.00000000001637,-831.9999999999883,680.9999999999974,45.000000000006146,63.000000000013046,-461.9999999999891,-170.99999999999892,234.00000000000088,,-1933.9999999999818
2020.06.30,378.999999999996,-81.9999999999821,-662.9999999999967,-156.00000000000057,-181.00000000000892,43.99999999999693,-422.00000000000017,-438.00000000000506,-15.00000000001478,-841.9999999999872,751.9999999999953,32.999999999994145,130.0000000000079,-545.0000000000017,-180.99999999999784,165.9999999999995,,-2021.0000000000045
2020.06.30,300.99999999999574,26.999999999999247,-673.9999999999924,-177.00000000000495,-196.0000000000184,123.99999999999523,-409.0000000000038,-438.00000000000506,214.999999999975,-726.9999999999887,843.9999999999941,127.99999999999478,217.0000000000005,-551.0000000000019,-189.00000000000583,162.00000000001768,,-1343.000000000049
2020.06.30,334.9999999999964,37.00000000002035,-628.0000000000001,-80.99999999999774,-101.00000000001774,144.00000000000546,-351.99999999999676,-346.0000000000019,78.99999999997931,-737.9999999999942,837.0000000000033,181.9999999999933,365.99999999999966,-482.9999999999899,-97.9999999999981,243.00000000001543,,-603.9999999999831
2020.06.30,493.0000000000101,-84.99999999997954,-713.9999999999986,-17.999999999995797,-12.000000000012001,88.00000000000807,-342.9999999999933,-319.99999999999807,-22.00000000001978,-807.9999999999865,762.999999999991,139.00000000000023,412.00000000001234,-452.99999999998875,-68.00000000000139,251.00000000000122,,-696.9999999999508
2020.06.30,524.9999999999977,-149.9999999999835,-733.9999999999947,54.999999999993946,12.999999999996348,203.00000000000296,-307.99999999999716,-256.0000000000007,38.99999999998727,-800.0000000000007,754.9999999999955,96.99999999999153,388.0000000000106,-462.99999999999386,-19.00000000000235,263.00000000001324,,-391.9999999999838
2020.06.30,370.00000000000364,-162.99999999997982,-727.9999999999944,-46.999999999997044,-10.000000000021103,212.0000000000033,-297.9999999999983,-285.9999999999974,88.99999999999864,-696.999999999992,680.9999999999974,45.000000000006146,192.99999999999872,-472.999999999999,-117.00000000000044,259.0000000000092,,-969.9999999999626
2020.06.30,348.9999999999993,-104.99999999999955,-700.9999999999934,-87.99999999999919,2.999999999997449,284.9999999999966,-287.9999999999994,-258.9999999999981,89.99999999997499,-851.9999999999861,759.9999999999909,-12.000000000012001,241.00000000000233,-513.9999999999958,-126.0000000000039,156.00000000000057,,-1061.0000000000255
2020.06.30,473.0000000000123,-90.99999999999665,-697.9999999999933,-97.00000000000264,145.99999999997948,322.00000000000273,-298.9999999999937,-287.0000000000039,56.99999999998795,-919.0000000000032,768.0000000000007,-38.0000000000047,134.00000000001188,-542.0000000000016,-95.00000000000064,165.9999999999995,,-1000.0000000000057
2020.06.30,483.0000000000112,-206.99999999997942,-713.9999999999986,-136.99999999999824,63.99999999999739,254.99999999999545,-346.0000000000019,-352.00000000000784,55.999999999983174,-970.9999999999885,643.9999999999912,-153.00000000000313,2.0000000000131024,-551.0000000000019,-146.99999999999713,214.00000000000307,,-1859.9999999999818
2020.06.30,465.0000000000043,-236.99999999999832,-698.9999999999981,-82.99999999999974,27.999999999983594,239.99999999999488,-309.99999999999915,-314.0000000000032,103.999999999985,-792.9999999999993,621.9999999999999,-151.9999999999966,-9.999999999998899,-497.99999999999045,-138.00000000000477,187.00000000000384,,-1588.000000000017
2020.06.30,348.9999999999993,-170.99999999998784,-694.9999999999932,-158.0000000000026,36.999999999998145,373.00000000000466,-261.0000000000001,-348.00000000000387,64.99999999999773,-815.9999999999945,679.000000000002,-73.99999999999629,-51.000000000001044,-533.0000000000013,-207.99999999999707,195.00000000001182,,-1616.9999999999638
2020.06.30,110.99999999999443,-76.99999999999375,-700.9999999999934,-233.00000000000543,-116.00000000000499,361.0000000000042,-265.0000000000041,-365.99999999999966,231.99999999999932,-719.000000000003,769.999999999996,-17.000000000000348,-109.99999999998789,-539.0000000000015,-314.99999999999864,236.00000000001398,,-1747.9999999999845
2020.06.30,-28.999999999990145,-76.99999999999375,-623.0000000000047,-263.99999999999756,-129.00000000000134,350.9999999999991,-265.0000000000041,-365.0000000000042,318.9999999999884,-592.9999999999991,712.9999999999939,-114.99999999999844,-185.99999999999727,-530.9999999999917,-329.999999999997,240.00000000001796,,-1883.9999999999798
2020.06.30,-163.00000000000205,-112.99999999998533,-697.9999999999933,-255.00000000000523,-332.00000000002115,370.00000000000455,-351.0000000000013,-436.00000000000307,377.9999999999859,-597.0000000000031,703.9999999999935,-173.00000000000094,-259.9999999999936,-652.000000000001,-211.00000000000563,268.0000000000016,,-2521.00000000003
2020.06.30,-424.00000000000216,-26.999999999999247,-834.0000000000032,-434.000000000001,-412.00000000001234,454.00000000000773,-375.0000000000031,-448.000000000004,757.9999999999814,-495.000000000001,828.000000000003,-520.9999999999936,-496.99999999999187,-996.9999999999999,-268.99999999999704,186.0000000000195,,-3506.999999999997
2020.06.30,-686.0000000000089,148.00000000001478,-884.0000000000003,-614.9999999999989,-449.0000000000105,778.9999999999964,-412.00000000000125,-524.0000000000023,1123.9999999999952,-479.99999999999153,1179.000000000002,-365.99999999999966,-497.99999999999847,-1039.999999999992,-329.00000000000153,169.00000000001913,,-2883.999999999978
2020.06.30,-628.9999999999907,184.00000000000637,-751.0000000000048,-563.9999999999978,-446.0000000000131,828.000000000003,-392.9999999999989,-509.9999999999993,1214.999999999975,-354.9999999999942,1109.9999999999995,-363.0000000000022,-479.99999999999153,-1001.9999999999953,-268.99999999999704,156.00000000000057,,-2269.0000000000005
2020.06.30,-561.9999999999958,213.00000000001873,-762.999999999991,-512.9999999999968,-357.00000000000733,859.0000000000089,-370.00000000000364,-422.00000000000017,1206.9999999999936,-387.99999999998835,1125.9999999999905,-327.00000000001063,-337.99999999999386,-971.9999999999942,-268.99999999999704,175.99999999999838,,-1699.999999999969
2020.06.30,-608.9999999999928,242.00000000000887,-777.9999999999916,-495.000000000001,-451.0000000000014,841.9999999999987,-370.00000000000364,-414.9999999999987,1161.0000000000014,-451.0000000000014,1216.9999999999986,-320.00000000000915,-303.9999999999932,-978.9999999999992,-229.99999999999687,135.00000000001845,,-1804.9999999999625
2020.06.30,-646.9999999999976,278.00000000000045,-792.9999999999922,-483.0000000000001,-443.99999999999994,887.0000000000005,-331.0000000000035,-382.00000000000455,1363.999999999976,-217.99999999998488,1259.0000000000005,-249.99999999999466,-241.00000000000233,-972.999999999999,-229.99999999999687,184.00000000000637,,-1019.9999999999923
2020.06.30,-587.0000000000042,217.0000000000005,-828.9999999999935,-480.99999999999807,-365.0000000000153,918.9999999999969,-371.99999999999454,-379.0000000000071,1356.9999999999993,-354.9999999999942,1247.9999999999905,-425.0000000000087,-326.0000000000041,-1043.9999999999968,-204.99999999999963,182.99999999999983,,-1444.000000000029
