date,GBPUSD,EURCHF,NZDCHF,EURCAD,CADJPY,empty,sum
2017.04.24,-147.99999999999258,-114.99999999999844,0.0,-95.999999999985,-55.999999999997385,,-414.9999999999734
2017.04.24,-89.00000000000574,-120.99999999999334,68.00000000000139,-146.99999999998602,61.00000000000705,,-227.9999999999767
2017.04.24,-69.00000000000794,12.999999999996348,-7.0000000000014495,-180.0000000000024,151.00000000001046,,-92.00000000000497
2017.04.24,48.000000000003595,35.00000000000725,-12.000000000000899,-171.99999999999437,356.00000000000875,,255.00000000002433
2017.04.24,-39.999999999995595,53.999999999998494,129.9999999999968,-214.00000000000307,323.0000000000075,,253.00000000000412
2017.04.24,-48.000000000003595,65.00000000000395,173.9999999999964,-292.00000000000335,311.9999999999976,,210.99999999999102
2017.04.24,-42.999999999993044,24.000000000001798,241.99999999999778,-646.9999999999976,362.99999999999955,,-60.99999999999153
2017.04.24,-36.0000000000138,165.9999999999995,308.9999999999926,-685.0000000000023,335.9999999999985,,89.99999999997453
2017.04.24,129.99999999998568,121.99999999999989,175.00000000000293,-573.0000000000013,332.9999999999984,,186.99999999998568
2017.04.24,222.99999999999542,41.99999999998649,242.99999999999324,-592.9999999999991,411.00000000000136,,325.99999999997743
2017.04.24,242.99999999999324,29.999999999996696,327.99999999999494,-747.9999999999931,411.00000000000136,,263.9999999999932
2017.04.24,283.99999999999534,-35.00000000000725,422.00000000000017,-744.9999999999957,393.0000000000007,,318.9999999999933
2017.04.24,200.00000000000017,-60.99999999999994,395.99999999999636,-635.9999999999922,362.000000000009,,261.0000000000134
2017.04.24,157.99999999999147,-113.99999999999189,414.9999999999987,-634.0000000000013,365.0000000000091,,190.00000000000614
2017.04.24,289.0000000000059,-96.00000000000719,419.00000000000273,-638.9999999999895,371.9999999999999,,345.0000000000118
2017.04.24,201.00000000000674,-185.99999999999727,400.00000000000034,-611.9999999999903,305.9999999999974,,109.00000000001683
2017.04.24,208.99999999999253,-208.99999999999253,417.99999999999613,-597.9999999999874,225.00000000000853,,45.00000000001728
2017.04.24,266.999999999995,-333.0000000000055,412.00000000000125,-651.0000000000016,123.00000000000466,,-182.0000000000062
2017.04.24,286.99999999999284,-326.0000000000041,366.9999999999951,-665.0000000000044,134.00000000000034,,-203.00000000002024
2017.04.24,320.9999999999935,-58.000000000002494,231.0000000000034,-923.9999999999915,180.00000000000682,,-249.99999999999022
2017.04.24,256.99999999999613,43.999999999999595,268.0000000000016,-838.9999999999898,224.00000000000375,,-45.999999999988745
2017.04.24,87.99999999999919,-32.999999999994145,205.99999999999508,-729.9999999999862,198.0000000000075,,-270.9999999999786
2017.04.24,-49.99999999999449,-2.999999999997449,137.9999999999937,-731.9999999999993,118.99999999999977,,-527.9999999999978
2017.04.24,-24.000000000001798,-35.00000000000725,192.99999999999872,-922.999999999985,18.000000000000682,,-770.9999999999947
2017.04.24,-112.000000000001,-48.000000000003595,268.0000000000016,-900.9999999999962,10.000000000005116,,-782.9999999999942
2017.04.24,-104.99999999999955,-59.99999999999339,295.99999999999625,-844.9999999999847,-45.000000000001705,,-758.9999999999831
2017.04.24,-32.999999999994145,-107.99999999999699,263.99999999999756,-1063.9999999999982,-216.99999999999875,,-1157.9999999999905
2017.04.24,-46.0000000000127,-92.00000000000318,239.0000000000003,-1187.0000000000048,-152.00000000000102,,-1238.0000000000214
2017.04.24,-80.99999999999774,-79.00000000000685,231.99999999999886,-1095.999999999986,-115.99999999999966,,-1139.9999999999914
2017.04.24,22.999999999995246,-15.999999999993797,221.99999999999997,-1204.9999999999893,-102.99999999999443,,-1078.9999999999823
2017.04.24,114.99999999999844,-46.0000000000127,281.99999999999335,-1204.9999999999893,-170.0000000000017,,-1024.0000000000118
