date,USDCHF,EURUSD,USDCAD,NZDUSD,GBPCHF,CHFJPY,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURNZD,AUDCAD,empty,sum
2018.05.07,4.999999999999449,-89.99999999999008,-42.999999999993044,14.999999999998348,21.00000000000435,33.00000000000125,6.999999999990347,27.999999999991587,57.99999999998029,90.00000000001229,184.99999999999073,2.000000000002,,310.9999999999875
2018.05.07,-15.999999999993797,-65.99999999998829,-55.99999999998939,-17.000000000000348,58.000000000002494,-7.000000000005002,24.999999999997247,14.999999999986358,99.99999999998899,161.00000000001114,269.9999999999925,-26.999999999999247,,440.0000000000026
2018.05.07,-28.000000000005798,-115.99999999998278,-63.99999999999739,7.9999999999968985,110.99999999999443,-13.00000000000523,-19.00000000000235,-13.00000000000523,139.9999999999846,214.00000000000307,282.0000000000045,-6.999999999990347,,494.9999999999944
2018.05.07,-19.999999999997797,-93.99999999999409,-79.99999999999119,7.9999999999968985,87.99999999999919,28.999999999996362,-9.00000000000345,20.000000000010232,150.99999999999002,290.00000000001245,256.99999999999613,-40.99999999999105,,599.0000000000238
2018.05.07,-31.000000000003247,-89.99999999999008,-45.99999999999049,51.99999999999649,119.00000000000244,106.99999999999932,-65.00000000000395,161.00000000000136,123.99999999999079,343.00000000000443,147.99999999999258,-84.99999999999064,,737.000000000009
2018.05.07,-69.9999999999923,-38.99999999998904,-122.99999999998423,7.9999999999968985,96.99999999999153,31.00000000000591,-43.999999999999595,34.99999999999659,137.9999999999937,466.9999999999952,174.00000000000747,-140.99999999999113,,533.000000000031
2018.05.07,31.000000000003247,-136.99999999998712,-99.99999999998899,24.999999999997247,43.999999999999595,-18.000000000000682,9.999999999998899,-91.00000000000819,209.9999999999991,503.000000000009,273.9999999999965,-124.99999999999733,,626.0000000000211
2018.05.07,50.0000000000056,-190.00000000000128,-92.99999999998754,82.99999999999974,89.99999999999008,-64.99999999999773,-35.00000000000725,-108.00000000000409,293.99999999999426,473.0000000000123,209.9999999999991,-60.99999999999994,,648.0000000000032
2018.05.07,100.00000000000009,-231.99999999998778,-97.9999999999981,70.0000000000034,52.000000000007596,-117.00000000000443,12.999999999996348,-217.00000000001296,341.99999999999784,710.999999999995,296.0000000000074,-165.9999999999995,,754.000000000005
2018.05.07,65.99999999999939,-167.9999999999904,-120.99999999999334,112.000000000001,93.99999999999409,-24.00000000000091,-48.000000000003595,-45.99999999999227,362.99999999998,591.0000000000082,121.99999999999989,-82.99999999999974,,858.0000000000023
2018.05.07,111.00000000000554,-224.000000000002,-4.999999999988347,209.9999999999991,109.99999999998789,-7.000000000005002,-116.00000000000499,-4.9999999999954525,308.9999999999815,470.9999999999992,-42.0000000000087,-51.99999999999649,,759.9999999999724
2018.05.07,94.00000000000519,-217.0000000000005,-14.000000000002899,173.9999999999964,133.99999999998968,51.00000000000193,-93.00000000000975,86.99999999998909,320.9999999999935,415.99999999999415,28.000000000005798,-13.999999999991797,,966.9999999999708
2018.05.07,139.99999999999568,-245.99999999999068,28.000000000005798,224.000000000002,119.99999999998678,96.00000000000364,-113.00000000000753,143.00000000000068,324.9999999999975,439.0000000000116,-53.999999999998494,-24.999999999997247,,1077.0000000000098
2018.05.07,78.00000000000028,-163.9999999999864,-43.999999999999595,112.99999999999643,127.99999999999478,39.00000000000148,-43.00000000000415,74.00000000001228,322.00000000000006,578.9999999999961,99.99999999998899,-100.99999999999554,,1081.000000000005
2018.05.07,43.999999999999595,-109.99999999998789,-90.99999999999665,71.99999999999429,119.00000000000244,105.00000000000398,-28.000000000005798,152.9999999999916,316.99999999998954,662.000000000007,120.00000000000898,-148.99999999999915,,1214.0000000000082
2018.05.07,38.0000000000047,-95.00000000000064,-99.00000000000463,68.99999999999685,136.99999999998712,128.0000000000001,-29.000000000001247,211.00000000001273,345.99999999997965,719.000000000003,116.00000000000499,-161.99999999999548,,1378.9999999999873
2018.05.07,-60.99999999999994,17.000000000000348,-177.99999999998929,2.999999999997449,192.99999999999872,76.99999999999818,-30.000000000007798,200.9999999999934,347.9999999999928,777.0000000000055,113.00000000000753,-193.99999999999417,,1266.0000000000027
2018.05.07,-17.000000000000348,-14.999999999987246,-144.99999999999514,2.999999999997449,208.99999999999253,120.99999999999511,-2.000000000002,274.0000000000009,400.00000000000034,770.000000000004,157.00000000000713,-159.9999999999935,,1595.000000000019
2018.05.07,-72.0000000000054,77.00000000001594,-173.99999999998528,-33.000000000005244,174.99999999999181,114.00000000000432,-1.0000000000065512,224.99999999999432,299.99999999998914,731.9999999999993,116.00000000000499,-193.99999999999417,,1265.0000000000032
2018.05.07,-129.00000000000134,137.00000000000932,-175.99999999999838,-48.000000000003595,299.99999999998914,39.99999999999204,-33.000000000005244,259.9999999999909,360.9999999999891,774.000000000008,60.99999999999994,-183.99999999999528,,1362.9999999999748
2018.05.07,-218.00000000000708,239.00000000001143,-221.00000000000452,-73.99999999999629,313.99999999999204,-9.000000000000341,-68.00000000000139,209.00000000000318,285.99999999998624,734.0000000000124,-24.000000000001798,-204.99999999999963,,962.9999999999942
2018.05.07,-222.99999999999542,208.00000000000819,-177.00000000000495,-28.000000000005798,502.00000000000244,-84.00000000000318,-114.00000000000298,318.9999999999884,464.9999999999821,895.0000000000014,-92.00000000000318,-191.99999999999218,,1478.9999999999748
2018.05.07,-299.00000000000483,215.00000000000963,-188.9999999999947,-53.999999999998494,492.9999999999879,-123.99999999999523,-146.00000000000168,251.00000000000477,332.9999999999833,761.0000000000117,-36.999999999998145,-193.99999999999417,,1010.0000000000099
2018.05.07,-350.9999999999902,201.00000000000674,-227.99999999998377,-78.99999999999574,529.999999999986,-114.00000000000432,-157.00000000000713,304.00000000000205,344.99999999999534,821.000000000005,42.999999999993044,-217.99999999999596,,1097.0000000000111
2018.05.07,-385.99999999999744,216.00000000001617,-303.9999999999932,-112.000000000001,543.0000000000045,-150.00000000000568,-145.00000000000622,271.99999999999136,402.9999999999978,805.0000000000113,97.9999999999981,-178.99999999999582,,1061.0000000000198
2018.05.07,-380.00000000000256,229.00000000001253,-285.99999999998624,-112.99999999999643,499.9999999999893,-165.00000000000625,-142.00000000000878,201.99999999999818,332.9999999999833,783.0000000000003,86.0000000000083,-205.99999999999508,,840.9999999999967
2018.05.07,-445.99999999999085,251.00000000000122,-276.9999999999939,-121.00000000000443,642.9999999999936,-263.9999999999958,-179.00000000000693,223.99999999998954,393.99999999998323,853.9999999999992,76.0000000000094,-206.99999999999054,,947.9999999999937
2018.05.07,-476.0000000000098,336.00000000000296,-307.99999999999716,-153.00000000000313,624.9999999999867,-265.00000000000057,-168.00000000000148,200.9999999999934,360.9999999999891,876.9999999999944,32.999999999994145,-238.99999999998923,,823.9999999999594
2018.05.07,-493.99999999999443,374.0000000000077,-285.99999999998624,-150.00000000000568,685.0000000000023,-278.0000000000058,-182.99999999999983,247.99999999999045,370.999999999988,933.000000000006,-22.0000000000109,-262.999999999991,,935.0000000000006
2018.05.07,-556.0000000000009,514.9999999999987,-441.99999999998687,-212.00000000000108,638.0000000000052,-253.0000000000001,-165.9999999999995,228.00000000000864,413.99999999998107,995.9999999999969,-76.99999999999375,-273.9999999999965,,811.0000000000122
2018.05.07,-418.0000000000073,362.00000000001785,-323.99999999999096,-141.99999999999767,668.0000000000019,-209.00000000000318,-139.00000000000023,324.0000000000123,536.9999999999875,1134.0000000000127,-31.000000000003247,-277.99999999998937,,1484.0000000000405
2018.05.07,-394.9999999999898,316.0000000000052,-269.9999999999925,-90.0000000000012,764.9999999999934,-183.00000000000693,-176.0000000000095,460.00000000000796,625.9999999999932,1288.0000000000002,-96.00000000000719,-313.99999999999204,,1931.0000000000007
