date,USDCAD,AUDCHF,NZDCHF,GBPAUD,EURAUD,EURNZD,CADJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2020.08.31,-42.999999999993044,-64.99999999999284,64.0000000000085,25.00000000000835,32.999999999994145,-18.0000000000069,-88.99999999999864,135.99999999999568,-36.999999999998145,14.000000000002899,,20.000000000020016
2020.08.31,-31.000000000003247,-30.999999999992145,84.0000000000063,19.00000000001345,28.000000000005798,62.99999999999084,-67.00000000000728,132.99999999999557,-87.99999999999919,1.999999999990898,,112.000000000001
2020.08.31,-27.999999999983594,-49.99999999999449,141.00000000000225,-9.999999999998899,-41.000000000002146,-5.000000000010552,-361.0000000000042,358.0000000000041,-58.000000000002494,-19.999999999997797,,-73.99999999998784
2020.08.31,-49.99999999999449,-37.99999999999359,125.00000000000844,-63.99999999999739,-11.00000000000545,-11.00000000000545,-287.00000000000614,305.9999999999974,-82.99999999999974,-41.000000000002146,,-153.99999999999858
2020.08.31,-87.99999999999919,-48.99999999999905,168.00000000000148,0.0,-25.999999999992696,80.99999999999774,-260.0000000000051,316.0000000000025,-124.99999999999733,34.000000000000696,,51.00000000000905
2020.08.31,-123.99999999999079,-78.99999999999574,186.00000000000838,-81.9999999999821,9.999999999998899,72.0000000000054,-250.0,325.00000000000284,-147.99999999999258,5.999999999994898,,-83.99999999995079
2020.08.31,-51.000000000001044,-18.999999999991246,138.00000000000477,55.000000000005045,-66.99999999999484,14.000000000002899,-88.00000000000807,168.00000000000637,-126.99999999999933,24.999999999986144,,48.00000000001069
2020.08.31,-9.999999999998899,75.00000000000284,56.0000000000005,97.9999999999981,-165.9999999999995,143.99999999998857,-61.00000000000705,97.99999999999898,-96.99999999999153,121.99999999999989,,258.9999999999919
2020.08.31,66.00000000001049,-23.999999999990695,154.0000000000097,42.0000000000087,-99.00000000000463,38.99999999998904,-151.00000000001046,215.0000000000034,-108.99999999999244,60.99999999999994,,194.00000000002308
2020.08.31,-75.99999999998718,-150.99999999999002,223.00000000000654,-185.99999999999727,134.99999999999625,131.99999999999878,-191.0000000000025,275.99999999999625,-147.99999999999258,-36.0000000000138,,-21.999999999985548
2020.08.31,-143.99999999998857,-108.99999999999244,199.00000000000472,-157.99999999999147,89.00000000000574,112.000000000001,-203.00000000000296,236.0000000000042,-87.99999999999919,-21.00000000000435,,-86.99999999996332
2020.08.31,-204.00000000000418,-103.99999999999298,164.00000000000858,-134.99999999999625,72.99999999998974,15.999999999993797,-278.99999999999636,272.99999999999613,-48.99999999999905,-68.00000000000139,,-313.00000000000193
2020.08.31,-141.99999999999767,-49.99999999999449,147.00000000000824,3.0000000000196536,-21.999999999988695,-5.000000000010552,-234.99999999999943,242.999999999995,-58.000000000002494,-17.000000000000348,,-135.99999999997078
2020.08.31,-197.99999999998707,-56.0000000000005,158.0000000000026,33.00000000001635,2.999999999997449,38.0000000000047,-264.00000000001,259.00000000000034,-41.000000000002146,-9.999999999998899,,-77.99999999997718
2020.08.31,-202.9999999999976,5.000000000010552,111.00000000000554,130.0000000000079,-143.99999999998857,-83.9999999999952,-358.0000000000041,257.99999999999557,58.000000000002494,1.999999999990898,,-224.9999999999725
2020.08.31,-119.99999999998678,65.00000000000395,51.000000000001044,212.00000000001216,-242.99999999999324,-212.99999999999653,-347.0000000000084,204.00000000000773,108.00000000000809,-4.000000000004,,-286.999999999956
2020.08.31,-48.000000000003595,137.00000000000932,54.00000000000959,334.00000000001205,-360.0000000000048,-137.00000000000932,-242.00000000000443,186.00000000000705,16.0000000000049,123.99999999999079,,64.00000000001161
2020.08.31,-129.00000000000134,82.99999999999974,84.0000000000063,188.00000000001037,-198.99999999999363,-12.999999999996348,-277.000000000001,239.99999999999488,-8.999999999992347,86.99999999999264,,55.00000000001922
2020.08.31,8.000000000008,135.00000000000733,8.000000000008,145.00000000001734,-282.0000000000045,-178.00000000001148,-278.99999999999636,207.00000000000784,26.999999999999247,48.99999999998794,,-159.99999999997658
2020.08.31,-54.99999999998284,164.00000000000858,-8.999999999992347,257.0000000000183,-377.9999999999894,-265.0000000000041,-290.00000000000625,201.00000000000762,48.000000000003595,56.99999999999594,,-269.9999999999409
