date,GBPUSD,EURUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,AUDNZD,empty,sum
2019.08.12,12.999999999996348,-29.00000000001235,-59.99999999999339,-107.99999999999699,-35.00000000000725,-17.999999999995797,31.999999999998696,154.0000000000097,31.999999999996476,79.99999999999119,62.99999999999084,-102.99999999999443,69.00000000000794,126.99999999998823,205.00000000001074,-34.99999999999659,-65.00000000000395,,321.9999999999894
2019.08.12,-53.999999999998494,-34.000000000000696,73.99999999999629,-113.99999999999189,-18.0000000000069,-9.999999999998899,65.99999999999939,246.00000000000176,25.99999999999625,86.99999999999264,126.0000000000039,-144.99999999999602,87.00000000001484,127.99999999999478,235.99999999999176,-67.99999999999784,-112.000000000001,,520.9999999999998
2019.08.12,-83.9999999999952,-46.999999999997044,126.0000000000039,-82.99999999998863,26.999999999999247,-11.00000000000545,14.999999999998348,289.0000000000059,6.000000000000227,58.000000000002494,185.99999999999727,-188.99999999999295,178.99999999999582,107.99999999999699,201.00000000000674,-114.99999999999488,-96.00000000000719,,570.0000000000256
2019.08.12,-97.9999999999981,-43.999999999999595,153.00000000000313,-70.99999999999883,59.99999999999339,12.999999999996348,24.000000000001798,301.0000000000068,39.99999999999204,21.999999999988695,164.99999999999292,-170.0000000000017,229.00000000001253,147.99999999999258,224.000000000002,-87.0000000000033,-76.0000000000094,,832.9999999999714
2019.08.12,-246.00000000001288,-29.999999999996696,341.99999999999784,-11.999999999989797,126.99999999999933,80.00000000000229,80.99999999999774,400.00000000000034,365.99999999999966,136.00000000000279,272.99999999998994,4.9999999999954525,278.00000000000045,218.00000000000708,289.0000000000059,52.00000000000671,-75.00000000000284,,2284.000000000003
2019.08.12,-209.00000000001472,-96.00000000000719,391.000000000008,0.0,168.99999999999693,151.00000000000114,134.99999999999625,432.0000000000102,444.0000000000026,119.00000000000244,178.99999999999582,43.99999999999693,341.00000000001353,365.99999999999966,404.0000000000044,138.00000000000523,-49.99999999999449,,2958.0000000000173
2019.08.12,-178.00000000001148,-51.000000000001044,334.9999999999964,12.999999999996348,178.00000000000037,161.99999999999548,190.99999999999673,374.0000000000077,307.9999999999927,15.999999999993797,42.999999999993044,-9.000000000000341,341.99999999999784,378.999999999996,540.0000000000072,114.00000000000432,-124.99999999999733,,2631.9999999999673
2019.08.12,-90.99999999999665,-73.00000000001194,258.0000000000027,-2.999999999997449,180.99999999999784,136.00000000000279,132.99999999999423,321.0000000000046,295.99999999999227,-97.00000000001374,-9.999999999998899,42.00000000000159,371.00000000001023,343.99999999998875,407.0000000000018,126.99999999999534,-63.000000000013046,,2278.9999999999604
2019.08.12,-75.00000000000284,-76.0000000000094,188.9999999999947,-52.000000000007596,151.9999999999966,80.99999999999774,114.99999999999844,313.00000000000773,179.00000000000205,-127.99999999999478,32.999999999994145,-52.99999999999727,390.0000000000015,289.0000000000059,432.9999999999945,43.99999999999693,-121.00000000001555,,1712.9999999999627
2019.08.12,-48.000000000003595,-96.00000000000719,147.99999999999258,-83.9999999999952,165.9999999999995,19.999999999997797,17.000000000000348,311.00000000000574,138.00000000000523,-215.00000000000963,140.0000000000068,-85.99999999999852,460.000000000016,174.00000000000747,229.00000000001253,-22.999999999996135,-62.000000000006494,,1189.000000000027
