names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['USDCHF', 'EURUSD', 'NZDCAD']",80.0,-0.98,B
GBPUSD,20,"['AUDCAD', 'NZDCAD', 'CADCHF']",100.0,0.6978788433788436,S
EURUSD,10,"['AUDCAD', 'NZDCAD', 'CADCHF']",100.0,1.0,S
USDJPY,10,"['AUDCAD', 'NZDJPY', 'CADJPY']",100.0,-0.96,B
AUDUSD,20,['AUDCAD'],80.0,0.06553704628704626,S
NZDUSD,10,['NZDJPY'],80.0,-1.0,B
GBPCHF,15,"['NZDCAD', 'NZDCHF']",80.0,-0.5458441558441558,B
EURCHF,10,['NZDJPY'],80.0,-1.0,B
CHFJPY,10,['EURGBP'],80.0,1.0,S
AUDCHF,10,"['AUDCAD', 'GBPCHF']",80.0,-0.6429523809523809,B
GBPAUD,20,['AUDCAD'],80.0,-0.13748921340097808,B
EURJPY,30,"['USDCAD', 'CHFJPY']",80.0,0.4179270663976547,S
EURCAD,10,"['EURNZD', 'NZDUSD', 'AUDNZD']",80.0,0.25959523809523805,S
EURAUD,20,['AUDCAD'],80.0,-0.046592407592407604,B
EURNZD,10,['NZDJPY'],80.0,1.0,S
CADJPY,30,"['USDCAD', 'GBPCHF']",80.0,0.13230952380952382,S
AUDJPY,10,['EURCAD'],80.0,-0.988,B
NZDJPY,50,"['USDCHF', 'GBPCHF', 'EURCAD']",80.0,-0.6307272727272728,B
AUDCAD,10,['USDCAD'],80.0,-0.9640000000000001,B
