date,USDCHF,GBPUSD,NZDUSD,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2015.04.27,-19.00000000000235,-1.0000000000065512,-36.999999999998145,-49.99999999999716,-29.999999999996696,-4.000000000004,0.0,-6.000000000000227,-10.999999999983245,-78.00000000000028,-46.00000000000648,-26.00000000001046,-8.999999999992347,-68.00000000000139,,-384.9999999999993
2015.04.27,1.999999999990898,10.999999999983245,14.000000000002899,-4.9999999999954525,2.000000000002,57.99999999999139,4.000000000004,9.999999999990905,-27.999999999983594,30.999999999981043,-12.000000000000455,18.999999999991246,-22.999999999995246,-49.00000000001015,,33.999999999952706
2015.04.27,-11.00000000000545,-40.0000000000178,61.999999999995396,-119.99999999999034,-12.999999999996348,86.99999999999264,-17.999999999995797,14.999999999986358,19.00000000001345,-108.00000000001918,0.0,93.99999999999409,-56.0000000000005,-99.00000000000463,,-188.0000000000481
2015.04.27,-24.000000000001798,-69.00000000000794,29.000000000001247,-132.99999999999557,-4.999999999999449,94.99999999998954,-23.999999999990695,-61.00000000000705,52.000000000007596,-80.00000000001339,18.000000000000682,85.99999999999852,-26.999999999999247,-100.0000000000112,,-243.00000000002876
2015.04.27,1.999999999990898,-20.000000000020002,100.99999999999554,-114.99999999999488,47.00000000000814,152.99999999999204,-9.999999999998899,-15.00000000001478,114.99999999999844,-38.0000000000047,28.999999999996362,125.99999999999056,-66.99999999999484,-80.00000000001339,,227.9999999999305
2015.04.27,-98.0000000000092,-21.00000000000435,148.99999999999915,-188.99999999999295,24.000000000001798,182.99999999999983,-41.9999999999976,45.99999999999227,141.00000000001333,37.99999999998249,95.99999999998943,221.9999999999942,-85.99999999999719,-92.00000000000318,,370.99999999996805
2015.04.27,-116.00000000000499,-1.0000000000065512,200.99999999999562,-166.99999999998738,43.00000000000415,213.99999999999199,-54.999999999993946,-64.99999999999773,199.00000000001583,127.99999999999478,84.99999999999375,263.9999999999958,-32.999999999994145,-9.000000000014552,,687.9999999999927
2015.04.27,-98.0000000000092,-26.999999999999247,185.00000000000182,-188.99999999999295,86.0000000000083,236.99999999999832,-46.999999999997044,12.000000000000455,287.9999999999994,121.99999999999989,134.00000000000034,296.99999999999704,12.000000000000899,32.999999999994145,,1045.0000000000023
2015.04.27,-73.00000000000084,-37.00000000002035,187.9999999999993,-216.99999999999875,128.00000000000588,211.99999999998997,-7.9999999999968985,104.99999999998977,334.00000000001205,126.99999999998823,219.99999999999886,286.00000000000136,75.9999999999983,25.999999999992696,,1366.9999999999595
2015.04.27,-79.00000000000685,-19.00000000001345,204.00000000000418,-233.99999999999466,127.00000000001043,195.9999999999962,-29.999999999996696,64.99999999999773,347.0000000000084,95.999999999985,246.9999999999999,305.9999999999974,75.9999999999983,36.999999999998145,,1338.999999999984
2015.04.27,-41.000000000002146,-20.000000000020002,282.99999999999994,-152.9999999999916,188.00000000001037,318.99999999999153,-4.999999999999449,66.0000000000025,398.00000000000944,323.99999999999096,253.99999999999068,387.999999999991,107.00000000000153,148.99999999999915,,2256.9999999999736
2015.04.27,-29.000000000001247,71.99999999998319,314.99999999999864,-104.99999999998977,205.00000000001074,335.99999999999187,34.000000000000696,82.99999999999841,398.00000000000944,363.9999999999866,242.999999999995,376.99999999999534,173.00000000000094,193.99999999998306,,2659.9999999999627
2015.04.27,4.999999999999449,-53.00000000001415,185.99999999999727,-86.99999999998909,197.00000000000273,282.99999999999994,35.00000000000725,7.999999999981355,333.0000000000055,268.0000000000016,187.99999999998818,262.999999999991,209.00000000000364,211.99999999998997,,2046.9999999999645
2015.04.27,63.99999999999739,-98.0000000000203,190.99999999999673,-37.9999999999967,195.00000000000074,284.9999999999908,53.00000000000304,-22.999999999996135,358.00000000001387,307.99999999999716,170.99999999999227,272.99999999999613,206.00000000000617,218.99999999999142,,2163.9999999999727
2015.04.27,64.99999999999284,-41.000000000002146,268.0000000000016,-56.99999999998795,207.00000000000162,367.99999999999056,48.000000000003595,32.99999999998704,292.00000000000335,395.99999999999636,220.99999999998943,373.9999999999952,212.00000000000108,288.99999999998374,,2674.9999999999563
2015.04.27,69.9999999999923,0.9999999999843467,251.99999999999667,-122.99999999999045,229.00000000000142,372.99999999999,57.00000000000705,120.00000000000455,284.00000000001756,365.99999999999966,243.99999999999977,376.99999999999534,233.00000000000543,278.00000000000045,,2761.000000000004
2015.04.27,-43.999999999999595,1.999999999990898,263.99999999999756,-214.9999999999892,177.00000000000495,383.99999999999545,39.00000000000014,210.9999999999843,309.0000000000037,407.0000000000018,297.9999999999876,451.9999999999982,140.0000000000068,243.99999999999977,,2667.9999999999827
2015.04.27,-115.00000000000954,68.00000000000139,365.0000000000042,-306.99999999998795,103.00000000000864,392.9999999999989,-36.999999999998145,174.0000000000066,306.00000000000625,448.9999999999883,278.99999999999636,504.99999999999545,91.00000000000774,309.99999999998806,,2584.0000000000064
2015.04.27,-102.00000000000209,-70.99999999999883,365.0000000000042,-285.99999999998715,100.00000000000009,390.99999999999693,-96.99999999999153,7.000000000005002,299.00000000000483,288.99999999998374,243.99999999999977,491.9999999999902,143.9999999999997,313.99999999999204,,2088.9999999999973
2015.04.27,-46.00000000000159,-329.00000000000153,204.00000000000418,-251.99999999999534,119.00000000000244,392.9999999999989,-122.99999999999534,81.99999999999363,312.00000000000114,275.9999999999874,268.99999999999125,494.99999999999034,108.00000000000809,331.999999999999,,1839.9999999999827
2015.04.27,104.99999999999955,-330.0000000000081,139.00000000000023,-259.00000000000034,182.00000000000438,398.9999999999938,-59.99999999999339,150.99999999998204,209.00000000001472,222.99999999999542,315.9999999999883,462.99999999999386,170.99999999999892,309.99999999998806,,2018.9999999999577
2015.04.27,10.999999999994348,-270.99999999999903,197.00000000000273,-341.99999999999875,108.00000000000809,361.9999999999957,-100.00000000000009,131.00000000000023,180.0000000000024,234.99999999998522,259.9999999999909,490.99999999999966,75.00000000000284,206.99999999997942,,1543.9999999999636
2015.04.27,162.99999999999093,-449.0000000000105,77.00000000000485,-196.99999999998852,135.00000000000733,349.99999999999477,-73.99999999999629,-12.000000000000455,279.00000000000705,244.9999999999841,228.9999999999992,364.9999999999949,82.00000000000429,165.9999999999995,,1358.9999999999911
2015.04.27,193.99999999999417,-418.0000000000073,68.99999999999685,-153.99999999999636,192.00000000000327,304.9999999999997,-4.999999999999449,22.999999999996135,337.0000000000095,240.9999999999801,246.9999999999999,354.99999999998977,114.00000000000298,133.99999999998968,,1633.999999999959
2015.04.27,108.99999999999244,-432.0000000000102,68.99999999999685,-324.99999999998863,240.00000000000688,280.9999999999979,-48.99999999999905,13.00000000000523,570.0000000000039,357.99999999999164,347.999999999999,354.99999999998977,131.99999999999878,121.99999999999989,,1790.9999999999845
2015.04.27,147.99999999999258,-460.000000000016,178.99999999999582,-223.99999999998954,277.000000000005,365.99999999999966,-39.00000000000014,-74.00000000001228,685.0000000000023,413.99999999998107,382.99999999999557,444.9999999999932,148.0000000000037,121.99999999999989,,2369.999999999951
2015.04.27,173.00000000000094,-514.9999999999987,188.9999999999947,-208.99999999998897,290.00000000000136,373.99999999999653,-26.999999999999247,-37.00000000000614,775.9999999999989,518.9999999999806,434.99999999998806,504.99999999999545,220.00000000000907,203.99999999998198,,2896.9999999999545
2015.04.27,151.00000000000114,-554.00000000001,158.99999999999804,-323.99999999999807,339.0000000000004,368.9999999999971,-73.99999999999629,16.999999999995907,808.0000000000088,428.9999999999905,500.0,545.9999999999923,236.99999999999832,175.99999999999838,,2778.9999999999764
2015.04.27,144.99999999999514,-592.0000000000148,156.99999999999602,-344.99999999999886,328.0000000000061,356.9999999999962,-121.99999999999989,-27.000000000015234,971.0000000000107,362.99999999998,537.9999999999967,531.9999999999965,257.0000000000072,165.9999999999995,,2727.9999999999554
2015.04.27,198.99999999999363,-641.0000000000027,88.99999999999464,-262.00000000000045,339.0000000000004,325.99999999999295,-100.00000000000009,-94.99999999999886,991.0000000000085,358.9999999999982,537.9999999999967,454.9999999999983,285.00000000000193,133.99999999998968,,2616.9999999999727
2015.04.27,268.99999999999704,-682.0000000000048,80.99999999999774,-223.99999999998954,458.00000000000284,393.9999999999944,-114.99999999999844,-28.999999999996362,1166.0000000000005,351.99999999999676,643.9999999999912,487.99999999999955,353.0000000000033,108.99999999998133,,3263.9999999999754
2015.04.27,283.99999999999534,-579.0000000000184,80.99999999999774,-209.99999999999375,391.000000000008,378.999999999996,-89.99999999999008,15.999999999991132,815.0000000000101,296.9999999999917,548.9999999999924,464.9999999999892,253.99999999999866,92.99999999998754,,2744.9999999999554
2015.04.27,137.9999999999937,-489.0000000000061,126.0000000000039,-337.99999999999386,404.0000000000044,370.9999999999991,-120.99999999999334,156.0000000000059,838.0000000000055,217.99999999998488,578.9999999999935,536.0000000000014,270.0000000000036,135.9999999999806,,2823.999999999983
2015.04.27,178.00000000000037,-387.000000000004,178.00000000000037,-382.99999999999557,514.0000000000033,402.9999999999978,-104.99999999999955,256.0000000000002,1121.0000000000164,298.9999999999826,795.9999999999923,589.9999999999892,419.00000000000273,128.99999999997914,,4007.999999999965
2015.04.27,46.999999999997044,-180.0000000000024,270.99999999999903,-501.99999999999534,543.0000000000045,424.9999999999976,-82.99999999999974,475.9999999999991,1078.0000000000011,316.99999999998954,930.9999999999974,723.9999999999895,225.00000000000853,58.99999999998684,,4330.999999999973
2015.04.27,-94.00000000000519,-54.0000000000207,417.0000000000007,-469.99999999999886,517.0000000000008,498.9999999999939,-27.999999999994696,493.9999999999998,957.0000000000078,556.0000000000009,882.9999999999956,771.0000000000008,140.0000000000068,0.9999999999843467,,4588.999999999972
2015.04.27,-462.0000000000068,340.9999999999913,546.9999999999975,-912.9999999999967,215.00000000000963,312.9999999999966,-6.999999999990347,794.9999999999875,558.9999999999984,379.99999999998033,837.9999999999939,838.9999999999986,141.00000000000225,20.999999999982144,,3606.999999999944
