date,USDCHF,AUDUSD,CADCHF,EURJPY,AUDJPY,empty,sum
2020.10.19,-1.0000000000065512,-46.00000000000159,-51.000000000001044,-2.0000000000095497,-64.99999999999773,,-165.00000000001646
2020.10.19,-7.0000000000014495,-18.999999999991246,-14.999999999998348,-19.000000000005457,-37.00000000000614,,-97.00000000000264
2020.10.19,-4.999999999999449,-109.99999999999899,-2.999999999997449,-78.00000000000296,-143.00000000000068,,-338.99999999999955
2020.10.19,17.999999999995797,-124.00000000000189,87.99999999999919,-17.000000000010118,-186.00000000000705,,-221.00000000002407
2020.10.19,53.999999999998494,-144.99999999999514,98.99999999999353,-20.000000000010232,-222.99999999999898,,-235.00000000001234
2020.10.19,49.99999999999449,-195.9999999999962,109.00000000000354,28.999999999996362,-293.00000000000637,,-301.0000000000082
2020.10.19,4.999999999999449,-318.99999999999153,126.0000000000039,42.999999999992156,-415.00000000000625,,-560.0000000000023
2020.10.19,36.0000000000027,-285.9999999999974,148.0000000000037,42.999999999992156,-347.0000000000084,,-406.0000000000073
2020.10.19,19.00000000000235,-297.9999999999983,165.00000000000404,3.0000000000001137,-350.9999999999991,,-461.9999999999909
2020.10.19,47.9999999999925,-325.99999999999295,148.0000000000037,0.0,-393.0000000000007,,-522.9999999999975
2020.10.19,66.99999999999484,-273.000000000001,153.99999999999858,-67.00000000000728,-347.0000000000084,,-466.0000000000233
2020.10.19,73.00000000000084,-193.99999999999417,141.99999999999767,-70.00000000000739,-239.00000000000432,,-288.0000000000074
2020.10.19,80.00000000000229,-173.00000000000094,114.99999999999844,-54.000000000002046,-227.00000000000387,,-259.00000000000614
2020.10.19,100.00000000000009,-112.000000000001,121.99999999999989,-69.00000000000261,-176.00000000000193,,-135.00000000000557
2020.10.19,102.99999999999754,-134.0000000000008,126.0000000000039,-55.999999999997385,-210.99999999999852,,-171.99999999999528
2020.10.19,114.99999999999844,-118.99999999999133,132.99999999999423,-61.00000000000705,-192.99999999999784,,-125.00000000000355
2020.10.19,121.99999999999989,-139.99999999999568,136.99999999999824,-61.00000000000705,-213.99999999999864,,-156.00000000000324
2020.10.19,85.00000000000173,-197.99999999999818,126.99999999999933,-15.000000000000568,-273.00000000001035,,-274.000000000008
2020.10.19,90.99999999999665,-203.99999999999307,122.99999999999534,-58.000000000006935,-265.00000000000057,,-313.0000000000086
2020.10.19,107.00000000000153,-202.0000000000022,131.99999999999878,-106.00000000000875,-277.000000000001,,-346.00000000001165
2020.10.19,73.00000000000084,-256.99999999999613,166.99999999999494,-67.99999999999784,-353.9999999999992,,-438.9999999999974
2020.10.19,-7.0000000000014495,-247.99999999999267,75.9999999999983,-27.000000000001023,-340.0000000000034,,-546.0000000000002
2020.10.19,-123.00000000000644,-218.99999999999142,-12.000000000000899,63.99999999999295,-281.0000000000059,,-571.0000000000117
2020.10.19,-158.0000000000026,-256.0000000000007,-34.000000000000696,152.9999999999916,-273.00000000001035,,-568.0000000000227
2020.10.19,-236.99999999999832,-329.999999999997,-56.0000000000005,173.99999999999238,-368.9999999999998,,-818.0000000000032
2020.10.19,-300.0000000000003,-359.99999999999363,-107.99999999999699,345.9999999999894,-381.0000000000002,,-803.0000000000017
2020.10.19,-304.00000000000426,-390.0000000000015,-112.000000000001,304.9999999999926,-399.0000000000009,,-900.000000000015
2020.10.19,-353.99999999999875,-357.99999999999164,-136.00000000000279,351.99999999998965,-373.00000000000466,,-869.0000000000082
2020.10.19,-373.00000000000114,-322.00000000000006,-163.99999999999747,460.9999999999985,-353.9999999999992,,-751.9999999999993
2020.10.19,-482.00000000000466,-363.99999999999767,-212.99999999999653,474.9999999999943,-362.99999999999955,,-947.0000000000041
2020.10.19,-492.0000000000035,-358.9999999999982,-246.00000000000176,615.9999999999997,-362.99999999999955,,-844.0000000000033
2020.10.19,-492.999999999999,-329.00000000000153,-255.00000000000523,566.9999999999931,-341.99999999999875,,-852.0000000000114
2020.10.19,-490.00000000000153,-281.99999999999335,-226.00000000000398,585.9999999999985,-308.00000000000693,,-720.0000000000073
2020.10.19,-526.0000000000042,-304.9999999999997,-178.00000000000037,659.9999999999966,-346.00000000000364,,-695.0000000000113
2020.10.19,-516.0000000000053,-252.99999999999213,-207.99999999999707,598.9999999999895,-308.9999999999975,,-687.0000000000025
2020.10.19,-524.9999999999977,-239.99999999999577,-199.00000000000472,709.9999999999937,-302.0000000000067,,-556.0000000000111
2020.10.19,-526.0000000000042,-190.00000000000128,-217.0000000000005,740.9999999999997,-287.00000000000614,,-479.0000000000124
2020.10.19,-538.0000000000051,-146.00000000000168,-219.00000000000253,734.9999999999994,-215.0000000000034,,-383.0000000000133
2020.10.19,-555.0000000000055,-157.99999999999147,-197.00000000000273,713.9999999999986,-216.99999999999875,,-412.9999999999998
2020.10.19,-540.0000000000072,-129.00000000000134,-204.99999999999963,728.9999999999992,-189.00000000000716,,-334.00000000001614
2020.10.19,-551.9999999999969,-151.9999999999966,-214.00000000000307,700.0000000000028,-200.00000000000284,,-417.9999999999966
2020.10.19,-533.0000000000057,-129.00000000000134,-197.99999999999818,712.0000000000033,-174.99999999999716,,-322.9999999999991
2020.10.19,-509.9999999999993,-52.99999999999194,-212.99999999999653,724.9999999999943,-132.000000000005,,-182.9999999999984
2020.10.19,-504.9999999999999,-41.9999999999976,-267.00000000000614,595.9999999999894,-114.00000000000432,,-332.00000000001853
