date,EURGBP,GBPJPY,CADJPY,empty,sum
2016.04.19,385.000000000002,2419.9999999999873,1849.9999999999943,,4654.999999999984
2016.04.19,399.0000000000049,2391.999999999996,1873.9999999999952,,4664.999999999996
2016.04.19,368.00000000000165,2337.9999999999936,1811.9999999999977,,4517.999999999993
2016.04.19,330.0000000000081,2093.999999999994,1700.0000000000027,,4124.0000000000055
2016.04.19,322.00000000000006,2292.000000000002,1787.0000000000061,,4401.000000000008
2016.04.19,304.9999999999997,2413.9999999999873,1843.0000000000036,,4561.999999999991
2016.04.19,363.0000000000022,2472.000000000008,1832.9999999999984,,4668.000000000009
2016.04.19,285.9999999999974,2888.0000000000055,2051.000000000002,,5225.000000000005
2016.04.19,363.0000000000022,3003.999999999991,2081.9999999999936,,5448.999999999987
2016.04.19,548.0000000000041,3350.999999999999,2275.0000000000055,,6174.000000000009
2016.04.19,574.0000000000078,3354.99999999999,2302.000000000007,,6231.000000000005
2016.04.19,599.0000000000051,3441.0000000000027,2403.9999999999964,,6444.000000000004
2016.04.19,602.999999999998,3421.9999999999973,2388.0000000000055,,6413.000000000001
2016.04.19,558.000000000003,3580.0000000000127,2494.0,,6632.0000000000155
2016.04.19,558.9999999999984,3431.999999999988,2361.000000000004,,6351.999999999991
2016.04.19,551.0000000000015,3556.000000000012,2337.9999999999936,,6445.000000000007
2016.04.19,548.0000000000041,3599.9999999999945,2439.9999999999977,,6587.999999999996
2016.04.19,572.0000000000058,3729.99999999999,2631.0,,6932.999999999995
2016.04.19,509.9999999999993,3693.000000000012,2728.999999999999,,6932.00000000001
2016.04.19,501.000000000007,3683.9999999999973,2787.999999999997,,6973.000000000002
2016.04.19,470.9999999999992,3560.0000000000023,2721.999999999994,,6752.999999999995
2016.04.19,468.00000000000176,3270.00000000001,2569.0000000000027,,6307.000000000015
2016.04.19,448.9999999999994,3312.999999999988,2533.0000000000014,,6294.999999999989
2016.04.19,453.99999999999886,3427.9999999999973,2575.0000000000027,,6456.999999999999
2016.04.19,445.0000000000065,3311.0000000000073,2492.0000000000045,,6248.000000000018
2016.04.19,490.00000000000153,3419.9999999999873,2634.0000000000005,,6543.999999999989
2016.04.19,526.0000000000042,3560.0000000000023,2724.9999999999945,,6811.000000000001
2016.04.19,540.0000000000072,3574.0000000000123,2781.000000000006,,6895.0000000000255
2016.04.19,565.0000000000044,3569.999999999993,2697.999999999993,,6832.999999999991
2016.04.19,604.0000000000045,3543.0000000000064,2694.0000000000027,,6841.000000000014
2016.04.19,634.0000000000013,3626.0000000000045,2650.0000000000055,,6910.000000000011
2016.04.20,612.0000000000015,3551.9999999999927,2634.0000000000005,,6797.9999999999945
2016.04.20,609.000000000004,3658.999999999992,2706.000000000003,,6973.999999999998
2016.04.20,613.000000000008,3657.9999999999873,2655.000000000001,,6925.999999999996
2016.04.20,601.000000000007,3620.0000000000045,2543.0000000000064,,6764.000000000018
2016.04.20,604.0000000000045,3603.0000000000086,2528.9999999999964,,6736.000000000009
2016.04.20,580.9999999999982,3563.9999999999927,2498.9999999999955,,6643.999999999986
2016.04.20,562.0000000000069,3310.0000000000023,2358.9999999999945,,6231.000000000004
2016.04.20,540.0000000000072,3282.000000000011,2365.9999999999995,,6188.000000000018
2016.04.20,526.9999999999997,3182.9999999999927,2283.0000000000014,,5992.999999999994
2016.04.20,519.9999999999983,3189.9999999999977,2323.999999999998,,6033.9999999999945
2016.04.20,477.0000000000052,3120.0000000000045,2260.000000000005,,5857.000000000015
2016.04.20,480.99999999999807,3229.99999999999,2320.999999999998,,6031.999999999986
2016.04.20,443.99999999999994,3096.0000000000036,2200.9999999999936,,5740.999999999997
2016.04.20,424.9999999999976,2930.000000000007,2081.000000000003,,5436.000000000007
2016.04.20,461.0000000000003,2990.000000000009,2112.9999999999995,,5564.000000000009
2016.04.20,422.00000000000017,2949.9999999999886,2129.000000000005,,5500.999999999994
2016.04.20,407.99999999999727,2734.9999999999854,2057.0000000000023,,5199.999999999985
2016.04.20,394.00000000000546,2709.000000000003,2034.000000000006,,5137.000000000015
2016.04.20,396.00000000000745,2667.000000000002,1986.000000000004,,5049.000000000013
2016.04.20,428.00000000000614,2778.9999999999964,2042.0000000000016,,5249.000000000005
2016.04.20,435.0000000000076,2644.0000000000055,2060.0000000000023,,5139.0000000000155
2016.04.20,463.9999999999977,2824.9999999999886,2076.999999999998,,5365.9999999999845
2016.04.20,477.0000000000052,2968.999999999994,2212.000000000003,,5658.000000000002
2016.04.20,380.00000000000256,2709.000000000003,2280.000000000001,,5369.000000000007
2016.04.20,458.00000000000284,3000.0,2361.000000000004,,5819.000000000007
2016.04.20,523.0000000000068,3212.9999999999936,2426.000000000002,,6162.000000000002
2016.04.20,535.0000000000077,3573.0000000000073,2603.999999999999,,6712.000000000014
2016.04.20,429.0000000000016,3330.0000000000127,2593.0000000000036,,6352.000000000018
2016.04.20,413.0000000000078,3401.0000000000105,2623.9999999999955,,6438.000000000014
2016.04.20,402.00000000000233,3435.0000000000023,2677.000000000007,,6514.000000000011
2016.04.20,395.0000000000009,3334.000000000003,2572.999999999993,,6301.999999999997
2016.04.20,426.9999999999996,3506.0,2572.0000000000027,,6505.000000000002
2016.04.20,470.00000000000375,3602.0000000000036,2584.000000000003,,6656.000000000011
2016.04.20,596.0000000000076,3711.999999999989,2659.9999999999964,,6967.999999999993
2016.04.20,717.000000000001,3519.0000000000055,2495.0000000000045,,6731.000000000011
2016.04.20,782.0000000000049,3569.999999999993,2570.999999999998,,6922.999999999996
2016.04.20,729.9999999999973,3664.999999999992,2715.999999999994,,7110.999999999984
2016.04.20,709.0000000000041,3723.9999999999895,3137.0000000000005,,7569.9999999999945
2016.04.20,697.9999999999986,3766.999999999996,3153.9999999999964,,7618.999999999991
2016.04.20,753.9999999999991,3911.0000000000014,3191.999999999993,,7856.999999999993
2016.04.20,777.0000000000055,4087.9999999999936,3349.0000000000036,,8214.000000000004
2016.04.20,824.0000000000025,4115.999999999985,3352.9999999999945,,8292.999999999982
2016.04.20,814.9999999999991,4055.000000000007,3355.000000000004,,8225.00000000001
2016.04.20,824.999999999998,4115.000000000009,3409.000000000006,,8349.000000000013
2016.04.20,819.0000000000031,3981.999999999999,3326.999999999998,,8128.0
2016.04.20,746.0000000000023,3764.00000000001,3185.0000000000023,,7695.000000000015
2016.04.20,728.0000000000064,3753.999999999991,3206.9999999999936,,7688.999999999991
2016.04.20,697.9999999999986,3774.000000000001,3218.0000000000036,,7690.000000000004
2016.04.21,707.9999999999975,3834.000000000003,3236.9999999999945,,7778.999999999995
2016.04.21,697.9999999999986,3733.000000000004,3176.000000000002,,7607.000000000005
2016.04.21,704.0000000000047,3715.0000000000036,3182.0000000000023,,7601.000000000011
2016.04.21,692.0000000000038,3764.9999999999864,3207.999999999998,,7664.999999999988
2016.04.21,675.9999999999989,3782.000000000011,3215.999999999994,,7674.000000000004
2016.04.21,689.0000000000063,3859.9999999999854,3310.0000000000023,,7858.9999999999945
2016.04.21,655.0000000000056,3670.9999999999923,3192.9999999999977,,7518.999999999996
2016.04.21,638.0000000000052,3568.000000000012,3150.9999999999964,,7357.000000000014
2016.04.21,648.0000000000041,3469.999999999999,3099.9999999999945,,7217.999999999998
2016.04.21,648.0000000000041,3413.9999999999873,3034.9999999999964,,7096.999999999987
2016.04.21,667.0000000000065,3574.9999999999886,3141.999999999996,,7383.999999999991
2016.04.21,678.0000000000008,3610.99999999999,3168.0000000000064,,7456.999999999997
2016.04.21,689.0000000000063,3622.9999999999905,3209.9999999999936,,7521.99999999999
2016.04.21,739.0000000000008,3771.9999999999914,3322.999999999993,,7833.999999999985
2016.04.21,770.000000000004,3844.999999999999,3299.9999999999973,,7915.0
2016.04.21,760.0000000000051,3729.99999999999,3239.0000000000045,,7729.0
2016.04.21,726.0000000000044,3533.999999999992,3152.000000000001,,7411.999999999997
2016.04.21,736.0000000000033,3530.000000000001,3168.999999999997,,7435.000000000002
2016.04.21,770.9999999999994,3713.9999999999986,3272.0000000000055,,7757.000000000004
2016.04.21,748.9999999999997,3635.9999999999955,3212.9999999999936,,7597.999999999989
2016.04.21,726.0000000000044,3593.999999999994,3084.000000000003,,7404.000000000002
2016.04.21,738.0000000000053,3628.999999999991,3152.000000000001,,7518.999999999997
2016.04.21,614.0000000000034,3414.999999999992,3126.9999999999955,,7155.999999999991
2016.04.21,602.0000000000025,3307.9999999999927,3085.9999999999986,,6995.9999999999945
2016.04.21,636.9999999999986,3556.000000000012,3117.0000000000045,,7310.0000000000155
2016.04.21,722.0000000000005,3751.0000000000045,3132.000000000005,,7605.000000000011
2016.04.21,807.9999999999976,4026.999999999987,3111.000000000004,,7945.999999999989
2016.04.21,846.9999999999977,4055.000000000007,3161.0000000000014,,8063.0000000000055
2016.04.21,729.9999999999973,4094.999999999999,3111.9999999999945,,7936.999999999991
2016.04.21,724.0000000000024,4106.999999999999,3040.999999999997,,7871.999999999998
2016.04.21,713.0000000000081,4292.000000000002,3105.9999999999945,,8111.000000000005
2016.04.21,604.0000000000045,4469.999999999999,3141.0000000000055,,8215.00000000001
2016.04.21,555.0000000000055,4300.000000000011,2939.9999999999977,,7795.000000000015
2016.04.21,582.0000000000048,3134.999999999991,2513.0000000000055,,6230.000000000001
2016.04.21,679.0000000000074,3167.000000000002,2534.000000000006,,6380.000000000015
2016.04.21,718.0000000000075,3179.000000000002,2582.999999999998,,6480.000000000007
2016.04.21,685.0000000000023,3061.0000000000073,2469.999999999999,,6216.000000000009
2016.04.21,665.0000000000044,3194.999999999993,2506.0,,6365.999999999998
2016.04.21,619.9999999999983,3139.00000000001,2463.9999999999986,,6223.000000000007
2016.04.21,614.0000000000034,3204.0000000000077,2525.0000000000055,,6343.000000000016
2016.04.21,685.9999999999977,3320.999999999998,2435.0000000000023,,6441.999999999998
2016.04.21,705.0000000000001,3270.00000000001,2414.0000000000014,,6389.000000000011
2016.04.21,672.0000000000059,3224.9999999999945,2397.9999999999964,,6294.999999999996
2016.04.21,684.0000000000068,3269.0000000000055,2393.000000000001,,6346.000000000013
2016.04.21,692.9999999999992,3173.000000000002,2409.9999999999964,,6275.999999999997
2016.04.21,700.0000000000006,3186.0000000000073,2421.0000000000064,,6307.000000000015
2016.04.21,726.0000000000044,3189.9999999999977,2427.9999999999973,,6344.0
2016.04.21,707.9999999999975,3182.9999999999927,2438.9999999999927,,6329.999999999983
2016.04.22,694.0000000000057,3109.9999999999854,2408.0000000000014,,6211.999999999993
2016.04.22,709.9999999999995,3100.999999999999,2415.999999999997,,6226.999999999995
2016.04.22,685.9999999999977,3078.0000000000027,2420.000000000002,,6184.000000000002
2016.04.22,685.0000000000023,3096.0000000000036,2421.0000000000064,,6202.000000000013
2016.04.22,682.0000000000048,3108.000000000004,2469.999999999999,,6260.000000000008
2016.04.22,683.0000000000002,3143.000000000001,2471.999999999994,,6297.9999999999945
2016.04.22,697.0000000000032,2967.999999999989,2421.9999999999973,,6086.999999999989
2016.04.22,702.0000000000026,3117.999999999995,2489.0000000000045,,6309.000000000002
2016.04.22,709.9999999999995,3128.999999999991,2484.9999999999995,,6323.99999999999
2016.04.22,723.0000000000069,3167.000000000002,2509.0000000000005,,6399.000000000009
2016.04.22,744.0000000000002,3383.9999999999864,2578.9999999999936,,6706.99999999998
2016.04.22,739.0000000000008,3431.000000000012,2596.999999999994,,6767.000000000007
2016.04.22,728.0000000000064,3390.999999999991,2569.0000000000027,,6688.0
2016.04.22,741.0000000000027,3311.0000000000073,2484.9999999999995,,6537.000000000009
2016.04.22,736.0000000000033,3253.999999999991,2456.9999999999936,,6446.999999999987
2016.04.22,741.0000000000027,3323.0000000000073,2519.999999999996,,6584.0000000000055
2016.04.22,785.9999999999978,4103.000000000009,2947.0000000000027,,7836.00000000001
2016.04.22,787.9999999999998,4209.000000000004,3013.0000000000055,,8010.000000000009
2016.04.22,829.0000000000019,4716.000000000008,3293.999999999997,,8839.000000000007
2016.04.22,833.0000000000059,5002.999999999985,3319.0000000000027,,9154.999999999993
2016.04.22,824.0000000000025,4817.000000000007,3171.9999999999973,,8813.000000000007
2016.04.22,805.0000000000001,4830.000000000013,3254.9999999999955,,8890.000000000007
2016.04.22,853.9999999999992,4927.999999999997,3251.0000000000045,,9033.0
2016.04.22,906.0000000000068,4709.000000000004,3018.000000000001,,8633.000000000011
2016.04.22,848.0000000000043,4562.999999999988,2951.999999999998,,8362.99999999999
2016.04.22,838.0000000000055,4750.0,3137.0000000000005,,8725.000000000005
2016.04.22,924.0000000000026,5015.999999999991,3177.9999999999973,,9117.99999999999
2016.04.22,1041.000000000003,5157.999999999987,3331.000000000003,,9529.999999999993
2016.04.22,1124.9999999999982,5430.000000000007,3417.000000000002,,9972.000000000007
2016.04.22,1188.0000000000002,5544.000000000011,3433.9999999999973,,10166.000000000007
2016.04.22,1178.0000000000014,5711.999999999989,3456.000000000003,,10345.999999999995
2016.04.22,1196.0000000000082,5859.999999999985,3587.000000000003,,10642.999999999996
2016.04.22,1239.0000000000011,6240.999999999985,4215.000000000004,,11694.999999999989
2016.04.22,1328.000000000007,6451.999999999998,4287.999999999996,,12068.000000000002
2016.04.22,1389.0000000000068,6810.000000000002,4462.000000000004,,12661.000000000013
2016.04.22,1375.000000000004,6752.000000000009,4415.000000000006,,12542.000000000018
2016.04.22,1314.000000000004,6609.000000000009,4325.000000000003,,12248.000000000015
2016.04.22,1326.000000000005,6626.000000000005,4384.0,,12336.00000000001
2016.04.22,1390.0000000000023,6710.000000000008,4349.000000000004,,12449.000000000015
2016.04.22,1418.0000000000082,6854.99999999999,4244.0,,12516.999999999998
2016.04.22,1506.0000000000073,7006.0,4289.000000000002,,12801.00000000001
2016.04.22,1510.0000000000002,7022.999999999996,4325.999999999994,,12858.999999999989
2016.04.22,1612.0000000000023,7387.0,4536.000000000002,,13535.000000000004
2016.04.22,1592.0000000000045,7336.999999999989,4528.0000000000055,,13456.999999999998
2016.04.22,1578.0000000000016,7234.000000000009,4468.9999999999945,,13281.000000000005
2016.04.22,1580.0000000000036,7200.999999999994,4513.999999999995,,13294.999999999993
2016.04.22,1624.9999999999986,7287.000000000006,4575.000000000003,,13487.000000000007
2016.04.22,1619.0000000000039,6950.999999999994,4542.000000000002,,13112.0
