date,GBPUSD,EURUSD,GBPCHF,EURGBP,empty,sum
2015.04.06,-78.00000000000028,-17.999999999984695,-30.0000000000189,-177.00000000000495,,-303.0000000000088
2015.04.06,-59.000000000009045,31.000000000003247,-2.0000000000131024,-174.00000000000747,,-204.00000000002638
2015.04.06,-87.99999999999919,34.000000000000696,26.999999999999247,-197.00000000000273,,-224.000000000002
2015.04.06,-31.000000000003247,-36.999999999998145,96.99999999999153,-204.00000000000418,,-175.00000000001404
2015.04.06,-150.00000000000568,-165.9999999999995,58.000000000002494,-241.00000000000233,,-499.000000000005
2015.04.06,-119.00000000000244,-110.99999999999443,142.99999999998204,-219.99999999999798,,-307.00000000001285
2015.04.06,-48.000000000003595,41.000000000002146,217.0000000000005,-151.00000000000114,,58.999999999997925
2015.04.06,-24.000000000001798,52.000000000007596,180.99999999998673,-156.00000000000057,,52.99999999999196
2015.04.06,21.999999999988695,121.99999999999989,218.99999999999142,-134.0000000000008,,228.9999999999792
2015.04.06,51.000000000001044,147.00000000000824,261.9999999999845,-135.00000000000733,,324.9999999999864
2015.04.06,7.999999999985796,198.00000000000927,254.999999999983,-126.99999999999933,,333.99999999997874
2015.04.06,-42.0000000000087,176.00000000002058,303.9999999999932,-72.0000000000054,,365.99999999999966
2015.04.06,-34.000000000000696,198.00000000000927,326.9999999999884,-55.000000000005045,,435.9999999999919
2015.04.06,-42.0000000000087,144.0000000000108,280.9999999999979,-84.0000000000063,,298.9999999999937
2015.04.06,-46.0000000000127,110.00000000001009,254.999999999983,-97.00000000000264,,221.99999999997775
2015.04.06,-31.000000000003247,196.0000000000184,287.9999999999994,-55.000000000005045,,398.0000000000095
2015.04.06,-15.00000000000945,211.00000000000563,337.99999999999386,-50.0000000000056,,483.9999999999844
2015.04.06,0.0,226.00000000001506,353.99999999998766,-47.00000000000814,,532.9999999999945
2015.04.06,-66.00000000001049,182.0000000000155,243.99999999999977,-58.99999999999794,,301.0000000000068
2015.04.06,-36.0000000000138,256.00000000001177,339.99999999998477,-24.000000000001798,,535.9999999999809
2015.04.06,-126.0000000000039,255.00000000000523,383.0,-4.000000000004,,507.9999999999974
2015.04.06,-178.00000000001148,121.99999999999989,339.99999999998477,-29.000000000001247,,254.99999999997192
2015.04.06,-249.99999999999466,149.00000000002134,332.9999999999833,-19.00000000000235,,213.00000000000762
2015.04.06,-242.00000000000887,171.00000000001003,278.00000000000045,12.000000000000899,,219.00000000000253
2015.04.06,-228.00000000000597,137.00000000000932,180.0000000000024,-2.000000000002,,87.00000000000374
2015.04.06,-194.0000000000053,177.00000000000495,178.99999999999582,-4.000000000004,,157.99999999999147
2015.04.06,-218.00000000000708,156.00000000000057,229.99999999999687,-6.0000000000060005,,161.99999999998437
2015.04.06,-280.0000000000136,138.0000000000159,282.9999999999888,9.999999999998899,,150.99999999999
2015.04.06,-280.0000000000136,18.0000000000069,106.99999999999044,-48.000000000003595,,-203.00000000001984
2015.04.06,-312.00000000000114,-3.999999999981796,102.99999999998644,-51.000000000001044,,-263.99999999999756
2015.04.06,-296.0000000000074,-56.99999999999594,149.9999999999835,-87.99999999999919,,-291.00000000001904
2015.04.06,-357.00000000000733,-196.99999999998053,46.999999999997044,-175.00000000000293,,-681.9999999999937
2015.04.06,-495.000000000001,-319.999999999987,177.99999999998929,-191.00000000000784,,-828.0000000000065
2015.04.06,-499.000000000005,-282.9999999999888,221.99999999998886,-174.00000000000747,,-734.0000000000125
2015.04.06,-541.9999999999981,-339.0000000000004,270.99999999999903,-164.00000000000858,,-774.000000000008
2015.04.06,-597.0000000000031,-340.9999999999913,422.9999999999956,-162.0000000000066,,-677.0000000000052
2015.04.06,-626.9999999999998,-340.9999999999913,419.9999999999982,-126.99999999999933,,-674.9999999999923
2015.04.06,-604.0000000000045,-272.99999999998994,507.9999999999973,-84.0000000000063,,-453.0000000000035
2015.04.06,-400.00000000000034,-52.99999999999194,571.9999999999948,-40.00000000000669,,78.99999999999581
2015.04.06,-300.99999999999574,68.00000000000139,627.9999999999841,-48.000000000003595,,346.9999999999862
2015.04.06,-277.00000000001614,46.0000000000127,611.9999999999903,-33.000000000005244,,347.9999999999817
2015.04.06,-192.99999999999872,93.00000000000975,530.9999999999926,-78.00000000000028,,353.00000000000335
2015.04.06,-114.99999999999844,148.00000000001478,602.999999999998,-45.000000000006146,,591.0000000000082
2015.04.06,-72.0000000000054,190.00000000000128,678.0000000000008,-33.000000000005244,,762.9999999999915
2015.04.06,-26.0000000000149,234.00000000000088,666.9999999999953,-26.000000000003798,,848.9999999999776
2015.04.06,290.9999999999968,591.0000000000082,681.9999999999826,53.999999999998494,,1617.9999999999861
2015.04.06,270.99999999999903,587.0000000000042,668.9999999999862,52.99999999999194,,1579.9999999999816
2015.04.06,282.0000000000045,600.0000000000006,683.9999999999957,57.99999999999139,,1623.999999999992
2015.04.07,346.9999999999862,726.0000000000044,718.9999999999808,120.99999999999334,,1912.9999999999648
2015.04.07,279.99999999999136,633.0000000000168,723.9999999999914,81.9999999999932,,1718.9999999999927
2015.04.07,226.99999999999943,625.0000000000089,716.9999999999899,102.00000000000209,,1671.0000000000002
2015.04.07,261.9999999999845,651.0000000000016,722.0000000000005,102.99999999999754,,1737.999999999984
2015.04.07,242.99999999999324,631.0000000000038,759.999999999983,92.99999999999864,,1726.9999999999786
2015.04.07,255.00000000000523,635.0000000000077,774.9999999999924,95.00000000000064,,1760.0000000000061
2015.04.07,282.0000000000045,618.0000000000074,669.9999999999928,70.99999999999883,,1641.0000000000034
2015.04.07,297.9999999999983,620.0000000000206,621.9999999999892,61.999999999995396,,1602.0000000000036
2015.04.07,299.99999999998914,626.0000000000155,621.9999999999892,75.9999999999983,,1623.9999999999918
2015.04.07,256.99999999999613,598.0000000000097,656.9999999999965,71.99999999999429,,1583.9999999999966
2015.04.07,156.00000000000057,513.0000000000078,601.9999999999915,36.999999999998145,,1307.9999999999982
2015.04.07,99.00000000000463,467.0000000000174,561.9999999999958,57.99999999999139,,1186.000000000009
2015.04.07,112.99999999998533,487.0000000000152,566.9999999999842,64.99999999999284,,1231.9999999999773
2015.04.07,160.99999999998892,576.0000000000209,581.9999999999936,100.99999999999554,,1419.9999999999989
2015.04.07,86.99999999999264,576.0000000000209,671.9999999999837,102.00000000000209,,1436.9999999999993
2015.04.07,83.9999999999952,565.0000000000155,526.9999999999886,107.00000000000153,,1283.000000000001
2015.04.07,73.99999999999629,638.0000000000052,651.9999999999859,186.99999999999272,,1550.99999999998
2015.04.07,7.999999999985796,546.000000000002,661.0000000000005,148.99999999999915,,1363.9999999999873
2015.04.07,-18.0000000000069,590.0000000000016,756.0000000000011,188.9999999999947,,1516.9999999999907
2015.04.07,28.999999999990145,649.0000000000107,712.0000000000015,185.00000000000182,,1575.000000000004
2015.04.07,75.99999999998718,606.0000000000176,707.9999999999975,153.99999999999858,,1544.000000000001
2015.04.07,43.999999999999595,608.0000000000085,505.99999999998425,161.00000000000003,,1318.9999999999923
2015.04.07,164.99999999999292,779.0000000000185,611.9999999999903,205.99999999999508,,1761.9999999999968
2015.04.07,63.99999999999739,1295.0000000000018,941.9999999999984,422.00000000000017,,2722.9999999999977
