date,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,empty,sum
2017.06.19,35.999999999991594,18.999999999991246,-89.00000000001285,74.99999999999174,91.99999999998454,,132.99999999994628
2017.06.19,1.999999999990898,31.999999999987594,-30.000000000001137,48.99999999999905,-96.00000000000364,,-43.000000000027235
2017.06.19,127.99999999999478,-21.00000000000435,-68.00000000001205,61.999999999995396,74.99999999998863,,175.99999999996243
2017.06.19,141.99999999999767,-23.00000000001745,-84.00000000000318,71.99999999999429,109.99999999998522,,216.99999999995654
2017.06.19,123.99999999999079,-33.00000000001635,-116.00000000001387,48.99999999999905,121.99999999998568,,145.99999999994532
2017.06.19,161.99999999999548,-43.00000000001525,-193.00000000001205,69.9999999999923,264.00000000001,,259.9999999999705
2017.06.19,312.00000000000114,-19.00000000001345,-203.00000000000296,191.99999999999218,444.9999999999932,,726.9999999999701
2017.06.19,245.0000000000063,-24.000000000001798,-176.00000000000193,142.99999999999312,334.0000000000032,,521.9999999999989
2017.06.19,192.99999999999872,-23.00000000001745,-172.00000000001125,113.99999999999189,275.99999999998204,,387.99999999994395
2017.06.19,161.99999999999548,-26.0000000000149,-146.0000000000008,82.99999999999974,203.00000000000296,,275.9999999999825
2017.06.19,117.00000000001154,-30.0000000000189,-161.00000000000136,47.9999999999925,173.00000000000182,,146.9999999999856
2017.06.19,160.00000000000458,-23.00000000001745,-168.00000000000637,83.9999999999952,227.00000000000387,,279.9999999999798
2017.06.19,178.00000000001148,-9.000000000014552,-223.0000000000132,109.99999999999899,320.99999999999795,,376.9999999999807
2017.06.19,219.99999999999798,-10.000000000021103,-237.00000000000898,132.99999999999423,381.0000000000002,,486.99999999996237
2017.06.19,243.99999999999977,-25.00000000000835,-167.0000000000016,139.99999999999568,324.99999999998863,,516.9999999999741
2017.06.19,253.99999999999866,-38.0000000000047,-105.00000000000398,137.9999999999937,256.0000000000002,,504.9999999999839
2017.06.19,235.00000000000742,-25.00000000000835,-102.00000000000387,135.99999999999167,231.99999999999932,,475.9999999999862
2017.06.19,234.00000000000088,-39.00000000001125,-140.00000000000057,122.99999999999534,276.9999999999868,,454.99999999997124
2017.06.19,215.99999999999397,-86.0000000000083,-227.00000000000387,73.00000000000084,364.0000000000043,,339.999999999987
2017.06.19,178.00000000001148,-25.00000000000835,-266.00000000000534,95.99999999999609,367.999999999995,,350.99999999998886
2017.06.19,339.0000000000004,74.99999999998064,-329.00000000000773,286.99999999999284,631.0000000000002,,1002.9999999999663
2017.06.19,174.99999999999181,182.99999999999983,-476.0000000000133,261.99999999999557,633.0000000000098,,776.9999999999836
2017.06.19,224.000000000002,215.99999999999397,-450.00000000000284,319.99999999999807,653.9999999999964,,963.9999999999875
2017.06.19,268.0000000000016,205.99999999999508,-425.00000000001137,341.99999999999784,671.999999999997,,1062.9999999999802
2017.06.19,272.99999999998994,256.99999999999613,-420.0000000000017,385.99999999999744,670.9999999999923,,1166.999999999974
2017.06.19,263.99999999999756,243.99999999999977,-378.0000000000001,366.9999999999951,609.0000000000089,,1106.0000000000011
2017.06.19,97.9999999999981,256.99999999999613,-403.0000000000058,261.99999999999557,447.00000000000273,,660.9999999999867
2017.06.19,90.99999999999665,215.99999999999397,-486.0000000000042,221.99999999999997,544.9999999999875,,587.9999999999739
2017.06.19,56.99999999999594,299.99999999998914,-654.0000000000106,266.999999999995,713.9999999999986,,683.9999999999682
2017.06.19,29.999999999996696,317.9999999999961,-530.0000000000011,263.0000000000021,530.0000000000011,,610.9999999999949
2017.06.19,49.00000000001015,262.999999999991,-606.0000000000088,234.99999999999633,644.0000000000055,,584.9999999999942
2017.06.19,39.999999999995595,236.99999999999832,-567.0000000000073,207.00000000000162,586.9999999999891,,503.9999999999774
2017.06.19,93.99999999999409,200.00000000000017,-515.0000000000006,213.99999999999199,582.9999999999984,,575.9999999999841
2017.06.19,56.99999999999594,178.99999999999582,-537.0000000000061,168.99999999999693,570.999999999998,,438.9999999999805
2017.06.19,73.99999999999629,236.99999999999832,-560.0000000000023,230.99999999999233,615.9999999999854,,597.9999999999701
2017.06.19,87.99999999999919,243.99999999999977,-417.0000000000016,247.99999999999267,455.99999999998886,,618.9999999999789
2017.06.19,-96.99999999999153,236.99999999999832,-402.000000000001,109.99999999999899,224.99999999999432,,72.99999999999909
