date,GBPUSD,GBPCHF,EURCHF,EURJPY,EURAUD,empty,sum
2018.01.17,-727.9999999999953,523.0000000000068,326.0000000000041,-27.999999999991587,174.00000000000747,,267.0000000000315
2018.01.17,-770.9999999999884,368.9999999999971,248.00000000000378,-28.999999999996362,181.00000000000892,,-1.9999999999749605
2018.01.17,-1093.999999999995,268.0000000000016,9.999999999998899,-394.9999999999818,85.00000000000173,,-1125.9999999999745
2018.01.17,-963.0000000000027,303.9999999999932,29.00000000001235,-383.99999999998613,165.9999999999995,,-847.9999999999839
2018.01.17,-924.9999999999981,337.0000000000095,133.00000000000534,-388.9999999999816,253.99999999999866,,-589.9999999999662
2018.01.17,-933.9999999999905,269.00000000000813,70.0000000000145,-427.99999999999727,249.00000000001032,,-773.9999999999546
2018.01.17,-812.999999999997,296.0000000000074,96.00000000000719,-456.99999999999363,295.0000000000008,,-582.9999999999753
2018.01.17,-697.9999999999986,225.00000000000853,43.999999999999595,-399.99999999997726,124.00000000001299,,-704.9999999999548
2018.01.17,-717.9999999999964,214.00000000000307,17.000000000000348,-360.99999999999,138.0000000000159,,-709.999999999967
2018.01.17,-668.0000000000019,266.0000000000107,58.000000000002494,-301.9999999999925,73.00000000001194,,-572.9999999999693
2018.01.17,-634.9999999999856,239.99999999999577,67.00000000001705,-462.99999999999386,96.00000000000719,,-694.9999999999594
2018.01.17,-567.9999999999907,248.00000000000378,117.00000000001154,-382.99999999998136,128.000000000017,,-457.9999999999398
2018.01.17,-499.000000000005,242.99999999999324,138.0000000000159,-359.9999999999852,152.0000000000188,,-325.99999999996237
2018.01.17,-516.0000000000053,243.99999999999977,148.99999999999915,-308.9999999999975,84.0000000000174,,-347.9999999999865
2018.01.17,-519.0000000000028,174.00000000000747,138.0000000000159,-295.99999999999227,66.00000000001049,,-436.99999999996123
2018.01.17,-485.0000000000021,212.99999999999653,238.0000000000049,-113.9999999999759,266.0000000000107,,118.0000000000341
2018.01.17,-566.9999999999842,187.00000000000384,262.00000000000665,-54.000000000002046,277.00000000001614,,105.00000000004042
2018.01.17,-564.9999999999933,222.99999999999542,192.00000000001438,-215.99999999997976,394.00000000000546,,28.000000000042235
2018.01.17,-507.9999999999973,141.99999999999767,194.0000000000053,-126.99999999998113,520.0000000000093,,221.00000000003382
2018.01.17,-642.9999999999936,17.000000000000348,185.99999999999727,-112.99999999999955,643.0000000000158,,90.00000000002024
2018.01.17,-686.9999999999932,-51.000000000001044,99.00000000000463,-153.99999999999636,626.0000000000155,,-166.99999999997044
2018.01.17,-743.0000000000048,-60.99999999999994,68.00000000000139,-211.9999999999891,635.0000000000077,,-312.99999999998477
2018.01.17,-757.999999999992,-18.999999999991246,121.99999999999989,-108.99999999998045,789.0000000000175,,25.00000000005366
2018.01.17,-802.9999999999982,-195.9999999999962,171.00000000001003,5.000000000023874,870.0000000000152,,47.0000000000548
2018.01.17,-768.9999999999975,-184.00000000000637,249.00000000001032,142.00000000002433,906.0000000000068,,344.00000000003763
2018.01.17,-629.9999999999973,-150.99999999999002,219.99999999999798,64.00000000002137,857.0000000000189,,360.00000000005093
2018.01.17,-624.9999999999867,-140.0000000000068,217.0000000000005,108.00000000000409,863.0000000000138,,423.0000000000249
2018.01.17,-584.9999999999911,-102.00000000000209,255.00000000000523,192.00000000000728,923.0000000000072,,683.0000000000265
2018.01.17,-736.0000000000033,12.999999999996348,351.99999999999676,73.0000000000075,883.0000000000116,,585.0000000000089
2018.01.17,-787.9999999999887,-80.99999999999774,300.00000000001137,13.00000000000523,767.0000000000066,,211.00000000003672
2018.01.17,-770.000000000004,4.000000000004,378.00000000001165,70.99999999999795,754.0000000000102,,437.00000000001984
2018.01.17,-859.9999999999941,-36.999999999998145,343.00000000000443,5.000000000023874,656.0000000000122,,107.0000000000482
2018.01.17,-1112.0000000000018,-86.0000000000083,302.0000000000023,-185.00000000000227,539.0000000000006,,-542.0000000000094
2018.01.17,-1183.0000000000007,-86.99999999999264,383.0,-208.99999999997476,678.0000000000008,,-417.9999999999674
2018.01.17,-1072.9999999999907,-102.00000000000209,426.00000000001523,-215.99999999997976,856.0000000000123,,-108.99999999994498
2018.01.17,-1080.9999999999986,-120.00000000000898,402.9999999999978,-159.9999999999966,950.0000000000064,,-8.000000000000227
2018.01.17,-1232.9999999999952,-171.99999999999437,344.99999999999534,-272.99999999999613,989.0000000000176,,-343.9999999999726
2018.01.17,-1683.9999999999966,-480.99999999999807,302.0000000000023,-338.99999999999864,1019.0000000000143,,-1182.9999999999766
2018.01.17,-2156.0000000000023,-683.9999999999957,341.99999999999784,-482.99999999997567,992.0000000000151,,-1988.9999999999613
2018.01.17,-1932.9999999999848,-565.9999999999999,354.0000000000099,-396.99999999999136,1087.0000000000157,,-1454.9999999999502
2018.01.17,-1827.000000000001,-628.9999999999907,310.0000000000103,-546.999999999997,1267.0000000000182,,-1425.99999999996
2018.01.17,-1547.9999999999939,-687.9999999999998,346.0000000000019,-539.999999999992,1346.0000000000027,,-1083.999999999981
2018.01.17,-1392.9999999999998,-600.0000000000006,378.999999999996,-429.9999999999784,1335.0000000000196,,-708.9999999999634
2018.01.17,-1285.9999999999873,-556.0000000000009,375.0000000000142,-424.99999999998295,1277.000000000017,,-614.99999999994
2018.01.17,-1194.9999999999905,-700.999999999996,361.9999999999957,-407.99999999998704,1175.000000000015,,-766.9999999999627
2018.01.18,-1082.0000000000052,-682.9999999999892,348.9999999999993,-236.99999999999477,1103.0000000000095,,-549.9999999999804
2018.01.18,-990.9999999999864,-585.9999999999976,404.0000000000044,-201.99999999999818,1053.9999999999993,,-320.9999999999786
2018.01.18,-973.999999999986,-591.0000000000082,395.99999999999636,-213.99999999999864,1173.0000000000018,,-209.99999999999454
2018.01.18,-1048.9999999999889,-598.999999999994,416.00000000001637,-268.99999999997704,1251.000000000002,,-249.99999999994134
2018.01.18,-1120.9999999999943,-577.0000000000052,368.9999999999971,-326.9999999999982,1086.000000000009,,-569.9999999999916
2018.01.18,-1086.9999999999936,-554.9999999999944,365.0000000000153,-352.9999999999802,730.0000000000084,,-899.9999999999447
2018.01.18,-984.9999999999915,-496.99999999999187,408.00000000000836,-296.99999999999704,771.0000000000106,,-599.9999999999615
2018.01.18,-953.9999999999882,-418.0000000000073,445.0000000000065,-256.0000000000002,872.0000000000061,,-310.99999999998295
2018.01.18,-980.9999999999875,-455.99999999998977,389.0000000000171,-367.999999999995,930.0000000000086,,-485.99999999994657
2018.01.18,-968.9999999999976,-455.0000000000054,363.0000000000022,-330.99999999998886,1011.0000000000064,,-380.9999999999832
2018.01.18,-929.000000000002,-465.0000000000043,380.00000000000256,-280.9999999999775,994.000000000006,,-300.99999999997533
2018.01.18,-885.9999999999868,-453.99999999999886,428.00000000000614,-325.9999999999934,995.0000000000125,,-242.99999999996044
2018.01.18,-897.9999999999987,-458.00000000000284,397.0000000000029,-409.9999999999966,1012.0000000000128,,-356.9999999999824
2018.01.18,-968.9999999999976,-463.9999999999977,395.000000000012,-406.99999999998226,983.0000000000006,,-461.9999999999651
2018.01.18,-1032.999999999995,-462.9999999999912,385.00000000001313,-403.99999999999636,954.0000000000103,,-560.999999999959
2018.01.18,-1075.9999999999882,-463.9999999999977,360.0000000000048,-311.9999999999834,973.0000000000016,,-518.9999999999629
2018.01.18,-1073.9999999999973,-482.999999999989,378.999999999996,-263.9999999999816,992.0000000000151,,-449.9999999999569
2018.01.18,-1170.9999999999886,-573.0000000000013,351.99999999999676,-346.99999999998,1067.000000000018,,-671.9999999999552
2018.01.18,-1208.9999999999934,-602.999999999998,331.999999999999,-358.99999999998045,1026.0000000000157,,-812.999999999957
2018.01.18,-1055.9999999999902,-534.9999999999966,296.0000000000074,-353.999999999985,1029.0000000000132,,-619.9999999999513
2018.01.18,-1176.9999999999836,-534.9999999999966,282.0000000000045,-440.9999999999741,1085.0000000000027,,-785.999999999947
2018.01.18,-1195.999999999997,-524.9999999999977,331.999999999999,-408.9999999999918,1068.0000000000023,,-729.9999999999854
2018.01.18,-1093.999999999995,-385.99999999999744,443.99999999999994,-385.9999999999957,1114.000000000015,,-307.99999999997317
2018.01.18,-1194.9999999999905,-323.99999999999096,480.00000000001376,-520.9999999999866,1047.0000000000202,,-512.9999999999341
2018.01.18,-1180.0000000000032,-287.9999999999994,546.000000000002,-614.9999999999807,960.0000000000053,,-576.9999999999758
2018.01.18,-1373.9999999999864,-255.00000000000523,541.9999999999981,-662.9999999999825,975.9999999999991,,-773.999999999977
2018.01.18,-1546.000000000003,-306.9999999999906,582.0000000000158,-748.9999999999952,1001.0000000000074,,-1018.9999999999656
2018.01.18,-1624.0000000000032,-449.9999999999948,497.99999999999847,-872.9999999999905,905.0000000000002,,-1543.9999999999898
2018.01.18,-1641.999999999988,-465.99999999998863,470.9999999999992,-849.9999999999943,960.0000000000053,,-1526.9999999999663
2018.01.18,-1540.9999999999923,-324.9999999999975,477.0000000000163,-845.9999999999752,931.0000000000151,,-1303.9999999999336
2018.01.18,-1453.9999999999998,-333.0000000000055,517.9999999999962,-697.9999999999791,975.0000000000148,,-991.9999999999734
2018.01.18,-1424.000000000003,-306.00000000000625,462.0000000000068,-732.9999999999757,936.0000000000035,,-1064.9999999999745
2018.01.18,-1520.9999999999945,-354.9999999999942,476.0000000000098,-716.9999999999845,992.0000000000151,,-1124.9999999999486
2018.01.18,-1598.9999999999948,-390.0000000000015,459.0000000000094,-605.9999999999945,931.0000000000151,,-1204.9999999999668
2018.01.18,-1614.0000000000043,-285.00000000000193,462.0000000000068,-574.9999999999886,862.0000000000072,,-1149.999999999981
2018.01.18,-1676.9999999999952,-436.9999999999985,534.0000000000123,-475.9999999999991,880.0000000000141,,-1175.9999999999663
2018.01.18,-1820.9999999999836,-395.99999999999636,609.9999999999994,-407.99999999998704,878.000000000001,,-1136.9999999999663
2018.01.18,-1863.999999999999,-442.9999999999934,639.9999999999961,-342.9999999999893,987.0000000000045,,-1022.9999999999814
2018.01.18,-1795.9999999999975,-368.9999999999971,636.0000000000143,-360.99999999999,1023.0000000000183,,-866.9999999999519
2018.01.18,-1797.9999999999884,-370.00000000000364,631.0000000000038,-331.99999999999363,1099.0000000000055,,-769.9999999999764
2018.01.18,-1580.0000000000036,-336.9999999999873,669.0000000000085,-368.9999999999998,1134.0000000000127,,-482.9999999999693
2018.01.18,-1549.9999999999848,-350.9999999999902,683.9999999999957,-436.9999999999834,1103.0000000000095,,-550.9999999999532
2018.01.18,-1587.000000000005,-323.0000000000066,678.0000000000008,-488.9999999999759,1073.0000000000127,,-647.9999999999741
2018.01.18,-1678.9999999999861,-316.99999999998954,663.999999999998,-507.99999999998136,1019.9999999999986,,-819.9999999999604
2018.01.18,-1688.0000000000007,-347.9999999999928,673.0000000000125,-543.9999999999827,1057.000000000019,,-849.9999999999445
2018.01.18,-1634.9999999999864,-350.00000000000585,655.0000000000056,-512.0000000000005,1112.0000000000018,,-729.9999999999854
2018.01.18,-1727.9999999999961,-412.9999999999967,656.0000000000122,-509.9999999999909,1110.000000000011,,-884.9999999999604
2018.01.18,-1729.0000000000027,-408.9999999999927,649.0000000000107,-564.9999999999977,1038.0000000000057,,-1015.999999999977
2018.01.19,-1716.9999999999907,-377.0000000000051,663.999999999998,-578.9999999999793,1130.0000000000089,,-878.9999999999684
2018.01.19,-1726.0000000000052,-346.0000000000019,673.9999999999968,-525.999999999982,1080.9999999999986,,-842.9999999999939
2018.01.19,-1729.0000000000027,-375.9999999999986,642.0000000000092,-530.0000000000011,1143.0000000000052,,-849.9999999999882
2018.01.19,-1702.0000000000034,-357.00000000000733,673.9999999999968,-515.9999999999911,1278.0000000000014,,-623.0000000000039
2018.01.19,-1781.9999999999948,-358.9999999999982,644.0000000000001,-468.9999999999941,1278.0000000000014,,-687.9999999999854
2018.01.19,-1770.000000000005,-398.9999999999938,651.0000000000016,-489.9999999999807,1275.0000000000039,,-732.9999999999739
2018.01.19,-1733.9999999999911,-411.99999999999017,638.0000000000052,-506.9999999999766,1258.0000000000036,,-756.9999999999491
2018.01.19,-1706.9999999999918,-412.9999999999967,631.0000000000038,-544.9999999999875,1263.000000000014,,-770.9999999999584
2018.01.19,-1774.9999999999932,-370.999999999988,629.0000000000128,-562.9999999999882,1279.000000000008,,-800.9999999999488
2018.01.19,-1713.9999999999934,-326.9999999999884,655.0000000000056,-554.000000000002,1331.9999999999998,,-607.9999999999786
2018.01.19,-1848.9999999999895,-375.9999999999986,594.0000000000057,-594.9999999999989,1160.0000000000055,,-1065.999999999976
2018.01.19,-1968.9999999999986,-341.99999999999784,595.9999999999966,-610.99999999999,1097.0000000000146,,-1228.9999999999754
2018.01.19,-1936.9999999999886,-340.9999999999913,639.0000000000118,-530.0000000000011,1158.0000000000146,,-1010.9999999999545
2018.01.19,-1909.9999999999895,-299.00000000000483,683.9999999999957,-542.999999999978,1182.0000000000164,,-885.9999999999604
2018.01.19,-1903.9999999999945,-323.99999999999096,661.0000000000005,-506.9999999999766,1200.0000000000011,,-873.9999999999607
2018.01.19,-1859.999999999995,-316.99999999998954,642.0000000000092,-531.9999999999823,1103.0000000000095,,-963.9999999999482
2018.01.19,-1875.9999999999889,-280.9999999999979,644.0000000000001,-531.9999999999823,1152.0000000000198,,-892.9999999999493
2018.01.19,-1834.9999999999866,-243.99999999999977,653.999999999999,-534.9999999999966,1154.0000000000105,,-805.9999999999734
2018.01.19,-1803.9999999999834,-184.99999999999073,673.9999999999968,-437.9999999999882,1078.0000000000011,,-674.9999999999643
2018.01.19,-1933.9999999999914,-231.99999999998778,643.0000000000158,-588.9999999999986,918.0000000000188,,-1193.9999999999432
2018.01.19,-2061.000000000002,-293.99999999999426,699.0000000000052,-454.9999999999841,1030.0000000000198,,-1080.9999999999548
2018.01.19,-2136.999999999989,-157.00000000000713,801.0000000000073,-387.00000000000045,1207.0000000000025,,-672.999999999987
2018.01.19,-2140.9999999999927,-253.99999999999866,707.9999999999975,-418.9999999999827,1275.0000000000039,,-830.9999999999725
2018.01.19,-2181.999999999995,-249.99999999999466,659.0000000000095,-500.0,1047.0000000000202,,-1225.9999999999598
2018.01.19,-1925.9999999999832,-151.9999999999966,639.0000000000118,-449.99999999998863,1055.000000000006,,-833.9999999999509
2018.01.19,-1890.9999999999982,-286.99999999999284,509.00000000000387,-396.99999999999136,1017.0000000000013,,-1048.9999999999768
2018.01.19,-1848.0000000000052,-293.99999999999426,486.00000000000864,-424.99999999998295,986.0000000000202,,-1094.9999999999534
2018.01.19,-1696.999999999993,-160.00000000000458,473.0000000000123,-445.99999999999795,977.0000000000057,,-852.9999999999775
2018.01.19,-1617.0000000000018,-204.00000000000418,470.00000000001484,-433.9999999999975,985.0000000000136,,-799.999999999975
2018.01.19,-1507.9999999999982,-228.00000000000597,390.0000000000015,-327.99999999997453,1117.0000000000125,,-556.9999999999648
2018.01.19,-1524.9999999999986,-279.00000000000705,392.9999999999989,-248.99999999999523,1093.0000000000107,,-566.9999999999914
2018.01.19,-1608.9999999999939,-360.0000000000048,389.0000000000171,-173.99999999997817,926.0000000000045,,-827.9999999999552
2018.01.19,-1466.9999999999961,-272.99999999998994,449.0000000000105,-70.99999999999795,1002.000000000014,,-359.99999999995964
2018.01.19,-1547.9999999999939,-431.99999999998795,419.0000000000138,-121.99999999998568,1168.0000000000134,,-514.9999999999402
2018.01.19,-1551.9999999999977,-374.0000000000077,388.0000000000106,-81.99999999999363,1148.0000000000157,,-471.99999999997294
2018.01.19,-1451.9999999999866,-425.99999999999307,398.00000000000944,5.000000000023874,1255.0000000000061,,-219.99999999993997
2018.01.19,-1312.9999999999864,-438.9999999999894,354.0000000000099,73.0000000000075,1262.0000000000075,,-62.99999999995089
2018.01.19,-1288.9999999999845,-350.00000000000585,357.00000000000733,61.00000000000705,1185.0000000000139,,-35.999999999962256
2018.01.19,-1390.0000000000023,-482.00000000000466,337.0000000000095,85.00000000000796,1192.0000000000152,,-257.9999999999741
