date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPJPY,GBPCAD,EURAUD,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.02.10,-73.00000000000084,109.00000000000354,92.99999999998754,-69.00000000000794,-307.0000000000017,39.999999999995595,-96.00000000000719,109.99999999999943,-157.00000000000713,-374.0000000000077,282.0000000000107,-83.00000000001084,-543.999999999989,-73.00000000001194,-380.00000000000256,29.000000000001247,-462.0000000000068,,-1955.0000000000555
2020.02.10,-41.000000000002146,92.00000000000318,97.9999999999981,-66.00000000001049,-324.00000000000205,27.999999999994696,-70.0000000000145,109.99999999999943,-132.0000000000099,-357.00000000000733,216.00000000000819,-59.99999999999339,-570.9999999999882,-116.00000000000499,-403.0000000000089,14.000000000002899,-512.0000000000014,,-2094.0000000000364
2020.02.10,-24.999999999997247,78.00000000000028,102.99999999998644,-70.99999999999883,-316.0000000000052,46.999999999997044,-59.000000000009045,122.99999999999045,-123.00000000000644,-350.00000000000585,193.00000000001205,-34.000000000000696,-547.999999999993,-62.000000000006494,-391.000000000008,36.0000000000027,-464.00000000001995,,-1863.0000000000618
2020.02.10,7.0000000000014495,187.00000000000384,142.99999999998204,-86.99999999999264,-301.0000000000068,68.99999999999685,-56.99999999999594,128.0000000000001,-107.00000000000153,-314.99999999999864,277.00000000001523,-160.00000000000458,-455.99999999998977,-70.99999999999883,-364.00000000000875,53.00000000000304,-409.0000000000149,,-1463.00000000001
2020.02.10,-10.999999999994348,208.00000000000819,132.99999999998312,-100.0000000000112,-329.00000000000153,90.99999999999665,-69.00000000000794,147.99999999999613,-129.00000000000134,-353.99999999999875,350.9999999999991,-167.00000000000603,-534.9999999999966,1.999999999990898,-390.0000000000015,75.00000000000284,-415.0000000000098,,-1491.000000000052
2020.02.10,-41.000000000002146,208.00000000000819,130.99999999999224,-117.99999999999588,-356.9999999999962,79.99999999999119,-97.00000000001374,122.99999999999045,-161.00000000000003,-402.9999999999978,353.00000000000864,-147.99999999999258,-612.9999999999969,-18.0000000000069,-414.9999999999987,48.000000000003595,-479.0000000000072,,-1907.0000000000136
2020.02.10,-46.00000000000159,187.00000000000384,119.99999999998678,-119.00000000000244,-387.000000000004,81.9999999999932,-90.99999999999665,161.99999999999193,-164.00000000000858,-433.0000000000056,391.00000000001955,-116.00000000000499,-699.9999999999895,4.000000000004,-456.00000000000085,51.000000000001044,-516.0000000000053,,-2031.000000000019
2020.02.10,-96.99999999999153,147.00000000000824,87.99999999999919,-103.99999999999298,-373.99999999999653,69.9999999999923,-120.99999999999334,103.9999999999992,-189.00000000000583,-450.00000000000597,344.99999999999886,-87.99999999999919,-711.9999999999793,14.000000000002899,-446.00000000000193,41.000000000002146,-516.0000000000053,,-2287.999999999969
2020.02.10,-105.99999999999498,55.99999999998939,101.99999999997988,-100.0000000000112,-356.00000000000074,67.9999999999903,-134.00000000001188,63.99999999999295,-169.00000000000804,-416.00000000000523,237.0000000000232,35.00000000000725,-650.9999999999794,-5.000000000010552,-421.0000000000047,43.999999999999595,-487.99999999999955,,-2240.0000000000437
2020.02.10,-76.99999999999375,-121.99999999999989,41.99999999998649,-66.99999999999484,-282.99999999999994,18.999999999991246,-51.000000000001044,104.99999999998977,-157.00000000000713,-355.0000000000053,22.00000000001978,222.99999999999542,-562.9999999999802,-49.00000000001015,-353.99999999999875,2.999999999997449,-460.000000000016,,-2124.000000000027
2020.02.10,-58.99999999999794,-103.00000000000864,50.99999999997884,-8.999999999992347,-221.99999999999997,5.999999999994898,-42.0000000000087,95.99999999998943,-114.00000000000298,-285.00000000000193,8.000000000009777,120.99999999999334,-398.9999999999938,-93.00000000000975,-309.0000000000037,22.999999999995246,-381.0000000000091,,-1711.0000000000673
2020.02.10,-60.99999999999994,59.000000000009045,87.99999999999919,-51.000000000001044,-290.9999999999968,80.99999999999774,-78.00000000000028,107.99999999998988,-132.0000000000099,-346.0000000000019,195.99999999999795,-32.999999999994145,-507.9999999999973,39.999999999995595,-370.9999999999991,92.99999999999864,-367.0000000000062,,-1573.0000000000184
2020.02.10,-83.9999999999952,164.99999999999292,74.99999999998064,-65.00000000000395,-253.99999999999866,66.99999999999484,-90.00000000001229,67.99999999999784,-157.00000000000713,-326.9999999999995,296.99999999999704,-157.99999999999147,-443.99999999999994,28.999999999990145,-314.99999999999864,65.00000000000395,-342.00000000002007,,-1470.0000000000693
2020.02.10,-76.99999999999375,245.99999999999068,71.99999999998319,-86.99999999999264,-265.0000000000041,80.99999999999774,-82.00000000000429,33.999999999991815,-169.00000000000804,-331.999999999999,331.0000000000173,-242.99999999999324,-470.9999999999992,72.99999999998974,-316.0000000000052,68.99999999999685,-329.00000000000153,,-1465.0000000000339
2020.02.10,-73.00000000000084,219.99999999999798,95.00000000000064,-53.999999999998494,-290.00000000000136,102.99999999999754,-99.00000000000463,37.9999999999967,-147.00000000000824,-358.9999999999982,307.00000000001637,-248.00000000000378,-494.9999999999788,93.99999999999409,-368.00000000000165,122.99999999999534,-329.00000000000153,,-1481.9999999999989
2020.02.10,-79.99999999999119,365.99999999999966,69.9999999999923,-87.99999999999919,-270.0000000000036,18.999999999991246,-83.00000000001084,67.99999999999784,-173.00000000000094,-346.0000000000019,515.0000000000148,-398.9999999999938,-487.99999999999955,-95.00000000000064,-320.00000000000915,-7.9999999999968985,-440.00000000001813,,-1752.00000000003
2020.02.10,-100.00000000000009,439.99999999999596,74.99999999998064,-133.00000000000534,-261.0000000000001,63.99999999999739,-109.00000000000354,78.99999999999352,-213.00000000000762,-350.00000000000585,643.0000000000007,-439.0000000000116,-459.99999999999375,24.999999999986144,-275.99999999999847,21.00000000000435,-352.000000000019,,-1346.0000000000864
2020.02.10,-107.00000000000153,371.00000000001023,65.99999999998829,-93.00000000000975,-241.00000000000233,23.999999999990695,-110.00000000001009,48.00000000000182,-192.00000000000327,-333.0000000000055,534.0000000000202,-398.9999999999938,-418.9999999999916,-75.00000000000284,-280.00000000000244,-7.9999999999968985,-385.00000000001313,,-1599.0000000000218
2020.02.10,-95.99999999999609,408.00000000000836,84.99999999997954,-59.99999999999339,-256.0000000000007,4.999999999999449,-116.00000000000499,46.999999999997044,-169.00000000000804,-341.0000000000024,554.000000000002,-486.999999999993,-426.9999999999996,-161.00000000001114,-317.0000000000006,-12.000000000000899,-437.0000000000207,,-1780.0000000000452
2020.02.10,-102.99999999999754,456.9999999999963,68.99999999998573,58.000000000002494,-180.99999999999784,-43.00000000000415,-104.99999999999955,21.000000000000796,-109.00000000000354,-274.00000000000756,588.9999999999986,-710.0000000000106,-271.99999999998334,-258.0000000000027,-297.9999999999983,-2.000000000002,-404.0000000000044,,-1565.0000000000273
2020.02.10,-41.000000000002146,533.99999999999,101.99999999997988,96.00000000000719,-265.0000000000041,24.999999999997247,-70.0000000000145,103.9999999999992,-39.00000000000014,-314.0000000000032,689.0000000000214,-858.0000000000032,-423.99999999997993,-126.0000000000039,-435.0000000000076,109.00000000000354,-424.00000000000216,,-1337.0000000000225
2020.02.10,-119.99999999999788,424.00000000000216,-98.0000000000203,211.99999999998997,-160.00000000000458,-79.00000000000685,38.99999999998904,-6.000000000000227,-38.0000000000047,-265.0000000000041,545.0000000000159,-868.000000000002,-470.9999999999992,-86.0000000000083,-375.0000000000031,50.0000000000056,-425.0000000000087,,-1721.000000000057
2020.02.10,-78.00000000000028,507.9999999999973,-140.0000000000068,190.00000000000128,-143.00000000000423,-90.0000000000012,123.00000000000644,-37.9999999999967,-19.00000000000235,-219.00000000000253,538.0000000000109,-944.9999999999958,-488.9999999999839,-56.99999999999594,-336.00000000000296,21.999999999999797,-415.0000000000098,,-1587.9999999999868
2020.02.10,-41.000000000002146,536.0000000000032,-148.99999999999915,141.99999999999767,-195.00000000000074,-102.00000000000209,174.99999999999181,115.99999999999966,-15.00000000000945,-243.99999999999977,705.0000000000125,-920.0000000000097,-624.9999999999867,-75.00000000000284,-372.0000000000057,-31.999999999998696,-519.0000000000028,,-1615.000000000015
2020.02.10,23.00000000000635,554.9999999999944,-46.0000000000127,167.9999999999904,-255.00000000000523,-80.00000000000229,141.99999999999767,131.9999999999908,44.99999999999504,-261.0000000000001,654.0000000000248,-984.000000000007,-619.9999999999983,-178.99999999999582,-472.00000000000574,21.00000000000435,-578.0000000000118,,-1735.0000000000352
2020.02.10,-30.999999999992145,370.00000000000364,-184.00000000000637,167.9999999999904,-119.99999999999788,-155.00000000000514,215.99999999999397,87.99999999999386,5.999999999994898,-165.00000000000404,478.00000000000864,-730.9999999999927,-499.9999999999893,-157.00000000000713,-292.00000000000335,-78.99999999999574,-489.0000000000061,,-1577.0000000000146
2020.02.10,-105.99999999999498,293.99999999999426,-290.00000000001245,221.99999999998886,-85.00000000000173,-186.00000000000838,239.99999999999577,51.9999999999925,-21.999999999999797,-182.99999999999983,456.0000000000173,-705.0000000000001,-573.9999999999857,-80.00000000001339,-282.0000000000045,-87.00000000000374,-487.99999999999955,,-1824.0000000000355
2020.02.10,-107.99999999999699,316.99999999998954,-273.0000000000121,208.00000000000819,-75.00000000000284,-194.0000000000053,221.99999999998886,36.000000000001364,-31.000000000003247,-173.00000000000094,466.0000000000082,-716.0000000000056,-522.0000000000002,-131.00000000001444,-258.9999999999981,-109.00000000000354,-487.0000000000152,,-1829.0000000000625
2020.02.10,-59.99999999999339,278.00000000000045,-272.00000000000557,228.00000000000597,-89.00000000000574,-191.00000000000784,272.00000000000557,40.99999999999682,13.999999999991797,-153.99999999999858,359.00000000000887,-690.9999999999972,-552.9999999999812,-114.0000000000141,-291.0000000000079,-87.99999999999919,-501.0000000000181,,-1812.000000000019
2020.02.10,-73.00000000000084,228.00000000000597,-322.00000000000006,207.00000000000162,-62.000000000006494,-204.00000000000418,304.9999999999997,-7.000000000005002,-5.000000000010552,-136.00000000000279,260.0000000000193,-597.0000000000031,-563.9999999999867,-65.00000000000395,-240.00000000000688,-117.00000000000044,-472.00000000000574,,-1864.00000000001
2020.02.10,-25.999999999992696,262.00000000000665,-273.0000000000121,187.00000000000384,-73.00000000000084,-179.00000000000693,309.99999999998806,45.99999999999227,18.999999999991246,-116.00000000000499,299.0000000000066,-618.9999999999918,-517.9999999999962,-93.00000000000975,-243.99999999999977,-97.9999999999981,-455.0000000000054,,-1571.0000000000302
2020.02.10,-21.999999999999797,297.9999999999983,-287.9999999999994,174.00000000000747,-89.00000000000574,-174.00000000000747,329.99999999998585,46.999999999997044,14.999999999998348,-129.00000000000134,332.9999999999984,-652.0000000000082,-579.9999999999806,-58.000000000002494,-253.99999999999866,-102.00000000000209,-473.0000000000123,,-1624.0000000000325
2020.02.10,6.0000000000060005,316.99999999998954,-273.0000000000121,156.00000000000057,-112.000000000001,-155.00000000000514,344.99999999999534,75.9999999999934,26.999999999999247,-131.00000000000333,347.0000000000084,-652.9999999999925,-614.9999999999877,-36.0000000000138,-275.99999999999847,-87.00000000000374,-480.00000000001376,,-1544.0000000000387
2020.02.10,-20.999999999993246,292.00000000000335,-286.00000000000847,153.9999999999875,-116.00000000000499,-154.0000000000097,326.0000000000041,60.000000000002274,1.999999999990898,-153.99999999999858,346.00000000000364,-617.0000000000009,-644.9999999999844,-12.999999999996348,-275.99999999999847,-87.99999999999919,-487.99999999999955,,-1678.000000000002
2020.02.10,-61.999999999995396,245.0000000000063,-331.0000000000146,153.00000000000313,-119.99999999999788,-169.00000000000804,329.00000000000153,57.00000000000216,-26.000000000003798,-185.00000000000182,347.0000000000084,-551.0000000000126,-718.9999999999808,34.000000000000696,-282.0000000000045,-105.99999999999498,-511.000000000017,,-1897.0000000000093
2020.02.10,-46.00000000000159,236.99999999999832,-301.0000000000179,164.99999999999292,-141.00000000000225,-175.00000000000293,319.999999999987,81.99999999999363,-4.000000000004,-189.00000000000583,346.00000000000364,-557.0000000000075,-725.9999999999823,-38.0000000000047,-317.0000000000006,-114.00000000000298,-560.0000000000049,,-2018.0000000000618
2020.02.10,-65.99999999999939,235.99999999999176,-320.00000000000915,150.99999999999002,-160.00000000000458,-175.00000000000293,319.0000000000026,69.99999999999318,-30.000000000007798,-224.000000000002,362.0000000000232,-540.0000000000072,-798.9999999999942,-8.000000000008,-331.999999999999,-117.99999999999588,-586.0000000000198,,-2220.000000000049
2020.02.10,-37.99999999999359,276.00000000000955,-319.0000000000026,134.99999999999625,-189.00000000000583,-199.00000000000472,327.99999999999494,93.00000000000352,-14.000000000002899,-238.0000000000049,410.000000000025,-514.9999999999987,-888.9999999999842,-19.00000000001345,-360.0000000000048,-168.99999999999693,-636.9999999999986,,-2343.999999999982
2020.02.11,-27.999999999994696,251.00000000000122,-316.0000000000052,126.99999999998823,-194.0000000000053,-202.0000000000022,354.9999999999942,45.99999999999227,2.999999999997449,-231.0000000000034,395.00000000001023,-546.000000000002,-908.999999999982,-22.0000000000109,-370.9999999999991,-166.99999999999494,-656.0000000000122,,-2465.000000000028
2020.02.11,-34.000000000000696,261.0000000000001,-319.0000000000026,129.00000000000134,-175.00000000000293,-184.00000000000637,356.00000000000074,85.99999999999852,5.999999999994898,-199.00000000000472,377.00000000000955,-551.0000000000126,-856.9999999999967,1.999999999990898,-341.0000000000024,-153.99999999999858,-629.0000000000128,,-2226.000000000044
2020.02.11,-75.9999999999983,256.99999999999613,-330.0000000000081,163.00000000000205,-192.00000000000327,-197.00000000000273,317.9999999999961,72.99999999999329,-30.000000000007798,-258.9999999999981,401.00000000001046,-571.9999999999948,-898.9999999999832,-46.0000000000127,-383.0,-141.99999999999767,-672.0000000000059,,-2586.0000000000146
2020.02.11,-63.00000000000195,292.00000000000335,-322.00000000000006,154.99999999999403,-226.00000000000398,-156.00000000000057,322.00000000000006,75.9999999999934,-27.00000000001035,-287.0000000000039,433.9999999999975,-609.9999999999994,-967.9999999999911,62.000000000006494,-421.0000000000047,-90.99999999999665,-652.0000000000082,,-2482.000000000026
2020.02.11,-71.99999999999429,243.99999999999977,-339.0000000000004,140.99999999999113,-184.00000000000637,-248.00000000000378,326.0000000000041,46.999999999997044,-34.000000000000696,-243.99999999999977,359.00000000000887,-530.0000000000082,-889.9999999999908,-160.00000000000458,-356.00000000000074,-227.99999999999488,-731.9999999999993,,-2900.0000000000027
2020.02.11,-104.99999999999955,261.0000000000001,-324.0000000000132,136.99999999998712,-268.99999999999704,-219.00000000000253,282.0000000000045,82.99999999999841,-65.00000000000395,-356.00000000000074,457.00000000002206,-553.0000000000035,-1073.9999999999973,-106.00000000000608,-469.0000000000083,-185.00000000000182,-822.0000000000116,,-3327.0000000000337
2020.02.11,-103.99999999999298,340.00000000000693,-283.000000000011,72.0000000000054,-358.9999999999982,-164.00000000000858,238.0000000000049,87.99999999999386,-101.00000000000664,-443.0000000000045,558.0000000000211,-571.0000000000103,-1231.9999999999886,-14.000000000002899,-545.0000000000066,-154.99999999999403,-872.0000000000061,,-3546.999999999998
2020.02.11,-114.99999999999844,290.9999999999968,-284.00000000001756,65.99999999998829,-334.00000000000097,-158.0000000000026,226.99999999999943,98.99999999998954,-114.00000000000298,-424.9999999999976,533.0000000000155,-492.0000000000035,-1170.9999999999886,-9.999999999998899,-503.000000000009,-151.00000000000114,-827.0,,-3368.000000000032
2020.02.11,-134.0000000000008,286.00000000000847,-273.0000000000121,51.000000000001044,-348.00000000000387,-196.00000000000728,200.00000000000017,110.99999999999,-135.00000000000733,-451.0000000000014,564.0000000000214,-469.99999999999267,-1189.99999999998,-131.99999999999878,-516.0000000000053,-210.99999999999451,-911.0000000000174,,-3755.0000000000005
2020.02.11,-151.00000000000114,310.0000000000103,-284.00000000001756,35.999999999991594,-387.99999999999943,-139.00000000000023,190.99999999998562,93.00000000000352,-136.00000000000279,-501.000000000007,592.000000000013,-486.00000000000864,-1305.0000000000007,43.999999999999595,-561.0000000000003,-141.00000000000225,-881.0000000000207,,-3707.0000000000573
2020.02.11,-141.00000000000225,320.00000000000915,-259.0000000000092,19.999999999997797,-390.99999999999693,-126.0000000000039,177.00000000000495,78.00000000000296,-157.00000000000713,-499.000000000005,573.0000000000075,-476.9999999999941,-1272.999999999991,28.000000000005798,-552.0000000000081,-138.00000000000477,-866.0000000000113,,-3683.000000000006
2020.02.11,-154.99999999999403,310.0000000000103,-289.0000000000059,-1.0000000000065512,-424.9999999999976,-119.00000000000244,191.99999999999218,84.00000000000318,-179.00000000000693,-540.0000000000072,591.0000000000082,-438.00000000000506,-1386.9999999999827,95.00000000000064,-585.0000000000022,-141.00000000000225,-901.0000000000184,,-3888.0000000000173
2020.02.11,-149.99999999999457,259.0000000000092,-310.0000000000103,28.000000000005798,-387.99999999999943,-170.00000000000347,212.99999999999653,75.9999999999934,-163.00000000000205,-502.9999999999979,523.0000000000246,-405.9999999999952,-1334.9999999999973,2.999999999997449,-552.0000000000081,-187.00000000000384,-926.0000000000045,,-3987.99999999999
2020.02.11,-158.99999999999804,265.0000000000041,-331.0000000000146,-2.0000000000131024,-417.99999999999613,-140.0000000000068,222.99999999999542,85.99999999999852,-180.0000000000024,-536.9999999999986,548.0000000000018,-375.9999999999986,-1444.9999999999852,116.99999999998934,-574.0000000000078,-168.99999999999693,-930.0000000000086,,-4022.0000000000373
2020.02.11,-151.00000000000114,303.0000000000088,-298.00000000002046,-42.999999999993044,-450.00000000000597,-90.0000000000012,202.9999999999976,112.99999999999955,-199.00000000000472,-561.0000000000003,610.0000000000136,-368.9999999999971,-1472.999999999991,190.99999999998562,-589.0000000000061,-127.99999999999478,-895.0000000000014,,-3826.0000000000127
2020.02.11,-180.99999999999784,272.99999999998994,-302.0000000000023,-53.999999999998494,-480.0000000000027,-82.99999999999974,173.99999999998528,72.00000000000273,-230.000000000008,-612.0000000000015,575.000000000017,-320.00000000000915,-1549.0000000000005,207.00000000000162,-618.0000000000074,-129.00000000000134,-933.000000000006,,-4190.000000000038
2020.02.11,-185.99999999999727,282.0000000000045,-339.0000000000004,-63.99999999999739,-492.0000000000035,-67.00000000000594,205.99999999999508,96.9999999999942,-236.00000000000287,-626.0000000000043,618.9999999999998,-313.99999999999204,-1643.9999999999789,326.0000000000041,-634.0000000000013,-110.99999999999443,-924.0000000000136,,-4106.9999999999945
2020.02.11,-171.99999999999437,296.9999999999917,-315.0000000000208,-55.000000000005045,-487.0000000000041,-78.00000000000028,195.9999999999962,85.99999999999852,-223.00000000000654,-614.0000000000034,605.0000000000182,-351.0000000000124,-1589.9999999999802,246.99999999999721,-630.0000000000083,-121.99999999999989,-935.0000000000191,,-4141.000000000053
2020.02.11,-151.9999999999966,198.99999999999363,-333.0000000000055,-110.00000000001009,-465.9999999999998,-96.00000000000719,234.00000000000088,104.99999999998977,-239.0000000000003,-585.9999999999976,491.00000000001387,-146.00000000000168,-1564.999999999994,232.99999999999432,-565.9999999999999,-180.99999999999784,-933.000000000006,,-4111.000000000024
2020.02.11,-104.99999999999955,198.00000000000927,-283.000000000011,-93.00000000000975,-424.9999999999976,-134.0000000000008,232.99999999999432,179.00000000000205,-194.0000000000053,-513.0000000000078,516.0000000000196,-167.00000000000603,-1390.9999999999866,51.99999999998539,-522.0000000000002,-217.0000000000005,-930.0000000000086,,-3796.0000000000236
2020.02.11,-132.99999999999423,170.00000000000347,-336.00000000000296,-87.99999999999919,-446.00000000000193,-133.00000000000534,255.99999999998957,143.99999999999125,-209.00000000000364,-548.0000000000041,486.0000000000184,-134.99999999999625,-1523.999999999992,141.99999999999767,-553.999999999999,-212.00000000000108,-961.0000000000118,,-4081.0000000000114
2020.02.11,-56.99999999999594,164.00000000000858,-318.00000000001825,-83.9999999999952,-434.000000000001,-90.0000000000012,320.9999999999935,200.00000000000284,-153.00000000000313,-490.00000000000153,433.9999999999975,-139.00000000000023,-1462.999999999992,224.000000000002,-539.0000000000006,-151.9999999999966,-876.0000000000101,,-3452.000000000011
2020.02.11,-57.99999999999139,375.9999999999986,-298.00000000002046,-69.00000000000794,-409.99999999999926,-80.00000000000229,303.9999999999932,183.9999999999975,-143.9999999999997,-463.9999999999977,624.0000000000236,-418.0000000000073,-1380.9999999999877,221.00000000000452,-519.0000000000028,-136.00000000000279,-818.0000000000076,,-3086.0000000000095
2020.02.11,-49.99999999999449,516.9999999999897,-287.9999999999994,-76.0000000000094,-395.99999999999636,-97.00000000000264,299.00000000000483,194.99999999999318,-143.00000000000423,-447.0000000000085,805.0000000000068,-611.000000000006,-1324.9999999999984,151.9999999999966,-496.00000000000756,-158.0000000000026,-823.0000000000182,,-2942.000000000057
2020.02.11,-29.999999999996696,401.99999999999125,-260.0000000000158,-39.999999999995595,-375.9999999999986,-119.00000000000244,293.99999999999426,213.99999999999864,-110.00000000001009,-414.00000000000324,674.0000000000066,-503.99999999999335,-1234.9999999999861,58.000000000002494,-491.0000000000081,-165.00000000000404,-826.0000000000156,,-2928.0000000000364
2020.02.11,-64.99999999999284,400.00000000000034,-243.00000000001543,-78.00000000000028,-417.0000000000007,-86.0000000000083,238.0000000000049,186.9999999999976,-153.00000000000313,-470.9999999999992,692.0000000000073,-459.0000000000094,-1312.9999999999864,112.000000000001,-522.0000000000002,-151.9999999999966,-841.0000000000028,,-3171.0000000000036
2020.02.11,-105.99999999999498,350.00000000000585,-263.00000000001324,-69.00000000000794,-395.99999999999636,-105.00000000001064,212.99999999999653,109.99999999999943,-182.99999999999983,-486.00000000000864,596.0000000000036,-400.00000000000034,-1288.9999999999845,95.999999999985,-497.99999999999847,-163.99999999999747,-844.0000000000003,,-3438.0000000000223
2020.02.11,-107.99999999999699,432.9999999999945,-297.0000000000139,-130.0000000000079,-401.00000000000693,-100.00000000000009,245.99999999999068,114.99999999999488,-217.0000000000005,-492.0000000000035,691.0000000000025,-421.0000000000047,-1351.9999999999977,171.99999999999437,-463.0000000000023,-197.00000000000273,-836.9999999999989,,-3358.000000000059
2020.02.11,-90.0000000000012,489.0000000000061,-284.00000000001756,-93.99999999999409,-422.00000000000017,-104.00000000000409,252.99999999999213,118.99999999999977,-186.00000000000838,-500.00000000000045,736.0000000000184,-544.0000000000111,-1384.9999999999918,127.99999999999478,-514.0000000000033,-182.00000000000438,-879.0000000000075,,-3459.0000000000327
2020.02.11,-141.99999999999767,459.0000000000094,-334.00000000001205,-92.00000000000318,-402.00000000000233,-106.00000000000608,243.99999999999977,67.99999999999784,-226.00000000000398,-517.0000000000008,719.0000000000225,-514.9999999999987,-1405.9999999999961,201.99999999999108,-489.0000000000061,-180.99999999999784,-849.0000000000109,,-3567.000000000015
2020.02.11,-187.9999999999993,452.00000000000796,-448.000000000004,52.99999999999194,-346.0000000000019,-145.00000000000622,304.9999999999997,-37.00000000000614,-177.00000000000495,-492.0000000000035,640.0000000000148,-696.0000000000077,-1445.9999999999918,279.99999999999136,-517.0000000000008,-139.00000000000023,-823.0000000000182,,-3724.000000000039
2020.02.11,-183.99999999999528,507.9999999999973,-389.0000000000171,-26.999999999999247,-434.000000000001,-55.000000000005045,251.99999999998556,-46.00000000000648,-219.00000000000253,-575.0000000000033,688.0000000000166,-670.9999999999993,-1572.99999999998,429.99999999999704,-579.0000000000073,-80.00000000000229,-815.0000000000101,,-3769.0000000000323
2020.02.11,-115.99999999999389,689.9999999999907,-289.0000000000059,-103.00000000000864,-541.9999999999981,24.999999999997247,228.00000000000597,57.999999999992724,-207.00000000000162,-634.0000000000013,913.0000000000109,-804.0000000000047,-1678.9999999999861,475.0000000000032,-669.0000000000085,-12.999999999996348,-857.0000000000189,,-3524.0000000000236
2020.02.11,-63.99999999999739,780.000000000003,-223.00000000001762,-171.99999999999437,-624.9999999999977,68.99999999999685,218.99999999999142,112.99999999999955,-204.99999999999963,-675.0000000000034,1014.00000000001,-845.9999999999912,-1782.999999999979,496.99999999999187,-738.0000000000053,0.999999999995449,-911.0000000000174,,-3549.000000000015
2020.02.11,-71.99999999999429,651.0000000000016,-240.00000000001796,-153.00000000000313,-602.0000000000025,94.99999999998954,229.99999999999687,209.99999999999375,-202.0000000000022,-663.999999999998,1001.0000000000048,-685.0000000000023,-1752.9999999999823,594.0000000000057,-717.000000000001,48.000000000003595,-841.0000000000028,,-3100.0000000000105
