date,USDJPY,USDCAD,NZDUSD,EURCHF,CHFJPY,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.04.17,117.999999999995,36.0000000000138,-100.99999999999554,49.99999999999449,182.99999999999272,115.0000000000091,45.000000000006146,130.00000000000966,-53.999999999998494,-15.999999999993797,-12.999999999996348,58.9999999999975,-38.000000000010914,63.000000000013046,86.0000000000083,,663.0000000000446
2017.04.17,31.999999999996476,53.00000000001415,-128.99999999999022,24.000000000001798,188.0000000000024,-26.999999999986812,116.00000000000499,111.0000000000042,-12.999999999996348,-53.999999999998494,-86.0000000000083,-4.0000000000048885,-125.0,21.00000000000435,38.0000000000047,,145.00000000004792
2017.04.17,78.00000000000296,25.00000000000835,-223.99999999999088,18.999999999991246,183.9999999999975,103.00000000000864,-5.999999999994898,153.0000000000058,28.000000000005798,103.99999999999298,-211.99999999998997,-10.000000000005116,-191.0000000000025,83.00000000001084,35.999999999991594,,170.00000000003234
2017.04.17,140.00000000000057,65.00000000000395,-200.00000000000017,28.000000000005798,271.0000000000008,145.00000000001023,92.00000000000318,263.00000000000523,41.99999999998649,63.99999999999739,-217.0000000000005,63.99999999999295,-124.00000000000944,73.99999999999629,28.999999999990145,,735.9999999999828
2017.04.17,280.00000000000114,-2.999999999997449,-259.9999999999936,26.999999999999247,381.9999999999908,289.0000000000157,32.0000000000098,386.0000000000099,82.00000000000429,46.999999999997044,-300.99999999999574,123.99999999999523,-87.0000000000033,26.0000000000149,-51.000000000001044,,973.000000000047
2017.04.17,432.00000000000216,31.000000000003247,-248.99999999999923,19.999999999997797,518.0000000000007,455.0000000000125,103.00000000000864,521.0000000000008,15.999999999993797,-11.00000000000545,-246.99999999999721,257.99999999999557,31.999999999996476,31.000000000003247,-49.00000000001015,,1861.000000000003
2017.04.17,331.00000000000307,-59.99999999999339,-380.999999999998,5.999999999994898,373.9999999999952,299.0000000000066,23.00000000001745,347.0000000000084,29.999999999996696,58.000000000002494,-443.99999999999994,126.99999999999534,-182.00000000000216,67.00000000001705,-143.00000000000423,,452.00000000003945
2017.04.17,417.0000000000016,-90.99999999999665,-416.9999999999896,1.999999999990898,408.9999999999918,356.00000000002296,43.999999999999595,389.00000000001,1.0000000000065512,113.99999999999189,-459.99999999999375,171.99999999999704,-163.0000000000109,131.99999999999878,-110.99999999999443,,794.0000000000256
2017.04.17,486.99999999999477,-28.999999999990145,-363.99999999999767,11.999999999989797,491.9999999999902,493.9999999999998,60.99999999999994,487.000000000009,-35.00000000000725,-45.000000000006146,-377.9999999999894,262.00000000000045,-57.00000000000216,41.000000000002146,-167.9999999999904,,1260.000000000003
2017.04.17,549.9999999999972,-63.99999999999739,-367.99999999999056,-14.000000000002899,560.0000000000023,579.0000000000077,8.000000000008,522.0000000000056,-29.00000000001235,-97.9999999999981,-354.9999999999942,289.99999999999204,-15.000000000000568,-1.999999999990898,-197.00000000000273,,1367.0000000000232
2017.04.17,507.99999999999557,-59.99999999999339,-391.9999999999924,-19.999999999997797,504.99999999999545,496.0000000000093,55.000000000005045,463.0000000000081,-56.99999999999594,-29.999999999996696,-374.999999999992,260.9999999999957,-74.00000000001228,68.00000000000139,-161.00000000001114,,1187.000000000019
2017.04.17,528.0000000000058,-69.9999999999923,-376.99999999999403,-2.999999999997449,506.0000000000002,492.00000000001864,75.00000000000284,480.000000000004,-52.000000000007596,-42.999999999993044,-341.99999999999784,268.99999999999125,-44.00000000001114,55.000000000005045,-144.99999999999514,,1329.0000000000396
2017.04.17,483.0000000000041,-78.99999999998464,-366.9999999999951,-4.000000000004,490.99999999999966,449.0000000000123,51.000000000001044,466.0000000000082,-5.999999999994898,-25.00000000000835,-351.99999999999676,229.99999999998977,-60.000000000002274,35.00000000000725,-139.00000000000023,,1173.000000000036
2017.04.17,426.9999999999925,-95.00000000000064,-366.9999999999951,-19.999999999997797,471.9999999999942,382.000000000005,29.00000000001235,429.00000000000205,41.000000000002146,26.999999999999247,-377.9999999999894,177.99999999999727,-97.99999999999898,36.0000000000138,-121.99999999999989,,941.0000000000367
2017.04.17,405.00000000000114,-116.99999999998934,-357.99999999999164,-29.00000000001235,450.9999999999934,403.00000000002,-65.00000000000395,396.0000000000008,52.000000000007596,59.000000000009045,-356.00000000000074,149.0000000000009,-109.00000000000887,52.000000000007596,-76.0000000000094,,857.0000000000243
2017.04.17,471.00000000000364,-96.99999999999153,-361.0000000000002,-25.00000000000835,510.9999999999957,493.0000000000234,-49.99999999999449,462.0000000000033,31.000000000003247,4.999999999988347,-347.0000000000084,208.99999999998897,-62.00000000001182,31.000000000003247,-116.00000000000499,,1154.99999999999
2017.04.17,424.99999999999716,-92.99999999998754,-327.99999999999494,-34.000000000000696,479.99999999998977,443.00000000001205,-51.000000000001044,419.00000000001114,34.000000000000696,72.0000000000054,-293.99999999999426,175.99999999998772,-60.000000000002274,78.00000000000028,-22.999999999995246,,1244.0000000000282
2017.04.17,397.99999999999613,-49.99999999999449,-307.99999999999716,-32.999999999994145,462.99999999999386,441.0000000000025,-35.999999999991594,403.0000000000058,4.999999999988347,110.99999999999443,-265.99999999998846,180.99999999999739,-57.00000000000216,124.99999999999733,26.999999999999247,,1404.000000000007
2017.04.17,325.9999999999934,-37.99999999998249,-228.99999999999034,-52.99999999999194,369.99999999999034,338.0000000000223,0.0,285.0000000000108,-63.000000000013046,-32.999999999994145,-38.0000000000047,134.9999999999909,-21.000000000000796,70.0000000000145,79.99999999999119,,1129.000000000036
2017.04.17,402.000000000001,-114.99999999999844,-243.99999999999977,-22.0000000000109,378.9999999999907,391.00000000001955,-51.99999999998539,327.0000000000124,-26.999999999999247,5.999999999994898,-15.999999999993797,146.99999999999136,18.000000000000682,75.00000000000284,124.99999999999733,,1394.0000000000232
2017.04.17,474.00000000000375,-121.99999999999989,-232.99999999999432,-100.99999999999554,357.9999999999899,475.9999999999991,-53.999999999998494,218.00000000000352,-246.99999999999721,-228.00000000000597,245.99999999999068,193.9999999999884,76.99999999999818,63.99999999999739,130.0000000000079,,1251.9999999999875
2017.04.17,421.99999999999704,-108.99999999998133,-192.99999999999872,-116.00000000000499,356.9999999999993,442.0000000000073,-70.99999999999883,202.0000000000124,-214.00000000000307,-207.00000000000162,283.99999999999534,164.99999999999204,83.99999999998897,53.00000000001415,174.00000000000747,,1273.0000000000255
