date,EURUSD,USDCAD,GBPCHF,EURCHF,CADCHF,GBPJPY,GBPCAD,EURJPY,AUDCAD,empty,sum
2019.08.26,-92.00000000000318,-114.99999999999844,-32.999999999994145,-59.99999999999339,-27.999999999994696,-78.00000000000296,-31.999999999987594,-114.99999999999488,0.0,,-552.9999999999693
2019.08.26,-51.99999999998539,-113.00000000000753,27.00000000002145,-79.99999999999119,-24.999999999997247,-207.9999999999984,56.000000000011596,-276.9999999999868,11.00000000000545,,-660.999999999928
2019.08.26,-24.000000000001798,-173.00000000000094,-141.99999999999767,-87.99999999999919,-146.99999999999713,-567.0000000000073,80.00000000001339,-503.9999999999907,-473.99999999999665,,-2038.999999999978
2019.08.26,17.000000000000348,-272.99999999998994,-129.99999999998568,-87.99999999999919,-164.99999999999292,-449.0000000000123,128.000000000017,-342.9999999999893,-471.99999999999466,,-1774.9999999999463
2019.08.26,-38.0000000000047,-268.0000000000016,-26.999999999999247,-80.99999999999774,-115.99999999999389,-129.99999999999545,200.00000000000017,-203.99999999999352,-395.99999999999636,,-1059.9999999999823
2019.08.26,-75.99999999998718,-270.99999999999903,-34.99999999998504,-93.99999999999409,-127.99999999999478,-213.99999999999864,161.00000000001114,-245.9999999999951,-287.0000000000039,,-1189.9999999999468
2019.08.26,-119.99999999998678,-241.99999999998667,-28.999999999990145,-78.00000000000028,-70.99999999999883,-205.99999999998886,179.00000000001802,-231.99999999999932,-231.99999999999886,,-1030.9999999999318
2019.08.26,-136.99999999998712,-204.99999999998852,155.00000000001623,46.999999999997044,30.000000000007798,20.000000000010232,148.99999999999915,-67.99999999999784,-119.99999999999788,,-128.99999999994094
2019.08.26,-112.000000000001,-148.99999999999915,196.0000000000184,96.00000000000719,100.00000000000009,197.00000000000273,-0.9999999999843467,76.00000000000762,-114.00000000000298,,289.00000000004854
2019.08.26,-90.99999999999665,-171.99999999999437,303.0000000000088,148.00000000001478,129.00000000000134,307.9999999999927,68.00000000000139,144.00000000000546,-48.000000000003595,,789.0000000000298
2019.08.26,-70.99999999999883,-89.99999999999008,258.0000000000027,181.00000000000892,175.99999999999838,287.00000000000614,6.000000000017103,203.00000000000296,-60.99999999999994,,889.0000000000473
2019.08.26,-175.99999999999838,-79.99999999999119,283.000000000011,185.99999999999727,178.00000000000037,329.00000000000773,2.0000000000131024,223.0000000000132,-29.999999999996696,,915.0000000000564
2019.08.26,-119.99999999998678,-58.000000000002494,354.0000000000099,181.00000000000892,224.000000000002,572.0000000000027,25.00000000000835,343.0000000000035,63.00000000000195,,1584.0000000000484
2019.08.26,-112.99999999998533,-55.99999999998939,430.00000000001927,211.00000000000563,248.99999999999923,628.0000000000143,69.00000000000794,385.0000000000051,53.00000000000304,,1856.0000000000798
2019.08.26,-85.99999999998609,-68.00000000000139,274.00000000001864,156.00000000000057,178.00000000000037,370.00000000000455,-29.999999999996696,261.0000000000099,-12.000000000000899,,1043.0000000000489
2019.08.26,-68.99999999998573,-69.9999999999923,286.00000000000847,162.00000000001768,178.00000000000037,362.99999999999955,24.000000000001798,235.00000000001364,-22.999999999995246,,1086.0000000000682
2019.08.26,-83.9999999999952,-143.00000000000423,276.00000000000955,164.00000000000858,136.00000000000279,290.9999999999968,26.999999999999247,173.00000000000182,-48.000000000003595,,792.0000000000157
2019.08.26,-90.99999999999665,-140.99999999999113,259.0000000000092,126.0000000000039,124.00000000000189,318.9999999999884,106.00000000000608,166.00000000001103,-7.0000000000014495,,861.0000000000314
2019.08.26,-61.99999999998429,-204.00000000000418,217.0000000000005,131.00000000001444,104.00000000000409,325.9999999999934,56.000000000011596,216.00000000000819,24.000000000001798,,808.0000000000456
2019.08.26,-207.00000000000162,-224.000000000002,187.00000000000384,123.00000000000644,31.999999999998696,247.99999999999045,135.00000000001845,190.00000000001194,116.00000000000499,,600.0000000000312
2019.08.26,-268.9999999999859,-157.00000000000713,347.0000000000084,73.00000000001194,146.00000000000168,667.0000000000016,21.00000000000435,349.00000000000375,207.00000000000162,,1384.0000000000402
2019.08.26,-334.9999999999964,-163.00000000000205,311.0000000000168,119.00000000000244,230.000000000008,570.999999999998,-167.9999999999904,376.0000000000048,253.0000000000032,,1194.0000000000443
2019.08.26,-374.999999999992,-170.99999999998784,327.00000000001063,65.00000000000395,226.00000000000398,701.9999999999982,-351.99999999999676,437.0000000000118,224.000000000002,,1083.0000000000541
2019.08.26,-391.9999999999924,-31.999999999987594,331.0000000000146,155.00000000001623,404.0000000000044,766.9999999999959,-485.0000000000021,525.0000000000057,256.0000000000007,,1529.0000000000555
2019.08.26,-368.9999999999971,-69.00000000000794,451.0000000000014,277.00000000001614,441.0000000000025,733.0000000000041,-377.9999999999894,563.0000000000024,287.0000000000039,,1936.0000000000357
2019.08.26,-400.9999999999847,-150.00000000000568,397.0000000000029,294.0000000000165,387.000000000004,528.9999999999964,-485.99999999998647,419.00000000001114,346.0000000000019,,1335.000000000056
2019.08.26,-360.0000000000048,-157.00000000000713,435.0000000000076,297.0000000000139,402.9999999999978,635.9999999999957,-322.9999999999844,473.0000000000132,400.00000000000034,,1804.0000000000323
2019.08.26,-348.9999999999993,-235.00000000000742,521.0000000000159,334.00000000001205,412.00000000000125,766.9999999999959,-196.99999999998053,575.0000000000028,441.0000000000025,,2269.0000000000437
2019.08.26,-364.9999999999931,-215.99999999999397,577.0000000000052,423.0000000000178,440.00000000000705,751.0000000000048,-290.9999999999968,578.000000000003,461.0000000000003,,2358.000000000054
2019.08.26,-402.9999999999978,-116.00000000000499,623.000000000018,434.000000000001,536.9999999999986,786.0000000000014,-340.9999999999913,591.0000000000082,439.0000000000005,,2550.0000000000337
2019.08.26,-388.9999999999949,-144.99999999999514,461.0000000000003,313.00000000000773,419.9999999999982,745.0000000000045,-371.99999999999454,581.0000000000031,414.00000000000324,,2028.0000000000323
2019.08.26,-434.9999999999854,-147.00000000000824,477.0000000000163,312.00000000000114,436.00000000000307,770.9999999999866,-445.99999999999085,605.000000000004,394.00000000000546,,1967.0000000000318
