,name,direction
0,EURUSD,S
1,USDJPY,S
2,AUDUSD,S
3,NZDUSD,B
4,GBPCHF,S
5,CADCHF,B
6,AUDCHF,S
7,NZDCHF,B
8,EURGBP,B
9,EURJPY,S
10,EURCAD,S
11,EURNZD,S
12,CADJPY,S
13,AUDJPY,S
14,NZDJPY,B
15,AUDCAD,S
16,NZDCAD,B
