,name,direction
0,EURUSD,S
1,USDJPY,B
2,AUDUSD,B
3,EURCHF,S
4,CADCHF,B
5,AUDCHF,B
6,EURGBP,S
7,GBPAUD,S
8,EURCAD,S
9,EURAUD,S
10,EURNZD,S
11,CADJPY,B
12,AUDJPY,B
13,NZDJPY,B
14,AUDNZD,S
