date,EURUSD,USDJPY,AUDUSD,EURCHF,CADCHF,AUDCHF,EURGBP,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2021.11.01,-10.999999999983245,-8.000000000009777,-17.999999999995797,-114.0000000000141,0.0,0.0,-27.999999999994696,-99.00000000000463,-54.99999999998284,-15.00000000000945,0.0,-25.000000000005684,0.0,0.0,-65.00000000000395,,-438.0000000000041
2021.11.01,15.00000000000945,0.0,30.000000000007798,-117.00000000001154,136.99999999999824,135.99999999999167,-21.999999999999797,-80.99999999999774,-59.99999999999339,2.999999999997449,127.99999999999478,43.00000000000637,99.99999999999432,97.99999999999898,-17.000000000000348,,392.99999999999625
2021.11.01,0.0,-4.0000000000048885,-0.999999999995449,-99.00000000000463,131.99999999999878,115.99999999999389,-26.999999999999247,-141.99999999999767,-83.9999999999952,-51.000000000001044,117.99999999999588,16.999999999995907,44.999999999987494,88.00000000000807,26.999999999999247,,134.99999999998113
2021.11.01,15.00000000000945,64.99999999999773,16.0000000000049,-107.00000000001265,153.99999999999858,126.99999999999933,-24.000000000001798,-107.99999999999699,-39.999999999995595,-35.999999999991594,201.00000000000674,99.00000000000375,122.99999999999045,180.00000000000682,73.99999999999629,,739.0000000000153
2021.11.01,22.0000000000109,34.99999999999659,43.00000000000415,-118.00000000001809,178.00000000000037,180.99999999999784,-7.9999999999968985,-52.000000000007596,-17.000000000000348,95.00000000000064,307.99999999999716,106.99999999999932,146.0000000000008,210.00000000000796,43.999999999999595,,1173.9999999999923
2021.11.01,36.999999999998145,-39.00000000000148,-36.999999999998145,-94.00000000001629,161.99999999999548,125.99999999999278,-73.00000000000084,-123.00000000000644,-31.999999999987594,-52.000000000007596,127.00000000001043,-25.000000000005684,-10.000000000005116,28.999999999996362,32.999999999994145,,28.999999999958163
2021.11.01,21.00000000000435,-78.00000000000296,-41.9999999999976,-90.00000000001229,126.0000000000039,84.99999999999064,-53.00000000000304,-177.99999999998929,-90.99999999999665,-123.99999999999079,127.00000000001043,-45.000000000001705,-49.000000000006594,25.000000000005684,41.99999999998649,,-323.99999999999943
2021.11.01,33.00000000001635,-55.999999999997385,-63.99999999999739,-78.00000000000028,124.99999999999733,70.99999999999883,-51.99999999999649,-182.99999999999983,-52.99999999999194,-139.00000000000023,134.00000000001188,-30.000000000001137,-59.00000000001171,34.99999999999659,95.00000000000064,,-220.99999999997476
2021.11.01,52.000000000007596,-40.99999999999682,-46.999999999997044,-94.00000000001629,158.99999999999804,100.00000000000009,-22.999999999995246,-232.00000000000998,7.0000000000014495,-110.99999999999443,262.00000000000665,25.000000000005684,-33.00000000000125,106.00000000000875,130.99999999999224,,261.00000000000944
2021.11.01,39.999999999995595,-40.99999999999682,-19.999999999997797,-99.00000000000463,192.99999999999872,115.99999999999389,-2.999999999997449,-234.00000000000088,43.00000000001525,-56.99999999999594,273.9999999999965,36.000000000001364,-11.00000000000989,108.00000000000409,117.99999999999588,,462.99999999999784
2021.11.01,45.000000000006146,-9.000000000000341,-41.9999999999976,-88.0000000000214,192.99999999999872,108.99999999999244,-2.999999999997449,-239.00000000001143,45.000000000006146,-75.00000000000284,185.00000000001293,72.00000000000273,30.9999999999917,111.0000000000042,86.99999999999264,,421.9999999999766
