date,USDCHF,GBPUSD,EURUSD,USDCAD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.03.28,-90.99999999999665,-475.99999999998755,-123.99999999999079,-381.99999999999346,-278.9999999999959,111.00000000001664,-282.99999999999994,-275.000000000003,-274.9999999999919,-153.00000000000313,-1116.0000000000139,-195.00000000001182,15.00000000000945,-382.0000000000157,-632.9999999999956,-581.0000000000031,-82.00000000000429,39.00000000000014,,-5161.999999999981
2016.03.28,-34.000000000000696,-470.9999999999992,-123.99999999999079,-400.00000000000034,-281.99999999999335,351.99999999999676,-285.00000000000193,-287.9999999999994,-275.99999999999847,-175.99999999999838,-1091.0000000000082,26.999999999999247,15.999999999993797,-397.0000000000029,-621.9999999999999,-563.0000000000024,-110.99999999999443,65.00000000000395,,-4659.999999999997
2016.03.28,-7.9999999999968985,-465.99999999998863,-126.99999999998823,-356.00000000000074,-261.0000000000001,304.9999999999997,-258.9999999999981,-244.99999999999523,-229.00000000000142,-171.99999999999437,-1049.0000000000066,82.99999999998863,79.00000000000685,-371.99999999999454,-593.9999999999941,-518.0000000000007,-126.0000000000039,65.00000000000395,,-4249.9999999999645
2016.03.28,-4.999999999999449,-432.9999999999945,-109.00000000000354,-288.99999999998374,-270.99999999999903,324.0000000000132,-202.0000000000022,-229.00000000000142,-234.00000000000088,-158.99999999999804,-939.9999999999977,182.99999999999983,99.00000000000463,-375.0000000000142,-486.99999999999477,-493.9999999999998,-141.00000000000225,131.99999999999878,,-3629.9999999999754
2016.03.28,21.00000000000435,-476.9999999999941,-129.99999999998568,-287.9999999999994,-287.9999999999994,297.0000000000139,-193.99999999999417,-226.99999999999943,-251.99999999999667,-180.0000000000024,-959.0000000000032,177.00000000000495,79.00000000000685,-426.9999999999996,-477.99999999999443,-515.0000000000006,-155.00000000000514,168.99999999999693,,-3826.999999999947
2016.03.28,-20.999999999993246,-486.999999999993,-99.00000000000463,-249.99999999999466,-292.9999999999988,371.00000000001023,-192.00000000000327,-226.00000000000398,-266.999999999995,-183.99999999999528,-1012.0000000000005,280.9999999999979,171.99999999999437,-452.00000000000796,-487.99999999999955,-524.0000000000009,-148.99999999999915,148.0000000000037,,-3671.999999999983
2016.03.28,-32.999999999994145,-428.00000000000614,-89.00000000000574,-369.99999999998147,-264.999999999993,348.00000000001495,-275.000000000003,-246.99999999999721,-263.99999999999756,-165.9999999999995,-1021.000000000015,38.99999999998904,120.99999999999334,-422.00000000001125,-618.9999999999998,-554.000000000002,-146.00000000000168,85.99999999999719,,-4305.000000000013
2016.03.28,-51.000000000001044,-405.9999999999952,-68.99999999998573,-315.99999999998295,-270.99999999999903,287.9999999999994,-258.9999999999981,-241.00000000000233,-271.9999999999945,-158.99999999999804,-1020.0000000000102,102.00000000000209,80.00000000001339,-490.0000000000126,-573.9999999999981,-563.0000000000024,-139.99999999999568,126.0000000000039,,-4234.999999999958
2016.03.28,-97.00000000000264,-367.0000000000062,-32.999999999994145,-239.99999999999577,-273.9999999999965,320.00000000000915,-251.99999999999667,-244.99999999999523,-300.0000000000003,-164.99999999999292,-978.0000000000086,87.99999999999919,66.00000000001049,-544.0000000000111,-533.0000000000013,-570.999999999998,-122.99999999999534,168.99999999999693,,-4078.9999999999795
2016.03.28,-87.00000000000374,-414.00000000000324,-82.99999999998863,-211.99999999998997,-290.00000000000136,328.00000000001717,-234.00000000000088,-248.99999999999923,-310.9999999999946,-163.00000000000205,-983.0000000000041,148.99999999999915,147.99999999999258,-495.000000000001,-487.99999999999955,-561.000000000007,-143.9999999999997,199.00000000000472,,-3889.9999999999814
2016.03.28,-73.00000000000084,-456.9999999999963,-103.99999999999298,-412.9999999999967,-329.00000000000153,350.00000000000585,-307.0000000000017,-285.00000000000193,-349.99999999999477,-166.99999999999494,-989.0000000000043,4.999999999988347,49.00000000001015,-560.0000000000049,-590.0000000000034,-585.000000000008,-119.99999999999788,133.00000000000534,,-4791.999999999991
2016.03.28,-4.000000000004,-980.9999999999875,-228.99999999999034,-560.9999999999893,-530.9999999999926,322.00000000000006,-334.00000000000097,-334.9999999999964,-473.99999999999665,-376.99999999999403,-1402.0000000000152,-56.99999999999594,29.00000000001235,-944.9999999999958,-631.9999999999908,-725.9999999999991,-121.99999999999989,131.99999999999878,,-7226.999999999937
2016.03.28,53.999999999998494,-1204.9999999999893,-401.99999999999125,-659.999999999994,-522.0000000000002,677.0000000000165,-326.9999999999995,-299.00000000000483,-436.9999999999985,-370.9999999999991,-1558.9999999999975,401.00000000000693,462.0000000000068,-801.0000000000073,-656.9999999999965,-713.0000000000081,-85.99999999999719,207.99999999999707,,-6236.999999999957
2016.03.28,162.0000000000066,-1527.9999999999961,-496.99999999999187,-861.0000000000007,-593.9999999999945,770.000000000004,-361.9999999999957,-287.9999999999994,-392.9999999999989,-519.0000000000028,-1801.9999999999925,405.9999999999952,554.9999999999944,-680.9999999999983,-697.9999999999933,-722.0000000000084,-77.00000000000485,151.00000000000114,,-6977.999999999976
2016.03.28,229.99999999999687,-1336.9999999999882,-492.0000000000035,-795.9999999999967,-568.0000000000018,670.000000000015,-282.99999999999994,-182.00000000000438,-356.9999999999962,-424.9999999999976,-1754.9999999999955,608.0000000000085,841.0000000000028,-622.9999999999958,-727.0000000000039,-737.9999999999995,2.999999999997449,179.00000000000693,,-5751.999999999955
2016.03.28,317.9999999999961,-1319.999999999988,-597.9999999999874,-792.9999999999993,-568.9999999999973,510.00000000001046,-226.00000000000398,-121.99999999999989,-297.9999999999983,-329.999999999997,-1647.9999999999961,571.9999999999948,739.0000000000008,-436.9999999999985,-659.9999999999966,-695.0000000000074,-78.00000000000028,187.00000000000384,,-5447.999999999963
2016.03.28,302.9999999999977,-1312.000000000002,-580.0000000000027,-800.9999999999851,-561.9999999999958,538.0000000000163,-270.0000000000036,-141.00000000000225,-312.00000000000114,-314.99999999999864,-1655.0000000000011,455.0000000000054,800.0000000000007,-426.9999999999996,-685.0000000000023,-700.0000000000028,43.999999999999595,121.00000000000443,,-5498.999999999973
2016.03.28,307.99999999999716,-1280.9999999999989,-570.9999999999882,-840.9999999999807,-541.9999999999981,584.0000000000067,-283.99999999999534,-126.0000000000039,-290.9999999999968,-303.9999999999932,-1581.9999999999936,387.000000000004,785.9999999999978,-449.9999999999948,-733.0000000000041,-692.0000000000073,58.99999999999794,111.00000000000554,,-5461.999999999947
2016.03.28,302.9999999999977,-1205.999999999996,-513.9999999999923,-871.9999999999839,-529.9999999999972,538.0000000000163,-295.99999999999625,-121.00000000000443,-285.9999999999974,-298.9999999999937,-1546.999999999997,255.99999999998957,734.9999999999968,-476.9999999999941,-751.9999999999953,-694.0000000000026,121.99999999999989,68.00000000000139,,-5571.999999999948
2016.03.28,214.00000000000307,-1083.9999999999961,-439.99999999999596,-864.9999999999825,-502.00000000000244,541.0000000000136,-361.0000000000002,-114.00000000000298,-274.9999999999919,-329.999999999997,-1548.0000000000018,181.9999999999933,768.9999999999975,-524.0000000000133,-798.0000000000018,-707.9999999999984,163.99999999999747,-15.999999999993797,,-5694.999999999974
2016.03.28,224.9999999999974,-1136.0000000000036,-425.99999999999307,-893.9999999999948,-451.9999999999969,573.0000000000013,-337.99999999999386,-87.99999999999919,-261.0000000000001,-332.99999999999443,-1603.0000000000086,245.0000000000063,875.0000000000035,-468.00000000000176,-816.0000000000025,-665.0000000000063,207.99999999999707,-17.999999999995797,,-5371.9999999999845
2016.03.28,262.00000000000665,-1122.0000000000007,-412.9999999999967,-849.9999999999952,-448.9999999999994,555.0000000000166,-304.9999999999997,-31.000000000003247,-227.99999999999488,-332.99999999999443,-1604.0000000000134,238.0000000000049,907.9999999999977,-380.00000000000256,-786.9999999999919,-646.0000000000008,253.0000000000032,1.0000000000065512,,-4930.999999999959
2016.03.28,234.99999999999633,-1312.000000000002,-465.0000000000043,-1011.9999999999907,-542.9999999999935,672.0000000000059,-392.9999999999989,-119.99999999999788,-326.9999999999995,-388.9999999999949,-1661.0000000000014,248.99999999998812,1022.0000000000118,-537.9999999999941,-840.999999999994,-686.9999999999976,253.0000000000032,-5.999999999994898,,-5862.999999999958
2016.03.28,275.000000000003,-1319.0000000000034,-479.99999999999153,-997.9999999999878,-580.9999999999982,717.9999999999964,-383.0,-109.00000000000354,-359.99999999999363,-390.0000000000015,-1688.999999999993,358.9999999999982,975.9999999999991,-638.0000000000052,-813.0000000000024,-742.0000000000044,236.99999999999832,52.000000000007596,,-5884.999999999984
2016.03.28,258.9999999999981,-1251.9999999999864,-425.99999999999307,-895.9999999999857,-539.0000000000006,724.9999999999978,-354.9999999999942,-114.00000000000298,-334.00000000000097,-395.0000000000009,-1721.0000000000036,357.99999999999164,974.9999999999925,-600.0000000000006,-808.9999999999975,-742.0000000000044,202.0000000000022,68.99999999999685,,-5594.999999999992
2016.03.28,243.00000000000432,-1280.9999999999989,-402.9999999999978,-912.0000000000017,-552.9999999999924,775.0000000000146,-373.00000000000114,-146.99999999999713,-347.9999999999928,-419.9999999999982,-1798.0000000000018,404.9999999999887,937.9999999999944,-661.0000000000005,-837.0000000000033,-767.0000000000101,168.99999999999693,102.99999999999754,,-5866.999999999999
2016.03.28,226.00000000000398,-1266.999999999996,-398.9999999999938,-881.9999999999828,-539.999999999996,778.000000000012,-361.0000000000002,-160.00000000000458,-346.9999999999973,-417.0000000000007,-1825.9999999999934,397.99999999998727,919.0000000000032,-641.0000000000027,-850.9999999999991,-781.0000000000059,161.99999999999548,90.0000000000012,,-5898.999999999971
2016.03.28,229.99999999999687,-1222.9999999999964,-384.9999999999909,-900.9999999999962,-522.0000000000002,723.0000000000069,-368.9999999999971,-168.99999999999693,-337.99999999999386,-415.99999999999415,-1844.9999999999989,350.9999999999902,836.9999999999989,-624.0000000000023,-887.0000000000005,-787.0000000000061,136.00000000000279,2.000000000002,,-6186.999999999976
2016.03.29,246.99999999999721,-1360.99999999999,-373.00000000000114,-871.9999999999839,-485.0000000000021,554.00000000001,-339.0000000000004,-105.99999999999498,-286.99999999999284,-547.999999999993,-1980.0000000000182,265.0000000000041,853.9999999999992,-632.0000000000103,-875.0,-767.0000000000101,180.0000000000024,-66.99999999999484,,-6591.999999999978
2016.03.29,194.0000000000053,-1275.0000000000039,-373.99999999998545,-864.9999999999825,-502.9999999999979,707.0000000000132,-349.99999999999477,-105.99999999999498,-310.9999999999946,-436.9999999999985,-1828.000000000003,404.0000000000044,987.0000000000045,-585.0000000000133,-843.9999999999941,-719.9999999999989,211.00000000000563,-34.99999999999615,,-5729.9999999999245
2016.03.29,224.000000000002,-1297.999999999999,-385.99999999999744,-874.9999999999814,-527.9999999999951,753.0000000000036,-358.0000000000028,-122.99999999999534,-323.99999999999096,-454.9999999999943,-1901.0000000000105,435.0000000000076,994.000000000006,-601.000000000007,-864.9999999999949,-764.00000000001,202.9999999999976,40.00000000000669,,-5828.999999999956
2016.03.29,255.00000000000523,-1319.999999999988,-397.0000000000029,-872.9999999999905,-524.0000000000023,800.0000000000007,-336.9999999999984,-136.99999999999824,-320.9999999999935,-441.0000000000025,-1930.0000000000068,479.0000000000072,964.9999999999936,-611.000000000006,-864.0000000000043,-778.0000000000058,166.99999999999494,30.000000000007798,,-5836.999999999991
2016.03.29,268.0000000000016,-1333.0000000000064,-418.0000000000073,-917.9999999999966,-626.9999999999998,768.9999999999975,-353.0000000000033,-199.00000000000472,-410.9999999999947,-437.999999999994,-1848.0000000000132,453.99999999999886,827.0,-812.999999999997,-849.0000000000038,-858.0000000000041,100.00000000000009,99.00000000000463,,-6548.000000000021
2016.03.29,267.00000000000614,-1312.9999999999864,-422.9999999999956,-931.9999999999995,-629.9999999999973,795.0000000000124,-351.99999999999676,-207.00000000000162,-404.99999999999983,-414.00000000000324,-1930.0000000000068,428.9999999999905,780.000000000003,-801.0000000000073,-911.0000000000014,-903.0000000000058,92.00000000000318,161.00000000000003,,-6696.999999999985
2016.03.29,224.9999999999974,-1289.0000000000068,-407.99999999998613,-917.9999999999966,-624.9999999999977,736.0000000000033,-370.00000000000364,-251.00000000000122,-422.9999999999956,-410.9999999999947,-1787.0000000000061,323.0000000000066,652.9999999999925,-821.000000000005,-855.9999999999945,-868.9999999999998,58.99999999999794,179.00000000000693,,-6852.999999999982
2016.03.29,234.99999999999633,-1221.9999999999898,-400.00000000000034,-874.9999999999814,-617.0000000000009,729.0000000000018,-358.0000000000028,-243.00000000000432,-425.99999999999307,-390.0000000000015,-1687.0000000000118,387.99999999998835,669.0000000000085,-849.9999999999952,-805.9999999999974,-817.0000000000073,48.99999999999905,190.00000000000128,,-6430.999999999991
2016.03.29,200.00000000000017,-1174.9999999999927,-370.00000000000364,-821.9999999999894,-578.9999999999961,703.0000000000092,-348.9999999999993,-200.00000000000017,-407.99999999999727,-385.99999999999744,-1945.999999999998,368.9999999999971,733.0000000000059,-834.0000000000014,-956.0000000000031,-941.0000000000025,87.00000000000374,177.00000000000495,,-6696.999999999961
2016.03.29,168.99999999999693,-1126.999999999989,-353.0000000000033,-809.9999999999997,-651.999999999997,687.9999999999998,-361.9999999999957,-265.99999999999955,-475.99999999999864,-381.99999999999346,-1909.9999999999966,322.00000000000006,523.0000000000068,-971.0000000000107,-960.9999999999985,-1004.0000000000049,-4.999999999999449,228.00000000000597,,-7348.999999999975
2016.03.29,234.00000000000088,-1126.0000000000048,-371.99999999999454,-827.0,-758.0000000000031,642.0000000000092,-329.00000000000153,-331.999999999999,-559.9999999999939,-363.0000000000022,-1893.0000000000007,346.0000000000019,296.0000000000074,-1212.000000000013,-933.9999999999975,-1140.0000000000005,-110.99999999999443,292.9999999999988,,-8145.999999999986
2016.03.29,195.00000000000074,-1112.0000000000018,-348.9999999999993,-815.9999999999945,-754.9999999999945,652.0000000000082,-327.99999999999494,-361.9999999999957,-564.9999999999933,-383.0,-1941.0000000000025,357.00000000000733,253.00000000001432,-1269.000000000009,-959.0000000000032,-1146.000000000001,-146.00000000000168,390.0000000000015,,-8283.99999999996
2016.03.29,226.99999999999943,-1096.9999999999925,-370.999999999988,-779.9999999999807,-749.9999999999951,651.0000000000016,-315.9999999999941,-339.99999999999585,-562.9999999999912,-353.0000000000033,-1848.0000000000132,367.99999999999056,280.9999999999979,-1215.0000000000105,-905.9999999999917,-1115.000000000009,-139.00000000000023,407.0000000000018,,-7858.9999999999745
2016.03.29,221.99999999999997,-1126.999999999989,-402.9999999999978,-825.9999999999934,-844.0000000000003,633.0000000000168,-319.0000000000026,-370.00000000000364,-629.9999999999973,-336.00000000000296,-1796.999999999997,343.00000000000443,190.00000000000128,-1343.0000000000052,-867.999999999995,-1171.999999999997,-173.9999999999964,424.00000000000216,,-8396.999999999953
2016.03.29,180.0000000000024,-1112.0000000000018,-354.9999999999942,-787.9999999999887,-773.0000000000015,652.0000000000082,-346.9999999999973,-370.9999999999991,-607.9999999999974,-380.999999999998,-1980.9999999999945,343.99999999998875,295.0000000000008,-1310.9999999999955,-993.9999999999998,-1182.0000000000023,-136.00000000000279,407.99999999999727,,-8459.999999999975
2016.03.29,204.00000000000418,-1062.0000000000073,-316.0000000000052,-773.0000000000015,-734.0000000000014,648.0000000000041,-326.9999999999995,-295.0000000000008,-559.9999999999939,-361.0000000000002,-1980.0000000000182,334.9999999999964,387.000000000004,-1218.000000000008,-992.0000000000044,-1173.0000000000018,-78.00000000000028,407.99999999999727,,-7887.0000000000355
2016.03.29,197.00000000000273,-1048.9999999999889,-304.9999999999997,-762.9999999999803,-725.9999999999933,650.0000000000173,-322.9999999999955,-260.00000000000466,-556.9999999999964,-361.0000000000002,-1920.000000000016,322.00000000000006,466.00000000001086,-1242.999999999994,-956.0000000000031,-1159.000000000006,-16.0000000000049,402.00000000000233,,-7600.999999999949
2016.03.29,158.99999999999804,-1028.9999999999911,-300.99999999999574,-740.9999999999917,-756.9999999999966,560.0000000000049,-334.9999999999964,-260.00000000000466,-595.0000000000011,-353.0000000000033,-1853.0000000000086,211.99999999998997,367.0000000000062,-1297.0000000000148,-902.9999999999916,-1144.0000000000055,-26.000000000003798,421.0000000000047,,-7875.000000000001
2016.03.29,153.99999999999858,-1031.000000000004,-337.99999999999386,-685.9999999999866,-703.9999999999935,551.0000000000126,-314.0000000000032,-197.00000000000273,-562.9999999999912,-366.9999999999951,-1849.000000000018,351.99999999999676,655.0000000000056,-1226.000000000016,-897.9999999999961,-1123.0000000000045,26.000000000003798,409.99999999999926,,-7147.999999999989
2016.03.29,217.0000000000005,-1085.999999999987,-384.9999999999909,-689.9999999999907,-702.0000000000026,473.99999999999665,-256.0000000000007,-136.00000000000279,-514.9999999999987,-322.9999999999955,-1865.000000000009,368.9999999999971,626.9999999999998,-1053.9999999999993,-870.0000000000045,-1088.0000000000082,19.999999999997797,431.0000000000036,,-6831.999999999993
2016.03.29,73.00000000000084,-960.9999999999897,-334.9999999999964,-651.9999999999859,-665.9999999999999,392.00000000001455,-309.99999999999915,-163.00000000000205,-530.9999999999926,-319.99999999999807,-1792.0000000000016,133.99999999998968,469.0000000000083,-1198.0000000000102,-878.9999999999907,-1091.0000000000082,33.000000000005244,326.9999999999995,,-7469.999999999956
2016.03.29,68.99999999999685,-1063.9999999999982,-202.9999999999976,-665.9999999999889,-641.0000000000027,517.0000000000119,-356.00000000000074,-124.99999999999733,-546.9999999999975,-439.99999999999596,-1991.0000000000139,214.00000000000307,846.0000000000134,-1173.0000000000018,-929.000000000002,-1085.000000000008,180.99999999999784,309.99999999999915,,-7082.999999999983
2016.03.29,72.0000000000054,-1106.9999999999914,-224.000000000002,-691.9999999999815,-673.9999999999968,737.0000000000099,-358.0000000000028,-165.9999999999995,-561.0000000000003,-453.0000000000034,-1969.9999999999989,374.0000000000077,852.0000000000083,-1261.000000000001,-903.9999999999964,-1085.000000000008,126.0000000000039,372.0000000000057,,-6921.999999999943
2016.03.29,80.99999999999774,-1265.9999999999893,-231.99999999998778,-705.9999999999844,-622.0000000000003,761.0000000000117,-348.9999999999993,-126.0000000000039,-526.9999999999997,-529.9999999999972,-2248.9999999999955,448.9999999999883,1009.9999999999998,-1113.0000000000084,-959.0000000000032,-1055.0000000000068,200.00000000000017,297.9999999999983,,-6934.99999999998
2016.03.29,118.00000000000699,-1381.9999999999943,-270.99999999999903,-922.0000000000006,-624.9999999999977,895.0000000000014,-426.9999999999996,-24.999999999997247,-464.9999999999932,-561.9999999999958,-2459.000000000003,504.9999999999999,1453.9999999999998,-1056.9999999999968,-1164.0000000000014,-1109.0000000000089,331.0000000000035,175.00000000000293,,-6989.999999999974
2016.03.29,180.99999999999784,-1405.9999999999961,-485.0000000000021,-897.9999999999987,-619.9999999999983,666.000000000011,-366.9999999999951,48.000000000003595,-425.99999999999307,-581.9999999999936,-2259.999999999991,551.9999999999969,1601.000000000008,-1028.0000000000066,-1024.9999999999914,-1011.0000000000099,422.00000000000017,167.00000000000603,,-6470.999999999951
2016.03.29,277.000000000005,-1449.9999999999957,-476.9999999999941,-1080.9999999999986,-647.9999999999931,530.0000000000082,-443.99999999999994,31.999999999998696,-417.99999999999613,-507.9999999999973,-2329.0000000000077,255.00000000000523,1415.0000000000107,-873.0000000000126,-1140.9999999999911,-1037.0000000000061,426.9999999999996,100.00000000000009,,-7369.9999999999645
2016.03.29,197.99999999999818,-1475.9999999999884,-482.999999999989,-1082.9999999999895,-675.9999999999989,876.0000000000101,-497.000000000003,-27.999999999994696,-512.0000000000014,-536.0000000000032,-2355.000000000018,283.99999999999534,1485.000000000003,-981.0000000000097,-1194.9999999999932,-1109.9999999999995,500.9999999999959,53.999999999998494,,-7533.999999999989
2016.03.29,148.0000000000037,-1666.9999999999964,-560.0000000000049,-1049.9999999999955,-822.9999999999959,887.9999999999999,-515.9999999999942,-14.999999999998348,-640.9999999999916,-524.0000000000023,-2545.9999999999923,475.99999999998755,1707.000000000014,-1107.999999999998,-1111.000000000004,-1200.0000000000027,494.00000000000557,185.00000000000182,,-7862.999999999964
2016.03.29,75.00000000000284,-1644.000000000001,-543.0000000000045,-1142.999999999983,-893.9999999999948,1141.9999999999986,-585.9999999999976,-63.99999999999739,-731.9999999999993,-595.9999999999966,-2455.0000000000127,448.000000000004,1781.9999999999948,-1356.0000000000016,-1158.0000000000014,-1296.0000000000064,577.0000000000052,241.00000000000233,,-8201.999999999989
