date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURAUD,EURNZD,NZDJPY,AUDNZD,empty,sum
2017.05.01,-42.999999999993044,0.0,-87.99999999999919,0.0,-100.00000000000009,-44.99999999998394,-64.00000000000716,-4.999999999999449,0.0,-127.99999999999478,-254.99999999999545,-215.99999999999397,0.0,0.0,0.0,-271.99999999998334,,-1215.9999999999504
2017.05.01,-34.000000000000696,132.000000000005,11.999999999989797,134.0000000000008,-146.99999999999713,-65.99999999998829,-66.0000000000025,15.999999999993797,180.99999999999784,-181.9999999999933,-350.9999999999991,-55.99999999998939,252.0000000000078,-61.99999999998429,167.99999999999216,-346.0000000000019,,-414.9999999999693
2017.05.01,-102.00000000000209,49.000000000006594,-82.00000000000429,117.99999999999588,-106.00000000000608,-121.99999999999989,-23.000000000010346,61.999999999995396,214.00000000000307,-129.9999999999968,-346.00000000000364,-170.99999999998784,139.00000000000023,-242.99999999999324,79.9999999999983,-417.0000000000007,,-1080.0000000000055
2017.05.01,-12.999999999996348,54.000000000002046,-29.999999999996696,129.9999999999968,-143.9999999999997,-131.99999999999878,-25.000000000005684,105.99999999999498,224.000000000002,-15.999999999993797,-88.99999999999864,-69.9999999999923,127.00000000001043,-86.99999999999264,167.0000000000016,-304.9999999999997,,-102.99999999996643
2017.05.01,-2.999999999997449,28.000000000005798,82.99999999998863,139.99999999999568,-197.00000000000273,-150.99999999999002,-4.0000000000048885,156.99999999999602,239.0000000000003,23.00000000000635,-74.99999999998863,95.00000000000064,96.00000000000719,-66.99999999999484,201.99999999999818,-253.99999999999866,,312.0000000000216
2017.05.01,-15.00000000000945,-4.9999999999954525,119.00000000000244,148.0000000000037,-228.00000000000597,-156.99999999998494,-20.000000000010232,159.9999999999935,226.00000000000398,31.999999999998696,-91.00000000000819,96.99999999999153,53.999999999998494,-56.99999999999594,221.00000000000364,-243.99999999999977,,239.99999999998607
2017.05.01,-15.999999999993797,89.00000000001285,72.0000000000054,161.00000000000003,-196.00000000000728,-170.99999999998784,28.999999999996362,175.99999999999838,257.0000000000072,21.999999999999797,-181.0000000000116,113.99999999999189,136.00000000000279,-123.99999999999079,204.9999999999983,-361.9999999999957,,211.00000000002592
2017.05.01,28.000000000005798,117.00000000000443,-11.00000000000545,173.00000000000094,-129.9999999999968,-188.9999999999947,18.000000000000682,166.99999999999494,316.0000000000052,2.999999999997449,-251.00000000000477,-4.999999999988347,205.99999999999508,-167.00000000000603,215.99999999999397,-412.9999999999967,,78.00000000000568
2017.05.01,46.999999999997044,159.00000000000603,-89.00000000000574,104.00000000000409,-82.99999999999974,-211.99999999998997,-39.00000000000148,168.99999999999693,314.99999999999864,6.0000000000060005,-188.99999999999295,5.999999999994898,141.99999999999767,-232.99999999999432,162.9999999999967,-404.9999999999887,,-138.99999999997488
2017.05.01,174.99999999999181,215.0000000000034,-161.00000000001114,63.00000000000195,-41.9999999999976,-221.00000000000452,-6.000000000000227,176.99999999999383,301.0000000000068,41.9999999999976,-364.0000000000043,56.99999999999594,117.00000000001154,-255.99999999998957,188.0000000000024,-421.99999999998903,,-136.99999999999108
2017.05.01,180.99999999998673,408.00000000000125,-161.00000000001114,73.00000000000084,-33.000000000005244,-221.00000000000452,172.9999999999876,161.99999999999548,314.0000000000032,53.00000000000304,-382.000000000005,29.999999999996696,133.00000000000534,-248.99999999998812,289.0000000000015,-414.00000000000324,,355.9999999999645
2017.05.01,147.99999999999258,419.00000000001114,-148.99999999999915,119.00000000000244,-48.99999999999905,-211.99999999998997,207.9999999999984,144.99999999999514,334.00000000000097,41.000000000002146,-419.00000000001114,-12.999999999996348,191.99999999999218,-200.00000000000017,316.0000000000025,-414.00000000000324,,465.99999999999835
2017.05.01,170.99999999998784,419.00000000001114,-141.00000000001333,119.99999999999788,-60.99999999999994,-197.99999999998707,190.9999999999883,153.00000000000313,334.00000000000097,39.00000000000014,-367.999999999995,7.0000000000014495,212.00000000001216,-201.99999999999108,310.99999999999284,-422.9999999999956,,564.0000000000139
2017.05.01,197.99999999998707,427.0000000000067,-174.99999999999181,126.99999999999933,-73.00000000000084,-194.99999999998963,190.9999999999883,151.9999999999966,356.00000000000074,48.000000000003595,-358.0000000000041,24.000000000001798,251.00000000000122,-148.99999999999915,329.9999999999983,-427.99999999998397,,726.0000000000142
2017.05.01,198.99999999999363,425.00000000001137,-212.99999999999653,154.99999999999403,-63.00000000000195,-197.00000000000273,187.99999999998818,141.00000000000225,389.000000000006,48.99999999999905,-354.99999999998977,-24.000000000001798,313.00000000000773,-146.00000000000168,326.9999999999982,-448.9999999999883,,739.0000000000176
2017.05.01,214.00000000000307,387.00000000000045,-190.00000000000128,141.00000000000225,-31.000000000003247,-188.9999999999947,144.99999999999602,141.00000000000225,379.0000000000071,53.00000000000304,-330.0000000000125,1.0000000000065512,300.99999999999574,-173.99999999998528,280.00000000000114,-469.99999999999267,,658.0000000000277
2017.05.01,229.99999999999687,411.00000000000136,-204.00000000000418,134.0000000000008,-55.000000000005045,-194.99999999998963,160.99999999998715,144.99999999999514,374.0000000000077,55.000000000005045,-288.0000000000109,21.00000000000435,287.9999999999994,-158.99999999999804,296.99999999999704,-524.9999999999977,,689.9999999999891
2017.05.01,231.0000000000034,407.0000000000107,-201.00000000000674,168.00000000000148,-43.00000000000415,-187.99999999998818,167.99999999999216,146.99999999999713,414.00000000000324,26.000000000003798,-378.0000000000143,28.000000000005798,405.0000000000109,-130.99999999999224,323.99999999999807,-530.9999999999926,,846.0000000000288
2017.05.01,130.99999999999224,467.00000000001296,-218.00000000000708,170.99999999999892,-53.00000000000304,-166.99999999998383,234.99999999999943,124.00000000000189,404.0000000000044,-15.999999999993797,-643.0000000000007,-99.99999999998899,390.0000000000015,-70.99999999999883,370.9999999999951,-503.99999999999335,,521.0000000000366
2017.05.01,133.99999999998968,614.0000000000043,-290.00000000001245,214.00000000000307,-53.00000000000304,-146.99999999998602,394.999999999996,80.99999999999774,435.0000000000076,-36.999999999998145,-735.0000000000136,-116.99999999998934,470.9999999999992,-103.99999999999298,441.0000000000025,-581.9999999999936,,720.0000000000109
2017.05.01,112.000000000001,606.0000000000088,-327.00000000001063,221.00000000000452,-36.0000000000027,-177.99999999998929,359.99999999999943,78.99999999999574,456.00000000000085,-24.000000000001798,-662.0000000000061,-246.99999999999721,490.999999999997,-163.00000000000205,429.00000000000205,-605.9999999999955,,511.0000000000041
2017.05.01,89.99999999999008,561.000000000007,-263.99999999999756,273.9999999999965,-75.9999999999983,-173.99999999998528,381.9999999999908,81.9999999999932,499.000000000005,-27.999999999994696,-673.0000000000018,-245.0000000000063,554.00000000001,-79.99999999999119,465.0000000000034,-625.9999999999932,,741.0000000000277
2017.05.01,89.00000000000574,614.0000000000043,-222.00000000001108,322.00000000000006,-118.00000000000699,-170.99999999998784,390.00000000000057,90.0000000000012,533.0000000000057,-10.999999999994348,-705.0000000000125,-197.00000000000273,651.0000000000016,-17.999999999984695,509.00000000000034,-675.0000000000034,,1081.0000000000157
2017.05.01,62.99999999999084,592.000000000013,-229.00000000001253,353.0000000000033,-136.00000000000279,-170.00000000000347,446.9999999999885,69.9999999999923,531.9999999999991,-8.999999999992347,-727.0000000000039,-229.99999999999687,625.0000000000089,-46.999999999997044,536.0000000000014,-636.9999999999986,,1032.9999999999898
2017.05.01,65.99999999998829,548.0000000000018,-209.9999999999991,360.0000000000048,-145.00000000000622,-178.99999999999582,402.000000000001,83.9999999999952,529.0000000000017,9.00000000000345,-668.0000000000064,-211.00000000000563,636.9999999999986,-2.999999999997449,536.9999999999919,-602.999999999998,,1152.9999999999784
2017.05.01,-5.999999999994898,524.0000000000009,-181.9999999999933,351.0000000000013,-163.00000000000205,-139.9999999999846,407.99999999998704,73.00000000000084,509.00000000000387,-29.000000000001247,-681.999999999988,-224.000000000002,615.00000000001,-0.9999999999843467,528.9999999999964,-587.9999999999885,,994.0000000000615
2017.05.01,-39.999999999995595,526.0000000000105,-116.00000000000499,400.9999999999958,-202.0000000000022,-129.99999999998568,427.99999999999727,98.99999999999353,540.0000000000072,-53.999999999998494,-757.000000000005,-222.99999999999542,696.999999999992,83.00000000001084,551.0000000000019,-615.9999999999943,,1187.0000000000275
2017.05.01,-32.999999999994145,484.00000000000887,-104.99999999999955,429.0000000000016,-265.0000000000041,-109.99999999998789,399.0000000000009,90.0000000000012,544.0,-51.99999999999649,-724.9999999999943,-139.00000000000023,736.0000000000033,97.9999999999981,560.0000000000023,-619.9999999999983,,1291.0000000000414
2017.05.01,28.999999999990145,459.0000000000032,-194.0000000000053,466.9999999999952,-402.00000000000233,-107.99999999999699,381.9999999999908,48.99999999999905,591.0000000000082,-12.000000000000899,-580.9999999999889,-133.99999999998968,824.0000000000025,334.9999999999964,643.0000000000007,-505.99999999998425,,1842.0000000000175
2017.05.01,97.9999999999981,462.0000000000033,-194.0000000000053,473.0000000000012,-372.0000000000057,-99.99999999998899,407.99999999998704,32.999999999994145,612.0000000000015,67.00000000000594,-513.0000000000052,-63.99999999999739,865.0000000000047,411.0000000000058,709.9999999999937,-510.99999999999477,,2384.999999999998
2017.05.01,11.999999999989797,489.0000000000043,-52.000000000007596,551.0000000000015,-374.0000000000077,-119.00000000000244,500.0,51.99999999999649,619.0000000000028,48.000000000003595,-643.0000000000007,-45.99999999999049,896.000000000008,364.00000000000875,715.999999999994,-654.9999999999834,,2358.0000000000173
2017.05.01,-8.999999999992347,368.0000000000092,-49.00000000001015,600.0000000000006,-435.0000000000076,-146.00000000000168,446.9999999999885,24.999999999997247,592.0000000000036,48.000000000003595,-634.0000000000146,-83.9999999999952,790.0000000000018,268.0000000000016,676.0000000000019,-624.9999999999867,,1831.9999999999995
2017.05.01,-34.000000000000696,404.0000000000106,-66.00000000001049,561.9999999999958,-475.99999999999864,-147.99999999999258,463.99999999999864,44.99999999999504,626.9999999999998,91.00000000000774,-570.999999999998,-35.00000000000725,858.0000000000032,363.0000000000022,734.9999999999994,-539.999999999985,,2279.0000000000196
2017.05.01,58.99999999998684,375.0,-36.999999999998145,619.9999999999983,-575.9999999999987,-239.99999999999577,266.9999999999959,80.00000000000229,684.0000000000068,97.9999999999981,-550.0000000000114,66.00000000001049,983.0000000000006,604.0000000000045,825.0000000000028,-455.99999999998977,,2802.0000000000127
2017.05.01,-2.999999999997449,219.0000000000083,-156.00000000000057,629.9999999999973,-675.9999999999989,-272.99999999998994,177.99999999999727,-14.999999999998348,723.0000000000069,117.00000000000044,-358.0000000000041,-204.00000000000418,927.0000000000111,734.0000000000124,810.9999999999928,-334.9999999999964,,2319.000000000037
