date,USDCHF,GBPUSD,EURUSD,AUDUSD,EURCHF,CHFJPY,CADCHF,NZDCHF,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.05.23,-9.999999999998899,-130.99999999999224,167.00000000000603,14.000000000002899,-234.99999999998522,-361.0000000000042,-12.999999999996348,-319.0000000000026,-628.0000000000064,-224.000000000002,401.00000000001046,-426.9999999999925,-108.00000000000409,196.00000000000728,565.9999999999999,,-1111.9999999999577
2016.05.23,-170.99999999999892,-461.0000000000003,-7.0000000000014495,-9.999999999998899,-251.99999999998556,-486.99999999999477,-146.99999999999713,-474.00000000000773,-423.0000000000178,-574.9999999999922,288.0000000000109,-454.9999999999983,-112.99999999999955,191.00000000000784,584.0000000000067,,-2511.9999999999673
2016.05.23,-190.00000000000128,-508.9999999999817,-31.000000000003247,0.0,-244.9999999999841,-500.0,-141.99999999999767,-508.00000000000847,-273.9999999999965,-683.9999999999957,337.0000000000033,-358.99999999999466,9.999999999990905,194.0000000000053,645.0000000000067,,-2255.9999999999573
2016.05.23,-175.99999999999838,-440.9999999999803,21.999999999988695,-6.999999999990347,-266.999999999995,-522.0000000000056,-144.99999999999514,-436.00000000000307,-313.00000000000773,-449.9999999999948,359.00000000000887,-416.9999999999874,-88.00000000000807,191.00000000000784,563.9999999999978,,-2125.9999999999627
2016.05.23,-151.9999999999966,-329.99999999998585,17.999999999984695,-61.999999999995396,-222.99999999999542,-591.9999999999987,-90.0000000000012,-404.0000000000044,-463.9999999999977,-407.0000000000018,496.0000000000093,-608.9999999999947,-228.9999999999992,218.00000000000708,589.0000000000061,,-2240.9999999999627
2016.05.23,-73.00000000000084,1.0000000000065512,-7.0000000000014495,-110.99999999999443,-153.9999999999875,-578.000000000003,108.00000000000809,-306.00000000000625,-511.000000000017,-303.9999999999932,692.0000000000073,-643.0000000000007,-246.00000000000932,251.00000000000122,653.999999999999,,-1226.9999999999918
2016.05.23,-58.99999999999794,250.00000000001688,-12.999999999996348,-122.99999999999534,-126.0000000000039,-487.99999999999955,129.00000000000134,-247.00000000000833,-522.0000000000002,-198.00000000000927,671.0000000000065,-579.9999999999983,-258.0000000000098,248.00000000000378,599.0000000000051,,-716.9999999999853
2016.05.23,-37.99999999999359,192.99999999999872,11.999999999989797,-100.99999999999554,-112.99999999998533,-510.0000000000051,146.00000000000168,-223.00000000000654,-530.0000000000082,-137.9999999999937,687.0000000000118,-619.9999999999903,-269.00000000000546,269.00000000000813,624.0000000000023,,-610.9999999999714
2016.05.23,-98.99999999999353,123.00000000000644,14.000000000002899,-44.99999999999504,-185.99999999999727,-591.9999999999987,11.00000000000545,-272.00000000000557,-451.0000000000014,-134.00000000001188,553.0000000000115,-554.9999999999926,-250.0,238.0000000000049,522.0000000000002,,-1122.9999999999648
2016.05.23,-112.99999999999643,112.000000000001,-39.00000000001125,-162.99999999999093,-180.0000000000024,-591.9999999999987,47.00000000000814,-253.99999999999866,-602.999999999998,-110.99999999999443,570.999999999998,-667.9999999999922,-361.0000000000042,199.00000000000472,528.0000000000063,,-1626.999999999969
2016.05.23,-124.99999999999733,273.0000000000121,-41.000000000002146,-150.99999999999002,-153.9999999999875,-596.9999999999942,74.00000000000739,-225.00000000000853,-565.0000000000155,-83.00000000001084,643.0000000000007,-671.999999999997,-402.000000000001,186.00000000000838,477.0000000000052,,-1361.9999999999704
2016.05.23,-214.00000000000307,208.00000000000819,-160.00000000000458,-213.99999999999199,-136.99999999998712,-631.0000000000002,75.9999999999983,-148.99999999999915,-558.0000000000141,99.99999999998899,690.0000000000119,-667.9999999999922,-477.00000000000387,169.00000000000804,358.0000000000028,,-1606.999999999978
2016.05.23,-164.99999999999292,121.00000000001555,-150.00000000000568,-235.99999999999176,-95.999999999985,-623.9999999999952,1.0000000000065512,-168.00000000000148,-570.0000000000039,-28.000000000005798,630.0000000000097,-701.9999999999982,-535.0000000000108,145.00000000000622,311.00000000000574,,-2065.999999999947
2016.05.23,-187.00000000000384,57.00000000001815,-160.00000000000458,-63.99999999999739,-131.99999999999878,-701.9999999999982,-104.99999999999955,-240.00000000000688,-226.99999999999943,-137.9999999999937,519.0000000000055,-600.9999999999991,-443.00000000001205,180.0000000000024,292.00000000000335,,-1950.9999999999843
2016.05.23,-219.00000000000253,70.99999999999883,-76.99999999999375,-150.99999999999002,-200.00000000000017,-697.0000000000027,-58.99999999999794,-192.00000000000327,-487.99999999999955,-7.0000000000014495,570.0000000000074,-644.999999999996,-495.00000000000455,175.00000000000293,328.0000000000061,,-2085.999999999977
2016.05.23,-232.99999999999432,140.0000000000068,-79.00000000000685,-161.99999999999548,-225.99999999999287,-713.9999999999986,-69.9999999999923,-173.00000000000094,-521.0000000000159,170.99999999998784,585.000000000008,-664.999999999992,-481.9999999999993,136.00000000000279,295.0000000000008,,-1997.9999999999827
2016.05.23,-203.99999999999307,221.00000000000452,-121.99999999999989,-178.00000000000037,-221.00000000000452,-709.9999999999937,-68.99999999999685,-173.00000000000094,-511.000000000017,167.00000000000603,581.0000000000031,-660.9999999999872,-496.9999999999999,130.0000000000079,302.9999999999977,,-1943.9999999999745
2016.05.23,-200.99999999999562,287.9999999999994,-120.00000000000898,-170.99999999999892,-136.00000000000279,-644.999999999996,-26.999999999999247,-134.0000000000008,-470.00000000001484,123.99999999999079,594.0000000000083,-646.9999999999914,-498.00000000000466,121.00000000000443,295.0000000000008,,-1627.000000000009
2016.05.23,-75.00000000000284,145.00000000001734,-17.000000000000348,-101.99999999999099,-109.00000000000354,-557.0000000000022,-3.999999999992898,-103.00000000000864,-482.00000000000466,185.99999999999727,591.0000000000082,-613.9999999999901,-468.0000000000035,108.00000000000809,280.9999999999979,,-1219.9999999999707
2016.05.23,-58.000000000002494,107.00000000001265,28.999999999990145,-44.99999999999504,-173.00000000000094,-698.9999999999981,-15.999999999993797,-87.00000000000374,-524.9999999999977,229.99999999999687,600.0000000000085,-692.9999999999978,-587.0000000000033,135.00000000000733,243.99999999999977,,-1537.999999999978
2016.05.23,-0.999999999995449,90.00000000001229,151.9999999999966,16.0000000000049,-197.00000000000273,-740.9999999999997,-13.999999999991797,-67.00000000000594,-475.0000000000032,346.0000000000019,663.0000000000109,-680.9999999999974,-576.0000000000076,165.9999999999995,241.99999999999778,,-1076.99999999998
2016.05.23,58.99999999999794,70.0000000000145,187.99999999998818,-3.999999999992898,-153.00000000000313,-640.0000000000006,51.000000000001044,-48.000000000003595,-523.0000000000068,353.99999999998766,701.9999999999982,-671.999999999997,-564.0000000000072,194.0000000000053,292.00000000000335,,-694.000000000015
2016.05.23,33.000000000005244,102.00000000000209,153.9999999999875,7.0000000000014495,-163.00000000000205,-667.9999999999922,43.999999999999595,-56.0000000000005,-458.00000000000284,322.00000000000006,712.0000000000033,-662.9999999999967,-606.0000000000088,221.99999999999997,251.99999999999667,,-766.0000000000069
2016.05.23,34.000000000000696,89.00000000000574,136.99999999998712,16.0000000000049,-140.99999999999113,-668.9999999999969,65.99999999999939,-58.000000000002494,-422.00000000001125,319.0000000000026,737.9999999999995,-656.9999999999965,-594.9999999999989,243.00000000000432,282.99999999999994,,-616.9999999999927
2016.05.23,46.999999999997044,91.00000000001884,116.99999999998934,21.00000000000435,-116.00000000000499,-637.0000000000005,101.00000000000664,-43.00000000000415,-401.00000000000693,314.99999999999864,759.0000000000003,-616.9999999999902,-576.0000000000076,297.00000000000284,307.99999999999716,,-333.9999999999992
2016.05.23,21.999999999999797,152.0000000000188,114.99999999999844,36.0000000000027,-126.0000000000039,-605.9999999999945,89.00000000000574,-47.00000000000814,-363.0000000000022,310.9999999999946,740.0000000000091,-584.9999999999937,-550.0000000000114,330.0000000000081,318.00000000000716,,-163.9999999999693
2016.05.23,29.999999999996696,121.99999999999989,130.99999999999224,26.000000000003798,-136.00000000000279,-611.9999999999948,107.00000000000153,-40.00000000000669,-401.00000000000693,357.00000000000733,743.0000000000092,-601.9999999999897,-576.0000000000076,306.00000000000625,289.0000000000059,,-255.99999999998556
2016.05.24,57.00000000000705,148.99999999999915,146.00000000000168,33.000000000005244,-134.99999999999625,-632.000000000005,147.00000000000824,-40.00000000000669,-365.0000000000153,344.99999999999534,786.0000000000014,-598.9999999999895,-561.000000000007,308.00000000000824,290.9999999999968,,-69.99999999999676
2016.05.24,12.999999999996348,140.0000000000068,139.00000000000023,23.00000000000635,-160.99999999998892,-691.9999999999931,118.00000000000699,-41.000000000002146,-395.99999999999636,320.00000000000915,778.0000000000058,-610.99999999999,-570.0000000000074,287.9999999999994,306.00000000000625,,-345.99999999994077
2016.05.24,29.999999999996696,143.00000000000423,136.99999999998712,42.0000000000087,-154.99999999999403,-650.9999999999962,114.00000000000298,-31.000000000003247,-365.99999999999966,351.99999999999676,767.0000000000101,-596.9999999999942,-630.0000000000097,317.0000000000006,238.0000000000049,,-289.9999999999849
2016.05.24,34.99999999999615,145.00000000001734,119.99999999998678,45.000000000006146,-119.00000000000244,-600.9999999999991,104.00000000000409,17.999999999995797,-353.0000000000033,482.00000000000466,710.9999999999985,-581.9999999999936,-621.9999999999999,320.00000000000915,221.00000000000452,,-75.9999999999753
2016.05.24,41.9999999999976,131.99999999999878,102.99999999998644,15.00000000000945,-99.00000000000463,-587.9999999999939,114.00000000000298,36.999999999998145,-365.99999999999966,492.9999999999879,689.0000000000072,-585.9999999999985,-592.000000000013,299.00000000000483,246.00000000000176,,-61.000000000014666
2016.05.24,7.0000000000014495,143.00000000000423,82.99999999998863,-7.9999999999968985,-106.99999999999044,-527.000000000001,121.99999999999989,48.99999999999905,-392.00000000001455,526.9999999999886,683.0000000000069,-551.9999999999925,-597.0000000000084,299.00000000000483,204.00000000000418,,-66.000000000006
2016.05.24,26.000000000003798,141.00000000001333,92.00000000000318,-57.99999999999139,-121.99999999999989,-611.9999999999948,131.99999999999878,100.99999999999554,-560.0000000000049,653.999999999999,701.0000000000076,-696.9999999999885,-772.0000000000056,221.00000000000452,90.0000000000012,,-662.9999999999579
2016.05.24,-24.000000000001798,90.00000000001229,53.999999999998494,-95.00000000000064,-136.99999999998712,-629.9999999999955,92.00000000000318,132.99999999999423,-585.9999999999976,800.0000000000007,721.0000000000036,-685.9999999999928,-769.0000000000055,192.00000000000327,56.0000000000005,,-788.9999999999649
2016.05.24,-75.00000000000284,53.00000000001415,35.999999999991594,-52.99999999999194,-151.9999999999966,-643.0000000000007,33.000000000005244,73.99999999999629,-456.00000000001194,662.000000000007,626.0000000000048,-671.999999999997,-775.0000000000057,204.99999999999963,51.000000000001044,,-1085.999999999987
2016.05.24,-105.99999999999498,13.000000000018552,4.000000000004,-67.9999999999903,-156.99999999998494,-594.9999999999989,25.00000000000835,90.99999999999665,-402.0000000000135,722.0000000000005,609.0000000000089,-571.9999999999885,-843.0000000000035,232.00000000000998,-119.00000000000244,,-1165.9999999999302
2016.05.24,-117.00000000000044,36.0000000000138,-8.000000000008,-104.99999999999955,-161.99999999999548,-623.0000000000047,65.99999999999939,261.0000000000001,-480.00000000001376,1153.000000000004,688.0000000000024,-626.9999999999953,-941.0000000000025,226.00000000000398,-188.9999999999947,,-821.9999999999907
2016.05.24,-73.00000000000084,13.000000000018552,38.99999999998904,-60.99999999999994,-170.99999999998784,-582.9999999999984,87.00000000000374,243.99999999999977,-441.0000000000025,1112.0000000000018,675.0000000000114,-566.9999999999931,-874.0000000000094,282.0000000000045,-126.99999999999933,,-444.99999999996254
2016.05.24,-122.99999999999534,43.00000000001525,11.999999999989797,-213.99999999999199,-194.99999999998963,-658.0000000000013,77.00000000000485,195.9999999999962,-740.0000000000073,1034.0000000000016,685.0000000000023,-759.9999999999909,-957.0000000000078,147.00000000000824,-153.00000000000313,,-1605.9999999999695
2016.05.24,-146.00000000000168,92.00000000000318,7.0000000000014495,-348.9999999999993,-231.0000000000034,-655.0000000000011,96.00000000000719,275.99999999999847,-1035.0000000000082,1262.0000000000075,759.0000000000003,-890.0000000000006,-958.0000000000126,6.0000000000060005,-136.00000000000279,,-1902.0000000000055
2016.05.24,-120.99999999999334,60.99999999999994,29.999999999996696,-264.999999999993,-204.99999999998852,-680.9999999999974,87.00000000000374,302.9999999999977,-894.000000000017,1313.999999999993,758.0000000000098,-856.9999999999993,-992.0000000000044,41.000000000002146,-181.9999999999933,,-1602.9999999999836
2016.05.24,-92.00000000000318,33.00000000001635,87.99999999999919,-247.99999999999267,-231.0000000000034,-734.9999999999994,86.0000000000083,304.9999999999997,-920.0000000000097,1364.999999999994,763.0000000000052,-884.9999999999909,-1010.0000000000051,65.99999999999939,-173.9999999999964,,-1588.9999999999789
2016.05.24,-92.00000000000318,82.00000000000429,61.99999999998429,-249.99999999999466,-211.00000000000563,-713.9999999999986,111.00000000000554,325.99999999999295,-899.0000000000053,1378.9999999999968,805.0000000000068,-873.9999999999952,-1016.0000000000053,60.99999999999994,-144.99999999999514,,-1375.0000000000125
2016.05.24,-119.00000000000244,87.00000000001484,36.999999999998145,-361.9999999999957,-204.99999999998852,-745.9999999999951,108.00000000000809,315.9999999999941,-1127.0000000000114,1363.0000000000032,822.0000000000027,-993.9999999999998,-1134.0000000000005,-13.999999999991797,-215.99999999999397,,-2183.9999999999577
2016.05.24,-98.99999999999353,-13.999999999980695,82.00000000000429,-327.99999999999494,-243.99999999999977,-784.000000000006,151.00000000000114,292.9999999999988,-1100.000000000012,1292.0000000000043,883.0000000000098,-975.9999999999991,-1076.0000000000077,26.000000000003798,-134.0000000000008,,-2027.9999999999723
2016.05.24,-129.9999999999968,37.00000000002035,-38.0000000000047,-568.9999999999973,-204.00000000000418,-743.9999999999998,162.0000000000066,290.9999999999968,-1507.0000000000139,1299.0000000000057,862.9999999999995,-1169.9999999999875,-1063.0000000000023,-192.99999999999872,-148.99999999999915,,-3114.999999999975
2016.05.24,-120.99999999999334,42.0000000000087,-123.00000000000644,-569.9999999999927,-140.99999999999113,-623.0000000000047,184.00000000000637,331.999999999999,-1444.000000000001,1207.0000000000025,837.0000000000033,-1137.999999999991,-1061.000000000007,-195.00000000000074,-146.00000000000168,,-2959.99999999997
2016.05.24,-292.9999999999988,-489.99999999999045,-282.0000000000045,-623.9999999999912,-103.99999999999298,-658.0000000000013,58.000000000002494,252.99999999999213,-1305.0000000000007,1007.0000000000024,680.0000000000068,-1095.9999999999895,-921.0000000000065,-298.9999999999937,-107.00000000000153,,-4180.999999999967
2016.05.24,-317.9999999999961,-462.9999999999912,-351.0000000000124,-627.9999999999952,-73.99999999999629,-662.0000000000061,56.0000000000005,237.99999999999378,-1297.999999999999,926.0000000000045,683.0000000000069,-1095.9999999999895,-914.0000000000015,-298.9999999999937,-81.9999999999932,,-4281.999999999969
2016.05.24,-297.00000000000284,-486.999999999993,-334.00000000001205,-626.9999999999998,-38.99999999998904,-679.9999999999926,55.000000000005045,135.99999999999167,-1225.0000000000093,635.0000000000077,681.0000000000116,-1120.999999999995,-932.0000000000022,-292.9999999999988,-100.00000000000009,,-4627.999999999979
2016.05.24,-234.99999999999633,-1028.9999999999911,-268.0000000000016,-654.9999999999944,-51.000000000001044,-620.0000000000045,47.00000000000814,143.9999999999997,-1391.0000000000089,669.9999999999928,609.9999999999994,-1054.9999999999927,-757.000000000005,-392.9999999999989,-31.999999999998696,,-5014.999999999994
2016.05.24,-220.99999999999343,-917.9999999999966,-266.999999999995,-614.9999999999989,-25.999999999992696,-468.0000000000035,-3.999999999992898,129.9999999999968,-1347.0000000000093,625.0000000000089,503.0000000000001,-1018.0000000000007,-697.0000000000027,-395.99999999999636,-81.9999999999932,,-4800.99999999997
2016.05.24,-241.00000000000233,-1023.9999999999804,-265.0000000000041,-602.999999999998,-58.000000000002494,-578.000000000003,-35.999999999991594,139.99999999999568,-1262.0000000000075,658.0000000000031,543.0000000000064,-1041.9999999999873,-727.0000000000039,-408.9999999999927,-80.99999999999774,,-4984.999999999966
2016.05.24,-253.0000000000032,-1242.999999999994,-317.0000000000117,-612.9999999999969,-31.999999999987594,-566.0000000000025,-25.999999999992696,144.99999999999514,-1263.9999999999984,644.0000000000001,546.0000000000065,-1034.9999999999966,-713.0000000000081,-408.9999999999927,-66.99999999999484,,-5202.999999999978
2016.05.24,-193.99999999999417,-1173.9999999999861,-265.0000000000041,-719.9999999999984,-8.999999999992347,-471.00000000000364,39.00000000000014,181.9999999999933,-1438.000000000006,707.9999999999975,556.0000000000116,-1113.99999999999,-778.0000000000058,-488.999999999995,-112.99999999999643,,-5279.999999999969
2016.05.24,-227.99999999999488,-1169.9999999999823,-337.0000000000095,-733.9999999999902,0.0,-480.99999999999454,-22.999999999995246,178.99999999999582,-1445.0000000000073,666.9999999999953,484.00000000000887,-1125.9999999999905,-786.0000000000014,-539.0000000000006,-136.99999999999824,,-5675.9999999999645
2016.05.24,-253.99999999999866,-1139.0000000000011,-411.0000000000058,-691.9999999999926,53.00000000001415,-486.0000000000042,-90.99999999999665,130.99999999999224,-1217.0000000000014,426.9999999999996,365.99999999999966,-1052.9999999999973,-725.9999999999991,-563.9999999999978,-156.00000000000057,,-5811.999999999991
2016.05.24,-263.0000000000021,-1160.9999999999898,-469.0000000000083,-609.9999999999994,102.00000000000209,-433.9999999999975,-161.99999999999548,91.99999999999208,-1063.0000000000139,292.00000000000335,314.00000000000716,-938.999999999993,-600.0000000000085,-579.9999999999916,-178.00000000000037,,-5658.9999999999945
2016.05.24,-275.99999999999847,-1200.0000000000011,-500.00000000001154,-602.999999999998,154.99999999999403,-382.000000000005,-119.99999999999788,166.99999999999494,-883.0000000000116,384.9999999999909,300.00000000001137,-890.0000000000006,-660.0000000000108,-513.9999999999923,-246.00000000000176,,-5267.000000000038
2016.05.24,-275.000000000003,-1150.999999999991,-499.000000000005,-589.9999999999906,127.99999999999478,-391.00000000000534,-158.99999999999804,93.99999999999409,-863.9999999999981,286.00000000000847,263.00000000000523,-868.9999999999998,-594.0000000000083,-470.9999999999992,-154.99999999999403,,-5246.999999999989
2016.05.24,-343.9999999999999,-1112.9999999999861,-558.9999999999984,-606.9999999999909,123.00000000000644,-343.0000000000035,-217.0000000000005,52.99999999999194,-851.0000000000017,192.99999999999872,146.0000000000008,-816.9999999999931,-563.0000000000024,-478.0000000000006,-219.99999999999798,,-5596.999999999978
2016.05.24,-375.0000000000031,-1124.9999999999982,-582.0000000000158,-475.99999999999864,107.00000000001265,-325.9999999999934,-386.9999999999929,-9.00000000000345,-507.9999999999973,72.0000000000054,-16.999999999995907,-628.0000000000001,-450.00000000000284,-508.9999999999928,-276.9999999999939,,-5489.99999999997
2016.05.24,-290.00000000000136,-1400.9999999999857,-507.9999999999973,-373.99999999999653,112.000000000001,-313.99999999999295,-424.9999999999976,-63.00000000000195,-423.0000000000178,-95.00000000000064,-125.99999999999056,-561.9999999999976,-361.0000000000042,-513.9999999999923,-271.9999999999945,,-5615.999999999969
2016.05.24,-317.0000000000006,-1345.9999999999804,-595.0000000000122,-392.9999999999989,158.99999999999804,-268.0000000000007,-361.0000000000002,-26.000000000003798,-304.00000000001535,-89.00000000000574,-68.9999999999884,-539.999999999992,-346.00000000000364,-423.9999999999911,-212.00000000000108,,-5130.999999999995
2016.05.24,-354.9999999999942,-1300.9999999999966,-641.0000000000027,-435.9999999999919,192.00000000001438,-284.9999999999966,-330.9999999999924,-16.0000000000049,-337.0000000000095,-66.99999999999484,-3.0000000000001137,-541.9999999999874,-346.00000000000364,-433.99999999998994,-200.99999999999562,,-5102.999999999945
2016.05.24,-310.9999999999946,-1391.9999999999932,-609.9999999999994,-408.9999999999927,209.9999999999991,-237.99999999999955,-283.99999999999534,12.999999999996348,-334.00000000001205,-46.999999999997044,17.000000000010118,-534.9999999999966,-339.00000000001285,-422.00000000000017,-178.00000000000037,,-4858.999999999988
2016.05.24,-324.9999999999975,-1305.0000000000007,-608.0000000000085,-486.999999999993,191.00000000000784,-224.99999999999432,-207.99999999999707,9.999999999998899,-484.00000000001774,-8.000000000008,59.00000000001171,-557.9999999999927,-341.0000000000082,-366.9999999999951,-121.99999999999989,,-4777.999999999995
2016.05.24,-324.9999999999975,-1244.999999999985,-632.9999999999947,-496.99999999999187,187.00000000000384,-173.00000000000182,-139.00000000000023,63.99999999999739,-541.9999999999981,72.99999999998974,147.00000000000557,-601.9999999999897,-361.0000000000042,-341.99999999999784,-65.99999999999939,,-4453.999999999964
2016.05.24,-314.0000000000032,-1331.9999999999998,-614.0000000000034,-501.99999999999136,224.000000000002,-200.00000000000284,-92.99999999999864,36.999999999998145,-492.0000000000035,25.00000000000835,219.99999999999886,-601.9999999999897,-359.00000000000887,-273.9999999999965,12.000000000000899,,-4263.999999999989
2016.05.24,-300.99999999999574,-1438.9999999999902,-597.0000000000031,-424.9999999999976,202.9999999999976,-237.99999999999955,-159.9999999999935,40.99999999999105,-385.00000000001313,31.999999999987594,163.0000000000109,-557.9999999999927,-374.00000000000944,-280.9999999999979,-71.99999999999429,,-4391.000000000001
2016.05.24,-353.0000000000033,-1346.999999999987,-712.0000000000015,-452.99999999999227,238.0000000000049,-245.9999999999951,-178.99999999999582,17.999999999995797,-279.00000000000705,-87.99999999999919,147.00000000000557,-557.9999999999927,-381.0000000000002,-305.99999999999517,-70.99999999999883,,-4569.999999999962
2016.05.24,-353.0000000000033,-1339.0000000000014,-651.0000000000016,-426.9999999999996,202.9999999999976,-281.0000000000059,-174.99999999999181,12.000000000000899,-296.0000000000074,-15.00000000000945,169.00000000001114,-552.9999999999973,-375.0,-292.9999999999988,-54.999999999993946,,-4429.000000000001
