date,USDCAD,EURCHF,GBPCAD,GBPAUD,empty,sum
2015.12.14,-201.00000000000674,0.0,-238.0000000000049,-518.9999999999806,,-957.9999999999922
2015.12.14,-214.00000000000307,-49.99999999999449,-116.00000000000499,-483.99999999997334,,-863.9999999999759
2015.12.14,-299.00000000000483,-22.999999999995246,82.99999999996643,-652.9999999999702,,-892.0000000000039
2015.12.14,-230.00000000001907,-24.999999999986144,95.00000000000064,-781.9999999999716,,-941.9999999999761
2015.12.14,-306.00000000000625,49.99999999999449,-19.999999999997797,-801.9999999999694,,-1077.999999999979
2015.12.14,-365.0000000000153,35.00000000000725,-100.0000000000334,-746.9999999999643,,-1177.000000000006
2015.12.14,-402.0000000000135,12.000000000012001,-232.00000000000998,-753.9999999999658,,-1375.9999999999773
2015.12.14,-357.00000000000733,14.000000000002899,-159.00000000002024,-593.9999999999834,,-1096.0000000000082
2015.12.14,-359.0000000000204,15.999999999993797,-92.0000000000254,-508.99999999995947,,-944.0000000000115
2015.12.14,-368.00000000001273,22.999999999995246,-25.999999999992696,-361.99999999997345,,-732.9999999999836
2015.12.14,-322.00000000000006,7.0000000000014495,58.99999999998684,-152.99999999998093,,-408.9999999999927
2015.12.14,-268.0000000000016,1.0000000000065512,116.99999999996713,123.00000000000644,,-27.000000000021473
2015.12.14,-219.00000000001364,5.999999999994898,218.99999999996922,152.0000000000188,,157.99999999996925
2015.12.14,-194.0000000000053,-14.000000000002899,219.99999999997578,60.99999999999994,,72.99999999996754
2015.12.14,-158.0000000000137,2.0000000000131024,220.99999999998232,182.0000000000377,,247.0000000000194
2015.12.14,-108.00000000001918,14.000000000002899,278.00000000000045,273.0000000000121,,456.99999999999625
2015.12.14,-139.00000000000023,42.0000000000087,252.99999999996993,176.0000000000428,,332.0000000000212
2015.12.14,-104.99999999999955,18.0000000000069,346.0000000000019,256.000000000034,,515.0000000000432
2015.12.14,-60.99999999999994,-39.999999999995595,405.9999999999952,409.0000000000149,,714.0000000000146
2015.12.14,-18.0000000000069,-41.99999999998649,456.9999999999741,405.0000000000331,,802.0000000000138
2015.12.14,29.999999999996696,-42.999999999993044,736.9999999999877,769.0000000000197,,1493.000000000011
2015.12.14,-67.00000000001705,-18.0000000000069,852.9999999999926,990.000000000002,,1757.9999999999707
2015.12.14,-109.00000000000354,-36.999999999998145,740.9999999999694,1065.0000000000048,,1659.9999999999725
2015.12.14,-145.00000000001734,-18.999999999991246,644.0000000000001,1065.0000000000048,,1544.9999999999964
2015.12.14,-187.00000000000384,-28.999999999990145,459.99999999999375,904.0000000000159,,1148.0000000000157
2015.12.14,-125.00000000001954,-117.99999999999588,618.0000000000074,943.000000000005,,1317.999999999997
2015.12.14,-279.00000000000705,-127.99999999999478,631.0000000000038,1150.0000000000289,,1374.000000000031
2015.12.14,-353.0000000000033,-144.99999999999514,602.999999999998,1147.000000000009,,1252.0000000000086
2015.12.14,-658.0000000000031,-275.000000000003,401.00000000000693,1112.0000000000018,,580.0000000000026
2015.12.14,-545.0000000000177,-268.9999999999859,557.0000000000075,1125.0000000000427,,868.0000000000466
2015.12.14,-585.0000000000133,-302.9999999999866,587.9999999999885,1327.0000000000337,,1027.0000000000223
2015.12.14,-338.0000000000161,-242.99999999999324,1062.9999999999918,1875.0000000000266,,2357.000000000009
2015.12.14,-32.0000000000098,-116.00000000000499,1251.9999999999864,1951.000000000036,,3055.0000000000073
2015.12.14,-186.0000000000195,25.00000000000835,911.9999999999795,1880.000000000015,,2630.9999999999836
2015.12.14,-397.0000000000029,9.000000000014552,435.99999999996976,2013.0000000000425,,2061.000000000024
2015.12.14,-397.0000000000029,70.99999999999883,462.0000000000068,2232.000000000012,,2368.0000000000146
2015.12.14,-467.0000000000174,205.99999999999508,469.0000000000083,2246.0000000000146,,2454.0000000000005
2015.12.14,-351.0000000000124,174.00000000000747,744.9999999999957,2357.0000000000314,,2925.0000000000223
2015.12.14,-265.0000000000041,317.0000000000117,762.9999999999803,2809.000000000017,,3624.0000000000045
2015.12.14,-344.00000000001097,375.0000000000142,638.9999999999674,2530.00000000001,,3199.999999999981
2015.12.14,-395.000000000012,429.00000000001273,644.0000000000001,2320.000000000011,,2998.000000000012
2015.12.14,-354.0000000000099,401.00000000000693,692.0000000000038,2259.000000000011,,2998.000000000012
2015.12.14,-203.00000000001984,398.9999999999938,757.999999999992,2254.0000000000227,,3207.9999999999886
2015.12.14,-243.99999999999977,354.9999999999942,744.9999999999957,2216.00000000004,,3072.00000000003
2015.12.14,-289.0000000000059,367.0000000000062,876.9999999999723,2329.0000000000255,,3283.999999999998
2015.12.14,-245.0000000000063,374.0000000000077,885.9999999999868,2232.000000000012,,3247.0
2015.12.14,-303.0000000000088,310.0000000000103,838.9999999999898,2204.000000000006,,3049.9999999999973
2015.12.14,-173.00000000000094,327.99999999999494,940.9999999999918,2172.000000000018,,3268.000000000004
2015.12.15,-173.00000000000094,168.0000000000126,754.9999999999724,1942.0000000000214,,2692.0000000000055
2015.12.15,-117.00000000001154,353.0000000000033,523.0000000000068,1902.000000000026,,2661.0000000000246
2015.12.15,-120.00000000000898,371.99999999999454,621.9999999999892,1924.9999999999989,,2798.9999999999736
2015.12.15,-140.0000000000068,364.00000000000875,669.9999999999928,2124.0000000000146,,3018.000000000009
2015.12.15,-160.00000000000458,344.00000000001097,776.9999999999833,2068.000000000003,,3028.9999999999927
2015.12.15,-165.9999999999995,309.0000000000037,780.9999999999651,1999.0000000000396,,2923.000000000009
2015.12.15,-124.00000000001299,263.00000000001324,876.9999999999723,2188.0000000000346,,3204.0000000000073
2015.12.15,-75.00000000000284,289.0000000000059,899.9999999999897,2333.0000000000073,,3447.0
2015.12.15,-29.00000000001235,286.00000000000847,941.9999999999984,2446.999999999999,,3645.9999999999936
2015.12.15,47.99999999998139,285.00000000000193,1004.0000000000049,2667.0000000000196,,4004.0000000000077
2015.12.15,55.99999999998939,259.0000000000092,1031.9999999999663,2762.00000000002,,4108.999999999985
2015.12.15,82.99999999998863,280.9999999999979,1034.999999999986,2561.0000000000355,,3960.000000000008
2015.12.15,61.99999999998429,300.99999999999574,952.9999999999816,2310.000000000034,,3625.9999999999955
2015.12.15,48.99999999998794,337.0000000000095,923.0000000000072,2011.0000000000293,,3320.0000000000337
2015.12.15,35.999999999991594,371.99999999999454,922.0000000000006,2031.0000000000273,,3361.000000000014
2015.12.15,24.999999999986144,343.00000000000443,865.999999999989,2150.0000000000073,,3383.999999999987
2015.12.15,25.999999999992696,320.9999999999935,907.9999999999977,2019.9999999999995,,3274.9999999999836
2015.12.15,21.999999999988695,302.0000000000023,931.9999999999773,1922.0000000000236,,3177.999999999992
2015.12.15,148.99999999999915,337.0000000000095,1039.9999999999743,2216.00000000004,,3742.0000000000227
2015.12.15,19.999999999997797,348.00000000001495,1008.9999999999932,2215.0000000000337,,3592.0000000000396
2015.12.15,-32.0000000000098,299.00000000000483,1067.99999999998,1954.0000000000114,,3288.9999999999864
2015.12.15,44.99999999998394,259.0000000000092,1119.0000000000034,2105.0000000000236,,3528.00000000002
2015.12.15,146.99999999998602,295.0000000000008,1313.999999999993,2077.0000000000177,,3832.9999999999973
2015.12.15,204.99999999998852,334.00000000001205,1255.9999999999682,2014.0000000000048,,3808.9999999999736
2015.12.15,204.99999999998852,367.0000000000062,1259.9999999999945,1967.0000000000077,,3798.9999999999973
2015.12.15,246.99999999999721,296.0000000000074,1419.9999999999768,2293.000000000012,,4255.999999999993
2015.12.15,153.9999999999875,279.00000000000705,1130.9999999999932,2143.000000000006,,3706.9999999999936
2015.12.15,161.99999999999548,316.0000000000052,1235.0000000000084,1815.0000000000332,,3528.0000000000423
2015.12.15,99.99999999998899,327.00000000001063,1146.9999999999648,1735.000000000042,,3309.0000000000064
2015.12.15,84.99999999997954,265.0000000000041,1197.999999999988,1813.0000000000202,,3360.999999999992
2015.12.15,-51.000000000001044,312.00000000000114,890.9999999999751,1431.0000000000045,,2582.99999999998
2015.12.15,-172.0000000000166,297.0000000000139,783.9999999999848,1185.000000000036,,2094.000000000018
2015.12.15,-95.00000000000064,110.99999999999443,552.9999999999812,928.0000000000399,,1497.000000000015
2015.12.15,-70.0000000000145,83.9999999999952,613.9999999999812,954.0000000000326,,1581.9999999999945
2015.12.15,-216.00000000001617,82.00000000000429,1273.9999999999973,1228.0000000000068,,2367.9999999999923
2015.12.15,-443.0000000000156,63.99999999999739,1478.0000000000016,1305.0000000000227,,2404.0000000000064
2015.12.15,-511.000000000017,178.99999999999582,1686.999999999994,1192.0000000000375,,2547.0000000000105
2015.12.15,-215.00000000000963,211.00000000000563,2096.999999999971,1488.0000000000227,,3580.9999999999895
