date,USDCAD,EURCHF,GBPCAD,GBPAUD,empty,sum
2015.12.14,-180.0000000000024,46.0000000000127,-116.00000000000499,-464.9999999999821,,-714.9999999999768
2015.12.14,-175.00000000001404,22.0000000000109,253.99999999997647,-46.999999999997044,,53.999999999976296
2015.12.14,-192.00000000001438,-22.999999999995246,280.9999999999757,-394.9999999999676,,-329.0000000000015
2015.12.14,-229.00000000001253,100.0000000000112,130.99999999997004,-731.9999999999993,,-730.0000000000306
2015.12.14,-264.0000000000198,53.999999999998494,79.99999999999119,-625.999999999971,,-756.0000000000011
2015.12.14,-343.00000000000443,56.99999999999594,-93.00000000003195,-576.9999999999609,,-956.0000000000014
2015.12.14,-299.00000000000483,25.00000000000835,-86.99999999999264,-544.9999999999733,,-905.9999999999624
2015.12.14,-295.0000000000008,62.000000000006494,-22.0000000000109,-436.9999999999763,,-691.9999999999816
2015.12.14,-351.0000000000124,41.000000000002146,18.999999999991246,-325.99999999995964,,-616.9999999999786
2015.12.14,-309.0000000000037,41.000000000002146,73.99999999999629,-100.99999999999554,,-295.0000000000008
2015.12.14,-267.0000000000172,22.999999999995246,123.99999999996858,132.00000000002098,,11.999999999967585
2015.12.14,-195.00000000001182,35.00000000000725,259.99999999997135,299.00000000000483,,398.9999999999716
2015.12.14,-194.0000000000053,46.999999999997044,313.00000000000773,154.0000000000319,,320.0000000000314
2015.12.14,-157.00000000000713,1.0000000000065512,224.000000000002,187.00000000002603,,255.00000000002746
2015.12.14,-98.0000000000203,25.00000000000835,382.99999999997783,370.00000000002586,,679.9999999999918
2015.12.14,-98.0000000000203,53.00000000001415,290.9999999999968,287.000000000015,,533.0000000000057
2015.12.14,-64.0000000000196,69.00000000000794,370.999999999988,319.0000000000026,,694.999999999979
2015.12.14,-42.0000000000087,59.000000000009045,443.9999999999777,615.0000000000322,,1076.0000000000102
2015.12.14,11.999999999989797,-1.0000000000065512,468.00000000000176,491.0000000000192,,970.0000000000042
2015.12.14,100.99999999999554,-34.99999999998504,855.9999999999679,901.0000000000407,,1823.000000000019
2015.12.14,64.99999999998174,85.00000000000173,954.9999999999948,1029.0000000000355,,2134.0000000000136
2015.12.14,-31.000000000003247,-14.999999999987246,1024.0000000000027,1378.0000000000125,,2356.0000000000246
2015.12.14,-70.99999999999883,28.000000000005798,791.9999999999927,1090.0000000000355,,1839.000000000035
2015.12.14,-49.00000000001015,21.00000000000435,761.9999999999739,1210.0000000000223,,1943.9999999999905
2015.12.14,-64.0000000000196,-28.999999999990145,618.0000000000074,979.0000000000188,,1504.0000000000164
2015.12.14,-117.00000000001154,-102.99999999998644,819.9999999999985,1156.0000000000236,,1756.000000000024
2015.12.14,-255.00000000000523,-97.9999999999981,692.9999999999659,1287.0000000000382,,1627.000000000001
2015.12.14,-315.0000000000208,-134.99999999999625,1039.9999999999743,1517.000000000035,,2106.9999999999923
2015.12.14,-520.0000000000093,-259.9999999999936,571.9999999999725,1155.000000000017,,946.9999999999866
2015.12.14,-534.0000000000123,-225.99999999999287,856.9999999999744,1556.000000000024,,1652.9999999999934
2015.12.14,-317.0000000000117,-239.99999999999577,1106.999999999969,1963.000000000026,,2512.9999999999873
2015.12.14,208.99999999999253,-110.99999999999443,1542.9999999999832,2204.000000000006,,3844.9999999999873
2015.12.14,55.99999999998939,41.000000000002146,1390.0000000000023,2237.0,,3723.9999999999936
2015.12.14,-97.00000000001374,124.99999999999733,1123.9999999999916,2082.000000000006,,3233.999999999981
2015.12.14,-378.00000000001165,76.99999999999375,465.99999999998863,2229.9999999999986,,2394.9999999999695
2015.12.14,-329.00000000000153,273.0000000000121,1078.0000000000011,2538.000000000018,,3560.00000000003
2015.12.14,-338.0000000000161,214.00000000000307,774.000000000008,2379.0000000000423,,3029.0000000000373
2015.12.14,-176.00000000002058,317.9999999999961,1103.9999999999939,2878.000000000025,,4123.9999999999945
2015.12.14,-205.00000000001074,415.0000000000098,849.9999999999729,2855.0000000000077,,3914.99999999998
2015.12.14,-230.00000000001907,449.9999999999948,836.9999999999767,2574.000000000032,,3630.9999999999845
2015.12.14,-324.0000000000132,436.9999999999985,753.9999999999658,2355.000000000018,,3221.999999999969
2015.12.14,-135.00000000001845,428.00000000000614,975.9999999999991,2520.000000000033,,3789.00000000002
2015.12.14,-175.00000000001404,404.0000000000044,819.9999999999985,2275.000000000027,,3324.0000000000155
2015.12.14,-204.00000000000418,381.99999999999346,904.9999999999781,2474.0000000000427,,3557.00000000001
2015.12.14,-245.0000000000063,434.000000000001,900.9999999999962,2349.000000000023,,3439.000000000014
2015.12.14,-219.00000000001364,402.0000000000135,954.9999999999948,2252.0000000000095,,3390.000000000004
2015.12.14,-144.0000000000108,330.0000000000081,1019.9999999999765,2260.0000000000177,,3465.9999999999914
2015.12.14,-141.00000000001333,351.0000000000124,1022.9999999999961,2324.0000000000373,,3557.0000000000327
