date,USDCHF,EURUSD,USDJPY,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2017.06.12,37.99999999999359,0.0,107.99999999998988,-4.999999999999449,268.0000000000016,106.00000000000608,-10.000000000010001,9.999999999998899,46.999999999997044,-246.99999999999721,-36.999999999998145,40.0000000000178,-15.999999999993797,85.99999999999852,75.9999999999934,-43.999999999999595,8.000000000008,,428.0000000000065
2017.06.12,50.99999999998994,-4.000000000004,108.99999999999466,-7.9999999999968985,224.000000000002,118.00000000001809,-30.000000000007798,14.000000000002899,17.999999999995797,-165.9999999999995,-39.00000000001125,8.000000000008,113.99999999999189,96.9999999999942,70.99999999999795,-63.99999999999739,59.000000000009045,,571.9999999999876
2017.06.12,33.9999999999896,-7.0000000000014495,111.99999999999477,-87.99999999999919,316.0000000000052,94.00000000001629,-41.000000000002146,-2.000000000002,88.99999999999464,-375.0000000000142,-48.000000000003595,-68.00000000000139,39.999999999995595,121.99999999999989,69.00000000000261,-134.0000000000008,-9.999999999998899,,102.99999999997496
2017.06.12,52.99999999999194,11.00000000000545,84.99999999999375,-7.9999999999968985,329.00000000000153,112.000000000001,-82.00000000000429,9.00000000000345,35.999999999991594,-358.9999999999982,28.999999999990145,-55.99999999998939,192.99999999999872,131.00000000000023,42.999999999992156,-0.999999999995449,113.00000000000753,,637.9999999999933
2017.06.12,46.999999999997044,0.0,24.999999999991473,-45.000000000006146,236.99999999999832,109.00000000000354,-57.00000000000705,-4.000000000004,60.99999999999994,-267.0000000000172,-18.999999999991246,-78.00000000000028,130.99999999999224,68.9999999999884,-4.9999999999954525,-75.00000000000284,51.000000000001044,,179.99999999994776
2017.06.12,70.99999999999883,31.000000000003247,21.000000000000796,-39.00000000000014,371.99999999999454,107.99999999999699,-76.0000000000094,2.999999999997449,68.00000000000139,-438.00000000000506,14.000000000002899,-65.99999999998829,93.99999999999409,64.99999999999773,-19.000000000005457,-65.00000000000395,45.99999999999049,,189.99999999996618
2017.06.12,64.99999999999284,25.999999999992696,-13.00000000000523,-23.00000000000635,371.00000000001023,107.99999999999699,-102.00000000000209,39.00000000000014,51.99999999999649,-354.0000000000099,72.99999999998974,14.000000000002899,141.99999999999767,73.99999999999807,1.0000000000047748,-4.999999999999449,121.99999999999989,,589.9999999999594
2017.06.12,48.99999999999905,-1.0000000000065512,-91.00000000000819,-26.000000000003798,350.00000000000585,113.00000000000753,-106.00000000000608,46.999999999997044,43.999999999999595,-311.0000000000168,70.99999999999883,14.000000000002899,180.0000000000024,35.99999999998715,-37.00000000000614,14.000000000002899,147.99999999999258,,493.99999999994816
2017.06.12,39.00000000000014,-18.0000000000069,-70.00000000000739,-65.00000000000395,348.9999999999993,121.99999999999989,-107.00000000000153,29.000000000001247,75.9999999999983,-345.0000000000175,62.000000000006494,-27.999999999983594,114.99999999999844,60.99999999999284,-31.999999999996476,-31.000000000003247,73.99999999999629,,230.99999999997237
2017.06.12,97.9999999999981,72.99999999998974,21.000000000000796,-21.999999999999797,407.0000000000018,102.00000000000209,-143.00000000000423,34.99999999999615,76.99999999999375,-415.0000000000098,168.99999999999693,15.00000000000945,86.99999999999264,118.99999999999977,-7.999999999995566,21.999999999999797,82.00000000000429,,718.9999999999759
