date,GBPUSD,EURUSD,USDJPY,EURCHF,AUDCHF,GBPAUD,EURJPY,EURCAD,EURAUD,AUDNZD,empty,sum
2018.02.26,-162.99999999997982,-59.000000000009045,-18.000000000000682,-42.0000000000087,-51.000000000001044,-143.99999999998857,-158.00000000001546,-10.999999999983245,-67.9999999999792,-35.999999999991594,,-749.9999999999574
2018.02.26,-227.99999999998377,-76.0000000000094,-49.000000000006594,55.000000000005045,-98.0000000000092,-275.000000000003,-127.00000000000955,2.0000000000131024,-163.9999999999864,-112.99999999998533,,-1072.999999999975
2018.02.26,-212.99999999999653,-62.000000000006494,25.99999999999625,82.00000000000429,-90.0000000000012,-225.99999999999287,-259.9999999999909,33.00000000001635,-98.99999999998244,-188.9999999999947,,-997.9999999999482
2018.02.26,-230.9999999999812,-119.00000000000244,-19.99999999999602,87.99999999999919,-82.99999999999974,-154.99999999999403,-198.0000000000075,56.000000000011596,-74.99999999998064,-234.00000000000088,,-970.9999999999518
2018.02.26,-231.99999999998778,-127.00000000001043,16.000000000005343,42.0000000000087,-64.0000000000085,-123.99999999999079,-274.0000000000009,67.00000000001705,-67.9999999999792,-180.99999999998673,,-944.9999999999332
2018.02.26,-225.99999999999287,-100.99999999999554,70.99999999999795,-15.00000000000945,37.99999999999359,-15.00000000000945,-330.99999999998886,126.0000000000039,63.000000000013046,-81.9999999999821,,-471.9999999999697
2018.02.26,-166.99999999998383,-49.00000000001015,212.0000000000033,15.999999999993797,14.999999999998348,-26.999999999999247,-425.9999999999877,198.00000000000927,39.00000000001125,-47.99999999998139,,-236.99999999994637
2018.02.26,-168.99999999999693,-48.000000000003595,268.0000000000007,-39.999999999995595,-26.000000000003798,-143.99999999998857,-567.0000000000073,187.00000000000384,-76.99999999999375,-107.99999999999699,,-723.999999999982
2018.02.26,-61.99999999998429,46.999999999997044,426.9999999999925,-55.000000000005045,-7.0000000000014495,-174.00000000000747,-536.0000000000014,181.00000000000892,-106.99999999999044,-1.999999999990898,,-287.99999999998255
2018.02.26,104.99999999999955,174.99999999999181,536.9999999999919,-31.000000000003247,-62.000000000006494,-313.00000000000773,-563.999999999993,205.00000000001074,-219.99999999999798,-17.999999999984695,,-185.9999999999991
2018.02.26,104.00000000001519,191.99999999999218,522.0000000000056,-1.0000000000065512,-76.0000000000094,-299.99999999998914,-516.9999999999959,201.00000000000674,-229.99999999999687,-12.999999999996348,,-117.9999999999746
2018.02.26,91.00000000001884,163.00000000000205,459.99999999999375,11.00000000000545,-74.00000000000739,-245.0000000000063,-483.0000000000041,175.99999999999838,-191.99999999999218,63.000000000013046,,-29.999999999978428
2018.02.26,62.000000000006494,143.00000000000423,463.99999999999864,24.000000000001798,-53.00000000000304,-225.99999999999287,-515.0000000000148,177.00000000000495,-157.99999999999147,65.00000000000395,,-16.999999999982123
2018.02.26,112.000000000001,160.99999999998892,459.0000000000032,32.0000000000098,-79.00000000000685,-221.00000000000452,-448.0000000000075,191.00000000000784,-173.99999999998528,83.00000000001084,,116.00000000001738
2018.02.26,138.0000000000159,171.99999999999437,397.00000000000557,41.000000000002146,-126.0000000000039,-290.9999999999968,-393.0000000000007,190.00000000000128,-258.99999999998704,77.00000000001594,,-53.99999999995322
2018.02.26,211.00000000000563,226.99999999999943,414.99999999999204,41.000000000002146,-153.99999999999858,-373.00000000000114,-373.9999999999952,199.00000000001583,-315.99999999998295,60.99999999999994,,-62.99999999996285
2018.02.26,269.00000000000813,316.0000000000052,528.9999999999964,28.000000000005798,-147.00000000000824,-411.99999999999017,-417.0000000000016,229.00000000001253,-311.99999999997897,2.999999999997449,,86.00000000004644
2018.02.26,285.00000000000193,309.0000000000037,545.9999999999923,-1.0000000000065512,-114.99999999999844,-340.9999999999913,-421.99999999999704,234.00000000000088,-286.99999999999284,4.000000000004,,212.00000000001663
2018.02.26,217.0000000000005,224.000000000002,534.9999999999966,-25.00000000000835,-221.00000000000452,-533.99999999999,-586.0000000000127,185.99999999999727,-550.9999999999903,-11.999999999989797,,-766.9999999999993
2018.02.26,293.0000000000099,251.99999999998556,546.999999999997,-28.000000000005798,-234.00000000000088,-516.0000000000053,-590.0000000000034,185.99999999999727,-564.9999999999933,-4.999999999988347,,-660.0000000000073
2018.02.26,359.0000000000204,234.00000000000088,424.99999999999716,75.00000000000284,-264.0000000000087,-348.9999999999993,-405.00000000000114,263.00000000001324,-490.999999999997,31.000000000003247,,-121.99999999996822
2018.02.26,489.0000000000061,226.99999999999943,429.9999999999926,68.00000000000139,-248.99999999999923,-208.99999999999253,-368.9999999999998,253.99999999999866,-498.9999999999828,25.00000000000835,,167.0000000000323
2018.02.26,531.0000000000148,258.99999999998704,412.9999999999967,112.000000000001,-176.0000000000095,43.999999999999595,-272.99999999999613,329.00000000000153,-263.99999999999756,136.00000000000279,,1111.0000000000002
2018.02.26,558.0000000000141,367.99999999999056,450.00000000000284,121.99999999999989,-107.00000000000153,127.99999999999478,-203.00000000000296,490.999999999997,-84.99999999997954,163.00000000000205,,1885.000000000017
2018.02.26,595.0000000000122,441.99999999998687,453.00000000000296,165.9999999999995,-106.00000000000608,139.00000000000023,-132.000000000005,473.0000000000123,-59.99999999999339,126.0000000000039,,2096.0000000000136
2018.02.26,611.000000000006,443.99999999999994,480.000000000004,182.99999999999983,-123.00000000000644,171.00000000001003,-140.00000000001478,479.0000000000072,-40.99999999997994,136.00000000000279,,2200.0000000000286
2018.02.26,661.0000000000005,455.99999999998977,462.99999999999386,221.00000000000452,-92.00000000000318,276.00000000000955,-109.00000000000887,578.9999999999961,37.00000000002035,168.99999999999693,,2660.9999999999995
2018.02.26,572.0000000000169,395.99999999999636,320.99999999999795,222.00000000001108,-91.00000000000774,347.0000000000084,-109.00000000000887,570.0000000000039,108.00000000001918,189.00000000001694,,2525.000000000054
2018.02.26,432.0000000000102,348.9999999999993,278.99999999999636,249.99999999999466,-76.0000000000094,269.9999999999925,-61.00000000000705,629.0000000000128,139.00000000000023,207.00000000000162,,2417.999999999992
2018.02.26,355.0000000000164,276.9999999999939,316.0000000000025,225.00000000000853,-68.00000000000139,255.00000000000523,-126.00000000000477,663.999999999998,134.00000000001188,195.00000000001182,,2227.000000000042
2018.02.26,393.0000000000211,241.99999999998667,250.0,228.00000000000597,-26.999999999999247,478.0000000000006,-140.99999999999113,777.0000000000055,237.00000000002052,197.00000000000273,,2634.0000000000523
