date,USDCHF,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.09.18,-75.9999999999983,-4.999999999988347,-18.0000000000069,-6.0000000000060005,-53.00000000000304,-57.00000000001815,-72.00000000000273,-52.000000000007596,-175.99999999999838,-116.00000000000499,0.0,-3.9999999999906777,-144.99999999999514,-151.00000000001222,-36.000000000001364,-49.99999999999716,-64.99999999999773,0.0,-50.0000000000056,-92.00000000000318,,-1224.0000000000375
2017.09.18,-84.0000000000063,63.000000000013046,-5.000000000010552,-24.000000000001798,19.00000000000235,34.99999999998504,-36.000000000001364,13.999999999991797,-14.999999999998348,89.99999999999008,181.00000000000892,81.99999999999363,-194.0000000000053,-201.00000000000674,-34.000000000006025,-22.999999999996135,-189.99999999999773,34.000000000000696,15.999999999993797,-182.99999999999983,,-455.0000000000507
2017.09.18,-70.99999999999883,105.00000000002174,-21.00000000000435,-95.00000000000064,85.99999999999719,62.99999999999084,17.000000000010118,9.999999999998899,-41.9999999999976,114.99999999999844,289.0000000000059,146.99999999999136,-302.9999999999866,-279.00000000000705,-9.000000000000341,3.0000000000001137,-271.99999999999136,-41.000000000002146,121.99999999999989,-241.00000000000233,,-416.99999999997675
2017.09.18,-7.9999999999968985,178.00000000001148,-22.999999999995246,-90.99999999999665,134.99999999999625,73.99999999999629,103.9999999999992,17.999999999995797,-70.99999999999883,118.99999999999133,306.9999999999906,169.00000000001114,-266.999999999995,-320.00000000000915,9.000000000000341,-46.999999999997044,-206.99999999999363,-12.999999999996348,158.0000000000026,-267.0000000000172,,-43.00000000000091
2017.09.18,-14.000000000002899,187.00000000000384,-28.000000000005798,-92.00000000000318,153.99999999999858,72.99999999998974,112.00000000000898,21.999999999999797,-34.000000000000696,144.99999999999514,246.99999999999721,185.00000000000227,-241.99999999998667,-262.00000000000665,42.999999999992156,4.0000000000048885,-224.99999999999432,-36.999999999998145,176.99999999999383,-209.00000000001472,,205.99999999997328
2017.09.18,-92.99999999999864,103.00000000000864,15.999999999993797,-77.00000000000485,95.99999999999609,71.99999999998319,161.00000000000136,18.999999999991246,-21.00000000000435,156.99999999999602,207.00000000000162,222.0000000000084,-313.00000000000773,-272.00000000000557,52.99999999999727,46.999999999997044,-278.99999999999636,-65.99999999999939,200.00000000000017,-215.00000000000963,,16.9999999999483
2017.09.18,-84.0000000000063,126.0000000000039,75.00000000000284,-70.0000000000034,104.99999999999955,78.99999999998464,159.00000000000603,8.999999999992347,-14.999999999998348,141.99999999999767,272.99999999998994,266.9999999999959,-343.00000000000443,-284.00000000001756,54.99999999999261,70.00000000000739,-274.0000000000009,-82.00000000000429,209.9999999999991,-170.00000000000347,,247.9999999999331
2017.09.18,-112.000000000001,151.00000000001222,52.99999999999194,-77.00000000000485,110.99999999999443,81.9999999999821,185.00000000000227,-8.000000000008,-24.000000000001798,129.9999999999968,242.00000000000887,329.00000000000773,-334.9999999999964,-279.00000000000705,76.99999999999818,111.0000000000042,-304.00000000000205,-97.00000000000264,214.99999999999852,-175.00000000001404,,274.99999999995947
2017.09.18,-79.00000000000685,204.00000000000418,-36.999999999998145,-180.0000000000024,153.99999999999858,151.9999999999966,200.00000000000284,42.999999999993044,34.000000000000696,188.9999999999947,69.00000000000794,389.00000000001,-336.9999999999873,-247.00000000001944,128.99999999999068,165.99999999999682,-375.0,-136.99999999999824,225.99999999999287,-158.0000000000137,,404.9999999999629
2017.09.18,-111.00000000000554,191.00000000000784,-96.00000000000719,-250.00000000000577,175.00000000000293,110.99999999999443,186.9999999999976,67.9999999999903,117.00000000000044,227.99999999999488,-25.999999999992696,403.99999999999636,-248.99999999998812,-68.00000000000139,189.99999999999773,283.00000000000125,-442.99999999999784,-190.00000000000128,221.99999999999997,-136.00000000000279,,606.9999999999814
2017.09.18,-23.00000000000635,233.00000000001654,-156.00000000000057,-395.99999999999636,280.9999999999979,98.99999999998244,254.0000000000049,66.99999999999484,154.99999999999403,294.9999999999897,-156.00000000000057,406.0000000000059,-263.99999999999756,2.999999999997449,167.99999999999216,323.99999999999807,-838.9999999999986,-292.9999999999988,319.99999999999807,-470.9999999999992,,6.999999999973909
