date,USDCHF,GBPUSD,EURUSD,USDCAD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,NZDJPY,NZDCAD,AUDNZD,empty,sum
2018.05.28,-114.99999999999844,-55.000000000005045,217.99999999998488,256.99999999999613,-373.99999999999653,-190.99999999998562,299.0000000000066,-62.99999999999084,-212.00000000000108,-439.99999999999596,-424.99999999998647,185.99999999999727,-609.9999999999994,-68.00000000000139,-127.00000000001043,-147.99999999999613,-654.0000000000101,-104.99999999999955,,-2626.9999999999923
2018.05.28,-124.00000000000189,-65.00000000000395,248.99999999998812,272.00000000000557,-351.99999999999676,-212.99999999999653,243.99999999999977,-65.99999999999939,-160.00000000000458,-426.00000000000415,-461.99999999998465,32.999999999994145,-670.9999999999993,-232.99999999999432,-31.000000000003247,-170.0000000000017,-641.0000000000027,-157.00000000000713,,-2973.000000000013
2018.05.28,-97.00000000000264,-109.00000000000354,303.9999999999932,217.0000000000005,-346.0000000000019,-224.000000000002,254.0000000000049,-51.99999999999649,-178.00000000000037,-404.0000000000044,-446.9999999999974,61.99999999998429,-676.0000000000099,-228.00000000000597,66.99999999999484,-140.00000000000057,-593.0000000000102,-90.99999999999665,,-2681.000000000054
2018.05.28,-104.00000000000409,-188.9999999999947,337.99999999999386,229.00000000001253,-375.9999999999986,-309.0000000000037,219.0000000000083,-55.99999999998939,-235.00000000000742,-434.9999999999965,-567.9999999999907,78.99999999998464,-733.9999999999902,-165.9999999999995,41.000000000002146,-200.00000000000284,-640.0000000000073,-65.00000000000395,,-3170.9999999999877
2018.05.28,-92.00000000000318,-209.9999999999991,327.99999999999494,225.00000000000853,-397.0000000000029,-316.99999999998954,269.999999999996,-59.99999999999339,-213.00000000000762,-448.9999999999994,-584.9999999999911,18.999999999991246,-716.9999999999899,-181.9999999999933,-26.999999999999247,-177.99999999999727,-665.0000000000044,-117.99999999999588,,-3367.9999999999754
2018.05.28,-65.00000000000395,-278.00000000000045,421.99999999998903,140.99999999999113,-446.9999999999974,-350.9999999999902,213.99999999999864,-31.999999999998696,-256.0000000000007,-480.99999999999807,-563.9999999999867,80.99999999999774,-740.0000000000073,-170.00000000000347,-15.00000000000945,-253.0000000000001,-672.0000000000059,-102.00000000000209,,-3568.000000000028
2018.05.28,-46.00000000000159,-261.0000000000001,432.9999999999945,140.99999999999113,-453.99999999999886,-309.99999999998806,147.99999999999613,-45.99999999999049,-239.0000000000003,-473.99999999999665,-541.9999999999981,90.99999999999665,-754.0000000000102,-195.9999999999962,-12.999999999996348,-290.9999999999968,-678.0000000000008,-120.00000000000898,,-3611.0000000000055
2018.05.28,-82.00000000000429,-248.00000000000378,441.99999999998687,130.99999999999224,-494.00000000000557,-343.00000000000443,79.00000000000773,-12.999999999996348,-243.99999999999977,-536.0000000000032,-513.9999999999923,71.99999999998319,-754.9999999999945,-238.99999999998923,-99.99999999998899,-409.9999999999966,-725.000000000009,-207.00000000000162,,-4186.00000000002
2018.05.28,-87.00000000000374,-119.00000000000244,308.9999999999815,174.99999999999181,-414.9999999999987,-224.000000000002,118.00000000000921,-33.9999999999896,-179.00000000000693,-463.9999999999977,-403.99999999998215,79.99999999999119,-631.0000000000038,-204.99999999998852,-96.00000000000719,-296.0000000000065,-652.0000000000082,-181.00000000000892,,-3305.000000000033
2018.05.28,-119.99999999999788,-180.0000000000024,254.999999999983,151.00000000001222,-463.9999999999977,-324.9999999999975,222.99999999999898,4.000000000004,-231.0000000000034,-534.9999999999966,-450.9999999999792,63.99999999999739,-536.0000000000032,-79.99999999999119,-296.9999999999917,-304.00000000000205,-701.0000000000072,-221.99999999998886,,-3748.9999999999636
2018.05.28,-128.00000000000588,-120.99999999999334,188.9999999999947,173.00000000000094,-434.000000000001,-275.9999999999874,237.00000000000898,-3.999999999992898,-192.00000000000327,-511.0000000000059,-401.99999999999125,27.999999999983594,-475.0000000000032,-92.00000000000318,-320.00000000000915,-269.00000000000546,-677.0000000000053,-243.99999999999977,,-3518.000000000019
2018.05.28,-114.99999999999844,-109.00000000000354,134.99999999999625,184.99999999999073,-365.0000000000042,-245.99999999999068,225.9999999999991,-22.999999999995246,-143.00000000000423,-431.99999999999903,-402.9999999999978,-43.999999999999595,-418.0000000000073,-97.9999999999981,-232.00000000000998,-192.99999999999784,-595.0000000000011,-184.99999999999073,,-3055.000000000012
2018.05.28,-172.00000000000549,-89.99999999999008,18.999999999991246,265.0000000000041,-356.9999999999962,-307.99999999999716,299.0000000000066,-23.999999999990695,-165.9999999999995,-465.9999999999998,-487.99999999999955,-69.00000000000794,-360.0000000000048,11.00000000000545,-381.0000000000091,-174.0000000000066,-642.0000000000092,-208.00000000000819,,-3311.0000000000164
2018.05.28,-121.99999999999989,-97.9999999999981,-43.00000000001525,256.00000000001177,-367.0000000000062,-249.99999999999466,292.0000000000016,-54.999999999993946,-156.00000000000057,-441.99999999999795,-484.9999999999799,-9.000000000014552,-272.99999999998994,157.00000000000713,-489.99999999999045,-153.0000000000058,-647.0000000000086,-177.00000000000495,,-3061.9999999999804
2018.05.28,-182.99999999999983,-150.99999999999002,-104.99999999999955,239.00000000001143,-361.0000000000002,-380.9999999999869,313.0000000000024,0.0,-214.00000000000307,-478.0000000000006,-531.9999999999991,-58.000000000002494,-167.9999999999904,255.00000000000523,-567.0000000000064,-177.0000000000067,-630.0000000000083,-157.00000000000713,,-3354.9999999999814
2018.05.28,-168.00000000000148,-147.99999999999258,-140.0000000000068,170.00000000000347,-397.99999999999835,-356.00000000000074,305.9999999999974,29.000000000001247,-236.99999999999832,-502.9999999999979,-435.9999999999919,28.999999999990145,-46.999999999997044,375.0000000000142,-703.9999999999935,-210.99999999999852,-631.0000000000038,-164.00000000000858,,-3233.999999999983
2018.05.28,-219.00000000000253,-106.00000000000608,-385.00000000001313,181.9999999999933,-375.9999999999986,-385.99999999999744,459.0000000000032,63.00000000000195,-179.00000000000693,-519.0000000000028,-394.9999999999898,-154.0000000000097,258.0000000000027,490.999999999997,-1007.0000000000024,-123.99999999999523,-609.000000000004,-278.00000000000045,,-3284.000000000031
2018.05.28,-260.00000000000466,-197.00000000000273,-250.00000000001688,207.00000000000162,-431.99999999999903,-529.0000000000017,454.00000000000773,80.00000000000229,-252.0000000000078,-604.0000000000045,-548.9999999999995,-164.00000000000858,55.000000000005045,407.0000000000018,-943.000000000005,-219.0000000000083,-701.0000000000072,-297.9999999999983,,-4195.000000000046
2018.05.28,-397.0000000000029,-26.999999999999247,-454.00000000002103,215.99999999999397,-443.99999999999994,-541.9999999999981,649.0000000000009,181.00000000000892,-311.00000000000574,-709.9999999999995,-335.9999999999808,-53.999999999998494,310.9999999999946,575.9999999999987,-1269.9999999999934,-203.00000000000296,-721.000000000005,-384.9999999999909,,-3921.0000000000014
2018.05.28,-323.0000000000066,-1.0000000000065512,-418.0000000000073,215.00000000000963,-395.99999999999636,-415.99999999999415,549.9999999999972,120.00000000000898,-223.00000000000654,-607.9999999999974,-303.9999999999932,-82.00000000000429,262.999999999991,475.0000000000032,-1099.9999999999898,-156.99999999999648,-658.0000000000031,-350.00000000000585,,-3412.9999999999973
2018.05.28,-358.9999999999982,-5.999999999994898,-459.0000000000094,212.00000000001216,-387.99999999999943,-470.9999999999992,628.0000000000001,152.00000000000767,-224.9999999999974,-626.0000000000043,-307.99999999999716,-151.00000000001222,320.00000000000915,473.0000000000123,-1137.9999999999945,-123.99999999999523,-645.0000000000067,-377.9999999999894,,-3492.9999999999573
2018.05.28,-473.0000000000012,73.99999999999629,-731.9999999999993,245.99999999999068,-375.0000000000031,-544.9999999999955,721.0000000000036,220.00000000000907,-270.99999999999903,-697.9999999999986,-247.99999999998158,-143.00000000000423,632.9999999999947,747.0000000000088,-1492.9999999999889,-141.9999999999959,-660.000000000005,-412.9999999999967,,-3551.999999999966
2018.05.28,-421.0000000000047,49.00000000001015,-657.0000000000186,195.9999999999962,-390.0000000000015,-499.9999999999893,700.0000000000028,210.00000000001017,-256.0000000000007,-672.0000000000059,-214.99999999998744,-124.00000000001299,594.99999999999,697.0000000000143,-1428.9999999999914,-126.00000000000477,-637.0000000000098,-408.00000000000836,,-3388.000000000012
2018.05.28,-429.0000000000016,110.99999999999443,-659.0000000000095,258.0000000000027,-379.0000000000071,-449.9999999999948,736.0000000000042,179.00000000000693,-258.9999999999981,-668.0000000000019,-213.99999999998087,-43.999999999999595,530.0000000000082,697.0000000000143,-1410.0000000000002,-94.0000000000083,-665.9999999999999,-392.9999999999989,,-3153.9999999999704
2018.05.28,-348.00000000000387,76.0000000000094,-548.0000000000151,452.00000000000796,-336.00000000000296,-375.9999999999986,609.0000000000089,2.000000000002,-175.00000000000293,-568.9999999999973,-518.9999999999806,-137.00000000000932,154.99999999999403,510.99999999999477,-1147.000000000009,-73.99999999999807,-746.0000000000023,-357.99999999999164,,-3527.999999999995
2018.05.28,-277.000000000005,140.0000000000068,-613.0000000000191,519.0000000000028,-309.99999999999915,-217.99999999998488,498.00000000000466,-89.99999999999008,-85.99999999999719,-492.999999999999,-526.9999999999886,-131.99999999999878,164.00000000000858,524.9999999999977,-1170.9999999999886,-66.0000000000025,-756.0000000000011,-361.9999999999957,,-3254.999999999949
2018.05.28,-251.00000000000122,32.999999999994145,-563.0000000000024,512.0000000000014,-321.0000000000046,-290.9999999999968,468.0000000000035,-106.99999999999044,-80.99999999999774,-485.0000000000021,-657.9999999999808,-260.0000000000158,106.00000000000608,473.0000000000123,-1129.0000000000023,-79.00000000000773,-765.0000000000045,-370.00000000000364,,-3767.999999999993
2018.05.28,-253.99999999999866,49.99999999999449,-540.0000000000072,541.9999999999981,-307.0000000000017,-272.99999999998994,463.0000000000081,-124.99999999999733,-69.00000000000794,-473.99999999999665,-673.9999999999968,-259.0000000000092,42.0000000000087,419.9999999999982,-1065.999999999989,-69.00000000000261,-771.0000000000106,-365.99999999999966,,-3730.0
2018.05.28,-263.99999999999756,18.999999999991246,-560.0000000000049,522.0000000000002,-292.9999999999988,-320.9999999999935,448.99999999999807,-102.99999999999754,-70.99999999999883,-467.0000000000063,-684.9999999999801,-311.0000000000168,90.99999999999665,436.9999999999985,-1061.000000000001,-72.00000000000273,-738.0000000000053,-350.00000000000585,,-3778.000000000025
2018.05.28,-265.99999999999955,1.999999999990898,-536.0000000000032,432.9999999999945,-289.0000000000059,-340.9999999999913,423.0000000000018,-49.99999999999449,-55.000000000005045,-463.9999999999977,-591.9999999999925,-378.00000000001165,161.99999999999548,370.00000000000364,-1015.0000000000103,-88.00000000000807,-671.0000000000105,-367.99999999999056,,-3723.0000000000346
2018.05.28,-280.9999999999979,8.999999999992347,-556.0000000000009,361.0000000000113,-295.0000000000008,-364.9999999999931,498.00000000000466,11.00000000000545,-63.00000000000195,-480.99999999999807,-495.99999999998533,-378.999999999996,276.00000000000955,388.9999999999949,-1055.000000000006,-61.00000000000705,-629.0000000000018,-387.000000000004,,-3503.999999999975
2018.05.28,-282.99999999999994,-9.999999999998899,-550.000000000006,357.99999999999164,-290.00000000000136,-368.9999999999971,498.9999999999952,8.000000000008,-67.00000000000594,-477.0000000000052,-493.99999999999443,-402.9999999999978,266.0000000000107,375.0000000000142,-1038.99999999999,-52.00000000000671,-617.0000000000009,-383.0,,-3527.9999999999845
2018.05.28,-284.0000000000065,-7.0000000000014495,-548.9999999999995,371.00000000001023,-300.0000000000003,-367.0000000000062,498.9999999999952,2.000000000002,-62.000000000006494,-489.0000000000061,-504.9999999999999,-409.99999999999926,256.99999999999613,368.9999999999971,-1063.9999999999982,-67.99999999999784,-641.0000000000027,-402.9999999999978,,-3651.000000000021
2018.05.28,-282.0000000000045,4.000000000004,-546.000000000002,380.00000000000256,-295.0000000000008,-363.9999999999866,483.0000000000041,-6.999999999990347,-63.00000000000195,-483.0000000000001,-517.9999999999962,-392.9999999999989,242.99999999999324,371.00000000001023,-1049.9999999999955,-70.99999999999795,-642.0000000000092,-394.00000000000546,,-3626.9999999999754
2018.05.28,-282.0000000000045,8.999999999992347,-548.0000000000151,337.99999999999386,-292.00000000000335,-356.9999999999851,463.99999999999864,19.00000000000235,-45.000000000006146,-475.0000000000032,-451.99999999998573,-416.00000000001637,286.00000000000847,371.99999999999454,-1065.0000000000048,-79.9999999999983,-603.0000000000091,-428.00000000000614,,-3555.0000000000473
2018.05.28,-279.00000000000705,18.0000000000069,-559.0000000000206,300.00000000001137,-292.00000000000335,-344.99999999999534,439.00000000000716,39.00000000000014,-60.00000000000449,-470.9999999999992,-401.99999999999125,-367.0000000000062,354.0000000000099,395.99999999999636,-1090.9999999999975,-94.99999999999886,-584.0000000000067,-409.99999999999926,,-3408.9999999999986
2018.05.28,-275.99999999999847,38.0000000000047,-564.000000000009,326.0000000000041,-262.00000000000665,-336.00000000000296,451.0000000000076,26.000000000003798,-70.99999999999883,-455.0000000000054,-401.99999999999125,-320.00000000000915,327.00000000001063,452.00000000000796,-1048.0000000000045,-70.00000000000739,-565.9999999999999,-361.9999999999957,,-3111.99999999999
2018.05.28,-251.99999999999667,41.000000000002146,-585.0000000000133,289.0000000000059,-297.9999999999983,-272.99999999998994,484.00000000000887,23.00000000000635,-18.0000000000069,-441.0000000000025,-352.9999999999811,-216.00000000001617,388.9999999999949,514.0000000000144,-1288.0000000000002,-91.00000000000819,-613.000000000008,-469.99999999999267,,-3157.999999999982
2018.05.29,-258.0000000000027,41.000000000002146,-586.0000000000198,309.0000000000037,-326.0000000000041,-278.9999999999848,495.00000000000455,-16.999999999989246,-6.0000000000060005,-458.00000000000284,-356.9999999999851,-242.00000000000887,384.9999999999909,520.9999999999936,-1242.999999999994,-97.99999999999898,-616.0000000000055,-432.9999999999945,,-3168.0000000000014
2018.05.29,-278.00000000000045,38.0000000000047,-584.0000000000067,296.9999999999917,-312.00000000000114,-330.9999999999924,510.9999999999957,36.0000000000027,-60.99999999999994,-502.00000000000244,-368.9999999999971,-248.00000000000378,384.00000000000654,510.00000000001046,-1147.000000000009,-88.00000000000807,-607.0000000000019,-381.0000000000091,,-3132.0000000000205
2018.05.29,-262.00000000000665,11.00000000000545,-548.9999999999995,307.00000000001285,-331.0000000000035,-316.0000000000052,427.0000000000067,13.00000000000745,-79.00000000000685,-499.000000000005,-400.9999999999847,-285.00000000000193,323.99999999999096,456.00000000001194,-1136.0000000000036,-138.9999999999958,-634.0000000000013,-394.9999999999898,,-3487.999999999969
2018.05.29,-280.9999999999979,5.000000000010552,-559.0000000000206,320.00000000000915,-302.9999999999977,-351.99999999999676,414.0000000000015,24.000000000001798,-90.0000000000012,-490.00000000000153,-428.9999999999905,-320.00000000000915,317.9999999999961,448.000000000004,-1078.0000000000011,-128.0000000000001,-610.0000000000106,-363.0000000000022,,-3474.0000000000064
2018.05.29,-274.00000000000756,15.999999999993797,-572.0000000000169,290.00000000001245,-299.00000000000483,-334.9999999999964,400.99999999999625,40.00000000000669,-89.00000000000574,-478.0000000000006,-383.0,-294.0000000000165,373.00000000000114,472.00000000000574,-1086.000000000009,-120.99999999999511,-583.0000000000002,-343.99999999998875,,-3266.000000000025
2018.05.29,-275.99999999999847,2.999999999997449,-560.0000000000049,286.99999999999284,-290.00000000000136,-350.00000000000585,451.0000000000076,44.0000000000107,-78.00000000000028,-472.00000000000574,-392.9999999999989,-348.9999999999993,357.00000000000733,426.9999999999996,-1049.9999999999955,-78.00000000000296,-569.0000000000084,-353.0000000000033,,-3249.0000000000086
2018.05.29,-234.00000000000088,-55.99999999998939,-503.000000000009,239.99999999999577,-380.00000000000256,-356.00000000000074,629.9999999999955,40.00000000000669,-96.00000000000719,-531.9999999999991,-409.99999999999926,-304.00000000001535,346.0000000000019,456.9999999999963,-1183.0000000000007,-22.999999999996135,-652.0000000000082,-414.00000000000324,,-3430.000000000036
2018.05.29,-256.0000000000007,5.999999999994898,-553.0000000000035,140.0000000000068,-372.0000000000057,-327.99999999999494,628.0000000000001,118.00000000000699,-85.00000000000173,-541.0000000000026,-187.99999999998818,-284.00000000001756,530.0000000000082,466.9999999999952,-1232.000000000011,-31.00000000000591,-570.0000000000039,-442.00000000000904,,-2993.0000000000327
2018.05.29,-282.0000000000045,103.99999999999298,-649.0000000000107,307.99999999999716,-179.00000000000693,-256.99999999999613,858.0000000000041,33.000000000005244,139.00000000000023,-365.0000000000042,-290.9999999999968,-722.0000000000005,453.99999999999886,97.9999999999981,-913.0000000000083,319.9999999999932,-442.00000000000904,-493.99999999999443,,-2280.000000000042
2018.05.29,-251.99999999999667,58.000000000002494,-611.000000000006,249.00000000001032,-211.00000000000563,-263.99999999999756,746.9999999999999,45.000000000006146,97.9999999999981,-377.0000000000051,-271.99999999998334,-636.0000000000143,469.0000000000083,175.99999999999838,-936.0000000000035,227.99999999999443,-443.99999999999994,-452.99999999999227,,-2385.9999999999864
2018.05.29,-204.99999999999963,4.000000000004,-581.0000000000093,255.00000000000523,-202.0000000000022,-255.00000000000523,801.0000000000019,7.0000000000014495,195.9999999999962,-336.00000000000296,-349.99999999998363,-861.0000000000007,431.0000000000036,5.999999999994898,-869.0000000000086,311.9999999999976,-433.0000000000056,-533.0000000000057,,-2613.000000000018
2018.05.29,-214.99999999999852,-45.99999999999049,-585.0000000000133,236.99999999999832,-309.99999999999915,-316.0000000000052,769.999999999996,25.00000000000835,132.99999999999423,-450.00000000000597,-389.99999999997925,-794.0000000000058,451.0000000000014,124.99999999999733,-1133.9999999999907,164.99999999999204,-562.0000000000069,-621.0000000000049,,-3517.0000000000127
2018.05.29,-192.00000000000327,-43.999999999999595,-572.0000000000169,245.99999999999068,-280.9999999999979,-287.9999999999994,787.0000000000061,2.000000000002,190.00000000000128,-402.9999999999978,-402.9999999999978,-889.0000000000065,425.0000000000087,25.00000000000835,-1044.0000000000005,227.00000000000387,-529.0000000000017,-631.0000000000038,,-3374.0000000000045
2018.05.29,-184.00000000000637,-82.99999999998863,-538.0000000000163,229.00000000001253,-262.00000000000665,-313.99999999999204,685.0000000000023,6.0000000000060005,168.00000000000148,-377.0000000000051,-427.99999999998397,-867.0000000000177,401.99999999999125,42.999999999993044,-947.9999999999933,185.00000000000227,-491.0000000000081,-556.0000000000009,,-3330.0000000000105
2018.05.29,-192.99999999999872,-82.99999999998863,-522.0000000000002,171.99999999999437,-300.0000000000003,-326.0000000000041,728.0000000000086,47.00000000000814,87.99999999999919,-424.9999999999976,-351.99999999999676,-697.9999999999986,446.9999999999974,168.99999999999693,-1015.9999999999947,164.00000000000148,-502.00000000000244,-513.0000000000078,,-3114.9999999999836
2018.05.29,-207.00000000000162,-52.000000000007596,-533.0000000000057,198.99999999999363,-256.0000000000007,-314.99999999999864,700.0000000000028,41.000000000002146,88.99999999999464,-387.99999999999943,-351.99999999999676,-690.0000000000128,428.9999999999905,156.00000000000057,-927.9999999999955,183.9999999999975,-464.00000000000887,-462.0000000000068,,-2849.0000000000528
2018.05.29,-196.00000000000728,-62.99999999999084,-506.0000000000064,195.00000000001182,-260.00000000000466,-312.9999999999855,737.9999999999995,38.0000000000047,95.00000000000064,-385.000000000002,-358.9999999999982,-690.0000000000128,402.9999999999978,131.00000000001444,-899.0000000000053,212.99999999999386,-466.00000000001086,-461.0000000000003,,-2785.0000000000014
2018.05.29,-245.0000000000063,-25.00000000000835,-515.000000000021,222.00000000001108,-224.9999999999974,-336.9999999999873,731.9999999999993,59.000000000009045,56.0000000000005,-383.0,-339.99999999998477,-632.0000000000103,378.999999999996,148.99999999999915,-825.0000000000091,212.0000000000033,-439.0000000000005,-402.9999999999978,,-2560.0000000000045
2018.05.29,-262.00000000000665,147.00000000000824,-764.0000000000091,314.99999999999864,-187.00000000000384,-194.0000000000053,977.0000000000039,20.0000000000089,87.99999999999919,-361.0000000000002,-243.99999999999977,-519.0000000000028,601.000000000007,380.00000000000256,-1095.0000000000016,405.9999999999917,-455.0000000000054,-411.99999999999017,,-1559.0000000000048
2018.05.29,-312.9999999999966,255.99999999998957,-876.0000000000101,212.99999999999653,-217.0000000000005,-146.99999999998602,945.999999999998,113.00000000000753,0.999999999995449,-422.9999999999956,32.0000000000098,-256.00000000001177,859.0000000000098,632.0000000000103,-1324.9999999999984,316.99999999999307,-423.0000000000067,-384.9999999999909,,-995.9999999999868
2018.05.29,-236.00000000000287,384.00000000000654,-851.0000000000017,252.0000000000078,-238.0000000000049,79.00000000000685,888.9999999999958,33.000000000005244,-17.000000000000348,-390.99999999999693,145.00000000001734,92.00000000000318,777.9999999999898,751.0000000000127,-1340.000000000008,311.9999999999976,-477.0000000000052,-309.0000000000037,,-143.9999999999808
2018.05.29,-280.00000000000244,659.0000000000095,-1148.0000000000157,374.999999999992,-175.00000000000293,297.9999999999983,1115.9999999999995,-5.999999999994898,34.99999999999615,-358.0000000000028,344.00000000001097,256.99999999999613,1025.9999999999936,974.0000000000082,-1614.9999999999886,504.0000000000049,-480.0000000000027,-333.0000000000055,,1192.9999999999936
2018.05.29,-206.00000000000617,933.9999999999905,-1358.999999999999,466.00000000001086,-143.00000000000423,668.0000000000019,1221.0000000000036,-114.99999999999844,134.0000000000008,-275.99999999999847,578.0000000000118,527.9999999999951,1198.0000000000102,1171.9999999999952,-1846.9999999999986,665.9999999999968,-503.000000000009,-343.00000000000443,,2772.999999999998
2018.05.29,-251.99999999999667,800.0000000000007,-1395.000000000013,506.0000000000064,-1.0000000000065512,472.00000000000574,1225.999999999999,-102.99999999999754,182.99999999999983,-165.9999999999995,350.00000000000585,144.99999999999514,1200.0000000000011,1038.0000000000057,-1558.9999999999993,789.999999999992,-343.9999999999999,-246.99999999999721,,2643.000000000002
2018.05.29,-440.00000000000705,724.9999999999978,-1511.000000000018,574.0000000000078,-17.000000000000348,148.00000000001478,1361.000000000004,3.0000000000085514,82.99999999999974,-312.00000000000114,169.00000000001913,-53.999999999998494,1265.9999999999893,1106.000000000007,-1758.9999999999995,724.9999999999943,-412.00000000000125,-331.999999999999,,1323.0000000000177
2018.05.29,-424.9999999999976,546.000000000002,-1400.0000000000011,461.0000000000003,-31.000000000003247,-7.0000000000014495,1132.9999999999955,55.000000000005045,48.99999999999905,-312.00000000000114,82.00000000000429,-190.00000000000128,1252.0000000000086,1049.0000000000111,-1631.999999999989,566.9999999999931,-349.0000000000104,-289.0000000000059,,559.0000000000077
2018.05.29,-240.00000000000688,493.0000000000101,-1221.0000000000055,607.0000000000019,-75.9999999999983,184.00000000000637,987.000000000009,-171.99999999999437,146.99999999999713,-234.00000000000088,-180.99999999998673,-174.00000000000747,855.0000000000058,886.000000000009,-1485.000000000003,551.9999999999925,-511.0000000000059,-307.99999999999716,,109.00000000002558
2018.05.29,-558.9999999999984,632.0000000000103,-1311.0000000000177,740.9999999999917,-51.99999999999649,-100.99999999999554,1298.0000000000018,-3.999999999992898,17.000000000000348,-431.0000000000036,-178.99999999999582,-241.00000000000233,815.0000000000101,787.0000000000043,-1554.9999999999952,551.9999999999925,-573.0000000000013,-421.99999999998903,,-585.9999999999773
2018.05.29,-604.0000000000045,634.0000000000013,-1428.000000000007,808.9999999999931,-112.000000000001,-163.00000000000205,1388.999999999996,-7.9999999999968985,-28.000000000005798,-521.0000000000048,-267.99999999997937,-202.9999999999976,886.000000000009,971.9999999999951,-1869.0000000000095,515.0000000000006,-699.0000000000052,-496.99999999999187,,-1195.0000000000111
2018.05.29,-618.0000000000074,602.999999999998,-1281.000000000021,676.9999999999943,-145.00000000000622,-205.99999999999508,1260.9999999999957,81.00000000000884,-133.00000000000534,-563.0000000000024,-131.99999999999878,-21.00000000000435,842.0000000000094,967.0000000000067,-1730.9999999999936,382.99999999999557,-650.0000000000061,-411.99999999999017,,-1078.000000000022
2018.05.29,-522.0000000000002,434.000000000001,-1180.0000000000032,537.0000000000097,-109.00000000000354,-249.99999999999466,1144.0000000000055,85.00000000000173,-100.00000000000009,-460.00000000000483,-165.9999999999995,-154.0000000000097,882.9999999999893,919.0000000000032,-1503.9999999999943,411.9999999999919,-508.00000000000847,-297.9999999999983,,-837.0000000000147
