date,USDJPY,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2019.03.25,-52.00000000000671,-60.99999999999994,-48.99999999998794,-2.999999999997449,1.999999999990898,-17.999999999995797,-58.000000000002494,-131.00000000000023,-37.99999999998249,-48.00000000000182,-37.9999999999967,-49.000000000006594,-62.99999999999084,-76.0000000000094,,-681.9999999999875
2019.03.25,9.000000000000341,-101.99999999999099,34.000000000000696,4.000000000004,5.999999999994898,-26.000000000003798,-14.000000000002899,19.000000000005457,42.0000000000087,13.00000000000523,6.000000000000227,-31.00000000000591,-118.99999999999133,-110.99999999999443,,-269.9999999999698
2019.03.25,108.99999999999466,-120.99999999999334,70.99999999999883,22.999999999995246,25.999999999992696,-29.000000000001247,-2.000000000002,173.00000000000182,58.000000000002494,127.00000000000955,87.99999999999386,22.999999999996135,-147.99999999999258,-116.00000000000499,,281.999999999991
2019.03.25,90.00000000000341,-80.99999999999774,11.00000000000545,26.999999999999247,27.999999999994696,24.999999999997247,-48.000000000003595,78.00000000000296,-25.999999999992696,106.00000000000875,72.99999999999329,64.99999999999773,-93.99999999999409,-134.99999999999625,,119.00000000001842
2019.03.25,-30.000000000001137,-81.9999999999932,-122.99999999998423,15.00000000000945,9.999999999998899,-43.00000000000415,-126.99999999999933,-257.99999999998136,-167.9999999999904,-60.99999999999284,-49.000000000006594,-103.9999999999992,-56.99999999999594,-19.999999999997797,,-1096.9999999999377
2019.03.25,-191.99999999999307,-81.9999999999932,-180.99999999998673,-18.999999999991246,-35.00000000000725,-82.99999999999974,-141.00000000000225,-524.0000000000009,-135.9999999999806,-277.000000000001,-215.0000000000034,-261.0000000000099,-7.9999999999968985,32.999999999994145,,-2120.9999999999723
2019.03.25,-171.99999999999704,-54.999999999993946,-109.99999999998789,12.999999999996348,-26.999999999999247,-73.99999999999629,-117.99999999999588,-395.9999999999866,-59.99999999999339,-191.99999999999307,-174.99999999999716,-222.99999999999898,0.0,42.0000000000087,,-1546.9999999999345
2019.03.25,-171.00000000000648,-98.99999999999353,-157.99999999999147,2.999999999997449,-34.000000000000696,-51.000000000001044,-139.00000000000023,-435.9999999999786,-109.99999999998789,-196.99999999998852,-176.00000000000193,-192.00000000000728,-57.99999999999139,-63.99999999999739,,-1881.9999999999488
2019.03.25,-215.99999999999397,-80.99999999999774,-91.99999999998099,25.999999999992696,-7.0000000000014495,-39.999999999995595,-114.99999999999844,-424.99999999998295,-88.99999999998354,-221.9999999999942,-180.99999999999739,-210.99999999999852,-65.99999999999939,-52.99999999999194,,-1771.9999999999236
2019.03.25,-216.99999999999875,-78.99999999999574,-51.99999999998539,52.000000000007596,6.999999999990347,12.999999999996348,-111.00000000000554,-433.9999999999975,-61.99999999998429,-237.99999999999955,-195.99999999999795,-181.0000000000116,-44.99999999999504,-92.99999999998754,,-1635.9999999999645
2019.03.25,-209.99999999999375,-92.99999999999864,-76.99999999999375,70.99999999999883,14.999999999998348,14.999999999998348,-139.99999999999568,-460.9999999999843,-115.99999999998278,-218.9999999999941,-188.0000000000024,-178.00000000001148,-68.99999999999685,-107.99999999999699,,-1757.9999999999552
2019.03.25,-152.00000000000102,-64.99999999999284,-63.99999999999739,92.00000000000318,39.999999999995595,41.9999999999976,-148.99999999999915,-375.99999999997635,-156.99999999998494,-131.00000000000023,-118.99999999999977,-111.0000000000042,-57.99999999999139,-103.99999999999298,,-1311.9999999999438
2019.03.25,-147.99999999999613,-76.99999999999375,-37.99999999998249,114.99999999999844,48.99999999999905,36.0000000000027,-151.00000000000114,-360.99999999999,-146.00000000000168,-113.99999999999011,-114.00000000000432,-121.00000000000932,-79.99999999999119,-103.99999999999298,,-1253.999999999953
2019.03.25,-27.000000000001023,-75.9999999999983,-30.999999999981043,137.9999999999937,82.99999999999974,72.0000000000054,-161.99999999999548,-242.999999999995,-213.99999999998087,-0.999999999990564,-16.000000000005343,-25.000000000005684,-81.9999999999932,-110.99999999999443,,-694.9999999999421
2019.03.25,-1.0000000000047748,-41.9999999999976,-17.000000000000348,163.00000000000205,90.99999999999665,90.0000000000012,-170.99999999999892,-195.99999999999795,-212.99999999999653,53.00000000001148,6.000000000000227,9.999999999990905,-41.9999999999976,-83.9999999999952,,-352.99999999998647
2019.03.25,-24.00000000000091,-30.999999999992145,-3.999999999981796,174.99999999999181,98.99999999999353,92.99999999999864,-172.00000000000549,-195.99999999999795,-217.0000000000005,61.00000000000705,9.000000000000341,6.999999999990791,-49.99999999999449,-87.99999999999919,,-337.9999999999903
2019.03.25,-84.99999999999375,-9.999999999998899,-70.99999999999883,164.00000000000858,59.99999999999339,70.99999999999883,-204.99999999999963,-320.99999999999795,-217.99999999998488,-0.999999999990564,-61.99999999999761,-44.00000000001114,6.0000000000060005,-45.99999999999049,,-761.9999999999569
2019.03.25,-55.999999999997385,-0.999999999995449,-238.99999999998923,148.99999999999915,56.0000000000005,60.00000000000449,-302.0000000000023,-456.99999999999363,-434.9999999999854,24.00000000000091,-37.9999999999967,-28.000000000005798,17.000000000000348,-21.999999999988695,,-1271.999999999949
2019.03.25,30.000000000001137,-42.999999999993044,-239.99999999999577,175.99999999999838,76.99999999999375,63.00000000000195,-326.0000000000041,-335.9999999999843,-483.99999999999557,156.0000000000059,51.9999999999925,37.9999999999967,-68.99999999999685,-93.99999999999409,,-999.9999999999735
2019.03.25,49.99999999999716,-10.999999999994348,-142.99999999998204,188.9999999999947,90.0000000000012,102.99999999999754,-272.00000000000557,-188.99999999999295,-373.00000000000114,204.00000000000773,87.99999999999386,101.99999999998965,-48.99999999999905,-116.00000000000499,,-326.99999999999824
2019.03.25,75.00000000000284,-35.999999999991594,-119.99999999998678,126.0000000000039,110.99999999999443,148.99999999999915,-207.00000000000162,-137.00000000000045,-402.9999999999978,155.00000000000114,128.0000000000001,168.99999999999693,-104.99999999999955,-211.99999999998997,,-306.9999999999693
2019.03.25,96.00000000000364,-53.999999999998494,33.00000000001635,113.99999999999189,10.999999999994348,87.00000000000374,-97.9999999999981,151.00000000001046,48.000000000003595,248.00000000000466,81.00000000000307,161.99999999999193,-64.99999999999284,-214.00000000000307,,600.0000000000312
2019.03.25,192.99999999999784,-51.000000000001044,-132.99999999998312,245.99999999999068,112.99999999999643,156.99999999999602,-309.99999999999915,34.000000000020236,-415.99999999999415,448.99999999999807,231.99999999999932,274.9999999999915,-145.9999999999906,-273.9999999999965,,369.0000000000256
2019.03.25,209.99999999999375,-47.9999999999925,-248.99999999998812,297.9999999999983,143.9999999999997,161.00000000000003,-424.9999999999976,-90.99999999997976,-656.9999999999965,513.0000000000052,271.99999999999136,283.9999999999918,-172.99999999998983,-259.9999999999936,,-20.99999999995771
2019.03.25,194.00000000000261,-32.999999999994145,-366.999999999984,219.99999999999798,112.99999999999643,153.99999999999858,-446.00000000000193,-190.99999999997408,-735.9999999999811,454.00000000000773,254.99999999999545,295.0000000000017,-146.99999999999713,-265.99999999998846,,-500.9999999999204
2019.03.25,158.00000000000125,-58.99999999999794,-317.9999999999961,147.99999999999258,51.99999999999649,100.00000000000009,-356.00000000000074,-143.00000000000068,-522.9999999999845,367.00000000000443,182.99999999999272,229.99999999998977,-129.9999999999968,-252.0000000000078,,-543.0000000000073
2019.03.25,126.99999999999534,-54.999999999993946,-325.99999999998187,109.00000000000354,-6.0000000000060005,121.99999999999989,-331.999999999999,-206.99999999999363,-400.00000000000034,279.0000000000106,90.00000000000341,226.99999999998965,-42.999999999993044,-276.00000000000955,,-690.999999999975
2019.03.25,152.00000000000102,-31.999999999998696,-179.99999999998016,133.00000000000534,-43.00000000000415,161.00000000000003,-255.00000000000523,-22.999999999996135,-121.99999999999989,325.00000000000284,61.99999999999761,281.9999999999965,38.0000000000047,-286.00000000000847,,212.00000000001535
2019.03.25,76.99999999999818,84.0000000000063,224.000000000002,141.99999999999767,-65.00000000000395,180.99999999999784,7.9999999999968985,463.99999999999864,482.00000000000466,365.99999999999966,57.00000000000216,323.99999999999807,135.00000000000733,-236.99999999999832,,2242.0000000000073
2019.03.25,63.00000000000239,118.00000000000699,68.00000000000139,123.00000000000644,-108.00000000000809,178.00000000000037,-83.9999999999952,268.0000000000007,374.0000000000077,323.99999999999807,-3.0000000000001137,305.9999999999974,237.00000000000944,-178.99999999999582,,1685.0000000000318
2019.03.25,31.00000000000591,118.00000000000699,130.0000000000079,78.00000000000028,-119.00000000000244,153.99999999999858,-9.00000000000345,316.0000000000025,486.00000000000864,257.000000000005,-27.000000000001023,272.99999999999613,237.00000000000944,-160.99999999998892,,1764.0000000000457
2019.03.25,-34.000000000006025,120.00000000000898,1.0000000000065512,78.00000000000028,-134.0000000000008,128.00000000000588,-95.99999999999609,96.00000000000364,347.0000000000084,194.00000000000261,-85.99999999999852,199.99999999998863,251.00000000000122,-127.99999999999478,,937.00000000003
2019.03.25,-10.99999999999568,145.00000000000622,-133.99999999998968,73.99999999999629,-115.00000000000954,116.00000000000499,-182.00000000000438,-18.000000000000682,121.99999999999989,221.00000000000364,-45.000000000001705,204.9999999999983,259.0000000000092,-75.00000000000284,,562.000000000014
2019.03.25,58.000000000006935,177.00000000000495,-228.99999999999034,78.00000000000028,-130.0000000000079,128.00000000000588,-241.00000000000233,31.00000000000591,30.0000000000189,352.00000000000387,24.00000000000091,299.99999999999716,282.99999999999994,-86.0000000000083,,775.0000000000358
2019.03.25,94.99999999999886,263.0000000000021,-55.99999999998939,110.99999999999443,-18.0000000000069,202.9999999999976,-156.00000000000057,344.99999999999886,-5.999999999994898,498.00000000000466,216.99999999999875,450.9999999999934,209.00000000000364,-123.00000000000644,,2032.9999999999945
2019.03.25,87.0000000000033,301.0000000000068,-339.99999999998477,46.999999999997044,-94.00000000000519,199.00000000000472,-290.9999999999968,-12.000000000000455,-208.99999999999253,387.00000000000045,106.99999999999932,420.99999999999227,376.00000000000966,-35.999999999991594,,943.0000000000423
2019.03.25,106.99999999999932,207.00000000000162,-479.99999999999153,55.000000000005045,-63.00000000000195,195.9999999999962,-392.00000000000347,-252.9999999999859,-471.9999999999835,323.99999999999807,96.9999999999942,375.99999999999056,282.0000000000045,-100.99999999999554,,-116.99999999997229
2019.03.25,34.000000000006025,248.99999999999923,-441.99999999998687,25.999999999992696,-50.0000000000056,212.00000000000108,-343.9999999999999,-298.9999999999782,-451.99999999998573,215.0000000000034,61.99999999999761,345.9999999999894,315.0000000000097,-60.99999999999994,,-188.99999999995703
2019.03.25,-57.00000000000216,287.0000000000039,-510.99999999999477,18.999999999991246,-7.0000000000014495,224.000000000002,-385.99999999999744,-461.9999999999891,-647.9999999999819,134.00000000000034,57.999999999992724,310.99999999999284,294.00000000000534,-42.999999999993044,,-786.9999999999714
2019.03.25,-195.99999999999795,274.00000000000756,-478.0000000000006,1.999999999990898,-78.00000000000028,185.99999999999727,-349.99999999999477,-546.999999999997,-434.000000000001,11.00000000000989,-88.99999999999864,203.99999999999352,324.00000000000205,-46.999999999997044,,-1217.999999999986
2019.03.25,-117.999999999995,286.00000000000847,-539.0000000000006,-4.999999999988347,-114.00000000000298,131.99999999999878,-385.000000000002,-427.99999999999727,-426.9999999999996,164.00000000000148,-22.999999999996135,239.99999999999488,331.0000000000035,-11.00000000000545,,-896.9999999999801
2019.03.25,49.99999999999716,228.00000000000597,-434.000000000001,21.00000000000435,-2.000000000002,187.00000000000384,-333.0000000000055,-254.99999999999545,-556.0000000000009,240.0000000000091,134.00000000000034,335.9999999999985,217.0000000000005,-65.00000000000395,,-231.99999999998911
2019.03.25,58.000000000006935,187.9999999999993,-329.99999999998585,1.999999999990898,-26.000000000003798,156.00000000000057,-253.0000000000032,-110.99999999999,-357.99999999999164,243.99999999999977,121.99999999999989,315.9999999999883,182.99999999999983,-89.99999999999008,,101.00000000002089
2019.03.25,-37.9999999999967,229.00000000000142,-314.99999999999864,14.000000000002899,27.999999999994696,187.9999999999993,-251.99999999999667,-188.99999999999295,-470.9999999999992,173.00000000000182,129.99999999999545,301.9999999999925,149.00000000001023,-97.9999999999981,,-149.999999999984
2019.03.25,-6.000000000000227,234.00000000000088,-329.00000000000153,-5.999999999994898,25.999999999992696,182.99999999999983,-241.00000000000233,-178.99999999997362,-480.99999999999807,173.00000000000182,138.9999999999958,305.9999999999974,171.00000000001003,-69.00000000000794,,-78.99999999998018
2019.03.25,-51.00000000000193,219.00000000000253,-310.9999999999946,-17.000000000000348,24.999999999997247,195.9999999999962,-195.9999999999962,-238.9999999999759,-496.99999999999187,131.00000000000023,97.99999999999898,313.99999999999295,197.00000000000273,-58.000000000002494,,-188.9999999999725
2019.03.25,-60.000000000002274,236.00000000000287,-348.9999999999993,25.00000000000835,-11.00000000000545,190.00000000000128,-270.0000000000036,-284.9999999999966,-459.99999999999375,150.00000000000568,58.9999999999975,268.99999999999125,207.00000000000162,-49.99999999999449,,-348.999999999987
2019.03.25,-27.000000000001023,248.00000000000378,-350.9999999999902,11.00000000000545,-7.0000000000014495,204.00000000000418,-246.99999999999721,-222.99999999998477,-481.99999999998244,161.00000000000136,96.00000000000364,316.99999999999307,209.00000000000364,-59.000000000009045,,-149.99999999995094
2019.03.26,31.00000000000591,248.99999999999923,-190.99999999998562,2.999999999997449,20.999999999993246,199.00000000000472,-158.0000000000026,59.00000000002592,-285.99999999998624,258.0000000000098,180.99999999999739,365.99999999999966,178.00000000000037,-85.00000000000173,,825.0000000000574
2019.03.26,31.999999999996476,238.0000000000049,-207.00000000000162,0.0,21.999999999999797,185.99999999999727,-161.00000000000003,39.00000000001569,-304.9999999999997,248.00000000000466,180.99999999999739,356.9999999999993,163.00000000000205,-87.99999999999919,,705.0000000000169
2019.03.26,31.00000000000591,257.0000000000072,-232.99999999999432,9.999999999998899,29.000000000001247,185.99999999999727,-195.00000000000074,-9.999999999990905,-361.9999999999957,246.9999999999999,179.00000000000205,344.99999999999886,187.9999999999993,-58.000000000002494,,614.0000000000265
2019.03.26,52.99999999999727,270.99999999999903,-140.99999999999113,28.000000000005798,73.99999999999629,253.0000000000032,-151.9999999999966,100.00000000002274,-344.99999999999534,278.0000000000058,236.99999999999477,427.99999999999727,163.00000000000205,-116.99999999998934,,1130.0000000000518
2019.03.26,102.00000000000387,312.00000000000114,-270.99999999999903,-1.999999999990898,78.00000000000028,251.00000000000122,-207.99999999999707,59.00000000002592,-525.999999999982,326.0000000000076,295.99999999999227,474.9999999999943,191.00000000000784,-75.00000000000284,,1008.0000000000626
2019.03.26,179.00000000000205,321.0000000000046,-312.00000000000114,18.999999999991246,61.999999999995396,261.99999999999557,-251.00000000000122,127.00000000000955,-540.9999999999915,444.0000000000026,340.999999999994,549.9999999999972,217.0000000000005,-87.99999999999919,,1329.9999999999995
2019.03.26,161.00000000000136,328.0000000000061,-307.99999999999716,32.0000000000098,95.00000000000064,292.00000000000335,-260.00000000000466,85.00000000000796,-617.9999999999852,424.0000000000066,355.000000000004,558.9999999999975,197.00000000000273,-109.99999999998789,,1232.000000000065
2019.03.26,85.99999999999852,312.00000000000114,-256.99999999999613,24.000000000001798,97.9999999999981,253.0000000000032,-221.00000000000452,40.000000000020464,-557.9999999999918,328.00000000000296,299.99999999999716,462.99999999999386,171.00000000001003,-73.99999999999629,,965.0000000000385
2019.03.26,78.99999999999352,313.00000000000773,-237.99999999998266,35.00000000000725,87.99999999999919,278.9999999999959,-219.00000000000253,23.000000000024556,-507.9999999999973,308.00000000000693,266.9999999999959,471.9999999999942,204.99999999999963,-89.00000000000574,,1015.0000000000366
2019.03.26,34.000000000006025,292.00000000000335,-326.9999999999884,42.0000000000087,96.99999999999153,300.99999999999574,-282.0000000000045,-128.99999999999068,-648.9999999999885,275.0000000000057,248.99999999999523,465.999999999994,160.00000000000458,-157.00000000000713,,372.00000000002547
2019.03.26,7.000000000005002,272.00000000000557,-307.99999999999716,25.999999999992696,88.99999999999464,282.0000000000045,-258.9999999999981,-135.99999999999568,-602.999999999998,231.99999999999932,221.9999999999942,430.9999999999974,141.00000000000225,-161.99999999999548,,234.0000000000111
2019.03.26,54.000000000002046,260.00000000000466,-295.0000000000008,14.000000000002899,84.99999999999064,270.99999999999903,-243.00000000000432,-42.999999999977945,-573.9999999999857,289.0000000000015,262.00000000000045,459.99999999999375,119.00000000000244,-177.99999999998929,,481.00000000003934
2019.03.26,81.00000000000307,294.00000000000534,-337.99999999999386,28.000000000005798,106.99999999999044,375.9999999999986,-282.0000000000045,-87.99999999999386,-685.9999999999866,302.0000000000067,286.9999999999919,577.9999999999887,158.0000000000026,-259.0000000000092,,558.0000000000052
2019.03.26,37.00000000000614,270.99999999999903,-406.9999999999796,-8.000000000008,88.99999999999464,302.9999999999977,-297.9999999999983,-219.99999999999886,-737.9999999999942,215.0000000000034,239.00000000000432,467.9999999999893,149.00000000001023,-187.99999999998818,,-87.99999999996226
2019.03.26,99.99999999999432,229.00000000000142,-330.9999999999924,35.00000000000725,122.99999999999534,366.9999999999951,-278.00000000000045,-129.99999999999545,-710.999999999995,266.00000000000534,277.9999999999916,539.999999999992,101.00000000000664,-286.00000000000847,,302.9999999999972
2019.03.26,137.00000000000045,170.00000000000347,-388.9999999999949,12.000000000012001,96.99999999999153,312.00000000000114,-299.00000000000483,-139.99999999998636,-732.9999999999836,285.0000000000108,277.9999999999916,509.00000000000034,50.0000000000056,-297.9999999999983,,-8.999999999951115
2019.03.26,81.99999999999363,152.00000000000767,-344.99999999999534,8.000000000008,95.00000000000064,321.0000000000046,-268.0000000000016,-129.99999999999545,-671.9999999999837,253.0000000000001,257.99999999999557,500.0,3.0000000000085514,-363.0000000000022,,-105.99999999995958
2019.03.26,129.0000000000049,140.0000000000068,-202.9999999999976,22.999999999995246,108.99999999999244,329.00000000000153,-185.00000000000182,49.000000000006594,-508.9999999999817,283.00000000000125,281.9999999999965,518.9999999999912,-0.999999999995449,-360.9999999999891,,604.0000000000308
2019.03.26,125.0,173.00000000000094,-124.99999999999733,38.0000000000047,78.00000000000028,343.00000000000443,-144.99999999999514,153.00000000002,-331.999999999999,317.0000000000073,260.0000000000051,545.0000000000017,65.99999999999939,-351.99999999999676,,1144.0000000000555
2019.03.26,185.00000000000227,191.00000000000784,-26.999999999999247,151.00000000001222,178.00000000000037,472.00000000000574,-165.9999999999995,213.99999999999864,-438.9999999999894,399.0000000000009,341.99999999999875,659.9999999999966,47.00000000000814,-418.9999999999916,,1788.0000000000512
2019.03.26,146.0000000000008,169.00000000000804,-265.99999999998846,73.00000000001194,117.99999999999588,448.9999999999994,-266.999999999995,-61.9999999999834,-617.9999999999852,307.00000000000216,271.0000000000008,631.0000000000002,65.00000000000395,-451.0000000000014,,565.0000000000698
2019.03.26,141.00000000000534,153.00000000000313,-275.9999999999874,39.999999999995595,88.99999999999464,405.9999999999952,-248.00000000000378,-54.9999999999784,-559.9999999999827,283.00000000000125,251.00000000000477,593.9999999999941,65.00000000000395,-435.0000000000076,,448.0000000000382
2019.03.26,326.9999999999982,128.00000000000588,-334.9999999999964,79.99999999999119,119.99999999999788,405.9999999999952,-314.99999999999864,147.00000000001978,-710.999999999995,563.0000000000024,435.0000000000023,735.99999999999,-19.999999999997797,-483.99999999999557,,1077.0000000000196
2019.03.26,378.0000000000001,169.00000000000804,-185.99999999999727,92.00000000000318,147.99999999999258,405.9999999999952,-226.00000000000398,422.00000000002547,-575.9999999999987,666.000000000011,527.000000000001,795.9999999999923,-24.999999999997247,-452.99999999999227,,2138.0000000000396
