date,USDCHF,GBPUSD,EURUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2020.05.11,-144.99999999999514,-330.0000000000081,-232.99999999999432,-84.99999999999064,1.999999999990898,-741.9999999999902,33.000000000005244,-206.00000000000617,-829.9999999999841,-97.9999999999981,82.00000000000429,-825.0000000000028,-55.99999999998939,-687.9999999999998,438.0000000000024,125.0,77.00000000000485,-494.00000000001666,,-3974.9999999999686
2020.05.11,-120.99999999999334,-239.00000000001143,-197.00000000000273,-117.99999999999588,-15.00000000000945,-725.9999999999991,33.000000000005244,-226.00000000000398,-747.9999999999905,-46.999999999997044,-9.999999999998899,-801.0000000000019,-89.99999999999008,-768.0000000000131,367.00000000000443,76.99999999999818,34.99999999999615,-495.000000000001,,-4089.000000000004
2020.05.11,-92.99999999999864,-280.9999999999979,-229.99999999999687,-135.99999999999167,-60.99999999999994,-718.9999999999941,8.000000000008,-224.000000000002,-775.0000000000057,-112.000000000001,-87.00000000001484,-855.9999999999945,-110.99999999999443,-764.9999999999934,320.99999999999795,57.00000000000216,48.000000000003595,-474.0000000000189,,-4489.999999999992
2020.05.11,-92.00000000000318,-344.00000000001097,-228.00000000000597,-117.99999999999588,-58.000000000002494,-865.9999999999997,68.00000000000139,-199.00000000000472,-1111.9999999999948,-185.99999999999727,-178.99999999999582,-1015.9999999999911,-66.99999999999484,-763.0000000000026,456.00000000000307,159.9999999999966,-26.000000000003798,-481.0000000000203,,-5051.000000000023
2020.05.11,-78.99999999999574,-270.99999999999903,-207.00000000000162,-176.99999999999383,-56.000000000011596,-878.9999999999907,79.00000000000685,-221.99999999999997,-992.999999999995,-18.0000000000069,-174.00000000000747,-1031.9999999999964,-22.999999999995246,-825.9999999999934,429.9999999999926,171.00000000000648,-68.00000000000139,-470.9999999999992,,-4815.999999999982
2020.05.11,-17.999999999995797,-36.999999999998145,-126.0000000000039,-288.9999999999948,-49.00000000001015,-882.9999999999956,10.000000000010001,-326.9999999999995,-881.0000000000002,116.99999999998934,24.999999999986144,-1027.000000000001,-168.99999999999693,-1119.0000000000034,402.9999999999916,73.99999999999807,-31.999999999998696,-555.0000000000166,,-4883.000000000039
2020.05.11,-39.999999999995595,97.9999999999981,-127.99999999999478,-365.99999999999966,-31.000000000003247,-869.9999999999903,-26.999999999999247,-376.00000000000966,-661.0000000000014,133.99999999998968,55.99999999998939,-960.9999999999985,-211.99999999998997,-1200.0000000000011,313.99999999999295,4.0000000000048885,-97.00000000000264,-582.0000000000158,,-4945.000000000027
2020.05.11,58.000000000002494,231.99999999998778,15.00000000000945,-480.99999999999807,14.000000000002899,-789.999999999992,-35.999999999991594,-453.0000000000034,-588.9999999999986,107.99999999999699,-278.00000000000045,-843.9999999999941,-187.99999999998818,-1361.9999999999966,171.99999999999704,-112.99999999999955,-173.00000000000094,-550.000000000006,,-5257.999999999973
2020.05.11,77.00000000000485,205.99999999999508,52.000000000007596,-484.999999999991,18.0000000000069,-790.9999999999968,-68.99999999999685,-468.00000000000176,-620.0000000000045,73.99999999999629,-258.0000000000027,-846.9999999999942,-244.9999999999841,-1422.000000000012,195.99999999999795,-117.999999999995,-136.99999999999824,-562.0000000000181,,-5398.999999999985
2020.05.11,-17.999999999995797,262.999999999991,-38.0000000000047,-488.999999999995,35.999999999991594,-891.9999999999959,-193.99999999999417,-526.0000000000042,-555.9999999999832,-66.00000000001049,-243.00000000001543,-932.0000000000022,-488.9999999999839,-1564.999999999994,186.9999999999976,-121.99999999999989,-146.00000000000168,-580.0000000000027,,-6370.000000000004
2020.05.11,-27.999999999994696,272.99999999998994,-55.99999999998939,-627.9999999999952,42.999999999993044,-905.9999999999917,-215.99999999999397,-624.0000000000023,-543.9999999999827,-69.00000000000794,-364.00000000000875,-944.0000000000026,-508.9999999999817,-1842.0000000000102,12.999999999991019,-233.99999999999466,-271.9999999999945,-563.0000000000024,,-7469.999999999978
2020.05.11,-14.000000000002899,642.9999999999936,-14.000000000002899,-629.9999999999973,59.000000000009045,-929.000000000002,-212.99999999999653,-633.0000000000058,-233.99999999998045,353.0000000000033,-330.0000000000081,-950.0000000000028,-501.9999999999802,-1869.9999999999939,-6.000000000000227,-237.99999999999955,-336.9999999999984,-442.00000000000904,,-6286.9999999999745
2020.05.11,35.00000000000725,713.9999999999924,32.0000000000098,-637.9999999999941,48.000000000003595,-900.9999999999962,-206.99999999999054,-630.0000000000083,-120.9999999999809,455.99999999998977,-253.00000000001432,-914.999999999992,-492.9999999999879,-1893.9999999999957,-16.999999999995907,-257.000000000005,-334.9999999999964,-440.00000000001813,,-5815.999999999973
2020.05.11,2.000000000002,737.9999999999942,15.999999999993797,-786.9999999999933,69.9999999999923,-971.0000000000036,-329.999999999997,-778.0000000000009,-175.99999999998772,394.9999999999898,-446.0000000000131,-977.9999999999944,-719.9999999999873,-2269.00000000001,-179.00000000000205,-394.999999999996,-417.99999999999613,-436.00000000001415,,-7662.000000000024
2020.05.11,-34.000000000000696,754.9999999999945,-17.000000000000348,-748.9999999999997,19.999999999997797,-987.9999999999995,-324.9999999999975,-750.0000000000063,-156.0000000000059,419.9999999999982,-510.00000000001046,-993.9999999999998,-715.9999999999833,-2194.9999999999914,-141.00000000000534,-353.9999999999992,-429.0000000000016,-409.99999999999926,,-7573.00000000001
2020.05.11,13.00000000000745,751.9999999999972,-8.999999999992347,-741.9999999999982,42.999999999993044,-1033.0000000000014,-320.9999999999935,-745.0000000000068,-109.99999999998522,368.9999999999971,-564.000000000009,-1051.0000000000018,-724.9999999999978,-2181.000000000011,-153.99999999999636,-283.9999999999918,-441.0000000000025,-353.0000000000033,,-7535.999999999997
2020.05.11,-75.9999999999983,540.9999999999915,-119.00000000000244,-675.9999999999989,36.999999999998145,-1140.0000000000005,-305.99999999999517,-695.0000000000011,-475.9999999999991,178.99999999999582,-591.0000000000082,-1179.9999999999927,-746.9999999999866,-2061.000000000002,-49.000000000006594,-221.00000000000364,-380.999999999998,-334.00000000001205,,-8295.00000000002
2020.05.11,-141.00000000000225,374.999999999992,-197.99999999998707,-629.9999999999973,18.0000000000069,-1245.999999999995,-327.99999999999494,-680.0000000000028,-704.9999999999841,-80.00000000001339,-704.0000000000157,-1332.9999999999984,-802.9999999999982,-2076.9999999999955,-28.999999999996362,-180.99999999999739,-392.9999999999989,-326.0000000000041,,-9460.999999999982
2020.05.11,-90.99999999999665,408.9999999999927,-121.99999999999989,-645.999999999991,32.999999999994145,-1293.9999999999968,-402.9999999999978,-708.0000000000086,-769.0000000000055,-251.00000000000122,-754.0000000000102,-1328.000000000003,-925.9999999999824,-2095.0000000000023,66.99999999999307,-105.00000000000398,-273.9999999999965,-350.00000000000585,,-9607.000000000022
2020.05.11,-22.999999999995246,329.99999999998585,-18.0000000000069,-670.9999999999993,28.000000000005798,-1221.999999999994,-418.9999999999916,-702.0000000000026,-884.9999999999909,-485.0000000000021,-856.9999999999967,-1230.9999999999945,-951.9999999999973,-2045.000000000008,96.9999999999942,-137.00000000000045,-248.00000000000378,-491.0000000000192,,-9931.000000000016
2020.05.11,-31.000000000003247,340.9999999999913,-25.999999999992696,-793.9999999999947,72.99999999998974,-1213.9999999999986,-457.99999999999176,-777.0000000000055,-825.9999999999934,-523.0000000000068,-849.0000000000109,-1236.000000000004,-1027.0000000000002,-2163.0000000000036,75.9999999999934,-197.9999999999933,-192.99999999999872,-534.0000000000123,,-10359.000000000035
2020.05.11,35.00000000000725,473.99999999999665,53.999999999998494,-819.9999999999985,69.00000000000794,-1316.0000000000025,-423.9999999999911,-809.0000000000042,-804.000000000002,-489.0000000000061,-748.0000000000153,-1332.9999999999984,-947.9999999999933,-2371.000000000012,123.99999999999523,-186.9999999999976,-222.99999999999542,-591.0000000000082,,-10307.000000000018
2020.05.11,41.9999999999976,585.9999999999976,66.99999999999484,-894.9999999999902,85.00000000000173,-1310.0000000000023,-426.9999999999996,-865.0000000000047,-751.9999999999811,-269.00000000000813,-1039.9999999999966,-1320.999999999998,-954.9999999999948,-2502.000000000004,-7.000000000005002,-253.0000000000001,-395.0000000000009,-559.0000000000206,,-10770.000000000013
2020.05.11,48.99999999999905,485.99999999998647,73.00000000001194,-756.0000000000011,87.99999999999919,-1240.9999999999995,-365.99999999999966,-721.000000000005,-871.9999999999857,-307.99999999999716,-584.0000000000067,-1236.9999999999948,-805.9999999999956,-2082.000000000006,188.99999999999295,-138.00000000000523,-121.99999999999989,-592.9999999999991,,-8941.000000000007
2020.05.11,73.00000000000084,432.9999999999945,120.99999999999334,-683.9999999999957,100.99999999999554,-1271.9999999999914,-344.99999999999534,-656.000000000001,-932.9999999999927,-327.00000000001063,-485.0000000000021,-1262.0000000000005,-729.9999999999862,-1868.000000000003,283.9999999999918,-66.99999999999307,-46.00000000000159,-629.0000000000128,,-8292.000000000011
2020.05.11,77.00000000000485,485.0000000000021,121.99999999999989,-705.9999999999956,103.00000000000864,-1295.0000000000018,-343.9999999999999,-679.0000000000074,-944.9999999999932,-302.0000000000023,-436.00000000001415,-1292.0000000000016,-741.9999999999982,-1949.0000000000007,299.99999999999716,-54.000000000002046,-56.99999999999594,-628.0000000000064,,-8342.000000000007
2020.05.11,84.0000000000063,571.9999999999948,127.99999999999478,-801.9999999999916,102.00000000000209,-1283.9999999999918,-391.9999999999924,-752.0000000000082,-828.000000000003,-300.99999999999574,-540.0000000000072,-1283.9999999999918,-851.0000000000017,-2157.000000000009,216.99999999999875,-146.99999999999136,-127.99999999999478,-623.000000000018,,-8986.0
2020.05.11,91.00000000000774,590.999999999986,143.00000000000423,-803.9999999999936,103.00000000000864,-1302.9999999999973,-362.99999999999113,-750.0000000000063,-846.0000000000036,-228.00000000000597,-541.9999999999981,-1296.999999999997,-776.9999999999833,-2156.0000000000023,222.99999999999898,-144.00000000000546,-138.00000000000477,-628.0000000000064,,-8824.999999999989
2020.05.11,70.99999999999883,591.9999999999925,119.00000000000244,-741.9999999999982,106.00000000000608,-1316.9999999999932,-361.9999999999957,-724.0000000000024,-822.9999999999791,-197.00000000000273,-432.0000000000102,-1310.0000000000023,-778.9999999999964,-2066.0000000000123,283.9999999999918,-88.99999999999864,-92.99999999999864,-623.000000000018,,-8385.000000000016
2020.05.11,28.000000000005798,533.99999999999,66.99999999999484,-725.9999999999933,103.00000000000864,-1299.9999999999973,-349.99999999999477,-721.000000000005,-783.9999999999918,-165.00000000001512,-378.00000000001165,-1305.9999999999973,-747.9999999999931,-2054.0000000000005,271.0000000000008,-94.99999999999886,-102.00000000000209,-624.0000000000023,,-8350.000000000002
2020.05.11,26.999999999999247,543.0000000000045,75.00000000000284,-719.9999999999984,106.00000000000608,-1262.0000000000005,-354.9999999999942,-731.0000000000039,-752.9999999999859,-173.00000000000094,-432.0000000000102,-1245.999999999995,-766.0,-2035.000000000009,259.00000000000034,-106.99999999999932,-87.00000000000374,-643.0000000000158,,-8300.000000000004
2020.05.11,43.999999999999595,565.9999999999999,90.00000000001229,-727.9999999999953,92.99999999998754,-1250.0,-351.99999999999676,-722.0000000000005,-748.9999999999952,-139.00000000000023,-351.99999999999676,-1237.9999999999995,-732.9999999999836,-1994.0000000000068,248.99999999999523,-108.00000000000409,-100.00000000000009,-652.0000000000082,,-8074.999999999994
2020.05.12,82.99999999999974,594.0000000000057,163.00000000000205,-795.0000000000013,95.00000000000064,-1200.9999999999934,-474.9999999999921,-748.0000000000042,-713.9999999999986,-138.0000000000159,-340.00000000000693,-1209.9999999999936,-710.999999999995,-1818.0000000000084,168.99999999999693,-121.99999999999989,-139.99999999999568,-595.0000000000122,,-7903.000000000011
2020.05.12,109.00000000000354,607.0000000000019,167.00000000000603,-707.9999999999975,97.9999999999981,-1143.9999999999914,-352.9999999999922,-681.0000000000093,-721.99999999998,-205.99999999999508,-385.00000000001313,-1152.000000000001,-653.999999999999,-1832.0000000000114,259.00000000000034,-114.00000000000432,-73.00000000000084,-554.00000000001,,-7337.999999999995
2020.05.12,99.00000000000463,578.9999999999961,146.00000000000168,-689.9999999999907,93.99999999999409,-1216.9999999999986,-346.9999999999973,-768.000000000002,-769.9999999999818,-120.00000000000898,-338.0000000000161,-1207.9999999999984,-666.9999999999953,-1868.000000000003,281.9999999999965,-76.99999999999818,-68.00000000000139,-577.0000000000052,,-7515.000000000005
2020.05.12,91.00000000000774,577.0000000000052,137.9999999999937,-692.9999999999992,93.99999999999409,-1228.999999999999,-324.9999999999975,-665.9999999999999,-784.9999999999966,-127.99999999999478,-395.99999999999636,-1227.9999999999945,-679.9999999999917,-1910.9999999999961,257.99999999999557,-90.00000000000341,-83.9999999999952,-577.0000000000052,,-7633.999999999975
2020.05.12,101.00000000000664,577.9999999999897,139.00000000000023,-718.9999999999918,93.99999999999409,-1185.0000000000023,-339.99999999999585,-685.0000000000023,-734.9999999999852,-177.00000000000495,-543.0000000000045,-1189.9999999999977,-732.9999999999836,-1971.0000000000116,164.99999999999204,-134.00000000000034,-127.99999999999478,-562.0000000000181,,-8025.000000000011
2020.05.12,95.00000000000064,597.9999999999874,134.99999999999625,-723.9999999999914,92.99999999998754,-1171.999999999997,-343.9999999999999,-687.9999999999998,-695.999999999998,-187.00000000000384,-544.0000000000111,-1176.9999999999925,-748.9999999999997,-1964.9999999999945,123.00000000000466,-158.99999999999181,-151.9999999999966,-515.000000000021,,-8028.000000000021
2020.05.12,99.00000000000463,611.9999999999903,137.9999999999937,-979.999999999992,99.00000000000463,-1122.0,-378.999999999996,-821.000000000005,-614.9999999999807,-144.0000000000108,-1117.9999999999968,-1120.999999999995,-810.999999999984,-2357.000000000009,-230.00000000000398,-379.99999999999545,-487.0000000000041,-495.000000000001,,-10111.99999999998
2020.05.12,238.0000000000049,872.9999999999905,304.9999999999997,-1022.0000000000007,102.00000000000209,-978.9999999999992,-425.99999999999307,-863.0000000000026,-328.9999999999793,-262.00000000000665,-1453.0000000000155,-959.0000000000032,-910.9999999999951,-2458.0000000000045,-421.0000000000065,-462.0000000000033,-524.9999999999977,-373.00000000000114,,-9925.000000000013
2020.05.12,236.99999999999832,828.9999999999909,290.9999999999968,-890.9999999999974,96.00000000000719,-887.999999999991,-412.9999999999967,-772.000000000006,-307.9999999999927,-253.00000000001432,-1371.9999999999955,-864.9999999999949,-895.9999999999857,-2235.9999999999936,-362.99999999999955,-411.00000000000136,-519.0000000000028,-173.00000000000094,,-8906.99999999998
2020.05.12,219.99999999999798,807.0000000000022,283.99999999999534,-876.9999999999944,99.99999999998899,-917.0000000000016,-415.99999999999415,-755.0000000000057,-349.9999999999943,-232.99999999999432,-1460.0000000000168,-897.9999999999961,-878.9999999999853,-2160.0000000000064,-409.9999999999966,-382.99999999999557,-549.9999999999949,-129.00000000000134,,-9005.999999999993
2020.05.12,211.00000000000563,809.9999999999997,273.9999999999965,-832.9999999999949,106.00000000000608,-929.9999999999926,-406.9999999999907,-730.0000000000084,-318.9999999999884,-229.00000000001253,-1397.0000000000039,-902.000000000001,-870.9999999999995,-2083.0000000000127,-344.0000000000083,-328.9999999999935,-510.99999999999477,-99.00000000000463,,-8582.999999999998
2020.05.12,187.9999999999993,780.9999999999873,234.00000000000088,-857.9999999999922,89.00000000000574,-884.9999999999909,-413.99999999999216,-744.0000000000002,-288.99999999998727,-269.00000000000813,-1475.000000000004,-868.9999999999998,-912.0000000000017,-2126.0000000000055,-397.00000000000557,-358.99999999999466,-548.0000000000041,-46.0000000000127,,-8899.000000000005
2020.05.12,175.00000000000293,756.0000000000011,207.00000000000162,-787.9999999999998,86.99999999999264,-857.9999999999899,-441.99999999999795,-707.000000000002,-250.0,-354.0000000000099,-1398.0000000000105,-853.9999999999992,-983.9999999999849,-2062.9999999999927,-382.000000000005,-355.000000000004,-453.0000000000034,-60.99999999999994,,-8724.0
2020.05.12,126.99999999999933,712.0000000000015,171.00000000001003,-761.999999999996,86.0000000000083,-914.0000000000015,-452.99999999999227,-694.0000000000057,-304.9999999999784,-347.0000000000084,-1290.9999999999977,-896.9999999999914,-998.9999999999943,-2005.0000000000123,-325.00000000000284,-323.99999999999807,-385.000000000002,-102.00000000000209,,-8706.999999999964
2020.05.12,114.99999999999844,716.9999999999899,154.99999999999403,-729.9999999999973,96.00000000000719,-929.000000000002,-447.99999999999284,-667.0000000000065,-299.0000000000066,-324.9999999999975,-1105.0000000000005,-908.9999999999918,-978.9999999999966,-1913.9999999999934,-245.9999999999951,-263.9999999999958,-341.99999999999784,-117.00000000001154,,-8190.999999999996
2020.05.12,136.99999999999824,716.9999999999899,191.99999999999218,-713.9999999999924,106.99999999999044,-893.9999999999912,-431.99999999999903,-645.0000000000067,-286.00000000000136,-290.00000000001245,-971.0000000000107,-867.0000000000044,-930.999999999993,-1828.0000000000075,-251.99999999999534,-254.99999999999545,-329.00000000000153,-190.00000000000128,,-7731.000000000041
2020.05.12,50.0000000000056,556.9999999999853,69.00000000000794,-678.0000000000008,75.99999999998718,-1009.9999999999909,-434.9999999999965,-639.0000000000007,-466.99999999998454,-312.00000000000114,-825.0000000000091,-1018.0000000000007,-966.0000000000002,-1829.9999999999982,-149.0000000000009,-222.99999999999898,-222.99999999999542,-278.00000000000045,,-8300.999999999993
2020.05.12,60.99999999999994,530.9999999999926,80.99999999999774,-654.9999999999944,83.9999999999952,-1003.0000000000001,-398.9999999999938,-626.9999999999998,-501.0000000000048,-309.0000000000037,-714.999999999999,-1001.9999999999953,-888.9999999999842,-1798.999999999995,-16.000000000005343,-176.00000000000193,-158.0000000000026,-346.0000000000019,,-7837.999999999997
2020.05.12,46.00000000000159,628.0000000000064,86.99999999999264,-800.9999999999961,93.99999999999409,-1051.0000000000018,-468.9999999999972,-747.0000000000088,-407.99999999998704,-265.0000000000041,-887.0000000000156,-1033.9999999999918,-1028.9999999999911,-2171.000000000012,-128.0000000000001,-313.99999999999295,-253.99999999999866,-372.00000000001677,,-9075.000000000018
2020.05.12,-20.999999999993246,595.9999999999966,-5.999999999994898,-732.9999999999948,89.99999999999008,-1251.9999999999955,-484.999999999991,-726.9999999999999,-639.9999999999864,-344.99999999999534,-838.0000000000055,-1266.999999999996,-1097.999999999999,-2117.000000000013,-28.999999999996362,-218.00000000000352,-202.0000000000022,-388.0000000000106,,-9679.99999999999
2020.05.12,-37.99999999999359,478.999999999985,-35.00000000000725,-698.9999999999941,73.99999999999629,-1281.9999999999964,-484.999999999991,-728.0000000000064,-783.9999999999918,-353.0000000000033,-852.0000000000083,-1299.9999999999973,-1068.9999999999866,-2119.000000000004,33.999999999991815,-135.00000000000512,-185.99999999999727,-371.00000000001023,,-9849.000000000022
2020.05.12,21.00000000000435,509.00000000000387,73.99999999999629,-662.9999999999914,103.00000000000864,-1239.999999999995,-406.9999999999907,-640.0000000000073,-691.9999999999789,-256.99999999999613,-757.0000000000076,-1225.999999999999,-862.9999999999916,-1825.00000000001,58.9999999999975,-99.99999999999432,-195.00000000000074,-398.00000000000944,,-8496.999999999962
2020.05.12,-42.999999999993044,448.9999999999883,-28.999999999990145,-602.999999999998,76.99999999999375,-1189.9999999999977,-390.99999999999693,-638.0000000000052,-687.9999999999882,-273.0000000000121,-538.0000000000163,-1188.999999999993,-861.999999999985,-1819.9999999999993,143.99999999999125,-79.9999999999983,-100.99999999999554,-409.0000000000149,,-8184.000000000011
2020.05.12,-22.999999999995246,600.9999999999849,4.000000000004,-648.9999999999995,76.99999999999375,-1221.999999999994,-387.99999999999943,-670.000000000004,-545.9999999999923,-69.00000000000794,-466.00000000001086,-1218.0000000000036,-861.999999999985,-1958.9999999999995,105.00000000000398,-114.00000000000432,-158.99999999999804,-469.0000000000083,,-8027.000000000016
2020.05.12,-19.999999999997797,573.9999999999857,15.00000000000945,-649.999999999995,106.99999999999044,-1224.0000000000036,-395.99999999999636,-665.0000000000044,-602.0000000000039,-124.00000000001299,-412.00000000001234,-1212.0000000000032,-861.0000000000007,-1913.9999999999934,156.99999999999648,-105.00000000000398,-117.99999999999588,-466.00000000001086,,-7916.000000000052
2020.05.12,-29.000000000001247,567.0000000000064,-2.999999999997449,-653.999999999999,89.99999999999008,-1228.999999999999,-383.99999999999545,-683.0000000000002,-554.9999999999784,-35.00000000000725,-304.00000000001535,-1218.0000000000036,-834.0000000000014,-1954.0000000000114,176.00000000000193,-106.99999999999932,-119.00000000000244,-512.0000000000014,,-7787.000000000015
2020.05.12,-146.00000000000168,283.99999999999534,-124.99999999999733,-629.9999999999973,86.99999999999264,-1238.99999999999,-332.99999999999443,-653.0000000000035,-777.9999999999916,-85.00000000000173,-283.99999999999534,-1234.9999999999995,-744.9999999999957,-1905.0000000000011,195.99999999999795,-105.99999999999454,-104.00000000000409,-592.0000000000148,,-8392.999999999996
2020.05.12,-129.9999999999968,375.9999999999986,-117.99999999999588,-489.99999999999045,97.9999999999981,-1241.9999999999902,-340.9999999999913,-557.0000000000075,-713.9999999999986,-43.00000000001525,17.999999999984695,-1239.999999999995,-751.9999999999972,-1598.9999999999948,316.0000000000025,18.000000000000682,9.999999999998899,-554.00000000001,,-6943.999999999999
2020.05.12,-225.99999999999287,252.99999999999213,-219.99999999999798,-439.99999999999596,92.00000000000318,-1271.000000000001,-400.9999999999958,-557.0000000000075,-764.9999999999864,-228.00000000000597,7.999999999985796,-1275.9999999999964,-878.9999999999853,-1594.0000000000066,367.00000000000443,55.999999999997385,75.9999999999983,-536.0000000000032,,-7540.999999999993
2020.05.12,-217.0000000000005,236.99999999999832,-245.99999999999068,-352.9999999999922,62.99999999999084,-1245.999999999995,-377.9999999999894,-487.99999999999955,-734.9999999999852,-235.00000000000742,121.99999999999989,-1274.9999999999914,-851.9999999999861,-1445.9999999999918,423.9999999999924,111.0000000000042,187.9999999999993,-516.0000000000053,,-6841.999999999949
