date,USDCHF,GBPUSD,EURUSD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,EURJPY,EURAUD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2016.07.11,-24.000000000001798,-49.99999999999449,-60.000000000015596,-171.99999999999437,-38.0000000000047,-42.00000000000159,-3.0000000000085514,-31.00000000000591,-63.00000000000239,-139.00000000000023,-40.00000000000625,-46.00000000000648,-104.99999999999955,-202.9999999999976,,-1016.0000000000394
2016.07.11,114.99999999999844,6.000000000017103,-55.000000000005045,-174.00000000000747,86.0000000000083,-7.999999999995566,57.99999999999139,1.0000000000047748,-46.999999999997044,-192.99999999999872,-20.000000000010232,-25.000000000005684,-62.000000000006494,-175.99999999999838,,-494.00000000000466
2016.07.11,116.00000000000499,-9.999999999998899,-81.00000000001995,-228.00000000000597,113.99999999999189,-122.99999999999045,110.99999999999443,-187.99999999998818,-222.0000000000084,-188.9999999999947,-95.00000000001307,-158.00000000000125,-31.999999999998696,-169.99999999998127,,-1155.0000000000095
2016.07.11,136.99999999999824,-0.9999999999843467,-70.99999999999883,-239.00000000001143,143.00000000000423,-128.0000000000001,93.99999999999409,-181.99999999998795,-231.99999999999932,-170.99999999998784,-130.00000000000966,-157.0000000000107,12.000000000000899,-154.99999999999403,,-1079.9999999999868
2016.07.11,129.9999999999968,-51.99999999998539,-68.00000000000139,-242.99999999999324,140.99999999999113,-67.99999999999784,81.9999999999932,-147.99999999999613,-132.000000000005,-161.99999999999548,-136.0000000000099,-103.00000000000864,36.999999999998145,-92.99999999998754,,-815.0000000000013
2016.07.11,146.99999999999713,-69.9999999999923,-66.00000000001049,-265.0000000000041,134.00000000001188,-86.99999999998909,60.99999999999994,-207.9999999999984,-155.00000000000114,-221.00000000000452,-138.00000000000523,-81.00000000000307,0.0,-116.99999999998934,,-1065.9999999999889
2016.07.11,156.99999999999602,11.00000000000545,-19.00000000001345,-209.9999999999991,79.99999999999119,-187.99999999998818,67.9999999999903,-235.00000000001364,-197.00000000000273,-266.999999999995,-199.00000000001228,-112.00000000000898,-45.000000000006146,-119.99999999998678,,-1276.0000000000434
2016.07.11,156.99999999999602,70.0000000000145,15.999999999993797,-154.99999999999403,39.999999999995595,-180.99999999999739,69.9999999999923,-210.00000000000796,-195.99999999999795,-261.0000000000001,-168.00000000000637,-89.00000000001285,-74.00000000000739,-193.99999999998306,,-1175.000000000015
2016.07.11,119.99999999999788,58.000000000002494,13.999999999980695,-117.00000000001154,25.999999999992696,-217.9999999999893,95.00000000000064,-211.9999999999891,-201.99999999999818,-392.9999999999989,-135.00000000000512,-59.00000000001171,-107.00000000000153,-139.00000000000023,,-1269.0000000000312
2016.07.11,100.99999999999554,-37.99999999998249,-26.0000000000149,-167.00000000000603,34.000000000000696,-140.00000000000057,74.99999999999174,-129.99999999999545,-114.00000000000432,-506.9999999999908,-96.00000000000364,41.99999999998738,-104.99999999999955,-68.99999999998573,,-1140.000000000008
