date,GBPUSD,AUDUSD,GBPCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,AUDNZD,empty,sum
2016.11.22,1475.000000000004,-648.0000000000041,1388.999999999996,-817.000000000001,626.9999999999998,203.00000000000296,869.999999999993,-523.9999999999911,,2575.0
2016.11.22,1419.0000000000148,-702.9999999999981,1299.0000000000057,-839.0000000000009,558.9999999999984,34.99999999999659,766.9999999999843,-444.9999999999843,,2092.0000000000164
2016.11.22,1429.0000000000136,-685.0000000000023,1330.0000000000089,-822.0000000000005,578.0000000000007,52.99999999999727,805.9999999999956,-385.99999999999744,,2303.000000000016
2016.11.22,1465.0000000000052,-699.0000000000052,1381.9999999999943,-831.000000000004,587.9999999999997,188.99999999999295,864.9999999999825,-353.99999999998766,,2604.9999999999777
2016.11.22,1474.0000000000198,-697.0000000000032,1412.9999999999975,-855.0000000000058,616.0000000000055,210.00000000000796,844.0000000000003,-400.00000000000034,,2605.000000000022
2016.11.22,1486.0000000000095,-749.9999999999951,1435.0000000000084,-860.0000000000052,628.0000000000064,215.0000000000034,886.9999999999934,-330.9999999999924,,2710.0000000000286
2016.11.22,1455.0000000000064,-724.0000000000024,1431.0000000000045,-773.0000000000015,626.9999999999998,251.99999999998113,991.9999999999928,-255.99999999998957,,3003.9999999999914
2016.11.22,1368.0000000000136,-629.9999999999973,1417.0000000000016,-714.999999999999,609.000000000004,241.99999999999022,969.999999999982,-280.9999999999979,,2979.9999999999977
2016.11.22,1217.0000000000014,-516.0000000000053,1429.999999999998,-728.0000000000064,619.9999999999983,390.99999999999113,879.9999999999919,-348.9999999999993,,2944.99999999997
2016.11.22,1239.0000000000123,-641.0000000000027,1404.9999999999895,-769.0000000000085,575.9999999999987,132.99999999998136,688.9999999999841,-283.99999999999534,,2347.999999999959
2016.11.22,1220.0000000000211,-734.0000000000014,1289.9999999999911,-839.0000000000009,497.000000000003,0.0,458.9999999999872,-273.9999999999965,,1619.0000000000036
2016.11.22,1330.0000000000089,-736.0000000000033,1272.999999999991,-809.9999999999997,448.000000000004,55.00000000000682,508.9999999999817,-262.999999999991,,1805.9999999999986
2016.11.22,1370.0000000000045,-790.9999999999973,1191.9999999999932,-817.000000000001,383.0,-96.00000000000364,483.99999999999557,-295.99999999998516,,1429.0000000000061
2016.11.22,1301.0000000000189,-839.9999999999964,1151.9999999999975,-768.000000000002,343.00000000000443,-25.000000000005684,358.9999999999982,-225.99999999999287,,1296.0000000000218
2016.11.22,925.0000000000202,-831.000000000004,956.0000000000013,-790.0000000000018,182.00000000000438,-418.00000000000637,-97.00000000001374,-161.99999999999548,,-234.9999999999955
2016.11.22,805.0000000000113,-729.0000000000018,800.0000000000007,-808.0000000000088,123.00000000000644,-532.0000000000107,-215.00000000000963,-245.99999999999068,,-802.0000000000032
2016.11.22,1004.0000000000049,-695.9999999999966,960.9999999999897,-805.0000000000001,252.0000000000078,-325.00000000001705,139.9999999999846,-258.99999999998704,,271.99999999998613
2016.11.22,989.0000000000176,-829.0000000000019,905.0000000000002,-831.000000000004,236.00000000000287,-375.0,82.99999999998863,-240.9999999999801,,-62.999999999976694
2016.11.22,975.9999999999991,-787.9999999999998,1038.99999999999,-852.0000000000083,309.99999999999915,-325.9999999999934,98.99999999998244,-139.9999999999846,,317.99999999998465
2016.11.22,900.0000000000119,-709.0000000000041,1099.0000000000055,-814.9999999999991,346.0000000000019,-227.00000000000387,153.9999999999875,-178.99999999999582,,569.0000000000038
2016.11.22,725.0000000000201,-729.9999999999973,855.0000000000058,-789.0000000000064,219.00000000000253,-407.0000000000107,-121.99999999999989,-173.99999999998528,,-422.99999999997107
2016.11.22,681.0000000000205,-663.999999999998,804.9999999999891,-729.0000000000018,202.9999999999976,-455.0000000000125,-79.00000000000685,-146.99999999998602,,-384.99999999999795
2016.11.22,676.0000000000099,-741.0000000000027,767.9999999999909,-741.0000000000027,165.9999999999995,-463.99999999999864,-274.00000000001864,-82.99999999998863,,-693.0000000000111
2016.11.22,621.0000000000049,-753.9999999999991,687.9999999999998,-755.0000000000057,97.9999999999981,-471.00000000000364,-433.0000000000167,-71.99999999998319,,-1078.0000000000057
2016.11.22,617.0000000000009,-699.0000000000052,870.9999999999995,-711.000000000006,224.000000000002,-240.0000000000091,-205.00000000001074,-96.99999999999153,,-240.00000000002018
2016.11.22,614.0000000000034,-546.9999999999975,943.9999999999893,-664.000000000009,265.0000000000041,-129.0000000000191,76.99999999999375,-25.999999999992696,,533.9999999999723
2016.11.22,778.000000000012,-651.0000000000016,944.9999999999958,-683.0000000000002,343.00000000000443,-31.00000000000591,120.99999999999334,-37.99999999998249,,784.0000000000155
2016.11.22,811.0000000000061,-636.0000000000032,835.9999999999923,-574.0000000000078,238.0000000000049,-300.00000000001137,378.999999999996,-17.000000000000348,,736.9999999999766
2016.11.22,700.0000000000117,-712.0000000000015,747.9999999999931,-624.0000000000023,101.00000000000664,-461.00000000001273,392.9999999999989,-10.999999999983245,,134.00000000001063
2016.11.22,652.0000000000082,-660.000000000005,699.0000000000052,-621.0000000000049,85.99999999999719,-443.00000000001205,465.99999999998863,-1.999999999990898,,176.99999999998636
2016.11.22,611.000000000006,-658.0000000000031,767.9999999999909,-657.0000000000076,116.00000000000499,-413.0000000000109,452.99999999999227,3.0000000000196536,,222.99999999999227
2016.11.22,421.0000000000047,-656.9999999999965,628.9999999999907,-675.9999999999989,-7.9999999999968985,-468.9999999999941,190.99999999998562,35.00000000000725,,-533.999999999998
2016.11.22,491.0000000000192,-668.0000000000019,753.0000000000036,-750.0000000000063,45.000000000006146,-347.0000000000084,148.99999999999915,-17.999999999984695,,-344.99999999997317
2016.11.22,531.0000000000148,-716.0000000000056,791.9999999999927,-765.0000000000045,63.00000000000195,-319.0000000000168,15.999999999993797,-28.999999999990145,,-427.00000000001387
2016.11.22,637.0000000000209,-707.000000000002,849.9999999999952,-746.0000000000023,100.00000000000009,-250.0,190.00000000000128,-10.999999999983245,,63.00000000002994
2016.11.22,707.0000000000132,-727.9999999999953,895.0000000000014,-764.0000000000091,112.000000000001,-277.00000000001523,393.99999999998323,2.0000000000131024,,340.99999999999216
2016.11.22,721.000000000016,-744.0000000000002,896.9999999999923,-855.0000000000058,111.00000000000554,-281.0000000000059,434.000000000001,-115.99999999998278,,167.00000000002018
2016.11.22,723.0000000000069,-738.0000000000053,910.9999999999951,-838.0000000000055,123.00000000000644,-287.00000000000614,357.99999999999164,-115.99999999998278,,136.0000000000004
2016.11.23,705.0000000000001,-733.0000000000059,863.9999999999981,-787.9999999999998,131.99999999999878,-246.00000000000932,112.000000000001,-180.99999999998673,,-135.00000000000378
2016.11.23,769.0000000000197,-766.0,909.0000000000042,-814.0000000000036,146.99999999999713,-185.00000000000227,312.00000000000114,-90.99999999999665,,281.0000000000196
2016.11.23,747.0000000000088,-751.9999999999972,906.0000000000068,-816.0000000000056,119.00000000000244,-248.00000000001887,282.9999999999888,-74.99999999998064,,164.00000000000458
2016.11.23,748.9999999999997,-790.9999999999973,916.0000000000057,-835.000000000008,112.000000000001,-337.99999999999386,269.9999999999925,-97.9999999999981,,-14.999999999998352
2016.11.23,778.000000000012,-797.0000000000033,913.9999999999926,-877.0000000000056,113.00000000000753,-319.9999999999932,265.99999999998846,-132.99999999998312,,-55.99999999998451
2016.11.23,680.0000000000139,-765.0000000000045,852.9999999999926,-830.0000000000085,87.99999999999919,-248.99999999999523,236.99999999999832,-78.99999999998464,,-64.99999999998893
2016.11.23,641.0000000000027,-870.0000000000041,825.0000000000091,-803.0000000000092,84.0000000000063,-277.00000000001523,186.99999999998164,-14.999999999987246,,-228.000000000016
2016.11.23,754.0000000000102,-980.0000000000031,913.0000000000083,-841.0000000000028,129.00000000000134,-228.00000000000864,268.0000000000016,141.00000000001333,,156.00000000002024
2016.11.23,762.0000000000182,-995.0000000000015,939.0000000000009,-870.0000000000041,143.00000000000423,-227.00000000000387,297.9999999999983,175.00000000001404,,225.00000000002623
2016.11.23,783.0000000000003,-1009.9999999999998,933.000000000006,-916.0000000000057,135.00000000000733,-320.99999999999795,332.9999999999833,128.000000000017,,65.00000000001057
2016.11.23,750.0000000000063,-983.0000000000006,906.9999999999911,-858.9999999999986,117.00000000000044,-331.0000000000173,306.9999999999906,151.00000000001222,,58.9999999999842
2016.11.23,698.0000000000208,-924.0000000000026,916.0000000000057,-848.0000000000043,129.00000000000134,-301.9999999999925,280.9999999999979,104.00000000001519,,54.00000000004151
2016.11.23,705.0000000000001,-922.0000000000006,903.0000000000093,-826.0000000000045,119.99999999999788,-301.00000000001614,312.00000000000114,182.0000000000155,,173.0000000000027
2016.11.23,720.0000000000095,-961.0000000000008,910.9999999999951,-809.0000000000042,124.99999999999733,-306.0000000000116,365.99999999999966,261.0000000000001,,306.99999999998516
2016.11.23,658.0000000000031,-1056.0000000000014,825.9999999999934,-841.0000000000028,65.00000000000395,-447.00000000000273,183.99999999998417,283.000000000011,,-328.00000000001125
2016.11.23,609.0000000000151,-1053.9999999999993,740.0000000000073,-846.0000000000023,21.00000000000435,-478.00000000000864,87.99999999999919,294.0000000000165,,-625.9999999999678
2016.11.23,632.0000000000103,-1056.0000000000014,734.9999999999968,-808.0000000000088,24.999999999997247,-450.9999999999934,168.99999999999693,330.0000000000081,,-423.9999999999941
2016.11.23,586.0000000000198,-1153.000000000004,618.0000000000074,-835.000000000008,-58.99999999999794,-617.0000000000186,-7.0000000000014495,304.9999999999997,,-1162.000000000003
2016.11.23,588.0000000000107,-1156.9999999999968,557.9999999999918,-866.0000000000001,-107.00000000000153,-638.0000000000052,8.999999999992347,249.00000000001032,,-1363.9999999999986
2016.11.23,614.0000000000034,-1141.0000000000032,709.0000000000041,-864.0000000000092,-10.999999999994348,-546.999999999997,88.99999999998354,320.00000000000915,,-831.0000000000036
2016.11.23,573.0000000000013,-1119.9999999999989,866.9999999999956,-875.0000000000035,70.99999999999883,-457.9999999999984,105.99999999998388,450.00000000001705,,-386.0000000000042
2016.11.23,387.000000000004,-1124.0000000000027,706.0000000000066,-873.0000000000016,36.999999999998145,-620.0000000000045,-55.000000000005045,415.0000000000098,,-1126.9999999999952
2016.11.23,298.00000000002046,-1058.0000000000034,585.9999999999976,-819.0000000000031,-7.0000000000014495,-756.0000000000002,-109.00000000000354,347.0000000000084,,-1517.9999999999852
2016.11.23,255.00000000000523,-1019.0000000000032,463.9999999999977,-773.0000000000015,-87.99999999999919,-879.0000000000191,-287.9999999999994,406.00000000001745,,-1922.000000000002
2016.11.23,295.0000000000008,-1010.9999999999952,442.00000000000904,-778.0000000000009,-53.999999999998494,-807.0000000000164,-173.00000000000094,391.000000000008,,-1694.9999999999943
2016.11.23,251.00000000000122,-1039.0000000000011,218.99999999999142,-699.0000000000052,-234.99999999999633,-888.0000000000052,-301.0000000000179,347.0000000000084,,-2345.0000000000246
2016.11.23,327.00000000001063,-1036.0000000000036,346.0000000000019,-719.000000000003,-161.99999999999548,-792.0000000000016,-138.0000000000159,346.0000000000019,,-1828.000000000005
2016.11.23,456.00000000001194,-988.0,412.9999999999967,-672.0000000000059,-129.9999999999968,-604.0000000000134,46.999999999997044,285.00000000000193,,-1193.0000000000086
2016.11.23,396.00000000001853,-873.999999999997,523.0000000000068,-678.0000000000008,-37.99999999999359,-457.9999999999984,126.99999999998823,262.00000000000665,,-739.9999999999698
2016.11.23,415.0000000000098,-922.999999999996,550.9999999999903,-735.0000000000078,-29.000000000001247,-438.99999999999295,134.99999999999625,290.00000000001245,,-734.9999999999893
2016.11.23,540.0000000000072,-907.9999999999977,912.0000000000017,-725.000000000009,252.0000000000078,-28.999999999996362,324.9999999999975,316.0000000000052,,683.0000000000163
2016.11.23,179.00000000001802,-741.0000000000027,771.9999999999949,-670.000000000004,229.00000000000142,183.9999999999975,214.00000000000307,302.0000000000023,,469.0000000000104
2016.11.23,225.00000000000853,-580.0000000000027,975.9999999999991,-621.0000000000049,361.0000000000002,608.0000000000041,373.00000000000114,417.0000000000007,,1759.0000000000061
2016.11.23,206.00000000001728,-673.9999999999968,985.999999999998,-611.000000000006,356.00000000000074,711.9999999999891,486.999999999993,503.000000000009,,1965.000000000004
2016.11.23,361.0000000000113,-673.0000000000014,1147.9999999999934,-707.000000000002,479.0000000000072,971.0000000000036,456.9999999999963,539.0000000000006,,2575.000000000009
2016.11.23,353.0000000000033,-717.000000000001,1278.0000000000014,-695.0000000000011,629.9999999999973,1209.0000000000032,351.99999999999676,573.0000000000013,,2983.000000000001
2016.11.23,543.0000000000045,-670.9999999999993,1503.9999999999943,-612.0000000000015,741.9999999999982,1796.999999999997,781.9999999999939,619.000000000014,,4704.000000000001
2016.11.23,766.0,-685.0000000000023,1536.000000000004,-630.0000000000083,700.0000000000006,1656.000000000006,909.9999999999886,546.000000000002,,4798.999999999991
2016.11.23,996.0000000000191,-641.0000000000027,1773.0000000000023,-575.0000000000033,878.000000000001,1841.9999999999845,1102.000000000003,550.000000000006,,5925.00000000001
2016.11.23,1103.0000000000095,-660.000000000005,1827.000000000001,-626.9999999999998,907.0000000000023,1926.9999999999925,1240.999999999981,530.0000000000082,,6247.99999999999
2016.11.23,1101.0000000000186,-626.9999999999998,1923.000000000008,-657.0000000000076,912.9999999999972,1855.9999999999945,1329.9999999999868,536.0000000000032,,6375.000000000002
2016.11.23,1052.0000000000084,-705.9999999999956,1985.9999999999989,-713.0000000000081,938.0000000000055,1853.0000000000086,1295.9999999999861,534.0000000000123,,6240.000000000016
2016.11.23,1004.0000000000049,-655.0000000000056,1889.9999999999916,-682.0000000000048,921.0000000000051,1860.99999999999,1207.0000000000025,531.9999999999991,,6077.999999999984
2016.11.23,952.0000000000196,-629.9999999999973,1865.99999999999,-650.0000000000061,901.0000000000074,1868.9999999999998,1254.9999999999839,536.0000000000032,,6099.0
2016.11.23,887.0000000000156,-619.0000000000028,1808.9999999999939,-622.0000000000003,853.9999999999992,1780.0000000000011,1204.9999999999893,570.0000000000039,,5863.999999999999
2016.11.23,953.0000000000039,-594.0000000000057,1808.0000000000095,-626.0000000000043,858.0000000000032,1793.9999999999827,1268.9999999999868,540.0000000000072,,6001.999999999984
2016.11.23,860.0000000000163,-595.0000000000011,1732.0000000000002,-646.0000000000022,812.999999999997,1625.0,1188.9999999999957,525.0000000000199,,5503.0000000000255
2016.11.23,873.0000000000126,-585.9999999999976,1747.0000000000095,-624.0000000000023,850.0000000000063,1643.0000000000007,1158.9999999999989,526.0000000000042,,5588.000000000033
2016.11.24,758.0000000000142,-565.9999999999999,1601.9999999999923,-658.0000000000031,802.9999999999982,1481.9999999999993,939.0000000000009,320.00000000000915,,4680.000000000011
2016.11.24,777.0000000000055,-585.0000000000022,1645.9999999999918,-655.0000000000056,778.0000000000009,1469.9999999999989,984.9999999999915,443.99999999999994,,4859.999999999981
2016.11.24,785.0000000000134,-539.0000000000006,1672.0000000000068,-624.0000000000023,795.0000000000013,1549.0000000000066,1074.9999999999816,559.0000000000206,,5272.000000000028
2016.11.24,780.000000000003,-480.0000000000027,1739.0000000000016,-592.9999999999991,841.0000000000028,1697.0000000000027,1171.9999999999952,508.00000000001955,,5664.000000000024
2016.11.24,826.0000000000156,-483.99999999999557,1773.0000000000023,-645.0000000000067,861.0000000000007,1622.9999999999905,1218.9999999999923,464.00000000001995,,5637.000000000019
2016.11.24,856.0000000000123,-492.0000000000035,1825.9999999999943,-602.0000000000025,896.000000000008,1609.9999999999852,1366.999999999985,483.0000000000112,,5943.999999999989
2016.11.24,874.0000000000192,-482.00000000000466,1854.0,-640.0000000000073,902.9999999999983,1617.999999999995,1390.0000000000023,523.0000000000068,,6040.000000000009
2016.11.24,865.0000000000047,-577.0000000000052,1873.999999999998,-604.0000000000045,928.0000000000066,1707.9999999999984,1356.0000000000016,585.0000000000133,,6135.000000000013
2016.11.24,841.0000000000028,-521.0000000000048,1896.9999999999932,-626.0000000000043,931.9999999999995,1813.999999999993,1300.9999999999966,597.0000000000031,,6234.999999999978
2016.11.24,801.0000000000073,-505.99999999999534,1905.0000000000011,-633.0000000000058,948.9999999999999,1835.9999999999843,1268.9999999999868,597.0000000000031,,6217.999999999981
2016.11.24,825.0000000000091,-450.00000000000597,1954.9999999999957,-574.0000000000078,985.0000000000025,2026.9999999999868,1312.9999999999864,674.000000000019,,6754.999999999985
2016.11.24,855.0000000000058,-458.9999999999983,1902.999999999988,-489.0000000000061,953.0000000000039,1997.9999999999905,1407.999999999987,707.0000000000132,,6875.999999999984
2016.11.24,870.0000000000152,-478.9999999999961,1871.0000000000005,-540.0000000000072,914.0000000000038,1972.9999999999848,1410.0000000000002,672.0000000000059,,6691.000000000007
2016.11.24,890.000000000013,-475.99999999999864,1893.9999999999957,-536.0000000000032,924.0000000000026,1983.000000000004,1446.9999999999982,632.0000000000103,,6758.000000000022
2016.11.24,916.0000000000057,-466.9999999999952,1900.999999999997,-547.0000000000086,914.0000000000038,1936.9999999999834,1471.9999999999845,579.0000000000184,,6704.999999999988
2016.11.24,885.0000000000025,-514.0000000000033,1888.0000000000007,-644.0000000000001,885.0000000000025,1890.9999999999911,1445.9999999999918,605.0000000000111,,6441.999999999996
2016.11.24,897.0000000000144,-500.00000000000045,1991.9999999999939,-635.0000000000077,885.999999999998,1883.9999999999861,1448.999999999989,588.0000000000107,,6560.9999999999845
2016.11.24,826.0000000000156,-483.99999999999557,1875.9999999999889,-626.0000000000043,877.0000000000056,1978.999999999985,1334.9999999999973,582.0000000000158,,6365.000000000008
2016.11.24,829.0000000000131,-551.9999999999969,1852.000000000009,-596.0000000000076,870.9999999999995,2025.0000000000057,1326.9999999999893,620.0000000000206,,6376.000000000033
