date,GBPUSD,AUDUSD,GBPCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,AUDNZD,empty,sum
2016.11.22,1541.0000000000146,-722.9999999999959,1475.9999999999884,-760.0000000000051,648.0000000000041,340.0000000000034,1003.9999999999827,-195.9999999999962,,3329.9999999999964
2016.11.22,1456.0000000000127,-626.9999999999998,1435.0000000000084,-695.0000000000011,629.0000000000018,265.99999999999113,993.9999999999837,-198.99999999999363,,3259.0000000000027
2016.11.22,1404.0000000000052,-514.9999999999987,1479.9999999999925,-669.0000000000085,675.9999999999989,429.00000000000205,1000.9999999999852,-243.99999999999977,,3561.9999999999764
2016.11.22,1334.000000000013,-470.9999999999992,1490.999999999998,-697.9999999999986,662.000000000007,500.0,988.9999999999955,-273.9999999999965,,3533.000000000019
2016.11.22,1346.0000000000027,-583.9999999999957,1473.9999999999975,-763.0000000000026,600.0000000000006,231.99999999999932,778.9999999999964,-238.99999999998923,,2845.000000000009
2016.11.22,1417.0000000000016,-724.9999999999978,1385.9999999999984,-797.9999999999987,568.0000000000018,135.99999999999568,615.9999999999943,-219.99999999999798,,2379.9999999999973
2016.11.22,1384.0000000000075,-690.0000000000017,1306.9999999999916,-735.0000000000078,468.9999999999972,141.9999999999959,559.9999999999827,-217.99999999998488,,2218.9999999999804
2016.11.22,1514.9999999999998,-790.0000000000018,1289.0000000000068,-731.9999999999993,448.9999999999994,69.99999999999318,634.0000000000013,-193.99999999998306,,2241.000000000016
2016.11.22,1354.0000000000107,-821.000000000005,1227.0000000000002,-767.0000000000066,379.0000000000071,37.00000000000614,413.99999999998107,-113.99999999999189,,1709.0000000000018
2016.11.22,963.0000000000027,-714.999999999999,984.000000000007,-764.0000000000091,223.00000000000654,-310.0000000000023,-77.00000000001594,-136.99999999998712,,167.0000000000031
2016.11.22,1011.0000000000064,-665.0000000000044,1035.9999999999925,-787.9999999999998,265.0000000000041,-319.9999999999932,140.99999999999113,-239.99999999999577,,440.000000000001
2016.11.22,1216.000000000017,-688.9999999999952,1150.0000000000066,-744.0000000000002,363.0000000000022,-94.99999999999886,419.9999999999982,-217.0000000000005,,1404.0000000000293
2016.11.22,1085.0000000000027,-778.9999999999964,1099.0000000000055,-817.000000000001,331.0000000000035,-227.00000000000387,188.9999999999947,-129.99999999998568,,751.0000000000196
2016.11.22,1064.0000000000205,-683.9999999999957,1204.000000000005,-783.0000000000003,387.000000000004,-123.00000000001887,276.9999999999939,-112.99999999998533,,1229.0000000000232
2016.11.22,904.0000000000159,-617.9999999999964,1119.0000000000034,-782.0000000000049,365.99999999999966,-218.9999999999941,184.99999999999073,-144.99999999999514,,810.0000000000192
2016.11.22,731.000000000015,-595.0000000000011,862.0000000000072,-714.999999999999,221.00000000000452,-375.0,-121.99999999999989,-133.99999999998968,,-126.99999999996297
2016.11.22,695.0000000000011,-651.0000000000016,853.9999999999992,-726.9999999999999,217.0000000000005,-426.00000000001614,-43.999999999999595,-58.99999999998684,,-141.0000000000032
2016.11.22,775.0000000000146,-721.000000000005,853.9999999999992,-741.0000000000027,195.00000000000074,-385.0000000000193,-274.00000000001864,-39.999999999995595,,-337.00000000002683
2016.11.22,876.0000000000101,-697.0000000000032,909.9999999999886,-679.0000000000074,262.00000000000665,-111.00000000001842,-113.00000000000753,-69.9999999999923,,377.9999999999766
2016.11.22,636.0000000000143,-487.0000000000041,944.9999999999958,-622.0000000000003,263.99999999999756,-131.00000000000023,83.9999999999952,-10.999999999983245,,678.0000000000149
2016.11.22,792.0000000000149,-475.0000000000032,1187.0000000000048,-664.000000000009,495.000000000001,105.99999999999454,153.9999999999875,-12.999999999996348,,1581.999999999994
2016.11.22,907.0000000000133,-583.9999999999957,994.9999999999903,-551.0000000000015,358.0000000000028,-4.000000000019099,503.99999999999335,50.0000000000167,,1675.0000000000002
2016.11.22,816.0000000000167,-577.0000000000052,848.9999999999886,-545.0000000000066,243.99999999999977,-271.99999999999136,520.9999999999936,2.0000000000131024,,1038.0000000000086
2016.11.22,748.9999999999997,-646.0000000000022,781.0000000000094,-578.0000000000007,131.00000000000333,-370.00000000000455,480.99999999999807,48.000000000003595,,596.0000000000067
2016.11.22,763.0000000000026,-646.0000000000022,821.9999999999894,-608.0000000000085,157.00000000000713,-271.99999999999136,658.0000000000031,16.000000000016,,890.0000000000163
2016.11.22,643.0000000000158,-626.0000000000043,827.0,-621.0000000000049,126.99999999999933,-353.00000000000864,468.9999999999861,85.00000000000173,,550.9999999999851
2016.11.22,595.0000000000122,-655.0000000000056,801.9999999999916,-675.9999999999989,87.99999999999919,-340.0000000000034,348.9999999999993,64.0000000000196,,227.00000000001404
2016.11.22,534.0000000000123,-639.9999999999961,814.999999999988,-741.0000000000027,69.00000000000794,-239.00000000000432,180.0000000000024,6.000000000017103,,-15.999999999975508
2016.11.22,681.0000000000205,-680.0000000000028,887.9999999999999,-747.0000000000088,106.00000000000608,-224.00000000001796,247.99999999998158,3.0000000000196536,,274.9999999999981
2016.11.22,746.0000000000023,-702.9999999999981,940.0000000000075,-717.000000000001,136.00000000000279,-210.00000000000796,415.99999999999415,60.000000000015596,,668.0000000000152
2016.11.22,740.0000000000073,-697.0000000000032,934.9999999999969,-748.9999999999997,143.00000000000423,-266.00000000001955,495.99999999998533,11.00000000000545,,612.9999999999768
2016.11.22,724.0000000000135,-699.0000000000052,923.9999999999915,-834.0000000000014,135.00000000000733,-268.0000000000007,435.9999999999919,-106.99999999999044,,311.00000000000654
2016.11.22,800.0000000000007,-717.9999999999964,964.9999999999936,-733.0000000000059,195.00000000000074,-100.99999999999909,418.9999999999916,-65.99999999998829,,760.9999999999969
2016.11.23,769.0000000000197,-719.000000000003,933.000000000006,-784.0000000000069,170.99999999999892,-179.00000000000205,385.99999999999744,-61.99999999998429,,515.0000000000258
2016.11.23,799.0000000000164,-729.9999999999973,943.9999999999893,-768.000000000002,191.00000000000784,-129.0000000000191,366.999999999984,-18.999999999991246,,654.9999999999878
2016.11.23,774.000000000008,-736.0000000000033,943.9999999999893,-806.0000000000067,140.0000000000068,-217.00000000001296,330.9999999999924,-45.99999999999049,,383.999999999983
2016.11.23,801.0000000000073,-788.9999999999952,923.9999999999915,-824.0000000000025,118.00000000000699,-299.0000000000066,310.9999999999946,-29.999999999996696,,211.99999999999932
2016.11.23,808.0000000000088,-746.0000000000023,964.0000000000093,-821.000000000005,152.00000000000767,-157.0000000000107,343.99999999998875,-62.99999999999084,,481.00000000000574
2016.11.23,680.0000000000139,-744.0000000000002,865.0000000000047,-799.0000000000052,107.99999999999699,-235.00000000001364,236.99999999999832,-6.999999999979245,,105.00000000001549
2016.11.23,800.0000000000007,-846.0000000000023,947.000000000009,-775.9999999999989,162.0000000000066,-162.00000000000614,352.9999999999811,141.00000000001333,,619.0000000000034
2016.11.23,772.0000000000172,-927.0,957.0000000000078,-835.000000000008,167.00000000000603,-165.99999999999682,331.999999999999,195.00000000001182,,495.00000000003706
2016.11.23,805.0000000000113,-953.0000000000039,984.9999999999915,-863.0000000000026,167.00000000000603,-158.99999999999181,380.9999999999869,193.00000000002092,,556.0000000000183
2016.11.23,802.0000000000139,-978.0000000000011,937.9999999999944,-855.0000000000058,136.99999999999824,-318.00000000001205,368.9999999999971,200.00000000000017,,294.9999999999848
2016.11.23,761.0000000000117,-914.0000000000038,933.000000000006,-840.0000000000074,141.99999999999767,-292.0000000000016,329.99999999998585,157.00000000000713,,276.9999999999957
2016.11.23,752.0000000000193,-902.9999999999983,924.9999999999981,-803.0000000000092,136.99999999999824,-278.99999999999636,323.99999999999096,200.00000000000017,,353.0000000000029
2016.11.23,727.0000000000109,-919.9999999999986,909.9999999999886,-777.0000000000055,126.0000000000039,-280.00000000000114,373.99999999998545,275.000000000003,,434.9999999999867
2016.11.23,743.0000000000048,-948.0000000000044,933.000000000006,-775.0000000000034,133.00000000000534,-274.0000000000009,373.99999999998545,317.0000000000117,,503.00000000000455
2016.11.23,660.0000000000161,-1034.0000000000016,825.9999999999934,-829.0000000000019,65.99999999999939,-442.0000000000073,185.99999999999727,344.00000000001097,,-222.99999999999358
2016.11.23,652.0000000000082,-1027.0000000000002,770.000000000004,-799.0000000000052,43.00000000000415,-409.9999999999966,184.99999999999073,338.0000000000161,,-247.9999999999789
2016.11.23,700.0000000000117,-1048.0000000000045,794.9999999999901,-789.0000000000064,60.00000000000449,-414.0000000000157,242.99999999999324,364.00000000000875,,-89.00000000001825
2016.11.23,687.9999999999998,-1097.999999999999,658.0000000000031,-796.0000000000078,-12.999999999996348,-501.0000000000048,112.000000000001,317.0000000000117,,-632.9999999999925
2016.11.23,677.0000000000165,-1122.0000000000007,716.0000000000056,-842.0000000000094,-5.999999999994898,-538.0000000000109,136.99999999998712,340.00000000000693,,-637.9999999999998
2016.11.23,668.0000000000019,-1080.0000000000032,889.0000000000065,-801.0000000000073,96.00000000000719,-379.99999999999545,195.9999999999962,496.00000000000756,,84.00000000001342
2016.11.23,613.0000000000191,-1119.9999999999989,882.9999999999893,-853.9999999999992,109.99999999999899,-409.9999999999966,133.99999999998968,514.0000000000144,,-129.99999999998317
2016.11.23,497.0000000000141,-1056.9999999999968,757.999999999992,-817.000000000001,102.00000000000209,-602.0000000000039,48.99999999998794,473.0000000000123,,-596.9999999999934
2016.11.23,332.00000000002115,-993.9999999999949,591.0000000000082,-760.0000000000051,0.0,-713.9999999999986,-80.00000000001339,467.0000000000174,,-1157.9999999999654
2016.11.23,324.0000000000132,-980.9999999999985,530.9999999999926,-750.0000000000063,-46.00000000000159,-795.9999999999923,-172.0000000000166,420.00000000002035,,-1469.999999999989
2016.11.23,362.00000000001785,-999.0000000000055,458.00000000000284,-677.0000000000053,-36.0000000000027,-766.0000000000196,-138.0000000000159,464.00000000001995,,-1332.0000000000082
2016.11.23,332.00000000002115,-995.9999999999969,350.9999999999902,-681.0000000000093,-163.00000000000205,-799.0000000000066,-123.00000000000644,381.0000000000091,,-1698.000000000001
2016.11.23,473.0000000000123,-956.9999999999967,496.00000000000756,-665.0000000000044,-63.99999999999739,-570.999999999998,117.99999999999588,354.0000000000099,,-815.999999999971
2016.11.23,545.0000000000177,-858.0000000000032,609.9999999999994,-636.9999999999986,24.999999999997247,-409.9999999999966,348.9999999999993,292.00000000000335,,-83.9999999999813
2016.11.23,417.0000000000007,-861.0000000000007,550.000000000006,-660.000000000005,-19.00000000000235,-432.9999999999927,137.9999999999937,325.0000000000197,,-542.9999999999807
2016.11.23,860.0000000000163,-900.0000000000008,1082.9999999999895,-696.0000000000077,322.00000000000006,97.99999999998477,574.9999999999922,394.00000000000546,,1735.9999999999795
2016.11.23,559.0000000000206,-741.0000000000027,920.9999999999941,-586.0000000000088,312.00000000000114,235.99999999999,417.0000000000007,320.00000000000915,,1438.000000000004
2016.11.23,475.0000000000032,-575.0000000000033,1160.0000000000055,-617.0000000000009,502.9999999999979,686.9999999999834,611.9999999999903,447.0000000000196,,2691.999999999996
2016.11.23,258.0000000000027,-556.0000000000009,1005.9999999999958,-567.0000000000064,375.0000000000031,711.9999999999891,558.9999999999984,544.0000000000111,,2330.9999999999927
2016.11.23,480.00000000001376,-612.9999999999969,1218.9999999999923,-601.000000000007,543.0000000000045,1066.0000000000025,526.9999999999886,559.0000000000206,,3180.000000000018
2016.11.23,487.99999999999955,-626.9999999999998,1356.0000000000016,-681.0000000000093,675.0000000000034,1210.000000000008,553.9999999999878,576.0000000000209,,3551.0000000000123
2016.11.23,568.000000000013,-592.0000000000036,1534.9999999999975,-611.000000000006,762.0000000000072,1919.9999999999875,783.9999999999848,709.0000000000041,,5074.999999999984
2016.11.23,853.0000000000149,-563.0000000000024,1665.9999999999898,-543.0000000000045,841.0000000000028,1995.999999999981,1118.9999999999811,633.0000000000168,,6001.99999999998
2016.11.23,1125.0000000000205,-605.9999999999955,1859.999999999995,-565.9999999999999,939.0000000000009,2063.9999999999927,1192.9999999999995,602.0000000000136,,6611.000000000026
2016.11.23,1222.000000000012,-621.0000000000049,1920.999999999995,-561.0000000000003,968.9999999999976,2014.9999999999864,1337.9999999999948,596.0000000000188,,6878.999999999999
2016.11.23,1205.0000000000116,-578.0000000000007,2048.0000000000055,-618.0000000000074,1004.0000000000049,2097.000000000008,1507.9999999999982,556.0000000000009,,7222.000000000021
2016.11.23,1144.0000000000116,-605.9999999999955,2004.9999999999902,-648.0000000000041,958.9999999999987,1960.9999999999843,1407.999999999987,548.9999999999995,,6771.999999999973
2016.11.23,1128.000000000018,-577.0000000000052,2052.9999999999936,-653.999999999999,1002.0000000000028,2025.999999999982,1370.9999999999889,546.000000000002,,6894.999999999983
2016.11.23,1048.0000000000045,-556.0000000000009,1930.9999999999939,-612.0000000000015,963.9999999999982,1948.9999999999839,1297.999999999999,552.0000000000191,,6573.999999999996
2016.11.23,970.0000000000042,-583.9999999999957,1880.9999999999993,-616.0000000000055,916.0000000000057,1887.0000000000005,1276.9999999999948,605.0000000000111,,6336.000000000015
2016.11.23,999.0000000000166,-565.9999999999999,1821.000000000006,-547.0000000000086,868.9999999999975,1878.9999999999907,1280.9999999999989,614.0000000000034,,6350.0000000000055
2016.11.23,965.0000000000158,-563.0000000000024,1831.0000000000048,-618.0000000000074,875.999999999999,1810.0000000000023,1334.9999999999973,543.0000000000045,,6179.000000000015
2016.11.23,985.0000000000136,-573.9999999999967,1855.0000000000066,-616.0000000000055,902.9999999999983,1770.9999999999866,1334.9999999999973,569.0000000000194,,6228.000000000019
2016.11.23,917.0000000000123,-524.0000000000023,1747.0000000000095,-512.0000000000014,958.9999999999987,1728.999999999985,1163.000000000003,526.0000000000042,,6005.000000000009
2016.11.24,855.0000000000058,-541.0000000000026,1709.000000000005,-655.0000000000056,863.0000000000026,1647.9999999999961,1113.9999999999927,487.99999999999955,,5480.9999999999945
2016.11.24,803.0000000000203,-522.9999999999957,1672.9999999999911,-585.0000000000022,787.0000000000043,1542.0000000000016,1092.9999999999884,565.9999999999999,,5356.000000000008
2016.11.24,788.0000000000109,-470.00000000000375,1736.000000000004,-565.0000000000044,851.9999999999972,1699.9999999999886,1175.9999999999993,592.9999999999991,,5809.999999999991
2016.11.24,836.0000000000146,-426.00000000000415,1793.0000000000002,-570.9999999999993,882.000000000005,1698.0000000000075,1240.999999999981,510.00000000001046,,5963.000000000015
2016.11.24,872.0000000000061,-378.999999999996,1844.0000000000011,-552.0000000000081,912.0000000000017,1798.0000000000018,1386.9999999999827,483.0000000000112,,6365.000000000001
2016.11.24,876.0000000000101,-456.9999999999963,1871.0000000000005,-587.0000000000042,916.0000000000057,1633.9999999999861,1407.0000000000027,574.0000000000078,,6234.000000000013
2016.11.24,923.0000000000072,-475.99999999999864,1897.9999999999998,-556.0000000000009,946.9999999999978,1757.9999999999814,1461.0000000000011,631.0000000000038,,6585.999999999991
2016.11.24,867.0000000000177,-497.99999999999847,1922.0000000000016,-586.0000000000088,953.9999999999993,1891.999999999996,1366.999999999985,676.0000000000099,,6594.000000000003
2016.11.24,860.0000000000163,-497.99999999999847,1936.0000000000043,-620.0000000000094,951.0000000000018,1860.99999999999,1300.9999999999966,647.0000000000198,,6438.000000000021
2016.11.24,865.0000000000047,-443.0000000000045,1988.9999999999964,-565.0000000000044,992.000000000004,2036.0000000000014,1350.9999999999911,687.9999999999998,,6912.999999999988
2016.11.24,866.0000000000113,-383.0,1987.9999999999898,-433.0000000000056,995.0000000000015,2076.999999999998,1465.9999999999895,796.0000000000189,,7372.000000000003
2016.11.24,898.000000000021,-433.0000000000056,1964.9999999999945,-462.0000000000068,992.000000000004,2069.999999999993,1452.9999999999932,778.000000000012,,7261.000000000005
2016.11.24,904.0000000000159,-463.0000000000023,1896.0000000000089,-514.9999999999987,929.000000000002,1985.99999999999,1468.999999999987,681.0000000000205,,6887.000000000024
2016.11.24,963.0000000000027,-441.0000000000025,1960.9999999999905,-523.0000000000068,950.0000000000064,2042.0000000000016,1552.9999999999823,649.0000000000107,,7153.999999999985
2016.11.24,916.0000000000057,-427.99999999999505,1906.0000000000077,-485.0000000000021,924.9999999999981,2019.9999999999818,1483.9999999999964,680.0000000000139,,7018.000000000006
2016.11.24,925.0000000000202,-485.99999999999756,2011.0000000000073,-626.9999999999998,892.9999999999993,1894.0000000000055,1458.9999999999882,633.0000000000168,,6702.00000000004
2016.11.24,908.0000000000199,-427.99999999999505,1995.9999999999977,-597.0000000000031,919.9999999999986,2108.000000000004,1452.9999999999932,589.0000000000173,,6949.000000000032
2016.11.24,829.0000000000131,-456.00000000000085,1878.0000000000018,-548.9999999999995,885.0000000000025,2025.999999999982,1339.9999999999857,676.0000000000099,,6628.9999999999945
2016.11.24,948.9999999999999,-544.0,1893.9999999999957,-558.000000000003,892.9999999999993,2233.000000000004,1455.9999999999907,693.0000000000102,,7015.999999999997
