date,USDCHF,GBPUSD,USDCAD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPCAD,AUDNZD,empty,sum
2021.06.28,-80.99999999999774,131.99999999999878,-48.000000000003595,-25.00000000000835,-120.99999999999334,152.00000000000102,-220.99999999999343,-175.00000000000293,13.00000000000523,514.9999999999987,-117.99999999999588,,23.000000000008555
2021.06.28,-24.000000000001798,97.9999999999981,-69.00000000000794,116.00000000000499,-90.00000000001229,225.00000000000853,-229.99999999999687,-209.9999999999991,-73.0000000000075,533.0000000000057,-202.00000000001327,,73.99999999997854
2021.06.28,-7.0000000000014495,141.99999999999767,-110.00000000001009,185.99999999999727,-51.000000000001044,310.0000000000023,-302.9999999999977,-263.0000000000021,30.000000000001137,613.0000000000191,-275.000000000003,,272.000000000002
2021.06.28,-4.000000000004,195.00000000001182,-93.99999999999409,140.0000000000068,-49.99999999999449,317.99999999999784,-247.99999999999267,-226.99999999999943,99.99999999999432,665.0000000000044,-266.999999999995,,528.0000000000355
2021.06.28,-9.00000000000345,216.00000000001617,-82.00000000000429,119.00000000000244,-52.000000000007596,322.00000000000273,-259.9999999999936,-218.00000000000708,131.00000000000023,661.0000000000005,-263.00000000001324,,564.9999999999927
2021.06.28,15.999999999993797,266.0000000000107,-39.00000000001125,106.99999999999044,-51.000000000001044,362.000000000009,-317.9999999999961,-209.00000000000364,194.99999999999318,663.0000000000135,-334.9999999999964,,657.0000000000023
2021.06.28,-28.000000000005798,229.00000000001253,-63.000000000013046,83.9999999999952,-66.99999999999484,198.0000000000075,-320.9999999999935,-209.00000000000364,15.00000000001478,648.0000000000041,-208.99999999999253,,277.0000000000307
2021.06.28,-53.999999999998494,218.00000000000708,-56.99999999999594,56.000000000011596,-90.99999999999665,155.00000000000114,-331.999999999999,-207.00000000000162,-9.999999999990905,626.0000000000155,-164.00000000000858,,140.0000000000441
2021.06.28,-131.99999999999878,107.99999999999699,-185.99999999999727,48.000000000003595,-83.00000000001084,70.99999999999795,-337.99999999999386,-192.99999999999872,-112.99999999999955,674.000000000019,-205.00000000001074,,-348.9999999999923
2021.06.28,-170.00000000000347,127.00000000001043,-208.00000000000819,-24.000000000001798,-134.00000000001188,-15.999999999991132,-356.00000000000074,-187.9999999999993,-133.99999999998613,726.0000000000044,-173.00000000000094,,-549.9999999999887
2021.06.28,-177.00000000000495,99.00000000000463,-212.99999999999653,-4.999999999988347,-124.99999999999733,-33.00000000000125,-363.0000000000022,-189.00000000000583,-171.99999999999704,697.0000000000143,-191.99999999999218,,-672.9999999999665
2021.06.28,-170.99999999999892,133.00000000000534,-205.00000000001074,-26.999999999999247,-114.99999999999844,5.000000000009663,-369.99999999999255,-168.00000000000148,-93.99999999999409,725.0000000000201,-211.00000000000563,,-497.99999999996606
