date,AUDUSD,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,EURJPY,CADJPY,NZDJPY,empty,sum
2016.03.28,-11.999999999989797,-204.00000000000418,-40.99999999999682,-60.99999999999994,-57.00000000000705,-141.9999999999959,-43.99999999999693,-57.00000000000216,-54.99999999999261,,-672.9999999999853
2016.03.28,43.00000000000415,-48.000000000003595,55.999999999997385,-29.000000000001247,-63.99999999999739,-68.9999999999884,22.00000000000557,-13.999999999995794,-0.999999999990564,,-103.99999999996989
2016.03.28,-106.99999999999044,-35.00000000000725,58.9999999999975,51.000000000001044,-53.00000000000304,129.0000000000191,93.00000000000352,99.00000000000375,118.99999999999977,,355.000000000024
2016.03.28,21.999999999999797,12.999999999996348,144.00000000000546,140.99999999999113,-51.99999999999649,242.999999999995,180.00000000000682,162.9999999999967,195.99999999999795,,1049.9999999999927
2016.03.28,-26.999999999999247,25.00000000000835,123.00000000000466,129.9999999999968,-31.000000000003247,235.00000000001364,144.99999999999602,170.0000000000017,156.0000000000059,,926.0000000000246
2016.03.28,-26.999999999999247,21.00000000000435,173.00000000000182,120.99999999999334,-36.0000000000027,292.0000000000016,186.9999999999976,218.00000000000352,162.00000000000614,,1111.0000000000064
2016.03.28,16.0000000000049,-35.00000000000725,225.9999999999991,36.999999999998145,-45.000000000006146,298.0000000000018,212.0000000000033,185.00000000000227,109.00000000000887,,1003.000000000005
2016.03.28,57.00000000000705,-49.00000000001015,302.0000000000067,51.000000000001044,-60.99999999999994,311.00000000000705,225.9999999999991,228.9999999999992,174.0000000000066,,1240.0000000000166
2016.03.28,21.00000000000435,-29.999999999996696,367.00000000000443,103.99999999999298,-67.00000000000594,412.00000000000614,347.0000000000084,322.00000000000273,262.00000000000045,,1738.0000000000168
2016.03.28,12.000000000000899,-68.00000000000139,379.0000000000049,73.99999999999629,-67.00000000000594,396.000000000015,319.0000000000026,340.999999999994,239.00000000000432,,1625.0000000000107
2016.03.28,6.0000000000060005,-39.00000000001125,427.0000000000067,84.99999999999064,-41.000000000002146,501.0000000000048,383.0000000000098,362.99999999999955,277.000000000001,,1962.000000000005
2016.03.28,12.000000000000899,-28.000000000005798,466.99999999999875,54.999999999993946,-55.000000000005045,575.9999999999934,436.00000000000705,438.0000000000024,301.00000000000193,,2201.9999999999873
2016.03.28,20.0000000000089,-22.999999999995246,513.9999999999958,37.99999999999359,-60.00000000000449,614.0000000000043,499.00000000000944,418.99999999999693,281.9999999999965,,2303.0000000000055
2016.03.28,-64.99999999999284,-26.999999999999247,522.0000000000056,64.99999999999284,-58.99999999999794,608.0000000000041,505.00000000000966,462.0000000000033,319.0000000000026,,2330.000000000028
2016.03.28,-60.99999999999994,-32.999999999994145,493.0000000000092,90.99999999999665,-45.000000000006146,578.000000000003,465.0000000000034,472.999999999999,329.00000000000773,,2290.0000000000186
2016.03.28,-80.99999999999774,-46.999999999997044,391.00000000000534,86.99999999999264,-43.00000000000415,427.99999999999727,335.9999999999985,382.99999999999557,250.0,,1703.9999999999905
2016.03.28,-70.99999999999883,-45.000000000006146,447.00000000000273,92.99999999999864,-29.000000000001247,538.0000000000109,405.00000000000114,444.0000000000026,290.9999999999968,,2073.000000000007
2016.03.28,-181.9999999999933,-21.00000000000435,418.00000000000637,135.99999999999167,-62.000000000006494,509.00000000001455,400.0000000000057,474.9999999999943,365.99999999999966,,2039.0000000000082
2016.03.28,-181.9999999999933,-32.999999999994145,418.00000000000637,156.00000000000057,-62.000000000006494,518.0000000000007,400.0000000000057,483.0000000000041,370.00000000000455,,2068.000000000028
2016.03.28,-174.99999999999181,-73.00000000001194,472.999999999999,168.00000000000148,0.999999999995449,646.9999999999914,430.9999999999974,496.9999999999999,403.99999999999636,,2372.9999999999773
2016.03.28,-287.9999999999994,-78.00000000000028,510.0000000000051,168.99999999999693,0.999999999995449,712.0000000000175,483.0000000000041,545.9999999999923,456.00000000000307,,2511.000000000015
2016.03.28,-300.0000000000003,-95.00000000000064,516.0000000000053,209.9999999999991,117.99999999999588,948.0000000000075,460.00000000000796,557.0000000000022,499.00000000000944,,2913.0000000000264
2016.03.28,-292.9999999999988,-107.99999999999699,472.999999999999,173.9999999999964,131.00000000000333,861.9999999999948,371.9999999999999,454.9999999999983,423.0000000000018,,2488.9999999999977
2016.03.28,-272.99999999998994,-90.99999999999665,460.9999999999985,186.99999999999272,134.99999999999625,841.0000000000082,374.00000000000944,432.9999999999927,438.0000000000024,,2505.0000000000136
2016.03.28,-272.99999999998994,-103.00000000000864,487.99999999999955,195.9999999999962,108.99999999999244,837.9999999999939,391.9999999999959,429.9999999999926,457.9999999999984,,2534.99999999997
2016.03.28,-240.99999999999122,-85.00000000000173,483.0000000000041,204.99999999999963,147.99999999999258,901.0000000000105,400.99999999999625,445.99999999999795,460.9999999999985,,2719.000000000007
2016.03.28,-248.99999999999923,-83.9999999999952,480.000000000004,226.99999999999943,136.99999999999824,889.00000000001,396.0000000000008,442.99999999999784,471.00000000000364,,2710.0000000000196
2016.03.28,-236.99999999999832,-89.00000000000574,507.000000000005,224.9999999999974,114.00000000000298,891.9999999999959,444.0000000000026,480.000000000004,502.00000000000955,,2838.0000000000136
2016.03.28,-228.99999999999034,-80.99999999999774,450.00000000000284,252.99999999999213,129.00000000000134,843.0000000000177,371.0000000000093,478.9999999999992,514.00000000001,,2729.0000000000446
2016.03.28,-231.99999999999886,-55.000000000005045,445.0000000000074,258.9999999999981,112.000000000001,829.0000000000077,380.00000000000966,450.00000000000284,508.0000000000098,,2696.0000000000327
2016.03.28,-266.999999999995,-79.99999999999119,436.00000000000705,283.99999999999534,107.99999999999699,865.0000000000091,408.00000000000125,465.0000000000034,522.9999999999961,,2742.0000000000236
2016.03.28,-397.99999999999835,-93.00000000000975,393.0000000000007,273.000000000001,129.9999999999968,858.0000000000041,316.0000000000025,495.00000000000455,525.0000000000057,,2499.0000000000073
2016.03.28,-435.9999999999919,-35.00000000000725,456.00000000000307,315.9999999999941,273.9999999999965,1268.0000000000007,427.0000000000067,527.9999999999916,631.0000000000002,,3428.9999999999936
2016.03.28,-480.99999999999807,-59.000000000009045,499.00000000000944,322.9999999999955,319.99999999999807,1430.0000000000068,496.9999999999999,533.0000000000013,609.0000000000089,,3671.0000000000127
2016.03.28,-433.99999999998994,-76.99999999999375,621.0000000000093,254.99999999999412,308.9999999999926,1519.0000000000055,566.0000000000025,582.9999999999984,630.0000000000097,,3972.0000000000277
2016.03.28,-433.99999999998994,-123.99999999999079,668.9999999999969,165.9999999999995,241.00000000000233,1431.0000000000116,630.0000000000097,513.9999999999958,582.9999999999984,,3676.0000000000337
2016.03.28,-415.99999999999415,-66.99999999999484,659.9999999999966,168.99999999999693,236.99999999999832,1454.0000000000077,683.9999999999975,602.9999999999944,585.000000000008,,3909.000000000011
2016.03.28,-416.9999999999896,-76.0000000000094,692.9999999999978,202.9999999999976,261.99999999999557,1459.0000000000032,638.0000000000052,620.0000000000045,609.0000000000089,,3991.0000000000146
2016.03.28,-397.99999999999835,-76.99999999999375,692.0000000000073,188.9999999999947,253.0000000000032,1426.0000000000161,630.0000000000097,676.0000000000019,608.0000000000041,,3999.0000000000446
2016.03.28,-346.9999999999973,-109.00000000000354,646.0000000000008,219.99999999999798,263.99999999999756,1432.9999999999927,540.9999999999968,701.9999999999982,605.000000000004,,3954.9999999999873
2016.03.28,-309.99999999999915,-123.99999999999079,656.0000000000059,187.9999999999993,300.0000000000003,1469.9999999999989,570.0000000000074,716.9999999999987,594.0000000000083,,4061.0000000000286
2016.03.28,-284.9999999999908,-114.99999999999844,676.0000000000019,195.00000000000074,278.00000000000045,1478.0000000000086,596.0000000000036,713.9999999999986,566.0000000000025,,4103.000000000027
2016.03.28,-343.9999999999999,-80.99999999999774,591.9999999999987,193.99999999999417,327.99999999999494,1522.9999999999961,575.0000000000028,721.9999999999942,557.0000000000022,,4065.9999999999854
2016.03.28,-356.9999999999962,-79.99999999999119,624.0000000000094,264.999999999993,348.9999999999993,1515.0000000000148,561.000000000007,721.9999999999942,609.0000000000089,,4208.000000000039
2016.03.28,-340.9999999999913,-79.99999999999119,634.0000000000003,274.9999999999919,342.9999999999933,1525.0000000000057,567.9999999999978,724.9999999999943,643.0000000000007,,4292.000000000002
2016.03.28,-369.99999999999255,-90.00000000001229,692.9999999999978,313.99999999999204,370.9999999999991,1692.0000000000073,629.0000000000049,777.9999999999916,715.0000000000034,,4731.999999999992
2016.03.28,-362.99999999999113,-72.0000000000054,728.9999999999992,310.9999999999946,375.9999999999986,1721.0000000000036,664.0000000000015,816.0000000000025,740.0000000000091,,4922.000000000013
2016.03.28,-375.9999999999986,-102.00000000000209,734.0000000000089,178.00000000000037,373.00000000000114,1734.0000000000089,682.0000000000022,817.9999999999978,689.9999999999977,,4731.000000000016
2016.03.29,-330.9999999999924,-232.00000000000998,757.000000000005,190.00000000000128,407.0000000000018,1731.9999999999993,641.0000000000053,763.9999999999958,621.9999999999999,,4550.000000000006
2016.03.29,-324.9999999999975,-134.00000000001188,671.0000000000065,184.99999999999073,385.99999999999744,1724.000000000018,634.0000000000003,760.9999999999957,625.0,,4526.999999999999
2016.03.29,-346.9999999999973,-106.00000000000608,683.9999999999975,264.999999999993,386.9999999999929,1712.9999999999939,662.0000000000061,778.9999999999964,686.000000000007,,4722.999999999984
2016.03.29,-368.9999999999971,-86.99999999999264,772.0000000000056,256.99999999999613,412.00000000000125,1819.0000000000168,710.000000000008,831.0000000000031,713.9999999999986,,5059.00000000004
2016.03.29,-438.9999999999894,-92.00000000000318,722.999999999999,303.9999999999932,397.99999999999835,1754.000000000019,667.0000000000016,802.9999999999973,756.0000000000002,,4874.000000000016
2016.03.29,-462.9999999999912,-79.00000000000685,734.9999999999994,351.99999999999676,390.99999999999693,1758.0000000000098,667.0000000000016,820.999999999998,811.000000000007,,4993.000000000012
2016.03.29,-458.9999999999983,-79.00000000000685,671.999999999997,373.00000000000114,361.0000000000002,1594.9999999999989,599.0000000000038,777.9999999999916,784.9999999999966,,4624.999999999984
2016.03.29,-463.9999999999977,-76.0000000000094,591.0000000000082,378.00000000000057,353.0000000000033,1456.9999999999936,510.0000000000051,679.000000000002,728.0000000000086,,4156.000000000015
2016.03.29,-404.99999999999983,-110.99999999999443,665.9999999999968,353.99999999999875,361.9999999999957,1610.0000000000136,609.9999999999994,733.9999999999947,753.0000000000001,,4573.000000000005
2016.03.29,-466.9999999999952,-106.99999999999044,820.0000000000074,390.0000000000015,344.99999999999534,1760.9999999999957,764.00000000001,850.9999999999991,897.0000000000056,,5254.000000000029
2016.03.29,-554.9999999999944,-120.00000000000898,877.0000000000095,405.9999999999952,325.99999999999295,1789.0000000000157,784.000000000006,861.0000000000042,957.9999999999984,,5326.000000000018
2016.03.29,-562.9999999999912,-114.99999999999844,886.0000000000099,490.999999999997,334.9999999999964,1814.9999999999977,787.0000000000061,858.0000000000041,1049.0000000000066,,5543.000000000028
2016.03.29,-550.9999999999903,-90.99999999999665,852.0000000000039,493.99999999999443,314.99999999999864,1737.9999999999995,787.9999999999967,831.0000000000031,1031.9999999999964,,5408.0000000000055
