date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.02.05,134.99999999999625,-185.00000000001293,189.99999999997908,194.00000000000261,-218.00000000000708,-215.99999999999397,4.000000000004,-21.000000000000796,12.000000000000899,-29.000000000001247,-9.00000000000345,-110.00000000001009,-229.00000000001342,-8.999999999992347,-67.00000000000728,43.999999999999595,-228.00000000000597,-62.99999999998818,-25.99999999999625,-158.00000000000125,-147.99999999999258,12.999999999996348,124.99999999999733,,-999.0000000000507
2018.02.05,148.0000000000037,-196.0000000000184,204.99999999998852,134.00000000000034,-239.00000000001143,-215.99999999999397,8.999999999992347,18.000000000000682,6.0000000000060005,-14.000000000002899,-31.000000000003247,-103.00000000000864,-169.00000000001114,-5.999999999994898,-39.99999999999204,40.0000000000178,-153.00000000000313,-24.999999999991473,9.000000000000341,-81.00000000000307,-127.99999999999478,56.99999999999594,83.00000000001084,,-692.0000000000126
2018.02.05,155.00000000000514,-179.00000000001802,186.99999999998164,90.00000000000341,-239.99999999999577,-217.99999999999596,11.00000000000545,58.000000000006935,-3.999999999992898,-32.0000000000098,-42.0000000000087,-104.00000000000409,-111.99999999999477,-24.999999999986144,18.000000000000682,19.00000000001345,-70.99999999999883,10.000000000005116,19.99999999999602,-25.000000000005684,-176.99999999999383,95.99999999999609,49.99999999999449,,-514.9999999999959
2018.02.05,173.9999999999964,-270.99999999999903,227.99999999998377,128.0000000000001,-231.0000000000034,-268.0000000000016,31.000000000003247,85.00000000000796,-21.999999999999797,-42.0000000000087,-33.000000000005244,-82.99999999999974,-110.00000000001364,-83.9999999999952,-4.9999999999954525,62.000000000006494,-32.999999999994145,-13.999999999995794,73.0000000000075,-19.99999999999602,-200.99999999999562,122.99999999999534,124.99999999999733,,-388.0000000000053
2018.02.05,175.00000000000293,-214.00000000000307,173.00000000000094,172.00000000001125,-225.99999999999287,-261.0000000000001,62.000000000006494,16.000000000005343,-40.99999999999105,-33.000000000005244,-41.000000000002146,-102.00000000000209,-253.00000000001432,-45.000000000006146,-106.99999999999932,11.00000000000545,-22.999999999995246,-88.99999999999864,-12.000000000000455,-76.00000000000762,-205.99999999999508,139.99999999999568,103.00000000000864,,-876.9999999999766
2018.02.05,139.99999999999568,-192.00000000001438,124.99999999999733,115.99999999999966,-225.99999999999287,-254.99999999999412,56.99999999999594,58.000000000006935,-13.999999999991797,-65.00000000000395,-68.00000000000139,-131.00000000000333,-193.9999999999884,-56.99999999999594,-75.00000000001705,-7.0000000000014495,38.0000000000047,-26.999999999986812,75.00000000000284,0.0,-196.99999999999162,129.00000000000134,107.99999999999699,,-661.9999999999816
2018.02.05,114.00000000000298,-148.00000000001478,108.99999999998133,118.00000000000921,-256.99999999999613,-258.0000000000027,-15.00000000000945,-40.99999999999682,4.999999999999449,-70.0000000000034,-77.00000000000485,-160.00000000000458,-409.9999999999966,103.00000000000864,-180.00000000000682,-54.99999999998284,-35.999999999991594,-63.99999999999295,-30.000000000001137,-88.99999999999864,-166.99999999999494,95.99999999999609,96.00000000000719,,-1415.9999999999934
2018.02.05,53.00000000000304,-38.0000000000047,47.99999999998139,112.99999999999955,-217.0000000000005,-197.99999999999818,0.0,-138.9999999999958,32.0000000000098,-64.0000000000085,-104.99999999999955,-170.00000000000347,-537.0000000000061,148.99999999999915,-288.0000000000109,-78.99999999998464,59.000000000009045,-112.99999999999955,-107.99999999998988,-105.00000000000398,-142.99999999999312,116.00000000000499,7.0000000000014495,,-1726.999999999991
2018.02.05,90.99999999999665,-143.00000000000423,48.99999999998794,260.0000000000051,-205.99999999999508,-156.00000000000057,93.99999999999409,-152.00000000000102,-105.99999999999498,9.999999999998899,-77.00000000000485,-134.0000000000008,-563.999999999993,-22.999999999995246,-391.9999999999959,-95.999999999985,129.00000000000134,-185.99999999999284,-179.00000000000205,-147.99999999999613,-125.99999999999278,138.00000000000477,-48.99999999998794,,-1965.9999999999536
2018.02.05,258.9999999999981,-358.9999999999982,156.99999999998494,299.0000000000066,-232.00000000000998,-278.00000000000045,103.00000000000864,-33.999999999991815,-122.99999999999534,-1.0000000000065512,-101.00000000000664,-107.00000000000153,-389.99999999998636,-198.99999999999363,-233.0000000000041,23.00000000001745,134.00000000001188,-183.9999999999975,-121.99999999999989,-82.00000000000784,-214.99999999999852,219.00000000000253,-43.999999999999595,,-1509.999999999968
2018.02.05,265.0000000000041,-486.00000000000864,218.99999999999142,314.00000000000716,-364.9999999999931,-370.00000000000364,72.99999999998974,-19.99999999999602,-72.99999999998974,-56.0000000000005,-141.00000000000225,-43.00000000000415,-258.0000000000098,-235.00000000000742,-212.0000000000175,4.000000000004,242.99999999999324,-160.99999999998715,-28.999999999996362,-13.00000000000523,-262.999999999991,256.99999999999613,-24.000000000001798,,-1374.0000000000289
2018.02.05,214.00000000000307,-419.9999999999982,207.99999999998596,281.0000000000059,-378.999999999996,-417.0000000000007,59.000000000009045,-36.99999999999193,-45.99999999999049,-151.00000000000114,-231.99999999999886,-215.00000000000963,-360.00000000001364,-89.00000000000574,-188.0000000000166,-99.99999999998899,337.99999999999386,-48.99999999999238,100.99999999999909,117.999999999995,-283.99999999999534,300.0000000000003,-28.999999999990145,,-1376.9999999999977
2018.02.05,200.00000000000017,-304.9999999999997,240.9999999999801,274.0000000000009,-334.00000000001205,-385.000000000002,-5.999999999994898,-54.000000000002046,-15.999999999993797,-148.0000000000037,-236.00000000000287,-167.00000000000603,-343.9999999999941,5.000000000010552,-132.000000000005,-74.99999999998064,178.00000000001148,-112.99999999999955,24.00000000000091,27.999999999991587,-282.99999999999994,273.9999999999965,-29.999999999996696,,-1404.0000000000007
2018.02.05,194.0000000000053,-199.00000000001583,278.9999999999848,321.00000000001216,-263.99999999999756,-312.00000000000114,-19.999999999997797,-81.99999999999363,-49.99999999999449,-70.0000000000034,-139.00000000000023,-202.0000000000022,-421.99999999999704,18.0000000000069,-129.99999999999545,131.00000000001444,59.000000000009045,-156.99999999999648,0.0,-46.999999999997044,-251.99999999999667,239.99999999999577,14.000000000002899,,-1089.9999999999575
2018.02.05,153.99999999999858,-70.99999999999883,200.99999999998454,283.00000000000125,-165.9999999999995,-253.0000000000032,8.000000000008,-100.99999999999909,-103.99999999999298,-76.0000000000094,-89.00000000000574,-246.00000000000176,-580.9999999999889,-25.999999999992696,-203.00000000000296,142.0000000000199,-11.00000000000545,-232.99999999998988,-24.00000000000091,-103.9999999999992,-314.99999999999864,205.99999999999508,83.9999999999952,,-1524.9999999999866
2018.02.05,65.00000000000395,24.000000000001798,119.99999999998678,308.00000000000693,-147.99999999999258,-305.99999999999517,-45.000000000006146,-352.99999999999443,-49.99999999999449,-156.00000000000057,-128.00000000000588,-500.00000000000045,-1330.9999999999889,102.00000000000209,-439.9999999999977,70.99999999999883,21.00000000000435,-328.9999999999935,-122.99999999999045,-234.99999999999943,-331.999999999999,200.99999999999562,106.99999999999044,,-3456.999999999968
2018.02.05,43.999999999999595,434.000000000001,49.99999999999449,406.0000000000059,-48.000000000003595,-234.99999999999633,-9.999999999998899,-381.9999999999908,-81.9999999999932,-131.00000000000333,-92.99999999999864,-492.0000000000035,-1336.0000000000127,384.00000000000654,-545.0000000000159,119.00000000000244,-112.000000000001,-441.99999999999307,-179.00000000000205,-334.0000000000032,-391.9999999999924,148.0000000000037,167.00000000000603,,-3060.9999999999886
2018.02.05,9.999999999998899,532.9999999999835,50.99999999997884,337.0000000000033,14.000000000002899,-212.99999999999653,-31.000000000003247,-362.99999999999955,-85.99999999999719,-123.00000000000644,-100.00000000000009,-565.9999999999999,-1429.000000000002,547.999999999993,-455.0000000000125,145.00000000001734,-28.999999999990145,-388.9999999999958,-156.99999999999648,-272.00000000000557,-370.9999999999991,211.00000000000563,137.9999999999937,,-2597.0000000000277
2018.02.05,-58.99999999999794,468.9999999999861,15.999999999993797,270.00000000001023,-89.00000000000574,-376.99999999999403,-131.99999999999878,-348.99999999998954,-46.999999999997044,-330.0000000000081,-241.00000000000233,-493.0000000000101,-1253.9999999999907,529.0000000000017,-430.0000000000068,43.00000000001525,126.0000000000039,-336.9999999999891,-75.9999999999934,-183.00000000000693,-476.9999999999941,258.0000000000027,177.00000000000495,,-2985.999999999966
2018.02.05,-82.99999999999974,500.9999999999959,22.999999999995246,296.0000000000065,-89.00000000000574,-392.9999999999989,-143.00000000000423,-414.0000000000015,18.0000000000069,-356.00000000000074,-303.0000000000088,-465.9999999999998,-1175.0000000000114,483.99999999999557,-396.000000000015,36.999999999998145,256.99999999999613,-348.99999999998954,73.99999999999807,-73.99999999999807,-545.9999999999909,294.00000000000534,157.00000000000713,,-2646.0000000000196
2018.02.05,-209.00000000000364,597.9999999999874,-269.00000000000813,284.000000000006,86.99999999999264,-312.00000000000114,-73.99999999999629,-551.0000000000019,-17.999999999995797,-339.0000000000004,-302.0000000000023,-448.000000000004,-1441.0000000000025,422.9999999999956,-667.0000000000016,-17.000000000000348,408.00000000000836,-459.99999999999375,-33.00000000000125,-165.99999999999682,-581.9999999999936,380.999999999998,140.99999999999113,,-3566.0000000000246
2018.02.05,-463.9999999999977,732.9999999999836,-346.0000000000019,9.000000000000341,282.9999999999888,-253.0000000000032,-252.0000000000078,-695.999999999998,-2.999999999997449,-460.00000000000483,-404.0000000000044,-526.0000000000042,-1450.9999999999934,415.99999999999415,-718.0000000000177,101.00000000001774,371.99999999999454,-532.999999999987,-82.99999999999841,-201.00000000000762,-630.9999999999927,443.0000000000045,146.00000000000168,,-4518.00000000003
2018.02.05,-531.9999999999991,757.999999999992,-355.0000000000164,-90.99999999999397,276.9999999999939,-266.999999999995,-360.0000000000048,-634.0000000000003,51.000000000001044,-543.0000000000045,-429.0000000000016,-526.0000000000042,-1338.9999999999986,439.0000000000116,-424.0000000000066,181.00000000000892,256.99999999999613,-415.9999999999968,19.99999999999602,-103.9999999999992,-678.9999999999962,387.99999999999943,144.99999999999514,,-4183.000000000023
2018.02.05,-475.0000000000032,729.0000000000018,-167.00000000000603,-60.99999999999284,245.0000000000063,-331.999999999999,-428.9999999999905,-625.0,114.00000000000298,-630.0000000000083,-494.00000000000557,-486.00000000000864,-1098.0000000000132,395.99999999999636,-280.00000000000114,203.00000000001984,320.00000000000915,-306.99999999998795,194.00000000000261,-1.0000000000047748,-709.9999999999995,434.9999999999965,256.00000000001177,,-3202.999999999973
2018.02.05,-517.9999999999962,803.9999999999825,-278.00000000000045,33.00000000000125,306.00000000000625,-281.99999999999335,-436.9999999999985,-698.9999999999981,109.00000000000354,-587.9999999999997,-453.99999999999886,-480.0000000000027,-1207.9999999999984,317.0000000000117,-394.00000000000546,207.00000000000162,292.00000000000335,-440.9999999999883,109.99999999999943,-88.99999999999864,-712.9999999999969,439.99999999999596,242.00000000000887,,-3720.999999999961
2018.02.05,-534.9999999999966,801.9999999999916,-304.9999999999997,33.00000000000125,455.0000000000054,-180.0000000000024,-419.9999999999982,-740.9999999999997,90.0000000000012,-534.0000000000011,-414.00000000000324,-512.0000000000014,-1350.999999999999,228.00000000000597,-478.00000000000864,297.9999999999983,167.00000000000603,-487.99999999999955,-16.999999999995907,-204.9999999999983,-645.999999999991,414.00000000000324,201.99999999999108,,-4136.999999999991
2018.02.05,-480.99999999999807,717.9999999999964,-286.00000000000847,63.00000000000239,468.00000000000176,-156.00000000000057,-356.00000000000074,-739.9999999999949,11.00000000000545,-442.00000000000904,-383.0,-438.00000000000506,-1288.000000000011,86.0000000000083,-522.9999999999961,324.0000000000132,200.00000000000017,-585.9999999999985,-111.99999999999477,-204.9999999999983,-646.9999999999976,460.00000000000483,114.99999999999844,,-4197.999999999983
2018.02.05,-472.00000000000574,665.9999999999889,-179.00000000001802,109.00000000000887,526.0000000000042,-141.00000000000225,-417.0000000000007,-725.9999999999991,4.000000000004,-431.0000000000036,-400.00000000000034,-434.000000000001,-1185.0000000000023,-4.999999999988347,-431.0000000000116,504.9999999999999,82.00000000000429,-560.9999999999928,-97.99999999999898,-179.00000000000205,-662.9999999999914,492.999999999999,113.99999999999189,,-3823.0000000000164
2018.02.05,-422.00000000000017,695.9999999999856,-230.00000000001907,205.0000000000125,523.0000000000068,-112.000000000001,-367.99999999999056,-793.9999999999969,-73.99999999999629,-365.0000000000042,-320.00000000000915,-460.00000000000483,-1472.0000000000084,11.00000000000545,-623.9999999999952,525.0000000000199,35.999999999991594,-745.9999999999951,-244.99999999999034,-362.99999999999955,-635.9999999999922,458.00000000000284,144.0000000000108,,-4632.999999999967
2018.02.05,-412.9999999999967,804.9999999999891,-191.00000000000784,267.0000000000101,560.9999999999893,-87.99999999999919,-320.9999999999935,-849.9999999999943,-67.9999999999903,-353.0000000000033,-300.0000000000003,-477.0000000000052,-1544.0000000000111,68.00000000000139,-676.0000000000161,533.0000000000057,42.0000000000087,-776.9999999999868,-265.99999999999113,-390.00000000000057,-647.9999999999931,471.99999999999466,161.00000000001114,,-4452.99999999998
2018.02.05,-436.9999999999985,829.9999999999974,-258.0000000000027,267.0000000000101,588.9999999999951,-80.99999999999774,-314.99999999999864,-865.9999999999997,-103.99999999999298,-338.00000000000495,-301.0000000000068,-481.0000000000092,-1661.0000000000014,15.999999999993797,-775.0000000000057,586.0000000000198,85.00000000000173,-825.9999999999934,-381.0000000000002,-424.99999999999716,-630.9999999999927,502.9999999999979,93.00000000000975,,-4910.999999999975
2018.02.05,-431.99999999999903,936.9999999999878,-404.0000000000044,317.0000000000073,685.0000000000023,46.999999999997044,-215.99999999999397,-923.0000000000018,-165.9999999999995,-237.00000000000944,-247.00000000000833,-481.0000000000092,-1867.999999999995,52.000000000007596,-1022.9999999999961,425.0000000000087,93.99999999999409,-901.9999999999868,-515.0000000000006,-527.000000000001,-597.9999999999985,448.000000000004,65.00000000000395,,-5468.999999999991
2018.02.05,-394.00000000000546,746.9999999999866,-416.00000000001637,439.00000000000716,492.0000000000035,-49.99999999999449,-211.00000000000563,-1143.9999999999914,-314.99999999999864,-243.00000000000432,-294.00000000000534,-552.0000000000081,-2402.999999999992,43.999999999999595,-1479.0000000000134,340.00000000000693,106.00000000000608,-1271.9999999999914,-875.0,-695.999999999998,-558.9999999999984,443.99999999999994,-150.00000000000568,,-8441.000000000018
2018.02.05,-307.99999999999716,1002.9999999999983,-464.00000000001995,611.0000000000042,605.9999999999955,41.000000000002146,-69.00000000000794,-1266.999999999996,-334.9999999999964,-132.0000000000099,-160.00000000000458,-582.0000000000048,-2861.9999999999945,182.99999999999983,-1691.0000000000025,436.00000000001415,4.000000000004,-1372.9999999999905,-1009.0000000000003,-933.9999999999975,-513.9999999999923,429.0000000000016,-90.99999999999665,,-8477.99999999999
2018.02.05,-248.00000000000378,1175.9999999999993,-514.0000000000144,859.0000000000089,800.0000000000007,229.99999999999687,157.99999999999147,-1372.0,-453.99999999999886,50.99999999998994,4.999999999999449,-553.0000000000035,-2997.9999999999905,154.0000000000097,-1949.0000000000123,461.0000000000003,-41.000000000002146,-1570.999999999998,-1275.9999999999964,-1109.0000000000089,-522.0000000000002,417.99999999999613,-133.99999999998968,,-8429.000000000025
2018.02.05,-36.999999999998145,1242.999999999994,-719.000000000003,881.0000000000002,821.9999999999894,239.0000000000003,391.000000000008,-1069.9999999999932,-722.9999999999959,279.99999999999136,117.99999999999588,-564.000000000009,-3175.9999999999877,215.00000000000963,-2126.0000000000045,354.0000000000099,123.99999999999079,-1596.999999999994,-1256.0000000000002,-1127.0000000000095,-479.99999999999153,456.9999999999963,-141.99999999999767,,-7892.999999999995
2018.02.06,16.0000000000049,1330.9999999999934,-686.0000000000089,1003.0000000000001,841.9999999999872,282.99999999999994,557.9999999999918,-1144.999999999996,-671.9999999999948,310.9999999999946,90.0000000000012,-541.0000000000026,-3188.9999999999927,300.99999999999574,-2119.0,370.00000000000364,286.00000000000847,-1632.9999999999955,-1271.9999999999914,-1126.0000000000048,-458.9999999999983,446.00000000000193,-231.99999999998778,,-7236.999999999989
2018.02.06,14.999999999998348,1296.9999999999925,-592.0000000000148,946.0000000000122,868.000000000002,256.0000000000007,560.0000000000049,-1120.999999999995,-627.9999999999952,320.9999999999935,69.9999999999923,-522.0000000000002,-3046.9999999999973,212.00000000001216,-1979.0000000000134,417.0000000000007,405.9999999999952,-1565.9999999999882,-1218.999999999994,-957.0000000000078,-442.9999999999934,597.0000000000031,-248.00000000000378,,-6356.999999999995
2018.02.06,-26.000000000003798,1339.0000000000014,-616.0000000000165,920.0000000000017,914.9999999999991,248.00000000000378,554.9999999999944,-1104.9999999999898,-642.9999999999936,311.99999999999005,48.99999999999905,-530.0000000000082,-3046.9999999999973,228.00000000000597,-2031.000000000006,448.000000000004,363.0000000000022,-1574.9999999999886,-1222.999999999999,-945.999999999998,-485.99999999999756,607.9999999999974,-261.0000000000001,,-6503.999999999999
2018.02.06,4.000000000004,1387.9999999999893,-693.0000000000102,932.0000000000022,930.0000000000086,265.99999999999955,571.9999999999948,-1095.9999999999895,-652.9999999999925,318.99999999999153,123.99999999999079,-557.0000000000075,-3372.000000000014,320.9999999999935,-2186.0000000000073,365.0000000000153,327.99999999999494,-1605.9999999999945,-1322.0000000000027,-1100.999999999999,-459.99999999999375,532.9999999999945,-168.99999999999693,,-7133.000000000029
2018.02.06,-102.00000000000209,1342.9999999999832,-703.0000000000092,870.0000000000045,917.9999999999966,204.00000000000418,417.0000000000007,-1091.9999999999986,-640.9999999999916,184.99999999999073,15.999999999993797,-574.0000000000078,-3462.9999999999936,304.9999999999997,-2205.0000000000127,372.00000000001677,307.99999999999716,-1620.999999999995,-1320.999999999998,-1141.999999999996,-503.99999999999335,502.9999999999979,-150.99999999999002,,-8078.000000000005
2018.02.06,-126.0000000000039,1300.9999999999966,-586.0000000000198,898.0000000000103,914.9999999999991,234.00000000000088,405.9999999999952,-1238.99999999999,-534.9999999999966,161.00000000000003,-20.0000000000089,-534.0000000000011,-3097.000000000008,164.99999999999292,-1977.0000000000039,485.0000000000021,388.9999999999949,-1612.9999999999995,-1355.000000000004,-966.9999999999987,-481.9999999999935,561.0000000000003,-438.00000000000506,,-7454.000000000042
2018.02.06,-112.99999999999643,1253.9999999999995,-546.000000000002,999.0000000000094,946.0000000000024,317.0000000000006,365.99999999999966,-1265.0000000000005,-562.9999999999912,251.99999999999667,-51.000000000001044,-509.00000000000387,-3074.0000000000123,68.00000000000139,-1996.0000000000093,589.0000000000173,357.00000000000733,-1656.9999999999964,-1317.9999999999977,-1001.0000000000048,-437.999999999994,649.999999999995,-353.99999999998766,,-7086.999999999969
2018.02.06,-56.99999999999594,1290.9999999999977,-653.999999999999,1101.0000000000132,1032.999999999995,348.00000000000387,426.9999999999996,-1613.99999999999,-773.9999999999969,337.99999999999386,45.99999999999049,-547.0000000000086,-3945.999999999998,66.00000000001049,-2712.9999999999936,643.0000000000158,58.000000000002494,-2131.999999999991,-1902.9999999999916,-1500.0,-440.9999999999914,546.9999999999975,-330.9999999999924,,-10713.999999999927
2018.02.06,-72.0000000000054,1410.0000000000002,-794.0000000000058,1411.0000000000014,1068.0000000000023,395.0000000000009,638.0000000000052,-1649.000000000001,-750.9999999999906,431.99999999999903,107.99999999999699,-538.0000000000051,-3974.9999999999945,51.000000000001044,-2799.0000000000064,538.0000000000163,52.000000000007596,-2117.999999999995,-1849.0000000000036,-1516.0000000000055,-508.9999999999928,560.0000000000049,-353.0000000000033,,-10259.999999999973
2018.02.06,-14.000000000002899,1403.999999999983,-736.0000000000033,1433.0000000000068,970.9999999999885,411.0000000000058,645.0000000000067,-1588.9999999999986,-719.9999999999984,429.99999999999704,82.99999999999974,-523.0000000000068,-3893.000000000001,164.99999999999292,-2716.000000000008,442.00000000000904,489.99999999999045,-2053.9999999999877,-1740.9999999999995,-1341.0000000000082,-420.9999999999936,656.000000000001,-394.00000000000546,,-9012.000000000033
2018.02.06,55.000000000005045,1368.999999999998,-652.0000000000082,1390.0000000000005,994.000000000006,378.00000000000057,675.0000000000034,-1486.9999999999948,-711.9999999999905,473.99999999999665,98.99999999999353,-511.0000000000059,-3729.99999999999,197.00000000000273,-2590.0000000000036,487.0000000000152,493.99999999999443,-1939.9999999999977,-1706.9999999999936,-1290.9999999999968,-407.99999999999727,661.9999999999959,-432.9999999999945,,-8186.999999999962
2018.02.06,65.00000000000395,1349.9999999999845,-713.0000000000081,1396.000000000001,1001.9999999999918,377.0000000000051,737.9999999999942,-1545.9999999999923,-728.9999999999908,483.99999999999557,-8.000000000008,-497.000000000003,-3828.0000000000027,124.99999999999733,-2741.0000000000136,492.0000000000035,504.9999999999999,-2036.9999999999918,-1899.9999999999914,-1227.0000000000039,-420.9999999999936,692.0000000000038,-767.0000000000066,,-9188.000000000025
2018.02.06,29.000000000001247,1351.9999999999977,-728.0000000000175,1443.000000000012,1028.0000000000066,492.999999999999,724.9999999999978,-1618.9999999999998,-713.9999999999924,592.9999999999991,-58.000000000002494,-477.0000000000052,-3919.000000000011,130.0000000000079,-2807.9999999999927,496.00000000000756,652.9999999999925,-2100.999999999999,-2052.9999999999973,-1341.9999999999986,-245.99999999999068,777.0000000000055,-858.0000000000032,,-9203.999999999984
2018.02.06,-21.00000000000435,1482.99999999999,-836.0000000000146,1493.9999999999998,1127.9999999999957,661.9999999999959,712.0000000000015,-1783.9999999999918,-723.9999999999914,639.9999999999961,52.99999999999194,-487.99999999999955,-4186.000000000007,127.00000000001043,-3033.999999999992,497.99999999999847,578.9999999999961,-2238.99999999999,-2180.9999999999973,-1456.0000000000032,-174.99999999999181,736.9999999999987,-771.9999999999949,,-9783.000000000004
2018.02.06,2.000000000002,1424.000000000003,-784.0000000000069,1287.0000000000061,997.9999999999878,485.99999999999756,656.9999999999965,-1613.99999999999,-757.999999999992,531.9999999999991,-63.00000000000195,-513.0000000000078,-3937.999999999988,165.9999999999995,-2778.9999999999964,477.0000000000163,778.9999999999964,-2093.999999999994,-2016.999999999996,-1281.9999999999964,-237.99999999999378,839.0000000000009,-821.9999999999894,,-9254.999999999949
