names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,15,['EURUSD'],80.0,-0.8140991785991782,S
GBPUSD,10,"['AUDUSD', 'EURGBP', 'GBPAUD']",80.0,-0.1,S
EURUSD,15,"['AUDUSD', 'AUDNZD', 'GBPAUD', 'EURUSD']",100.0,0.7060000000000001,B
USDJPY,15,"['GBPCHF', 'CADCHF', 'EURCHF']",80.0,-0.22671428571428565,S
USDCAD,10,['AUDJPY'],80.0,0.916,B
AUDUSD,15,"['GBPAUD', 'NZDCHF']",80.0,-0.416585137085137,S
EURCHF,10,['EURAUD'],80.0,-1.0,S
CHFJPY,15,"['USDJPY', 'USDCHF', 'AUDUSD', 'EURNZD', 'EURGBP', 'CADJPY', 'CADCHF', 'GBPCHF']",100.0,0.14,B
CADCHF,50,"['EURCHF', 'AUDCAD', 'AUDCHF', 'GBPCHF', 'AUDNZD', 'NZDCHF', 'GBPAUD']",80.0,0.97,B
AUDCHF,10,['CHFJPY'],80.0,-0.7115714285714286,S
NZDCHF,50,"['EURUSD', 'CHFJPY', 'AUDNZD', 'GBPAUD']",80.0,-0.07983621933621932,S
EURGBP,20,"['CADCHF', 'EURGBP']",80.0,-0.47207375957375974,S
GBPJPY,10,"['USDCHF', 'CADCHF', 'NZDUSD']",80.0,0.78,B
GBPCAD,30,['NZDUSD'],80.0,-0.35427615856795414,S
EURJPY,10,['GBPCHF'],100.0,0.9599999999999999,B
EURCAD,10,['AUDJPY'],80.0,0.97,B
EURNZD,10,['AUDCHF'],80.0,-0.6659603174603173,S
CADJPY,10,['GBPCHF'],100.0,1.0,B
AUDJPY,10,"['EURGBP', 'EURAUD']",100.0,1.0,B
NZDJPY,15,['GBPCHF'],100.0,1.0,B
AUDCAD,10,['GBPCHF'],80.0,-0.982,S
NZDCAD,10,['AUDJPY'],80.0,0.938,B
AUDNZD,50,"['AUDUSD', 'USDCHF', 'GBPAUD', 'GBPCHF', 'EURGBP', 'EURCAD', 'NZDCAD', 'CADCHF', 'EURNZD']",80.0,0.8533333333333333,B
