date,USDCHF,GBPUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPAUD,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.01.30,-31.000000000003247,-128.000000000017,-497.99999999999045,-9.999999999998899,2.000000000002,-116.99999999998934,-396.99999999999136,52.000000000007596,-56.99999999999594,71.99999999999429,-468.00000000000176,-334.9999999999964,-573.0000000000013,-316.99999999999307,-402.000000000001,-338.0000000000081,140.99999999999113,-32.999999999994145,52.000000000007596,,-3384.999999999979
2017.01.30,-5.999999999994898,-114.0000000000141,-447.9999999999933,20.0000000000089,-40.00000000000669,-108.99999999998133,-359.99999999999943,34.000000000000696,-52.99999999999194,41.000000000002146,-473.99999999999665,-352.9999999999811,-561.9999999999958,-278.99999999999636,-367.999999999995,-348.0000000000132,124.99999999999733,14.000000000002899,83.9999999999952,,-3195.999999999953
2017.01.30,-4.000000000004,-50.0000000000167,-384.00000000000034,-23.999999999990695,-36.0000000000027,-115.99999999998278,-300.9999999999877,41.9999999999976,-31.999999999998696,36.999999999998145,-350.9999999999902,-335.9999999999808,-519.0000000000028,-244.99999999999034,-292.0000000000016,-301.00000000000193,85.99999999999719,-4.000000000004,126.0000000000039,,-2703.999999999958
2017.01.30,6.0000000000060005,-32.0000000000098,-310.99999999999284,7.0000000000014495,-85.00000000000173,-123.99999999999079,-270.9999999999866,53.00000000000304,-34.000000000000696,5.999999999994898,-346.9999999999862,-329.00000000000153,-534.9999999999966,-203.99999999999352,-268.99999999999125,-296.0000000000065,122.99999999999534,24.000000000001798,136.00000000000279,,-2481.9999999999527
2017.01.30,26.999999999999247,7.0000000000014495,-353.9999999999992,20.0000000000089,-101.00000000000664,-119.99999999998678,-313.99999999999295,56.0000000000005,-20.999999999993246,7.9999999999968985,-313.99999999999204,-332.9999999999833,-512.0000000000014,-247.99999999999045,-293.99999999999693,-350.0000000000085,117.99999999999588,34.99999999999615,136.00000000000279,,-2553.9999999999495
2017.01.30,60.99999999999994,26.999999999999247,-311.9999999999976,37.00000000000925,-136.99999999999824,-118.99999999998023,-299.99999999999716,62.000000000006494,-12.000000000000899,-8.000000000008,-316.0000000000052,-312.9999999999855,-493.99999999999443,-220.99999999998943,-272.99999999999613,-349.00000000000375,119.99999999999788,90.0000000000012,207.00000000000162,,-2249.999999999941
2017.01.30,92.00000000000318,65.99999999998829,-192.99999999999784,59.000000000009045,-158.0000000000026,-121.99999999999989,-230.99999999999454,60.00000000000449,-24.999999999997247,-11.00000000000545,-350.9999999999902,-323.99999999999096,-519.9999999999872,-168.99999999999693,-234.99999999999943,-308.00000000000693,119.99999999999788,87.00000000000374,185.00000000001293,,-1977.9999999999498
2017.01.30,80.99999999999774,112.000000000001,-245.9999999999951,39.00000000000014,-136.00000000000279,-118.99999999998023,-269.999999999996,85.00000000000173,-14.999999999998348,20.999999999993246,-270.99999999999903,-268.0000000000016,-493.99999999999443,-170.0000000000017,-248.00000000000466,-296.0000000000065,151.9999999999966,68.00000000000139,150.00000000000568,,-1824.9999999999827
2017.01.30,102.99999999999754,98.99999999998244,-182.00000000000216,58.000000000002494,-157.00000000000713,-97.9999999999981,-238.9999999999901,97.9999999999981,-15.999999999993797,19.00000000000235,-296.9999999999917,-208.99999999999253,-434.9999999999854,-141.9999999999959,-222.99999999999898,-268.0000000000007,135.99999999999167,70.0000000000034,150.00000000000568,,-1532.9999999999727
2017.01.30,141.00000000000225,121.99999999999989,-84.99999999999375,59.000000000009045,-246.99999999999721,-75.99999999998718,-251.99999999999534,100.00000000000009,8.000000000008,-23.00000000000635,-265.99999999998846,-192.99999999999872,-384.9999999999909,-97.99999999999898,-167.99999999999216,-325.00000000000284,100.99999999999554,92.00000000000318,185.00000000001293,,-1309.999999999921
2017.01.30,212.00000000000108,196.99999999998053,-70.99999999999795,60.00000000000449,-290.00000000000136,-22.999999999995246,-248.99999999999523,51.000000000001044,41.000000000002146,-43.999999999999595,-222.99999999999542,-185.99999999999727,-255.00000000000523,-88.99999999999864,-118.99999999999977,-312.0000000000118,20.999999999993246,87.99999999999919,307.00000000001285,,-884.0000000000031
2017.01.30,180.99999999999784,289.9999999999903,34.000000000006025,84.0000000000063,-238.0000000000049,-11.999999999989797,-112.99999999999955,35.00000000000725,6.0000000000060005,-6.0000000000060005,-139.00000000000023,-193.99999999998306,-278.00000000000045,-107.99999999998988,-90.99999999999397,-218.00000000000352,18.999999999991246,19.999999999997797,231.0000000000034,,-496.9999999999651
2017.01.30,165.00000000000404,529.0000000000017,-81.99999999999363,58.000000000002494,-231.0000000000034,57.00000000001815,-223.99999999998954,48.99999999999905,18.0000000000069,-6.0000000000060005,259.0000000000092,-106.99999999999044,-157.99999999999147,-156.99999999999648,-137.99999999999102,-273.00000000001035,26.999999999999247,75.00000000000284,275.000000000003,,136.00000000007424
2017.01.30,190.00000000000128,466.9999999999952,-128.99999999999068,-1.999999999990898,-202.0000000000022,43.00000000001525,-274.9999999999915,65.99999999999939,41.9999999999976,12.999999999996348,269.00000000000813,-51.99999999998539,-106.00000000000608,-171.99999999999704,-137.00000000000045,-246.9999999999999,-15.00000000000945,29.000000000001247,248.00000000000378,,30.000000000044707
2017.01.30,202.9999999999976,394.9999999999898,-119.99999999999034,19.00000000000235,-185.99999999999727,21.00000000000435,-299.99999999999716,74.00000000000739,67.00000000000594,44.99999999999504,167.00000000000603,-70.99999999999883,-113.99999999999189,-189.99999999999773,-141.9999999999959,-257.000000000005,-20.0000000000089,-24.000000000001798,222.99999999999542,,-209.99999999998082
2017.01.30,194.0000000000053,288.99999999998374,-251.99999999999534,-18.999999999991246,-145.00000000000622,19.00000000001345,-392.99999999998647,114.00000000000298,124.99999999999733,109.99999999999899,123.00000000000644,-23.999999999979593,-42.999999999993044,-232.99999999998988,-162.9999999999967,-273.00000000001035,-40.00000000000669,-48.99999999999905,211.00000000000563,,-448.9999999999408
2017.01.30,211.00000000000563,350.9999999999902,-179.00000000000205,-7.9999999999968985,-195.00000000000074,24.000000000001798,-375.0,85.00000000000173,101.00000000000664,65.99999999999939,147.00000000000824,-79.99999999999119,-89.00000000000574,-203.99999999999352,-164.00000000000148,-295.0000000000017,-13.00000000000745,34.99999999999615,263.00000000001324,,-318.99999999997766
2017.01.30,326.9999999999995,499.9999999999893,-137.00000000000045,81.00000000000884,-255.00000000000523,24.000000000001798,-626.9999999999953,141.99999999999767,135.00000000000733,117.99999999999588,131.99999999999878,43.999999999999595,-9.999999999998899,-292.0000000000016,-277.9999999999916,-378.0000000000001,11.999999999989797,12.000000000000899,219.99999999999798,,-230.00000000000577
2017.01.30,494.00000000000557,548.9999999999995,-134.9999999999909,162.0000000000066,-333.0000000000055,34.000000000000696,-787.9999999999967,250.00000000000577,187.00000000000384,191.99999999999218,90.99999999999665,276.00000000000955,100.0000000000112,-265.99999999999113,-329.9999999999983,-411.00000000000136,97.9999999999981,78.00000000000028,207.00000000000162,,455.00000000004763
2017.01.30,542.9999999999935,614.9999999999877,-176.00000000000193,162.0000000000066,-304.00000000000426,150.00000000000568,-861.9999999999948,317.0000000000006,224.9999999999974,215.99999999999397,124.99999999999733,563.0000000000024,344.00000000001097,-269.999999999996,-358.99999999999466,-425.00000000001137,132.99999999999423,80.99999999999774,192.99999999999872,,1270.9999999999839
2017.01.30,617.0000000000119,563.9999999999867,-385.9999999999957,187.9999999999993,-300.0000000000003,104.00000000001519,-1115.9999999999995,409.0000000000038,250.00000000000577,295.99999999999625,63.000000000013046,668.0000000000019,442.00000000000904,-406.9999999999965,-528.9999999999964,-527.000000000001,146.99999999999713,58.000000000002494,124.99999999999733,,666.0000000000509
2017.01.30,461.0000000000114,461.0000000000003,-414.0000000000015,72.0000000000054,-190.00000000000128,209.00000000001472,-1026.9999999999868,409.99999999999926,226.00000000000398,280.9999999999979,83.00000000001084,751.0000000000127,463.9999999999977,-362.99999999999955,-492.00000000000443,-481.00000000000875,202.9999999999976,65.99999999999939,90.00000000001229,,810.0000000000612
2017.01.30,383.99999999999545,409.99999999999926,-429.9999999999926,69.00000000000794,-162.0000000000066,273.0000000000121,-835.9999999999985,350.00000000000585,184.00000000000637,256.99999999999613,97.00000000001374,764.0000000000091,432.9999999999945,-283.9999999999918,-420.0000000000017,-449.0000000000123,211.99999999998997,78.99999999999574,109.00000000000354,,1040.0000000000261
2017.01.30,297.9999999999983,508.9999999999817,-591.9999999999987,80.00000000000229,-185.00000000000182,278.00000000000045,-897.9999999999961,196.00000000000728,50.0000000000056,129.00000000000134,119.00000000000244,496.00000000000756,198.99999999999363,-512.0000000000005,-609.9999999999994,-595.0000000000131,163.99999999999747,63.00000000000195,112.000000000001,,-699.0000000000086
2017.01.30,219.99999999999798,608.9999999999928,-799.9999999999972,-18.999999999991246,-163.00000000000205,236.00000000001398,-983.9999999999947,225.00000000000853,65.00000000000395,156.99999999999602,246.99999999999721,508.00000000001955,177.00000000000495,-537.9999999999967,-643.9999999999912,-602.0000000000039,148.99999999999915,17.999999999995797,70.0000000000145,,-1068.9999999999322
2017.01.30,48.000000000003595,515.9999999999832,-1030.9999999999918,-115.99999999999389,-16.0000000000049,196.0000000000184,-1109.9999999999995,291.0000000000079,72.0000000000054,222.99999999999542,577.0000000000052,597.0000000000031,151.00000000001222,-509.9999999999909,-685.0000000000023,-643.0000000000007,196.99999999999162,53.999999999998494,12.000000000012001,,-1176.9999999999475
2017.01.30,-15.999999999993797,590.999999999986,-1091.9999999999986,-85.99999999999719,58.000000000002494,242.00000000000887,-1016.9999999999959,247.00000000000833,7.0000000000014495,173.9999999999964,612.0000000000125,543.0000000000045,55.000000000005045,-506.9999999999908,-730.9999999999945,-615.0000000000091,315.9999999999941,72.0000000000054,-17.999999999984695,,-1164.9999999999395
2017.01.30,-2.999999999997449,617.0000000000009,-1105.9999999999945,-87.99999999999919,78.99999999999574,259.0000000000092,-1019.999999999996,253.0000000000032,31.999999999998696,212.99999999999653,713.9999999999924,579.0000000000184,131.99999999999878,-524.0000000000009,-736.0000000000042,-620.0000000000045,298.9999999999937,51.000000000001044,-26.999999999999247,,-895.9999999999877
2017.01.30,-85.00000000000173,897.9999999999987,-1143.9999999999914,-65.99999999999939,90.0000000000012,299.00000000000483,-1020.9999999999866,226.00000000000398,-75.00000000000284,173.00000000000094,1002.9999999999983,632.0000000000103,76.99999999999375,-554.9999999999926,-846.0000000000036,-634.0000000000003,373.99999999999653,39.00000000000014,-114.99999999999844,,-729.999999999968
2017.01.30,-315.9999999999941,837.9999999999832,-1319.0000000000027,-79.99999999999119,163.00000000000205,340.00000000000693,-981.9999999999993,80.00000000000229,-180.99999999999784,83.9999999999952,975.9999999999991,469.0000000000083,-52.99999999999194,-662.9999999999967,-914.0000000000015,-674.0000000000066,337.99999999999386,-17.000000000000348,-148.99999999999915,,-2059.9999999999905
2017.01.30,-127.99999999999478,905.0000000000002,-1194.0000000000027,-12.999999999996348,95.00000000000064,359.0000000000204,-1015.9999999999911,90.0000000000012,-121.99999999999989,136.00000000000279,926.0000000000045,375.0000000000142,-7.999999999985796,-734.9999999999994,-899.9999999999915,-675.0000000000114,249.99999999999466,-102.99999999999754,-156.99999999998494,,-1914.9999999999166
2017.01.30,-114.00000000000298,983.0000000000006,-1171.999999999997,40.00000000000669,87.00000000000374,342.00000000002007,-1053.9999999999877,55.000000000005045,-134.99999999999625,139.00000000000023,924.9999999999981,350.00000000000585,-26.999999999999247,-753.0000000000001,-923.0000000000018,-692.0000000000073,261.99999999999557,-92.00000000000318,-147.99999999999258,,-1926.9999999999525
2017.01.30,-119.99999999999788,964.9999999999936,-1161.0000000000014,29.000000000001247,109.99999999999899,402.0000000000135,-964.9999999999892,26.000000000003798,-142.99999999999312,129.00000000000134,919.0000000000032,303.0000000000088,-31.999999999987594,-739.9999999999949,-917.0000000000016,-680.0000000000068,230.99999999999233,-119.99999999999788,-148.99999999999915,,-1912.9999999999527
2017.01.30,-151.00000000000114,922.0000000000006,-1113.99999999999,4.999999999999449,100.99999999999554,385.00000000001313,-899.9999999999915,4.000000000004,-146.99999999999713,103.99999999999298,872.0000000000061,272.00000000000557,-38.0000000000047,-711.9999999999891,-855.9999999999945,-644.0000000000055,223.99999999999088,-119.99999999999788,-134.99999999999625,,-1927.9999999999595
2017.01.30,-168.00000000000148,910.9999999999951,-1224.9999999999943,13.00000000000745,120.99999999999334,403.00000000002,-957.9999999999984,-24.000000000001798,-185.99999999999727,85.00000000000173,856.9999999999967,241.00000000000233,-99.00000000000463,-807.9999999999927,-956.0000000000031,-733.0000000000041,200.99999999999562,-134.0000000000008,-153.00000000000313,,-2611.9999999999895
2017.01.30,-163.00000000000205,906.9999999999911,-1228.999999999999,30.000000000007798,112.000000000001,408.00000000000836,-957.9999999999984,-20.999999999993246,-181.9999999999933,78.00000000000028,839.0000000000119,263.00000000001324,-95.00000000000064,-795.9999999999923,-968.9999999999941,-727.0000000000039,226.99999999999943,-127.99999999999478,-158.99999999999804,,-2562.9999999999372
2017.01.30,-183.99999999999528,914.9999999999991,-1069.0000000000027,-21.999999999999797,100.99999999999554,391.000000000008,-834.9999999999937,-21.999999999999797,-183.99999999999528,63.00000000000195,832.9999999999949,241.00000000000233,-107.99999999999699,-713.9999999999986,-856.9999999999993,-643.0000000000007,214.99999999999852,-117.00000000000044,-134.99999999999625,,-2130.999999999978
2017.01.30,-185.99999999999727,847.9999999999822,-1018.9999999999912,-17.000000000000348,136.00000000000279,402.0000000000135,-821.9999999999885,-25.999999999992696,-188.9999999999947,36.999999999998145,829.9999999999974,274.00000000001864,-42.999999999993044,-658.0000000000013,-798.0000000000018,-593.0000000000035,197.99999999999818,-132.99999999999423,-146.99999999998602,,-1905.999999999934
2017.01.31,-197.99999999999818,879.9999999999919,-1036.0000000000014,-22.999999999995246,97.00000000000264,394.00000000000546,-868.9999999999998,-59.99999999999339,-453.99999999999886,32.999999999994145,910.0000000000108,236.00000000001398,-21.999999999988695,-692.9999999999978,-1048.0000000000018,-664.0000000000015,164.99999999999292,-117.00000000000044,-188.9999999999947,,-2657.99999999996
2017.01.31,-217.0000000000005,818.9999999999919,-1081.9999999999936,-30.999999999992145,114.99999999999844,397.0000000000029,-842.9999999999893,-53.999999999998494,-180.0000000000024,25.999999999992696,835.000000000008,218.00000000000708,-55.000000000005045,-720.9999999999894,-810.9999999999928,-643.0000000000007,166.99999999999494,-98.99999999999353,-93.99999999999409,,-2252.9999999999563
2017.01.31,-246.99999999999721,783.9999999999848,-1080.9999999999889,-52.99999999999194,131.99999999999878,384.00000000000654,-776.9999999999868,-44.99999999999504,-163.00000000000205,43.999999999999595,839.0000000000119,209.9999999999991,-65.99999999998829,-678.9999999999878,-765.0000000000006,-614.0000000000043,162.99999999999093,-124.00000000000189,-113.99999999999189,,-2171.999999999945
2017.01.31,-217.99999999999596,701.9999999999804,-1114.999999999995,-101.99999999999099,143.9999999999997,374.0000000000077,-791.9999999999874,14.000000000002899,-126.99999999999933,90.0000000000012,821.000000000005,248.00000000000378,-53.999999999998494,-640.0000000000006,-731.9999999999993,-556.0000000000116,165.9999999999995,-127.99999999999478,-92.99999999998754,,-1997.9999999999607
2017.01.31,-217.99999999999596,739.9999999999851,-1183.9999999999975,-112.000000000001,161.99999999999548,373.00000000000114,-894.999999999996,30.000000000007798,-108.99999999999244,124.99999999999733,886.9999999999934,275.000000000003,-15.999999999993797,-689.9999999999977,-819.9999999999932,-629.0000000000049,162.99999999999093,-139.99999999999568,-110.99999999999443,,-2168.999999999989
2017.01.31,-159.9999999999935,627.9999999999841,-1110.99999999999,-127.99999999999478,95.00000000000064,376.00000000002075,-852.9999999999944,50.0000000000056,-98.99999999999353,76.99999999999375,748.9999999999997,337.0000000000095,12.999999999996348,-641.9999999999959,-795.9999999999923,-648.0000000000103,120.99999999999334,-68.99999999999685,-92.00000000000318,,-2151.9999999999613
2017.01.31,-161.99999999999548,679.9999999999917,-1021.9999999999914,-76.99999999999375,82.99999999999974,391.000000000008,-791.9999999999874,80.00000000000229,-90.99999999999665,48.99999999999905,743.0000000000048,401.00000000000693,46.999999999997044,-563.999999999993,-709.0000000000032,-631.0000000000002,214.99999999999852,-4.000000000004,-2.999999999997449,,-1365.9999999999543
2017.01.31,-163.99999999999747,653.999999999999,-1132.9999999999955,-134.0000000000008,139.00000000000023,405.0000000000109,-915.9999999999968,86.0000000000083,-66.99999999999484,105.99999999999498,777.0000000000055,426.9999999999996,117.99999999999588,-664.0000000000015,-748.9999999999952,-643.0000000000007,124.99999999999733,-58.99999999999794,-14.000000000002899,,-1705.999999999972
2017.01.31,-176.99999999999383,622.9999999999958,-1308.9999999999975,-153.99999999999858,144.99999999999514,404.0000000000044,-1040.9999999999968,73.00000000000084,-29.999999999996696,137.9999999999937,795.9999999999967,404.0000000000044,180.0000000000024,-768.9999999999912,-834.9999999999937,-681.0000000000116,131.99999999999878,-124.99999999999733,-60.99999999999994,,-2286.999999999985
2017.01.31,-205.99999999999508,629.9999999999973,-1304.000000000002,-147.99999999999258,156.00000000000057,386.00000000001967,-1017.9999999999865,62.000000000006494,-41.000000000002146,130.99999999999224,839.9999999999964,357.00000000000733,137.9999999999937,-753.9999999999907,-837.0000000000033,-687.0000000000118,144.99999999999514,-97.9999999999981,-41.99999999998649,,-2289.9999999999595
2017.01.31,-275.99999999999847,583.9999999999845,-1524.9999999999914,-164.99999999999292,153.99999999999858,381.0000000000091,-1153.9999999999964,31.999999999998696,-73.99999999999629,114.99999999999844,835.000000000008,303.0000000000088,76.99999999999375,-893.0000000000007,-965.999999999994,-815.0000000000119,130.99999999999224,-124.00000000000189,-48.99999999998794,,-3428.9999999999795
2017.01.31,-185.99999999999727,619.9999999999983,-1278.9999999999964,-115.99999999999389,161.99999999999548,413.00000000001893,-994.9999999999903,75.00000000000284,-52.99999999999194,112.000000000001,788.0000000000109,409.99999999999926,151.9999999999966,-713.9999999999986,-843.9999999999941,-713.0000000000081,180.99999999999784,-43.00000000000415,-27.999999999983594,,-2057.9999999999372
2017.01.31,-207.00000000000162,598.999999999994,-1385.9999999999957,-148.99999999999915,185.00000000000182,409.0000000000149,-1070.999999999998,100.00000000000009,-63.99999999999739,114.99999999999844,785.9999999999978,457.00000000001853,136.00000000000279,-766.9999999999959,-884.9999999999909,-740.0000000000091,187.9999999999993,-54.999999999993946,-36.999999999998145,,-2385.9999999999527
2017.01.31,-178.00000000000037,613.9999999999812,-1244.9999999999905,-136.99999999999824,154.99999999999403,412.00000000001234,-976.9999999999897,113.00000000000753,-46.999999999997044,125.99999999999278,798.9999999999942,484.00000000001774,164.00000000000858,-668.9999999999969,-804.9999999999926,-683.0000000000069,204.99999999999963,-34.99999999999615,-27.999999999983594,,-1731.9999999999438
2017.01.31,-190.00000000000128,637.9999999999831,-1351.9999999999895,-117.00000000000044,195.00000000000074,401.00000000000693,-1067.9999999999977,113.00000000000753,-80.99999999999774,156.99999999999602,764.0000000000091,463.0000000000134,69.00000000000794,-744.9999999999903,-920.0000000000017,-726.0000000000133,217.99999999999596,-51.99999999999649,-95.999999999985,,-2328.9999999999527
2017.01.31,-178.99999999999582,620.9999999999827,-1314.9999999999977,-95.00000000000064,205.99999999999508,400.00000000000034,-1031.9999999999964,116.00000000000499,-71.99999999999429,161.99999999999548,724.0000000000135,470.00000000001484,93.00000000000975,-722.999999999999,-888.9999999999958,-702.0000000000124,257.9999999999916,-65.99999999999939,-114.99999999999844,,-2137.9999999999814
2017.01.31,-212.99999999999653,609.9999999999994,-1417.9999999999923,-91.99999999999208,222.99999999999542,398.00000000000944,-1111.9999999999948,89.00000000000574,-102.00000000000209,153.99999999999858,741.9999999999982,428.00000000000614,45.000000000006146,-804.9999999999926,-965.999999999994,-757.000000000005,253.99999999999866,-97.9999999999981,-140.99999999999113,,-2760.999999999941
2017.01.31,-195.9999999999962,665.9999999999889,-1368.9999999999998,-68.99999999999685,146.00000000000168,401.00000000000693,-1082.9999999999984,97.9999999999981,-114.99999999999844,129.9999999999968,734.9999999999968,455.0000000000054,35.00000000000725,-772.9999999999961,-977.9999999999944,-749.0000000000094,278.9999999999959,-63.99999999999739,-139.9999999999846,,-2590.9999999999736
2017.01.31,-112.99999999999643,750.9999999999906,-1214.999999999989,-56.99999999999594,115.99999999999389,395.000000000012,-1017.9999999999865,126.99999999999933,-88.99999999999464,131.99999999999878,778.000000000012,494.00000000001666,59.99999999999339,-683.9999999999975,-902.9999999999916,-711.0000000000127,268.99999999999704,-22.999999999995246,-95.00000000000064,,-1785.9999999999466
2017.01.31,-161.99999999999548,780.9999999999873,-1266.999999999996,-83.9999999999952,139.00000000000023,374.0000000000077,-1037.9999999999968,124.00000000000189,-66.99999999999484,165.9999999999995,927.9999999999955,462.0000000000068,90.00000000001229,-693.9999999999884,-864.0000000000043,-677.0000000000067,252.99999999999213,-63.99999999999739,-109.00000000000354,,-1708.9999999999754
2017.01.31,-278.00000000000045,619.9999999999983,-1260.9999999999957,-75.9999999999983,95.00000000000064,258.0000000000027,-987.9999999999995,-31.999999999998696,-219.00000000000253,-4.000000000004,590.0000000000016,45.000000000006146,-346.0000000000019,-711.9999999999891,-881.9999999999908,-711.0000000000127,231.99999999999886,-80.00000000000229,-133.00000000000534,,-3881.999999999993
2017.01.31,-239.99999999999577,688.9999999999841,-1114.999999999995,1.0000000000065512,3.999999999992898,253.00000000001432,-791.9999999999874,-43.999999999999595,-259.9999999999936,-24.999999999997247,496.00000000000756,57.00000000001815,-421.0000000000047,-667.0000000000016,-864.9999999999949,-695.0000000000074,276.9999999999939,-2.999999999997449,-97.9999999999981,,-3447.999999999955
2017.01.31,-117.99999999999588,719.9999999999873,-947.0000000000027,37.00000000000925,14.999999999998348,290.00000000001245,-764.9999999999864,9.00000000000345,-195.9999999999962,24.000000000001798,493.0000000000101,137.00000000000932,-280.9999999999979,-609.9999999999994,-771.9999999999914,-603.0000000000086,239.0000000000003,-46.00000000000159,-75.00000000000284,,-2448.99999999995
2017.01.31,-165.00000000000404,788.9999999999952,-944.0000000000026,-18.999999999991246,39.999999999995595,259.0000000000092,-785.9999999999872,8.000000000008,-126.99999999999933,81.9999999999932,744.0000000000114,106.00000000000608,-184.00000000000637,-579.9999999999983,-716.9999999999987,-574.0000000000123,209.9999999999991,-76.99999999999375,-60.99999999999994,,-1995.999999999976
2017.01.31,-200.00000000000017,1329.9999999999868,-1009.0000000000003,-4.999999999999449,63.99999999999739,241.00000000000233,-773.9999999999867,-29.999999999996696,-161.00000000000003,41.9999999999976,1496.9999999999927,-3.999999999981796,-289.0000000000059,-625.0,-766.9999999999959,-608.0000000000041,200.00000000000017,-70.99999999999883,-55.000000000005045,,-1223.999999999998
2017.01.31,-181.9999999999933,1373.9999999999864,-1037.9999999999968,2.000000000002,61.999999999995396,276.00000000000955,-823.9999999999981,2.000000000002,-163.99999999999747,44.99999999999504,1540.000000000008,90.00000000001229,-253.99999999999866,-641.9999999999959,-793.9999999999969,-654.0000000000106,230.99999999999233,-27.999999999994696,-59.99999999999339,,-1017.9999999999728
2017.01.31,-158.0000000000026,1301.999999999981,-1010.9999999999957,19.00000000000235,34.000000000000696,285.00000000000193,-810.9999999999928,9.00000000000345,-187.9999999999993,29.000000000001247,1354.0000000000107,126.0000000000039,-275.9999999999874,-605.9999999999945,-795.0000000000017,-641.0000000000053,262.999999999991,1.0000000000065512,-59.99999999999339,,-1123.99999999997
2017.01.31,-422.00000000000017,1133.9999999999907,-1262.999999999991,-134.99999999999625,56.0000000000005,93.00000000000975,-741.9999999999902,-127.99999999999478,-327.99999999999494,-87.00000000000374,1231.0000000000043,-228.99999999999034,-611.9999999999903,-691.9999999999931,-804.9999999999926,-605.000000000004,198.99999999999363,-124.99999999999733,-124.99999999999733,,-3584.9999999999372
