date,EURCHF,CHFJPY,NZDCHF,EURCAD,empty,sum
2017.06.05,-36.999999999998145,311.00000000000705,61.999999999995396,157.00000000000713,,493.0000000000115
2017.06.05,-19.999999999997797,322.00000000000273,43.999999999999595,95.00000000000064,,441.0000000000052
2017.06.05,-31.000000000003247,396.0000000000008,119.00000000000244,143.00000000000423,,627.0000000000042
2017.06.05,-8.000000000008,374.00000000000944,70.99999999999883,191.00000000000784,,628.0000000000081
2017.06.05,-36.999999999998145,325.00000000000284,104.99999999999955,221.00000000000452,,614.0000000000088
2017.06.05,-21.00000000000435,356.00000000000875,78.00000000000028,211.99999999998997,,624.9999999999947
2017.06.05,-11.999999999989797,266.00000000000534,161.99999999999548,87.99999999999919,,504.00000000001023
2017.06.05,-15.00000000000945,304.00000000000205,143.00000000000423,143.00000000000423,,575.000000000001
2017.06.05,-15.00000000000945,302.0000000000067,200.99999999999562,83.9999999999952,,571.9999999999881
2017.06.05,-28.000000000005798,355.000000000004,121.00000000000443,82.99999999998863,,530.9999999999912
2017.06.05,-18.999999999991246,430.0000000000068,88.99999999999464,53.999999999998494,,554.0000000000088
2017.06.05,-35.00000000000725,382.000000000005,9.00000000000345,89.99999999999008,,445.99999999999125
2017.06.05,-19.999999999997797,379.0000000000049,26.999999999999247,-75.00000000000284,,311.0000000000035
2017.06.05,-32.0000000000098,382.000000000005,21.00000000000435,-100.99999999999554,,270.000000000004
2017.06.05,-22.0000000000109,362.000000000009,-53.00000000000304,-140.99999999999113,,146.00000000000387
2017.06.05,-39.999999999995595,350.0000000000085,-7.0000000000014495,-143.00000000000423,,160.00000000000725
2017.06.05,-60.99999999999994,392.0000000000101,-4.000000000004,-144.99999999999514,,182.00000000001106
2017.06.05,-29.999999999996696,371.9999999999999,48.99999999999905,-239.99999999999577,,151.00000000000645
2017.06.05,-45.99999999999049,359.99999999999943,2.000000000002,-131.99999999999878,,184.00000000001214
2017.06.05,24.000000000001798,308.00000000000693,48.000000000003595,-235.99999999999176,,144.00000000002058
2017.06.05,-45.000000000006146,299.0000000000066,38.0000000000047,-117.99999999999588,,174.0000000000093
2017.06.05,-42.999999999993044,265.00000000000057,100.99999999999554,-256.00000000001177,,66.9999999999913
2017.06.05,-22.0000000000109,285.0000000000108,115.99999999999389,-252.0000000000078,,126.99999999998596
2017.06.05,-5.000000000010552,340.0000000000034,88.99999999999464,-265.0000000000041,,158.9999999999834
2017.06.05,18.0000000000069,309.0000000000117,175.00000000000293,-357.00000000000733,,145.00000000001415
2017.06.05,25.999999999992696,331.00000000000307,141.00000000000225,-350.00000000000585,,147.9999999999922
2017.06.05,76.0000000000094,223.0000000000132,207.99999999999707,-574.0000000000078,,-66.99999999998818
2017.06.05,89.99999999999008,255.00000000000966,180.99999999999784,-523.9999999999911,,2.00000000000648
2017.06.05,46.999999999997044,201.00000000000762,180.99999999999784,-384.00000000000654,,44.999999999995964
2017.06.05,22.999999999995246,146.0000000000008,192.00000000000327,-302.0000000000023,,58.999999999997044
2017.06.05,25.999999999992696,159.00000000000603,212.00000000000108,-374.0000000000077,,22.9999999999921
2017.06.05,1.999999999990898,197.00000000000273,221.99999999999997,-348.9999999999993,,71.99999999999432
2017.06.05,4.000000000004,259.00000000000034,221.99999999999997,-198.99999999999363,,286.0000000000107
2017.06.05,8.999999999992347,184.0000000000117,209.00000000000364,-184.99999999999073,,217.000000000017
2017.06.05,51.000000000001044,118.99999999999977,256.0000000000007,-211.99999999998997,,214.0000000000115
2017.06.05,68.00000000000139,159.00000000000603,236.00000000000287,-249.99999999999466,,213.00000000001563
