names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,10,['GBPAUD'],80.0,-0.4122380952380953,B
EURUSD,50,"['USDCHF', 'EURJPY', 'CADCHF', 'NZDCHF', 'EURUSD']",80.0,-0.9640476190476189,B
USDJPY,20,"['CADCHF', 'AUDCAD', 'AUDUSD']",80.0,-0.32514502164502174,B
USDCAD,10,"['AUDCAD', 'EURAUD', 'AUDCHF', 'GBPAUD', 'AUDUSD', 'NZDUSD', 'EURNZD']",100.0,1.0,S
AUDUSD,10,['GBPAUD'],80.0,-1.0,B
NZDUSD,15,"['GBPAUD', 'NZDUSD']",80.0,-1.0,B
GBPCHF,50,"['NZDCHF', 'GBPCHF', 'AUDCHF', 'CADCHF']",80.0,-0.5963427128427129,B
EURCHF,20,['USDCHF'],80.0,0.1222844279903103,S
CHFJPY,30,"['EURJPY', 'EURUSD', 'CADCHF', 'USDCHF', 'CHFJPY', 'GBPJPY']",100.0,0.68,S
CADCHF,30,"['EURCHF', 'EURCAD', 'AUDCAD', 'EURUSD', 'USDJPY', 'CADJPY']",100.0,0.98,S
NZDCHF,10,['NZDCAD'],80.0,0.33585714285714274,S
EURGBP,10,"['EURUSD', 'AUDUSD', 'NZDUSD']",80.0,0.8,S
GBPJPY,10,"['EURUSD', 'USDCHF', 'CADCHF', 'GBPJPY', 'CHFJPY', 'EURJPY']",100.0,-0.02,B
GBPCAD,10,"['GBPCAD', 'GBPJPY']",80.0,0.28,S
GBPAUD,50,"['USDCHF', 'EURCAD', 'AUDJPY']",100.0,-0.8131959690636158,B
EURJPY,10,"['GBPCHF', 'EURJPY']",80.0,0.72,S
EURCAD,15,"['AUDCHF', 'AUDCAD']",80.0,0.539242701742702,S
EURNZD,20,"['NZDCAD', 'AUDNZD', 'GBPCAD']",80.0,-0.6861428571428572,B
CADJPY,10,['CADCHF'],80.0,-0.35234126984126996,B
AUDJPY,20,['CADCHF'],80.0,-0.22259945609945586,B
NZDJPY,10,['CADCHF'],80.0,-0.3275873015873016,B
NZDCAD,10,"['GBPCAD', 'NZDCAD', 'EURCAD', 'GBPCHF']",80.0,-0.4701825396825396,B
AUDNZD,10,"['GBPCAD', 'USDCHF', 'GBPCHF', 'NZDCAD', 'EURCAD', 'NZDCHF']",80.0,0.34,S
