date,USDCHF,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,EURNZD,AUDJPY,NZDCAD,empty,sum
2015.03.30,-73.00000000000084,-113.00000000000753,-67.00000000000594,-45.000000000006146,-65.99999999998829,-192.00000000000728,-100.00000000000009,-46.999999999997044,-43.999999999999595,-51.000000000001044,-49.99999999999716,-36.0000000000027,,-884.0000000000136
2015.03.30,-82.99999999999974,-42.0000000000087,-80.00000000000229,-41.000000000002146,-89.99999999999008,-227.00000000000387,-108.00000000000809,-70.0000000000034,-31.999999999998696,-129.00000000000134,-33.00000000000125,82.99999999999974,,-852.0000000000199
2015.03.30,-48.000000000003595,-96.00000000000719,-116.00000000000499,42.999999999993044,-51.000000000001044,-266.9999999999959,-69.00000000000794,-3.999999999992898,-12.999999999996348,-66.00000000001049,-140.00000000000057,77.00000000000485,,-750.0000000000232
2015.03.30,-51.99999999999649,-92.99999999998754,-62.000000000006494,58.99999999998684,-82.99999999998863,-278.0000000000058,-57.00000000000705,-34.000000000000696,-9.999999999998899,-96.00000000000719,-75.00000000000284,33.000000000005244,,-748.0000000000094
2015.03.30,-83.9999999999952,-92.00000000000318,-140.0000000000068,48.99999999998794,-88.99999999998354,-352.99999999999443,-48.000000000003595,-24.000000000001798,17.000000000000348,-58.000000000002494,-164.99999999999204,77.00000000000485,,-909.99999999999
2015.03.30,-94.00000000000519,-113.00000000000753,-121.00000000000443,-75.00000000000284,-129.99999999998568,-370.9999999999951,-89.00000000000574,-139.99999999999568,-20.999999999993246,-214.00000000000307,-158.00000000000125,-10.999999999994348,,-1536.9999999999943
2015.03.30,-9.999999999998899,18.999999999991246,-20.0000000000089,-1.0000000000065512,-130.99999999999224,-236.0000000000042,-51.000000000001044,-165.9999999999995,-28.999999999990145,-279.00000000000705,-31.999999999996476,-112.000000000001,,-1048.0000000000146
2015.03.30,2.000000000002,0.0,32.999999999994145,-100.0000000000112,-129.00000000000134,-219.99999999999886,-69.00000000000794,-239.0000000000003,-26.999999999999247,-397.0000000000029,40.99999999999682,-153.99999999999858,,-1259.0000000000275
2015.03.30,-38.0000000000047,-52.000000000007596,4.999999999999449,-130.0000000000079,-139.00000000000023,-179.00000000000205,-65.99999999999939,-190.99999999999673,-34.000000000000696,-312.00000000000114,63.00000000000239,-131.99999999999878,,-1205.0000000000175
2015.03.30,41.000000000002146,12.000000000012001,86.99999999999264,-82.00000000000429,-124.99999999999733,-186.00000000000705,-19.00000000000235,-186.99999999999272,-56.99999999999594,-363.0000000000022,103.00000000000864,-173.9999999999964,,-949.9999999999827
2015.03.30,9.00000000000345,29.00000000001235,64.99999999999284,-85.00000000000173,-82.99999999998863,-206.99999999999363,-70.0000000000034,-186.99999999999272,-75.9999999999983,-364.9999999999931,76.99999999999818,-146.00000000000168,,-1038.9999999999663
2015.03.30,22.999999999995246,90.99999999999665,55.99999999998939,-100.0000000000112,-139.00000000000023,-231.99999999999932,-80.00000000000229,-151.00000000000114,-54.999999999993946,-278.00000000000045,55.00000000000682,-36.0000000000027,,-846.0000000000232
2015.03.30,14.999999999998348,93.00000000000975,29.999999999996696,-134.00000000001188,-127.99999999999478,-206.99999999999363,-78.00000000000028,-151.9999999999966,-46.999999999997044,-232.99999999999432,22.999999999996135,-46.00000000000159,,-863.9999999999892
2015.03.30,70.99999999999883,72.0000000000054,-13.00000000000745,-138.0000000000159,-121.99999999999989,-102.99999999999443,-40.00000000000669,-136.00000000000279,-63.99999999999739,-222.00000000001108,13.999999999995794,-65.00000000000395,,-746.0000000000396
2015.03.30,19.999999999997797,59.000000000009045,-64.0000000000085,-248.00000000000378,-190.99999999998562,-134.00000000000034,-87.00000000000374,-142.99999999999312,-68.99999999999685,-130.0000000000079,-55.999999999997385,-24.000000000001798,,-1066.9999999999923
2015.03.30,44.99999999999504,136.00000000000279,-11.00000000000545,-213.00000000001873,-194.99999999998963,-131.00000000000023,-81.00000000000884,-158.0000000000026,-42.999999999993044,-158.0000000000137,-9.000000000000341,-36.999999999998145,,-855.0000000000329
2015.03.30,21.00000000000435,110.99999999999443,119.99999999999788,-245.0000000000063,-215.99999999999397,-186.00000000000705,-98.0000000000092,-165.9999999999995,-47.9999999999925,-139.00000000000023,147.99999999999613,-42.999999999993044,,-741.000000000009
