date,USDCHF,EURUSD,USDJPY,AUDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,GBPCAD,GBPAUD,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2018.05.14,-34.99999999999615,-70.99999999999883,-87.0000000000033,-28.000000000005798,-2.999999999997449,-203.99999999999352,-49.99999999999449,-63.00000000000195,-130.99999999999224,-172.0000000000166,-170.99999999998784,-165.00000000001512,-57.00000000000216,-58.9999999999975,-70.99999999999883,-70.0000000000034,,-1437.0000000000052
2018.05.14,-9.00000000000345,-56.99999999999594,-61.99999999999761,-53.00000000000304,7.0000000000014495,-182.99999999999272,-11.00000000000545,-29.000000000001247,-282.0000000000045,-168.99999999999693,-308.9999999999815,-161.99999999999548,-6.999999999990791,-118.99999999999977,-193.00000000000983,-210.99999999999451,,-1848.9999999999714
2018.05.14,-4.999999999999449,-56.99999999999594,-22.00000000000557,-52.000000000007596,60.99999999999994,-197.9999999999933,-0.999999999995449,8.000000000008,-337.99999999999386,-182.99999999999983,-298.9999999999826,-161.99999999999548,32.00000000001069,-133.00000000000978,-196.00000000000728,-200.99999999999562,,-1745.999999999963
2018.05.14,79.00000000000685,-66.99999999999484,-6.000000000000227,-70.0000000000034,129.99999999998568,-161.99999999999193,88.99999999999464,72.0000000000054,-323.99999999999096,-223.00000000001762,-296.9999999999917,-167.00000000000603,73.0000000000075,-120.00000000000455,-186.00000000000838,-200.99999999999562,,-1380.0000000000052
2018.05.14,59.99999999999339,-65.99999999998829,-4.0000000000048885,-100.00000000000009,119.00000000000244,-182.00000000000216,85.00000000000173,86.0000000000083,-286.99999999999284,-164.00000000000858,-282.9999999999888,-153.00000000000313,94.99999999999886,-120.00000000000455,-204.99999999999963,-161.99999999999548,,-1280.9999999999836
2018.05.14,17.999999999995797,-137.9999999999937,-24.00000000000091,-136.99999999999824,117.99999999999588,-222.99999999999898,88.99999999999464,95.00000000000064,-275.000000000003,-150.00000000000568,-291.9999999999812,-114.99999999999844,115.0000000000091,-179.00000000000205,-233.00000000000543,-212.00000000000108,,-1542.9999999999927
2018.05.14,7.9999999999968985,-154.99999999999403,-76.99999999999818,-165.9999999999995,126.0000000000039,-182.00000000000216,75.00000000000284,108.00000000000809,-329.00000000000153,-118.00000000001809,-322.9999999999844,-116.00000000000499,67.00000000000728,-150.00000000000568,-254.00000000000978,-229.00000000000142,,-1715.0000000000007
2018.05.14,-68.00000000000139,-224.000000000002,-121.00000000000932,-235.00000000000742,129.99999999998568,-248.99999999999523,63.00000000000195,121.99999999999989,-354.9999999999942,-104.00000000001519,-339.99999999998477,-110.00000000001009,66.0000000000025,-183.9999999999975,-298.0000000000094,-231.0000000000034,,-2138.00000000004
2018.05.14,-68.99999999999685,-245.99999999999068,-108.00000000000409,-253.99999999999866,126.99999999998823,-237.99999999999955,65.99999999999939,136.99999999999824,-384.9999999999909,-99.00000000000463,-324.9999999999975,-49.00000000001015,96.00000000000364,-168.00000000000637,-300.0000000000003,-209.9999999999991,,-2025.000000000009
2018.05.14,-66.99999999999484,-246.99999999999721,-108.00000000000409,-251.00000000000122,148.99999999999915,-218.9999999999941,65.99999999999939,131.99999999999878,-421.0000000000047,-171.00000000001003,-337.99999999999386,-87.00000000001484,94.0000000000083,-140.00000000000057,-303.0000000000088,-207.00000000000162,,-2118.00000000002
