date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2016.04.18,-12.000000000000899,-114.99999999999844,-19.999999999997797,-88.99999999999864,0.0,-31.000000000003247,-249.00000000001032,-61.99999999999761,-41.000000000002146,-185.00000000000182,-69.9999999999923,-157.0000000000107,-95.00000000000064,-7.0000000000014495,-102.00000000000387,-258.0000000000027,-394.9999999999898,-59.000000000009045,-176.00000000000193,-294.00000000001114,-177.99999999999727,-102.99999999999754,-141.00000000000225,-38.0000000000047,,-2877.0000000000364
2016.04.18,129.00000000000134,-131.99999999999878,-14.000000000002899,-73.0000000000075,121.99999999999989,37.99999999999359,-307.00000000001285,28.000000000005798,103.00000000000864,-231.99999999999886,-107.99999999999699,-10.99999999999568,72.99999999998974,206.00000000001728,-7.000000000005002,-287.9999999999994,-314.99999999999864,-103.99999999999298,-168.99999999999693,-257.000000000005,-140.99999999999113,12.000000000000899,-111.00000000000554,141.99999999999767,,-1415.999999999993
2016.04.18,190.00000000000128,-138.0000000000159,25.999999999992696,-189.99999999999773,77.00000000000485,-1.0000000000065512,-301.0000000000179,-64.99999999999773,87.00000000000374,-265.99999999999955,-119.00000000000244,-193.9999999999884,-80.00000000001339,152.0000000000188,-157.0000000000107,-181.00000000000892,-329.99999999998585,-137.00000000000932,-189.99999999999773,-338.99999999999864,-271.0000000000008,122.99999999999534,19.999999999997797,125.99999999998168,,-2158.0000000000555
2016.04.18,226.99999999999943,-165.00000000001512,14.000000000002899,-197.00000000000273,67.00000000000594,-318.00000000000716,-275.000000000003,-37.9999999999967,-27.999999999994696,-496.00000000000756,-129.00000000000134,-158.99999999999181,-321.0000000000157,110.00000000001009,-138.00000000000523,-117.99999999999588,-431.99999999998795,-831.000000000004,-194.00000000000261,-385.0000000000051,-513.9999999999958,117.99999999999588,-402.00000000000233,-190.00000000000128,,-4794.000000000022
2016.04.18,245.0000000000063,-168.99999999999693,29.999999999996696,-260.0000000000051,124.00000000000189,247.99999999999267,-286.00000000000847,-88.99999999999864,-32.999999999994145,-651.0000000000016,-129.00000000000134,-225.9999999999991,-337.0000000000095,263.99999999999756,-183.9999999999975,167.9999999999904,-380.9999999999869,418.9999999999916,-72.99999999999329,-419.00000000001114,-703.9999999999935,357.99999999999164,454.9999999999943,-438.00000000000506,,-2068.000000000039
2016.04.18,199.00000000000472,-192.99999999999872,1.0000000000065512,-162.9999999999967,-167.9999999999904,9.999999999998899,-249.00000000001032,-33.00000000000125,-90.99999999999665,-436.00000000000307,-178.99999999999582,-120.00000000000455,-368.9999999999971,-426.9999999999996,-126.00000000000477,156.99999999998494,-245.99999999999068,-154.99999999999403,-52.99999999999727,-302.0000000000067,-437.9999999999882,32.999999999994145,193.99999999999417,-266.0000000000107,,-3420.0000000000036
2016.04.18,146.00000000000168,-141.99999999999767,-60.99999999999994,69.99999999999318,-130.99999999999224,76.99999999999375,-191.00000000000784,131.00000000000023,-90.99999999999665,-257.0000000000072,-197.00000000000273,223.0000000000132,-351.0000000000124,-370.999999999988,72.00000000000273,190.99999999998562,139.00000000000023,-109.00000000000354,134.00000000000034,121.99999999999989,-117.999999999995,2.999999999997449,221.99999999999997,-250.00000000001688,,-739.0000000000318
2016.04.18,143.9999999999997,-160.00000000000458,-66.99999999999484,64.99999999999773,-15.999999999993797,85.00000000000173,-263.00000000001324,164.00000000000148,-80.99999999999774,-289.0000000000059,-191.99999999999218,227.00000000000387,-313.00000000000773,-133.99999999998968,110.99999999999,147.99999999999258,-119.00000000000244,-8.000000000008,125.0,-56.000000000011596,-143.99999999999125,163.00000000000205,221.99999999999997,-124.00000000001299,,-512.0000000000367
2016.04.18,196.00000000000728,-192.99999999999872,26.999999999999247,6.000000000000227,32.0000000000098,90.0000000000012,-219.99999999999798,138.00000000000523,28.000000000005798,-448.9999999999994,-147.99999999999258,199.99999999998863,-121.99999999999989,58.000000000002494,95.99999999998943,-43.00000000001525,-466.9999999999952,28.999999999990145,-1.0000000000047748,-267.0000000000101,-353.9999999999992,178.99999999999582,217.99999999999596,-104.00000000001519,,-1071.000000000037
2016.04.18,224.000000000002,-187.00000000000384,41.000000000002146,22.999999999996135,135.00000000000733,237.99999999999378,-204.00000000000418,144.00000000000546,58.000000000002494,-469.0000000000083,-161.99999999999548,219.99999999999886,-43.999999999999595,317.0000000000117,107.99999999998988,-41.000000000002146,-353.0000000000033,370.999999999988,-13.999999999995794,-195.0000000000074,-294.9999999999875,234.99999999999633,308.9999999999926,-170.00000000000347,,288.9999999999757
2016.04.18,246.00000000000176,-251.00000000000122,52.99999999999194,228.9999999999992,60.00000000000449,217.0000000000005,-225.00000000000853,391.9999999999959,43.00000000000415,-479.0000000000072,-146.00000000000168,526.0000000000105,-97.00000000001374,192.99999999999872,357.9999999999899,-199.00000000001583,-470.9999999999992,422.9999999999956,147.99999999999613,-42.00000000000159,-179.9999999999926,187.9999999999993,354.9999999999942,-192.99999999999872,,1147.999999999942
2016.04.18,304.9999999999997,-270.00000000001467,160.99999999998892,117.999999999995,47.00000000000814,270.99999999999903,-225.00000000000853,337.0000000000033,151.00000000000114,-587.0000000000042,-117.99999999999588,451.9999999999982,143.99999999998857,198.00000000000927,328.9999999999935,-272.00000000000557,-591.9999999999925,652.9999999999925,57.00000000000216,-143.00000000000068,-334.99999999999375,122.99999999999534,385.99999999999744,-230.00000000001907,,959.9999999999375
2016.04.18,295.0000000000008,-252.0000000000078,150.99999999999002,161.00000000000136,179.00000000000693,326.9999999999995,-213.00000000001873,365.99999999999966,165.00000000000404,-579.0000000000073,-119.99999999999788,478.00000000000864,201.99999999999108,514.0000000000144,363.9999999999901,-215.00000000000963,-536.0000000000032,757.0000000000076,81.00000000000307,-112.00000000000898,-346.9999999999942,237.99999999999378,402.00000000000233,-232.00000000000998,,2073.9999999999563
2016.04.18,297.00000000000284,-245.0000000000063,143.99999999998857,126.00000000000477,213.00000000000762,371.99999999999454,-209.9999999999991,328.00000000000296,168.00000000000148,-569.0000000000084,-121.99999999999989,418.00000000000637,207.00000000000162,609.0000000000151,313.99999999999295,-224.000000000002,-590.999999999986,836.9999999999989,58.000000000006935,-191.0000000000025,-344.99999999999886,275.99999999999847,478.0000000000006,-199.00000000001583,,2149.000000000005
