date,GBPAUD,empty,sum
2015.11.02,-3.999999999981796,,-3.999999999981796
2015.11.02,146.00000000002387,,146.00000000002387
2015.11.02,201.99999999999108,,201.99999999999108
2015.11.02,401.00000000000693,,401.00000000000693
2015.11.02,391.00000000003024,,391.00000000003024
2015.11.02,520.0000000000316,,520.0000000000316
2015.11.02,462.0000000000068,,462.0000000000068
2015.11.02,465.0000000000265,,465.0000000000265
2015.11.02,703.0000000000314,,703.0000000000314
2015.11.02,750.0000000000284,,750.0000000000284
2015.11.02,805.9999999999956,,805.9999999999956
2015.11.02,757.999999999992,,757.999999999992
2015.11.02,689.0000000000284,,689.0000000000284
2015.11.02,690.9999999999972,,690.9999999999972
2015.11.02,682.0000000000271,,682.0000000000271
2015.11.02,686.0000000000089,,686.0000000000089
2015.11.02,743.000000000027,,743.000000000027
2015.11.02,754.0000000000102,,754.0000000000102
2015.11.02,588.000000000033,,588.000000000033
2015.11.02,655.9999999999899,,655.9999999999899
2015.11.02,803.0000000000203,,803.0000000000203
2015.11.02,692.0000000000038,,692.0000000000038
2015.11.02,452.99999999999227,,452.99999999999227
2015.11.02,-192.99999999997652,,-192.99999999997652
2015.11.02,-205.99999999997289,,-205.99999999997289
2015.11.02,-103.99999999997078,,-103.99999999997078
2015.11.02,87.99999999999919,,87.99999999999919
2015.11.02,140.99999999999113,,140.99999999999113
2015.11.02,79.99999999999119,,79.99999999999119
2015.11.02,44.0000000000218,,44.0000000000218
2015.11.02,71.00000000002105,,71.00000000002105
2015.11.02,117.00000000001154,,117.00000000001154
2015.11.02,198.00000000000927,,198.00000000000927
2015.11.02,308.0000000000194,,308.0000000000194
2015.11.02,349.0000000000215,,349.0000000000215
2015.11.02,346.0000000000019,,346.0000000000019
2015.11.02,710.999999999995,,710.999999999995
2015.11.02,673.0000000000125,,673.0000000000125
2015.11.02,681.0000000000205,,681.0000000000205
2015.11.02,783.0000000000225,,783.0000000000225
2015.11.02,747.0000000000088,,747.0000000000088
2015.11.02,782.000000000016,,782.000000000016
2015.11.02,805.9999999999956,,805.9999999999956
2015.11.02,830.0000000000196,,830.0000000000196
2015.11.02,873.999999999997,,873.999999999997
2015.11.02,945.0000000000181,,945.0000000000181
2015.11.02,1021.0000000000274,,1021.0000000000274
2015.11.02,1135.0000000000193,,1135.0000000000193
2015.11.03,1121.0000000000164,,1121.0000000000164
2015.11.03,1026.0000000000157,,1026.0000000000157
2015.11.03,1093.0000000000107,,1093.0000000000107
2015.11.03,1150.999999999991,,1150.999999999991
2015.11.03,1363.0000000000032,,1363.0000000000032
2015.11.03,1367.9999999999914,,1367.9999999999914
2015.11.03,1627.0000000000007,,1627.0000000000007
2015.11.03,1602.0000000000146,,1602.0000000000146
2015.11.03,1619.9999999999993,,1619.9999999999993
2015.11.03,1757.0000000000086,,1757.0000000000086
2015.11.03,1603.0000000000211,,1603.0000000000211
2015.11.03,1074.0000000000193,,1074.0000000000193
2015.11.03,2489.0000000000077,,2489.0000000000077
2015.11.03,2567.0000000000305,,2567.0000000000305
2015.11.03,2614.0000000000273,,2614.0000000000273
2015.11.03,2497.000000000016,,2497.000000000016
2015.11.03,2348.000000000017,,2348.000000000017
2015.11.03,2504.0000000000173,,2504.0000000000173
2015.11.03,2701.00000000002,,2701.00000000002
2015.11.03,2333.0000000000073,,2333.0000000000073
2015.11.03,2316.9999999999914,,2316.9999999999914
2015.11.03,2225.0000000000105,,2225.0000000000105
2015.11.03,2124.0000000000146,,2124.0000000000146
2015.11.03,2134.999999999998,,2134.999999999998
2015.11.03,2262.0000000000305,,2262.0000000000305
2015.11.03,2066.999999999997,,2066.999999999997
2015.11.03,2022.0000000000127,,2022.0000000000127
2015.11.03,2102.0000000000036,,2102.0000000000036
2015.11.03,2255.9999999999914,,2255.9999999999914
2015.11.03,2322.000000000024,,2322.000000000024
2015.11.03,2242.999999999995,,2242.999999999995
2015.11.03,2187.0000000000277,,2187.0000000000277
2015.11.03,2208.0000000000323,,2208.0000000000323
2015.11.03,2037.000000000022,,2037.000000000022
2015.11.03,1967.0000000000077,,1967.0000000000077
2015.11.03,2050.0000000000186,,2050.0000000000186
2015.11.03,2027.000000000001,,2027.000000000001
2015.11.03,2098.0000000000223,,2098.0000000000223
2015.11.03,2129.000000000003,,2129.000000000003
2015.11.03,2312.0000000000027,,2312.0000000000027
2015.11.03,2430.000000000021,,2430.000000000021
2015.11.03,2364.0000000000327,,2364.0000000000327
2015.11.03,2438.000000000029,,2438.000000000029
2015.11.03,2396.0000000000205,,2396.0000000000205
2015.11.03,2362.0000000000196,,2362.0000000000196
2015.11.03,2516.0000000000073,,2516.0000000000073
2015.11.03,2407.0000000000036,,2407.0000000000036
2015.11.03,2178.000000000013,,2178.000000000013
2015.11.04,2212.000000000014,,2212.000000000014
2015.11.04,2152.0000000000205,,2152.0000000000205
2015.11.04,2170.0000000000055,,2170.0000000000055
2015.11.04,2269.0000000000323,,2269.0000000000323
2015.11.04,2215.999999999996,,2215.999999999996
2015.11.04,2296.9999999999936,,2296.9999999999936
