date,USDCHF,EURUSD,USDCAD,EURCHF,CADCHF,AUDCHF,GBPCAD,GBPAUD,EURCAD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.08.27,-127.99999999999478,-178.00000000001148,-26.0000000000149,-82.00000000000429,-70.0000000000034,-100.00000000000009,-195.9999999999962,-459.0000000000094,-211.00000000000563,213.99999999999864,75.00000000000284,4.999999999999449,-149.99999999999457,-90.00000000001229,,-1396.000000000046
2018.08.27,-126.99999999999933,-134.00000000001188,-34.000000000000696,-35.00000000000725,-75.9999999999983,-62.000000000006494,-243.99999999999977,-413.00000000001893,-161.00000000001114,200.9999999999934,60.000000000002274,58.000000000002494,-153.99999999999858,-34.000000000000696,,-1155.0000000000548
2018.08.27,-123.99999999999079,-170.00000000000347,-7.0000000000014495,-76.99999999999375,-56.99999999999594,-21.00000000000435,-253.00000000001432,-360.0000000000048,-180.0000000000024,167.99999999999216,-1.0000000000047748,95.00000000000064,-189.99999999999017,-40.0000000000178,,-1217.0000000000312
2018.08.27,-80.99999999999774,-100.99999999999554,-32.0000000000098,-58.000000000002494,-39.00000000000014,-25.00000000000835,-225.00000000000853,-384.00000000000654,-120.00000000000898,177.99999999999727,19.000000000005457,60.99999999999994,-179.99999999999127,-63.000000000013046,,-1050.0000000000398
2018.08.27,-47.9999999999925,-90.00000000001229,-40.0000000000178,-87.99999999999919,-16.0000000000049,-6.0000000000060005,-202.9999999999976,-362.00000000001785,-110.99999999999443,138.9999999999958,3.0000000000001137,58.99999999999794,-159.9999999999935,-36.999999999998145,,-960.0000000000405
2018.08.27,-4.999999999999449,-21.00000000000435,-58.000000000002494,-65.00000000000395,4.000000000004,-9.00000000000345,-181.00000000000892,-397.0000000000029,-43.999999999999595,173.99999999999238,37.9999999999967,29.000000000001247,-152.99999999999204,-68.00000000000139,,-756.0000000000241
2018.08.27,6.0000000000060005,-29.00000000001235,-52.000000000007596,-85.00000000000173,17.999999999995797,-16.0000000000049,-165.00000000001512,-428.00000000000614,-42.0000000000087,167.0000000000016,57.999999999992724,4.999999999999449,-122.99999999999534,-58.000000000002494,,-744.0000000000589
2018.08.27,-3.999999999992898,-19.999999999997797,-29.999999999996696,-62.99999999999084,19.999999999997797,-42.0000000000087,-136.00000000000279,-458.00000000000284,-9.999999999998899,203.99999999999352,120.99999999999511,-31.000000000003247,-84.99999999999064,-49.00000000001015,,-583.000000000009
2018.08.27,26.000000000003798,72.99999999998974,-84.0000000000174,-9.999999999998899,14.000000000002899,-41.000000000002146,-124.99999999999733,-437.0000000000207,49.99999999999449,232.99999999998988,165.99999999999682,-24.000000000001798,-64.99999999999284,-17.000000000000348,,-241.00000000005375
2018.08.27,37.00000000000925,153.9999999999875,-141.99999999999767,58.000000000002494,-9.999999999998899,-97.00000000000264,-63.000000000013046,-451.0000000000014,89.00000000000574,214.9999999999892,179.00000000000205,-65.00000000000395,-30.999999999992145,-22.0000000000109,,-149.00000000002444
2018.08.27,-20.999999999993246,66.99999999999484,-134.00000000001188,39.999999999995595,-51.000000000001044,-104.99999999999955,-157.00000000000713,-485.0000000000021,-15.999999999993797,227.99999999999443,176.00000000000193,-26.999999999999247,-46.999999999997044,0.0,,-532.0000000000182
2018.08.27,-2.999999999997449,163.00000000000205,-211.00000000000563,119.00000000000244,-85.00000000000173,-165.9999999999995,-211.00000000000563,-608.0000000000085,22.0000000000109,220.99999999998943,188.99999999999295,-65.99999999999939,-25.999999999992696,-16.000000000016,,-678.0000000000289
2018.08.27,-68.00000000000139,-12.000000000012001,-136.00000000000279,15.00000000000945,-88.99999999999464,-147.00000000000824,-185.00000000001293,-521.0000000000159,-123.99999999999079,161.99999999999193,123.00000000000466,-34.000000000000696,-42.999999999993044,0.0,,-1059.0000000000264
2018.08.27,-34.000000000000696,65.00000000000395,-180.0000000000024,52.99999999999194,-87.00000000000374,-174.00000000000747,-209.00000000001472,-613.0000000000191,-69.9999999999923,180.99999999999739,165.99999999999682,-73.00000000000084,-11.999999999989797,-5.000000000010552,,-992.0000000000516
2018.08.27,-61.999999999995396,31.999999999987594,-162.00000000001768,52.99999999999194,-97.9999999999981,-192.00000000000327,-161.00000000001114,-579.0000000000184,-99.99999999998899,175.99999999998772,188.99999999999295,-79.00000000000685,21.00000000000435,28.999999999990145,,-933.0000000000854
2018.08.27,-121.99999999999989,-8.000000000008,-153.00000000000313,83.9999999999952,-139.99999999999568,-172.00000000000549,-202.00000000001327,-484.00000000001774,-137.9999999999937,208.99999999998897,188.99999999999295,-4.000000000004,-15.999999999993797,72.99999999998974,,-884.0000000000678
2018.08.27,-79.99999999999119,18.999999999991246,-364.00000000000875,59.99999999999339,-229.00000000000142,-170.00000000000347,-455.0000000000054,-535.0000000000188,-344.99999999999534,341.99999999999875,176.00000000000193,109.99999999999899,-163.99999999999747,15.999999999993797,,-1619.000000000044
2018.08.27,-39.00000000000014,60.99999999999994,-516.0000000000053,52.000000000007596,-285.00000000000193,-165.9999999999995,-678.0000000000008,-624.0000000000023,-466.9999999999952,439.9999999999977,203.00000000000296,190.99999999999673,-233.99999999998977,18.999999999991246,,-2042.9999999999982
2018.08.27,-85.00000000000173,-34.000000000000696,-356.00000000000074,11.999999999989797,-229.00000000000142,-147.00000000000824,-629.9999999999973,-662.000000000007,-405.0000000000109,363.9999999999901,188.0000000000024,142.99999999999312,-172.99999999998983,41.99999999998649,,-1972.000000000056
2018.08.27,-114.99999999999844,-129.00000000000134,-363.0000000000022,-42.0000000000087,-255.00000000000523,-110.00000000001009,-789.0000000000175,-675.0000000000034,-540.0000000000072,424.99999999999716,192.99999999999784,226.99999999999943,-229.99999999999687,66.99999999999484,,-2336.000000000062
2018.08.27,-154.99999999999403,-202.00000000001327,-250.00000000001688,-70.99999999999883,-221.00000000000452,-111.00000000000554,-721.000000000016,-682.0000000000048,-502.00000000000244,360.99999999999,192.99999999999784,180.99999999999784,-163.99999999999747,95.00000000000064,,-2249.0000000000673
2018.08.27,-146.99999999999713,-214.00000000000307,-201.00000000000674,-89.00000000000574,-185.99999999999727,-72.0000000000054,-723.0000000000069,-680.0000000000139,-459.99999999999375,312.9999999999882,164.99999999999204,186.99999999999272,-146.99999999999713,122.99999999998423,,-2131.0000000000705
2018.08.27,-181.9999999999933,-262.00000000000665,-239.00000000001143,-96.99999999999153,-236.00000000000287,-102.00000000000209,-788.0000000000109,-699.0000000000052,-568.9999999999973,353.9999999999992,179.00000000000205,212.00000000000108,-172.99999999998983,119.00000000000244,,-2483.000000000007
2018.08.27,-184.99999999999073,-320.9999999999935,-4.000000000004,-150.00000000000568,-102.99999999999754,-51.000000000001044,-459.0000000000094,-545.0000000000177,-374.0000000000077,167.0000000000016,117.999999999995,108.99999999999244,-53.999999999998494,150.99999999999002,,-1701.0000000000466
2018.08.27,-281.99999999999335,-458.00000000000284,495.99999999998533,-171.00000000001003,114.99999999999844,-21.999999999999797,70.99999999999883,-423.0000000000178,38.0000000000047,-139.00000000001,51.00000000000193,-124.99999999999733,176.0000000000095,173.00000000000094,,-500.0000000000314
2018.08.27,-324.9999999999975,-540.0000000000072,383.99999999998437,-200.00000000000017,14.999999999998348,-31.000000000003247,-106.00000000000608,-407.0000000000018,-201.00000000000674,-88.00000000000807,28.000000000005798,-13.00000000000745,98.0000000000092,204.99999999998852,,-1181.0000000000523
2018.08.27,-339.99999999999585,-550.000000000006,307.99999999999716,-194.0000000000053,-39.999999999995595,-52.000000000007596,-145.00000000001734,-363.0000000000022,-302.0000000000023,-50.00000000001137,4.9999999999954525,29.999999999996696,35.00000000000725,171.99999999999437,,-1486.0000000000528
2018.08.27,-352.9999999999922,-597.0000000000031,473.99999999999665,-224.000000000002,46.999999999997044,-54.00000000000959,-2.0000000000131024,-418.0000000000073,-171.99999999999437,-181.0000000000116,-4.0000000000048885,-82.00000000000429,158.0000000000026,197.00000000000273,,-1211.0000000000432
2018.08.27,-432.9999999999945,-693.9999999999947,458.00000000000284,-226.99999999999943,-24.000000000001798,-76.0000000000094,-96.00000000000719,-403.00000000002,-316.99999999998954,-140.00000000000057,-21.000000000000796,-21.00000000000435,95.00000000000064,190.99999999998562,,-1708.000000000033
2018.08.27,-478.0000000000006,-717.000000000012,529.999999999986,-198.99999999999363,-16.0000000000049,-64.0000000000085,22.999999999995246,-268.0000000000016,-261.0000000000001,-184.0000000000117,-43.00000000000637,-14.999999999998348,117.00000000000044,224.000000000002,,-1351.0000000000541
2018.08.27,-473.99999999999665,-659.0000000000095,427.99999999998397,-144.0000000000108,-70.99999999999883,-117.00000000000044,-94.00000000001629,-388.0000000000106,-310.0000000000103,-111.0000000000042,1.0000000000047748,-14.999999999998348,94.00000000000519,193.99999999998306,,-1666.0000000000791
2018.08.27,-441.99999999999795,-608.0000000000085,370.00000000000364,-133.99999999998968,-80.99999999999774,-121.00000000000443,-114.99999999999844,-399.00000000001603,-307.99999999999716,-115.99999999999966,-18.000000000000682,-6.0000000000060005,77.00000000000485,182.99999999999983,,-1718.000000000008
2018.08.27,-431.99999999999903,-631.0000000000038,408.9999999999927,-164.99999999999292,-51.000000000001044,-93.00000000000975,-131.00000000001444,-419.0000000000138,-289.9999999999903,-146.0000000000008,-37.9999999999967,-9.999999999998899,80.00000000000229,181.9999999999933,,-1735.0000000000332
2018.08.27,-424.9999999999976,-628.0000000000064,499.9999999999893,-171.00000000001003,7.0000000000014495,-97.00000000000264,-5.000000000010552,-433.0000000000167,-180.0000000000024,-207.9999999999984,-39.00000000000148,-91.00000000000774,142.00000000000878,163.00000000000205,,-1465.0000000000523
2018.08.27,-431.99999999999903,-619.000000000014,503.99999999999335,-160.00000000000458,2.000000000002,-92.00000000000318,7.0000000000014495,-392.00000000001455,-163.00000000000205,-206.00000000000307,-34.000000000006025,-75.9999999999983,148.0000000000037,187.99999999998818,,-1325.0000000000555
2018.08.27,-444.9999999999954,-649.0000000000107,533.99999999999,-168.99999999999693,12.999999999996348,-82.00000000000429,26.999999999999247,-370.00000000000364,-170.00000000000347,-215.0000000000034,-55.999999999997385,-74.00000000000739,130.0000000000079,168.99999999999693,,-1357.0000000000318
2018.08.27,-444.9999999999954,-648.0000000000041,527.9999999999951,-168.99999999999693,7.9999999999968985,-89.00000000000574,5.999999999994898,-404.0000000000044,-174.99999999999181,-210.99999999999852,-79.00000000000773,-80.00000000000229,98.0000000000092,121.99999999999989,,-1538.000000000011
2018.08.27,-405.9999999999952,-617.0000000000009,465.99999999998863,-141.99999999999767,-31.999999999998696,-82.00000000000429,-31.000000000003247,-368.00000000001273,-195.9999999999962,-163.0000000000109,48.00000000000182,-40.00000000000669,153.00000000000313,173.99999999998528,,-1236.0000000000477
2018.08.28,-429.99999999999704,-625.0000000000089,431.99999999998795,-144.99999999999514,-39.999999999995595,-121.00000000000443,-104.00000000001519,-454.00000000002103,-251.00000000000122,-115.99999999999966,-40.99999999999682,-60.99999999999994,58.000000000002494,87.99999999999919,,-1810.0000000000452
2018.08.28,-427.99999999999505,-625.9999999999932,519.9999999999872,-160.99999999998892,17.000000000000348,-72.0000000000054,15.999999999993797,-397.0000000000029,-154.0000000000097,-172.00000000001125,-58.000000000006935,-87.99999999999919,92.00000000000318,109.00000000000354,,-1402.000000000024
2018.08.28,-424.9999999999976,-635.0000000000077,540.9999999999915,-177.99999999998929,26.000000000003798,-78.00000000000028,17.000000000000348,-407.0000000000018,-144.99999999999514,-207.00000000000784,-70.00000000000739,-92.00000000000318,106.00000000000608,126.99999999998823,,-1420.0000000000207
2018.08.28,-442.9999999999934,-641.0000000000027,496.99999999999187,-160.99999999998892,-12.999999999996348,-84.0000000000063,-38.0000000000047,-391.000000000008,-201.00000000000674,-181.0000000000116,-67.99999999999784,-50.0000000000056,84.0000000000063,143.00000000000423,,-1547.0000000000196
2018.08.28,-408.9999999999927,-628.0000000000064,466.9999999999952,-194.99999999998963,2.000000000002,-101.00000000000664,4.999999999988347,-419.0000000000138,-221.00000000000452,-246.00000000000932,-91.00000000000819,-87.99999999999919,120.00000000000898,146.00000000000168,,-1658.0000000000343
2018.08.28,-444.9999999999954,-676.0000000000099,504.9999999999999,-197.00000000000273,-4.000000000004,-82.00000000000429,-56.000000000011596,-428.00000000000614,-238.99999999998923,-237.00000000000898,-140.00000000000057,-53.00000000000304,54.00000000000959,100.99999999999554,,-1897.000000000031
2018.08.28,-431.99999999999903,-670.9999999999993,540.9999999999915,-208.99999999999253,26.000000000003798,-90.0000000000012,35.999999999991594,-418.0000000000073,-188.00000000001037,-290.00000000000625,-198.99999999999807,-102.99999999999754,42.0000000000087,27.999999999983594,,-1927.0000000000325
2018.08.28,-424.9999999999976,-750.0000000000063,565.9999999999999,-290.9999999999968,44.99999999999504,-70.0000000000034,88.99999999998354,-356.00000000000074,-259.9999999999936,-335.00000000000796,-215.0000000000034,-101.00000000000664,69.00000000000794,65.00000000000395,,-1969.0000000000264
2018.08.28,-364.9999999999931,-591.9999999999925,429.99999999999704,-209.9999999999991,12.999999999996348,-169.00000000000804,102.00000000000209,-504.0000000000156,-219.99999999999798,-277.000000000001,-99.99999999999432,-187.00000000000384,142.00000000000878,59.99999999999339,,-1877.0000000000077
2018.08.28,-341.99999999999784,-605.0000000000111,455.99999999998977,-249.99999999999466,43.999999999999595,-101.00000000000664,98.99999999998244,-424.00000000000216,-202.9999999999976,-307.00000000000216,-174.99999999999716,-141.00000000000225,85.00000000000173,39.999999999995595,,-1824.0000000000425
2018.08.28,-301.9999999999912,-567.0000000000064,397.99999999998727,-251.00000000000122,41.9999999999976,-142.00000000000878,76.99999999999375,-539.0000000000006,-219.99999999999798,-308.00000000000693,-108.00000000000409,-192.00000000000327,165.00000000000404,85.99999999998609,,-1861.0000000000516
2018.08.28,-339.0000000000004,-591.9999999999925,412.9999999999967,-232.99999999999432,21.999999999999797,-167.00000000000603,131.99999999999878,-496.00000000000756,-235.99999999999176,-335.00000000000796,-152.00000000000102,-200.00000000000017,140.0000000000068,45.99999999999049,,-1997.000000000009
2018.08.28,-319.99999999999807,-567.0000000000064,390.9999999999858,-236.99999999999832,24.999999999997247,-147.00000000000824,90.99999999999665,-495.000000000001,-229.99999999999687,-322.00000000000273,-141.9999999999959,-180.0000000000024,140.0000000000068,65.99999999998829,,-1927.000000000035
2018.08.28,-346.9999999999973,-577.0000000000052,373.00000000000114,-214.00000000000307,-7.9999999999968985,-164.00000000000858,55.99999999998939,-502.00000000000244,-263.99999999999756,-292.0000000000016,-102.00000000000387,-162.0000000000066,155.00000000000514,106.99999999999044,,-1941.0000000000373
2018.08.28,-339.0000000000004,-571.9999999999948,370.999999999988,-214.00000000000307,-2.999999999997449,-201.00000000000674,82.99999999998863,-574.0000000000078,-259.0000000000092,-239.00000000000432,-24.00000000000091,-213.00000000000762,192.00000000000327,90.99999999999665,,-1901.0000000000557
2018.08.28,-345.99999999999073,-574.0000000000078,404.9999999999887,-211.00000000000563,11.00000000000545,-185.00000000000182,80.99999999999774,-568.000000000013,-219.99999999999798,-242.00000000000443,-25.99999999999625,-211.00000000000563,191.00000000000784,96.99999999999153,,-1798.000000000032
2018.08.28,-339.99999999999585,-503.000000000009,360.9999999999891,-147.00000000000824,-7.9999999999968985,-232.00000000000998,160.99999999998892,-552.0000000000191,-181.00000000000892,-221.00000000000364,9.000000000000341,-248.00000000000378,214.00000000000307,82.99999999998863,,-1604.0000000000855
2018.08.28,-346.9999999999973,-537.9999999999941,387.99999999998835,-174.00000000000747,0.0,-225.00000000000853,137.9999999999937,-580.0000000000027,-195.9999999999962,-234.99999999999943,33.00000000000125,-251.00000000000122,254.00000000000978,131.99999999999878,,-1601.0000000000148
2018.08.28,-357.99999999999164,-578.0000000000118,364.9999999999931,-201.99999999999108,-21.00000000000435,-243.99999999999977,136.99999999998712,-575.0000000000144,-273.9999999999965,-199.00000000001228,55.999999999997385,-250.00000000000577,248.00000000000378,119.00000000000244,,-1776.0000000000437
2018.08.28,-422.9999999999956,-720.9999999999939,490.999999999997,-266.0000000000107,2.000000000002,-110.00000000001009,90.99999999999665,-367.0000000000062,-312.00000000000114,-254.0000000000049,-22.00000000000557,-102.99999999999754,213.00000000000762,243.99999999999977,,-1537.0000000000225
2018.08.28,-527.9999999999951,-746.0000000000023,557.9999999999918,-165.9999999999995,-38.0000000000047,-187.00000000000384,-48.000000000003595,-596.0000000000188,-269.00000000000813,-299.0000000000066,-82.99999999999841,-151.00000000000114,185.00000000000182,154.99999999999403,,-2213.000000000054
2018.08.28,-537.9999999999941,-696.0000000000077,548.9999999999995,-103.00000000000864,-51.99999999999649,-248.00000000000378,112.000000000001,-536.0000000000032,-211.00000000000563,-271.0000000000008,-13.00000000000523,-214.99999999999852,236.00000000000287,147.99999999999258,,-1838.0000000000277
2018.08.28,-662.9999999999914,-731.9999999999993,580.999999999987,4.000000000004,-129.9999999999968,-268.0000000000016,-17.000000000000348,-546.000000000002,-225.00000000000853,-253.0000000000001,-60.000000000002274,-145.00000000000622,165.00000000000404,136.99999999998712,,-2152.0000000000264
2018.08.28,-680.9999999999983,-756.0000000000011,590.999999999986,0.0,-136.99999999999824,-295.0000000000008,-42.0000000000087,-619.000000000014,-241.00000000000233,-255.00000000000966,-79.9999999999983,-168.99999999999693,143.00000000000423,79.99999999999119,,-2461.000000000047
2018.08.28,-728.9999999999908,-824.0000000000025,682.9999999999892,-9.999999999998899,-121.00000000000443,-276.00000000000955,54.99999999998284,-512.0000000000014,-222.00000000001108,-325.00000000000284,-162.9999999999967,-162.0000000000066,119.00000000000244,56.99999999999594,,-2430.0000000000546
2018.08.28,-701.9999999999915,-863.0000000000138,750.9999999999906,-78.00000000000028,-61.999999999995396,-221.00000000000452,164.99999999999292,-398.00000000000944,-190.00000000000128,-314.00000000000716,-161.00000000000136,-168.00000000000148,111.00000000000554,43.999999999999595,,-2086.0000000000377
2018.08.28,-717.000000000001,-879.0000000000075,749.999999999984,-79.99999999999119,-73.00000000000084,-237.00000000000944,191.99999999999218,-383.0,-214.00000000000307,-343.0000000000035,-188.0000000000024,-175.00000000000293,106.00000000000608,24.000000000001798,,-2217.0000000000377
2018.08.28,-735.9999999999923,-818.0000000000076,726.9999999999887,5.000000000010552,-102.00000000000209,-310.0000000000103,249.99999999999466,-438.00000000000506,-164.00000000000858,-332.9999999999984,-150.00000000000568,-234.00000000000088,143.00000000000423,2.999999999997449,,-2157.000000000036
2018.08.28,-697.9999999999986,-797.0000000000033,753.9999999999881,-17.000000000000348,-56.0000000000005,-317.0000000000006,293.99999999999426,-504.0000000000156,-102.00000000000209,-374.00000000000944,-150.99999999999625,-300.0000000000003,181.00000000000892,-25.00000000000835,,-2112.0000000000437
2018.08.28,-824.999999999998,-997.0000000000034,862.9999999999916,-66.99999999999484,-88.99999999999464,-311.00000000000574,167.9999999999904,-554.00000000001,-235.00000000000742,-398.00000000001035,-176.00000000000193,-248.99999999999923,173.00000000000094,24.999999999986144,,-2672.000000000056
2018.08.28,-792.9999999999993,-900.9999999999962,981.999999999994,-9.999999999998899,4.999999999999449,-307.0000000000017,375.9999999999986,-539.0000000000006,28.999999999990145,-481.00000000000875,-188.0000000000024,-362.00000000000676,246.00000000000176,-14.000000000002899,,-1957.0000000000334
2018.08.28,-803.9999999999936,-994.000000000006,1024.0000000000027,-85.00000000000173,19.00000000000235,-352.00000000000784,225.99999999999287,-848.0000000000043,-42.999999999993044,-542.0000000000016,-233.0000000000041,-443.99999999999994,259.0000000000092,-89.00000000000574,,-2906.000000000011
2018.08.28,-831.9999999999994,-1097.999999999999,1202.9999999999984,-151.9999999999966,102.99999999999754,-277.000000000005,493.99999999999443,-572.0000000000169,34.000000000000696,-659.000000000006,-266.9999999999959,-448.9999999999994,334.00000000000097,-2.0000000000131024,,-2140.00000000004
2018.08.28,-917.9999999999966,-1151.0000000000132,1086.9999999999936,-104.99999999999955,-29.999999999996696,-330.0000000000081,394.9999999999898,-501.0000000000181,-171.99999999999437,-533.0000000000013,-248.00000000000466,-353.99999999999875,231.0000000000034,-25.00000000000835,,-2654.000000000052
2018.08.28,-783.9999999999958,-920.0000000000097,913.9999999999926,-39.999999999995595,-29.999999999996696,-389.000000000006,644.9999999999844,-379.0000000000182,-72.99999999998974,-526.0000000000105,-197.00000000000273,-429.0000000000016,279.00000000000705,-43.999999999999595,,-1973.0000000000416
2018.08.28,-767.9999999999909,-984.000000000007,1041.9999999999873,-117.99999999999588,58.000000000002494,-342.000000000009,834.0000000000014,-265.0000000000041,-9.999999999998899,-593.0000000000035,-253.0000000000001,-479.0000000000072,285.00000000000193,-100.0000000000112,,-1693.0000000000348
2018.08.28,-800.9999999999961,-992.9999999999994,1001.9999999999918,-92.00000000000318,9.999999999998899,-326.9999999999995,767.9999999999909,-185.00000000001293,-66.00000000001049,-565.0000000000119,-263.9999999999958,-396.00000000000745,243.99999999999977,-56.000000000011596,,-1721.000000000067
2018.08.28,-858.9999999999986,-1024.0000000000027,875.0000000000035,-51.000000000001044,-111.00000000000554,-373.00000000000114,597.0000000000031,-201.00000000000674,-256.99999999999613,-414.0000000000015,-251.00000000000477,-307.0000000000017,106.00000000000608,-124.00000000001299,,-2394.000000000021
2018.08.28,-869.999999999993,-971.9999999999951,913.9999999999926,11.999999999989797,-94.00000000000519,-420.00000000000927,659.999999999994,-292.00000000000335,-140.99999999999113,-453.00000000000296,-272.00000000000557,-387.99999999999943,120.00000000000898,-202.00000000001327,,-2398.0000000000327
2018.08.28,-902.9999999999983,-1012.0000000000128,993.9999999999837,8.999999999992347,-73.00000000000084,-412.00000000000125,692.0000000000038,-283.000000000011,-99.99999999998899,-520.0000000000102,-340.0000000000034,-402.00000000000233,110.00000000001009,-233.00000000001654,,-2473.000000000056
2018.08.28,-896.9999999999923,-1024.0000000000027,1000.0000000000009,-7.0000000000014495,-65.99999999999939,-407.0000000000018,723.9999999999914,-260.0000000000158,-107.99999999999699,-503.0000000000001,-325.00000000000284,-409.99999999999926,110.00000000001009,-241.00000000000233,,-2414.0000000000123
2018.08.28,-878.9999999999965,-964.0000000000093,941.9999999999984,26.999999999999247,-85.99999999999719,-443.99999999999994,702.9999999999869,-318.00000000001825,-96.99999999999153,-496.0000000000093,-313.0000000000024,-431.99999999999903,117.00000000000044,-256.99999999999613,,-2497.0000000000346
2018.08.28,-731.9999999999993,-814.0000000000036,841.9999999999872,5.000000000010552,-31.999999999998696,-447.0000000000085,712.9999999999859,-438.00000000000506,-22.999999999995246,-510.0000000000051,-263.00000000000523,-501.000000000007,190.00000000000128,-245.0000000000063,,-2255.000000000049
2018.08.28,-709.9999999999995,-785.9999999999978,815.9999999999945,8.000000000008,-29.999999999996696,-426.00000000000415,733.9999999999902,-373.00000000000114,-18.0000000000069,-509.00000000000034,-260.9999999999957,-477.0000000000052,192.00000000000327,-218.00000000000708,,-2058.0000000000186
2018.08.28,-725.9999999999933,-792.9999999999993,790.9999999999861,17.000000000000348,-55.000000000005045,-412.00000000000125,678.9999999999852,-338.0000000000161,-58.000000000002494,-492.00000000000443,-263.9999999999958,-424.9999999999976,165.00000000000404,-192.00000000001438,,-2103.0000000000546
2018.08.28,-742.9999999999936,-760.0000000000051,766.0,72.99999999998974,-83.9999999999952,-426.00000000000415,671.9999999999837,-310.0000000000103,-41.000000000002146,-459.0000000000032,-246.9999999999999,-409.0000000000038,153.00000000000313,-189.00000000001694,,-2004.0000000000578
2018.08.28,-752.9999999999926,-781.9999999999939,822.9999999999959,62.99999999999084,-56.99999999999594,-432.0000000000102,722.0000000000005,-345.0000000000175,0.0,-484.00000000000887,-233.99999999999466,-451.0000000000014,194.0000000000053,-174.00000000000747,,-1910.00000000003
2018.08.28,-791.9999999999927,-778.9999999999964,807.9999999999865,68.00000000000139,-85.99999999999719,-458.00000000000284,685.0000000000023,-287.000000000015,-2.999999999997449,-469.0000000000083,-156.0000000000059,-463.0000000000023,221.00000000000452,-205.00000000001074,,-1916.0000000000343
2018.08.29,-814.9999999999991,-778.9999999999964,832.9999999999949,131.99999999999878,-107.99999999999699,-510.00000000001046,712.9999999999859,-375.0000000000142,11.00000000000545,-478.00000000000864,-177.0000000000067,-502.9999999999979,248.99999999999923,-185.99999999999727,,-1993.0000000000434
2018.08.29,-771.9999999999949,-766.0,835.9999999999923,100.0000000000112,-72.0000000000054,-464.00000000000887,705.0000000000001,-405.0000000000109,31.000000000003247,-480.000000000004,-176.00000000000193,-482.00000000000466,260.00000000000466,-134.00000000001188,,-1819.000000000031
2018.08.29,-737.9999999999942,-774.000000000008,848.9999999999886,55.000000000005045,-31.000000000003247,-420.00000000000927,749.999999999984,-341.00000000001353,41.000000000002146,-504.0000000000049,-228.9999999999992,-470.9999999999992,221.00000000000452,-171.00000000001003,,-1763.0000000000573
