names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['GBPJPY', 'USDJPY']",100.0,-1.0,B
EURUSD,10,"['USDCAD', 'EURNZD']",80.0,0.4060714285714284,S
USDCAD,20,['USDJPY'],80.0,0.26362366065307236,S
EURCHF,20,"['GBPUSD', 'EURAUD']",80.0,0.5631037851037851,S
CADCHF,10,['USDJPY'],100.0,-0.6211111111111114,B
AUDCHF,15,['USDJPY'],100.0,-0.7246515706515706,B
GBPCAD,10,"['GBPJPY', 'USDJPY']",100.0,0.4595714285714287,S
GBPAUD,15,"['EURAUD', 'NZDCAD']",80.0,0.6533174603174605,S
EURCAD,10,"['GBPJPY', 'EURCHF', 'EURJPY']",100.0,1.0,S
CADJPY,10,"['EURUSD', 'USDJPY']",100.0,0.82,S
NZDJPY,10,"['EURJPY', 'EURCHF']",80.0,1.0,S
AUDCAD,10,"['EURGBP', 'GBPCAD']",80.0,-0.54,B
NZDCAD,15,"['USDCHF', 'GBPJPY']",80.0,0.48333333333333356,S
AUDNZD,15,"['EURGBP', 'GBPCAD']",80.0,-0.08341991341991341,B
