date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.09.20,78.00000000000028,148.99999999999915,137.9999999999937,15.000000000000568,388.0000000000106,-302.0000000000023,-134.99999999999625,-107.99999999999699,-61.00000000000705,60.00000000000449,168.99999999999693,-191.0000000000025,323.0000000000066,517.9999999999962,-322.00000000000006,453.0000000000145,-251.00000000000122,129.0000000000049,269.999999999996,-123.99999999999523,,1196.0000000000225
2021.09.20,65.99999999999939,168.99999999999693,116.99999999998934,21.000000000000796,406.00000000001745,-303.9999999999932,-88.99999999999464,-117.00000000001154,-73.0000000000075,82.99999999999974,194.0000000000053,-194.99999999999318,320.9999999999935,529.0000000000017,-380.00000000000256,452.00000000000796,-192.00000000001438,159.00000000000603,266.9999999999959,-85.99999999999852,,1347.9999999999986
2021.09.20,50.99999999998994,146.00000000000168,110.99999999999443,13.00000000000523,361.0000000000113,-300.99999999999574,-117.99999999999588,-110.00000000001009,-99.00000000000375,73.00000000000084,202.9999999999976,-200.9999999999934,283.000000000011,448.000000000004,-367.99999999999056,405.0000000000109,-268.0000000000016,134.00000000000034,228.00000000000864,-118.99999999999977,,872.000000000045
2021.09.20,29.999999999996696,99.99999999998899,92.00000000000318,9.000000000000341,297.9999999999983,-241.99999999999778,-84.99999999999064,-109.00000000000354,-120.00000000000455,51.000000000001044,182.00000000000438,-158.99999999999181,235.99999999999176,411.0000000000058,-292.00000000000335,348.00000000001495,-204.00000000000418,96.00000000000364,192.99999999999784,-85.99999999999852,,749.0000000000125
2021.09.20,54.999999999993946,133.99999999998968,92.00000000000318,-64.99999999999773,324.0000000000132,-300.99999999999574,-129.9999999999968,-165.9999999999995,-88.99999999999864,19.00000000000235,201.00000000000674,-354.0000000000134,228.00000000000597,354.0000000000099,-456.9999999999963,370.00000000000364,-278.00000000000045,93.00000000000352,198.99999999999807,-182.00000000000216,,47.000000000029445
2021.09.20,78.99999999999574,197.99999999998707,109.99999999998789,-82.99999999999841,468.00000000000176,-329.00000000000153,-171.99999999999437,-141.00000000001333,1.9999999999953388,101.00000000000664,226.00000000000398,-480.99999999999454,239.99999999999577,286.00000000000847,-533.99999999999,461.0000000000003,-375.0000000000142,234.99999999999943,289.0000000000015,-248.99999999999523,,330.99999999998226
2021.09.20,78.00000000000028,347.9999999999928,87.99999999999919,-158.00000000000125,483.0000000000112,-336.9999999999984,-200.99999999999562,-185.99999999999727,24.00000000000091,82.00000000000429,314.99999999999864,-848.9999999999895,15.999999999993797,86.0000000000083,-550.9999999999903,391.000000000008,-414.00000000000324,281.9999999999965,302.0000000000067,-326.9999999999982,,-527.9999999999532
2021.09.20,23.999999999990695,407.99999999998613,137.9999999999937,-159.9999999999966,361.0000000000113,-322.9999999999955,-190.99999999999673,-85.00000000000173,-7.000000000005002,68.00000000000139,336.00000000000296,-818.9999999999884,-133.99999999998968,-58.99999999998684,-434.000000000001,293.99999999999426,-314.00000000001427,221.00000000000364,304.00000000000205,-313.0000000000024,,-684.9999999999922
2021.09.20,-19.00000000000235,485.0000000000021,150.99999999999002,-230.99999999999454,370.00000000000364,-312.00000000000114,-125.99999999999278,-68.00000000000139,34.99999999999659,67.00000000000594,375.0000000000031,-1003.0000000000143,-204.00000000000418,-133.99999999998968,-427.99999999998397,320.9999999999935,-192.00000000001438,284.000000000006,346.00000000000364,-299.99999999999716,,-582.9999999999916
2021.09.20,0.0,453.99999999999886,136.00000000000279,-225.9999999999991,468.00000000000176,-302.9999999999977,-156.99999999999602,-28.000000000005798,64.99999999999773,173.00000000000094,335.0000000000075,-962.9999999999939,-70.99999999999883,-7.999999999985796,-512.9999999999857,343.00000000000443,-266.0000000000107,376.0000000000048,391.9999999999959,-330.99999999998886,,-123.9999999999477
2021.09.20,3.999999999992898,456.9999999999963,170.99999999998784,-222.99999999999898,556.0000000000009,-327.99999999999494,-162.99999999999093,-96.00000000000719,85.99999999999852,170.00000000000347,314.99999999999864,-862.9999999999995,120.99999999999334,73.99999999999629,-522.0000000000002,388.0000000000106,-243.00000000001543,415.9999999999968,412.00000000000614,-328.9999999999935,,402.999999999981
2021.09.20,24.999999999997247,439.99999999999596,170.99999999998784,-263.9999999999958,646.9999999999976,-349.99999999999477,-190.99999999999673,-77.00000000001594,123.00000000000466,188.00000000001037,289.0000000000059,-1039.0000000000157,283.99999999999534,-8.999999999992347,-746.0000000000023,344.00000000001097,-239.00000000001143,481.9999999999993,436.00000000000705,-393.99999999999125,,119.99999999999613
2021.09.20,-119.00000000000244,255.99999999998957,107.99999999999699,-259.9999999999909,642.0000000000092,-291.99999999999227,-131.99999999999878,-9.000000000014552,-19.99999999999602,317.0000000000006,268.0000000000016,-918.0000000000064,322.00000000000006,56.000000000011596,-685.9999999999866,363.0000000000022,-198.00000000000927,513.9999999999958,403.99999999999636,-305.9999999999974,,310.00000000000944
2021.09.20,-121.99999999999989,268.0000000000016,109.99999999998789,-393.99999999999125,635.0000000000077,-243.99999999999977,-63.99999999999739,71.99999999998319,12.000000000000455,343.9999999999999,273.000000000001,-893.0000000000007,458.00000000000284,156.00000000000057,-705.9999999999844,304.9999999999997,-124.00000000001299,536.0000000000014,405.00000000000114,-352.99999999999443,,674.0000000000065
2021.09.20,-73.00000000000084,312.00000000000114,136.00000000000279,-385.9999999999957,693.0000000000102,-291.99999999999227,-139.99999999999568,56.99999999999594,123.99999999999523,357.00000000000733,279.00000000000705,-979.0000000000134,500.00000000001154,127.00000000001043,-773.9999999999858,336.00000000000296,-216.00000000001617,631.0000000000002,466.99999999999875,-402.000000000001,,757.0000000000429
2021.09.20,-143.9999999999997,448.9999999999883,165.9999999999995,-384.00000000000034,812.999999999997,-397.99999999999835,-234.99999999999633,112.000000000001,55.999999999997385,433.0000000000056,339.0000000000004,-1230.9999999999945,456.9999999999963,73.00000000001194,-1034.999999999986,383.0,-394.00000000000546,707.9999999999984,521.0000000000008,-510.9999999999957,,178.00000000002035
2021.09.20,-294.00000000000534,553.0000000000035,143.99999999998857,-454.9999999999983,951.9999999999973,-393.9999999999944,-222.99999999999542,236.99999999999832,-37.00000000000614,602.0000000000025,406.00000000000637,-1384.999999999991,541.9999999999981,29.999999999996696,-1122.9999999999852,540.0000000000072,-402.0000000000135,849.0000000000038,647.9999999999961,-551.0000000000019,,639.0000000000072
2021.09.20,-298.0000000000094,497.99999999999847,103.00000000000864,-429.9999999999926,828.0000000000065,-412.9999999999967,-252.99999999999213,251.00000000000122,-102.00000000000387,582.0000000000048,424.9999999999976,-1411.0000000000014,445.0000000000065,-350.00000000000585,-1411.9999999999911,141.00000000001333,-485.0000000000021,737.9999999999995,382.99999999999557,-563.999999999993,,-1323.999999999956
2021.09.20,-308.00000000000824,448.9999999999883,92.99999999998754,-391.9999999999959,775.0000000000146,-182.99999999999983,-120.99999999999334,178.99999999999582,-147.99999999999613,498.00000000000955,380.999999999998,-1167.0000000000016,425.99999999999307,-409.99999999999926,-1034.0000000000016,80.00000000001339,-249.00000000001032,632.9999999999956,275.99999999999625,-406.9999999999965,,-629.0000000000106
2021.09.20,-233.00000000000543,401.99999999999125,87.99999999999919,-336.9999999999891,568.000000000013,-139.99999999999568,-72.99999999998974,178.99999999999582,-144.00000000000546,396.00000000000745,368.9999999999971,-1074.9999999999886,177.00000000000495,-529.999999999986,-844.9999999999847,-110.99999999999443,-141.00000000001333,478.00000000000864,162.9999999999967,-317.99999999999784,,-1126.9999999999363
2021.09.20,-291.0000000000079,428.9999999999905,38.99999999998904,-333.999999999989,585.9999999999976,-182.99999999999983,-100.00000000000009,184.99999999999073,-165.00000000000625,415.0000000000098,397.0000000000029,-1171.999999999997,32.0000000000098,-489.0000000000061,-767.9999999999909,114.0000000000141,-228.00000000000597,506.0000000000002,274.0000000000009,-339.9999999999892,,-1092.9999999999868
2021.09.20,-382.00000000000455,513.9999999999923,-31.000000000003247,-382.99999999999557,360.0000000000048,-146.99999999999713,-70.99999999999883,229.99999999999687,-231.99999999999932,393.00000000001,509.00000000000387,-1242.999999999995,-236.99999999999832,-689.0000000000063,-736.0000000000033,106.00000000000608,-209.00000000001472,421.99999999999704,253.0000000000001,-322.9999999999933,,-1895.9999999999982
2021.09.20,-415.0000000000098,441.0000000000025,-90.99999999999665,-429.9999999999926,433.0000000000167,-90.0000000000012,-18.999999999991246,227.99999999998377,-248.00000000000466,458.00000000000284,514.9999999999987,-1163.000000000011,-38.0000000000047,-573.9999999999857,-734.9999999999968,144.99999999999514,-186.0000000000195,501.0000000000048,284.000000000006,-289.99999999999204,,-1273.9999999999955
2021.09.20,-383.0,478.0000000000006,-90.99999999999665,-435.0000000000023,458.00000000000284,-161.99999999999548,-100.00000000000009,200.00000000000017,-180.00000000000682,474.00000000000773,550.000000000006,-1358.000000000004,-14.000000000002899,-560.0000000000049,-835.9999999999923,232.99999999999432,-409.99999999999926,528.0000000000058,319.0000000000026,-411.9999999999919,,-1700.9999999999764
2021.09.20,-401.00000000000693,622.9999999999958,-69.9999999999923,-463.99999999999864,643.0000000000158,-219.99999999999798,-164.99999999999292,241.99999999998667,-185.00000000000227,573.0000000000013,626.0000000000043,-1449.0000000000123,-31.999999999987594,-497.99999999999847,-1024.0000000000027,412.00000000001234,-587.0000000000042,662.9999999999967,463.0000000000081,-506.9999999999908,,-1356.9999999999663
2021.09.20,-437.0000000000096,646.9999999999976,-38.0000000000047,-488.9999999999901,737.0000000000099,-234.99999999999633,-154.99999999999403,299.99999999998914,-177.99999999999727,646.0000000000022,619.0000000000028,-1551.9999999999925,69.9999999999923,-490.999999999997,-1010.9999999999841,461.0000000000003,-519.0000000000028,748.0000000000047,504.0000000000049,-516.9999999999959,,-889.9999999999609
2021.09.20,-387.99999999999943,666.9999999999953,-25.00000000000835,-545.0000000000017,716.0000000000056,-268.99999999999704,-176.99999999999383,275.000000000003,-82.00000000000784,604.0000000000045,622.0000000000003,-1638.0000000000052,29.999999999996696,-463.9999999999977,-1024.999999999987,479.0000000000072,-563.0000000000024,781.9999999999965,561.000000000007,-572.9999999999933,,-1012.9999999999775
2021.09.20,-387.99999999999943,629.9999999999973,-39.999999999995595,-534.9999999999966,622.0000000000115,-185.99999999999727,-75.9999999999983,261.0000000000001,-76.00000000000762,564.000000000009,604.0000000000045,-1463.9999999999986,15.999999999993797,-459.99999999999375,-890.9999999999974,398.00000000000944,-360.0000000000048,713.0000000000081,500.0,-451.9999999999982,,-619.9999999999537
2021.09.20,-365.0000000000042,672.9999999999902,5.999999999994898,-530.9999999999917,653.0000000000147,-265.99999999999955,-136.99999999999824,278.00000000000045,-60.000000000002274,556.0000000000009,602.999999999998,-1578.000000000003,-2.999999999997449,-448.9999999999883,-912.999999999986,394.00000000000546,-456.00000000001194,712.0000000000033,509.00000000000034,-528.9999999999964,,-902.9999999999704
2021.09.20,-386.0000000000086,689.9999999999907,-8.999999999992347,-563.999999999993,650.0000000000173,-268.0000000000016,-134.0000000000008,295.0000000000008,-40.00000000000625,585.0000000000022,624.9999999999977,-1622.9999999999905,-43.999999999999595,-407.99999999998613,-875.999999999988,475.0000000000032,-459.0000000000094,765.0000000000006,591.0000000000082,-545.0000000000017,,-679.999999999957
2021.09.20,-370.00000000000364,727.9999999999953,11.999999999989797,-533.9999999999918,707.9999999999975,-258.9999999999981,-153.99999999999858,290.9999999999968,-46.00000000000648,600.0000000000006,640.0000000000073,-1634.0000000000146,-45.000000000006146,-550.9999999999903,-951.9999999999973,371.99999999999454,-476.0000000000098,772.9999999999961,519.999999999996,-551.0000000000019,,-928.0000000000446
2021.09.20,-380.00000000000256,594.0000000000057,-32.999999999994145,-516.9999999999959,539.0000000000006,-161.00000000000003,-69.9999999999923,265.99999999998846,-108.99999999999466,514.0000000000033,585.9999999999976,-1486.9999999999948,-29.999999999996696,-784.0000000000069,-842.9999999999937,68.00000000000139,-306.00000000000625,628.0000000000001,332.9999999999984,-438.99999999999295,,-1630.999999999976
2021.09.20,-395.0000000000009,604.0000000000045,-29.999999999996696,-521.0000000000008,558.0000000000141,-112.000000000001,-8.999999999992347,275.000000000003,-96.00000000000364,524.0000000000023,592.0000000000036,-1431.0000000000116,-65.00000000000395,-845.0000000000068,-763.0000000000026,49.99999999999449,-154.0000000000097,668.0000000000064,332.9999999999984,-378.9999999999907,,-1195.9999999999939
2021.09.20,-382.00000000000455,645.0000000000067,-5.999999999994898,-518.9999999999912,575.0000000000144,-112.000000000001,-24.999999999997247,295.99999999998516,-78.00000000000296,548.9999999999995,590.999999999997,-1459.0000000000032,-72.0000000000054,-653.999999999999,-807.9999999999865,211.00000000000563,-303.0000000000088,686.9999999999976,426.00000000000193,-402.9999999999916,,-840.9999999999784
2021.09.21,-447.0000000000085,636.9999999999986,-12.000000000012001,-545.9999999999923,577.0000000000052,-256.99999999999613,-139.99999999999568,295.99999999998516,-79.9999999999983,612.0000000000015,468.9999999999972,-1575.9999999999934,-184.00000000000637,-934.9999999999969,-770.000000000004,131.99999999999878,-318.00000000001825,731.0000000000088,480.000000000004,-492.999999999995,,-1824.0000000000177
2021.09.21,-451.0000000000014,636.9999999999986,-17.000000000000348,-513.9999999999958,575.0000000000144,-132.99999999999423,-137.9999999999937,279.99999999999136,-100.00000000000853,570.0000000000039,529.9999999999972,-1497.9999999999905,-163.9999999999864,-811.9999999999905,-800.0000000000007,171.99999999999437,-311.0000000000168,692.9999999999978,438.0000000000024,-506.9999999999908,,-1549.99999999997
2021.09.21,-406.00000000000637,608.9999999999928,-18.999999999991246,-515.9999999999911,536.0000000000032,-103.99999999999298,-121.99999999999989,268.0000000000016,-85.00000000000796,537.0000000000097,540.0000000000072,-1483.000000000004,-116.99999999998934,-797.0000000000033,-814.0000000000036,126.0000000000039,-445.0000000000065,670.0000000000017,375.0,-518.9999999999912,,-1765.9999999999677
2021.09.21,-358.0000000000028,607.9999999999864,-17.000000000000348,-482.9999999999899,558.9999999999984,-41.000000000002146,-209.9999999999991,251.99999999998556,-85.00000000000796,526.9999999999997,575.0000000000033,-1336.0000000000127,-34.000000000000696,-753.9999999999881,-733.9999999999902,100.0000000000112,-667.0000000000176,641.9999999999959,347.0000000000084,-566.0000000000025,,-1675.0000000000255
2021.09.21,-373.00000000000114,604.9999999999889,-15.999999999993797,-533.0000000000013,548.9999999999995,-92.99999999999864,-258.9999999999981,251.00000000000122,-70.00000000000739,504.00000000000443,578.0000000000007,-1481.9999999999993,-72.99999999998974,-716.9999999999899,-702.9999999999869,120.00000000000898,-730.0000000000084,655.0000000000011,356.9999999999993,-646.9999999999914,,-2076.999999999962
2021.09.21,-381.0000000000091,614.0000000000034,-7.0000000000014495,-539.999999999992,473.99999999999665,-66.99999999999484,-246.99999999999721,296.9999999999917,-140.00000000000057,482.00000000000466,578.0000000000007,-1467.000000000013,-153.9999999999875,-757.999999999992,-714.999999999999,80.00000000001339,-741.0000000000139,564.0000000000072,320.0000000000074,-652.000000000001,,-2459.9999999999764
2021.09.21,-419.00000000000273,626.9999999999998,-35.999999999991594,-488.9999999999901,453.99999999999886,-69.9999999999923,-196.99999999999162,292.9999999999877,-201.00000000000762,477.0000000000052,583.0000000000002,-1438.0000000000166,-228.00000000000597,-822.9999999999959,-659.999999999994,76.99999999999375,-611.000000000006,518.0000000000007,281.9999999999965,-557.9999999999927,,-2419.0000000000045
2021.09.21,-379.0000000000071,656.9999999999965,-12.999999999996348,-399.9999999999915,449.0000000000105,-102.99999999999754,-262.999999999991,287.9999999999994,-266.00000000000534,461.0000000000003,597.9999999999985,-1308.9999999999975,-266.999999999995,-807.9999999999865,-605.9999999999955,107.00000000001265,-768.0000000000131,453.00000000000296,245.9999999999951,-533.0000000000013,,-2455.999999999962
2021.09.21,-390.0000000000015,614.0000000000034,-25.999999999992696,-340.999999999994,400.00000000000034,-120.99999999999334,-300.0000000000003,270.99999999999903,-305.0000000000068,436.00000000000307,583.0000000000002,-1295.000000000016,-270.99999999999903,-892.0000000000039,-617.0000000000009,5.000000000010552,-830.0000000000196,415.9999999999968,171.00000000000648,-572.9999999999933,,-3065.0000000000014
2021.09.21,-438.00000000000506,534.9999999999966,-121.99999999999989,-375.99999999999056,293.0000000000099,-95.00000000000064,-224.9999999999974,244.9999999999841,-302.99999999999727,397.0000000000029,587.0000000000042,-1221.0000000000036,-340.9999999999913,-916.99999999999,-540.9999999999915,-21.999999999988695,-655.0000000000056,382.000000000005,161.00000000000136,-487.99999999999955,,-3143.999999999957
2021.09.21,-494.00000000000557,520.9999999999936,-129.00000000000134,-411.00000000000136,255.00000000000523,29.000000000001247,-159.9999999999935,261.9999999999845,-344.0000000000083,415.0000000000098,602.0000000000025,-1175.0000000000114,-363.9999999999866,-872.9999999999905,-541.9999999999981,36.999999999998145,-663.999999999998,379.0000000000049,183.00000000000693,-441.99999999999307,,-2914.9999999999804
2021.09.21,-423.0000000000067,548.9999999999995,-72.0000000000054,-349.9999999999943,289.0000000000059,23.00000000000635,-167.9999999999904,249.99999999999466,-326.9999999999982,383.0,575.0000000000033,-1122.000000000014,-326.0000000000041,-852.9999999999926,-517.9999999999962,22.0000000000109,-636.0000000000143,337.0000000000033,159.9999999999966,-420.99999999999227,,-2627.9999999999877
2021.09.21,-400.00000000000034,556.9999999999853,-51.000000000001044,-330.99999999998886,293.0000000000099,-36.999999999998145,-151.9999999999966,243.99999999999977,-305.0000000000068,379.0000000000071,574.0000000000078,-1137.0000000000005,-337.99999999999386,-817.000000000001,-510.99999999999477,25.00000000000835,-565.0000000000155,335.9999999999985,158.00000000000125,-393.99999999999125,,-2471.9999999999704
2021.09.21,-404.0000000000044,543.999999999989,-52.99999999999194,-320.99999999999795,175.00000000001404,-17.999999999995797,-123.99999999999079,252.99999999999213,-355.99999999999454,315.0000000000097,572.0000000000058,-1117.999999999995,-482.999999999989,-882.000000000005,-445.99999999999085,-28.000000000005798,-502.00000000000244,230.00000000000398,108.99999999999466,-364.9999999999949,,-2901.999999999949
2021.09.21,-409.99999999999926,504.9999999999999,-76.99999999999375,-289.99999999999204,119.00000000000244,67.00000000000594,-89.99999999999008,251.99999999998556,-364.0000000000043,297.00000000000284,562.0000000000069,-997.9999999999905,-516.9999999999897,-1007.0000000000024,-313.99999999999204,-161.99999999999548,-443.0000000000156,201.00000000000762,40.00000000000625,-304.9999999999926,,-2933.99999999994
2021.09.21,-403.0000000000089,502.9999999999868,-49.00000000001015,-326.9999999999982,78.00000000000028,90.0000000000012,-91.99999999999208,258.99999999998704,-328.00000000000296,256.0000000000007,541.0000000000026,-1046.999999999997,-565.9999999999999,-983.0000000000006,-241.00000000000233,-156.99999999998494,-445.0000000000065,198.99999999999807,84.00000000000318,-329.9999999999983,,-2958.0000000000214
2021.09.21,-400.00000000000034,479.0000000000072,-86.0000000000083,-343.9999999999941,53.00000000001415,75.9999999999983,-64.99999999999284,242.99999999999324,-298.0000000000018,240.00000000000688,536.9999999999986,-1055.0000000000068,-571.9999999999948,-950.9999999999908,-258.99999999998704,-156.00000000000057,-414.00000000000324,176.00000000000193,70.99999999999795,-322.00000000000273,,-3046.9999999999645
2021.09.21,-439.0000000000005,490.999999999997,-85.00000000000173,-378.9999999999907,80.00000000001339,30.000000000007798,-95.00000000000064,241.99999999998667,-311.00000000000705,262.00000000000665,557.0000000000075,-1157.0000000000107,-577.0000000000052,-897.9999999999987,-305.9999999999841,-79.00000000000685,-487.0000000000152,210.00000000000796,114.00000000000432,-372.99999999999045,,-3199.9999999999804
2021.09.21,-457.0000000000074,439.99999999999596,-103.99999999999298,-387.999999999991,-75.00000000000284,26.999999999999247,-123.99999999999079,262.999999999991,-378.0000000000001,215.00000000000963,531.0000000000036,-1168.0000000000064,-699.0000000000052,-916.0000000000057,-295.0000000000008,-120.99999999999334,-523.0000000000068,97.99999999999898,70.00000000000739,-394.999999999996,,-3998.999999999993
2021.09.21,-448.000000000004,435.9999999999919,-102.00000000000209,-340.999999999994,-112.000000000001,78.00000000000028,-69.9999999999923,255.99999999998957,-376.0000000000048,180.0000000000024,526.9999999999997,-1037.0000000000061,-771.9999999999949,-981.999999999994,-76.99999999999375,-177.00000000000495,-375.0000000000142,57.00000000000216,37.9999999999967,-295.0000000000017,,-3592.000000000025
2021.09.21,-440.00000000000705,415.99999999999415,-72.0000000000054,-313.0000000000024,-31.999999999987594,42.0000000000087,-64.99999999999284,248.99999999998812,-424.0000000000066,204.00000000000418,482.00000000000466,-1045.000000000016,-709.9999999999884,-933.9999999999905,-163.00000000000205,-170.99999999998784,-328.00000000001717,55.999999999997385,13.00000000000523,-278.99999999999636,,-3513.999999999998
2021.09.21,-497.000000000003,367.99999999999056,-42.0000000000087,-256.9999999999908,17.000000000000348,62.000000000006494,-20.999999999993246,282.9999999999888,-501.0000000000048,194.0000000000053,385.99999999999744,-824.9999999999886,-533.0000000000057,-801.9999999999916,-119.00000000000244,-268.0000000000016,-245.0000000000063,78.00000000000296,12.000000000000455,-182.99999999999272,,-2892.999999999997
2021.09.21,-502.00000000000244,326.0000000000041,-45.000000000006146,-262.00000000000045,-59.99999999999339,67.00000000000594,17.000000000000348,384.9999999999909,-525.0000000000057,258.0000000000027,404.99999999999983,-847.0000000000084,-553.0000000000035,-868.9999999999865,-147.99999999999258,-297.9999999999983,-103.00000000000864,34.000000000006025,-36.99999999999193,-153.99999999999636,,-2910.9999999999845
2021.09.21,-607.0000000000019,330.9999999999924,-96.99999999999153,-340.999999999994,-39.999999999995595,77.00000000000485,58.000000000002494,403.99999999998215,-576.9999999999982,276.00000000000955,443.99999999999994,-933.9999999999975,-577.9999999999897,-947.9999999999933,-146.00000000000168,-299.00000000000483,-4.000000000004,58.000000000006935,-24.999999999991473,-96.9999999999942,,-3044.9999999999595
2021.09.21,-665.0000000000044,330.9999999999924,-106.00000000000608,-354.99999999998977,-29.999999999996696,121.00000000000443,143.00000000000423,458.00000000000284,-640.0000000000006,361.0000000000002,470.9999999999992,-979.9999999999898,-563.0000000000024,-933.000000000006,-180.0000000000024,-205.99999999999508,92.99999999998754,135.00000000000512,34.99999999999659,-83.99999999998897,,-2593.999999999989
