date,EURUSD,USDCAD,AUDUSD,AUDCHF,AUDJPY,NZDCAD,AUDNZD,empty,sum
2015.10.26,-293.99999999999426,-148.00000000001478,-507.9999999999973,-304.00000000000426,-308.9999999999975,454.00000000000995,-170.00000000000347,,-1279.0000000000016
2015.10.26,-302.0000000000023,-116.00000000000499,-419.9999999999982,-236.99999999999832,-222.99999999999898,449.0000000000105,-72.99999999998974,,-921.999999999982
2015.10.26,-228.99999999999034,-62.000000000006494,-407.99999999999727,-292.9999999999988,-219.99999999999886,461.0000000000003,-82.99999999998863,,-833.9999999999802
2015.10.26,-241.00000000000233,-65.00000000000395,-448.9999999999994,-368.9999999999971,-278.99999999999636,449.0000000000105,-157.00000000000713,,-1110.9999999999957
2015.10.26,-292.00000000000335,-72.0000000000054,-453.0000000000034,-290.00000000000136,-155.00000000000114,335.0000000000075,-296.0000000000074,,-1223.0000000000146
2015.10.26,-323.99999999999096,-178.99999999999582,-534.9999999999966,-363.0000000000022,-263.00000000000523,275.000000000003,-401.99999999999125,,-1790.999999999979
2015.10.26,-417.0000000000007,-134.99999999999625,-487.99999999999955,-287.0000000000039,-123.99999999999523,195.00000000000074,-465.0000000000043,,-1720.999999999999
2015.10.26,-312.9999999999855,-232.00000000000998,-478.0000000000006,-322.9999999999955,-170.0000000000017,186.00000000000838,-374.999999999992,,-1704.9999999999768
2015.10.26,-204.99999999998852,-178.99999999999582,-458.9999999999983,-431.0000000000036,-286.00000000000136,111.00000000000554,-489.99999999999045,,-1938.9999999999725
2015.10.26,-168.99999999999693,-286.00000000000847,-451.0000000000014,-509.00000000000387,-263.00000000000523,35.00000000000725,-470.9999999999992,,-2114.0000000000077
2015.10.26,-241.99999999998667,-222.00000000001108,-433.0000000000056,-507.9999999999973,-218.00000000000352,107.00000000000153,-422.9999999999956,,-1938.9999999999982
2015.10.26,-263.99999999999756,-246.99999999999721,-389.000000000006,-526.0000000000042,-165.00000000000625,127.00000000001043,-307.99999999999716,,-1771.9999999999982
2015.10.26,-200.99999999998454,-302.0000000000023,-462.0000000000068,-614.9999999999989,-200.00000000000284,151.00000000000114,-341.99999999999784,,-1970.9999999999923
2015.10.26,-151.9999999999966,-241.00000000000233,-421.0000000000047,-612.9999999999969,-177.99999999999727,193.00000000000983,-282.0000000000045,,-1693.9999999999925
2015.10.26,-124.99999999999733,-224.000000000002,-480.99999999999807,-746.9999999999976,-186.9999999999976,280.00000000000244,-279.00000000000705,,-1762.9999999999973
2015.10.26,-87.99999999999919,-199.00000000001583,-458.9999999999983,-726.0000000000044,-210.00000000000796,330.0000000000081,-204.00000000000418,,-1556.0000000000218
2015.10.26,-17.999999999984695,-200.00000000000017,-450.00000000000597,-777.0000000000055,-170.0000000000017,321.0000000000046,-198.00000000000927,,-1492.000000000003
2015.10.26,-261.9999999999845,-153.00000000000313,-458.9999999999983,-641.0000000000027,-61.99999999999761,401.00000000000693,-143.99999999998857,,-1319.9999999999682
2015.10.26,-325.99999999998187,-192.00000000001438,-539.0000000000006,-617.9999999999964,-153.0000000000058,460.00000000000483,-170.00000000000347,,-1537.9999999999977
2015.10.26,-302.9999999999866,-127.99999999999478,-468.00000000000176,-605.0,-180.99999999999739,441.0000000000025,-150.99999999999002,,-1394.999999999968
2015.10.26,-419.9999999999982,-212.00000000001216,-453.0000000000034,-616.0000000000055,-146.0000000000008,414.00000000000324,-82.99999999998863,,-1516.0000000000055
2015.10.26,-428.9999999999905,-324.0000000000132,-519.9999999999983,-692.0000000000038,-179.00000000000205,433.0000000000056,-72.0000000000054,,-1783.000000000007
2015.10.26,-398.9999999999938,-338.0000000000161,-480.99999999999807,-712.9999999999969,-188.0000000000024,438.00000000000506,4.000000000004,,-1676.9999999999982
2015.10.26,-447.99999999998175,-373.00000000000114,-509.9999999999993,-739.0000000000008,-236.99999999999477,374.0000000000077,-86.0000000000083,,-2018.9999999999786
2015.10.26,-432.9999999999945,-302.0000000000023,-411.0000000000058,-700.999999999996,-164.00000000000148,342.000000000009,-32.999999999994145,,-1701.999999999985
2015.10.26,-459.99999999999375,-262.00000000000665,-428.00000000000614,-705.0000000000001,-158.00000000000125,373.00000000000114,-53.999999999998494,,-1694.0000000000055
2015.10.26,-418.9999999999916,-121.99999999999989,-417.99999999999613,-750.0000000000063,-183.00000000000693,500.00000000000045,2.999999999997449,,-1389.000000000003
2015.10.26,-376.9999999999829,-53.999999999998494,-401.00000000000693,-738.0000000000053,-167.0000000000016,543.0000000000045,25.00000000000835,,-1168.9999999999823
2015.10.26,-418.9999999999916,-28.000000000005798,-402.00000000000233,-695.9999999999966,-141.9999999999959,546.000000000002,7.0000000000014495,,-1133.9999999999889
2015.10.26,-431.99999999998795,-33.00000000001635,-389.000000000006,-658.0000000000031,-121.99999999999989,504.9999999999999,-28.999999999990145,,-1158.0000000000034
2015.10.26,-465.99999999998863,-53.00000000001415,-341.0000000000024,-673.0000000000014,-70.99999999999795,464.00000000000887,8.000000000008,,-1131.9999999999875
2015.10.26,-514.9999999999987,-138.0000000000159,-385.99999999999744,-692.9999999999992,-170.0000000000017,463.0000000000023,56.99999999999594,,-1382.000000000015
2015.10.26,-466.9999999999952,-94.00000000001629,-309.0000000000037,-629.0000000000018,-69.00000000000261,471.0000000000103,116.00000000000499,,-981.0000000000043
2015.10.26,-458.00000000000284,-76.0000000000094,-341.99999999999784,-602.999999999998,-51.00000000000193,359.0000000000093,-86.0000000000083,,-1257.000000000009
2015.10.27,-468.00000000000176,-58.000000000002494,-336.9999999999984,-617.9999999999964,-76.99999999999818,346.0000000000019,-119.00000000000244,,-1330.999999999998
2015.10.27,-527.9999999999951,-70.0000000000145,-334.00000000000097,-604.0000000000045,-73.99999999999807,431.0000000000036,-1.999999999990898,,-1181.0000000000005
2015.10.27,-478.0000000000006,-39.999999999995595,-348.9999999999993,-634.9999999999967,-109.00000000000887,452.00000000000796,-25.00000000000835,,-1184.0000000000016
2015.10.27,-514.9999999999987,-97.9999999999981,-390.0000000000015,-651.999999999997,-94.99999999999886,452.00000000000796,-32.0000000000098,,-1329.9999999999961
2015.10.27,-438.9999999999894,-33.00000000001635,-385.99999999999744,-665.9999999999999,-43.00000000000637,474.00000000000773,-62.000000000006494,,-1155.0000000000084
2015.10.27,-414.9999999999876,-39.00000000001125,-389.000000000006,-685.9999999999977,63.99999999999295,430.00000000000813,-114.99999999999844,,-1150.0
2015.10.27,-454.9999999999832,-63.000000000013046,-428.00000000000614,-673.0000000000014,-7.999999999995566,418.0000000000073,-164.00000000000858,,-1373.0000000000005
2015.10.27,-407.99999999998613,-76.0000000000094,-426.9999999999996,-695.9999999999966,-15.000000000000568,370.00000000000364,-208.00000000000819,,-1459.9999999999968
2015.10.27,-515.9999999999832,46.999999999997044,-229.00000000000142,-429.0000000000016,349.9999999999943,382.00000000000455,-4.999999999988347,,-399.99999999997857
2015.10.27,-576.9999999999831,0.9999999999843467,-234.99999999999633,-409.0000000000038,411.00000000000136,413.0000000000078,62.000000000006494,,-333.99999999998323
2015.10.27,-544.9999999999955,-22.999999999995246,-289.0000000000059,-467.0000000000063,277.000000000001,442.00000000000904,38.0000000000047,,-566.9999999999881
2015.10.27,-605.9999999999955,7.0000000000014495,-236.99999999999832,-392.00000000000347,376.0000000000048,449.0000000000105,99.00000000000463,,-303.9999999999758
2015.10.27,-597.9999999999874,42.999999999993044,-234.00000000000088,-387.000000000004,408.9999999999918,407.0000000000018,22.0000000000109,,-337.99999999999454
2015.10.27,-564.9999999999933,28.999999999990145,-226.99999999999943,-399.0000000000049,396.0000000000008,434.000000000001,73.99999999999629,,-258.0000000000094
2015.10.27,-556.9999999999853,10.999999999983245,-280.00000000000244,-434.9999999999965,287.9999999999967,438.00000000000506,18.0000000000069,,-516.9999999999922
2015.10.27,-569.9999999999816,-16.000000000016,-292.9999999999988,-433.0000000000056,277.000000000001,468.00000000000176,52.99999999999194,,-514.0000000000072
2015.10.27,-506.9999999999908,17.999999999984695,-377.0000000000051,-539.999999999996,146.0000000000008,549.0000000000106,11.00000000000545,,-699.9999999999903
2015.10.27,-520.9999999999936,-9.999999999998899,-319.0000000000026,-514.9999999999987,203.00000000000296,435.0000000000076,-25.00000000000835,,-751.9999999999916
2015.10.27,-539.0000000000006,46.999999999997044,-370.9999999999991,-546.9999999999975,230.99999999999454,519.0000000000028,-52.99999999999194,,-712.9999999999945
2015.10.27,-478.0000000000006,78.99999999998464,-378.999999999996,-624.0000000000023,271.0000000000008,478.0000000000006,-139.00000000000023,,-792.0000000000132
2015.10.27,-407.0000000000018,123.99999999999079,-458.00000000000284,-755.0000000000057,227.99999999999443,530.0000000000082,-228.99999999999034,,-967.0000000000072
2015.10.27,-366.999999999984,170.99999999998784,-448.000000000004,-772.000000000006,198.99999999999807,593.0000000000102,-178.99999999999582,,-802.9999999999937
2015.10.27,-316.99999999998954,255.99999999998957,-385.000000000002,-728.0000000000064,280.9999999999917,595.0000000000011,-168.99999999999693,,-467.0000000000123
2015.10.27,-370.999999999988,180.99999999998673,-373.99999999999653,-738.0000000000053,281.9999999999965,626.9999999999998,-41.000000000002146,,-434.0000000000091
2015.10.27,-462.9999999999912,217.99999999998488,-351.0000000000013,-655.0000000000056,355.99999999999454,677.0000000000053,19.999999999997797,,-198.00000000001552
2015.10.27,-485.99999999998647,256.99999999999613,-365.99999999999966,-758.0000000000031,328.9999999999935,702.0000000000026,5.000000000010552,,-316.99999999998647
2015.10.27,-475.0000000000032,219.99999999999798,-390.99999999999693,-809.9999999999997,373.00000000000466,800.0000000000007,110.00000000001009,,-172.9999999999865
2015.10.27,-576.9999999999831,197.99999999998707,-329.999999999997,-697.9999999999986,420.99999999999227,676.0000000000099,66.99999999999484,,-242.9999999999946
2015.10.27,-642.9999999999936,87.99999999999919,-314.99999999999864,-543.0000000000045,471.9999999999942,745.0000000000068,279.99999999999136,,83.99999999999466
2015.10.27,-424.00000000000216,360.0000000000048,-238.0000000000049,-643.0000000000047,486.99999999999477,988.0,453.99999999999886,,983.9999999999867
2015.10.27,-469.99999999999267,502.9999999999868,-258.0000000000027,-651.999999999997,588.9999999999986,1149.0,475.0000000000032,,1335.9999999999964
2015.10.27,-343.99999999998875,622.9999999999958,-197.99999999999818,-580.0000000000027,551.0000000000019,1013.0000000000083,408.00000000000836,,1473.0000000000248
2015.10.27,-287.9999999999994,777.9999999999898,-121.99999999999989,-487.99999999999955,707.9999999999984,1163.000000000003,487.99999999999955,,2238.999999999992
2015.10.27,-368.9999999999971,670.9999999999993,-146.99999999999713,-531.9999999999991,629.0000000000049,1142.0000000000098,513.0000000000078,,1907.0000000000286
2015.10.27,-350.9999999999902,780.000000000003,-116.00000000000499,-533.0000000000057,653.9999999999964,1138.0000000000057,466.9999999999952,,2038.9999999999993
2015.10.27,-438.9999999999894,746.9999999999866,-233.00000000000543,-653.0000000000035,596.9999999999942,1268.0000000000025,472.00000000000574,,1758.9999999999907
2015.10.27,-306.9999999999906,869.999999999993,-48.000000000003595,-558.000000000003,795.9999999999923,1254.0000000000107,611.9999999999903,,2618.999999999989
2015.10.27,-308.9999999999815,915.9999999999835,-21.00000000000435,-548.0000000000041,789.999999999992,1174.0000000000084,550.000000000006,,2552.0
2015.10.27,-344.99999999999534,939.9999999999853,117.99999999999588,-346.9999999999973,947.0000000000027,1091.0000000000086,628.9999999999907,,3032.999999999991
2015.10.27,-302.0000000000023,899.9999999999897,92.99999999999864,-438.00000000000506,915.9999999999968,1096.0000000000082,626.9999999999998,,2891.9999999999854
2015.10.27,-353.0000000000033,912.999999999986,110.99999999999443,-334.00000000000097,1010.0000000000051,1101.0000000000075,665.0000000000044,,3112.9999999999936
2015.10.27,-356.9999999999851,1035.9999999999925,180.99999999999784,-346.0000000000019,1064.9999999999977,1148.0000000000045,720.9999999999939,,3447.999999999999
2015.10.27,-297.9999999999983,1008.9999999999932,151.9999999999966,-439.99999999999596,992.999999999995,1119.0000000000034,661.0000000000005,,3195.999999999994
2015.10.27,-346.9999999999862,1000.0000000000009,129.00000000000134,-431.99999999999903,935.9999999999928,1129.0000000000023,642.9999999999936,,3058.000000000006
2015.10.27,-324.9999999999975,1018.9999999999922,236.00000000000287,-361.0000000000002,1024.9999999999914,979.0000000000076,608.0000000000085,,3181.000000000005
2015.10.27,-377.9999999999894,994.9999999999903,161.00000000000003,-343.00000000000443,977.0000000000039,933.000000000006,520.0000000000093,,2865.0000000000155
2015.10.27,-349.99999999998363,988.9999999999955,148.99999999999915,-407.99999999999727,981.9999999999993,936.0000000000035,465.0000000000043,,2763.000000000021
2015.10.27,-390.9999999999858,983.0000000000006,90.0000000000012,-424.9999999999976,905.0000000000011,991.0000000000085,452.00000000000796,,2605.0000000000364
2015.10.28,-388.9999999999949,987.0000000000045,29.999999999996696,-517.9999999999962,855.9999999999945,1044.0000000000005,422.00000000001125,,2432.0000000000164
2015.10.28,-299.99999999998914,1029.9999999999975,158.99999999999804,-417.99999999999613,950.0000000000028,1045.000000000007,570.0000000000039,,3036.0000000000236
2015.10.28,-302.0000000000023,1053.9999999999993,217.99999999999596,-377.0000000000051,1027.9999999999916,1104.000000000005,706.0000000000066,,3430.999999999991
2015.10.28,-251.00000000000122,1036.999999999999,158.99999999999804,-446.00000000000193,917.0000000000016,1091.0000000000086,611.9999999999903,,3118.9999999999945
2015.10.28,-218.99999999999142,1044.9999999999848,244.99999999999523,-287.9999999999994,1007.000000000005,997.0000000000034,804.0000000000047,,3591.0000000000023
2015.10.28,-238.99999999998923,1073.9999999999973,839.0000000000009,263.0000000000021,1837.0000000000032,864.0000000000092,1324.9999999999984,,5963.000000000022
2015.10.28,-266.999999999995,1028.9999999999911,741.0000000000027,165.00000000000404,1674.9999999999973,819.0000000000031,1157.000000000008,,5319.000000000011
2015.10.28,-230.9999999999812,1036.999999999999,905.0000000000002,312.00000000000114,1831.0000000000032,613.000000000008,1156.0000000000014,,5623.000000000033
2015.10.28,-241.99999999998667,1056.9999999999968,873.0000000000016,285.00000000000193,1838.9999999999986,638.0000000000052,1120.0000000000098,,5570.000000000027
2015.10.28,-258.0000000000027,1048.9999999999889,892.9999999999993,310.9999999999946,1849.0000000000036,546.000000000002,1053.9999999999993,,5443.9999999999845
2015.10.28,-290.9999999999968,1046.999999999998,854.9999999999947,275.99999999999847,1826.9999999999982,567.0000000000064,998.9999999999943,,5279.999999999994
2015.10.28,-236.99999999999832,1045.9999999999914,892.9999999999993,307.99999999999716,1899.000000000001,465.0000000000043,954.0000000000103,,5328.000000000005
2015.10.28,-290.9999999999968,1051.0000000000018,871.999999999995,324.9999999999975,1855.000000000004,510.00000000001046,974.0000000000082,,5296.000000000021
2015.10.28,-270.99999999999903,1075.9999999999882,883.9999999999959,336.00000000000296,1849.9999999999943,561.0000000000003,1035.9999999999925,,5471.999999999975
2015.10.28,-266.999999999995,1072.9999999999907,905.0000000000002,317.0000000000006,1862.9999999999995,431.0000000000036,903.9999999999937,,5225.999999999994
2015.10.28,-251.00000000000122,1017.0000000000013,905.0000000000002,343.9999999999999,1879.9999999999955,391.000000000008,912.0000000000017,,5198.0000000000055
2015.10.28,-272.99999999998994,937.9999999999944,817.000000000001,236.00000000000287,1772.9999999999961,481.0000000000092,943.000000000005,,4915.000000000018
2015.10.28,-324.9999999999975,946.9999999999867,848.9999999999998,256.99999999999613,1772.9999999999961,436.00000000000307,920.0000000000097,,4856.9999999999945
2015.10.28,-336.9999999999873,929.9999999999864,831.000000000004,248.00000000000378,1754.000000000005,422.00000000000017,907.9999999999977,,4756.000000000009
2015.10.28,-422.9999999999956,839.9999999999964,825.9999999999934,265.0000000000041,1754.000000000005,449.0000000000105,997.0000000000034,,4708.000000000017
2015.10.28,-363.9999999999866,661.0000000000005,778.9999999999964,241.00000000000233,1771.9999999999914,317.0000000000006,906.0000000000068,,4312.000000000011
2015.10.28,-370.999999999988,703.9999999999935,841.0000000000028,375.0000000000031,1813.0000000000023,248.00000000000378,896.000000000008,,4506.0000000000255
2015.10.28,-391.9999999999924,658.0000000000031,800.9999999999961,383.99999999999545,1777.000000000001,275.000000000003,899.9999999999897,,4402.999999999996
2015.10.28,-401.99999999999125,726.0000000000044,863.0000000000026,466.9999999999952,1838.9999999999986,285.00000000000193,950.0000000000064,,4728.000000000018
2015.10.28,-571.9999999999948,688.9999999999841,795.0000000000013,488.999999999995,1778.9999999999964,203.00000000000873,784.0000000000069,,4166.999999999997
2015.10.28,-573.9999999999857,669.9999999999928,744.9999999999957,422.00000000000017,1750.0,234.00000000000088,761.0000000000117,,4008.0000000000155
2015.10.28,-618.9999999999918,655.9999999999899,754.9999999999945,420.9999999999936,1730.9999999999945,131.00000000000333,663.999999999998,,3738.999999999982
2015.10.28,-609.9999999999994,663.999999999998,795.0000000000013,375.0000000000031,1739.999999999995,176.0000000000095,771.0000000000106,,3911.000000000018
2015.10.28,-651.0000000000016,692.0000000000038,763.9999999999981,402.00000000000233,1733.9999999999945,162.0000000000066,676.9999999999943,,3779.999999999998
2015.10.28,-802.9999999999982,509.99999999998823,763.9999999999981,432.9999999999945,1771.9999999999914,58.000000000002494,705.0000000000001,,3438.9999999999764
2015.10.28,-691.9999999999815,435.9999999999919,766.9999999999955,417.99999999999613,1748.9999999999952,-109.99999999999899,563.0000000000024,,3131.0000000000005
2015.10.28,-619.9999999999983,329.99999999998585,785.0000000000024,400.9999999999958,1727.9999999999945,-197.99999999999818,568.9999999999973,,2994.999999999979
2015.10.28,-517.9999999999962,361.9999999999957,856.9999999999967,414.9999999999987,1844.9999999999989,-312.9999999999966,512.0000000000014,,3159.9999999999986
2015.10.28,-678.9999999999852,82.99999999998863,758.9999999999985,417.0000000000007,1679.000000000002,-327.99999999999494,574.9999999999922,,2506.000000000002
2015.10.28,-627.9999999999841,-106.00000000000608,763.9999999999981,392.00000000000347,1661.9999999999918,-361.0000000000002,693.9999999999947,,2416.9999999999977
2015.10.28,-563.0000000000024,-175.00000000001404,671.9999999999948,205.99999999999508,1468.999999999994,-434.9999999999965,540.0000000000072,,1713.9999999999782
2015.10.28,-644.0000000000001,-375.9999999999986,641.9999999999982,209.00000000000364,1478.999999999999,-492.999999999999,573.0000000000013,,1390.0000000000045
2015.10.28,-630.9999999999816,-390.0000000000015,651.999999999997,243.99999999999977,1450.0000000000027,-591.9999999999925,489.0000000000061,,1222.00000000003
2015.10.28,-725.9999999999823,-755.0000000000168,590.999999999997,292.9999999999988,1427.9999999999973,-746.9999999999976,495.000000000001,,578.9999999999975
2015.10.28,-624.9999999999867,-662.000000000007,600.0000000000006,480.0000000000027,1456.9999999999936,-789.9999999999907,536.0000000000032,,996.0000000000157
2015.10.28,728.0000000000175,276.9999999999939,1056.9999999999968,65.99999999999939,1771.000000000001,-858.9999999999986,252.0000000000078,,3292.0000000000177
2015.10.28,1063.9999999999982,458.00000000000284,1283.9999999999964,109.00000000000354,1724.9999999999943,-961.9999999999961,313.99999999999204,,3991.999999999991
2015.10.28,911.0000000000174,182.99999999999983,1134.999999999997,-43.999999999999595,1614.999999999995,-1030.999999999993,221.00000000000452,,2990.000000000022
2015.10.28,878.000000000001,242.99999999999324,1137.9999999999945,-19.00000000000235,1620.0000000000045,-954.9999999999948,411.0000000000058,,3316.0000000000023
2015.10.28,827.0,217.99999999998488,995.9999999999969,-126.0000000000039,1578.9999999999936,-397.99999999999835,733.9999999999902,,3829.9999999999636
2015.10.28,828.0000000000065,166.99999999998383,992.9999999999994,-112.99999999999643,1487.9999999999995,-413.99999999999216,733.0000000000059,,3682.0000000000064
2015.10.28,819.0000000000142,248.00000000000378,1063.9999999999982,-33.000000000005244,1614.0000000000043,-533.99999999999,672.0000000000059,,3850.0000000000314
2015.10.28,804.0000000000047,299.99999999998914,1078.0000000000011,-9.00000000000345,1593.0000000000036,-580.9999999999982,583.0000000000002,,3767.9999999999973
2015.10.29,825.0000000000091,307.99999999999716,1107.0000000000025,26.000000000003798,1575.9999999999934,-539.999999999996,661.0000000000005,,3963.000000000011
2015.10.29,775.9999999999989,265.0000000000041,1029.9999999999975,-28.000000000005798,1536.0000000000014,-544.0,585.9999999999976,,3620.9999999999936
2015.10.29,846.9999999999977,336.9999999999873,1149.0,39.00000000000014,1688.0000000000023,-652.9999999999925,567.9999999999907,,3974.9999999999854
2015.10.29,836.0000000000146,290.9999999999968,1147.9999999999934,58.99999999999794,1825.9999999999934,-681.9999999999937,574.0000000000078,,4052.0000000000095
2015.10.29,858.0000000000032,299.99999999998914,1076.9999999999945,-43.00000000000415,1864.0000000000043,-649.999999999995,490.999999999997,,3896.999999999989
2015.10.29,977.0000000000057,316.0000000000052,1114.9999999999993,-63.99999999999739,1902.9999999999916,-666.9999999999953,516.9999999999897,,4096.999999999999
2015.10.29,948.0000000000155,299.00000000000483,1053.0000000000039,-131.99999999999878,1817.9999999999977,-729.9999999999973,357.99999999999164,,3614.0000000000177
2015.10.29,894.000000000017,336.00000000000296,1051.0000000000018,-114.00000000000298,1828.000000000003,-672.9999999999902,392.9999999999989,,3715.000000000031
2015.10.29,780.000000000003,350.9999999999902,1000.0000000000009,-85.99999999999719,1757.9999999999955,-615.9999999999943,373.00000000000114,,3559.999999999999
2015.10.29,758.0000000000142,414.00000000000324,1083.0000000000007,24.999999999997247,1856.9999999999993,-617.9999999999964,443.99999999999994,,3963.000000000018
2015.10.29,826.0000000000156,422.9999999999956,1075.0000000000036,-4.000000000004,1853.999999999999,-664.9999999999934,378.00000000001165,,3887.0000000000273
2015.10.29,828.0000000000065,445.99999999999085,1056.9999999999968,-43.00000000000415,1878.0,-783.9999999999958,174.00000000000747,,3556.0000000000014
2015.10.29,791.0000000000084,431.99999999998795,1039.0000000000011,-34.99999999999615,1832.9999999999984,-874.9999999999925,58.000000000002494,,3243.0000000000086
2015.10.29,828.0000000000065,469.99999999999267,1068.0000000000023,-39.999999999995595,1844.9999999999989,-867.999999999991,78.00000000000028,,3381.000000000014
2015.10.29,748.9999999999997,446.9999999999974,1049.0,-29.000000000001247,1795.0000000000018,-859.9999999999941,78.00000000000028,,3229.000000000004
2015.10.29,751.9999999999972,456.9999999999963,1049.0,-19.999999999997797,1772.9999999999961,-733.9999999999902,222.00000000001108,,3499.0000000000127
2015.10.29,706.0000000000066,414.00000000000324,1042.9999999999939,-58.99999999999794,1768.9999999999914,-791.9999999999927,178.99999999999582,,3260.0000000000005
2015.10.29,710.0000000000106,407.99999999998613,961.9999999999961,-97.9999999999981,1665.9999999999968,-600.999999999996,289.0000000000059,,3336.0000000000014
2015.10.29,733.0000000000059,412.9999999999967,951.9999999999973,-48.000000000003595,1673.0000000000018,-738.9999999999897,95.00000000000064,,3079.000000000009
2015.10.29,815.0000000000101,485.0000000000021,1032.999999999995,-9.999999999998899,1754.9999999999955,-771.9999999999949,134.99999999999625,,3441.000000000005
2015.10.29,773.0000000000015,658.9999999999874,1202.000000000003,190.00000000000128,2018.9999999999914,-667.9999999999908,357.00000000000733,,4532.000000000001
2015.10.29,629.0000000000128,573.9999999999857,1151.9999999999975,212.99999999999653,1945.999999999998,-515.9999999999942,547.0000000000086,,4545.0000000000055
2015.10.29,506.0000000000064,509.99999999998823,1212.9999999999975,402.9999999999978,2015.9999999999911,-595.9999999999966,587.0000000000042,,4638.999999999989
2015.10.29,443.0000000000156,448.000000000004,1190.0000000000023,365.0000000000042,1962.9999999999939,-587.9999999999997,625.0000000000089,,4446.000000000029
2015.10.29,385.00000000001313,512.9999999999857,1197.0000000000036,412.00000000000125,1899.9999999999914,-540.9999999999915,629.9999999999973,,4496.000000000002
2015.10.29,372.00000000001677,384.9999999999909,1059.9999999999943,261.0000000000001,1760.000000000005,-204.99999999999963,927.0000000000111,,4560.000000000019
2015.10.29,434.000000000001,534.9999999999966,1183.9999999999961,451.0000000000014,1816.0000000000025,-366.9999999999951,805.0000000000113,,4858.000000000014
2015.10.29,463.0000000000134,509.00000000000387,1166.999999999996,368.9999999999971,1811.9999999999977,-202.9999999999976,994.000000000006,,5111.000000000017
2015.10.29,473.99999999999665,455.99999999998977,1234.9999999999973,422.00000000000017,1897.9999999999961,-404.99999999999983,967.9999999999911,,5047.999999999971
2015.10.29,721.000000000016,263.99999999999756,1229.0000000000023,285.9999999999974,1872.0,-533.99999999999,890.9999999999974,,4729.00000000002
2015.10.29,821.000000000005,339.99999999998477,1322.9999999999964,319.99999999999807,1890.0000000000005,-618.9999999999918,869.0000000000086,,4944.000000000002
2015.10.29,524.9999999999977,182.99999999999983,1239.0000000000011,390.99999999999693,1822.0000000000027,-693.9999999999947,771.9999999999949,,4237.999999999998
2015.10.29,346.0000000000019,-266.999999999995,1107.999999999998,363.99999999999767,1706.9999999999936,-763.9999999999981,853.9999999999992,,3347.9999999999973
2015.10.29,415.0000000000098,107.99999999999699,1232.9999999999952,371.99999999999454,1837.0000000000032,-672.9999999999902,845.9999999999912,,4138.0
2015.10.29,355.0000000000164,55.99999999998939,1310.9999999999955,427.99999999999505,1858.9999999999945,-870.9999999999995,777.9999999999898,,3915.999999999981
2015.10.29,473.0000000000123,27.999999999983594,1295.0000000000018,356.9999999999962,1813.0000000000023,-823.9999999999914,815.9999999999945,,3957.9999999999995
2015.10.29,422.00000000001125,-5.000000000010552,1290.9999999999977,341.0000000000024,1792.9999999999923,-831.9999999999994,828.9999999999909,,3838.9999999999845
2015.10.29,453.99999999999886,103.99999999999298,1339.0000000000014,443.0000000000045,1902.9999999999916,-695.9999999999966,983.0000000000006,,4529.999999999994
