date,GBPUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,AUDCAD,AUDNZD,empty,sum
2015.08.03,-109.99999999998789,150.99999999999625,344.99999999999534,178.00000000000037,-182.99999999999983,212.00000000000108,-295.99999999999625,-137.9999999999937,47.9999999999925,-266.9999999999959,417.0000000000229,-746.0000000000023,181.99999999998795,434.9999999999854,-790.9999999999861,404.9999999999887,67.99999999999784,-41.000000000002146,-221.99999999998886,,-352.9999999999847
2015.08.03,-88.99999999998354,156.0000000000059,420.9999999999825,176.0000000000095,-109.99999999998789,202.0000000000022,-291.99999999999227,-134.99999999999625,3.999999999992898,-294.00000000001114,547.0000000000308,-731.9999999999993,94.99999999999886,442.9999999999934,-795.9999999999967,401.00000000000693,66.0000000000025,-92.00000000000318,-276.9999999999939,,-305.9999999999389
2015.08.03,-86.99999999999264,109.99999999999943,285.99999999998624,127.00000000001043,-100.99999999999554,161.00000000000003,-281.99999999999335,-49.99999999999449,-4.999999999999449,-399.0000000000009,591.0000000000082,-885.9999999999868,105.99999999999454,453.99999999999886,-828.9999999999909,219.99999999999798,42.00000000000159,-109.00000000000354,-158.99999999999804,,-809.9999999999584
2015.08.03,44.0000000000218,150.00000000000568,261.9999999999845,171.00000000001003,-23.999999999979593,127.99999999999478,-324.00000000000205,-73.99999999999629,0.0,-504.0000000000191,513.0000000000301,-1149.0000000000223,262.00000000000045,461.0000000000003,-993.9999999999837,353.0000000000033,55.00000000000682,-19.00000000000235,-95.00000000000064,,-783.9999999999484
2015.08.03,52.000000000007596,192.00000000000728,392.9999999999989,216.0000000000051,181.00000000000892,126.99999999999933,-215.99999999999397,42.0000000000087,-77.00000000000485,-611.9999999999948,713.0000000000081,-1005.0000000000115,211.9999999999891,510.99999999999477,-855.9999999999901,209.9999999999991,31.999999999996476,-97.9999999999981,-70.99999999999883,,-53.99999999996885
2015.08.03,-174.99999999999181,248.99999999999523,519.0000000000028,219.00000000000253,86.0000000000083,130.99999999999224,-202.0000000000022,46.00000000000159,-84.0000000000063,-616.0000000000139,864.0000000000203,-1055.9999999999902,85.00000000000796,519.0000000000028,-753.9999999999881,147.00000000000824,43.00000000000637,-225.00000000000853,-97.9999999999981,,-301.99999999995043
2015.08.03,-177.99999999998929,283.00000000000125,653.999999999999,214.00000000000307,66.00000000001049,256.0000000000007,-178.00000000000037,36.0000000000027,-46.00000000000159,-442.0000000000073,884.0000000000181,-841.0000000000028,140.99999999999113,662.9999999999914,-693.9999999999947,140.99999999999113,16.000000000005343,-286.00000000000847,-122.99999999998423,,566.0000000000256
2015.08.03,-146.99999999998602,227.99999999999443,602.999999999998,180.0000000000024,-90.99999999999665,197.99999999999818,-235.99999999999176,4.999999999999449,-30.000000000007798,-407.0000000000107,791.0000000000306,-668.9999999999862,182.99999999999272,567.9999999999907,-705.0000000000001,160.99999999998892,-34.99999999999659,-228.00000000000597,-119.00000000000244,,250.00000000001114
2015.08.03,-446.9999999999974,227.99999999999443,622.9999999999958,178.00000000000037,-394.9999999999898,312.9999999999966,-280.00000000000244,-10.999999999994348,52.99999999999194,-266.9999999999959,522.0000000000002,-588.9999999999951,192.00000000000728,702.0000000000026,-762.9999999999803,106.99999999999044,-0.999999999990564,-224.000000000002,-61.99999999998429,,-120.99999999995251
2015.08.03,-456.9999999999963,278.99999999999636,644.9999999999844,241.00000000000233,-388.9999999999949,292.9999999999988,-297.9999999999983,4.000000000004,108.99999999999244,-70.99999999999795,424.00000000002433,-510.00000000001046,111.99999999999477,536.0000000000032,-753.9999999999881,52.000000000007596,55.999999999997385,-211.00000000000563,31.000000000003247,,92.00000000001728
2015.08.03,-459.99999999999375,311.9999999999976,636.9999999999986,306.00000000000625,-343.99999999998875,285.9999999999974,-346.0000000000019,17.000000000000348,48.99999999999905,-164.0000000000157,397.0000000000251,-880.9999999999984,96.00000000000364,489.99999999999045,-864.9999999999825,26.999999999999247,121.00000000000932,-107.00000000000153,66.00000000001049,,-362.999999999945
2015.08.03,-474.999999999981,311.00000000000705,720.9999999999939,379.0000000000071,-195.9999999999962,275.99999999999847,-392.9999999999989,35.00000000000725,59.99999999999339,-139.00000000001,492.00000000002575,-961.9999999999961,131.00000000000023,605.9999999999955,-1044.9999999999848,28.000000000005798,200.00000000000284,-43.00000000000415,161.00000000001114,,147.00000000007725
2015.08.03,-628.9999999999907,343.0000000000035,722.9999999999848,459.0000000000094,-318.9999999999804,226.99999999999943,-409.99999999999926,36.0000000000027,82.99999999999974,33.999999999991815,329.0000000000237,-922.0000000000006,24.00000000000091,434.9999999999854,-1038.99999999999,-90.99999999999665,270.00000000001023,56.99999999999594,228.00000000000597,,-161.99999999994395
2015.08.03,-639.9999999999961,296.99999999999704,456.9999999999963,362.00000000000676,-266.999999999995,129.9999999999968,-380.999999999998,50.0000000000056,61.999999999995396,-73.0000000000075,87.99999999999919,-944.0000000000115,42.00000000000159,285.99999999998624,-942.9999999999827,-76.99999999999375,179.00000000000205,107.99999999999699,209.00000000001472,,-1054.9999999999857
2015.08.03,-568.9999999999973,317.0000000000073,478.0000000000006,425.0000000000087,-314.99999999999864,163.00000000000205,-420.9999999999936,4.000000000004,52.99999999999194,38.99999999998727,112.00000000002319,-896.000000000008,-3.0000000000143245,261.0000000000001,-1027.0000000000002,14.000000000002899,237.00000000000898,39.00000000000014,146.00000000000168,,-942.999999999973
2015.08.03,-499.9999999999893,198.99999999999807,442.9999999999934,258.0000000000027,-269.9999999999925,185.99999999999727,-368.9999999999971,70.0000000000034,80.99999999999774,-34.99999999999659,246.00000000001288,-871.0000000000217,88.99999999999864,380.00000000000256,-951.9999999999973,-93.99999999999409,143.00000000000068,-41.9999999999976,205.00000000001074,,-832.9999999999682
2015.08.03,-389.99999999997925,126.00000000000477,414.00000000000324,258.0000000000027,-164.99999999999292,139.99999999999568,-361.9999999999957,130.0000000000079,51.99999999999649,-128.00000000001432,334.00000000001205,-1061.000000000023,133.99999999998613,468.9999999999861,-1032.999999999995,-123.00000000000644,171.00000000000648,-35.00000000000725,252.0000000000078,,-817.0000000000045
2015.08.03,-205.99999999999508,105.99999999999454,360.9999999999891,310.0000000000103,-49.99999999999449,117.00000000000044,-366.9999999999951,143.9999999999997,46.999999999997044,-118.99999999999977,368.00000000001273,-1136.000000000026,64.99999999999773,429.99999999999704,-1135.9999999999814,-124.99999999999733,252.00000000000955,86.99999999999264,331.0000000000146,,-520.9999999999736
2015.08.03,-158.99999999999804,43.99999999999693,262.999999999991,301.0000000000068,-72.99999999998974,46.00000000000159,-349.99999999999477,171.00000000001003,49.99999999999449,-87.99999999999386,240.00000000001796,-1136.999999999988,37.00000000000614,330.9999999999924,-1118.9999999999811,-100.99999999999554,283.00000000000125,147.99999999999258,381.0000000000091,,-731.9999999999206
2015.08.03,-357.99999999999164,61.99999999999761,290.9999999999968,365.0000000000042,-17.999999999984695,7.9999999999968985,-312.00000000000114,201.00000000000674,23.999999999990695,26.999999999986812,217.0000000000005,-1129.0000000000243,-75.9999999999934,228.99999999999034,-1031.9999999999884,-157.99999999999147,346.00000000000364,191.99999999999218,371.00000000001023,,-749.9999999999984
2015.08.03,-356.9999999999851,99.99999999999432,462.9999999999912,393.00000000001,-43.999999999999595,78.99999999999574,-303.9999999999932,184.00000000000637,31.999999999998696,126.00000000000477,294.0000000000165,-960.9999999999897,-97.00000000000841,366.999999999984,-959.9999999999831,-121.99999999999989,364.0000000000043,122.99999999999534,339.0000000000004,,19.000000000042917
2015.08.03,-443.99999999999994,64.99999999999773,502.9999999999868,388.0000000000106,26.999999999999247,102.99999999999754,-309.99999999999915,189.00000000000583,27.999999999994696,168.99999999998272,410.0000000000215,-1047.9999999999823,-239.00000000000432,421.0000000000047,-990.000000000002,-114.99999999999844,379.0000000000049,107.99999999999699,341.00000000001353,,-14.999999999969361
2015.08.03,-495.99999999998533,-7.999999999995566,608.9999999999928,482.00000000000466,-137.9999999999937,132.99999999999423,-395.99999999999636,131.00000000000333,25.999999999992696,405.00000000000114,371.99999999999454,-1097.999999999999,-316.0000000000025,375.9999999999986,-1057.9999999999811,-147.99999999999258,531.9999999999965,169.99999999999238,408.00000000000836,,-13.99999999996686
2015.08.03,-449.9999999999948,-13.00000000000523,553.0000000000035,481.0000000000092,-151.9999999999966,120.99999999999334,-390.0000000000015,145.00000000000622,40.99999999999105,415.9999999999968,343.0000000000266,-1130.9999999999932,-283.00000000001546,344.99999999999534,-1082.9999999999895,-96.00000000000719,549.0000000000066,169.99999999999238,418.0000000000073,,-15.999999999975103
2015.08.03,-443.99999999999994,-13.999999999995794,493.99999999999443,441.0000000000025,-148.99999999999915,114.99999999999844,-391.9999999999924,133.00000000000534,28.999999999990145,439.9999999999977,247.00000000001944,-1031.000000000004,-313.99999999999295,246.99999999999721,-990.000000000002,-171.99999999999437,524.0000000000009,208.99999999999253,417.0000000000007,,-209.99999999998136
2015.08.03,-446.9999999999974,10.99999999999568,539.999999999985,473.0000000000012,-97.9999999999981,56.0000000000005,-371.99999999999454,149.00000000001023,17.000000000000348,411.00000000000136,281.0000000000201,-1051.0000000000018,-372.99999999999045,241.99999999998667,-931.9999999999995,-180.0000000000024,540.0000000000063,156.99999999999602,341.00000000001353,,-234.99999999996737
2015.08.03,-492.9999999999879,28.000000000005798,584.9999999999911,453.0000000000034,62.000000000006494,15.999999999993797,-252.99999999999213,214.00000000000307,36.999999999998145,429.00000000000205,292.00000000000335,-993.9999999999837,-317.0000000000073,309.99999999998806,-931.9999999999995,-130.99999999999224,490.0000000000091,139.99999999999568,314.00000000001427,,250.00000000005156
2015.08.03,-482.999999999989,69.00000000000261,602.999999999998,451.0000000000014,103.00000000000864,35.999999999991594,-232.99999999999432,165.9999999999995,40.99999999999105,442.99999999998363,304.0000000000376,-898.9999999999832,-281.0000000000059,341.99999999999784,-861.0000000000007,-80.99999999999774,466.0000000000082,91.99999999999208,213.00000000001873,,491.00000000006
2015.08.03,-479.99999999999153,82.99999999999841,675.0000000000034,370.00000000000364,97.00000000001374,95.00000000000064,-213.99999999999199,51.000000000001044,41.9999999999976,362.99999999999955,409.0000000000149,-869.0000000000086,-247.99999999999045,421.0000000000047,-837.9999999999832,48.99999999998794,364.0000000000043,0.0,-88.99999999998354,,281.00000000008083
2015.08.03,-483.99999999999557,94.99999999999886,688.9999999999841,355.0000000000053,54.0000000000207,93.99999999999409,-164.99999999999292,-73.99999999999629,67.9999999999903,370.00000000000455,435.0000000000076,-668.0000000000241,-206.99999999999363,485.0000000000021,-788.9999999999952,402.9999999999978,329.00000000000773,-80.99999999999774,-293.99999999999426,,615.0000000000234
2015.08.03,-465.99999999998863,111.0000000000042,661.9999999999848,300.0000000000003,41.000000000002146,129.9999999999968,-135.99999999999167,-148.99999999999915,42.999999999993044,316.0000000000025,412.9999999999967,-520.9999999999936,-192.00000000000728,426.9999999999996,-668.0000000000019,504.9999999999999,230.00000000000398,-123.00000000000644,-464.9999999999821,,458.0000000000128
2015.08.04,-463.9999999999977,134.00000000000034,671.9999999999837,278.00000000000045,24.000000000001798,127.99999999999478,-156.99999999999602,-228.99999999999034,27.999999999994696,299.0000000000066,432.00000000003234,-526.9999999999886,-176.00000000001614,441.99999999998687,-627.9999999999841,564.000000000009,201.99999999999818,-131.00000000000333,-637.9999999999831,,253.00000000004945
2015.08.04,-477.99999999997846,112.99999999999955,682.9999999999892,339.0000000000004,42.0000000000087,134.0000000000008,-191.99999999999218,-173.9999999999964,51.99999999999649,313.99999999999295,443.0000000000156,-703.9999999999935,-186.00000000000705,445.99999999999085,-767.9999999999909,567.9999999999907,281.9999999999965,-75.9999999999983,-432.9999999999945,,405.0000000000303
2015.08.04,-448.9999999999883,90.00000000000341,610.9999999999837,356.00000000000074,70.99999999999883,97.00000000000264,-198.99999999999363,-92.99999999999864,56.99999999999594,326.9999999999982,381.0000000000091,-742.0000000000205,-171.99999999999704,441.0000000000025,-794.9999999999901,656.9999999999965,332.9999999999984,2.999999999997449,-295.99999999998516,,678.0000000000139
2015.08.04,-440.9999999999803,81.00000000000307,591.9999999999925,364.00000000000875,75.00000000000284,73.99999999999629,-207.00000000000162,-61.999999999995396,47.9999999999925,323.99999999998386,351.99999999999676,-763.0000000000248,-194.00000000001683,421.99999999998903,-825.9999999999934,617.0000000000009,335.9999999999985,12.000000000000899,-254.999999999983,,548.9999999999707
2015.08.04,-436.9999999999985,93.99999999999409,645.999999999991,395.0000000000009,92.00000000000318,107.99999999999699,-224.000000000002,-80.99999999999774,56.99999999999594,344.99999999999886,425.0000000000309,-842.0000000000094,-185.00000000000227,441.99999999998687,-862.9999999999916,609.9999999999994,383.0000000000098,34.99999999999615,-227.99999999998377,,772.0000000000189
2015.08.04,-437.99999999998283,54.000000000002046,688.9999999999841,402.00000000000233,121.00000000001555,108.99999999999244,-226.99999999999943,-75.9999999999983,39.00000000000014,376.9999999999811,477.0000000000163,-899.9999999999897,-246.00000000000932,489.99999999999045,-876.9999999999944,614.9999999999877,415.00000000000625,12.999999999996348,-224.99999999998633,,812.0000000000146
2015.08.04,-497.99999999999847,43.00000000000637,719.000000000003,392.00000000000347,89.00000000000574,139.99999999999568,-241.99999999999778,-75.9999999999983,-21.999999999999797,382.99999999998136,546.0000000000242,-944.0000000000115,-414.0000000000157,377.9999999999894,-846.9999999999977,496.99999999999187,406.0000000000059,-11.00000000000545,-224.99999999998633,,313.9999999999959
2015.08.04,-582.999999999978,103.9999999999992,846.9999999999977,472.00000000000574,133.00000000000534,129.00000000000134,-224.000000000002,-69.9999999999923,-34.000000000000696,379.99999999999545,539.0000000000227,-947.9999999999933,-408.9999999999918,402.9999999999978,-725.9999999999823,453.99999999999886,423.0000000000018,-3.0000000000085514,-207.99999999998596,,679.0000000000912
2015.08.04,-558.9999999999984,131.00000000000023,800.0000000000007,426.00000000000415,109.00000000000354,136.99999999999824,-222.99999999999542,-122.99999999999534,-20.0000000000089,379.99999999999545,543.0000000000045,-876.0000000000101,-384.9999999999909,393.99999999998323,-743.9999999999891,483.99999999999557,380.00000000000966,-45.000000000006146,-335.9999999999808,,473.0000000000201
2015.08.04,-519.9999999999872,138.9999999999958,809.9999999999997,179.00000000000693,155.00000000001623,126.99999999999933,-203.99999999999307,-127.99999999999478,-54.00000000000959,126.00000000000477,632.0000000000103,-756.9999999999854,-331.0000000000173,441.0000000000025,-659.999999999994,449.9999999999948,55.999999999997385,-350.00000000000585,-603.9999999999824,,-492.99999999994156
2015.08.04,-375.9999999999986,170.0000000000017,760.9999999999894,151.00000000000114,207.00000000000162,120.99999999999334,12.000000000000899,-66.99999999999484,-54.00000000000959,114.99999999998067,728.0000000000175,-373.00000000000114,-233.0000000000041,444.9999999999843,-305.9999999999841,489.99999999999045,30.000000000001137,-370.00000000000364,-625.9999999999932,,824.9999999999732
2015.08.04,-385.99999999999744,156.0000000000059,791.9999999999927,192.00000000000327,167.00000000000603,151.9999999999966,-30.999999999992145,-111.99999999998988,-20.0000000000089,79.99999999998408,728.0000000000175,-402.0000000000135,-213.99999999999864,489.99999999999045,-383.99999999998437,656.9999999999965,76.99999999999818,-326.9999999999995,-620.9999999999827,,994.0000000000241
2015.08.04,-393.99999999998323,200.00000000000284,797.9999999999876,223.00000000000654,186.0000000000195,161.00000000000003,-35.999999999991594,-113.99999999999189,-32.0000000000098,73.99999999998386,724.0000000000357,-421.0000000000047,-182.00000000001637,490.999999999997,-380.9999999999869,632.9999999999947,93.00000000000352,-304.00000000000426,-597.9999999999874,,1121.000000000055
2015.08.04,-435.9999999999919,194.00000000000261,795.9999999999967,217.0000000000005,172.0000000000166,164.99999999999292,-19.00000000000235,-78.99999999999574,-31.000000000003247,85.99999999998431,679.0000000000074,-373.00000000000114,-228.00000000000864,453.99999999999886,-331.999999999999,519.0000000000028,79.9999999999983,-309.0000000000037,-598.999999999994,,956.000000000001
2015.08.04,-402.9999999999978,161.00000000000136,791.9999999999927,187.00000000000384,186.0000000000195,98.99999999999353,1.0000000000065512,-85.99999999999719,-34.000000000000696,156.0000000000059,686.0000000000089,-356.00000000002296,-251.00000000000477,434.000000000001,-318.9999999999804,475.0000000000032,61.99999999999761,-372.0000000000057,-583.9999999999845,,834.0000000000402
2015.08.04,-367.99999999999056,72.00000000000273,724.9999999999978,-326.9999999999995,199.00000000001583,95.99999999999609,-41.9999999999976,-117.99999999999588,-71.00000000000995,156.0000000000059,642.0000000000314,-281.0000000000201,-388.00000000000523,365.99999999999966,-262.999999999991,346.0000000000019,-522.9999999999961,-958.0000000000033,-1422.9999999999966,,-2159.9999999999545
2015.08.04,-366.999999999984,103.9999999999992,652.9999999999925,-390.99999999999693,186.0000000000195,85.99999999999719,508.00000000000847,-105.99999999999498,-46.00000000000159,194.99999999999318,541.9999999999981,1232.9999999999952,-293.00000000000637,332.9999999999833,805.0000000000113,398.9999999999938,-596.0000000000036,-1019.0000000000032,-1457.9999999999816,,768.0000000000189
2015.08.04,-351.99999999999676,15.000000000000568,483.99999999999557,-567.9999999999907,153.00000000000313,58.99999999999794,540.0000000000072,-52.99999999999194,-33.000000000005244,205.99999999998886,418.00000000002944,1270.0000000000155,-262.00000000000045,303.9999999999932,831.000000000004,259.0000000000092,-789.0000000000015,-1131.0000000000043,-1420.9999999999834,,-69.99999999992951
2015.08.04,-273.9999999999965,16.000000000005343,370.00000000000364,-693.9999999999947,130.0000000000079,36.999999999998145,660.000000000005,39.00000000000014,-42.0000000000087,73.99999999998386,382.0000000000157,1688.0000000000007,-233.0000000000041,204.99999999998852,1070.9999999999998,-51.000000000001044,-921.999999999997,-1224.000000000003,-1488.0000000000005,,-255.99999999999704
2015.08.04,-329.99999999998585,58.000000000006935,397.99999999998727,-633.9999999999901,-7.999999999985796,75.9999999999983,672.0000000000059,60.99999999999994,-30.000000000007798,74.99999999998863,276.0000000000318,1847.999999999983,-186.00000000000705,232.99999999999432,1160.0000000000055,-93.99999999999409,-905.9999999999917,-1153.9999999999995,-1397.9999999999882,,117.00000000005093
2015.08.04,-419.9999999999982,22.00000000000557,304.9999999999997,-636.9999999999986,-87.99999999999919,30.999999999992145,596.0000000000076,-6.999999999990347,4.999999999999449,100.99999999999909,48.000000000003595,1844.0000000000011,-128.00000000001432,209.9999999999991,1029.9999999999975,28.999999999990145,-875.0,-1140.0000000000077,-1397.9999999999882,,-472.0000000000018
2015.08.04,-304.9999999999997,-69.00000000000261,236.99999999999832,-785.9999999999978,-97.9999999999981,-4.000000000004,675.0000000000034,121.99999999999989,31.999999999998696,176.9999999999925,44.0000000000218,2085.9999999999877,-198.0000000000075,171.99999999999437,1123.0000000000073,-22.999999999995246,-965.0000000000034,-1219.0000000000034,-1457.9999999999816,,-456.99999999998954
2015.08.04,-543.999999999989,-31.00000000000591,182.99999999999983,-740.9999999999917,-219.99999999999798,-29.000000000001247,692.0000000000038,116.00000000000499,72.99999999998974,55.999999999983174,-308.9999999999815,2038.999999999991,-58.9999999999975,177.00000000000495,1056.0000000000125,35.999999999991594,-972.999999999999,-1195.0000000000016,-1337.9999999999948,,-1010.9999999999782
2015.08.04,-592.9999999999991,75.00000000000284,231.0000000000034,-748.9999999999997,-268.9999999999859,-58.99999999999794,724.9999999999978,149.00000000001023,112.99999999999643,149.0000000000009,-355.99999999997857,2234.999999999987,-3.9999999999906777,164.99999999999292,1154.0000000000105,-117.99999999999588,-1024.000000000001,-1149.0,-1330.9999999999934,,-655.9999999999402
2015.08.04,-476.9999999999941,94.99999999999886,285.99999999998624,-728.9999999999908,-194.99999999998963,25.999999999992696,677.0000000000053,113.00000000000753,84.99999999999064,237.99999999999955,-177.00000000000495,2129.000000000003,-54.000000000002046,268.9999999999859,1136.0000000000036,-103.00000000000864,-1009.0000000000003,-1185.0000000000027,-1349.9999999999845,,-225.00000000000455
2015.08.04,-495.99999999998533,93.99999999999409,337.99999999999386,-740.9999999999917,-247.99999999998158,10.999999999994348,702.9999999999981,120.00000000000898,139.99999999999568,216.00000000000819,-107.99999999999699,2368.0000000000146,-30.000000000001137,232.99999999999432,1123.0000000000073,14.000000000002899,-1042.9999999999923,-1227.0000000000002,-1354.999999999995,,112.00000000006798
2015.08.04,-467.99999999997954,72.99999999999329,331.999999999999,-760.9999999999894,-209.9999999999991,80.99999999999774,748.0000000000042,164.00000000000858,190.99999999999673,275.0000000000057,14.000000000002899,2400.0000000000023,110.99999999999,421.0000000000047,1135.0000000000193,42.0000000000087,-1042.0000000000016,-1319.0000000000034,-1357.9999999999925,,829.0000000000675
2015.08.04,-414.9999999999876,61.99999999999761,465.0000000000043,-836.9999999999989,-95.00000000000064,56.0000000000005,779.0000000000075,182.99999999999983,152.99999999999204,231.99999999999932,211.00000000000563,2441.000000000004,42.00000000000159,563.9999999999867,1129.0000000000023,-83.9999999999952,-1115.9999999999995,-1471.0,-1408.9999999999936,,890.0000000000259
2015.08.04,-350.9999999999902,31.00000000000591,375.9999999999986,-885.999999999998,43.999999999999595,-55.000000000005045,870.0000000000041,265.0000000000041,118.99999999999133,200.9999999999934,165.00000000001512,2449.0000000000123,39.99999999999204,573.0000000000013,1272.0000000000064,-114.99999999999844,-1164.999999999992,-1473.000000000002,-1388.999999999996,,971.0000000000432
