date,USDCAD,AUDCAD,AUDNZD,empty,sum
2017.04.11,597.0000000000031,393.9999999999944,-200.99999999998454,,790.000000000013
2017.04.11,697.9999999999986,487.99999999999955,-218.99999999999142,,967.0000000000068
2017.04.11,629.9999999999973,434.9999999999965,-242.99999999999324,,822.0000000000005
2017.04.11,595.9999999999966,440.9999999999914,-211.99999999998997,,824.999999999998
2017.04.11,632.9999999999947,423.9999999999911,-191.99999999999218,,864.9999999999935
2017.04.11,666.000000000011,453.99999999999886,-235.99999999999176,,884.0000000000182
2017.04.11,713.0000000000081,453.99999999999886,-226.99999999999943,,940.0000000000074
2017.04.12,713.0000000000081,458.9999999999983,-234.99999999998522,,937.0000000000211
2017.04.12,703.0000000000092,469.99999999999267,-207.99999999998596,,965.0000000000159
2017.04.12,676.9999999999943,444.9999999999954,-207.99999999998596,,914.0000000000039
2017.04.12,665.0000000000044,372.99999999999,-121.99999999999989,,915.9999999999947
2017.04.12,669.0000000000085,370.9999999999991,-129.99999999998568,,910.000000000022
2017.04.12,695.0000000000011,413.99999999999216,-143.99999999998857,,965.0000000000045
2017.04.12,678.0000000000008,326.0000000000041,-89.99999999999008,,914.0000000000148
2017.04.12,662.000000000007,405.9999999999952,-164.99999999999292,,903.0000000000093
2017.04.12,632.9999999999947,445.99999999999085,-164.99999999999292,,913.9999999999925
2017.04.12,649.0000000000107,408.9999999999927,-58.000000000002494,,1000.0000000000009
2017.04.12,590.0000000000016,489.99999999999045,-46.999999999997044,,1032.999999999995
2017.04.12,608.0000000000085,534.9999999999966,-39.999999999995595,,1103.0000000000093
2017.04.12,609.9999999999994,440.9999999999914,14.000000000002899,,1064.9999999999939
2017.04.12,645.999999999991,491.99999999999244,-37.99999999998249,,1100.000000000001
2017.04.12,641.0000000000027,454.9999999999943,-62.99999999999084,,1033.0000000000061
2017.04.12,622.9999999999958,454.9999999999943,-110.99999999999443,,966.9999999999956
2017.04.12,605.9999999999955,422.9999999999956,-69.9999999999923,,958.9999999999989
2017.04.12,611.000000000006,381.99999999999346,-48.99999999998794,,944.0000000000116
2017.04.12,682.0000000000048,453.99999999999886,-70.99999999999883,,1065.0000000000048
2017.04.12,736.0000000000033,574.9999999999922,-34.99999999998504,,1276.0000000000105
2017.04.12,788.0000000000109,491.99999999999244,82.00000000000429,,1362.0000000000077
2017.04.12,705.0000000000001,465.9999999999998,93.00000000000975,,1264.0000000000098
2017.04.12,689.9999999999907,403.99999999999324,136.00000000000279,,1229.9999999999866
2017.04.12,720.0000000000095,488.999999999995,77.00000000001594,,1286.0000000000205
2017.04.12,778.9999999999964,529.9999999999972,119.00000000000244,,1427.9999999999961
2017.04.12,717.9999999999964,515.9999999999942,165.00000000001512,,1399.0000000000055
2017.04.12,673.9999999999968,596.9999999999919,168.0000000000126,,1439.0000000000011
2017.04.12,770.000000000004,637.9999999999941,204.00000000000418,,1612.0000000000023
2017.04.12,709.0000000000041,605.9999999999955,256.99999999999613,,1571.9999999999957
2017.04.12,740.9999999999917,668.9999999999974,185.99999999999727,,1595.9999999999864
2017.04.12,790.0000000000018,657.9999999999919,201.00000000000674,,1649.0000000000005
2017.04.12,770.000000000004,672.9999999999902,199.00000000001583,,1642.00000000001
2017.04.12,868.000000000002,685.9999999999977,268.0000000000016,,1822.0000000000014
2017.04.12,873.999999999997,740.9999999999917,228.00000000000597,,1842.9999999999945
2017.04.12,1268.0000000000025,962.9999999999916,223.00000000001762,,2454.000000000012
2017.04.12,1259.9999999999945,977.99999999999,151.00000000001222,,2388.999999999997
2017.04.12,1097.999999999999,794.9999999999901,296.0000000000074,,2188.9999999999964
2017.04.12,920.9999999999941,792.9999999999993,130.0000000000079,,1844.0000000000014
2017.04.12,849.0000000000109,787.9999999999998,144.0000000000108,,1781.0000000000214
2017.04.12,882.9999999999893,852.9999999999926,70.0000000000145,,1805.9999999999964
2017.04.12,805.0000000000113,806.999999999991,52.000000000007596,,1664.0000000000098
2017.04.12,937.00000000001,846.9999999999977,151.9999999999966,,1936.0000000000043
2017.04.12,920.9999999999941,871.999999999995,167.00000000000603,,1959.999999999995
2017.04.12,744.9999999999957,786.9999999999933,199.00000000001583,,1731.000000000005
2017.04.12,1063.9999999999982,668.9999999999974,23.00000000001745,,1756.000000000013
2017.04.12,1229.9999999999977,712.9999999999969,75.00000000000284,,2017.9999999999973
2017.04.12,1400.0000000000011,759.999999999994,16.000000000016,,2176.000000000011
2017.04.12,1428.9999999999914,672.9999999999902,-22.999999999995246,,2078.9999999999864
2017.04.13,1486.9999999999939,600.999999999996,-31.999999999987594,,2056.0000000000023
2017.04.13,1482.99999999999,594.99999999999,-146.00000000000168,,1931.9999999999784
2017.04.13,1461.0000000000011,583.0000000000002,-26.999999999999247,,2017.000000000002
2017.04.13,1469.9999999999936,614.9999999999989,-97.9999999999981,,1986.9999999999945
2017.04.13,1520.9999999999945,549.9999999999949,-146.00000000000168,,1924.999999999988
2017.04.13,1513.0000000000089,549.9999999999949,-158.99999999999804,,1904.0000000000057
2017.04.13,1513.0000000000089,517.0000000000008,-97.9999999999981,,1932.0000000000114
2017.04.13,1513.0000000000089,556.9999999999964,-174.99999999999181,,1895.0000000000136
2017.04.13,1571.0000000000114,571.9999999999948,-229.99999999999687,,1913.0000000000095
2017.04.13,1628.9999999999916,410.9999999999947,25.00000000000835,,2064.9999999999945
2017.04.13,1600.0000000000014,209.9999999999991,256.00000000001177,,2066.0000000000123
2017.04.13,1615.000000000011,164.99999999999292,204.00000000000418,,1984.000000000008
2017.04.13,1632.9999999999955,116.00000000000499,364.00000000000875,,2113.000000000009
2017.04.13,1642.9999999999945,31.000000000003247,368.9999999999971,,2042.9999999999948
2017.04.13,1622.9999999999966,62.99999999999084,348.9999999999993,,2034.9999999999868
2017.04.13,1656.9999999999973,22.999999999995246,337.0000000000095,,2017.000000000002
2017.04.13,1597.0000000000039,-5.000000000010552,387.000000000004,,1978.9999999999973
2017.04.13,1611.9999999999911,-63.000000000013046,461.0000000000003,,2009.9999999999784
2017.04.13,1585.9999999999986,-96.00000000000719,385.00000000001313,,1875.0000000000045
2017.04.13,1496.9999999999927,-32.999999999994145,334.9999999999964,,1798.999999999995
2017.04.13,1669.0000000000093,17.999999999984695,394.00000000000546,,2080.9999999999995
2017.04.13,1699.0000000000061,-18.0000000000069,463.0000000000134,,2144.0000000000127
2017.04.13,1639.999999999997,-49.99999999999449,433.0000000000167,,2023.000000000019
2017.04.13,1600.0000000000014,-5.999999999994898,324.9999999999975,,1919.0000000000039
2017.04.13,1590.0000000000025,24.000000000001798,290.9999999999968,,1905.0000000000011
2017.04.13,1561.9999999999968,2.999999999997449,233.00000000001654,,1798.000000000011
2017.04.13,1554.9999999999952,24.000000000001798,172.0000000000166,,1751.0000000000136
2017.04.13,1520.0000000000102,-2.0000000000131024,267.0000000000172,,1785.0000000000143
2017.04.13,1480.999999999999,-31.000000000003247,297.9999999999983,,1747.999999999994
2017.04.13,1541.9999999999989,99.00000000000463,215.00000000000963,,1856.000000000013
2017.04.13,1597.0000000000039,65.99999999998829,161.00000000001114,,1824.0000000000034
2017.04.13,1627.0000000000007,-11.00000000000545,261.0000000000001,,1876.9999999999955
2017.04.13,1617.0000000000018,25.999999999992696,192.99999999999872,,1835.9999999999932
2017.04.13,1497.9999999999993,2.999999999997449,197.00000000000273,,1697.9999999999995
2017.04.13,1390.0000000000023,-119.00000000000244,307.99999999999716,,1578.9999999999968
2017.04.13,1279.000000000008,-245.0000000000063,295.0000000000008,,1329.0000000000023
2017.04.13,1307.999999999998,-232.99999999999432,256.99999999999613,,1331.9999999999998
2017.04.13,1280.9999999999989,-270.99999999999903,226.00000000001506,,1236.0000000000148
2017.04.13,1224.000000000003,-324.0000000000132,202.9999999999976,,1102.9999999999873
2017.04.13,1080.9999999999986,-378.00000000001165,185.00000000001293,,888.0
2017.04.13,951.9999999999973,-400.00000000000034,219.00000000001364,,771.0000000000106
2017.04.13,889.0000000000065,-422.00000000001125,199.00000000001583,,666.000000000011
2017.04.13,914.9999999999991,-438.00000000000506,243.00000000001543,,720.0000000000094
2017.04.13,828.9999999999909,-492.0000000000035,212.00000000001216,,548.9999999999995
2017.04.13,693.9999999999947,-499.000000000005,174.00000000000747,,368.99999999999716
2017.04.13,685.0000000000023,-478.0000000000006,167.00000000000603,,374.0000000000077
2017.04.13,618.9999999999918,-506.0000000000064,162.00000000001768,,275.00000000000307
2017.04.13,678.0000000000008,-473.99999999999665,154.0000000000097,,358.00000000001387
2017.04.14,663.999999999998,-517.0000000000119,168.0000000000126,,314.99999999999864
2017.04.14,632.0000000000103,-534.9999999999966,68.00000000000139,,165.00000000001515
2017.04.14,638.9999999999895,-541.9999999999981,114.0000000000141,,211.00000000000557
2017.04.14,625.0000000000089,-548.0000000000151,107.00000000001265,,184.0000000000064
2017.04.14,622.9999999999958,-533.0000000000057,131.99999999999878,,221.9999999999889
2017.04.14,583.0000000000002,-516.0000000000053,191.00000000000784,,258.00000000000273
2017.04.14,658.0000000000031,-449.9999999999948,181.00000000000892,,389.00000000001717
2017.04.14,619.9999999999983,-446.0000000000131,128.000000000017,,302.0000000000022
2017.04.14,692.0000000000038,-436.00000000001415,225.00000000000853,,480.9999999999981
2017.04.14,685.0000000000023,-537.0000000000097,252.0000000000078,,400.0000000000004
2017.04.14,689.0000000000063,-475.0000000000032,246.00000000001288,,460.0000000000159
2017.04.14,672.9999999999902,-465.0000000000043,219.00000000001364,,426.99999999999955
2017.04.14,696.0000000000077,-493.99999999999443,265.0000000000041,,467.0000000000174
2017.04.14,666.9999999999953,-530.0000000000082,303.0000000000088,,439.99999999999596
2017.04.14,678.0000000000008,-507.9999999999973,340.00000000000693,,510.0000000000104
2017.04.14,687.9999999999998,-470.9999999999992,287.9999999999994,,504.99999999999994
2017.04.14,695.0000000000011,-443.99999999999994,270.99999999999903,,522.0000000000002
2017.04.14,680.9999999999983,-382.0000000000157,212.99999999999653,,511.99999999997914
2017.04.14,686.9999999999932,-401.00000000000693,192.99999999999872,,478.999999999985
2017.04.14,695.0000000000011,-485.0000000000021,286.00000000000847,,496.0000000000075
2017.04.14,734.9999999999968,-449.9999999999948,270.00000000001467,,555.0000000000166
2017.04.14,753.0000000000036,-409.99999999999926,252.0000000000078,,595.0000000000122
2017.04.14,767.9999999999909,-377.0000000000051,204.00000000000418,,594.99999999999
2017.04.14,788.9999999999952,-405.0000000000109,269.00000000000813,,652.9999999999925
2017.04.14,787.0000000000043,-407.0000000000018,268.0000000000016,,648.0000000000041
2017.04.14,758.9999999999985,-506.0000000000064,225.00000000000853,,478.0000000000006
2017.04.14,827.0,-468.00000000000176,263.00000000001324,,622.0000000000115
2017.04.14,825.9999999999934,-449.9999999999948,190.00000000000128,,565.9999999999999
2017.04.14,791.9999999999927,-483.99999999999557,250.00000000001688,,558.0000000000141
2017.04.14,753.0000000000036,-507.9999999999973,300.00000000001137,,545.0000000000177
2017.04.14,805.9999999999956,-429.00000000001273,268.0000000000016,,644.9999999999844
2017.04.14,832.0000000000105,-557.0000000000075,290.9999999999968,,565.9999999999998
2017.04.14,791.0000000000084,-567.0000000000064,260.0000000000158,,484.00000000001785
2017.04.14,797.0000000000033,-480.99999999999807,275.000000000003,,591.0000000000082
2017.04.14,774.9999999999924,-507.000000000013,208.00000000000819,,475.99999999998755
2017.04.14,781.0000000000094,-527.0000000000108,225.00000000000853,,479.00000000000716
2017.04.14,778.9999999999964,-558.9999999999984,266.0000000000107,,486.00000000000864
2017.04.14,767.9999999999909,-463.9999999999977,112.000000000001,,415.9999999999942
2017.04.14,785.9999999999978,-539.0000000000006,168.0000000000126,,415.0000000000099
2017.04.14,784.0000000000069,-573.0000000000013,221.00000000000452,,432.00000000001023
2017.04.14,717.9999999999964,-568.000000000013,165.9999999999995,,315.9999999999829
2017.04.14,709.0000000000041,-558.0000000000141,162.00000000001768,,313.0000000000077
2017.04.14,748.9999999999997,-483.99999999999557,107.99999999999699,,373.0000000000011
2017.04.14,710.0000000000106,-544.0000000000111,156.00000000000057,,322.0
2017.04.14,712.0000000000015,-524.0000000000133,147.00000000000824,,334.9999999999964
2017.04.14,740.9999999999917,-504.9999999999999,158.99999999999804,,394.9999999999899
2017.04.14,696.999999999992,-514.0000000000144,148.99999999999915,,331.99999999997675
2017.04.14,777.0000000000055,-514.0000000000144,86.0000000000083,,348.9999999999993
