,name,direction
0,USDCAD,B
1,NZDUSD,S
2,EURCHF,S
3,CHFJPY,S
4,GBPCAD,B
5,EURJPY,S
6,EURCAD,S
7,EURNZD,B
8,CADJPY,S
9,NZDJPY,S
10,AUDNZD,B
