date,USDCAD,NZDUSD,EURCHF,CHFJPY,GBPCAD,EURJPY,EURCAD,EURNZD,CADJPY,NZDJPY,AUDNZD,empty,sum
2017.04.10,-1.0000000000065512,-31.000000000003247,-86.0000000000083,-36.99999999999193,-55.000000000005045,-33.999999999991815,-48.000000000003595,-97.00000000001374,-61.00000000000705,-52.99999999999727,-0.9999999999843467,,-504.0000000000129
2017.04.10,11.999999999989797,-86.0000000000083,-93.00000000000975,16.000000000005343,-79.99999999999119,-18.000000000000682,-86.0000000000083,-100.0000000000112,-76.99999999999818,-87.99999999999386,16.000000000016,,-584.0000000000103
2017.04.10,38.99999999998904,-91.00000000000774,-93.99999999999409,-152.9999999999916,-66.00000000001049,-186.9999999999976,-83.00000000001084,-112.000000000001,-219.0000000000083,-203.99999999999352,77.00000000001594,,-1093.0000000000102
2017.04.10,42.999999999993044,-92.00000000000318,-90.99999999999665,-201.99999999999818,-90.00000000001229,-221.9999999999942,-49.99999999999449,-141.00000000001333,-250.0,-250.0,103.00000000000864,,-1242.0000000000107
2017.04.10,99.00000000000463,-101.00000000000664,-72.99999999998974,-215.99999999999397,-90.00000000001229,-210.99999999999852,-82.00000000000429,-192.99999999999872,-257.000000000005,-271.0000000000008,124.00000000001299,,-1270.9999999999925
2017.04.10,120.00000000000898,-126.99999999999933,-66.99999999999484,-170.0000000000017,31.000000000003247,-167.99999999999216,-93.00000000000975,-209.00000000001472,-174.0000000000066,-260.9999999999957,124.99999999999733,,-993.0000000000052
2017.04.10,96.99999999999153,-111.00000000000554,-82.99999999998863,-299.99999999999716,-15.00000000000945,-338.99999999999864,-73.00000000001194,-175.00000000001404,-298.0000000000018,-322.9999999999933,117.00000000001154,,-1503.0000000000175
2017.04.10,141.99999999999767,-69.00000000000794,-100.99999999999554,-331.99999999999363,38.0000000000047,-373.00000000000466,-113.00000000000753,-102.00000000000209,-320.99999999999795,-325.00000000000284,181.00000000000892,,-1375.0000000000007
2017.04.10,170.00000000000347,-23.00000000000635,-100.99999999999554,-388.00000000000523,147.99999999999258,-445.99999999999795,-124.99999999999733,-9.000000000014552,-367.00000000000443,-343.9999999999941,253.00000000001432,,-1232.0000000000052
2017.04.10,174.00000000000747,-19.00000000000235,-106.99999999999044,-349.00000000000375,221.99999999998886,-399.0000000000009,-188.00000000001037,15.999999999993797,-308.00000000000693,-271.0000000000008,155.00000000001623,,-1074.0000000000093
2017.04.10,207.00000000000162,15.999999999993797,-90.99999999999665,-378.0000000000001,201.00000000000674,-390.00000000000057,-151.9999999999966,52.99999999999194,-323.99999999999807,-269.999999999996,36.999999999998145,,-1090.999999999996
2017.04.10,259.0000000000092,23.999999999990695,-82.00000000000429,-322.9999999999933,242.99999999999324,-355.99999999999454,-178.00000000001148,58.000000000002494,-248.00000000000466,-229.99999999998977,18.0000000000069,,-814.9999999999955
2017.04.10,251.00000000000122,-15.00000000000945,-69.00000000000794,-331.00000000000307,246.99999999999721,-350.9999999999991,-174.00000000000747,17.000000000000348,-259.00000000000034,-271.99999999999136,-7.0000000000014495,,-963.0000000000215
2017.04.10,234.00000000000088,-30.000000000007798,-76.0000000000094,-346.00000000000364,252.99999999999213,-370.00000000000455,-205.99999999999508,-1.0000000000065512,-249.00000000000944,-280.9999999999917,-35.999999999991594,,-1108.0000000000268
2017.04.10,229.99999999999687,-47.00000000000814,-68.00000000000139,-347.999999999999,289.9999999999903,-364.9999999999949,-215.99999999999397,-2.0000000000131024,-240.0000000000091,-292.0000000000016,-73.99999999999629,,-1132.0000000000305
2017.04.10,228.00000000000597,-68.00000000000139,-65.99999999998829,-382.99999999999557,313.00000000000773,-393.0000000000007,-253.00000000001432,-29.00000000001235,-242.00000000000443,-316.0000000000025,-80.99999999999774,,-1290.0000000000036
2017.04.10,231.0000000000034,-92.00000000000318,-83.9999999999952,-391.00000000000534,296.9999999999917,-411.9999999999919,-280.0000000000136,-59.000000000009045,-248.00000000000466,-343.9999999999941,-92.00000000000318,,-1474.000000000025
2017.04.10,185.99999999999727,-140.0000000000068,-96.99999999999153,-438.0000000000024,310.9999999999946,-498.9999999999952,-317.0000000000117,-66.99999999999484,-278.0000000000058,-412.9999999999967,-126.0000000000039,,-1878.000000000017
2017.04.10,184.00000000000637,-161.00000000000003,-99.99999999998899,-435.99999999999284,323.99999999999096,-500.0,-320.00000000000915,-190.00000000000128,-269.999999999996,-414.99999999999204,-140.99999999999113,,-2024.999999999974
2017.04.10,151.9999999999966,-179.00000000000693,-59.000000000009045,-298.0000000000018,316.99999999998954,-296.99999999999704,-252.0000000000078,-290.9999999999968,-195.99999999999795,-365.99999999999966,-147.99999999999258,,-1617.0000000000234
2017.04.10,157.99999999999147,-162.0000000000066,-89.99999999999008,-245.9999999999951,282.0000000000045,-266.9999999999959,-208.99999999999253,-262.00000000000665,-186.9999999999976,-322.9999999999933,-255.99999999998957,,-1561.9999999999714
2017.04.10,76.99999999999375,-140.0000000000068,-110.00000000001009,-286.00000000000136,303.9999999999932,-328.9999999999935,-156.00000000000057,-175.00000000001404,-281.0000000000059,-334.0000000000032,-270.99999999999903,,-1701.0000000000477
2017.04.10,96.00000000000719,-145.00000000000622,-103.00000000000864,-266.00000000000534,339.0000000000004,-310.99999999999284,-175.00000000001404,-222.99999999999542,-240.99999999999966,-320.99999999999795,-275.000000000003,,-1625.0000000000155
2017.04.10,31.000000000003247,-160.00000000000458,-96.99999999999153,-283.00000000000125,269.9999999999925,-293.99999999999693,-69.00000000000794,-239.00000000001143,-311.00000000000705,-362.99999999999955,-261.9999999999845,,-1777.000000000009
2017.04.10,-1.999999999990898,-155.00000000000514,-106.00000000000608,-265.00000000000057,151.9999999999966,-305.9999999999974,-87.99999999999919,-188.9999999999947,-296.0000000000065,-322.9999999999933,-217.99999999998488,,-1795.9999999999823
2017.04.10,-110.99999999999443,-148.99999999999915,-93.00000000000975,-185.00000000000227,59.99999999999339,-209.00000000000318,2.999999999997449,-263.00000000001324,-323.99999999999807,-308.9999999999975,-191.99999999999218,,-1772.0000000000189
2017.04.10,-42.999999999993044,-154.0000000000097,-106.00000000000608,-111.99999999999477,163.00000000000205,-126.99999999999534,35.00000000000725,-287.9999999999994,-250.0,-265.00000000000057,-153.00000000000313,,-1299.9999999999927
2017.04.10,-41.000000000002146,-151.00000000000114,-103.00000000000864,-144.99999999999602,157.99999999999147,-170.0000000000017,55.000000000005045,-295.0000000000008,-280.00000000000114,-277.9999999999916,-92.99999999998754,,-1342.999999999994
2017.04.10,-175.99999999999838,-143.9999999999997,-87.99999999999919,-155.00000000000114,31.000000000003247,-174.99999999999716,136.00000000000279,-261.0000000000001,-402.000000000001,-278.99999999999636,-61.99999999998429,,-1574.9999999999714
2017.04.10,-204.00000000000418,-117.00000000000044,-110.00000000001009,-203.99999999999352,-28.000000000005798,-250.0,221.00000000000452,-258.0000000000027,-423.0000000000018,-290.9999999999968,-43.999999999999595,,-1708.0000000000102
2017.04.10,-226.99999999999943,-120.00000000000898,-80.99999999999774,-212.0000000000033,-130.0000000000079,-234.99999999999943,241.99999999998667,-252.0000000000078,-499.00000000000944,-322.00000000000273,-95.999999999985,,-1932.000000000035
2017.04.10,-348.9999999999993,-132.0000000000099,-92.00000000000318,-233.99999999999466,-161.99999999999548,-262.999999999991,296.9999999999917,-273.9999999999965,-501.0000000000048,-314.9999999999977,-121.99999999999989,,-2147.000000000001
2017.04.10,-388.9999999999949,-230.000000000008,-133.99999999998968,-188.99999999999295,-190.00000000000128,-248.99999999999523,333.0000000000055,-327.00000000001063,-487.99999999999955,-348.99999999998954,-200.00000000000017,,-2411.9999999999764
2017.04.10,-441.0000000000025,-277.000000000005,-148.99999999999915,-310.0000000000023,-87.99999999999919,-384.9999999999909,299.00000000000483,-320.9999999999935,-573.0000000000075,-447.9999999999933,-236.99999999999832,,-2929.999999999987
2017.04.10,-527.0000000000108,-287.0000000000039,-117.99999999999588,-289.0000000000015,-198.00000000000927,-325.00000000000284,269.9999999999925,-351.99999999999676,-576.0000000000076,-433.9999999999975,-251.99999999998556,,-3088.000000000019
2017.04.10,-417.0000000000007,-293.0000000000099,-129.00000000000134,-260.9999999999957,-95.00000000000064,-328.9999999999935,180.0000000000024,-341.00000000001353,-493.0000000000092,-414.99999999999204,-245.99999999999068,,-2839.0000000000055
2017.04.10,-517.9999999999962,-335.0000000000075,-109.00000000000354,-286.00000000000136,-99.00000000000463,-319.9999999999932,157.99999999999147,-375.9999999999986,-511.0000000000099,-444.0000000000026,-263.99999999999756,,-3104.000000000024
2017.04.10,-520.9999999999936,-348.9999999999993,-153.00000000000313,-257.99999999999557,-146.00000000000168,-293.99999999999693,214.00000000000307,-364.9999999999931,-501.0000000000048,-423.0000000000018,-309.0000000000037,,-3104.999999999991
2017.04.10,-497.99999999999847,-348.9999999999993,-123.99999999999079,-60.000000000002274,-171.00000000001003,-111.0000000000042,148.99999999999915,-337.0000000000095,-337.0000000000033,-301.9999999999925,-333.9999999999899,,-2474.000000000001
2017.04.10,-547.0000000000086,-343.00000000000443,-106.99999999999044,-43.99999999999693,-174.99999999999181,-84.00000000000318,246.99999999999721,-405.9999999999952,-384.00000000000034,-295.99999999999227,-332.9999999999833,,-2471.999999999969
2017.04.10,-611.9999999999903,-321.0000000000046,-110.00000000001009,-39.00000000000148,-278.00000000000045,-75.9999999999934,346.9999999999862,-354.0000000000099,-406.9999999999965,-281.9999999999965,-280.9999999999979,,-2413.0000000000146
2017.04.10,-617.0000000000009,-311.00000000000574,-129.00000000000134,-43.99999999999693,-312.00000000000114,-100.99999999999909,445.99999999999085,-350.00000000000585,-445.99999999999795,-295.99999999999227,-251.99999999998556,,-2411.999999999996
