date,GBPUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPCAD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.02.08,-166.99999999998383,31.999999999987594,-117.99999999999588,-182.99999999999983,-397.0000000000029,-109.00000000000354,-242.00000000000443,-141.99999999999767,-210.99999999999451,-274.9999999999919,-463.99999999999864,-326.9999999999884,22.999999999995246,-134.99999999999625,-180.99999999998673,-183.00000000000693,-270.00000000001023,-322.00000000000273,-204.00000000000418,-258.9999999999981,-39.999999999995595,,-4173.999999999978
2021.02.08,-149.9999999999835,48.99999999998794,-119.99999999999788,-158.0000000000026,-392.9999999999989,-100.0000000000112,-252.00000000000955,-141.99999999999767,-221.99999999999997,-262.999999999991,-470.9999999999752,-333.9999999999899,14.999999999987246,-169.99999999998127,-157.99999999999147,-183.00000000000693,-281.0000000000059,-304.00000000000205,-209.00000000000364,-239.99999999999577,-73.99999999999629,,-4159.999999999965
2021.02.08,-129.99999999998568,87.99999999999919,-102.99999999999754,-146.00000000000168,-384.00000000000654,-107.00000000001265,-240.99999999999966,-126.0000000000039,-210.99999999999451,-251.99999999999667,-447.00000000000273,-346.0000000000019,24.999999999986144,-158.99999999999804,-143.99999999998857,-162.9999999999967,-274.0000000000009,-292.99999999999216,-221.99999999999997,-239.99999999999577,-85.00000000000173,,-3959.9999999999923
2021.02.08,-193.99999999998306,41.000000000002146,-131.99999999999878,-185.99999999999727,-476.9999999999941,-126.0000000000039,-228.9999999999992,-173.00000000000094,-239.0000000000003,-297.9999999999983,-515.9999999999911,-385.99999999999744,-25.00000000000835,-182.99999999999983,-230.9999999999812,-189.00000000000716,-283.00000000000125,-328.00000000000296,-223.00000000000654,-268.99999999999704,-56.99999999999594,,-4702.999999999963
2021.02.08,-245.99999999999068,-8.000000000008,-151.00000000000114,-234.99999999999633,-448.000000000004,-135.00000000001845,-256.0000000000002,-155.00000000000514,-223.99999999999088,-303.9999999999932,-508.99999999998613,-384.9999999999909,17.000000000000348,-127.99999999999478,-214.99999999998744,-182.00000000000216,-279.0000000000106,-346.00000000000364,-216.0000000000051,-296.9999999999917,-28.000000000005798,,-4729.999999999986
2021.02.08,-235.99999999999176,5.999999999994898,-148.99999999999915,-221.00000000000452,-463.9999999999977,-181.00000000000892,-243.0000000000092,-155.00000000000514,-239.0000000000003,-307.99999999999716,-514.9999999999864,-414.9999999999876,52.99999999999194,-144.99999999999514,-198.99999999999363,-177.0000000000067,-286.00000000000136,-344.99999999999886,-226.99999999999943,-300.0000000000003,-49.99999999999449,,-4795.999999999991
2021.02.08,-42.999999999993044,147.99999999999258,-17.999999999995797,-97.9999999999981,-381.99999999999346,-154.0000000000097,-304.00000000000205,-161.00000000000003,-198.99999999999363,-268.0000000000016,-471.99999999998,-367.99999999999056,25.999999999992696,-47.99999999998139,-120.99999999999334,-215.99999999999397,-256.0000000000002,-328.00000000000296,-196.00000000000728,-248.99999999999923,-34.000000000000696,,-3740.999999999952
2021.02.08,-17.000000000000348,102.00000000000209,-21.999999999999797,-139.00000000000023,-361.9999999999957,-163.00000000000205,-290.9999999999968,-165.9999999999995,-175.99999999999838,-281.99999999999335,-433.9999999999975,-248.99999999998812,-4.000000000004,-34.99999999998504,-157.99999999999147,-209.00000000000318,-256.0000000000002,-340.0000000000034,-147.00000000000824,-247.99999999999267,-9.999999999998899,,-3605.9999999999573
2021.02.08,38.0000000000047,139.9999999999846,-5.999999999994898,-107.99999999999699,-373.00000000000114,-170.00000000000347,-228.00000000000864,-199.00000000000472,-220.99999999999343,-312.00000000000114,-391.9999999999959,-268.9999999999859,4.999999999988347,-51.000000000001044,-158.99999999999804,-203.00000000000296,-237.99999999999955,-319.0000000000026,-136.00000000000279,-234.99999999999633,0.0,,-3436.0000000000123
2021.02.08,51.000000000001044,134.99999999999625,-9.00000000000345,-104.99999999999955,-388.9999999999949,-173.00000000000094,-210.99999999999852,-192.99999999999872,-215.99999999999397,-304.9999999999997,-384.9999999999909,-204.00000000000418,-14.000000000002899,-49.99999999999449,-154.99999999999403,-201.99999999999818,-240.99999999999966,-313.99999999999295,-136.99999999999824,-230.99999999999233,9.999999999998899,,-3337.9999999999613
2021.02.08,190.00000000000128,190.00000000000128,78.00000000000028,-29.999999999996696,-235.00000000000742,-164.00000000000858,-270.00000000001023,-157.00000000000713,-120.99999999999334,-215.99999999999397,-263.9999999999816,-71.99999999998319,56.99999999999594,144.0000000000108,45.000000000006146,-189.00000000000716,-160.0000000000108,-248.99999999999523,-63.00000000000195,-163.99999999999747,21.999999999988695,,-1627.9999999999907
2021.02.08,171.00000000001003,137.9999999999937,26.000000000003798,-46.999999999997044,-217.0000000000005,-162.00000000001768,-262.00000000000045,-158.99999999999804,-148.99999999999915,-215.99999999999397,-254.99999999999545,-55.99999999998939,60.99999999999994,78.00000000000028,53.999999999998494,-203.00000000000296,-205.0000000000125,-254.99999999999545,-92.00000000000318,-174.99999999999181,-17.000000000000348,,-1941.9999999999916
2021.02.08,173.00000000000094,136.00000000000279,34.000000000000696,-51.000000000001044,-204.99999999998852,-162.00000000001768,-289.0000000000015,-156.00000000000057,-142.99999999999312,-217.99999999999596,-256.0000000000002,-19.999999999997797,58.99999999998684,86.0000000000083,34.000000000000696,-203.99999999999352,-199.00000000001228,-257.000000000005,-86.0000000000083,-157.99999999999147,-39.999999999995595,,-1922.000000000002
2021.02.08,231.0000000000034,165.9999999999995,75.9999999999983,17.000000000000348,-234.00000000000088,-182.99999999999983,-240.0000000000091,-187.00000000000384,-144.99999999999514,-198.99999999999363,-230.99999999999454,9.999999999998899,28.000000000005798,124.99999999999733,119.00000000000244,-206.00000000000307,-172.00000000001125,-209.00000000000318,-53.999999999998494,-93.99999999999409,-53.00000000001415,,-1435.000000000015
2021.02.08,218.00000000000708,183.99999999998417,18.0000000000069,-2.999999999997449,-326.0000000000041,-248.00000000000378,-168.99999999999693,-231.0000000000034,-253.99999999999866,-258.9999999999981,-177.99999999999727,-44.99999999998394,4.000000000004,-21.999999999988695,63.99999999999739,-164.00000000000148,-175.00000000001137,-182.99999999999272,-141.99999999999767,-139.99999999999568,-114.0000000000141,,-2164.999999999986
2021.02.08,239.00000000001143,170.99999999998784,9.999999999998899,-12.000000000000899,-313.99999999999204,-248.00000000000378,-100.00000000000853,-241.99999999999778,-253.99999999999866,-259.9999999999936,-145.99999999998658,-8.999999999992347,-25.00000000000835,-76.99999999999375,26.999999999999247,-165.99999999999682,-202.0000000000124,-201.99999999999818,-158.0000000000026,-142.99999999999312,-120.00000000000898,,-2230.999999999991
2021.02.08,154.0000000000097,95.00000000000064,-102.00000000000209,-131.99999999999878,-306.00000000000625,-214.00000000000307,-128.0000000000001,-239.0000000000003,-271.9999999999945,-280.9999999999979,-135.99999999999568,-7.999999999985796,-32.0000000000098,-119.99999999998678,-37.99999999998249,-165.99999999999682,-255.00000000000966,-245.00000000000455,-239.0000000000003,-239.99999999999577,-120.00000000000898,,-3023.99999999997
2021.02.08,29.00000000001235,70.99999999999883,-114.00000000000298,-173.9999999999964,-242.99999999999324,-200.00000000000017,-133.00000000000978,-161.00000000000003,-246.99999999999721,-279.99999999999136,-139.99999999998636,-170.00000000000347,113.00000000000753,-79.99999999999119,-85.00000000000173,-102.99999999999443,-219.0000000000083,-254.99999999999545,-265.99999999999955,-291.99999999999227,-102.00000000000209,,-3050.9999999999472
2021.02.08,-119.99999999998678,-131.99999999999878,-329.999999999997,-329.999999999997,-238.99999999998923,-179.00000000001802,-218.00000000000352,-168.00000000000148,-337.99999999999386,-346.9999999999973,-224.99999999999432,-140.99999999999113,43.999999999999595,-348.9999999999993,-275.9999999999874,-170.0000000000017,-383.0000000000098,-365.99999999999966,-352.00000000000784,-325.99999999999295,-131.00000000001444,,-5075.999999999983
2021.02.08,-292.9999999999877,-144.0000000000108,-434.000000000001,-445.0000000000065,-364.9999999999931,-171.00000000001003,-201.99999999999818,-164.00000000000858,-406.9999999999907,-425.99999999999307,-348.99999999998954,-306.9999999999906,35.999999999991594,-516.9999999999897,-502.9999999999868,-168.99999999999693,-466.99999999999875,-456.00000000000307,-484.00000000000665,-478.0000000000006,-146.00000000000168,,-6890.999999999972
2021.02.08,-322.9999999999844,-138.0000000000159,-483.99999999999557,-472.00000000000574,-428.00000000000614,-141.00000000001333,-100.00000000000853,-165.00000000000404,-493.99999999999443,-464.9999999999932,-240.99999999998545,-417.99999999998505,7.999999999985796,-778.9999999999964,-669.9999999999928,-69.99999999999318,-431.0000000000116,-411.00000000000136,-613.000000000008,-537.9999999999941,-141.00000000001333,,-7514.0000000000155
2021.02.08,-276.9999999999939,-75.00000000000284,-448.000000000004,-439.0000000000005,-397.99999999998727,-91.00000000001884,-36.000000000001364,-146.00000000000168,-456.00000000000085,-453.99999999999886,-159.9999999999966,-383.0,-8.000000000008,-713.9999999999924,-663.999999999998,-7.999999999995566,-387.00000000000045,-367.999999999995,-569.0000000000084,-525.9999999999932,-119.00000000000244,,-6725.999999999999
2021.02.08,-220.99999999998232,-8.000000000008,-368.00000000000165,-395.0000000000009,-380.00000000000256,-63.000000000013046,-21.000000000000796,-99.00000000000463,-398.9999999999938,-402.9999999999978,-129.99999999999545,-412.9999999999967,24.000000000001798,-641.999999999987,-603.9999999999824,25.99999999999625,-320.0000000000074,-322.9999999999933,-540.0000000000072,-505.99999999999534,-103.00000000000864,,-5887.999999999982
2021.02.08,-262.999999999991,-73.00000000001194,-404.99999999999983,-411.0000000000058,-350.00000000000585,-64.0000000000196,-61.99999999999761,-133.00000000000534,-401.99999999999125,-402.9999999999978,-186.9999999999834,-360.9999999999891,-14.000000000002899,-628.9999999999907,-584.9999999999911,-37.9999999999967,-362.99999999999955,-359.99999999999943,-495.000000000001,-468.9999999999972,-104.00000000001519,,-6170.999999999993
2021.02.08,-262.999999999991,-85.00000000000173,-390.99999999999693,-411.0000000000058,-361.9999999999957,-74.0000000000185,-61.00000000000705,-131.00000000000333,-391.9999999999924,-415.99999999999415,-176.9999999999925,-329.00000000000153,-26.999999999999247,-600.9999999999849,-581.9999999999936,-37.9999999999967,-344.99999999999886,-352.00000000000387,-487.0000000000041,-473.0000000000012,-95.00000000000064,,-6091.999999999984
2021.02.08,-245.99999999999068,-70.99999999999883,-368.00000000000165,-392.9999999999989,-357.99999999999164,-80.00000000001339,-48.00000000000182,-138.00000000000477,-367.99999999999056,-393.9999999999944,-153.99999999999636,-304.9999999999997,-8.000000000008,-557.9999999999918,-567.9999999999907,-30.000000000001137,-302.0000000000067,-317.99999999999784,-436.9999999999985,-442.9999999999934,-82.00000000000429,,-5668.999999999975
2021.02.08,-269.9999999999925,-127.00000000001043,-343.9999999999999,-368.9999999999971,-371.99999999999454,-89.00000000000574,-40.00000000000625,-169.00000000000804,-349.99999999999477,-373.00000000000114,-179.9999999999784,-268.0000000000016,-51.000000000001044,-468.9999999999861,-485.0000000000021,-66.0000000000025,-290.00000000000625,-304.00000000000205,-383.0,-390.99999999999693,-66.99999999999484,,-5456.999999999982
2021.02.08,-251.00000000000122,-136.00000000000279,-356.9999999999962,-379.0000000000071,-358.9999999999982,-111.00000000001664,-54.000000000002046,-175.00000000000293,-364.9999999999931,-390.99999999999693,-192.99999999998363,-249.99999999999466,-53.999999999998494,-482.999999999989,-459.99999999999375,-88.99999999999864,-326.0000000000076,-329.9999999999983,-387.000000000004,-393.9999999999944,-80.99999999999774,,-5624.999999999976
2021.02.08,-275.000000000003,-153.00000000000313,-381.99999999999346,-400.00000000000034,-388.9999999999949,-139.00000000000023,-49.99999999999716,-182.00000000000438,-380.999999999998,-412.00000000000125,-201.99999999999818,-225.99999999999287,-36.999999999998145,-489.99999999999045,-488.9999999999839,-90.99999999999397,-341.0000000000082,-343.9999999999941,-407.0000000000018,-401.99999999999125,-85.00000000000173,,-5876.999999999949
2021.02.08,-271.99999999998334,-155.00000000001623,-387.99999999999943,-400.00000000000034,-363.9999999999866,-126.0000000000039,-46.00000000000648,-174.00000000000747,-376.99999999999403,-393.9999999999944,-199.99999999998863,-194.99999999998963,-15.999999999993797,-493.99999999999443,-463.9999999999977,-90.00000000000341,-339.00000000001285,-340.0000000000034,-414.9999999999987,-401.99999999999125,-92.00000000000318,,-5742.999999999969
2021.02.08,-275.000000000003,-197.00000000000273,-402.00000000000233,-411.0000000000058,-371.99999999999454,-121.99999999999989,-39.00000000000148,-195.00000000000074,-401.99999999999125,-417.99999999999613,-155.9999999999775,-177.99999999998929,-92.00000000000318,-548.9999999999995,-535.9999999999809,-100.99999999999909,-338.0000000000081,-341.99999999999875,-414.00000000000324,-402.9999999999978,-83.00000000001084,,-6024.999999999966
2021.02.08,-254.999999999983,-165.00000000001512,-395.0000000000009,-421.0000000000047,-397.99999999998727,-123.00000000000644,-45.000000000001705,-207.00000000000162,-412.9999999999967,-439.0000000000005,-199.99999999998863,-225.99999999999287,-92.00000000000318,-563.0000000000024,-573.9999999999857,-94.99999999999886,-352.00000000000387,-364.9999999999949,-417.0000000000007,-405.9999999999952,-121.99999999999989,,-6272.999999999964
2021.02.08,-264.9999999999819,-212.99999999999653,-383.0,-350.00000000000585,-394.00000000000546,-117.00000000001154,-28.999999999996362,-225.00000000000853,-403.99999999999324,-371.99999999999454,-200.9999999999934,-173.99999999998528,-181.00000000000892,-560.9999999999893,-469.99999999999267,-125.0,-352.00000000000387,-299.99999999999716,-382.00000000000455,-330.9999999999924,-161.99999999999548,,-5990.999999999957
2021.02.09,-218.99999999999142,-214.00000000000307,-366.9999999999951,-392.9999999999989,-360.9999999999891,-104.00000000001519,-36.000000000001364,-164.00000000000858,-390.99999999999693,-351.99999999999676,-159.9999999999966,-90.99999999999665,-217.0000000000005,-689.9999999999907,-641.999999999987,-90.99999999999397,-333.0000000000126,-349.9999999999943,-372.0000000000057,-373.99999999999653,-139.00000000000023,,-6059.999999999971
2021.02.09,-228.99999999999034,-212.00000000001216,-397.99999999999835,-365.0000000000042,-319.0000000000026,-95.00000000000064,-34.000000000006025,-161.00000000000003,-375.9999999999986,-378.00000000000057,-199.99999999998863,-95.999999999985,-151.9999999999966,-610.9999999999837,-539.0000000000006,-96.00000000000364,-368.0000000000092,-334.0000000000032,-380.999999999998,-334.9999999999964,-119.00000000000244,,-5797.999999999981
2021.02.09,-261.9999999999845,-200.00000000000017,-388.9999999999949,-375.0000000000031,-378.999999999996,-100.0000000000112,-40.99999999999682,-212.00000000000108,-396.9999999999918,-393.9999999999944,-193.9999999999884,-153.9999999999875,-134.00000000001188,-563.0000000000024,-489.99999999999045,-120.99999999999511,-346.00000000000364,-325.00000000000284,-384.00000000000654,-337.99999999999386,-127.00000000001043,,-5924.999999999966
2021.02.09,-287.9999999999994,-190.00000000000128,-424.9999999999976,-419.00000000000273,-383.0,-104.00000000001519,-52.99999999999727,-209.9999999999991,-417.99999999999613,-418.9999999999916,-210.9999999999843,-187.00000000000384,-120.99999999999334,-600.9999999999849,-557.9999999999918,-123.00000000000466,-380.00000000000966,-364.0000000000043,-429.0000000000016,-395.99999999999636,-139.00000000000023,,-6417.999999999976
2021.02.09,-331.999999999999,-202.00000000001327,-436.00000000000307,-446.9999999999974,-380.9999999999869,-99.00000000000463,-58.000000000006935,-195.00000000000074,-417.99999999999613,-425.99999999999307,-223.99999999998954,-215.99999999999397,-97.9999999999981,-600.0000000000006,-579.9999999999806,-100.99999999999909,-382.000000000005,-379.99999999999545,-431.0000000000036,-430.9999999999925,-100.99999999999554,,-6537.999999999956
2021.02.09,-391.9999999999924,-246.99999999999721,-500.00000000000045,-497.99999999999847,-428.00000000000614,-120.00000000000898,-40.99999999999682,-206.00000000000617,-457.99999999999176,-464.9999999999932,-247.99999999999045,-244.9999999999841,-83.00000000001084,-663.999999999998,-641.999999999987,-100.99999999999909,-411.00000000000136,-400.99999999999625,-472.00000000000574,-456.00000000000085,-119.00000000000244,,-7196.999999999969
2021.02.09,-429.99999999999704,-282.0000000000045,-544.9999999999955,-500.00000000000045,-414.00000000000324,-111.00000000001664,-43.00000000000637,-197.99999999999818,-468.9999999999972,-456.00000000000085,-224.99999999999432,-218.99999999999142,-96.00000000000719,-720.9999999999939,-626.9999999999998,-90.00000000000341,-434.0000000000117,-388.00000000000523,-500.00000000000045,-436.9999999999985,-146.00000000000168,,-7331.000000000029
2021.02.09,-424.00000000000216,-287.000000000015,-544.9999999999955,-507.0000000000019,-415.99999999999415,-106.00000000000608,-55.00000000000682,-192.99999999999872,-464.9999999999932,-434.000000000001,-229.99999999998977,-238.99999999998923,-83.00000000001084,-705.0000000000001,-596.9999999999809,-94.99999999999886,-435.0000000000023,-385.9999999999957,-494.00000000000557,-424.9999999999976,-168.99999999999693,,-7289.999999999981
2021.02.09,-585.9999999999976,-334.00000000001205,-612.0000000000015,-612.9999999999969,-414.00000000000324,-118.00000000001809,-91.00000000000819,-185.00000000000182,-458.9999999999983,-495.9999999999964,-256.0000000000002,-351.99999999999676,-72.0000000000054,-678.0000000000008,-735.9999999999811,-85.99999999999852,-427.0000000000067,-445.99999999999795,-544.0,-534.9999999999966,-153.00000000000313,,-8193.00000000002
2021.02.09,-668.0000000000019,-367.0000000000062,-642.9999999999936,-684.0000000000068,-417.0000000000007,-100.0000000000112,-63.00000000000239,-139.00000000000023,-453.99999999999886,-498.9999999999939,-245.9999999999809,-417.0000000000007,31.000000000003247,-686.9999999999932,-768.9999999999975,-48.00000000000182,-431.0000000000116,-465.0000000000034,-558.000000000003,-597.9999999999985,-66.00000000001049,,-8288.000000000015
2021.02.09,-661.9999999999848,-351.99999999999676,-651.999999999997,-683.0000000000002,-424.00000000000216,-97.00000000001374,-25.000000000005684,-117.00000000000044,-457.99999999999176,-502.9999999999979,-210.9999999999843,-425.99999999999307,48.99999999998794,-697.9999999999986,-774.9999999999924,1.9999999999953388,-396.0000000000008,-435.0000000000023,-587.0000000000042,-614.9999999999989,-49.99999999999449,,-8114.999999999976
2021.02.09,-634.0000000000013,-327.00000000001063,-642.9999999999936,-670.9999999999993,-394.00000000000546,-91.00000000001884,-28.000000000005798,-103.00000000000864,-445.99999999999085,-491.99999999999244,-167.99999999997794,-432.9999999999945,93.99999999999409,-695.9999999999856,-770.9999999999884,31.999999999996476,-391.00000000000534,-421.99999999999704,-606.0000000000065,-626.9999999999998,-41.000000000002146,,-7857.999999999994
2021.02.09,-622.9999999999958,-311.0000000000168,-620.9999999999937,-665.0000000000044,-380.00000000000256,-76.0000000000094,-1.0000000000047748,-100.00000000000009,-430.9999999999925,-476.9999999999941,-152.9999999999916,-438.9999999999894,73.99999999999629,-672.9999999999902,-746.9999999999866,43.99999999999693,-364.0000000000043,-393.0000000000007,-583.0000000000002,-622.9999999999958,-36.0000000000138,,-7577.999999999993
2021.02.09,-645.999999999991,-297.9999999999983,-639.0000000000007,-692.0000000000038,-377.9999999999894,-57.00000000001815,39.00000000000148,-72.0000000000054,-425.99999999999307,-495.000000000001,-96.99999999997999,-475.0000000000032,112.000000000001,-683.9999999999957,-811.9999999999905,99.99999999999432,-317.0000000000073,-384.00000000000034,-600.0000000000006,-656.9999999999965,-2.0000000000131024,,-7479.99999999999
2021.02.09,-665.9999999999889,-302.0000000000023,-636.9999999999986,-687.9999999999998,-380.9999999999869,-57.00000000001815,15.999999999991132,-67.00000000000594,-420.9999999999936,-490.00000000000153,-137.9999999999768,-502.9999999999868,119.00000000000244,-679.9999999999917,-800.0000000000007,84.00000000000318,-339.00000000001285,-402.9999999999916,-614.0000000000034,-661.0000000000005,-2.0000000000131024,,-7629.999999999976
2021.02.09,-678.0000000000008,-322.00000000000006,-634.0000000000013,-675.0000000000034,-398.9999999999938,-53.00000000001415,-15.000000000000568,-79.00000000000685,-418.9999999999916,-480.99999999999807,-180.99999999998317,-492.9999999999879,85.99999999998609,-675.9999999999877,-780.9999999999873,52.00000000000671,-358.0000000000041,-405.9999999999917,-582.0000000000048,-634.0000000000013,-31.000000000003247,,-7758.999999999968
2021.02.09,-709.9999999999884,-317.9999999999961,-629.0000000000018,-650.0000000000061,-402.9999999999978,-55.000000000005045,-11.00000000000989,-80.99999999999774,-408.9999999999927,-458.9999999999983,-185.00000000000227,-530.9999999999926,79.00000000000685,-666.9999999999953,-739.0000000000008,49.000000000006594,-344.0000000000083,-385.0000000000051,-580.0000000000027,-595.9999999999966,-38.0000000000047,,-7661.999999999989
2021.02.09,-655.9999999999899,-294.0000000000165,-593.9999999999945,-629.9999999999973,-368.9999999999971,-51.000000000001044,24.00000000000091,-58.99999999999794,-370.9999999999991,-429.0000000000016,-96.99999999997999,-492.9999999999879,131.99999999999878,-583.9999999999845,-661.0000000000005,108.00000000000409,-277.000000000001,-322.9999999999933,-556.0000000000009,-580.9999999999982,-41.000000000002146,,-6801.999999999939
2021.02.09,-689.9999999999907,-334.00000000001205,-607.0000000000019,-668.0000000000019,-348.9999999999993,-52.000000000007596,39.00000000000148,-55.000000000005045,-356.9999999999962,-437.999999999994,-45.99999999999227,-488.9999999999839,134.99999999999625,-564.9999999999933,-678.9999999999852,141.00000000000534,-237.99999999999955,-295.99999999999227,-553.999999999999,-606.9999999999909,-36.0000000000138,,-6744.999999999956
