date,GBPUSD,USDJPY,NZDUSD,CHFJPY,EURGBP,GBPAUD,EURJPY,EURAUD,AUDJPY,empty,sum
2016.08.15,11.999999999989797,-70.00000000000739,88.00000000001029,-39.99999999999204,109.00000000000354,17.000000000000348,-60.000000000002274,-65.99999999998829,-137.00000000000045,,-146.99999999998647
2016.08.15,-1.0000000000065512,-120.99999999999511,88.00000000001029,-140.99999999999113,102.99999999999754,-65.99999999998829,-125.0,-82.00000000000429,-162.00000000000614,,-506.99999999998363
2016.08.15,127.99999999999478,-138.00000000000523,107.00000000000153,-152.9999999999916,180.0000000000024,114.0000000000141,-109.99999999999943,-18.0000000000069,-194.00000000000261,,-83.99999999999298
2016.08.15,126.0000000000039,-132.000000000005,132.0000000000099,-143.00000000000068,162.0000000000066,143.00000000000423,-81.99999999999363,36.0000000000138,-200.00000000000284,,42.000000000036266
2016.08.15,167.9999999999904,-230.00000000000398,71.00000000000995,-203.00000000000296,180.0000000000024,69.00000000000794,-170.0000000000017,-48.99999999998794,-219.99999999999886,,-383.99999999998477
2016.08.15,121.99999999999989,-141.9999999999959,77.00000000000485,-182.99999999999272,178.99999999999582,52.000000000007596,-114.99999999999488,-66.99999999999484,-176.00000000000193,,-252.99999999997215
2016.08.15,99.99999999998899,-180.99999999999739,100.00000000000009,-162.9999999999967,141.00000000000225,-112.000000000001,-126.00000000000477,-140.0000000000068,-143.00000000000068,,-524.000000000016
2016.08.15,85.99999999998609,-281.0000000000059,-36.999999999998145,-243.99999999999977,90.0000000000012,-303.9999999999932,-182.99999999999272,-218.99999999999142,-141.00000000000534,,-1232.999999999999
2016.08.15,-87.00000000001484,-311.9999999999976,54.00000000000959,-265.00000000000057,-0.999999999995449,-445.99999999999085,-248.99999999999523,-187.00000000000384,-200.00000000000284,,-1692.9999999999918
2016.08.15,-192.00000000001438,-278.0000000000058,104.00000000000409,-224.00000000000375,-92.00000000000318,-503.99999999999335,-173.99999999999238,-82.00000000000429,-209.00000000000318,,-1651.0000000000161
2016.08.15,-53.00000000001415,-272.99999999999613,-26.999999999999247,-206.99999999999363,-9.00000000000345,-438.9999999999894,-162.9999999999967,-164.99999999999292,-155.00000000000114,,-1490.9999999999868
2016.08.15,-35.00000000000725,-228.9999999999992,-95.99999999999609,-152.9999999999916,11.00000000000545,-381.99999999999346,-128.0000000000001,-153.00000000000313,-138.9999999999958,,-1303.999999999981
2016.08.15,-101.00000000001774,-227.00000000000387,-84.99999999999064,-159.9999999999966,-12.999999999996348,-461.99999999998465,-149.99999999999147,-178.99999999999582,-143.00000000000068,,-1519.999999999978
2016.08.15,-124.00000000001299,-146.0000000000008,-74.99999999999174,-88.99999999999864,-31.999999999998696,-387.99999999998835,-57.00000000000216,-87.99999999999919,-123.99999999999523,,-1122.9999999999877
2016.08.15,-48.000000000003595,-192.99999999999784,-75.9999999999983,-137.99999999999102,34.000000000000696,-337.99999999999386,-131.00000000000023,-153.00000000000313,-143.00000000000068,,-1185.999999999988
2016.08.15,7.0000000000014495,-203.00000000000296,-74.99999999999174,-137.00000000000045,56.99999999999594,-285.99999999998624,-123.00000000000466,-144.99999999999514,-140.00000000000057,,-1044.9999999999843
2016.08.15,36.999999999998145,-168.99999999999693,-78.99999999999574,-117.00000000000443,82.99999999999974,-126.99999999998823,-91.99999999999875,-52.000000000007596,-168.00000000000637,,-684.0000000000002
2016.08.15,-53.999999999998494,-158.00000000000125,-86.99999999999264,-103.9999999999992,45.000000000006146,-130.99999999999224,-108.00000000000409,5.999999999994898,-204.00000000000773,,-794.9999999999947
2016.08.15,-141.00000000001333,-27.000000000001023,9.00000000000345,7.000000000005002,4.000000000004,-44.99999999998394,16.000000000005343,154.0000000000097,-204.9999999999983,,-227.9999999999691
2016.08.15,-130.0000000000079,-31.00000000000591,86.0000000000083,-46.999999999997044,46.00000000000159,28.000000000005798,-24.999999999991473,154.0000000000097,-231.99999999999932,,-150.99999999997627
2016.08.15,-107.00000000001265,39.00000000000148,192.00000000000327,18.000000000000682,80.00000000000229,253.00000000001432,25.000000000005684,283.000000000011,-269.00000000000546,,514.0000000000207
2016.08.15,-70.99999999999883,46.00000000000648,193.00000000000983,-45.000000000001705,129.9999999999968,273.9999999999965,0.0,222.00000000001108,-250.0,,499.00000000002024
2016.08.15,11.999999999989797,22.999999999996135,207.00000000000162,-40.99999999999682,146.00000000000168,341.00000000001353,21.000000000000796,245.0000000000063,-248.99999999999523,,705.0000000000177
2016.08.15,10.999999999983245,138.00000000000523,275.000000000003,106.99999999999932,143.9999999999997,372.00000000001677,158.00000000000125,283.99999999999534,-176.00000000000193,,1313.0000000000023
