date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,GBPCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURAUD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2020.07.13,-99.00000000000463,-14.000000000002899,0.0,-3.0000000000001137,0.0,-13.999999999980695,-12.000000000000455,-92.99999999999864,0.0,0.0,-239.99999999999577,-306.00000000000625,-134.99999999999625,-22.00000000000557,-26.00000000001046,-144.99999999999514,-22.999999999995246,,-1131.999999999992
2020.07.13,-87.00000000000374,-11.999999999989797,11.00000000000545,0.0,24.000000000001798,17.000000000000348,0.0,-50.0000000000056,4.999999999999449,115.00000000000954,-356.00000000000074,-438.00000000000506,-119.00000000000244,-18.000000000000682,3.9999999999906777,-186.99999999999272,-21.00000000000435,,-1111.999999999998
2020.07.13,-41.000000000002146,83.00000000001084,18.0000000000069,30.000000000001137,49.00000000001015,121.99999999999989,76.99999999999818,-63.99999999999739,26.999999999999247,141.00000000000225,-236.99999999999832,-327.00000000001063,-170.00000000000347,-51.00000000000193,-13.00000000000523,-198.99999999999363,-49.00000000001015,,-603.9999999999942
2020.07.13,-13.00000000000745,158.99999999999804,92.00000000000318,24.00000000000091,53.999999999998494,196.0000000000184,165.99999999999682,-53.00000000000304,60.00000000000449,206.00000000000617,-289.0000000000059,-412.00000000001234,-246.99999999999721,-43.99999999999693,43.99999999999693,-210.99999999999451,-39.00000000001125,,-307.00000000000534
2020.07.13,-17.000000000000348,103.00000000000864,83.9999999999952,-13.999999999995794,53.00000000001415,152.0000000000188,134.00000000000034,-48.99999999999905,13.00000000000745,217.0000000000005,-289.0000000000059,-412.00000000001234,-314.99999999999864,-30.000000000001137,-31.00000000000591,-202.0000000000022,-9.999999999998899,,-612.9999999999751
2020.07.13,-24.000000000001798,95.00000000000064,69.00000000000794,1.0000000000047748,129.00000000000134,145.00000000001734,150.99999999999625,-11.00000000000545,18.0000000000069,240.00000000000688,-297.0000000000139,-419.9999999999982,-323.0000000000066,13.999999999995794,-32.00000000001069,-191.99999999999218,-22.999999999995246,,-459.99999999998613
2020.07.13,-68.00000000000139,52.000000000007596,19.999999999997797,1.9999999999953388,80.00000000001339,156.00000000000057,109.99999999999943,-43.00000000000415,-19.999999999997797,187.00000000000384,-334.00000000001205,-624.0000000000023,-425.99999999999307,-7.000000000005002,-101.0000000000133,-196.99999999999162,0.9999999999843467,,-1212.0000000000184
2020.07.13,-21.999999999999797,164.99999999999292,68.00000000000139,-28.999999999996362,39.00000000001125,212.00000000001216,120.00000000000455,-63.99999999999739,11.00000000000545,178.00000000000037,-317.0000000000117,-589.0000000000173,-357.99999999999164,-51.00000000000193,-56.000000000011596,-203.99999999999307,24.999999999986144,,-872.0000000000066
2020.07.13,-7.9999999999968985,235.99999999999176,124.99999999999733,-75.9999999999934,-60.99999999999994,263.00000000001324,123.99999999999523,-100.00000000000009,52.000000000007596,168.00000000000148,-313.00000000000773,-541.0000000000136,-309.0000000000037,-69.99999999999318,-15.000000000000568,-173.9999999999964,-97.9999999999981,,-796.9999999999969
2020.07.13,24.999999999997247,266.999999999995,157.00000000000713,-57.999999999992724,-60.99999999999994,248.00000000000378,147.99999999999613,-75.9999999999983,55.000000000005045,165.9999999999995,-334.9999999999964,-504.9999999999999,-276.9999999999939,-78.00000000000296,15.999999999991132,-115.99999999999389,-188.00000000001037,,-611.9999999999933
2020.07.13,41.000000000002146,286.00000000000847,167.9999999999904,-73.99999999999807,-75.99999999998718,256.00000000001177,147.99999999999613,-75.00000000000284,116.00000000000499,142.00000000000878,-391.000000000008,-368.9999999999971,-129.00000000000134,-55.999999999997385,74.99999999998863,-117.00000000000044,-236.00000000001398,,-290.999999999995
2020.07.13,49.99999999999449,344.00000000001097,215.00000000000963,-76.99999999999818,-69.9999999999923,302.0000000000023,152.00000000000102,-68.99999999999685,153.00000000000313,160.00000000000458,-394.00000000000546,-317.9999999999961,-89.00000000000574,-57.999999999992724,117.999999999995,-102.99999999999754,-263.99999999999756,,52.00000000003877
2020.07.13,49.99999999999449,339.0000000000004,221.00000000000452,-79.9999999999983,-114.99999999999844,301.0000000000179,152.00000000000102,-70.99999999999883,143.9999999999997,170.00000000000347,-402.9999999999978,-326.0000000000041,-117.99999999999588,-81.00000000000307,109.99999999999943,-102.00000000000209,-285.00000000000193,,-93.99999999997948
2020.07.13,68.99999999999685,381.99999999999346,243.99999999999977,-63.00000000000239,-120.99999999999334,292.00000000000335,201.00000000000762,-72.0000000000054,138.00000000000477,165.9999999999995,-395.99999999999636,-361.9999999999957,-137.9999999999937,-78.00000000000296,134.9999999999909,-64.99999999999284,-304.9999999999997,,27.000000000013983
2020.07.13,56.0000000000005,380.00000000000256,225.00000000000853,-43.99999999999693,-123.99999999999079,306.00000000000625,188.0000000000024,-95.99999999999609,172.00000000000549,157.00000000000713,-378.00000000001165,-287.9999999999994,-59.99999999999339,-96.00000000000364,164.99999999999204,-35.999999999991594,-334.9999999999964,,192.00000000004496
2020.07.13,29.000000000001247,354.9999999999942,192.99999999999872,-45.000000000001705,-129.99999999998568,313.00000000000773,167.0000000000016,-119.99999999999788,184.00000000000637,153.00000000000313,-321.0000000000157,-252.0000000000078,-4.000000000004,-129.99999999999545,173.99999999999238,-29.999999999996696,-304.00000000001535,,231.99999999998522
2020.07.13,34.000000000000696,354.9999999999942,198.00000000000927,-10.000000000005116,-219.99999999999798,329.00000000000153,204.9999999999983,-148.0000000000037,208.00000000000819,136.00000000000279,-327.00000000001063,-204.00000000000418,31.000000000003247,-188.0000000000024,204.9999999999983,-39.00000000000014,-401.00000000000693,,163.99999999998522
2020.07.13,51.000000000001044,434.000000000001,273.0000000000121,16.999999999995907,-241.99999999998667,359.0000000000204,251.99999999999534,-150.00000000000568,231.0000000000034,161.00000000000003,-330.0000000000081,-190.00000000000128,42.999999999993044,-207.9999999999984,289.99999999999204,-39.999999999995595,-395.99999999999636,,555.0000000000222
2020.07.13,32.999999999994145,337.99999999999386,218.99999999999142,31.00000000000591,-241.99999999998667,270.99999999999903,239.99999999999488,-143.9999999999997,190.00000000000128,140.0000000000068,-336.00000000000296,-222.00000000001108,9.999999999998899,-212.0000000000033,231.99999999999932,-7.0000000000014495,-388.0000000000106,,152.99999999996965
2020.07.13,70.99999999999883,364.00000000000875,235.99999999999176,39.00000000000148,-204.00000000000418,297.0000000000139,296.0000000000065,-126.0000000000039,204.99999999999963,162.0000000000066,-343.00000000000443,-205.00000000001074,-5.999999999994898,-212.99999999999386,254.99999999999545,14.999999999998348,-452.00000000000796,,391.0000000000009
2020.07.13,-31.000000000003247,151.9999999999966,120.00000000000898,54.000000000002046,-229.99999999999687,195.00000000001182,225.9999999999991,-153.99999999999858,204.99999999999963,165.00000000000404,-287.000000000015,-173.00000000000094,-42.999999999993044,-233.99999999999466,243.99999999999977,23.00000000000635,-453.0000000000145,,-220.9999999999886
2020.07.13,-50.0000000000056,52.000000000007596,120.99999999999334,93.00000000000352,-147.99999999999258,129.00000000000134,210.99999999999852,-180.99999999999784,241.00000000000233,214.00000000000307,-80.00000000001339,-14.000000000002899,51.000000000001044,-216.99999999999875,247.99999999999045,36.999999999998145,-429.99999999999704,,276.99999999999113
2020.07.13,-113.00000000000753,-103.99999999999298,55.000000000005045,118.99999999999977,-165.9999999999995,91.00000000001884,233.0000000000041,-212.99999999999653,209.00000000000364,322.00000000000006,106.99999999999044,105.99999999998388,-25.00000000000835,-271.0000000000008,235.99999999999,68.00000000000139,-473.0000000000123,,180.9999999999792
2020.07.13,-201.00000000000674,-191.00000000000784,-7.0000000000014495,189.00000000000716,-119.99999999998678,77.00000000001594,161.00000000000136,-263.99999999999756,202.0000000000022,309.0000000000037,182.99999999999983,76.99999999999375,-51.000000000001044,-268.0000000000007,209.99999999999375,170.99999999999892,-470.00000000001484,,6.999999999999659
2020.07.13,-187.9999999999993,-246.99999999999721,25.00000000000835,174.0000000000066,-157.99999999999147,49.00000000001015,126.00000000000477,-282.99999999999994,250.00000000000577,370.9999999999991,333.0000000000055,200.99999999998454,-17.000000000000348,-277.000000000001,195.99999999999795,118.00000000000699,-429.00000000001273,,244.00000000002774
2020.07.13,-184.00000000000637,-207.00000000000162,93.00000000000975,174.99999999999716,-187.99999999998818,45.000000000006146,146.0000000000008,-300.99999999999574,286.00000000000847,443.99999999999994,390.9999999999858,356.00000000000074,1.999999999990898,-313.0000000000024,248.99999999999523,70.99999999999883,-384.00000000000654,,680.9999999999927
2020.07.13,-158.0000000000026,-121.99999999999989,173.00000000000094,207.9999999999984,-160.00000000000458,104.99999999999955,201.99999999999818,-273.000000000001,321.0000000000046,435.0000000000076,197.99999999998707,336.00000000000296,-42.0000000000087,-307.00000000000216,343.9999999999941,-5.999999999994898,-408.00000000000836,,845.9999999999711
2020.07.13,-165.00000000000404,-245.99999999999068,212.99999999999653,182.00000000000216,-131.99999999999878,26.999999999999247,176.00000000000193,-266.999999999995,298.0000000000094,513.0000000000078,245.99999999999068,400.00000000000034,-130.0000000000079,-278.0000000000058,297.9999999999876,-5.999999999994898,-399.00000000001603,,729.9999999999824
2020.07.13,-187.00000000000384,-180.0000000000024,259.9999999999936,174.99999999999716,-234.99999999998522,87.00000000001484,161.00000000000136,-302.9999999999977,351.0000000000013,543.0000000000045,383.0,478.999999999985,-63.000000000013046,-322.00000000000273,346.9999999999942,-34.99999999999615,-370.00000000000364,,1090.9999999999875
2020.07.13,-202.9999999999976,-228.99999999999034,243.99999999999977,215.0000000000034,-211.99999999998997,69.00000000000794,162.9999999999967,-322.00000000000006,369.0000000000082,572.0000000000058,414.00000000000324,520.9999999999936,-93.00000000000975,-344.99999999999886,361.99999999999477,-32.999999999994145,-307.99999999999716,,1184.0000000000355
2020.07.13,-336.9999999999984,-235.99999999999176,225.00000000000853,224.99999999999432,-221.99999999998886,132.00000000002098,103.9999999999992,-419.00000000000273,392.00000000000347,583.0000000000002,441.0000000000025,527.9999999999951,-93.99999999999409,-417.0000000000016,402.9999999999916,-51.000000000001044,-320.00000000000915,,937.000000000028
2020.07.13,-343.00000000000443,-218.00000000000708,238.0000000000049,290.9999999999968,-243.99999999999977,248.00000000000378,102.00000000000387,-412.00000000000125,362.00000000000676,540.0000000000072,411.99999999999017,320.9999999999935,-174.99999999999181,-432.00000000000216,365.99999999999966,-7.0000000000014495,-302.0000000000023,,746.9999999999966
2020.07.13,-265.0000000000041,-141.99999999999767,238.0000000000049,325.9999999999934,-394.9999999999898,232.00000000000998,195.99999999999795,-390.99999999999693,357.00000000000733,509.9999999999993,356.9999999999851,269.9999999999925,-191.99999999999218,-551.9999999999925,363.9999999999901,-24.999999999997247,-270.00000000001467,,617.9999999999952
2020.07.13,-168.00000000000148,-38.99999999998904,395.99999999999636,349.00000000000375,-428.9999999999905,121.99999999999989,368.9999999999998,-395.0000000000009,302.0000000000023,558.000000000003,442.9999999999934,319.0000000000026,-373.00000000000114,-575.9999999999934,489.9999999999949,0.0,-293.99999999999426,,1074.0000000000252
2020.07.13,-104.00000000000409,2.999999999997449,506.0000000000064,322.9999999999933,-414.00000000000324,137.00000000000932,433.00000000000693,-329.999999999997,311.00000000000574,609.000000000004,302.0000000000023,336.9999999999873,-363.0000000000022,-551.0000000000019,503.0000000000001,-87.99999999999919,-286.00000000000847,,1327.9999999999966
2020.07.13,-126.99999999999933,-72.99999999998974,568.9999999999973,316.0000000000025,-418.9999999999916,93.00000000000975,412.00000000000614,-326.0000000000041,382.00000000000455,608.0000000000085,253.99999999999866,366.999999999984,-319.0000000000026,-539.0000000000015,545.9999999999923,-156.99999999999602,-358.9999999999982,,1228.000000000021
2020.07.13,-128.00000000000588,-80.99999999999774,581.0000000000093,367.999999999995,-334.9999999999964,113.00000000000753,415.00000000000625,-311.00000000000574,420.00000000000927,714.0000000000035,324.9999999999975,621.9999999999892,-283.99999999999534,-536.0000000000014,591.9999999999987,-129.00000000000134,-364.00000000000875,,1982.0000000000036
2020.07.13,-136.99999999999824,-56.99999999999594,540.9999999999915,344.99999999999886,-217.99999999998488,80.00000000001339,436.9999999999976,-280.9999999999979,369.0000000000082,719.000000000003,232.99999999999432,539.0000000000006,-383.0,-481.9999999999993,542.9999999999922,-107.99999999999699,-383.0,,1757.0000000000264
2020.07.13,-94.00000000000519,-139.00000000000023,558.9999999999984,322.9999999999933,-119.00000000000244,-26.999999999999247,448.99999999999807,-195.00000000000074,334.00000000000097,773.0000000000015,194.0000000000053,587.0000000000042,-409.99999999999926,-385.9999999999957,546.999999999997,-124.99999999999733,-414.00000000000324,,1856.999999999996
2020.07.13,-26.999999999999247,-48.99999999998794,648.0000000000041,278.99999999999636,-120.99999999999334,-3.999999999981796,459.0000000000032,-143.00000000000423,321.0000000000046,792.9999999999993,143.99999999998857,539.999999999985,-459.99999999999375,-355.000000000004,506.9999999999908,-118.99999999999133,-399.00000000001603,,2014.0000000000005
2020.07.13,-19.999999999997797,-79.00000000000685,634.0000000000013,301.00000000000193,-200.00000000000017,-11.999999999989797,466.99999999999875,-185.00000000000182,326.9999999999995,787.9999999999998,228.99999999999034,570.0000000000039,-435.0000000000076,-400.0000000000057,518.0000000000007,-63.99999999999739,-426.00000000001523,,2012.9999999999739
2020.07.13,-51.000000000001044,-225.00000000000853,649.0000000000107,326.9999999999982,-163.00000000000205,-113.99999999999189,489.9999999999949,-182.99999999999983,339.0000000000004,835.000000000008,340.9999999999913,676.9999999999943,-442.9999999999934,-402.000000000001,540.9999999999968,-36.999999999998145,-466.9999999999952,,2114.0000000000036
2020.07.13,-118.00000000000699,-391.9999999999924,557.9999999999918,367.999999999995,-112.99999999998533,-184.99999999999073,448.99999999999807,-178.00000000000037,225.00000000000853,941.000000000003,476.9999999999941,587.0000000000042,-713.9999999999924,-388.9999999999958,381.0000000000002,-9.999999999998899,-466.9999999999952,,1420.0000000000366
2020.07.13,-148.99999999999915,-459.0000000000094,496.99999999999187,382.000000000005,60.000000000015596,-223.99999999997976,438.0000000000024,-134.0000000000008,206.00000000000617,957.0000000000078,435.9999999999919,581.9999999999936,-754.0000000000102,-305.9999999999974,350.9999999999991,38.0000000000047,-439.0000000000116,,1482.00000000001
2020.07.13,-146.99999999999713,-540.9999999999915,451.0000000000014,391.9999999999959,80.00000000001339,-339.0000000000004,438.0000000000024,-136.00000000000279,82.99999999999974,967.0000000000067,485.0000000000021,425.99999999999307,-947.9999999999933,-307.00000000000216,230.99999999999454,50.0000000000056,-490.0000000000126,,695.0000000000149
2020.07.13,-162.0000000000066,-659.0000000000095,411.0000000000058,359.99999999999943,200.00000000000017,-384.9999999999909,376.99999999999534,-63.99999999999739,48.000000000003595,1007.0000000000024,475.99999999998755,380.00000000000256,-1005.9999999999958,-224.99999999999432,152.9999999999916,102.00000000000209,-434.000000000001,,578.9999999999948
2020.07.13,-129.00000000000134,-642.0000000000092,418.9999999999916,343.9999999999941,251.00000000000122,-414.9999999999876,387.00000000000045,-34.99999999999615,38.0000000000047,1027.0000000000002,512.0000000000014,398.9999999999938,-1008.0000000000089,-170.0000000000017,137.00000000000045,116.00000000000499,-375.9999999999986,,854.9999999999895
2020.07.13,-146.00000000000168,-655.9999999999899,398.00000000000944,352.00000000000387,256.99999999999613,-414.9999999999876,391.00000000000534,-53.999999999998494,23.00000000000635,1028.0000000000066,551.9999999999969,373.00000000000114,-1015.9999999999947,-212.99999999999386,135.99999999999568,148.99999999999915,-398.00000000000944,,761.0000000000451
2020.07.14,-157.00000000000713,-638.0000000000052,387.000000000004,368.9999999999998,158.99999999999804,-402.9999999999978,335.9999999999985,-92.00000000000318,17.000000000000348,894.0000000000059,506.9999999999908,313.99999999999204,-991.0000000000085,-257.99999999999557,107.99999999998988,189.00000000000583,-371.00000000001023,,369.9999999999575
2020.07.14,-155.00000000000514,-611.9999999999903,395.99999999999636,373.9999999999952,243.00000000001543,-449.9999999999948,362.99999999999955,-29.000000000001247,-14.999999999998348,988.0,519.9999999999872,341.99999999999784,-1046.0000000000136,-194.99999999999318,128.99999999999068,186.00000000000838,-347.0000000000084,,691.9999999999852
2020.07.14,-141.00000000000225,-611.9999999999903,415.99999999999415,373.9999999999952,178.99999999999582,-427.99999999998397,341.99999999999875,-68.00000000000139,-2.999999999997449,1005.0000000000003,523.9999999999911,365.99999999999966,-1034.0000000000016,-240.99999999999966,137.99999999999102,168.00000000000148,-412.00000000001234,,572.9999999999784
2020.07.14,-150.00000000000568,-594.99999999999,431.0000000000036,418.00000000000637,222.99999999999542,-334.9999999999964,427.99999999999727,-60.99999999999994,57.00000000000705,1005.0000000000003,516.0000000000053,404.0000000000044,-973.0000000000016,-228.9999999999992,187.99999999998818,155.00000000000514,-431.0000000000036,,1051.0000000000166
2020.07.14,-163.99999999999747,-611.9999999999903,431.0000000000036,400.0000000000057,265.0000000000041,-343.99999999998875,415.9999999999968,-56.0000000000005,56.0000000000005,1017.0000000000013,506.9999999999908,397.99999999998727,-995.9999999999969,-213.99999999999864,189.99999999999773,148.99999999999915,-402.0000000000135,,1041.0000000000007
2020.07.14,-150.00000000000568,-655.9999999999899,428.00000000000614,394.999999999996,232.00000000000998,-386.9999999999818,411.00000000000136,-50.0000000000056,-5.999999999994898,1025.0000000000093,523.9999999999911,320.9999999999935,-1113.9999999999927,-221.9999999999942,107.99999999998988,151.00000000000114,-424.00000000000216,,586.0000000000315
2020.07.14,-209.9999999999991,-750.0000000000063,384.9999999999909,402.000000000001,304.00000000001535,-423.99999999997993,390.00000000000057,-46.999999999997044,-51.99999999999649,1053.0000000000039,507.9999999999973,195.9999999999962,-1282.0000000000055,-213.99999999999864,62.99999999998818,216.0000000000051,-442.00000000000904,,96.00000000000654
2020.07.14,-209.9999999999991,-743.0000000000048,394.00000000000546,358.99999999999466,337.99999999999386,-404.9999999999887,332.00000000000784,-44.99999999999504,-32.999999999994145,1075.999999999999,537.9999999999941,239.99999999999577,-1256.999999999997,-189.99999999999773,49.99999999999716,264.0000000000087,-473.99999999999665,,234.00000000002336
2020.07.14,-204.99999999999963,-787.0000000000043,360.0000000000048,352.00000000000387,326.0000000000041,-434.000000000001,304.00000000000205,-29.999999999996696,-19.999999999997797,1084.0000000000073,519.9999999999872,307.99999999999716,-1201.999999999992,-132.000000000005,13.999999999995794,253.0000000000032,-499.000000000005,,212.00000000000375
2020.07.14,-202.0000000000022,-770.9999999999884,357.99999999999164,283.00000000000125,336.00000000000296,-427.99999999998397,268.0000000000007,-31.999999999998696,-20.999999999993246,1048.0000000000045,495.99999999998533,343.00000000000443,-1144.999999999996,-96.9999999999942,7.999999999995566,217.0000000000005,-522.0000000000002,,139.00000000003024
